f3ef84b895a22268622cbcdf412d717cb1cc8923a57894957a2433dc05ceb1d6,6a4606c2b4f7ae0d0906f1e691549c15b1dbfc54ca9c5e0ecf4aa6362fa2f6e9,61bc5a4afac597d1b1adece6acfe4725bcc1e6e7997c0417b3d98264bcfbfb80,c69fad87cd073612416e48a1fd590645527a69bea087e53a9bcd3f001aed2d65,a5a7061f9f3860ed3d8a6c78d7ad71775c1c8ed51d430a6f78bf3acb58c33bbe,57ec4bc05790b34c0bea04669f16d22d24faefc87d8fa3bb319cbcc0546560f1,55a220d0d1259bcfbcdd6bab353641a67cc0410d3fffbeed6c42e033b9024aac,043b32a0f6fe340a583e0fdae153047358fa0ec49b9212e8f0fa7e8d60086ff7,5d025ab1c051db0ff68a39528bd14635219dd01ad09ef2c8c812b3ab75345275,89146b2849e7b6ef62032409023d362e9bb833b0e34ee65254ba7030c1e10f8e,2eedc0d3d225e61c996140e8f0f7a12e5fbc4d2f0e6ffd06a91f68635c94af13
"1007407","1","21","0","0","6","0","1","","1007407011","1"
"1007407","1","22","0","0","6","0","1","","1007407012","1"
"1007407","110","1","0","-220","5","1.7","31","NoItem","1007407013","-1000"
"1007407","","0","","","91","","","","1007407014",""
"1007407","1","117531","","","3","0.2","mhp_sit_talk_normal","","1007407015",""
"1007407","0","vo_mhp_1007407","","","21","","vo_mhp_2001","","1007407016","0"
"1007407","7","117531","0","0","11","0","下一位請進～","0.5","1007407017","0"
"1007407","","0","","","91","","","","1007407018",""
"1007407","1","117531","","","3","0.2","mhp_sit_idle","","1007407019",""
"1007407","1","102511","","","3","0.2","mhp_walk","","1007407020",""
"1007407","-220","102511","","0","2","","-400","","1007407021","3"
"1007407","","3","","","93","","","","1007407022",""
"1007407","1","102511","","","3","0.2","mhp_talk_sad","","1007407023",""
"1007407","0","vo_mhp_1007407","","","21","","vo_mhp_2002","","1007407024","0"
"1007407","3","102511","10","0","11","0","好、好的，打擾……哇啊！\n痛痛痛，對、對不起……！","0.5","1007407025","1"
"1007407","","2","","","93","","1","","1007407026",""
"1007407","","se_10031400","","","23","","se_10031400_panic","","1007407027",""
"1007407","0","102511","","","3","0.2","mhp_suzume_fall_in","","1007407028",""
"1007407","","3","","","93","","","","1007407029",""
"1007407","0","102511","0.2","1","3","0.2","mhp_suzume_fall_out","","1007407030","mhp_idle_sad"
"1007407","","2","","","93","","","","1007407031",""
"1007407","","1007407025","","","91","","","","1007407032",""
"1007407","1","102511","","","3","0.2","mhp_suzume_walk_sad","","1007407033",""
"1007407","-220","102511","","0","2","","-200","","1007407034","2"
"1007407","","0","","","91","","","","1007407035",""
"1007407","0","102511","0.2","1","3","0.2","mhp_suzume_sit_in_sad","","1007407036","mhp_suzume_sit_idle_sad2"
"1007407","","1","","","93","","0","","1007407037",""
"1007407","1","117631","","","3","0.2","mhp_sit_idle_sad","","1007407038",""
"1007407","0","vo_mhp_1007407","","","21","","vo_mhp_2003","","1007407039","0"
"1007407","8","117631","0","0","11","0","（……那個人是不是\n在空無一物的地方跌倒了？）","0.5","1007407040","1"
"1007407","","0","","","91","","","","1007407041",""
"1007407","1","117631","","","3","0.2","mhp_sit_idle","","1007407042",""
"1007407","1","117531","","","3","0.2","mhp_sit_talk_normal","","1007407043",""
"1007407","0","vo_mhp_1007407","","","21","","vo_mhp_2004","","1007407044","0"
"1007407","5","117531","0","0","11","0","呃，妳是叫鈴莓吧？\n妳今天怎麼了？\n是腳因為跌倒而受傷之類的問題嗎？","0.5","1007407045","1"
"1007407","","0","","","91","","","","1007407046",""
"1007407","1","117531","","","3","0.2","mhp_sit_idle","","1007407047",""
"1007407","1","102511","","","3","0.2","mhp_sit_talk_wish","","1007407048",""
"1007407","0","vo_mhp_1007407","","","21","","vo_mhp_2005","","1007407049","0"
"1007407","4","102511","0","0","11","0","不、不是的，其實……\n我、我是想治好我的冒失！","0.5","1007407050","1"
"1007407","","0","","","91","","","","1007407051",""
"1007407","","2","","","93","","0","","1007407052",""
"1007407","1","102511","","","3","0.2","mhp_sit_idle_wish","","1007407053",""
"1007407","1","117531","","","3","0.2","mhp_sit_talk_surprise2","","1007407054",""
"1007407","0","vo_mhp_1007407","","","21","","vo_mhp_2006","","1007407055","0"
"1007407","6","117531","0","0","11","0","…………啊，抱歉。\n因為實在遠超乎我的預料，\n讓我停止思考了……","0.5","1007407056","1"
"1007407","","2","","","93","","1","","1007407057",""
"1007407","1","117531","","","3","0.2","mhp_sit_talk_sad","","1007407058",""
"1007407","","1007407056","","","91","","","","1007407059",""
"1007407","1","117531","","","3","0.2","mhp_sit_idle","","1007407060",""
"1007407","1","102511","","","3","0.2","mhp_sit_talk_sad","","1007407061",""
"1007407","0","vo_mhp_1007407","","","21","","vo_mhp_2007","","1007407062","0"
"1007407","4","102511","0","0","11","0","這、這麼沒常識的事情，\n果然是不能靠醫生的吧……","0.5","1007407063","1"
"1007407","","0","","","91","","","","1007407064",""
"1007407","1","102511","","","3","0.2","mhp_sit_idle_sad","","1007407065",""
"1007407","1","117531","","","3","0.2","mhp_sit_talk_thinking","","1007407066",""
"1007407","0","vo_mhp_1007407","","","21","","vo_mhp_2008","","1007407067","0"
"1007407","4","117531","0","0","11","0","……雖然是密醫，\n但我也需要顧及顏面，\n所以會盡力而為。\n我想想，就給妳──","0.5","1007407068","1"
"1007407","","0","","","91","","","","1007407069",""
"1007407","0","我開冒失治癒藥水給妳吧。","","","103","","1007407073","","1007407070",""
"1007407","0","我開個退冒失魔丸給妳吧。","","","103","","1007407115","","1007407071",""
"1007407","0","快穿上這件冒失矯正帶。","","","103","","1007407157","","1007407072",""
"1007407","1","117531","","0","3","0.2","mhp_sit_idle","","1007407073",""
"1007407","1","102511","","0","3","0.2","mhp_sit_talk_surprise2","","1007407074",""
"1007407","0","vo_mhp_1007407","","","21","","vo_mhp_2009","","1007407075","0"
"1007407","6","102511","0","0","11","0","原、原來有這種藥嗎！","0.5","1007407076","1"
"1007407","","0","","","91","","","","1007407077",""
"1007407","0","117531","0","1","3","0.2","mhp_sit_out","","1007407078","mhp_idle_normal"
"1007407","","0.6","","","93","","0","","1007407079",""
"1007407","0","102511","0","1","3","0.2","mhp_sit_out","","1007407080","mhp_idle_normal"
"1007407","","0.2","","","93","","0","","1007407081",""
"1007407","1","102511","","0","3","0.2","mhp_walk","","1007407082",""
"1007407","-220","102511","","0","2","","35","","1007407083","1.5"
"1007407","-220","31","","0","2","","35","","1007407084","1.5"
"1007407","-220","11","","0","2","","35","","1007407085","1.5"
"1007407","-220","12","","0","2","","35","","1007407086","1.5"
"1007407","","0.3","","","93","","0","","1007407087",""
"1007407","0","117531","0","1","3","0.2","mhp_handover_in","","1007407088","mhp_handover_loop"
"1007407","1","21","0","1","6","0","1","","1007407089","1"
"1007407","1","22","0","1","6","0","1","","1007407090","1"
"1007407","0","21","0","1","3","0.2","mhp_handover_in","","1007407091","mhp_handover_loop"
"1007407","0","22","0","1","3","0.2","mhp_item_EX0004_handover_in","","1007407092","mhp_item_EX0004_handover_loop"
"1007407","","1.2","","","93","","0","","1007407093",""
"1007407","0","102511","0","1","3","0.2","mhp_handover_receive_in","","1007407094","mhp_handover_receive_loop"
"1007407","1","11","0","1","6","0","1","","1007407095","1"
"1007407","1","12","0","1","6","0","1","","1007407096","1"
"1007407","0","11","0","1","3","0.2","mhp_receive_suzume_in","","1007407097","mhp_receive_suzume_loop"
"1007407","0","12","0","1","3","0.2","mhp_item_EX0004_receive_in","","1007407098","mhp_item_EX0004_receive_loop"
"1007407","","0.6","","","93","","0","","1007407099",""
"1007407","1","22","0","1","6","0.4","1","","1007407100","1"
"1007407","","0.4","","","93","","0","","1007407101",""
"1007407","0","117531","0","1","3","0.2","mhp_handover_out","","1007407102","mhp_idle_normal"
"1007407","0","21","0","1","3","0.2","mhp_handover_out","","1007407103","NoItem_idle"
"1007407","0","22","0","1","3","0.2","mhp_item_EX0004_handover_out","","1007407104","NoItem_idle"
"1007407","","0.4","","","93","","0","","1007407105",""
"1007407","0","102511","0","1","3","0.2","mhp_handover_receive_out","","1007407106","mhp_idle_normal"
"1007407","0","11","0","1","3","0.2","mhp_receive_suzume_out","","1007407107","NoItem_idle"
"1007407","0","12","0","1","3","0.2","mhp_item_EX0004_receive_out","","1007407108","NoItem_idle"
"1007407","","2","","","93","","0","","1007407109",""
"1007407","1","117531","","0","3","0.2","mhp_talk_thinking","","1007407110",""
"1007407","0","vo_mhp_1007407","","","21","","vo_mhp_2010","","1007407111","0"
"1007407","4","117531","0","0","11","0","有啊。\n因為效果馬上就會顯現，\n妳之後就照常生活吧。","0.5","1007407112","1"
"1007407","","0","","","91","","","","1007407113",""
"1007407","","1007407197","","","101","","","","1007407114",""
"1007407","0","117531","0","1","3","0.2","mhp_sit_out","","1007407115","mhp_idle_normal"
"1007407","","0.6","","","93","","0","","1007407116",""
"1007407","0","102511","0","1","3","0.2","mhp_sit_out","","1007407117","mhp_idle_normal"
"1007407","","0.2","","","93","","0","","1007407118",""
"1007407","1","102511","","0","3","0.2","mhp_walk","","1007407119",""
"1007407","-220","102511","","0","2","","35","","1007407120","1.5"
"1007407","-220","31","","0","2","","35","","1007407121","1.5"
"1007407","-220","11","","0","2","","35","","1007407122","1.5"
"1007407","-220","12","","0","2","","35","","1007407123","1.5"
"1007407","","0.3","","","93","","0","","1007407124",""
"1007407","0","117531","0","1","3","0.2","mhp_handover_in","","1007407125","mhp_handover_loop"
"1007407","1","21","0","1","6","0","1","","1007407126","1"
"1007407","1","22","0","1","6","0","1","","1007407127","1"
"1007407","0","21","0","1","3","0.2","mhp_handover_in","","1007407128","mhp_handover_loop"
"1007407","0","22","0","1","3","0.2","mhp_item_EX0006_handover_in","","1007407129","mhp_item_EX0006_handover_loop"
"1007407","","1.2","","","93","","0","","1007407130",""
"1007407","0","102511","0","1","3","0.2","mhp_handover_receive_in","","1007407131","mhp_handover_receive_loop"
"1007407","1","11","0","1","6","0","1","","1007407132","1"
"1007407","1","12","0","1","6","0","1","","1007407133","1"
"1007407","0","11","0","1","3","0.2","mhp_receive_suzume_in","","1007407134","mhp_receive_suzume_loop"
"1007407","0","12","0","1","3","0.2","mhp_item_EX0006_receive_in","","1007407135","mhp_item_EX0006_receive_loop"
"1007407","","0.6","","","93","","0","","1007407136",""
"1007407","1","22","0","1","6","0.4","1","","1007407137","1"
"1007407","","0.4","","","93","","0","","1007407138",""
"1007407","0","117531","0","1","3","0.2","mhp_handover_out","","1007407139","mhp_idle_normal"
"1007407","0","21","0","1","3","0.2","mhp_handover_out","","1007407140","NoItem_idle"
"1007407","0","22","0","1","3","0.2","mhp_item_EX0006_handover_out","","1007407141","NoItem_idle"
"1007407","","0.4","","","93","","0","","1007407142",""
"1007407","0","102511","0","1","3","0.2","mhp_handover_receive_out","","1007407143","mhp_idle_normal"
"1007407","0","11","0","1","3","0.2","mhp_receive_suzume_out","","1007407144","NoItem_idle"
"1007407","0","12","0","1","3","0.2","mhp_item_EX0006_receive_out","","1007407145","NoItem_idle"
"1007407","","2","","","93","","0","","1007407146",""
"1007407","1","102511","","0","3","0.2","mhp_talk_sad","","1007407147",""
"1007407","0","vo_mhp_1007407","","","21","","vo_mhp_2011","","1007407148","0"
"1007407","6","102511","0","0","11","0","總、總覺得這就像糖果呢……","0.5","1007407149","1"
"1007407","","0","","","91","","","","1007407150",""
"1007407","1","102511","","0","3","0.2","mhp_idle_sad","","1007407151",""
"1007407","1","117531","","0","3","0.2","mhp_talk_normal","","1007407152",""
"1007407","0","vo_mhp_1007407","","","21","","vo_mhp_2012","","1007407153","0"
"1007407","5","117531","0","0","11","0","這是為了讓妳方便服用。\n一天三次，等全部吃完後，\n妳再過來吧。","0.5","1007407154","1"
"1007407","","0","","","91","","","","1007407155",""
"1007407","","1007407197","","","101","","","","1007407156",""
"1007407","0","117531","0","1","3","0.2","mhp_sit_out","","1007407157","mhp_idle_normal"
"1007407","","0.6","","","93","","0","","1007407158",""
"1007407","0","102511","0","1","3","0.2","mhp_sit_out","","1007407159","mhp_idle_normal"
"1007407","","0.2","","","93","","0","","1007407160",""
"1007407","1","102511","","0","3","0.2","mhp_walk","","1007407161",""
"1007407","-220","102511","","0","2","","35","","1007407162","1.5"
"1007407","-220","31","","0","2","","35","","1007407163","1.5"
"1007407","-220","11","","0","2","","35","","1007407164","1.5"
"1007407","-220","12","","0","2","","35","","1007407165","1.5"
"1007407","","0.3","","","93","","0","","1007407166",""
"1007407","0","117531","0","1","3","0.2","mhp_handover_in","","1007407167","mhp_handover_loop"
"1007407","1","21","0","1","6","0","1","","1007407168","1"
"1007407","1","22","0","1","6","0","1","","1007407169","1"
"1007407","0","21","0","1","3","0.2","mhp_handover_in","","1007407170","mhp_handover_loop"
"1007407","0","22","0","1","3","0.2","mhp_item_EX0011_handover_in","","1007407171","mhp_item_EX0011_handover_loop"
"1007407","","1.2","","","93","","0","","1007407172",""
"1007407","0","102511","0","1","3","0.2","mhp_handover_receive_in","","1007407173","mhp_handover_receive_loop"
"1007407","1","11","0","1","6","0","1","","1007407174","1"
"1007407","1","12","0","1","6","0","1","","1007407175","1"
"1007407","0","11","0","1","3","0.2","mhp_receive_suzume_in","","1007407176","mhp_receive_suzume_loop"
"1007407","0","12","0","1","3","0.2","mhp_item_EX0011_receive_in","","1007407177","mhp_item_EX0011_receive_loop"
"1007407","","0.6","","","93","","0","","1007407178",""
"1007407","1","22","0","1","6","0.4","1","","1007407179","1"
"1007407","","0.4","","","93","","0","","1007407180",""
"1007407","0","117531","0","1","3","0.2","mhp_handover_out","","1007407181","mhp_idle_normal"
"1007407","0","21","0","1","3","0.2","mhp_handover_out","","1007407182","NoItem_idle"
"1007407","0","22","0","1","3","0.2","mhp_item_EX0011_handover_out","","1007407183","NoItem_idle"
"1007407","","0.4","","","93","","0","","1007407184",""
"1007407","0","102511","0","1","3","0.2","mhp_handover_receive_out","","1007407185","mhp_idle_normal"
"1007407","0","11","0","1","3","0.2","mhp_receive_suzume_out","","1007407186","NoItem_idle"
"1007407","0","12","0","1","3","0.2","mhp_item_EX0011_receive_out","","1007407187","NoItem_idle"
"1007407","","2","","","93","","0","","1007407188",""
"1007407","1","102511","","0","3","0.2","mhp_talk_joy2","","1007407189",""
"1007407","0","vo_mhp_1007407","","","21","","vo_mhp_2013","","1007407190","0"
"1007407","5","102511","0","0","11","0","居、居然有這樣的東西……\n真希望我有早點戴上！","0.5","1007407191","1"
"1007407","","0","","","91","","","","1007407192",""
"1007407","1","102511","","0","3","0.2","mhp_idle_normal","","1007407193",""
"1007407","1","117531","","0","3","0.2","mhp_talk_normal","","1007407194",""
"1007407","0","vo_mhp_1007407","","","21","","vo_mhp_2014","","1007407195","0"
"1007407","4","117531","0","0","11","0","那只是輔助用具而已喔。\n關鍵還是在於妳自己能不能小心，\n妳別忘記這一點喔。","0.5","1007407196","1"
"1007407","","0","","","91","","","","1007407197",""
"1007407","1","117531","","0","3","0.2","mhp_idle_normal","","1007407198",""
"1007407","1","102511","","0","3","0.2","mhp_talk_normal","","1007407199",""
"1007407","0","vo_mhp_1007407","","","21","","vo_mhp_2015","","1007407200","0"
"1007407","4","102511","0","0","11","","謝謝妳，醫生！\n我一定會克服冒失的！","0.5","1007407201","1"
"1007407","","0","","","91","","","","1007407202",""
"1007407","","0","","","22","","0","","1007407203",""
"1007407","1","102511","","0","3","0.2","mhp_walk","","1007407204",""
"1007407","","102511","","","4","","1","","1007407205",""
"1007407","-220","102511","","0","2","","-1000","","1007407206","5"
"1007407","","0.5","","","93","","","","1007407207",""
"1007407","2","102511","0","","12","0","6","","1007407208",""
"1007407","","4","","","93","","0","","1007407209",""
"1007407","1","117631","","0","3","0.2","mhp_sit_talk_normal","","1007407210",""
"1007407","0","vo_mhp_1007407","","","21","","vo_mhp_2016","","1007407211","0"
"1007407","10","117631","0","0","11","0","醫生，剛才那是真的有效嗎？","0.5","1007407212","1"
"1007407","","0","","","91","","","","1007407213",""
"1007407","1","117631","","0","3","0.2","mhp_sit_idle","","1007407214",""
"1007407","1","117531","","0","3","0.2","mhp_talk_thinking","","1007407215",""
"1007407","0","vo_mhp_1007407","","","21","","vo_mhp_2017","","1007407216","0"
"1007407","5","117531","0","0","11","","怎麼可能，那全都是平凡的現成商品喔。\n我是要讓她相信這樣就能治好冒失。\n如果順利，我們就能賺一筆，\n但事情會如何發展呢……","0.5","1007407217","1"
"1007407","","0","","","91","","","","1007407218",""
"1007407","","0","","","22","","0.5","","1007407219",""
"1007407","","0","","","91","","","","1007407220",""
"1007408","100","1","0","-200","1","1.7","102511","mhp_idle_normal","1007408001","-1000"
"1007408","100","1","1","-220","1","1.7","117531","mhp_sit_idle","1007408002","185"
