9967dd5e10f86ce4e214653b2fb61b7dacdd63628ddfaacd310f1973641a366b,9385b55fe507852c899ad8e560bdcabf5aa800afbca329b4a60b70c23e674bb6,69f4dbaa75e803caefa079190779e01a203c59758d8da8cb9b6d1c59cf8b47f1,020f61078b66093f87dade25f24938ca0b4a345229ffb6256c16eb3f4025942f,5791034aa7c60bfe0e3926c657d50cdd4b8257cf0f2f73b8d80b3262d0bd7a66,2dceca5d48a2ef12a99b000e53a798c7d6a9c9a1cb5f40dd9f05410cd5f50671,2a694df34fa9626f879ae7658cc53fbcafe774393f4f63d554094432be6f6e14,44fc48cd256c3c9f7719066b389e140a29cb391ada206ef5821a28f3e75e700f,746840393d86f7623110d2ef5bc5fd151b24b84f56671ac55190060a7074d8ee,12b0e7167d5b8b847d8409038fcbf2c8fb78f7e3acbf9dcc75bf155424cf30fb,a9f000fae43fdc191c7cdb077bca583e613f86a136baba865305ce6e2b3b4de6,542ffa68e7944c42b8ff044b83da3ee460631288a87a8aa1e730feacf8349ac4,0cf41a7a967ae940b26a1d6f2b365ef61116ec48ca49265b26c969aa9a12a013,b0005c1a74c734f0b65e964ea1c442fa58de9d24463de6f443a69af93df965b7,77ead8dc59db43b5b1826f0a5e1ff30851e1134f7d3011941035123363b8f482,f90323709f033273e74b31c457677653fe6c3d7f6cf8165614b6445be5ba3ec0,819d279c607c3ed4516aee3cb985dceec0ac16602f938023f2b615374fcfd397,b6cd36b2cf562eade84ce528b81a04be930ee56d5d6458ef752421f4f1720d17,1bdc7f85d1867a4a7a501487b5ddcf39be76b37ea22d4e0c0b6d777fcbe0f3ae,6cb589fed220380165324c229f2ebb1c466b3818ea619aa1d25d76b54a933672,b0079c5baa60e5f41eda842069a2f148d2adcc6f8602f84f4cc185ea12a7b9a3,5f36d8d0b17245cc214a5983339c5b269226c89423ed73a4848ea7c75ef84e9c,06ebb7bfd530daa06eb598dc28ecce925f8a4106e3a3d7fbbae2d9cbe0500f83,0d3daa5497aa6a5fb1838a0122f9e935333a6871cde12597d43fcfacbc54061a,3205bd7ed0b4188ae619af5253b9a8424d5df6159fe57857fe9c97941208775a,ded7f43091304a9e26aac36d69182e63fed046729201adb2c4c98ddd3d4d342b,64bcec583e48cca378c736eaeb7ff86e86ca3d04fa7a554906bf208075e2f160,83bfe1a1161e781a84b83bf8abca09778274b0742e5e457510ac685c00efc63a,16bf5ec9f6ee5fb258e5e66322be4d71724441d77c12d52118af247fb08b9093,1a05dc06e074cb01940ad6657aa6a2458e70a17318b37454380d70aab6dbf082,9c25e7575596e4f30b7289a32194a057ee6aabfa82f0dc6883e31387a5d094bd,f9766c09b15982f76d3d82853bfa0bdde9b4d705d84ed2d88ae9d83672dc0baf,b17fbc856a51deee38a7b47f588994242db3bf768202b227ac8c5c1a33395c61,cbb7650992f4a1d52c2ccc2a6e7240154132650a7260fce792cdec54fdbc96cf,dab80c172d0c7670bb6d8dd94dcb80a02b40861bcfe23e54964eb4119d33edf7,5f3b9ab2528c722c2c3892d58a571758197865dd6808fea78325f239236b0b7f,4fd4c0daa7dbeda67a2937fa16c82125f1977dc76d602bf6f54d185ef43b009c,253e9d78473f7b198cbe3fe63600726021ea4d3f8b8a8ddfc0dfaa4c4327746f,8328e873542ff12d640c939436c98052c3ed0b659d57ec47ee303f934ac2e396,f90eb7a5ffd91cc78efad5524395d5164612c7bfd33d68813f435854a46e464d
"31","200901","0","0","0","5314","200000001","716","31","31","31","31","31","31","1","0","30","29","31","31","31","31","0","31","31","0","31","31","31","10","1","620090131","31","32","10","0","0","0","0","1"
"32","200901","0","0","0","5592","200000001","725","32","32","32","32","32","32","1","0","30","29","32","32","32","32","0","32","32","0","32","32","32","10","1","620090132","32","32","10","0","0","0","0","1"
"33","200901","0","0","0","5871","200000001","733","33","33","33","33","33","33","1","0","30","29","33","33","33","33","0","33","33","0","33","33","33","10","1","620090133","33","33","10","0","0","0","0","1"
"34","200901","0","0","0","6149","200000001","742","34","34","34","34","34","34","1","0","30","29","34","34","34","34","0","34","34","0","34","34","34","10","1","620090134","34","33","10","0","0","0","0","1"
"35","200901","0","0","0","6428","200000001","750","35","35","35","35","35","35","1","0","30","29","35","35","35","35","0","35","35","0","35","35","35","10","1","620090135","35","33","10","0","0","0","0","1"
"36","200901","0","0","0","7022","200000001","755","36","36","36","36","36","36","1","0","30","29","36","36","36","36","0","36","36","0","36","36","36","10","1","620090136","36","33","10","0","0","0","0","1"
"37","200901","0","0","0","7272","200000001","763","37","37","37","37","37","37","1","0","30","29","37","37","37","37","0","37","37","0","37","37","37","10","1","620090137","37","33","10","0","0","0","0","1"
"38","200901","0","0","0","7523","200000001","770","38","38","38","38","38","38","1","0","30","29","38","38","38","38","0","38","38","0","38","38","38","10","1","620090138","38","34","10","0","0","0","0","1"
"39","200901","0","0","0","7773","200000001","988","39","39","39","39","39","39","1","0","30","29","39","39","39","39","0","39","39","0","39","39","39","10","1","620090139","39","34","10","0","0","0","0","1"
"40","200901","0","0","0","8502","200000001","1049","40","40","40","40","40","40","1","0","30","32","40","40","40","40","0","40","40","0","40","40","40","10","1","620090140","40","37","10","0","0","0","0","1"
"41","200901","0","0","0","9230","200000001","1109","41","41","41","41","41","41","1","0","30","35","41","41","41","41","0","41","41","0","41","41","41","10","1","620090141","41","40","10","0","0","0","0","1"
"42","200901","0","0","0","9959","200000001","1170","42","42","42","42","42","42","1","0","30","38","42","42","42","42","0","42","42","0","42","42","42","10","1","620090142","42","44","10","0","0","0","0","1"
"43","200901","0","0","0","10688","200000001","1230","43","43","43","43","43","43","1","0","30","41","43","43","43","43","0","43","43","0","43","43","43","10","1","620090143","43","47","10","0","0","0","0","1"
"44","200901","0","0","0","11416","200000001","1291","44","44","44","44","44","44","1","0","30","44","44","44","44","44","0","44","44","0","44","44","44","10","1","620090144","44","50","10","0","0","0","0","1"
"45","200901","0","0","0","12145","200000001","1351","45","45","45","45","45","45","1","0","30","47","45","45","45","45","0","45","45","0","45","45","45","10","1","620090145","45","53","10","0","0","0","0","1"
"46","200901","0","0","0","13471","200000001","1419","46","46","46","46","46","46","1","0","30","50","46","46","46","46","0","46","46","0","46","46","46","10","1","620090146","46","56","10","0","0","0","0","1"
"47","200901","0","0","0","14796","200000001","1487","47","47","47","47","47","47","1","0","30","53","47","47","47","47","0","47","47","0","47","47","47","10","1","620090147","47","60","10","0","0","0","0","1"
"48","200901","0","0","0","16122","200000001","1556","48","48","48","48","48","48","1","0","30","57","48","48","48","48","0","48","48","0","48","48","48","10","1","620090148","48","63","10","0","0","0","0","1"
"49","200901","0","0","0","17448","200000001","1624","49","49","49","49","49","49","1","0","30","60","49","49","49","49","0","49","49","0","49","49","49","10","1","620090149","49","66","10","0","0","0","0","1"
"50","200901","0","0","0","18774","200000001","1692","50","50","50","50","50","50","1","0","30","63","50","50","50","50","0","50","50","0","50","50","50","10","1","620090150","50","70","10","0","0","0","0","1"
"51","200901","0","0","0","20099","200000001","1760","51","51","51","51","51","51","1","0","30","66","51","51","51","51","0","51","51","0","51","51","51","10","1","620090151","51","73","10","0","0","0","0","1"
"52","200901","0","0","0","21425","200000001","1828","52","52","52","52","52","52","1","0","30","69","52","52","52","52","0","52","52","0","52","52","52","10","1","620090152","52","77","10","0","0","0","0","1"
"53","200901","0","0","0","22751","200000001","1896","53","53","53","53","53","53","1","0","30","72","53","53","53","53","0","53","53","0","53","53","53","10","1","620090153","53","80","10","0","0","0","0","1"
"54","200901","0","0","0","24077","200000001","1965","54","54","54","54","54","54","1","0","30","76","54","54","54","54","0","54","54","0","54","54","54","10","1","620090154","54","83","10","0","0","0","0","1"
"55","200901","0","0","0","25402","200000001","2033","55","55","55","55","55","55","1","0","30","79","55","55","55","55","0","55","55","0","55","55","55","10","1","620090155","55","87","10","0","0","0","0","1"
"56","200901","0","0","0","26728","200000001","2101","56","56","56","56","56","56","1","0","30","82","56","56","56","56","0","56","56","0","56","56","56","10","1","620090156","56","90","10","0","0","0","0","1"
"57","200901","0","0","0","28067","200000001","2192","57","57","57","57","57","57","1","0","30","85","57","57","57","57","0","57","57","0","57","57","57","10","1","620090157","57","94","10","0","0","0","0","1"
"58","200901","0","0","0","29406","200000001","2282","58","58","58","58","58","58","1","0","30","88","58","58","58","58","0","58","58","0","58","58","58","10","1","620090158","58","97","10","0","0","0","0","1"
"59","200901","0","0","0","30746","200000001","2373","59","59","59","59","59","59","1","0","30","92","59","59","59","59","0","59","59","0","59","59","59","10","1","620090159","59","101","10","0","0","0","0","1"
"60","200901","0","0","0","32085","200000001","2463","60","60","60","60","60","60","1","0","30","95","60","60","60","60","0","60","60","0","60","60","60","10","1","620090160","60","104","10","0","0","0","0","1"
"61","200901","0","0","0","33424","200000001","2554","61","61","61","61","61","61","1","0","30","98","61","61","61","61","0","61","61","0","61","61","61","10","1","620090161","61","108","10","0","0","0","0","1"
"62","200901","0","0","0","33863","200000001","2624","62","62","62","62","62","62","1","0","30","99","62","62","62","62","0","62","62","0","62","62","62","10","1","620090162","62","109","10","0","0","0","0","1"
"63","200901","0","0","0","34303","200000001","2694","63","63","63","63","63","63","1","0","30","100","63","63","63","63","0","63","63","0","63","63","63","10","1","620090163","63","110","10","0","0","0","0","1"
"64","200901","0","0","0","34742","200000001","2764","64","64","64","64","64","64","1","0","30","100","64","64","64","64","0","64","64","0","64","64","64","10","1","620090164","64","112","10","0","0","0","0","1"
"65","200901","0","0","0","35181","200000001","2834","65","65","65","65","65","65","1","0","30","101","65","65","65","65","0","65","65","0","65","65","65","10","1","620090165","65","113","10","0","0","0","0","1"
"66","200901","0","0","0","35620","200000001","2903","66","66","66","66","66","66","1","0","30","102","66","66","66","66","0","66","66","0","66","66","66","10","1","620090166","66","114","10","0","0","0","0","1"
"67","200901","0","0","0","36060","200000001","2973","67","67","67","67","67","67","1","0","30","103","67","67","67","67","0","67","67","0","67","67","67","10","1","620090167","67","115","10","0","0","0","0","1"
"68","200901","0","0","0","36499","200000001","3043","68","68","68","68","68","68","1","0","30","103","68","68","68","68","0","68","68","0","68","68","68","10","1","620090168","68","117","10","0","0","0","0","1"
"69","200901","0","0","0","36938","200000001","3113","69","69","69","69","69","69","1","0","30","104","69","69","69","69","0","69","69","0","69","69","69","10","1","620090169","69","118","10","0","0","0","0","1"
"70","200901","0","0","0","37378","200000001","3183","70","70","70","70","70","70","1","0","30","105","70","70","70","70","0","70","70","0","70","70","70","10","1","620090170","70","119","10","0","0","0","0","1"
"71","200901","0","0","0","37817","200000001","3253","71","71","71","71","71","71","1","0","30","106","71","71","71","71","0","71","71","0","71","71","71","10","1","620090171","71","120","10","0","0","0","0","1"
"1","201000","0","0","0","205","200000010","0","1","1","1","1","1","1","1","0","30","6","1","1","1","1","0","1","1","0","1","1","1","10","1","620100001","1","6","10","0","0","0","61","1"
"2","201000","0","0","0","228","200000010","0","2","2","2","2","2","2","1","0","30","7","2","2","2","2","0","2","2","0","2","2","2","10","1","620100002","2","6","10","0","0","0","68","1"
"3","201000","0","0","0","238","200000010","0","3","3","3","3","3","3","1","0","30","7","3","3","3","3","0","3","3","0","3","3","3","10","1","620100003","3","7","10","0","0","0","71","1"
"4","201000","0","0","0","265","200000010","0","4","4","4","4","4","4","1","0","30","8","4","4","4","4","0","4","4","0","4","4","4","10","1","620100004","4","7","10","0","0","0","79","1"
"5","201000","0","0","0","277","200000010","0","5","5","5","5","5","5","1","0","30","9","5","5","5","5","0","5","5","0","5","5","5","10","1","620100005","5","8","10","0","0","0","82","1"
"6","201000","0","0","0","290","200000010","0","6","6","6","6","6","6","1","0","30","9","6","6","6","6","0","6","6","0","6","6","6","10","1","620100006","6","8","10","0","0","0","86","1"
"7","201000","0","0","0","386","200000010","0","7","7","7","7","7","7","1","0","30","10","7","7","7","7","0","7","7","0","7","7","7","10","1","620100007","7","8","10","0","0","0","122","1"
"8","201000","0","0","0","481","200000010","0","8","8","8","8","8","8","1","0","30","10","8","8","8","8","0","8","8","0","8","8","8","10","1","620100008","8","9","10","0","0","0","141","1"
"9","201000","0","0","0","577","200000010","0","9","9","9","9","9","9","1","0","30","11","9","9","9","9","0","9","9","0","9","9","9","10","1","620100009","9","9","10","0","0","0","155","1"
"10","201000","0","0","0","673","200000010","0","10","10","10","10","10","10","1","0","30","12","10","10","10","10","0","10","10","0","10","10","10","10","1","620100010","10","10","10","0","0","0","160","1"
"11","201000","0","0","0","769","200000010","0","11","11","11","11","11","11","1","0","30","12","11","11","11","11","0","11","11","0","11","11","11","10","1","620100011","11","10","10","0","0","0","165","1"
"12","201000","0","0","0","865","200000010","0","12","12","12","12","12","12","1","0","30","12","12","12","12","12","0","12","12","0","12","12","12","10","1","620100012","12","10","10","0","0","0","171","1"
"13","201000","0","0","0","960","200000010","0","13","13","13","13","13","13","1","0","30","17","13","13","13","13","0","13","13","0","13","13","13","10","1","620100013","13","15","10","0","0","0","190","1"
"14","201000","0","0","0","1057","200000010","0","14","14","14","14","14","14","1","0","30","17","14","14","14","14","0","14","14","0","14","14","14","10","1","620100014","14","15","10","0","0","0","190","1"
"15","201000","0","0","0","1152","200000010","0","15","15","15","15","15","15","1","0","30","18","15","15","15","15","0","15","15","0","15","15","15","10","1","620100015","15","15","10","0","0","0","196","1"
"16","201000","0","0","0","1248","200000010","0","16","16","16","16","16","16","1","0","30","18","16","16","16","16","0","16","16","0","16","16","16","10","1","620100016","16","15","10","0","0","0","202","1"
"17","201000","0","0","0","1344","200000010","0","17","17","17","17","17","17","1","0","30","18","17","17","17","17","0","17","17","0","17","17","17","10","1","620100017","17","15","10","0","0","0","276","1"
"18","201000","0","0","0","1644","200000010","0","18","18","18","18","18","18","1","0","30","19","18","18","18","18","0","18","18","0","18","18","18","10","1","620100018","18","15","10","0","0","0","280","1"
"19","201000","0","0","0","1944","200000010","0","19","19","19","19","19","19","1","0","30","19","19","19","19","19","0","19","19","0","19","19","19","10","1","620100019","19","16","10","0","0","0","285","1"
"20","201000","0","0","0","2244","200000010","0","20","20","20","20","20","20","1","0","30","20","20","20","20","20","0","20","20","0","20","20","20","10","1","620100020","20","16","10","0","0","0","289","1"
"21","201000","0","0","0","2277","200000010","0","21","21","21","21","21","21","1","0","30","20","21","21","21","21","0","21","21","0","21","21","21","10","1","620100021","21","16","10","0","0","0","334","1"
"22","201000","0","0","0","2413","200000010","0","22","22","22","22","22","22","1","0","30","20","22","22","22","22","0","22","22","0","22","22","22","10","1","620100022","22","16","10","0","0","0","377","1"
"23","201000","0","0","0","2613","200000010","0","23","23","23","23","23","23","1","0","30","20","23","23","23","23","0","23","23","0","23","23","23","10","1","620100023","23","16","10","0","0","0","420","1"
"24","201000","0","0","0","2650","200000010","0","24","24","24","24","24","24","1","0","30","31","24","24","24","24","0","24","24","0","24","24","24","10","1","620100024","24","24","10","0","0","0","463","1"
"25","201000","0","0","0","2960","200000010","0","25","25","25","25","25","25","1","0","30","31","25","25","25","25","0","25","25","0","25","25","25","10","1","620100025","25","24","10","0","0","0","486","1"
"26","201000","0","0","0","3271","200000010","0","26","26","26","26","26","26","1","0","30","32","26","26","26","26","0","26","26","0","26","26","26","10","1","620100026","26","25","10","0","0","0","508","1"
"27","201000","0","0","0","3581","200000010","0","27","27","27","27","27","27","1","0","30","32","27","27","27","27","0","27","27","0","27","27","27","10","1","620100027","27","25","10","0","0","0","531","1"
"28","201000","0","0","0","3891","200000010","0","28","28","28","28","28","28","1","0","30","32","28","28","28","28","0","28","28","0","28","28","28","10","1","620100028","28","25","10","0","0","0","553","1"
"29","201000","0","0","0","4201","200000010","0","29","29","29","29","29","29","1","0","30","32","29","29","29","29","0","29","29","0","29","29","29","10","1","620100029","29","25","10","0","0","0","576","1"
"30","201000","0","0","0","4512","200000010","0","30","30","30","30","30","30","1","0","30","33","30","30","30","30","0","30","30","0","30","30","30","10","1","620100030","30","26","10","0","0","0","598","1"
"31","201000","0","0","0","4822","200000010","0","31","31","31","31","31","31","1","0","30","33","31","31","31","31","0","31","31","0","31","31","31","10","1","620100031","31","26","10","0","0","0","621","1"
"32","201000","0","0","0","5132","200000010","0","32","32","32","32","32","32","1","0","30","33","32","32","32","32","0","32","32","0","32","32","32","10","1","620100032","32","26","10","0","0","0","643","1"
"33","201000","0","0","0","5442","200000010","0","33","33","33","33","33","33","1","0","30","33","33","33","33","33","0","33","33","0","33","33","33","10","1","620100033","33","26","10","0","0","0","666","1"
"34","201000","0","0","0","5753","200000010","0","34","34","34","34","34","34","1","0","30","34","34","34","34","34","0","34","34","0","34","34","34","10","1","620100034","34","27","10","0","0","0","688","1"
"35","201000","0","0","0","6063","200000010","0","35","35","35","35","35","35","1","0","30","34","35","35","35","35","0","35","35","0","35","35","35","10","1","620100035","35","27","10","0","0","0","711","1"
"36","201000","0","0","0","6116","200000010","0","36","36","36","36","36","36","1","0","30","34","36","36","36","36","0","36","36","0","36","36","36","10","1","620100036","36","27","10","0","0","0","727","1"
"37","201000","0","0","0","6170","200000010","0","37","37","37","37","37","37","1","0","30","35","37","37","37","37","0","37","37","0","37","37","37","10","1","620100037","37","28","10","0","0","0","743","1"
"38","201000","0","0","0","6223","200000010","0","38","38","38","38","38","38","1","0","30","35","38","38","38","38","0","38","38","0","38","38","38","10","1","620100038","38","28","10","0","0","0","759","1"
