583574232f638ef5cea075d033d130f60b4d04a268f4d868064bb2091984924b,e3c681b5ab8685e1a2ec3e70c8570af8b0e3d2f1ad1639af243974d55048dc6b,c8074a0cf48adee33099d889916c2663926e47c7988035dbd8f66252312f1bc5,0a9b4d82fd50190efcc6bb69e83eb8ef5f08a066b507720d05c88844fe327e65,077d31026310980d5c7eeaf218066792e61d7bcf1e57e500db0320cd4d37dd8a,9899778adc46291ab766ad0b0479880dff7fcfb20bd22bf86a31161992c2b773,4f74495ba9d4b76a967016c80fcc929d70056c1f544d0fcd696d9fd4a1d5f969,05c95fc8176ebf778e33324a7506a1b30e5ecd80ea3d1cbb94b02b30323d395c,91eb4c801006d2a1c2094ae8b630e299463af91ca73424150faa93687262a1e4,be6bd597563bf6c20f7a87025d76106c137d10c081c22c1f9da6cc79ac8f14c5,adfc48e13d9845e9b0e42c3bbc873f50a06e681df78e279738de034ff3c8ad49,4b23b7c09987a0afaf3a3a31a3ae1ba3ef26b894da79df7c976620e785aeb110
"0","1","32045","封印有空花純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32045","0","1202111","2030/08/01 14:59:59","9999","2022/08/11 16:00:00","空花的純淨記憶碎片","18"
"0","1","32046","封印有珠希純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32046","0","3060111","2030/08/01 14:59:59","9999","2020/09/04 16:00:00","珠希的純淨記憶碎片","18"
"0","1","32047","封印有純純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32047","0","2172111","2030/08/01 14:59:59","9999","2023/05/11 16:00:00","純的純淨記憶碎片","18"
"0","1","32048","封印有美冬純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32048","0","6152111","2030/08/01 14:59:59","9999","2020/09/30 16:00:00","美冬的純淨記憶碎片","18"
"0","1","32049","封印有靜流純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32049","0","2122111","2030/08/01 14:59:59","9999","2020/11/02 16:00:00","靜流的純淨記憶碎片","18"
"0","1","32050","封印有美咲純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32050","0","6120111","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","美咲的純淨記憶碎片","18"
"0","1","32051","封印有深月純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32051","0","6132111","2030/08/01 14:59:59","9999","2023/04/07 16:00:00","深月的純淨記憶碎片","18"
"0","1","32052","封印有莉瑪純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32052","0","8160111","2030/08/01 14:59:59","9999","2020/03/04 16:00:00","莉瑪的純淨記憶碎片","18"
"0","1","32053","封印有莫妮卡純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32053","0","6441111","2030/08/01 14:59:59","9999","2022/03/10 16:00:00","莫妮卡的純淨記憶碎片","18"
"0","1","32054","封印有紡希純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32054","0","3262111","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","紡希的純淨記憶碎片","18"
"0","1","32055","封印有步未純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32055","0","72111","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","步未的純淨記憶碎片","18"
"0","1","32056","封印有流夏純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32056","0","8210111","2030/08/01 14:59:59","9999","2024/10/01 16:00:00","流夏的純淨記憶碎片","18"
"0","1","32057","封印有吉塔純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32057","0","2101111","2030/08/01 14:59:59","9999","2022/01/10 16:00:00","吉塔的純淨記憶碎片","18"
"0","1","32058","封印有貪吃佩可純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32058","0","5414111","2030/08/01 14:59:59","9999","2020/01/02 16:00:00","貪吃佩可的純淨記憶碎片","18"
"0","1","32059","封印有可可蘿純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32059","0","1432111","2030/08/01 14:59:59","9999","2020/01/02 16:00:00","可可蘿的純淨記憶碎片","18"
"0","1","32060","封印有凱留純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32060","0","1170111","2030/08/01 14:59:59","9999","2020/01/02 16:00:00","凱留的純淨記憶碎片","18"
"0","1","32061","封印有矛依未純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32061","0","6201111","2030/08/01 14:59:59","9999","2023/09/08 16:00:00","矛依未的純淨記憶碎片","18"
"0","1","32063","封印有亞里莎純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32063","0","81211","2030/08/01 14:59:59","9999","2022/03/10 16:00:00","亞里莎的純淨記憶碎片","18"
"0","1","32064","封印有雪菲純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32064","0","2103111","2030/08/01 14:59:59","9999","2023/03/09 16:00:00","雪菲的純淨記憶碎片","18"
"0","1","32065","封印有嘉夜純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32065","0","1070111","2030/08/01 14:59:59","9999","2024/05/10 16:00:00","嘉夜的純淨記憶碎片","18"
"0","1","32066","封印有祈梨純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32066","0","144111","2030/08/01 14:59:59","9999","2024/04/09 16:00:00","祈梨的純淨記憶碎片","18"
"0","1","32071","封印有克莉絲提娜純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32071","0","1281111","2030/08/01 14:59:59","9999","2023/07/10 16:00:00","克莉絲提娜的純淨記憶碎片","18"
"0","1","32075","封印有貪吃佩可（夏日）純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32075","0","5314121","2030/08/01 14:59:59","9999","2022/07/11 16:00:00","貪吃佩可（夏日）的純淨記憶碎片","18"
"0","1","32076","封印有可可蘿（夏日）純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32076","0","1432121","2030/08/01 14:59:59","9999","2022/07/11 16:00:00","可可蘿（夏日）的純淨記憶碎片","18"
"0","1","32078","封印有凱留（夏日）純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32078","0","1170121","2030/08/01 14:59:59","9999","2022/07/11 16:00:00","凱留（夏日）的純淨記憶碎片","18"
"0","1","32087","封印有日和（新年）純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32075","0","5174121","2030/08/01 14:59:59","9999","2024/07/11 16:00:00","日和（新年）的純淨記憶碎片","18"
"0","1","32088","封印有優衣（新年）純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32076","0","7201121","2030/08/01 14:59:59","9999","2024/07/11 16:00:00","優衣（新年）的純淨記憶碎片","18"
"0","1","32089","封印有怜（新年）純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32078","0","8301121","2030/08/01 14:59:59","9999","2024/07/11 16:00:00","怜（新年）的純淨記憶碎片","18"
"0","1","41000","自古流傳至今，據說能使裝備者突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","阿斯特賴亞戒指","22"
"0","1","41001","據說能使日和突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","日和專用戒指","22"
"0","1","41002","據說能使優衣突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","優衣專用戒指","22"
"0","1","41003","據說能使怜突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","怜專用戒指","22"
"0","1","41004","據說能使禊突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","禊專用戒指","22"
"0","1","41005","據說能使茉莉突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","茉莉專用戒指","22"
"0","1","41006","據說能使茜里突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","茜里專用戒指","22"
"0","1","41007","據說能使宮子突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","宮子專用戒指","22"
"0","1","41008","據說能使雪突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","雪專用戒指","22"
"0","1","41009","據說能使杏奈突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","杏奈專用戒指","22"
"0","1","41010","據說能使真步突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","真步專用戒指","22"
"0","1","41011","據說能使璃乃突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","璃乃專用戒指","22"
"0","1","41012","據說能使初音突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","初音專用戒指","22"
"0","1","41013","據說能使七七香突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","七七香專用戒指","22"
"0","1","41014","據說能使霞突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","霞專用戒指","22"
"0","1","41015","據說能使美里突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","美里專用戒指","22"
"0","1","41016","據說能使鈴奈突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","鈴奈專用戒指","22"
"0","1","41017","據說能使香織突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","香織專用戒指","22"
"0","1","41018","據說能使伊緒突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","伊緒專用戒指","22"
"0","1","41020","據說能使美美突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","美美專用戒指","22"
"0","1","41021","據說能使胡桃突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","胡桃專用戒指","22"
"0","1","41022","據說能使依里突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","依里專用戒指","22"
"0","1","41023","據說能使綾音突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","綾音專用戒指","22"
"0","1","41025","據說能使鈴莓突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","鈴莓專用戒指","22"
"0","1","41026","據說能使鈴突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","鈴專用戒指","22"
"0","1","41027","據說能使惠理子突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","惠理子專用戒指","22"
"0","1","41028","據說能使咲戀突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","咲戀專用戒指","22"
"0","1","41029","據說能使望突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","望專用戒指","22"
"0","1","41030","據說能使妮諾突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","妮諾專用戒指","22"
"0","1","41031","據說能使忍突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","忍專用戒指","22"
"0","1","41032","據說能使秋乃突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","秋乃專用戒指","22"
"0","1","41033","據說能使真陽突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","真陽專用戒指","22"
"0","1","41034","據說能使優花梨突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","優花梨專用戒指","22"
"0","1","41036","據說能使鏡華突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","鏡華專用戒指","22"
