8ebfa4de0304464942784e210c6149d932b25694af5a85d134db04633dee7c96,6ff3bdd188e693eb7c4b570482d6d8918d74b218acb607dd42b20b3e3e1b97af,4534273383efe07715fef979dfe0365c324ae927913158183e0a26715709c31f,69d194a3c64d7ee1fdd9e75e2b5c6012d8156ab18eec9e8d173e4477960b48bc,952b109d056019ec061e0574d45cbbba3e355379db1d23cf6a458eb40d5c4cd4,4ff82afdf9953a7b6a364c91982e712dcb8fb3da603ac7fb248389081f3cd0cc,b07de01be8990cba3cefedce95859bb6d9d556496a21a35f779a3645f224d502,21690d2b597638109d50b37fde21639c05e007e4ffcfe6a94ae908c266487790,f419cb2cebf57e1faa9c444dee4f0a82ed374261135e22413784f2bc514a88f8,52bddf98fb084928c495c93674392386d2d1fbe8d4e62f5c5c43f7c88e89bca9,ed0a2113c0b61be324ad28c06d87ed5d28fa655ef2114f9d983fd9cee196c532,3574f6c636991edf13392072b2d3d721ca4631b7bf003dd319c5055142eb6cd3,4b96e7c6f357afd0edfef560bb80d04b2a82997162c62d8b5bd7d971ad67fc24,0ff59744f7911b29e2c08ebde304a0d1a3f5d32d7b266bc83dbe0c64f1e93eb4,f36f5395bf91ac6d6e1348316f982c8ba3ca8fde621fcdd24b06597b510a4ff1,01fb7a0f49730e8258ea6eef3ff11f755535bb07946a8f2a6e4c0d281b6b10e4,d3e041eac4c5b87ff7ce982e64aa6f1a1036d42d2bf9c44539c6c6a8b3f84dd3,2c4e90f8cad5790fffc353746c0d6c24ba0ebb56acee71d10dc46406801e752f,ebaa3df77c42511d4f0188a64c9340340be810f73dde06f0a8ec25e3ece2c678,e366d20362c80d8db7c1f32be42f4b1e572a0b60ae322e4c43402700effe5992,84cb649cc0b98100ea8bc642cc9540d77b57ec1c4e939ead2df650c66af9e169,14cc3e61d38028f32bc7a9d5cc57c8a9eef2126b656da97275c61dcb62a0f991,2b57f6822cc0e4e82d7f3ca2b8d0121ea61de23ed86f1e853ca59b6da258a92e,94b67331bc5cd12e887706be0e0a5237e27e034ebee2c9086fe20980b1e6581b,eaef29140e5bf336daa318e03508ea1422c638ce020c6ae93569555a66c1295a
"0","191601","150","0","100101","0","0","0","2021/11/01 16:00:00","1600","0","主角","想在所剩無幾的時間完成作業的\n月光學院學生。為了守護愉快的\n暑假的回憶，挺身面對堆積如山的作業。","主角","0","0","191601","0","100101","0","0","0","2030/12/31 15:00:00","0","0"
"0","191701","150","0","100101","0","0","0","2021/11/01 16:00:00","1600","0","主角","想在所剩無幾的時間完成作業的\n月光學院學生。為了守護愉快的\n暑假的回憶，挺身面對堆積如山的作業。","主角","0","0","191701","0","100101","0","0","0","2030/12/31 15:00:00","0","0"
"0","192701","450","0","192701","0","0","0","2024/12/23 16:00:00","855","1.92","雪菲","","雪菲","1","0","192701","1","192701","0","0","0","2030/12/31 15:00:00","1","0"
"0","192801","0","0","0","1","0","0","2015/04/01 15:00:00","0","0","角色職階","","角色職階","0","0","192801","1","0","0","0","1","2030/12/31 15:00:00","0","0"
"0","192901","0","0","0","1","0","0","2015/04/01 15:00:00","0","0","角色職階","","角色職階","0","0","192901","1","0","0","0","1","2030/12/31 15:00:00","0","0"
"0","193001","0","0","0","1","0","0","2015/04/01 15:00:00","0","0","寶箱","","寶箱","0","0","193001","1","0","0","0","1","2030/12/31 15:00:00","0","0"
"0","403101","450","0","0","0","0","0","2015/04/01 15:00:00","300","2","骷髏","","骷髏","0","0","403101","1","0","0","0","1","2030/12/31 15:00:00","1","0"
"0","403102","450","0","0","0","0","0","2015/04/01 15:00:00","300","2","骷髏","","骷髏","0","0","403102","1","0","0","0","1","2030/12/31 15:00:00","1","0"
"0","403103","450","0","0","0","0","0","2015/04/01 15:00:00","300","2","骷髏","","骷髏","0","0","403103","1","0","0","0","1","2030/12/31 15:00:00","1","0"
"0","404201","450","0","0","0","0","0","2015/04/01 15:00:00","1000","2","希爾芙","","希爾芙","0","0","404201","1","0","0","0","1","2030/12/31 15:00:00","2","0"
"0","404205","450","0","0","0","0","0","2015/04/01 15:00:00","1000","2","希爾芙","","希爾芙","0","0","404205","1","0","0","0","1","2030/12/31 15:00:00","2","0"
"0","407001","450","0","106001","0","1","0","2020/01/21 16:00:00","460","2","似似花","","似似花","1","0","407001","3","106001","0","0","0","2030/12/31 15:00:00","2","0"
"0","407701","450","0","0","0","0","0","2015/04/01 15:00:00","95","3","小魔像","","小魔像","0","0","407701","1","0","0","0","1","2030/12/31 15:00:00","1","0"
"0","408401","450","0","0","0","0","0","2015/04/01 15:00:00","700","2","希爾芙","","希爾芙","0","0","408401","1","0","0","0","1","2030/12/31 15:00:00","2","0"
"0","408402","450","0","0","0","0","0","2015/04/01 15:00:00","750","2","希爾芙","","希爾芙","0","0","408402","1","0","0","0","1","2030/12/31 15:00:00","2","0"
"0","408403","450","0","0","0","0","0","2015/04/01 15:00:00","800","2","希爾芙","","希爾芙","0","0","408403","1","0","0","0","1","2030/12/31 15:00:00","2","0"
"0","418101","450","0","0","0","0","0","2022/07/02 16:00:00","589","1.75","翡翠飛龍","","翡翠飛龍","1","0","418101","3","0","0","0","0","2030/12/31 15:00:00","2","0"
"0","425801","450","0","0","0","0","0","2023/08/19 16:00:00","364","2.09","莉莉（墮落）","","莉莉（墮落）","0","0","425801","3","0","0","0","3","2030/12/31 15:00:00","1","0"
"0","425802","450","0","0","0","0","0","2023/08/19 16:00:00","414","2.09","莉莉（墮落）","","莉莉（墮落）","0","0","425802","3","0","0","0","3","2030/12/31 15:00:00","1","0"
"0","426201","450","0","0","0","0","0","2023/10/02 16:00:00","700","2","眷屬","","眷屬","0","0","426201","3","0","0","0","1","2030/12/31 15:00:00","2","0"
"0","426202","450","0","0","0","0","0","2023/10/02 16:00:00","750","2","眷屬","","眷屬","0","0","426202","3","0","0","0","1","2030/12/31 15:00:00","2","0"
"0","427101","450","0","0","0","0","0","2015/04/01 15:00:00","180","2","骷髏老爸","","骷髏老爸","0","0","427101","1","0","0","0","1","2030/12/31 15:00:00","1","0"
"0","430101","450","0","0","0","0","0","2025/03/19 16:00:00","210","2","尖刺兄弟","","尖刺兄弟","1","0","430101","3","0","0","0","1","2030/12/31 15:00:00","1","0"
"0","431901","0","0","0","0","0","0","2015/04/01 15:00:00","2160","2","冰之壁","","冰之壁","0","0","431901","1","0","0","0","1","2030/12/31 15:00:00","1","0"
"0","433801","450","0","0","0","0","0","2015/04/01 15:00:00","773","2","格列戈爾","","格列戈爾","1","0","433801","3","0","0","0","0","2030/12/31 15:00:00","2","0"
"0","435601","450","0","100101","0","0","0","2015/04/01 15:00:00","249","0.2","志那都","","志那都","1","0","435601","3","100101","0","0","4","2030/12/31 15:00:00","1","0"
"0","900001","600","0","100101","0","0","0","2015/04/01 15:00:00","475","50","主角","","主角","0","0","900001","1","100101","0","0","5","2030/12/31 15:00:00","1","0"
"0","900002","600","0","100101","0","0","0","2015/04/01 15:00:00","600","3","主角","","主角","0","0","900002","1","100101","0","0","5","2030/12/31 15:00:00","1","0"
"0","900003","600","0","100101","0","0","0","2015/04/01 15:00:00","650","3","主角","","主角","0","0","900003","1","100101","0","0","5","2030/12/31 15:00:00","1","0"
"0","900102","600","0","100199","0","0","0","2015/04/01 15:00:00","675","50","日和","","日和","0","0","900102","1","100199","0","0","1","2030/12/31 15:00:00","1","0"
"0","900103","0","0","0","1","0","0","2015/04/01 15:00:00","0","0","日和","","日和","0","0","900103","1","0","0","0","1","2030/12/31 15:00:00","0","0"
"0","900201","600","0","100201","7","0","0","2015/04/01 15:00:00","800","0","優衣","","優衣","0","0","100201","1","100201","0","0","7","2030/12/31 15:00:00","2","0"
"0","900202","600","0","100299","0","0","0","2015/04/01 15:00:00","1075","50","優衣","","優衣","0","0","900202","1","100299","0","0","7","2030/12/31 15:00:00","2","0"
"0","900302","600","0","100399","0","0","0","2015/04/01 15:00:00","875","50","怜","","怜","0","0","900302","1","100399","0","0","4","2030/12/31 15:00:00","1","0"
"0","900401","450","0","100401","1","0","0","2015/04/01 15:00:00","580","2.17","禊","","禊","0","0","900401","1","100401","0","0","1","2030/12/31 15:00:00","1","0"
"0","901001","450","0","101001","7","0","0","2015/04/01 15:00:00","650","2.27","真步","","真步","0","0","901001","3","101001","0","0","7","2030/12/31 15:00:00","2","0"
"0","901201","600","0","101201","7","0","0","2015/04/01 15:00:00","755","50","初音","","初音","0","0","901201","1","101201","0","0","7","2030/12/31 15:00:00","2","0"
"0","901701","450","0","101701","1","0","0","2015/04/01 15:00:00","300","2.17","香織","","香織","0","0","901701","2","101701","0","0","1","2030/12/31 15:00:00","1","0"
"0","902501","600","0","102501","7","0","0","2015/04/01 15:00:00","450","2.25","鈴莓","","鈴莓","0","0","102501","1","102501","0","0","7","2030/12/31 15:00:00","2","0"
"0","902601","450","0","0","6","0","0","2015/04/01 15:00:00","630","2.315","鈴","","鈴","0","0","902601","1","0","0","0","6","2030/12/31 15:00:00","1","0"
"0","903601","450","0","103601","7","0","0","2015/04/01 15:00:00","890","50","鏡華","","鏡華","0","0","903601","3","103601","0","0","7","2030/12/31 15:00:00","2","0"
"0","903801","450","0","103801","8","0","0","2015/04/01 15:00:00","710","50","栞","","栞","0","0","903801","1","103801","0","0","8","2030/12/31 15:00:00","1","0"
"0","904401","450","0","104401","3","0","0","2015/04/01 15:00:00","900","1.425","伊莉亞","","伊莉亞","0","0","904401","3","104401","0","0","3","2030/12/31 15:00:00","2","0"
"0","905012","450","0","105001","7","15","0","2015/04/01 15:00:00","760","2.07","美咲（夏日）","","美咲（夏日）","0","0","105012","1","105001","0","0","7","2030/12/31 15:00:00","2","0"
"0","905801","600","0","105801","0","0","0","2015/04/01 15:00:00","200","2.5","貪吃佩可","","貪吃佩可","0","0","105801","1","105801","0","0","5","2030/12/31 15:00:00","1","0"
"0","905901","600","0","105901","6","0","0","2015/04/01 15:00:00","400","2","可可蘿","","可可蘿","0","0","105901","1","105901","0","0","6","2030/12/31 15:00:00","1","0"
"0","905902","600","0","105901","6","0","0","2015/04/01 15:00:00","800","2","可可蘿","","可可蘿","0","0","105901","1","105901","0","0","6","2030/12/31 15:00:00","1","0"
"0","906601","0","0","0","3","0","0","2015/04/01 15:00:00","0","0","祈梨","","祈梨","0","0","906601","1","0","0","0","13","2030/12/31 15:00:00","0","0"
"0","906802","0","0","0","1","0","0","2015/04/01 15:00:00","0","0","晶","","晶","1","0","106802","1","0","0","0","1","2030/12/31 15:00:00","0","0"
"0","907501","600","0","105801","0","0","0","2015/04/01 15:00:00","200","2.5","貪吃佩可","","貪吃佩可","0","0","907501","1","105801","0","0","5","2030/12/31 15:00:00","1","0"
"0","907601","0","0","0","6","0","0","2015/04/01 15:00:00","0","0","可可蘿（夏日）","","可可蘿（夏日）","1","0","107601","1","0","0","0","6","2030/12/31 15:00:00","0","0"
"0","907701","600","0","102501","7","0","0","2015/04/01 15:00:00","450","2.25","鈴莓","","鈴莓","0","0","907701","1","102501","0","0","7","2030/12/31 15:00:00","2","0"
"0","907801","450","0","0","7","1","0","2015/04/01 15:00:00","750","2.07","凱留","","凱留","0","0","907801","1","0","0","0","7","2030/12/31 15:00:00","2","0"
"0","907901","600","0","104601","2","0","0","2015/04/01 15:00:00","250","2.25","珠希","","珠希","0","0","907901","1","104601","0","0","2","2030/12/31 15:00:00","1","0"
"0","908701","600","0","0","1","0","0","2019/06/01 16:00:00","0","0","日和（新年）","","日和（新年）","0","0","908701","1","0","0","0","1","2030/12/31 15:00:00","1","0"
"0","927201","0","0","0","7","0","0","2015/04/01 15:00:00","0","0","凱留","","凱留","0","0","127201","1","0","0","0","7","2030/12/31 15:00:00","0","0"
"0","930901","0","0","0","1","0","0","2015/04/01 15:00:00","0","0","庫露露","","庫露露","0","0","130901","1","0","0","0","1","2030/12/31 15:00:00","0","0"
