ca680ce50f13236d4bdc1708dceaa15fffdf5142a33eda4a55aa494117c33d33,b7a06d0da18854a4c6508849b758bb6ba514b5319fb8d23fdf173ae7cbbf7044,a1595080253ed69fb5b14d445988ad872ff2f7d054f8b8bc523c90e3f054cf6c,09ec7e67ae22ba5d49f18fe74f186270fcda4a5b72d4617c035bd44b195700a0,990c0abf9ea21e3a6fe5cdb4c860db965106fcc9ba43a21ea763ae2fce6578ee,e291ffbfff9ebd5d897f8a3b9679e5165dcd421dd2563785ce27f0d748cf7d19,ecab7d741843185242d95c95636b14e6caf49fbafb9d297dd40e494332fb16f7,d1011ef0f00ea48aa5c96d4ce7fbff8cf764bceb751cba7caae95cb36ca08e39,0cd552365cb91a654f1df9a5ebd5e778d99b8891a9b74a5cc37d1f744234c434,3a445b0a93378e66a6b7b0c7f1cce0d1c1819fed7e00e8821c37ae09aedccd96,bafa88523234068b8fec4509830e985687052491203c7726b5ce1a3ecc0418fc,64304b8ac8a804506d0d1f51f1be8f57019e27a174b14b5b5dbb98da8ec70770,fe0b40374f07c499a21919c28260f868772e38bf53887096efc6dcb20f9f5379,4950eebaef60026558f4798f8df377380cd835cf867a16ee64ddf3b9098e8ddb,2446929ceb29310f781dda0de70c9fbdad3683d099e652477d620aed50a46a9f,e66717025cdc755a69aae87fb817db0d94a52558766d773e4d322ea56cec6c51,b405c3126f44aa1b577e8e3098c1c2c842fb4414bb42e705e0c7daf061d1c5ab,20b71ea5649a33fa0a8427724f0ac3a291c138732f368488e52f6977e1c5984e,ea61fa7cbfb054cb3595c339a38a4b45930d031d628a6fdaaa3750f4afe99201,7e3ee7a705b5004d8f611b4f3d2582a4651e55a22c334fa79ba4b2dcfd4320eb,0a6c8c9c688b7be984d09e0168758ea114784575140b82d9427298214e3eaa00
"2","","1","0","1","99","","1","0","300","127701206","0","10","12","2","0","3","0","0","50","70"
"2","","1","0","1","99","","1","0","300","127701207","0","10","12","2","0","3","0","0","6","120"
"0","提升自身{0}的魔法防禦力","1","0","1","0","魔法防禦力提升+{0}","0","0","0","127750101","0","90","1","0","0","0","2","0","2","5"
"0","提升自身{0}的魔法防禦力","1","0","1","0","魔法防禦力提升+{0}","0","0","0","127751101","0","90","1","0","0","0","2","0","32","5"
"2","對敵方單體造成{0}的魔法傷害","1","0","90","1","魔法傷害+{0}","0","0","2160","127800101","0","1","0","1","0","3","7.2","0","90","2"
"2","降低敵方單體{0}的魔法防禦力","1","0","1","1","魔法防禦力降低+{0}","1","0","2160","127800102","0","10","18","1","0","3","1","0","1","41"
"2","使敵方單體的被暴擊傷害提升{0}%","1","0","2","1","","1","0","2160","127800103","0","10","18","1","0","3","0","0","12","141"
"2","偷懶的誘惑為39個以下時","1","0","1","1","","127800206","0","2160","127800201","0","28","0","2","127800202","7","40","0","2","6192"
"2","對敵方單體造成{0}的魔法傷害","1","0","45","1","魔法傷害+{0}","0","0","2160","127800202","0","1","0","1","0","3","3.6","0","45","2"
"2","降低敵方單體{0}的魔法防禦力","1","0","1","1","魔法防禦力降低+{0}","1","0","2160","127800203","0","10","12","1","0","3","0.5","0","0.5","41"
"2","對自身施加20個偷懶的誘惑","1","0","60","1","","0","0","2160","127800204","0","35","20","2","0","7","180","0","192","1"
"2","偷懶的誘惑為40個以上時","1","0","1","1","","127800207","0","2160","127800205","0","28","0","2","127800204","7","40","0","2","6192"
"2","對敵方單體造成{0}的魔法傷害","1","0","11.25","1","魔法傷害+{0}","0","0","2160","127800206","0","1","0","1","0","3","0.9","0","11.25","2"
"2","消耗10個偷懶的誘惑","1","0","60","1","","0","0","2160","127800207","0","35","-10","2","0","7","180","0","192","1"
"2","消耗５個偷懶的誘惑","1","0","60","1","","0","0","2160","127800301","0","35","-5","2","0","7","180","0","192","1"
"2","回復自身{0}的TP","1","0","250","1","","0","0","2160","127800302","0","16","0","2","0","7","1","0","0","1"
"2","展開{0}傷害量的物理無效護盾","1","0","32","99","無效傷害量+{0}","0","0","2160","127800303","0","6","0","2","0","3","18","0","32","1"
"2","偷懶的誘惑為39個以下時","1","0","1","1","","127801207","0","2160","127801201","0","28","0","2","127801202","7","40","0","2","6192"
"2","對敵方單體造成{0}的魔法傷害","1","0","50","1","魔法傷害+{0}","0","0","2160","127801202","0","1","0","1","0","3","4","0","50","2"
"2","降低敵方單體{0}的魔法防禦力","1","0","1","1","魔法防禦力降低+{0}","1","0","2160","127801203","0","10","12","1","0","3","0.5","0","0.5","41"
"2","使敵方單體的被暴擊傷害提升{0}%","1","0","1","1","","1","0","2160","127801204","0","10","12","1","0","3","0","0","3","141"
"2","對自身施加20個偷懶的誘惑","1","0","60","1","","0","0","2160","127801205","0","35","20","2","0","7","180","0","192","1"
"2","偷懶的誘惑為40個以上時","1","0","1","1","","127801208","0","2160","127801206","0","28","0","2","127801205","7","40","0","2","6192"
"2","對敵方單體造成{0}的魔法傷害","1","0","11.25","1","魔法傷害+{0}","0","0","2160","127801207","0","1","0","1","0","3","0.9","0","11.25","2"
"2","消耗10個偷懶的誘惑","1","0","60","1","","0","0","2160","127801208","0","35","-10","2","0","7","180","0","192","1"
"1","","1","0","60","1","","1","180","0","127810101","0","77","0","2","0","7","180","-1","192","1"
"2","對敵方單體造成{0}的魔法傷害","1","0","45","1","魔法傷害+{0}","0","0","2160","127810102","0","1","0","1","0","3","3.6","0","45","2"
"2","降低敵方單體{0}的魔法防禦力","1","0","1","1","魔法防禦力降低+{0}","1","0","2160","127810103","0","10","12","1","0","3","0.5","0","0.5","41"
"2","對自身施加20個偷懶的誘惑","1","0","60","1","","0","0","2160","127810104","0","35","20","2","0","7","180","0","192","1"
"1","","1","0","60","1","","1","180","0","127811101","0","77","0","2","0","7","180","-1","192","1"
"2","對敵方單體造成{0}的魔法傷害","1","0","50","1","魔法傷害+{0}","0","0","2160","127811102","0","1","0","1","0","3","4","0","50","2"
"2","降低敵方單體{0}的魔法防禦力","1","0","1","1","魔法防禦力降低+{0}","1","0","2160","127811103","0","10","12","1","0","3","0.5","0","0.5","41"
"2","使敵方單體的被暴擊傷害提升{0}%","1","0","1","1","","1","0","2160","127811104","0","10","12","1","0","3","0","0","3","141"
"2","對自身施加20個偷懶的誘惑","1","0","60","1","","0","0","2160","127811105","0","35","20","2","0","7","180","0","192","1"
"0","提升自身{0}的魔法攻擊力","1","0","1","0","魔法攻擊力提升+{0}","0","0","0","127850101","0","90","1","0","0","0","15","0","15","4"
"0","提升自身{0}的魔法攻擊力","1","0","1","0","魔法攻擊力提升+{0}","0","0","0","127851101","0","90","1","0","0","0","15","0","240","4"
"2","對敵方單體造成{0}的魔法傷害","1","0","56.25","1","魔法傷害+{0}","0","0","2160","127900101","0","1","0","1","0","3","4.5","0","56.25","2"
"2","降低敵方單體{0}的魔法防禦力","1","0","1","1","魔法防禦力降低+{0}","1","0","2160","127900102","0","10","18","1","0","3","0.6","1","0.6","41"
"3","減少{0}％自身受到的物理傷害","1","0","15","1","","0","0","2160","127900103","0","72","0","2","0","7","18","0","0","1"
"3","減少{0}％自身受到的魔法傷害","1","0","15","1","","0","0","2160","127900104","0","72","0","2","0","7","18","0","0","2"
"3","回復自身{0}的HP","1","0","1","1","HP回復量+{0}","0","0","2160","127900105","0","4","0.9","2","0","7","8","0","8","2"
"2","回復我方單體{0}的HP","1","0","1","1","HP回復量+{0}","0","0","2160","127900201","0","4","0.7","2","0","25","5","0","5","2"
"2","","1","0","0","1","","0","0","2160","127900202","0","7","0","2","0","25","0","0","0","1"
"2","提升範圍內的我方{0}的物理防禦力","1","0","1","99","物理防禦力提升+{0}","1","0","300","127900203","0","10","12","2","0","3","0.9","0","0.9","20"
"2","提升範圍內的我方{0}的魔法防禦力","1","0","1","99","魔法防禦力提升+{0}","1","0","300","127900204","0","10","12","2","0","3","0.9","0","0.9","40"
"2","對敵方單體造成{0}的魔法傷害","1","0","30","1","魔法傷害+{0}","0","0","2160","127900301","0","1","0","1","0","3","2.4","0","30","2"
"2","展開{0}傷害比例的物理魔法無效屏障","1","0","40","99","無效傷害量+{0}","0","0","300","127900302","0","6","0","2","0","3","12","0","40","5"
"2","讓範圍內的夥伴恢復{0}TP","1","0","50","99","","0","0","300","127900303","0","16","0","2","0","3","0","0","0","1"
"2","回復我方單體{0}的HP","1","0","1","1","HP回復量+{0}","0","0","2160","127901201","0","4","1","2","0","25","5","0","5","2"
"2","","1","0","0","1","","0","0","2160","127901202","0","7","0","2","0","25","0","0","0","1"
"2","提升範圍內的我方{0}的物理防禦力","1","0","1","99","物理防禦力提升+{0}","1","0","300","127901203","0","10","12","2","0","3","1","0","1","20"
"2","提升範圍內的我方{0}的魔法防禦力","1","0","1","99","魔法防禦力提升+{0}","1","0","300","127901204","0","10","12","2","0","3","1","0","1","40"
"3","回復自身{0}的TP","1","0","220","1","","0","0","2160","127901205","0","16","0","2","0","7","0","0","0","1"
"0","提升自身{0}的物理防禦力","1","0","1","0","物理防禦力提升+{0}","0","0","0","127950101","0","90","1","0","0","0","2","0","2","3"
"0","提升自身{0}的物理防禦力","1","0","1","0","物理防禦力提升+{0}","0","0","0","127951101","0","90","1","0","0","0","2","0","2","3"
"0","提升自身{0}的魔法防禦力","1","0","1","0","","0","0","0","127951102","0","90","1","0","0","0","0","0","30","5"
"1","對敵方單體造成{0}的物理傷害","1","0","56.25","1","物理傷害+{0}","0","0","2160","128000101","0","1","0","1","0","3","4.5","0","56.25","1"
"3","降低敵方單體{0}的物理防禦力","1","0","1","1","物理防禦力降低+{0}","1","0","2160","128000102","0","10","18","1","0","3","0.8","1","0.8","21"
"1","","1","0","1","1","","0","0","0","128000103","0","28","0","2","128000104","7","0","0","2","1211"
"3","初次使用時，降低敵方單體{0}的物理防禦力","1","0","1","1","物理防禦力降低+{0}","1","0","2160","128000104","0","10","180","1","0","3","0.3","1","0.3","21"
"1","","1","0","1","1","","0","0","0","128000105","0","45","0","2","0","7","0","0","0","1"
"1","對敵方單體造成{0}的物理傷害","1","0","28.125","1","物理傷害+{0}","0","0","2160","128000201","0","1","0","1","0","3","2.25","0","28.125","1"
"3","降低敵方單體{0}的物理攻擊力","1","0","1","1","物理攻擊力降低+{0}","1","0","2160","128000202","0","10","12","1","0","3","10","1","10","11"
"3","降低敵方單體{0}的物理防禦力","1","0","1","1","物理防禦力降低+{0}","1","0","2160","128000203","0","10","12","1","0","3","0.3","1","0.3","21"
"1","","1","0","1","1","","0","0","0","128000204","0","28","0","2","128000205","7","0","0","2","1221"
"2","初次使用時，提升範圍內的我方{0}的物理攻擊力","1","0","1","99","物理攻擊力提升+{0}","0","0","150","128000205","0","10","180","2","0","3","22","0","22","10"
"1","","1","0","1","1","","0","0","0","128000206","0","28","0","2","128000207","7","0","0","2","1221"
"2","初次使用時，提升範圍內的我方{0}的物理防禦力","1","0","1","99","物理防禦力提升+{0}","0","0","150","128000207","0","10","180","2","0","3","0.6","0","0.6","20"
"1","","1","0","1","1","","0","0","0","128000208","0","45","0","2","0","7","0","0","0","2"
"2","提升範圍內的我方{0}的物理攻擊力","1","0","1","99","物理攻擊力提升+{0}","0","0","150","128000301","0","10","12","2","0","3","22","0","22","10"
"2","每秒恢復 10 TP","1","0","10","99","","2","12.5","150","128000302","0","48","0","2","0","3","0","0","0","1"
"3","回復我方單體{0}的TP","1","0","100","1","","0","0","2160","128000303","0","16","0","2","0","4","0","0","0","1"
"1","對敵方單體造成{0}的物理傷害","1","0","35","1","物理傷害+{0}","0","0","2160","128001201","0","1","0","1","0","3","2.8","0","35","1"
"3","降低敵方單體{0}的物理攻擊力","1","0","1","1","物理攻擊力降低+{0}","1","0","2160","128001202","0","10","12","1","0","3","10","1","10","11"
"3","降低敵方單體{0}的物理防禦力","1","0","1","1","物理防禦力降低+{0}","1","0","2160","128001203","0","10","12","1","0","3","0.8","1","0.8","21"
"2","讓一名同伴的物理攻擊力提升{0}","1","0","1","1","物理攻擊力提升+{0}","1","0","2160","128001204","0","10","12","2","0","4","33","0","33","10"
"2","提升一名夥伴的物理暴擊{0}","1","0","1","1","","1","0","2160","128001205","0","10","12","2","0","4","0","0","150","60"
"1","","1","0","1","1","","0","0","0","128001206","0","28","0","2","128001207","7","0","0","2","1221"
"2","初次使用時，提升範圍內的我方{0}的物理攻擊力","1","0","1","99","物理攻擊力提升+{0}","0","0","150","128001207","0","10","180","2","0","3","22","0","22","10"
"1","","1","0","1","1","","0","0","0","128001208","0","28","0","2","128001209","7","0","0","2","1221"
"2","初次使用時，提升範圍內的我方{0}的物理防禦力","1","0","1","99","物理防禦力提升+{0}","0","0","150","128001209","0","10","180","2","0","3","0.6","0","0.6","20"
"1","","1","0","1","1","","0","0","0","128001210","0","45","0","2","0","7","0","0","0","2"
"0","提升自身{0}的物理攻擊力","1","0","1","0","物理攻擊力提升+{0}","0","0","0","128050101","0","90","1","0","0","0","15","0","15","2"
"0","提升自身{0}的物理攻擊力","1","0","1","0","物理攻擊力提升+{0}","0","0","0","128051101","0","90","1","0","0","0","15","0","240","2"
"1","對範圍內的敵人造成{0}的物理傷害","1","0","30","99","物理傷害+{0}","0","0","2160","128300101","0","1","0","1","0","3","2.4","0","30","1"
"1","提升自身{0}的物理攻擊力","1","0","1","1","物理攻擊力提升+{0}","1","0","0","128300102","0","10","18","2","0","7","32","0","32","10"
"1","自身物理暴擊提升{0}","1","0","1","1","","1","0","0","128300103","0","10","18","2","0","7","0","0","160","60"
"1","對範圍內的敵人造成{0}的物理傷害","1","0","20","99","物理傷害+{0}","0","0","2160","128300201","0","1","0","1","0","3","1.6","0","20","1"
"1","提升自身{0}的物理攻擊力","1","0","1","1","物理攻擊力提升+{0}","0","0","-1","128300202","0","10","12","2","0","7","20","0","20","10"
"2","挑釁敵方全體","1","0","3.3","1","","0","0","0","128300301","0","20","0","2","0","7","0","0","0","1"
"2","","1","0","100","1","","128300303","0","0","128300302","0","42","2","2","128300304","7","0","0","0","14"
"1","","1","0","300","1","","1","0","2160","128300303","0","3","0","1","0","3","3000","0","0","3"
"1","對範圍內的敵人造成{0}的物理傷害","1","0","30","99","物理傷害+{0}","0","0","2160","128300304","0","1","0","1","0","3","2.4","0","30","1"
"1","使範圍內的敵人一段時間內無法行動","1","0","0","99","造成暈眩的成功Lv+1","0","0","2160","128300305","0","8","0","1","0","3","1.5","0","0","7"
"1","","1","0","1","99","","128301203","0","2160","128301201","0","23","0","1","128301202","3","0","0","2","100"
"1","對範圍內可以行動的敵人，造成{0}的物理傷害","1","0","30","99","物理傷害+{0}","0","0","2160","128301202","0","1","0","1","0","3","2.4","0","30","1"
"1","對範圍內無法行動的敵人，造成{0}的物理傷害","1","0","60","99","物理傷害+{0}","0","0","2160","128301203","0","1","0","1","0","3","4.8","0","60","1"
"1","","1","0","300","99","","0","0","2160","128301204","0","3","0","1","0","3","1000","0","0","3"
"1","","1","0","300","99","","0","0","2160","128301205","0","3","0","1","0","3","1000","0","0","3"
"2","提升自身{0}的物理攻擊力","1","0","1","1","物理攻擊力提升+{0}","0","0","2160","128301206","0","10","12","2","0","7","20","0","20","10"
"0","提升自身{0}的物理攻擊力","1","0","1","0","物理攻擊力提升+{0}","0","0","0","128350101","0","90","1","0","0","0","15","0","15","2"
"0","提升自身{0}的物理攻擊力","1","0","1","0","物理攻擊力提升+{0}","0","0","0","128351101","0","90","1","0","0","0","15","0","240","2"
"1","","1","0","1","1","","128400103","0","2160","128400101","0","28","0","1","128400102","3","1","0","2","2000"
"3","當目標為進行魔法攻擊的敵人時，提升我方全體{0}的魔法攻擊力","1","0","1","99","魔法攻擊力提升+{0}","1","0","2160","128400102","0","10","18","2","0","3","15","0","15","30"
"3","當目標為進行物理攻擊的敵人時，提升我方全體{0}的魔法攻擊力","1","0","1","99","魔法攻擊力提升+{0}","1","0","2160","128400103","0","10","18","2","0","3","45","0","45","30"
"1","","1","0","1","1","","128400106","0","2160","128400104","0","23","0","1","128400105","3","0","0","2","1300"
"1","對目標敵方單體造成{0}的魔法傷害","1","0","45","1","魔法傷害+{0}","0","0","2160","128400105","0","1","0","1","0","3","3.6","0","45","2"
"1","對目標敵方單體造成{0}的魔法傷害","1","0","90","1","魔法傷害+{0}","0","0","2160","128400106","0","1","0","1","0","3","7.2","0","90","2"
"1","當目標為進行物理攻擊的敵人時，降低其{0}物理攻擊力","1","0","1","1","物理攻擊力降低+{0}","1","0","2160","128400107","0","10","18","1","0","3","16","0","16","11"
"1","","1","0","1","1","","128400202","0","2160","128400201","0","28","0","1","128400203","3","1","0","2","2001"
"1","對目標敵方單體造成{0}的魔法傷害","1","0","22.5","1","魔法傷害+{0}","0","0","2160","128400202","0","1","0","1","0","3","1.8","0","22.5","2"
"1","對目標敵方單體造成{0}的魔法傷害","1","0","45","1","魔法傷害+{0}","0","0","2160","128400203","0","1","0","1","0","3","3.6","0","45","2"
"1","當目標為進行物理攻擊的敵人時，降低其{0}物理攻擊力","1","0","1","1","物理攻擊力降低+{0}","1","0","2160","128400204","0","10","12","1","0","3","16","0","16","11"
"1","當目標為進行物理攻擊的敵人時，降低{0}的魔法防禦力","1","0","1","1","魔法防禦力降低+{0}","1","0","2160","128400205","0","10","12","1","0","3","0.65","1","0.65","41"
"1","當目標為進行物理攻擊的敵人時，提升受到暴擊時的傷害{0}%","1","0","1","1","","0","0","2160","128400206","0","10","12","1","0","3","0","0","5","141"
"1","","1","0","1","1","","128400302","0","2160","128400301","0","28","0","1","128400303","3","1","0","2","2001"
"3","當目標為進行魔法攻擊的敵人時，提升我方全體{0}的魔法攻擊力","1","0","1","99","魔法攻擊力提升+{0}","1","0","2160","128400302","0","10","12","2","0","3","10","0","10","30"
"3","當目標為進行物理攻擊的敵人時，提升我方全體{0}的魔法攻擊力","1","0","1","99","魔法攻擊力提升+{0}","1","0","2160","128400303","0","10","12","2","0","3","30","0","30","30"
"1","","1","0","1","1","","128400306","0","2160","128400304","0","23","0","1","128400305","3","0","0","2","1300"
