69bcb0ed754c41f3c686b0a782bb05f254e86849cfbfd7899c7303a411d499d8,21b4e5ed46a14b225325bfbb8f6cb9246e36c2d941cec39677df94a7f3d02c99,975fa7512e62c4c003df5d75e950f8a0b1305d94ce81daeee61fe223261346a6,7ad86a9057439dab8af0c5e030c732120048646718f8bac08b4010cd5ab1753c,d42d50db2495dcf5f760061ade9d80e58bce834930a4115ead1fbfb450b01133,a3472bc378c6c8ec61c649b98d9a7176ac8c19db1afa924881a2ea2314389bd8,8db8c485abf3c915c310650f687348d101a7aa59c5a999c5977f36fd45afa924,af19795347366397c2cd684f4a7da96d452ecf6bfa5625ed28bf4cb10b940a6a,4d3fd0310e420e80c652057a73ea464c7a83b89d0fd9aa88109c07990eb45cbc,8fc5e7a8d489a9a5365776ac0256346fe50a7717c63ccaa2aecb6d7b8347f050,eb300eacf24c57aa12f920c9dd9d66e290491612894609ec53db7ceb595be11d
"1018501","101811","","","","","","","1018501039","13","870"
"1018501","101811","5","","1","0","0","1","1018501040","11","呵呵，\n我最寶貝的學生幫我慶生，\n真是太令人開心了～！"
"1018501","0","","","","","","","1018501041","91",""
"1018501","vo_adv_1018501","0","","0","","","","1018501042","21","vo_adv_1018501_001"
"1018501","101811","6","","1","0","0","1","1018501043","11","還幫我準備了\n這麼棒的蛋糕……\n你的這份溫柔就是最好的禮物。"
"1018501","0","","","","","","","1018501044","91",""
"1018501","vo_adv_1018501","0","","0","","","","1018501045","21","vo_adv_1018501_002"
"1018501","101811","5","","1","0","0","1","1018501046","11","能成為你的老師是我的福氣。\n畢竟，是你讓我認識到\n如此溫暖的情感……"
"1018501","0","","","","","","","1018501047","91",""
"1018501","vo_adv_1018501","0","","0","","","","1018501048","21","vo_adv_1018501_003"
"1018501","101811","5","","1","0","0","1","1018501049","11","這還是第一次，\n我的胸口感到如此熾熱……\n吶，你以後還可以多教我一點嗎？\n呵呵，今天謝謝你了♪"
"1018501","0","","","","","","","1018501050","91",""
"1018501","9","0","","0","1","","1","1018501051","31","9"
"1018501","0","","","","","","","1018501052","131",""
"1018501","0","0","","0","","","","1018501053","22","1"
"1018501","","","","","","","","1018501054","111",""
"1018501","0","","","","","","","1018501055","91",""
"1020501","1","850","cmn_talk_def_N","400","1.5","1","-220","1020501001","1","102011"
"1020501","8","0","","0","1","","1","1020501002","31","8"
"1020501","7","0","","0","1","","1","1020501003","31","7"
"1020501","21","0","","0","1","","1","1020501004","31","21"
"1020501","3","0","","0","1","","1","1020501005","31","3"
"1020501","2","0","","0","1","","1","1020501006","31","2"
"1020501","1","0","","0","1","","1","1020501007","31","1"
"1020501","12","0","","0","0","","1","1020501008","31","12"
"1020501","102011","1","","","0.3","","","1020501009","3","blb_run_01"
"1020501","102011","-220","","1.3","","","0","1020501010","2","90"
"1020501","bgm_M321","0","","0","","","","1020501011","25","bgm_M321_2C"
"1020501","0","1.25","","1.25","0","","0","1020501012","121","0"
"1020501","12","0","","0","1","","1","1020501013","32","1"
"1020501","se_common","0","","0","","","","1020501014","23","se_sys_login_birthday_new_01"
"1020501","1.3","","","","","","","1020501015","93",""
"1020501","102011","0","","blb_idle","0.05","0.3","0","1020501016","3","blb_stop"
"1020501","102011","-220","","0.25","","","0","1020501017","2","80"
"1020501","1.4","","","","","","","1020501018","93",""
"1020501","0","1.4","","1.4","3","","1","1020501019","121","0"
"1020501","1","","","","","","","1020501020","131",""
"1020501","102011","0","","blb_idle","0.3","0.3","1","1020501021","3","blb_blowout_02"
"1020501","0.7","","","","","","","1020501022","93",""
"1020501","12","0","","0","1","","1","1020501023","32","0"
"1020501","13","0","","0","1","","1","1020501024","31","13"
"1020501","0.2","","","","","","","1020501025","93",""
"1020501","se_common","0","","0","","","","1020501026","23","se_sys_login_birthday_blow_candle"
"1020501","1.2","","","","","","","1020501027","93",""
"1020501","se_adv_tickle_02","0","","0","","","","1020501028","23","se_adv_tickle_02"
"1020501","4","0","","0","1","","1","1020501029","31","4"
"1020501","1","","","","","","","1020501030","93",""
"1020501","se_common","0","","0","","","","1020501031","23","se_sys_login_birthday_02"
"1020501","102011","1","","","0.3","","0","1020501032","3","blb_idle"
"1020501","1.05","","","","","","","1020501033","93",""
"1020501","se_common","0","","0","","","","1020501034","23","se_sys_login_birthday_cracker"
"1020501","6","0","","0","1","","1","1020501035","31","6"
"1020501","102011","0","","blb_wish_03","0","","1","1020501036","3","blb_joy_03"
"1020501","2","","","","","","","1020501037","93",""
"1020501","vo_adv_1020501","0","","0","","","","1020501038","21","vo_adv_1020501_000"
"1020501","102011","","","","","","","1020501039","13","870"
"1020501","102011","5","","1","0","0","1","1020501040","11","哇～！哥哥要\n幫美美過生日呀～\n謝謝～"
"1020501","0","","","","","","","1020501041","91",""
"1020501","vo_adv_1020501","0","","0","","","","1020501042","21","vo_adv_1020501_001"
"1020501","102011","5","","1","0","0","1","1020501043","11","這個蛋糕是哥哥做的嗎？\n真厲害！哥哥好像賣蛋糕的！"
"1020501","0","","","","","","","1020501044","91",""
"1020501","vo_adv_1020501","0","","0","","","","1020501045","21","vo_adv_1020501_002"
"1020501","102011","5","","1","0","0","1","1020501046","11","看起來真的很好吃耶～\n可是這麼大一個，\n哥哥跟美美\n吃得完嗎～？"
"1020501","0","","","","","","","1020501047","91",""
"1020501","vo_adv_1020501","0","","0","","","","1020501048","21","vo_adv_1020501_003"
"1020501","102011","6","","1","0","0","1","1020501049","11","咦？小小格里芬先生\n也能吃這個蛋糕嗎？"
"1020501","0","","","","","","","1020501050","91",""
"1020501","vo_adv_1020501","0","","0","","","","1020501051","21","vo_adv_1020501_004"
"1020501","102011","5","","1","0","0","1","1020501052","11","哇～！\n大家一起過生日好高興喔～！\n哥哥，謝謝你\n這麼關心美美！"
"1020501","0","","","","","","","1020501053","91",""
"1020501","vo_adv_1020501","0","","0","","","","1020501054","21","vo_adv_1020501_005"
"1020501","102011","6","","1","0","0","1","1020501055","11","那帶小小格里芬先生\n一起去外面吃蛋糕吧。\n哥哥，走吧！\n嚕啦啦～♪"
"1020501","0","","","","","","","1020501056","91",""
"1020501","9","0","","0","1","","1","1020501057","31","9"
"1020501","0","","","","","","","1020501058","131",""
"1020501","0","0","","0","","","","1020501059","22","1"
"1020501","","","","","","","","1020501060","111",""
"1020501","0","","","","","","","1020501061","91",""
"1021501","1","850","cmn_talk_def_N","400","1.5","1","-220","1021501001","1","102111"
"1021501","8","0","","0","1","","1","1021501002","31","8"
"1021501","7","0","","0","1","","1","1021501003","31","7"
"1021501","30","0","","0","1","","1","1021501004","31","30"
"1021501","3","0","","0","1","","1","1021501005","31","3"
"1021501","2","0","","0","1","","1","1021501006","31","2"
"1021501","1","0","","0","1","","1","1021501007","31","1"
"1021501","12","0","","0","0","","1","1021501008","31","12"
"1021501","102111","1","","","0.3","","","1021501009","3","blb_run_01"
"1021501","102111","-220","","1.3","","","0","1021501010","2","90"
"1021501","bgm_M321","0","","0","","","","1021501011","25","bgm_M321_2C"
"1021501","0","1.25","","1.25","0","","0","1021501012","121","0"
"1021501","12","0","","0","1","","1","1021501013","32","1"
"1021501","se_common","0","","0","","","","1021501014","23","se_sys_login_birthday_new_01"
"1021501","1.3","","","","","","","1021501015","93",""
"1021501","102111","0","","blb_idle","0.05","0.3","0","1021501016","3","blb_stop"
"1021501","102111","-220","","0.25","","","0","1021501017","2","80"
"1021501","1.4","","","","","","","1021501018","93",""
"1021501","0","1.4","","1.4","3","","1","1021501019","121","0"
"1021501","1","","","","","","","1021501020","131",""
"1021501","102111","0","","blb_idle_02","0.3","0.3","1","1021501021","3","blb_blowout_03"
"1021501","0.7","","","","","","","1021501022","93",""
"1021501","12","0","","0","1","","1","1021501023","32","0"
"1021501","13","0","","0","1","","1","1021501024","31","13"
"1021501","0.2","","","","","","","1021501025","93",""
"1021501","se_common","0","","0","","","","1021501026","23","se_sys_login_birthday_blow_candle"
"1021501","1.2","","","","","","","1021501027","93",""
"1021501","se_adv_tickle_02","0","","0","","","","1021501028","23","se_adv_tickle_02"
"1021501","4","0","","0","1","","1","1021501029","31","4"
"1021501","1","","","","","","","1021501030","93",""
"1021501","se_common","0","","0","","","","1021501031","23","se_sys_login_birthday_02"
"1021501","102111","1","","","0.3","","0","1021501032","3","blb_idle_02"
"1021501","1.05","","","","","","","1021501033","93",""
"1021501","se_common","0","","0","","","","1021501034","23","se_sys_login_birthday_cracker"
"1021501","6","0","","0","1","","1","1021501035","31","6"
"1021501","102111","0","","blb_wish_05","0","","1","1021501036","3","blb_joy_05"
"1021501","2","","","","","","","1021501037","93",""
"1021501","vo_adv_1021501","0","","0","","","","1021501038","21","vo_adv_1021501_000"
"1021501","102111","","","","","","","1021501039","13","870"
"1021501","102111","6","","1","0","0","1","1021501040","11","哥哥，\n謝謝你\n幫我慶生♪"
"1021501","0","","","","","","","1021501041","91",""
"1021501","vo_adv_1021501","0","","0","","","","1021501042","21","vo_adv_1021501_001"
"1021501","102111","6","","1","0","0","1","1021501043","11","這個蛋糕是哥哥\n親手為我做的嗎？"
"1021501","0","","","","","","","1021501044","91",""
"1021501","vo_adv_1021501","0","","0","","","","1021501045","21","vo_adv_1021501_002"
"1021501","102111","6","","1","0","0","1","1021501046","11","哥哥會做好多事，\n好厲害啊……"
"1021501","0","","","","","","","1021501047","91",""
"1021501","vo_adv_1021501","0","","0","","","","1021501048","21","vo_adv_1021501_003"
"1021501","102111","5","","1","0","0","1","1021501049","11","為了不輸給哥哥，\n除了演戲，\n我也要學會更多事情……對了！"
"1021501","0","","","","","","","1021501050","91",""
"1021501","vo_adv_1021501","0","","0","","","","1021501051","21","vo_adv_1021501_004"
"1021501","102111","4","","1","0","0","1","1021501052","11","哥哥生日當天\n我會努力做飯的。\n所以，那個……\n如果你會期待，我會很開心喔♪"
"1021501","0","","","","","","","1021501053","91",""
"1021501","9","0","","0","1","","1","1021501054","31","9"
"1021501","0","","","","","","","1021501055","131",""
"1021501","0","0","","0","","","","1021501056","22","1"
"1021501","","","","","","","","1021501057","111",""
"1021501","0","","","","","","","1021501058","91",""
"1023501","1","850","cmn_talk_def_N","400","1.5","1","-220","1023501001","1","102311"
"1023501","8","0","","0","1","","1","1023501002","31","8"
"1023501","7","0","","0","1","","1","1023501003","31","7"
"1023501","26","0","","0","1","","1","1023501004","31","26"
"1023501","3","0","","0","1","","1","1023501005","31","3"
"1023501","2","0","","0","1","","1","1023501006","31","2"
"1023501","1","0","","0","1","","1","1023501007","31","1"
"1023501","12","0","","0","0","","1","1023501008","31","12"
"1023501","102311","1","","","0.3","","","1023501009","3","blb_run_01"
"1023501","102311","-220","","1.3","","","0","1023501010","2","90"
"1023501","bgm_M321","0","","0","","","","1023501011","25","bgm_M321_2C"
"1023501","0","1.25","","1.25","0","","0","1023501012","121","0"
"1023501","12","0","","0","1","","1","1023501013","32","1"
"1023501","se_common","0","","0","","","","1023501014","23","se_sys_login_birthday_new_01"
"1023501","1.3","","","","","","","1023501015","93",""
"1023501","102311","0","","blb_idle","0.05","0.3","0","1023501016","3","blb_stop"
"1023501","102311","-220","","0.25","","","0","1023501017","2","80"
"1023501","1.4","","","","","","","1023501018","93",""
"1023501","0","1.4","","1.4","3","","1","1023501019","121","0"
"1023501","1","","","","","","","1023501020","131",""
"1023501","102311","0","","blb_idle","0.3","0.3","1","1023501021","3","blb_blowout_02"
"1023501","0.7","","","","","","","1023501022","93",""
"1023501","12","0","","0","1","","1","1023501023","32","0"
"1023501","13","0","","0","1","","1","1023501024","31","13"
"1023501","0.2","","","","","","","1023501025","93",""
"1023501","se_common","0","","0","","","","1023501026","23","se_sys_login_birthday_blow_candle"
"1023501","1.2","","","","","","","1023501027","93",""
"1023501","se_adv_tickle_02","0","","0","","","","1023501028","23","se_adv_tickle_02"
"1023501","4","0","","0","1","","1","1023501029","31","4"
"1023501","1","","","","","","","1023501030","93",""
"1023501","se_common","0","","0","","","","1023501031","23","se_sys_login_birthday_02"
"1023501","102311","1","","","0.3","","0","1023501032","3","blb_idle"
"1023501","1.05","","","","","","","1023501033","93",""
"1023501","se_common","0","","0","","","","1023501034","23","se_sys_login_birthday_cracker"
"1023501","6","0","","0","1","","1","1023501035","31","6"
"1023501","102311","0","","blb_wish_02","0","","1","1023501036","3","blb_joy_02"
"1023501","2","","","","","","","1023501037","93",""
"1023501","vo_adv_1023501","0","","0","","","","1023501038","21","vo_adv_1023501_000"
"1023501","102311","","","","","","","1023501039","13","870"
"1023501","102311","8","","1","0","0","1","1023501040","11","欸，哥哥怎麼了？\n咲戀育幼院的大家\n辦完我的生日派對\n正在收拾喔。"
"1023501","0","","","","","","","1023501041","91",""
"1023501","vo_adv_1023501","0","","0","","","","1023501042","21","vo_adv_1023501_001"
"1023501","102311","7","","1","0","0","1","1023501043","11","咦？\n這是蛋糕？\n為什麼會有……！？"
"1023501","0","","","","","","","1023501044","91",""
"1023501","vo_adv_1023501","0","","0","","","","1023501045","21","vo_adv_1023501_002"
"1023501","102311","6","","1","0","0","1","1023501046","11","想跟我兩人單獨慶祝嗎……？\n哥哥真是的……嘿嘿嘿。\n哥哥把我視為獨當一面的\n淑女來對待呢。"
"1023501","0","","","","","","","1023501047","91",""
"1023501","vo_adv_1023501","0","","0","","","","1023501048","21","vo_adv_1023501_003"
"1023501","102311","7","","1","0","0","1","1023501049","11","以前都是大家聚在一起\n熱鬧地慶祝生日，\n兩人單獨慶祝好像感覺比較成熟。"
"1023501","0","","","","","","","1023501050","91",""
"1023501","vo_adv_1023501","0","","0","","","","1023501051","21","vo_adv_1023501_004"
"1023501","102311","8","","1","0","0","1","1023501052","11","咲戀育幼院的大家\n祝我生日快樂\n讓我非常高興……"
"1023501","0","","","","","","","1023501053","91",""
"1023501","vo_adv_1023501","0","","0","","","","1023501054","21","vo_adv_1023501_005"
"1023501","102311","7","","1","0","0","1","1023501055","11","不過像這樣兩人獨處時聽到生日快樂，\n內心會感覺暖暖的。\n心跳得很快，又會忽然揪起一下。\n這種奇怪的情緒是什麼呢？"
"1023501","0","","","","","","","1023501056","91",""
"1023501","vo_adv_1023501","0","","0","","","","1023501057","21","vo_adv_1023501_006"
"1023501","102311","7","","1","0","0","1","1023501058","11","哥哥，謝謝你。\n……我可以再多任性一點嗎？\n我希望哥哥今天都陪著我，\n一起大～玩特玩……♪"
"1023501","0","","","","","","","1023501059","91",""
"1023501","9","0","","0","1","","1","1023501060","31","9"
"1023501","0","","","","","","","1023501061","131",""
"1023501","0","0","","0","","","","1023501062","22","1"
"1023501","","","","","","","","1023501063","111",""
"1023501","0","","","","","","","1023501064","91",""
"1025501","1","850","cmn_talk_def_N","400","1.5","1","-220","1025501001","1","102511"
"1025501","8","0","","0","1","","1","1025501002","31","8"
"1025501","7","0","","0","1","","1","1025501003","31","7"
"1025501","67","0","","0","1","","1","1025501004","31","67"
"1025501","3","0","","0","1","","1","1025501005","31","3"
