d703a7179fdd8cc0754918e501750839221e8e4fe16e3a37ee363d9022112856,43153e92723b0e52b850dedea6c70f6e27430020f971a088e81b7d997a793a32,602cb427da191d2392509ec55d82699278f7e1da461e6047363034d9ff78acca,85f5c8b721f6332de0fa5673cca4fc1de9ddf4a78c76452166e31c00715078ae,b080a568ec993c51c7d3a49fa41bdc66e4f71edafa961082ea0b3635b8f1c293,fac59ebb1475d5682490a02dcb6c3fc557d86a031ea0449a2729b03e17fc73d1,ba8035f5255aa52cdda04b7fd169df0d5aa36f02388b8a03bcc509a9238b3547,296d2a18b22b39a240c5cc36c3e3440ab0aa7de8f1b2caf9578eb54575287048,85e46e27547240f20e20540554abc466a75e8b89258af37cbde1ced9cca6b79e,810db892cefb3cde3dbc95a75af81ee7d57d16dc134f2fbaa9d0bdeb5fca4550,4012f4893cd3147c31ab21ff7775b3708bfb7dc5abc1d0a98c6a4220df7875db,0c4762d72f32e08999998ac7182ac2cf9fa907f7824c9d5100d0404a727fa687,7dbdb817df86668fc103da1345be19f32ef0cfd1ff411e587655b693ce84de0d,c483f491a2c3d972b3f99d5bea6f14aa10e0313bdff1eb69d866c7161fd94049,e5030a7a145d7e7f2979087202a3a7609677c32b03a39cc4b11baa20a977712b,9c2ca11cc835af625aaab2e5efa62fd964a51547b2a6c307935692952e802b09,c592ff6d4a22e11958dd852fcb42eedd5d76ed6432efe0692a23f782622d560e,1c2412c7f7056d2a7dbbf1ebfdf007a5455ceb5df9af3a1498aecdf832a3e88f,6560bd59d42c00b7a1b541c1e238a7bc4ef7a11c168753364a78ef4a6a93261d,a5bf06cdc45b309b0964f3184c6622449442e64804da867829fdb819cb2bbf6b,074653c60c2f9808cf030656169fa7e5263a148480f5217f671bd9b5c652822e,54b0580c8d2caf867a611555131f9cda093fb25901d6468f798c25e0b153d967,7c00223f9007ff0eecf02f5d3b54301b97515d3770fac11197bb657af3c7b6ad,9270ed301fe40d31a20589c9760dc060ad2c8d8cecc8f0cd9e89475013d44eb5,bf24f991b7392c174b0c3ad13347607d32dfe00dd1fb6160023634aa82e87343,6027f81b81f5639344feda12b84cbe5d00860fc6f1328fe9b83089fcde4b6a07,7471eb2c93b9488f99c8105a15aa5942d537226d58932cf0e829e09bbb0a9b6c,a8300d9f95d9559a6fd6d1ac409b7ae1bb4e50760a8a66e3c3327377529c8a1c,704cfa6473c37370ddadfd21d3e0392c76dc8be91a82e7854056fd1ad947acf4,24b0ea6f01e29749fbd2db6f1d784fe82926f8c76d6ec57c0143f26d802f680b,d1da95c70297d19e6630bf5f4e147ac2930d3569b66e85bdf04e5b3348490df4,4963f4e7ba51648c7b0f7a2c02e72cd8a6e617ca6315be6c4f5e997986c22371,582f7830652b66446c8e40dc4d510b776b49355d95cff6eae284dd33e085e52b,eb4a9e8006e2e3586faab8280bf4b701bfabedc5614706aec9dd4bab8655f797,e115dff0d4333f678174a725781b41173e4fa577c88d2d58c9156662b53aa3ac,fcddd4a934fb14849eae442f74c2496e353d2e1740202acd25b2fbb5633ec922,52619a494e1503ea9ec6917402e0fef39865ba896180bba1a5cced00e4efca48,3483d33b91a6f40f8157be541c7b6d7ae0e1055d014a979d8cdac0136360d1dd,ee1076a4f05d4a0bf5464e1d4f77837ca377ce3e8faf12fa043eb72833f2d43c,03555d17260507caa7ac11a3f29c5b16f2b4e72dee8a4031dab55203d193fb9c,6952e10a6fd05c9eb1951c55f674627707c3854b922a25e62eef36143489f5c2,4c4952c31133999b95f54b61e73d94eb5b41ffe8d84f11d442693ae2f70cbc15,4ad0f2325377bcd65e8e7bb5fbb26b9d2f81769e7acabe52208f35474af870d2,32088010670842b8aede233d3176874da870b7301cae0e093c023d7fe588f0e5,d1ad6e07ca973ca3b625aa04be64b23de3fd081a9e0917ef75d7416449775f4e,4a4447461522392ca504451af0bee10ccb8ddb928aedc0b4281be9cfb2d98a8a,b6edd7f780db7f4da87ee2b7da5ac7e7f70fcfe5f678cbf1c7c7a88d4017e041,74de0067a5ec00782c010e72cf32ea20c31999e3c34f903eb4130736ee63d586,fcbca0529a1e45750ae625e3cdecbd9c004559409bd8e50128761043195ad42e,f9973ba09f296d36307cf58609f79dd50a36673bd14d8ed87522247d8ce5fee5,a51e1e23517b6d5fd3456bf250d41674988bc6990a2f16267fb9c748f407205b,23f09120b1d9c6f4c39423d5a75f977e5e64eded46069845c88b0c9480ed9ed0,d4e37e6033ca523f982bfce1e404aad0e5e9c4e1eb99b60e0d276e5344971f89
"100110","bgm_M170","110300141","115555","110300143","0","0","102192","0","bgm_M170","bgm_M170","102193","10","2030/12/31 14:59:59","0","bgm_M170","1","0","0","0","0","10","25015","102191","90","9030156","125463","弗泰拉斷崖‧北部 30-14","110300141","110300142","0","0","0","-50","11030014","0","30","0","2020/04/14 16:00:00","102192","215","10","bgm_M170","0","0","11030","9030155","0","101301407","bgm_M170","211001000","820","115375"
"100110","bgm_M169","110310011","115585","110310013","0","0","100202","0","bgm_M169","bgm_M169","100203","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","100201","90","0","125463","弗泰拉斷崖‧南部 31-1","110310011","110310012","0","101310102","0","-50","11031001","0","35","101310105","2020/05/15 16:00:00","100202","215","10","bgm_M169","0","0","11031","0","0","101310101","bgm_M169","211001000","-840","115375"
"100110","bgm_M169","110310021","115555","110310023","0","0","100202","0","bgm_M169","bgm_M169","100203","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","100201","90","0","115315","弗泰拉斷崖‧南部 31-2","110310021","110310022","0","101310202","101310205","-50","11031002","0","-10","101310203","2020/05/15 16:00:00","100202","215","10","bgm_M169","0","0","11031","0","0","101310204","bgm_M169","211001000","-660","125285"
"100020","bgm_M169","110310031","115615","110310033","0","0","101672","0","bgm_M169","bgm_M169","101673","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","101671","90","0","115402","弗泰拉斷崖‧南部 31-3","110310031","110310032","0","101310302","101310307","-50","11031003","0","30","101310303","2020/05/15 16:00:00","101672","215","10","bgm_M169","0","0","11031","0","0","101310301","bgm_M169","211001000","-475","125463"
"100450","bgm_M169","110310041","115555","110310043","0","0","101622","0","bgm_M169","bgm_M169","101623","10","2030/12/31 14:59:59","0","bgm_M169","1","0","101310402","0","0","10","0","101621","90","0","115136","弗泰拉斷崖‧南部 31-4","110310041","110310042","0","101310403","101310406","-50","11031004","0","-130","101310404","2020/05/15 16:00:00","101622","215","10","bgm_M169","0","0","11031","0","0","101310403","bgm_M169","211001000","-385","115315"
"100050","bgm_M169","110310051","115585","110310053","0","0","100038","0","bgm_M169","bgm_M169","100039","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","100037","90","0","125256","弗泰拉斷崖‧南部 31-5","110310051","110310052","0","101310501","101310503","-50","11031005","0","45","101310505","2020/05/15 16:00:00","100038","215","10","bgm_M169","0","0","11031","0","0","101310501","bgm_M169","211001000","-275","115402"
"100020","bgm_M169","110310061","115615","110310063","0","0","101672","0","bgm_M169","bgm_M169","101673","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","101671","90","0","115196","弗泰拉斷崖‧南部 31-6","110310061","110310062","0","101310603","101310602","-50","11031006","0","-105","101310604","2020/05/15 16:00:00","101672","215","10","bgm_M169","0","0","11031","0","0","101310605","bgm_M169","211001000","-190","125345"
"100050","bgm_M169","110310071","115585","110310073","0","0","100038","0","bgm_M169","bgm_M169","100039","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","100037","90","0","125226","弗泰拉斷崖‧南部 31-7","110310071","110310072","0","101310705","101310704","-50","11031007","0","-130","101310703","2020/05/15 16:00:00","100038","215","10","bgm_M169","0","0","11031","0","0","101310701","bgm_M169","211001000","-10","115375"
"100050","bgm_M169","110310081","115555","110310083","0","0","101382","0","bgm_M169","bgm_M169","101383","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","101381","90","0","115166","弗泰拉斷崖‧南部 31-8","110310081","110310082","0","101310804","101310806","-50","11031008","0","50","101310802","2020/05/15 16:00:00","101382","215","10","bgm_M169","0","0","11031","0","0","101310801","bgm_M169","211001000","-30","125285"
"100450","bgm_M169","110310091","115615","110310093","0","0","101622","0","bgm_M169","bgm_M169","101623","10","2030/12/31 14:59:59","0","bgm_M169","1","0","101310905","0","0","10","0","101621","90","0","115106","弗泰拉斷崖‧南部 31-9","110310091","110310092","0","101310903","101310906","-50","11031009","0","15","101310902","2020/05/15 16:00:00","101622","215","10","bgm_M169","0","0","11031","0","0","101310901","bgm_M169","211001000","160","125463"
"100110","bgm_M169","110310101","115585","110310103","0","0","100202","0","bgm_M169","bgm_M169","100203","10","2030/12/31 14:59:59","0","bgm_M169","1","0","101311006","0","0","10","25011","100201","90","0","115136","弗泰拉斷崖‧南部 31-10","110310101","110310102","0","101311002","101311004","-50","11031010","0","-60","101311005","2020/05/15 16:00:00","100202","215","10","bgm_M169","0","0","11031","0","0","101311003","bgm_M169","211001000","365","115315"
"100110","bgm_M169","110310111","115555","110310113","0","0","102182","0","bgm_M169","bgm_M169","102183","10","2030/12/31 14:59:59","0","bgm_M169","1","0","101311106","0","0","10","25012","102181","90","0","125256","弗泰拉斷崖‧南部 31-11","110310111","110310112","0","101311103","101311105","-50","11031011","0","-155","101311101","2020/05/15 16:00:00","102182","215","10","bgm_M169","0","0","11031","0","0","101311102","bgm_M169","211001000","530","115402"
"100080","bgm_M169","110310121","125345","110310123","0","0","100052","0","bgm_M169","bgm_M169","100053","10","2030/12/31 14:59:59","0","bgm_M169","1","0","101311206","0","0","10","25013","100051","90","0","115196","弗泰拉斷崖‧南部 31-12","110310121","110310122","0","101311201","101311204","-50","11031012","0","-125","101311203","2020/05/15 16:00:00","100052","215","10","bgm_M169","0","0","11031","0","0","101311201","bgm_M169","211001000","710","125076"
"100080","bgm_M169","110310131","115375","110310133","0","0","100052","0","bgm_M169","bgm_M169","100053","10","2030/12/31 14:59:59","0","bgm_M169","1","0","101311306","0","0","10","25014","100051","90","0","125226","弗泰拉斷崖‧南部 31-13","110310131","110310132","0","101311302","101311304","-50","11031013","0","35","101311303","2020/05/15 16:00:00","100052","215","10","bgm_M169","0","0","11031","0","0","101311301","bgm_M169","211001000","645","125046"
"100110","bgm_M170","110310141","125285","110310143","0","0","102192","0","bgm_M170","bgm_M170","102193","10","2030/12/31 14:59:59","0","bgm_M170","1","0","0","0","0","10","25015","102191","90","9031156","115166","弗泰拉斷崖‧南部 31-14","110310141","110310142","0","101311410","0","-50","11031014","0","0","101311409","2020/05/15 16:00:00","102192","215","10","bgm_M170","0","0","11031","9031155","0","101311407","bgm_M170","211001000","840","125016"
"100050","bgm_M169","110320011","115375","110320013","0","0","101382","0","bgm_M169","bgm_M169","101383","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","101381","90","0","125046","法斯奇亞森林‧南部 32-1","110320011","110320012","0","101320105","101320109","-50","11032001","0","-155","101320103","2020/06/15 16:00:00","101382","215","10","bgm_M169","0","0","11032","0","0","101320101","bgm_M169","211001000","-840","115106"
"100050","bgm_M169","110320021","125345","110320023","0","0","101412","0","bgm_M169","bgm_M169","101413","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","101411","90","0","125226","法斯奇亞森林‧南部 32-2","110320021","110320022","0","101320202","101320207","-50","11032002","0","-185","101320206","2020/06/15 16:00:00","101412","215","10","bgm_M169","0","0","11032","0","0","101320204","bgm_M169","211001000","-650","125256"
"100020","bgm_M169","110320031","125463","110320033","0","0","100012","0","bgm_M169","bgm_M169","100013","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","100011","90","0","125256","法斯奇亞森林‧南部 32-3","110320031","110320032","0","101320302","101320307","-50","11032003","0","-30","101320303","2020/06/15 16:00:00","100012","215","10","bgm_M169","0","0","11032","0","0","101320304","bgm_M169","211001000","-545","115106"
"100560","bgm_M169","110320041","115375","110320043","0","0","102022","0","bgm_M169","bgm_M169","102023","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","102021","90","0","115556","法斯奇亞森林‧南部 32-4","110320041","110320042","0","101320405","101320404","-50","11032004","0","-150","101320406","2020/06/15 16:00:00","102022","215","10","bgm_M169","0","0","11032","0","0","101320401","bgm_M169","211001000","-415","125016"
"100460","bgm_M169","110320051","115402","110320053","0","0","101672","0","bgm_M169","bgm_M169","101673","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","101671","90","0","115616","法斯奇亞森林‧南部 32-5","110320051","110320052","0","101320502","101320508","-50","11032005","0","-190","101320507","2020/06/15 16:00:00","101672","215","10","bgm_M169","0","0","11032","0","0","101320505","bgm_M169","211001000","-215","115196"
"100020","bgm_M169","110320061","115402","110320063","0","0","100038","0","bgm_M169","bgm_M169","100039","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","100037","90","0","115556","法斯奇亞森林‧南部 32-6","110320061","110320062","0","101320601","101320607","-50","11032006","0","-10","101320603","2020/06/15 16:00:00","100038","215","10","bgm_M169","0","0","11032","0","0","101320605","bgm_M169","211001000","-250","125226"
"100500","bgm_M169","110320071","125463","110320073","0","0","101822","0","bgm_M169","bgm_M169","101823","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","101821","90","0","115586","法斯奇亞森林‧南部 32-7","110320071","110320072","0","101320706","101320703","-50","11032007","0","-45","101320702","2020/06/15 16:00:00","101822","215","10","bgm_M169","0","0","11032","0","0","101320701","bgm_M169","211001000","-45","125076"
"100020","bgm_M169","110320081","125345","110320083","0","0","100012","0","bgm_M169","bgm_M169","100013","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","100011","90","0","115556","法斯奇亞森林‧南部 32-8","110320081","110320082","0","101320806","101320808","-50","11032008","0","20","101320803","2020/06/15 16:00:00","100012","215","10","bgm_M169","0","0","11032","0","0","101320801","bgm_M169","211001000","170","115136"
"100020","bgm_M169","110320091","115375","110320093","0","0","100022","0","bgm_M169","bgm_M169","100023","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","100021","90","0","115586","法斯奇亞森林‧南部 32-9","110320091","110320092","0","101320902","101320904","-50","11032009","0","-170","101320907","2020/06/15 16:00:00","100022","215","10","bgm_M169","0","0","11032","0","0","101320905","bgm_M169","211001000","90","125016"
"100450","bgm_M169","110320101","115315","110320103","0","0","101622","0","bgm_M169","bgm_M169","101623","10","2030/12/31 14:59:59","0","bgm_M169","1","0","101321004","0","0","10","25011","101621","90","0","115556","法斯奇亞森林‧南部 32-10","110320101","110320102","0","101321003","101321007","-50","11032010","0","-140","101321002","2020/06/15 16:00:00","101622","215","10","bgm_M169","0","0","11032","0","0","101321005","bgm_M169","211001000","295","115106"
"100450","bgm_M169","110320111","115402","110320113","0","0","101622","0","bgm_M169","bgm_M169","101623","10","2030/12/31 14:59:59","0","bgm_M169","1","0","101321108","0","0","10","25012","101621","90","0","115616","法斯奇亞森林‧南部 32-11","110320111","110320112","0","101321106","101321107","-50","11032011","0","-60","101321103","2020/06/15 16:00:00","101622","215","10","bgm_M169","0","0","11032","0","0","101321101","bgm_M169","211001000","480","125256"
"100020","bgm_M169","110320121","125016","110320123","0","0","102092","0","bgm_M169","bgm_M169","102093","10","2030/12/31 14:59:59","0","bgm_M169","1","0","101321209","0","0","10","25013","102091","90","0","115586","法斯奇亞森林‧南部 32-12","110320121","110320122","0","101321206","101321203","-50","11032012","0","-120","101321202","2020/06/15 16:00:00","102092","215","10","bgm_M169","0","0","11032","0","0","101321201","bgm_M169","211001000","670","115616"
"100020","bgm_M169","110320131","115166","110320133","0","0","102092","0","bgm_M169","bgm_M169","102093","10","2030/12/31 14:59:59","0","bgm_M169","1","0","101321304","0","0","10","25014","102091","90","0","115616","法斯奇亞森林‧南部 32-13","110320131","110320132","0","101321302","101321308","-50","11032013","0","35","101321307","2020/06/15 16:00:00","102092","215","10","bgm_M169","0","0","11032","0","0","101321305","bgm_M169","211001000","640","115556"
"100020","bgm_M170","110320141","125226","110320143","0","0","102102","0","bgm_M170","bgm_M170","102103","10","2030/12/31 14:59:59","0","bgm_M170","1","0","0","0","0","10","25015","102101","90","9032156","115556","法斯奇亞森林‧南部 32-14","110320141","110320142","0","0","0","-50","11032014","0","-10","0","2020/06/15 16:00:00","102102","215","10","bgm_M170","0","0","11032","9032155","0","101321407","bgm_M170","211001000","840","115586"
"100020","bgm_M169","110330011","115166","110330013","0","0","100012","0","bgm_M169","bgm_M169","100013","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","100011","90","0","115586","法斯奇亞森林‧東部 33-1","110330011","110330012","0","101330105","101330102","-50","11033001","0","20","101330103","2020/07/13 16:00:00","100012","215","10","bgm_M169","0","0","11033","0","0","101330101","bgm_M169","211001000","-840","115136"
"100560","bgm_M169","110330021","115106","110330023","0","0","102022","0","bgm_M169","bgm_M169","102023","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","102021","90","0","115616","法斯奇亞森林‧東部 33-2","110330021","110330022","0","101330202","101330203","-50","11033002","0","-100","101330201","2020/07/13 16:00:00","102022","215","10","bgm_M169","0","0","11033","0","0","101330206","bgm_M169","211001000","-710","125016"
"100560","bgm_M169","110330031","125256","110330033","0","0","102022","0","bgm_M169","bgm_M169","102023","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","102021","90","0","115556","法斯奇亞森林‧東部 33-3","110330031","110330032","0","101330305","101330303","-50","11033003","0","45","101330301","2020/07/13 16:00:00","102022","215","10","bgm_M169","0","0","11033","0","0","101330305","bgm_M169","211001000","-595","125226"
"100020","bgm_M169","110330041","115196","110330043","0","0","100012","0","bgm_M169","bgm_M169","100013","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","100011","90","0","125286","法斯奇亞森林‧東部 33-4","110330041","110330042","0","101330406","101330402","-50","11033004","0","-75","101330405","2020/07/13 16:00:00","100012","215","10","bgm_M169","0","0","11033","0","0","101330401","bgm_M169","211001000","-480","115586"
"100500","bgm_M169","110330051","115136","110330053","0","0","101822","0","bgm_M169","bgm_M169","101823","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","101821","90","0","115346","法斯奇亞森林‧東部 33-5","110330051","110330052","0","101330502","101330507","-50","11033005","0","-135","101330506","2020/07/13 16:00:00","101822","215","10","bgm_M169","0","0","11033","0","0","101330501","bgm_M169","211001000","-305","115616"
"100020","bgm_M169","110330061","125076","110330063","0","0","100012","0","bgm_M169","bgm_M169","100013","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","100011","90","0","125376","法斯奇亞森林‧東部 33-6","110330061","110330062","0","101330603","101330604","-50","11033006","0","20","101330605","2020/07/13 16:00:00","100012","215","10","bgm_M169","0","0","11033","0","0","101330601","bgm_M169","211001000","-260","115556"
"100080","bgm_M169","110330071","125226","110330073","0","0","100052","0","bgm_M169","bgm_M169","100053","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","100051","90","0","115433","法斯奇亞森林‧東部 33-7","110330071","110330072","0","101330701","101330702","-50","11033007","0","30","101330706","2020/07/13 16:00:00","100052","215","10","bgm_M169","0","0","11033","0","0","101330703","bgm_M169","211001000","-60","115586"
"100080","bgm_M169","110330081","125256","110330083","0","0","100052","0","bgm_M169","bgm_M169","100053","10","2030/12/31 14:59:59","0","bgm_M169","1","0","101330802","0","0","10","0","100051","90","0","115346","法斯奇亞森林‧東部 33-8","110330081","110330082","0","101330806","101330803","-50","11033008","0","-105","101330803","2020/07/13 16:00:00","100052","215","10","bgm_M169","0","0","11033","0","0","101330805","bgm_M169","211001000","50","115556"
"100020","bgm_M169","110330091","125016","110330093","0","0","100012","0","bgm_M169","bgm_M169","100013","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","100011","90","0","125524","法斯奇亞森林‧東部 33-9","110330091","110330092","0","101330902","101330906","-50","11033009","0","55","101330908","2020/07/13 16:00:00","100012","215","10","bgm_M169","0","0","11033","0","0","101330901","bgm_M169","211001000","135","115586"
"100020","bgm_M169","110330101","115106","110330103","0","0","102092","0","bgm_M169","bgm_M169","102093","10","2030/12/31 14:59:59","0","bgm_M169","1","0","101331005","0","0","10","25011","102091","90","0","115316","法斯奇亞森林‧東部 33-10","110330101","110330102","0","101331003","101331001","-50","11033010","0","30","101331007","2020/07/13 16:00:00","102092","215","10","bgm_M169","0","0","11033","0","0","101331004","bgm_M169","211001000","305","115556"
"100450","bgm_M169","110330111","125046","110330113","0","0","101622","0","bgm_M169","bgm_M169","101623","10","2030/12/31 14:59:59","0","bgm_M169","1","0","101331101","0","0","10","25012","101621","90","0","125286","法斯奇亞森林‧東部 33-11","110330111","110330112","0","101331106","101331102","-50","11033011","0","-150","101331103","2020/07/13 16:00:00","101622","215","10","bgm_M169","0","0","11033","0","0","101331105","bgm_M169","211001000","390","115586"
"100020","bgm_M169","110330121","115586","110330123","0","0","102092","0","bgm_M169","bgm_M169","102093","10","2030/12/31 14:59:59","0","bgm_M169","1","0","101331207","0","0","10","25013","102091","90","0","115346","法斯奇亞森林‧東部 33-12","110330121","110330122","0","101331202","101331208","-50","11033012","0","-25","101331205","2020/07/13 16:00:00","102092","215","10","bgm_M169","0","0","11033","0","0","101331202","bgm_M169","211001000","500","125286"
"100450","bgm_M169","110330131","115556","110330133","0","0","101622","0","bgm_M169","bgm_M169","101623","10","2030/12/31 14:59:59","0","bgm_M169","1","0","101331304","0","0","10","25014","101621","90","0","115433","法斯奇亞森林‧東部 33-13","110330131","110330132","0","101331305","101331302","-50","11033013","0","-90","101331306","2020/07/13 16:00:00","101622","215","10","bgm_M169","0","0","11033","0","0","101331307","bgm_M169","211001000","660","115316"
"100020","bgm_M170","110330141","115616","110330143","0","0","102102","0","bgm_M170","bgm_M170","102103","10","2030/12/31 14:59:59","0","bgm_M170","1","0","0","0","0","10","25015","102101","90","9033156","125524","法斯奇亞森林‧東部 33-14","110330141","110330142","0","101331409","0","-50","11033014","0","70","101331408","2020/07/13 16:00:00","102102","215","10","bgm_M170","0","0","11033","9033155","0","101331410","bgm_M170","211001000","700","125376"
