6181ac0b4bc0bec8ac0c5905efaf2035aaa8b02ba06e812b5fa03f61adef7220,371a54c6168f9851d8dccae0a51e1526d58cc65bb0d5f67d6e1f7e88c00012e0,2234c4f7c705dcf9a48e9f9009b944b2c3a62b9921d4605e9bf4c770c05f26b1,489c87ea03f0463f82bd626ec228157917d79f314742ae780152f23d0ae64167,4e9753957fe25717a43c113913376232376e49a3be847125f3d1af84d8b6582f,5d92a52592e993aeff95a7d19dec3287524ffb9ba9577afa53612643a582e6b7,5c87576805a10d31ca753c1d9ac7acddff9bc63d39ecbab27bb8d180fbd3395a,9e0dae4c8524748bc6364b1bae99c702e5f7e1ad88c9da7569ac071d6cc11a93,32429a4aeeac1438e8fc4c0fe0f55b02720483613e8213af5d0b1ea30966c2a2,534effb0d311efd75d08e7494323cd9e78655c12150abbe392d531141548c09c,1c186feca60cafed43781c332fb534d1f9d7042356724358983995a0429c8d46
"wac_birthday_reaction_04","wac_birthday_reaction_03","1","0","0.2","102711","18814","0.2","3","","18814028"
"","","","","","0.3","18814","","93","","18814029"
"","wac_birthday_run_01","","1","0.2","101311","18814","","3","","18814030"
"3","0","","-70","","101311","18814","","2","","18814031"
"","","","","","2.5","18814","","93","","18814032"
"","1","","","","602","18814","","32","","18814033"
"","","","","","0.6","18814","","93","","18814034"
"","1","","","","501","18814","","32","","18814035"
"","0","","","","600","18814","","32","","18814036"
"","0","","","","613","18814","","32","","18814037"
"","0","","","","604","18814","","32","","18814038"
"","1","","","","701","18814","","32","","18814039"
"0.01","0","","0","","926","18814","","33","","18814040"
"wac_birthday_wish_03","wac_birthday_blowout_02","1","0","0.2","101311","18814","0.2","3","","18814041"
"0.01","-200","","-330","","101311","18814","","2","","18814042"
"","wac_birthday_idle_smile","","1","0.2","105611","18814","","3","","18814043"
"0.01","150","","-320","","105611","18814","","2","","18814044"
"","wac_birthday_idle_normal","","1","0.2","105111","18814","","3","","18814045"
"0.01","260","","-360","","105111","18814","","2","","18814046"
"","wac_birthday_idle_doya","","1","0.2","100911","18814","","3","","18814047"
"0.01","380","","-320","","100911","18814","","2","","18814048"
"","wac_birthday_idle_normal","","1","0.2","102711","18814","","3","","18814049"
"0.01","500","","-340","","102711","18814","","2","","18814050"
"","","","","","0","18814","","93","","18814051"
"","1","","","","800","18814","","32","","18814052"
"","","","","","0.7","18814","","93","","18814053"
"","1","","","","702","18814","","32","","18814054"
"","","","","","0.5","18814","","93","","18814055"
"","se_sys_login_birthday_blow_candle","","0","","se_common","18814","","23","","18814056"
"","0","","","","701","18814","","32","","18814057"
"","","","","","0.4","18814","","93","","18814058"
"","se_sys_login_birthday_cracker","","0","","se_common","18814","","23","","18814059"
"","1","","","","700","18814","","32","","18814060"
"","se_sys_login_birthday_calendar_applause","","0","","se_common","18814","","23","","18814061"
"wac_birthday_idle_smile","wac_birthday_clap","1","0","0.2","105611","18814","0.2","3","","18814062"
"wac_birthday_idle_doya","wac_birthday_clap","1","0","0.2","100911","18814","0.2","3","","18814063"
"","","","","","0.1","18814","","93","","18814064"
"wac_birthday_idle_normal","wac_birthday_clap","1","0","0.2","105111","18814","0.2","3","","18814065"
"","","","","","0.1","18814","","93","","18814066"
"wac_birthday_idle_normal","wac_birthday_clap","1","0","0.2","102711","18814","0.2","3","","18814067"
"","","","","","2","18814","","93","","18814068"
"","","","","","1","18814","","131","","18814069"
"0","vo_wac_18814_000","","0","","vo_wac_18814","18814","","21","","18814070"
"1","這、這這、這該不會是～！？\n為七七香生日祭典準備的！？\n……我猜對了吧？不是\n單純想吃蛋糕而已吧？","1","10","0","101311","18814","0","11","0.5","18814071"
"","","","","","0","18814","","91","","18814072"
"wac_birthday_idle_kyapi","wac_birthday_nanaka_wish_to_idle_kyapi","1","0","0.2","101311","18814","","3","","18814073"
"","wac_birthday_talk_doya","","1","0.2","105611","18814","","3","","18814074"
"0","vo_wac_18814_001","","0","","vo_wac_18814","18814","","21","","18814075"
"1","這怎麼看都是生日蛋糕吧？\n別擔心，這就是在為七七香慶生。\n祝妳生日快樂。","1","10","0","105611","18814","0","11","0.5","18814076"
"","","","","","0","18814","","91","","18814077"
"","wac_birthday_idle_doya","","1","0.2","105611","18814","","3","","18814078"
"","wac_birthday_talk_wish","","1","0.2","105111","18814","","3","","18814079"
"0","vo_wac_18814_002","","0","","vo_wac_18814","18814","","21","","18814080"
"1","除了蛋糕以外，也準備了\n好幾份禮物喔。\n因為我們不太清楚\n哪種比較好……","1","10","0","105111","18814","0","11","0.5","18814081"
"","","","","","0","18814","","91","","18814082"
"","wac_birthday_idle_wish","","1","0.2","105111","18814","","3","","18814083"
"","wac_birthday_talk_doya","","1","0.2","100911","18814","","3","","18814084"
"0","vo_wac_18814_003","","0","","vo_wac_18814","18814","","21","","18814085"
"1","所以吉格魯特也幫忙出了主意。\n我們準備了最適合慶祝七七香生日的\n各種傳說級逸品喔？\n是限定魔法少女周邊組合！","1","10","0","100911","18814","0","11","0.5","18814086"
"","","","","","0","18814","","91","","18814087"
"","wac_birthday_idle_doya","","1","0.2","100911","18814","","3","","18814088"
"","wac_birthday_talk_smile","","1","0.2","101311","18814","","3","","18814089"
"0","vo_wac_18814_004","","0","","vo_wac_18814","18814","","21","","18814090"
"1","真是何等好運！\n各位，非常感謝你們唷～！！\n為了回應你們的期待，我今後也會繼續以\n超爆可愛魔法少女的身分往前邁進的……","1","10","0","101311","18814","0","11","0.5","18814091"
"","","","","","0","18814","","91","","18814092"
"","wac_birthday_idle_smile","","1","0.2","101311","18814","","3","","18814093"
"","wac_birthday_eriko_talk_sad","","1","0.2","102711","18814","","3","","18814094"
"0","vo_wac_18814_005","","0","","vo_wac_18814","18814","","21","","18814095"
"1","話說回來，\n為什麼大人能夠如此\n確定七七香想要什麼\n限定商品呢……？","1","10","0","102711","18814","0","11","0.5","18814096"
"","","","","","0","18814","","91","","18814097"
"","wac_birthday_eriko_idle_sad","","1","0.2","102711","18814","","3","","18814098"
"","wac_birthday_talk_sad","","1","0.2","101311","18814","","3","","18814099"
"0","vo_wac_18814_006","","0","","vo_wac_18814","18814","","21","","18814100"
"1","那是～這個……\n糟糕，眼神毫無笑意。\n我要是說了定期巡迴的事，\n蛋糕肯定會被斧頭劈開吧～！？","1","10","0","101311","18814","0","11","0.5","18814101"
"","","","","","0","18814","","91","","18814102"
"","","","","","0","18814","","22","","18814103"
"","bgm_M321_2C","","","","bgm_M321","19214","","25","","19214001"
"-1000","101111","-70","250","2","1","19214","0","1","wac_birthday_idle_normal","19214002"
"230","104911","-270","256","2","1","19214","1","1","wac_birthday_idle_smile","19214003"
"410","106811","-310","257","2","1","19214","1","1","wac_birthday_idle_normal","19214004"
"","300","","","","101111","19214","","13","","19214005"
"","300","","","","104911","19214","","13","","19214006"
"","300","","","","106811","19214","","13","","19214007"
"0","501","1","0","0","501","19214","","31","","19214008"
"0","600","1","0","1","600","19214","","31","","19214009"
"0","602","1","0","0","602","19214","","31","","19214010"
"0","603","1","0","0","603","19214","","31","","19214011"
"60","604","1","30","1","604","19214","","31","","19214012"
"0","613","1","0","1","613","19214","","31","","19214013"
"0","700","1","0","0","700","19214","","31","","19214014"
"0","701","1","0","0","701","19214","","31","","19214015"
"0","702","1","0","0","702","19214","","31","","19214016"
"0","800","1","0","0","800","19214","","31","","19214017"
"60","927","1","30","1","927","19214","","31","","19214018"
"","","","","","1","19214","","93","","19214019"
"wac_birthday_reaction_03","wac_birthday_reaction_02","1","0","0.2","106811","19214","0.2","3","","19214020"
"","","","","","0.1","19214","","93","","19214021"
"wac_birthday_reaction_03","wac_birthday_reaction_01","1","0","0.2","104911","19214","0.2","3","","19214022"
"","","","","","0.3","19214","","93","","19214023"
"","wac_birthday_run_01","","1","0.2","101111","19214","","3","","19214024"
"3","0","","-70","","101111","19214","","2","","19214025"
"","","","","","2.5","19214","","93","","19214026"
"","1","","","","602","19214","","32","","19214027"
"","","","","","0.6","19214","","93","","19214028"
"","1","","","","501","19214","","32","","19214029"
"","0","","","","600","19214","","32","","19214030"
"","0","","","","613","19214","","32","","19214031"
"","0","","","","604","19214","","32","","19214032"
"","1","","","","701","19214","","32","","19214033"
"0.01","0","","0","","927","19214","","33","","19214034"
"wac_birthday_wish_02","wac_birthday_blowout_02","1","0","0.2","101111","19214","0.2","3","","19214035"
"0.01","-200","","-330","","101111","19214","","2","","19214036"
"","wac_birthday_idle_smile","","1","0.2","104911","19214","","3","","19214037"
"0.01","180","","-320","","104911","19214","","2","","19214038"
"","wac_birthday_idle_normal","","1","0.2","106811","19214","","3","","19214039"
"0.01","320","","-340","","106811","19214","","2","","19214040"
"","","","","","0","19214","","93","","19214041"
"","1","","","","800","19214","","32","","19214042"
"","","","","","0.7","19214","","93","","19214043"
"","1","","","","702","19214","","32","","19214044"
"","","","","","0.5","19214","","93","","19214045"
"","se_sys_login_birthday_blow_candle","","0","","se_common","19214","","23","","19214046"
"","0","","","","701","19214","","32","","19214047"
"","","","","","0.4","19214","","93","","19214048"
"","se_sys_login_birthday_cracker","","0","","se_common","19214","","23","","19214049"
"","1","","","","700","19214","","32","","19214050"
"","se_sys_login_birthday_calendar_applause","","0","","se_common","19214","","23","","19214051"
"wac_birthday_idle_smile","wac_birthday_clap","1","0","0.2","104911","19214","0.2","3","","19214052"
"","","","","","0.1","19214","","93","","19214053"
"wac_birthday_idle_normal","wac_birthday_clap","1","0","0.2","106811","19214","0.2","3","","19214054"
"","","","","","2","19214","","93","","19214055"
"","","","","","1","19214","","131","","19214056"
"0","vo_wac_19214_000","","0","","vo_wac_19214","19214","","21","","19214057"
"1","哇啊──這是給我的\n生日蛋糕嗎？\n好像很好吃！","1","10","0","101111","19214","0","11","0.5","19214058"
"","","","","","0","19214","","91","","19214059"
"","wac_birthday_idle_smile","","1","0.2","101111","19214","","3","","19214060"
"","wac_birthday_talk_smile","","1","0.2","104911","19214","","3","","19214061"
"0","vo_wac_19214_001","","0","","vo_wac_19214","19214","","21","","19214062"
"1","當然好吃囉～！\n大家可是為了璃乃\n卯足了勁製作呢！","1","10","0","104911","19214","0","11","0.5","19214063"
"","","","","","0","19214","","91","","19214064"
"","wac_birthday_idle_smile","","1","0.2","104911","19214","","3","","19214065"
"","wac_birthday_talk_doya","","1","0.2","106811","19214","","3","","19214066"
"0","vo_wac_19214_002","","0","","vo_wac_19214","19214","","21","","19214067"
"1","雖說是掩人耳目的假身分，\n但畢竟是平時就在做\n可麗餅的公會嘛。\n應該做得很好吃才對喔。","1","10","0","106811","19214","0","11","0.5","19214068"
"","","","","","0","19214","","91","","19214069"
"","wac_birthday_idle_doya","","1","0.2","106811","19214","","3","","19214070"
"","wac_birthday_talk_wish","","1","0.2","101111","19214","","3","","19214071"
"0","vo_wac_19214_003","","0","","vo_wac_19214","19214","","21","","19214072"
"1","欸嘿嘿……\n大家能為我慶生，\n真的是千哥萬謝感激不盡！\n謝謝你們！","1","10","0","101111","19214","0","11","0.5","19214073"
"","","","","","0","19214","","91","","19214074"
"","","","","","0","19214","","22","","19214075"
"","bgm_M321_2C","","","","bgm_M321","19414","","25","","19414001"
"-1000","100111","-70","250","2","1","19414","0","1","wac_birthday_idle_normal","19414002"
"230","100211","-270","256","2","1","19414","1","1","wac_birthday_idle_smile","19414003"
"400","100311","-310","257","2","1","19414","1","1","wac_birthday_idle_doya","19414004"
"","300","","","","100111","19414","","13","","19414005"
"","300","","","","100211","19414","","13","","19414006"
"","300","","","","100311","19414","","13","","19414007"
"0","501","1","0","0","501","19414","","31","","19414008"
"0","600","1","0","1","600","19414","","31","","19414009"
"0","602","1","0","0","602","19414","","31","","19414010"
"0","603","1","0","0","603","19414","","31","","19414011"
"60","604","1","30","1","604","19414","","31","","19414012"
"0","613","1","0","1","613","19414","","31","","19414013"
"0","700","1","0","0","700","19414","","31","","19414014"
"0","701","1","0","0","701","19414","","31","","19414015"
"0","702","1","0","0","702","19414","","31","","19414016"
"0","800","1","0","0","800","19414","","31","","19414017"
"60","928","1","30","1","928","19414","","31","","19414018"
"","","","","","1","19414","","93","","19414019"
"wac_birthday_reaction_04","wac_birthday_reaction_01","1","0","0.2","100311","19414","0.2","3","","19414020"
"","","","","","0.1","19414","","93","","19414021"
"wac_birthday_reaction_05","wac_birthday_reaction_03","1","0","0.2","100211","19414","0.2","3","","19414022"
"","","","","","0.3","19414","","93","","19414023"
"","wac_birthday_run_01","","1","0.2","100111","19414","","3","","19414024"
"3","0","","-70","","100111","19414","","2","","19414025"
"","","","","","2.5","19414","","93","","19414026"
"","1","","","","602","19414","","32","","19414027"
"","","","","","0.6","19414","","93","","19414028"
"","1","","","","501","19414","","32","","19414029"
"","0","","","","600","19414","","32","","19414030"
"","0","","","","613","19414","","32","","19414031"
"","0","","","","604","19414","","32","","19414032"
"","1","","","","701","19414","","32","","19414033"
"0.01","0","","0","","928","19414","","33","","19414034"
"wac_birthday_wish_02","wac_birthday_blowout_02","1","0","0.2","100111","19414","0.2","3","","19414035"
"0.01","-200","","-330","","100111","19414","","2","","19414036"
"","wac_birthday_idle_smile","","1","0.2","100211","19414","","3","","19414037"
"0.01","180","","-320","","100211","19414","","2","","19414038"
"","wac_birthday_idle_doya","","1","0.2","100311","19414","","3","","19414039"
"0.01","320","","-340","","100311","19414","","2","","19414040"
"","","","","","0","19414","","93","","19414041"
"","1","","","","800","19414","","32","","19414042"
"","","","","","0.7","19414","","93","","19414043"
"","1","","","","702","19414","","32","","19414044"
"","","","","","0.5","19414","","93","","19414045"
"","se_sys_login_birthday_blow_candle","","0","","se_common","19414","","23","","19414046"
"","0","","","","701","19414","","32","","19414047"
"","","","","","0.4","19414","","93","","19414048"
"","se_sys_login_birthday_cracker","","0","","se_common","19414","","23","","19414049"
"","1","","","","700","19414","","32","","19414050"
"","se_sys_login_birthday_calendar_applause","","0","","se_common","19414","","23","","19414051"
"wac_birthday_idle_smile","wac_birthday_clap","1","0","0.2","100211","19414","0.2","3","","19414052"
