7ccb4a2910f7205e52d8fa8b84560e34baed3ddd9325e9c183acf0214402049e,bfb44d4f2466241754c7dcbd0b272b8327d6e873ef745874eb4dd17bd8cd861a,f79a70727036e87242c35ad282d4fd0b2e28ad66c0211a3b981be412f1920b34,d026f7603cec8505a724041c964e4d8b5202e34b871e655101648d773cf9d07b,44ba4a2c04b0b4ceb611a6042238025d544486a17734ad336ccc4fb4e4e39f86,34baa73f6b62dc44c6eecc51631eca0b922c4f31b058d3b2bf2cc1ef420664c4,79d5b74e7ddb6f51cc7f62b0fba38e4a193a520e52f1657bd855ca53d59c5548,0484a412bd0e087491878767057f455af26cfa6a7d6c9f49e3472ba06b74c126
"104301","101011","101011","101011","1","101281","101401","101551"
"104301","101011","102011","102041","2","102281","102493","101551"
"104301","102011","102041","103011","3","102282","102401","102551"
"104301","102041","103011","103041","4","103281","103551","102552"
"104301","103011","103041","103042","5","103282","103401","103551"
"104301","103041","103042","104041","6","103283","103401","103552"
"104301","103042","104041","104042","7","104281","103583","103552"
"104301","104551","104042","104043","8","104282","104041","103553"
"104301","104552","104043","104044","9","104313","104042","104551"
"104301","104554","104044","105041","10","104344","104043","104552"
"104301","105551","105041","105042","11","105281","104044","104553"
"104301","105552","105042","105043","12","105282","105041","105551"
"104301","105553","105043","105044","13","105283","105042","105552"
"104301","105554","105044","105045","14","105284","105043","105553"
"104301","105555","105045","105046","15","105285","105044","105554"
"104301","105556","105046","105047","16","105286","105045","105555"
"104301","105557","105047","106041","17","105287","105046","105556"
"104301","106551","106041","106042","18","106281","105047","105557"
"104301","106552","106042","106043","19","106282","106041","106551"
"104301","106553","106043","107041","20","106283","106042","106552"
"104301","107551","107041","107042","21","107491","106043","106553"
"104301","107552","107042","107043","22","107492","107041","107551"
"104301","107553","107043","108041","23","107493","107042","107552"
"104301","108551","108041","108042","24","108431","107043","107553"
"104301","108552","108042","108043","25","108342","108041","108551"
"104301","108553","108043","108044","26","108343","108042","108552"
"104301","108554","108044","109041","27","108434","108043","108553"
"104301","109551","109041","109042","28","109341","108044","108554"
"104301","109552","109042","109043","29","109432","109041","109551"
"104301","109553","109043","109044","30","109493","109042","109552"
"104301","109554","109044","10004032","31","109434","109043","109553"
"104301","10055032","10004032","10004033","32","10034032","109044","109554"
"104301","10055033","10004033","10004034","33","10043033","10004032","10055032"
"104301","10055034","10004034","10004035","34","10034034","10004033","10055033"
"104301","10055035","10004035","10004036","35","10043035","10004034","10055034"
"104301","10055036","10004036","10004037","36","10034036","10004035","10055035"
"104301","10055037","10004037","10004038","37","10034037","10004036","10055036"
"104301","10055038","10004038","10004039","38","10043038","10004037","10055037"
"104301","10055039","10004039","10004040","39","10043039","10004038","10055038"
"104301","999999","10004040","999999","40","999999","10004039","10055039"
"104401","101611","101251","101251","1","101371","101521","101611"
"104401","101611","102221","102222","2","102371","102461","101611"
"104401","102611","102222","103221","3","102372","102521","102611"
"104401","102613","103521","103252","4","103251","103611","102613"
"104401","103611","103252","103222","5","103371","103522","103611"
"104401","103371","103222","104221","6","103372","103522","103613"
"104401","103614","104221","104222","7","104371","103614","103613"
"104401","104611","104222","104223","8","104522","104221","103614"
"104401","104612","104223","104224","9","104462","104222","104611"
"104401","104613","104224","105221","10","104463","104223","104612"
"104401","105611","105221","105222","11","105521","104224","104613"
"104401","105612","105222","105223","12","105372","105221","105611"
"104401","105613","105223","105224","13","105373","105222","105612"
"104401","105614","105224","105225","14","105523","105223","105613"
"104401","105615","105225","105226","15","105375","105224","105614"
"104401","105616","105226","105227","16","105376","105225","105615"
"104401","105617","105227","106221","17","105377","105226","105616"
"104401","106611","106221","106222","18","106371","105227","105617"
"104401","106612","106222","106223","19","106372","106221","106611"
"104401","106613","106223","107221","20","106373","106222","106612"
"104401","107611","107221","107222","21","107371","106223","106613"
"104401","107612","107222","107223","22","107372","107221","107611"
"104401","107613","107223","108221","23","107373","107222","107612"
"104401","108611","108221","108222","24","108521","107223","107613"
"104401","108612","108222","108223","25","108462","108221","108611"
"104401","108613","108223","108224","26","108523","108222","108612"
"104401","108614","108224","109221","27","108524","108223","108613"
"104401","109611","109221","109222","28","109461","108224","108614"
"104401","109612","109222","109223","29","109522","109221","109611"
"104401","109613","109223","109224","30","109463","109222","109612"
"104401","109614","109224","10022032","31","109524","109223","109613"
"104401","10061032","10022032","10022033","32","10046032","109224","109614"
"104401","10061033","10022033","10022034","33","10046033","10022032","10061032"
"104401","10061034","10022034","10022035","34","10052034","10022033","10061033"
"104401","10061035","10022035","10022036","35","10052035","10022034","10061034"
"104401","10061036","10022036","10022037","36","10046036","10022035","10061035"
"104401","10061037","10022037","10022038","37","10046037","10022036","10061036"
"104401","10061038","10022038","10022039","38","10052038","10022037","10061037"
"104401","10061039","10022039","10022040","39","10052039","10022038","10061038"
"104401","999999","10022040","999999","40","999999","10022039","10061039"
"104501","101581","101521","101071","1","101281","101431","101581"
"104501","101581","102071","102521","2","102371","102431","101581"
"104501","102581","102521","103071","3","102372","102432","102581"
"104501","102582","103521","103101","4","103521","103581","102582"
"104501","103581","103522","103072","5","103371","103461","103581"
"104501","103371","103583","104071","6","103372","103461","103582"
"104501","103583","104371","104072","7","104461","103583","103582"
"104501","104581","104072","104073","8","104372","104461","103583"
"104501","104582","104073","104074","9","104523","104372","104581"
"104501","104583","104074","105071","10","104373","104462","104582"
"104501","105581","105071","105072","11","105521","104463","104583"
"104501","105582","105072","105073","12","105342","105371","105581"
"104501","105583","105073","105074","13","105373","105372","105582"
"104501","105584","105074","105075","14","105374","105373","105583"
"104501","105585","105075","105076","15","105463","105374","105584"
"104501","105586","105076","105077","16","105524","105463","105585"
"104501","105587","105077","106071","17","105464","105524","105586"
"104501","106581","106071","106072","18","106461","105464","105587"
"104501","106582","106072","106073","19","106521","106461","106581"
"104501","106583","106073","107071","20","106491","106372","106582"
"104501","107581","107071","107072","21","107461","106491","106583"
"104501","107582","107072","107073","22","107462","107461","107581"
"104501","107583","107073","108071","23","107463","107462","107582"
"104501","108581","108071","108072","24","108401","107463","107583"
"104501","108582","108072","108073","25","108282","108401","108581"
"104501","108583","108073","108074","26","108403","108282","108582"
"104501","108584","108074","109071","27","108284","108403","108583"
"104501","109581","109071","109072","28","109311","108284","108584"
"104501","109582","109072","109073","29","109312","109311","109581"
"104501","109583","109073","109074","30","109313","109312","109582"
"104501","109584","109074","10007032","31","109314","109313","109583"
"104501","10058032","10007032","10007033","32","10031032","109314","109584"
"104501","10058033","10007033","10007034","33","10031033","10031032","10058032"
"104501","10058034","10007034","10007035","34","10031034","10031033","10058033"
"104501","10058035","10007035","10007036","35","10031035","10031034","10058034"
"104501","10058036","10007036","10007037","36","10031036","10031035","10058035"
"104501","10058037","10007037","10007038","37","10031037","10031036","10058036"
"104501","10058038","10007038","10007039","38","10031038","10031037","10058037"
"104501","10058039","10007039","10007040","39","10031039","10031038","10058038"
"104501","999999","10007040","999999","40","999999","10031039","10058039"
"104601","101551","101071","101071","1","101281","101431","101551"
