9e33a6ea3222d0a3a8f8e9954c75fb4f160115eaf11c7ea57596df3b63ca61ce,b2398c7a6c83c1d37dadb88d7e4c638a80f62ace345874b54b12b2e0126149e3,35ab34ad2bb0e3cca1639f0c844fd7fd4c07bf1b32a5918f9fe1f0993c0a82aa,2c85df14b0ab4f538f6d2a38968a32ae008da2b35a77e5ebd4835c4d4b3096c0,9799cc7541b311e2747bd0ad812872c85a8a26f1a0d3d0832af1ba338a897762,0d398445137dd43d44aac2f3b532f578a678a9ff4ad1be14b67700fd5fb5dbc4,cbf2d89b2fae52cf6f47f9955336a6656665f16cf5e0bd2b11f3ccff7c9c3d4b,5e768989c4ce328caaea06792e169cbe877255c618ac3adb7bc6324916af906d,19d9c37dc8c408df5b685379a481c4c4f1ec5981b10b969809f4af3dde8a25ba,15ab177e40dbf27d7c2b64116d96b48f68fdf01954ab4c1f11ec23e81df9ec0f,caa2ff7e06ca6e6b237b416a097a8276078a7e816dc0d83b46503772c76d87bd,0571549940ce344e78e4f7030c2114d9b6ddc402e87875d78eec37f0ca6e5677,a7c679dc72930a8c86dd40894d6063aebe024fa236ee83f7c99e02af38c1bad2,5d9002f54a963bf588ab0ebcc607a16641fb76209f66994f1dad790a1c0edd81,7fdf5d3de66263c3a40ea84846707c17baa48818e08c4d802eb8ea0a804779ae,637dfdae03539df8c15b6b8531063b4a3977a7bfed077d2b2d5e18d05bc2e5a0,c96d51df2376be42ba15ea22dba14f2d435d2ad69615329cdf3e5e1f6dc0ddf5,e1f0bb2c6a7157ec1a7d84c5c1c59286728391a2ab16b2a875683c3546e17366,625fec2dfc6a8b54d1f86af7f0100d63ba486f96a375c7305a46841da67e669e,9bb3b838554b325ad4dd4ba34ca913ecf1458f9c61a81015cf6cb1337d84c6ee,ea33a5b3317b636f81e7c61f4431be05bf2c10529266be5e11bd1ba043919ccf,8af673bfa2b4c04f4254c4565832993890c37e8ee4f6272ea933765599432518,2be457d8015ef6f9ad988eaabcf3b899a2882a9239512dcaf4006b5cd42aa6cf,5cf01e9e344e83bedc94deec1865777ca753f2a397f490f7cb13c5303aebb505,abf49cf081a104c790cfedbdc072aacafe8b48eb91e00220a458b1e602abd83e,697edd6b39e810418af718a528bb6a05b2d2ae3ca27fcbe053c132ed403d4c45,c2cbd2cc375e5ba5125a8e80ef58d34ae3fb63bd52d48ba732b3d1deb9ba32eb,87b6acb610a78f257b84ffe75bb266963aa1d495e297df16b5f42409051d21d8,234634733e131002d4e0e1b60345797c83454b831d6bb85507a50b165908842c,3c53d0a63104c02597a2f718141fd31d03ae7f3b0670e15bf5a3fc9444a25a99,e8349116013ad29c825dbf767fe4764465c87b06cb3b2ff829fa16015d7edc33,a24ea938f20d05cf433c0c1b061a0ec337f3d31c665222615b692da235930823,b39778553e1b2f1efff94245127e5eb34ba4297fd19091ece1c9e5a89875f0b6,c4ff1ec2475bc6af5a8a9e15e15d6e22182b03af604755f55516a25bc078b7d6,ac4d720b3fd33ab5d10d2f46e2368f66d04d5bba4319170cfb0f107c2fc54bd0,83fe420ce3beb22f24a4b6465697a41d740c9b8df4f3639f9c1cf468c6ce55f7,a203aa2c340c62f92b9f365263110337ef048f0b9a474835eb3c77f1f710d967,3234bc63e29be39641c19270fc31e90d3635e78afaae7ef957350f3a6ebbb319,e73109afb0b928c68156eb66002372aeefc0a27183e7643f14084e3194a3f2eb,35c24d7d8672040fad1cf204bd19b4f583afef90771b2145ed0d217bfd32ca14
"bgm_M06","0","32011","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","900","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","4","0","320110402","0","90","0","0","90008","2"
"bgm_M06","0","32011","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","900","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","4","0","320110403","0","90","0","0","90008","3"
"bgm_M06","0","32011","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","1400","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","4","0","320110404","0","90","0","0","90008","4"
"bgm_M06","0","32011","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200702","1400","0","90002","90005","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","4","0","320110405","0","90","0","0","90008","5"
"bgm_M126","1.1","32011","5","94002","0","1","103531","320110106","0","0","1","100","0","0","1","3200703","300","0.8","90009","25001","0.8","140001","90008","-50","40004","0.8","0.8","bgm_M126","0","103531","4","0","320110406","0","90","0","502011411","90002","6"
"bgm_M126","0.8","32011","5","94002","0","1","103531","320110107","0","0","1","100","0","0","1","3200703","300","0.8","90010","25001","0.8","140001","90008","-50","40004","1.1","0.8","bgm_M126","0","103531","4","0","320110407","0","90","0","502011421","90002","7"
"bgm_M64","0","32011","3","94002","0","1","103531","320110108","0","0","1","100","0","0","1","3200703","300","0","90011","25001","0.9","140001","90008","-50","40004","0","0","bgm_M64","0","103531","4","0","320110408","0","90","0","502011431","90002","8"
"bgm_M64","0","32011","3","94002","0","1","103531","320110109","0","0","1","100","0","0","1","3200703","300","0","90009","25001","1.5","140001","90008","-50","40006","0","0","bgm_M64","0","103531","4","0","320110409","0","90","0","502011441","90002","9"
"bgm_M63","0","32011","3","140001","0","1","103541","320110110","0","0","1","100","0","0","1","3200704","300","0","90002","0","1.2","25001","94002","-50","40007","0","0","bgm_M63","0","103541","4","0","320110410","0","90","0","502011451","90008","10"
"bgm_M06","0","32011","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","700","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","5","0","320110501","0","90","0","0","90008","1"
"bgm_M06","0","32011","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","900","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","5","0","320110502","0","90","0","0","90008","2"
"bgm_M06","0","32011","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","900","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","5","0","320110503","0","90","0","0","90008","3"
"bgm_M06","0","32011","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","1400","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","5","0","320110504","0","90","0","0","90008","4"
"bgm_M06","0","32011","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200702","1400","0","90002","90005","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","5","0","320110505","0","90","0","0","90008","5"
"bgm_M126","1.1","32011","5","94002","0","1","103531","320110106","0","0","1","100","0","0","1","3200703","300","0.8","90009","25001","0.8","140001","90008","-50","40004","0.8","0.8","bgm_M126","0","103531","5","0","320110506","0","90","0","502011511","90002","6"
"bgm_M126","0.8","32011","5","94002","0","1","103531","320110107","0","0","1","100","0","0","1","3200703","300","0.8","90010","25001","0.8","140001","90008","-50","40004","1.1","0.8","bgm_M126","0","103531","5","0","320110507","0","90","0","502011521","90002","7"
"bgm_M64","0","32011","3","94002","0","1","103531","320110108","0","0","1","100","0","0","1","3200703","300","0","90011","25001","0.9","140001","90008","-50","40004","0","0","bgm_M64","0","103531","5","0","320110508","0","90","0","502011531","90002","8"
"bgm_M64","0","32011","3","94002","0","1","103531","320110109","0","0","1","100","0","0","1","3200703","300","0","90009","25001","1.5","140001","90008","-50","40006","0","0","bgm_M64","0","103531","5","0","320110509","0","90","0","502011541","90002","9"
"bgm_M63","0","32011","3","140001","0","1","103541","320110110","0","0","1","100","0","0","1","3200704","300","0","90002","0","1.2","25001","94002","-50","40007","0","0","bgm_M63","0","103541","5","0","320110510","0","90","0","502011551","90008","10"
"bgm_M06","0","32012","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","700","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","1","0","320120101","0","90","0","0","90008","1"
"bgm_M06","0","32012","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","900","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","1","0","320120102","0","90","0","0","90008","2"
"bgm_M06","0","32012","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","900","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","1","0","320120103","0","90","0","0","90008","3"
"bgm_M06","0","32012","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","1400","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","1","0","320120104","0","90","0","0","90008","4"
"bgm_M06","0","32012","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200702","1400","0","90002","90005","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","1","0","320120105","0","90","0","0","90008","5"
"bgm_M126","1","32012","5","94002","0","1","103531","320120106","0","0","1","100","0","0","1","3200703","300","0.8","90009","25001","0.8","140001","90008","-50","40004","0.8","0.8","bgm_M126","0","103531","1","0","320120106","0","90","0","502012111","90002","6"
"bgm_M126","1.1","32012","5","94002","0","1","103531","320120107","0","0","1","100","0","0","1","3200703","300","0.8","90010","25001","0.8","140001","90008","-50","40004","0.8","0.8","bgm_M126","0","103531","1","0","320120107","0","90","0","502012121","90002","7"
"bgm_M64","0","32012","3","94002","0","1","103531","320120108","0","0","1","100","0","0","1","3200703","300","0","90011","25001","1.5","140001","90008","-50","40004","0","0","bgm_M64","0","103531","1","0","320120108","0","90","0","502012131","90002","8"
"bgm_M64","0","32012","3","94002","0","1","103531","320120109","0","0","1","100","0","0","1","3200703","300","0","90009","25001","1.2","140001","90008","-50","40006","0","0","bgm_M64","0","103531","1","0","320120109","0","90","0","502012141","90002","9"
"bgm_M63","0","32012","3","140001","0","1","103541","320120110","0","0","1","100","0","0","1","3200704","300","0","90002","0","1.2","25001","94002","-50","40007","0","0","bgm_M63","0","103541","1","0","320120110","0","90","0","502012151","90008","10"
"bgm_M06","0","32012","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","700","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","2","0","320120201","0","90","0","0","90008","1"
"bgm_M06","0","32012","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","900","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","2","0","320120202","0","90","0","0","90008","2"
"bgm_M06","0","32012","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","900","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","2","0","320120203","0","90","0","0","90008","3"
"bgm_M06","0","32012","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","1400","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","2","0","320120204","0","90","0","0","90008","4"
"bgm_M06","0","32012","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200702","1400","0","90002","90005","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","2","0","320120205","0","90","0","0","90008","5"
"bgm_M126","1","32012","5","94002","0","1","103531","320120106","0","0","1","100","0","0","1","3200703","300","0.8","90009","25001","0.8","140001","90008","-50","40004","0.8","0.8","bgm_M126","0","103531","2","0","320120206","0","90","0","502012211","90002","6"
"bgm_M126","1.1","32012","5","94002","0","1","103531","320120107","0","0","1","100","0","0","1","3200703","300","0.8","90010","25001","0.8","140001","90008","-50","40004","0.8","0.8","bgm_M126","0","103531","2","0","320120207","0","90","0","502012221","90002","7"
"bgm_M64","0","32012","3","94002","0","1","103531","320120108","0","0","1","100","0","0","1","3200703","300","0","90011","25001","1.5","140001","90008","-50","40004","0","0","bgm_M64","0","103531","2","0","320120208","0","90","0","502012231","90002","8"
"bgm_M64","0","32012","3","94002","0","1","103531","320120109","0","0","1","100","0","0","1","3200703","300","0","90009","25001","1.2","140001","90008","-50","40006","0","0","bgm_M64","0","103531","2","0","320120209","0","90","0","502012241","90002","9"
"bgm_M63","0","32012","3","140001","0","1","103541","320120110","0","0","1","100","0","0","1","3200704","300","0","90002","0","1.2","25001","94002","-50","40007","0","0","bgm_M63","0","103541","2","0","320120210","0","90","0","502012251","90008","10"
"bgm_M06","0","32012","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","700","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","3","0","320120301","0","90","0","0","90008","1"
"bgm_M06","0","32012","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","900","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","3","0","320120302","0","90","0","0","90008","2"
"bgm_M06","0","32012","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","900","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","3","0","320120303","0","90","0","0","90008","3"
"bgm_M06","0","32012","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","1400","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","3","0","320120304","0","90","0","0","90008","4"
"bgm_M06","0","32012","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200702","1400","0","90002","90005","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","3","0","320120305","0","90","0","0","90008","5"
"bgm_M126","1","32012","5","94002","0","1","103531","320120106","0","0","1","100","0","0","1","3200703","300","0.8","90009","25001","0.8","140001","90008","-50","40004","0.8","0.8","bgm_M126","0","103531","3","0","320120306","0","90","0","502012311","90002","6"
"bgm_M126","1.1","32012","5","94002","0","1","103531","320120107","0","0","1","100","0","0","1","3200703","300","0.8","90010","25001","0.8","140001","90008","-50","40004","0.8","0.8","bgm_M126","0","103531","3","0","320120307","0","90","0","502012321","90002","7"
"bgm_M64","0","32012","3","94002","0","1","103531","320120108","0","0","1","100","0","0","1","3200703","300","0","90011","25001","1.5","140001","90008","-50","40004","0","0","bgm_M64","0","103531","3","0","320120308","0","90","0","502012331","90002","8"
"bgm_M64","0","32012","3","94002","0","1","103531","320120109","0","0","1","100","0","0","1","3200703","300","0","90009","25001","1.2","140001","90008","-50","40006","0","0","bgm_M64","0","103531","3","0","320120309","0","90","0","502012341","90002","9"
"bgm_M63","0","32012","3","140001","0","1","103541","320120110","0","0","1","100","0","0","1","3200704","300","0","90002","0","1.2","25001","94002","-50","40007","0","0","bgm_M63","0","103541","3","0","320120310","0","90","0","502012351","90008","10"
"bgm_M06","0","32012","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","700","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","4","0","320120401","0","90","0","0","90008","1"
"bgm_M06","0","32012","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","900","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","4","0","320120402","0","90","0","0","90008","2"
"bgm_M06","0","32012","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","900","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","4","0","320120403","0","90","0","0","90008","3"
"bgm_M06","0","32012","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","1400","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","4","0","320120404","0","90","0","0","90008","4"
"bgm_M06","0","32012","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200702","1400","0","90002","90005","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","4","0","320120405","0","90","0","0","90008","5"
"bgm_M126","1","32012","5","94002","0","1","103531","320120106","0","0","1","100","0","0","1","3200703","300","0.8","90009","25001","0.8","140001","90008","-50","40004","0.8","0.8","bgm_M126","0","103531","4","0","320120406","0","90","0","502012411","90002","6"
"bgm_M126","1.1","32012","5","94002","0","1","103531","320120107","0","0","1","100","0","0","1","3200703","300","0.8","90010","25001","0.8","140001","90008","-50","40004","0.8","0.8","bgm_M126","0","103531","4","0","320120407","0","90","0","502012421","90002","7"
"bgm_M64","0","32012","3","94002","0","1","103531","320120108","0","0","1","100","0","0","1","3200703","300","0","90011","25001","1.5","140001","90008","-50","40004","0","0","bgm_M64","0","103531","4","0","320120408","0","90","0","502012431","90002","8"
"bgm_M64","0","32012","3","94002","0","1","103531","320120109","0","0","1","100","0","0","1","3200703","300","0","90009","25001","1.2","140001","90008","-50","40006","0","0","bgm_M64","0","103531","4","0","320120409","0","90","0","502012441","90002","9"
"bgm_M63","0","32012","3","140001","0","1","103541","320120110","0","0","1","100","0","0","1","3200704","300","0","90002","0","1.2","25001","94002","-50","40007","0","0","bgm_M63","0","103541","4","0","320120410","0","90","0","502012451","90008","10"
"bgm_M06","0","32012","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","700","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","5","0","320120501","0","90","0","0","90008","1"
"bgm_M06","0","32012","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","900","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","5","0","320120502","0","90","0","0","90008","2"
"bgm_M06","0","32012","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","900","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","5","0","320120503","0","90","0","0","90008","3"
"bgm_M06","0","32012","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","1400","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","5","0","320120504","0","90","0","0","90008","4"
"bgm_M06","0","32012","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200702","1400","0","90002","90005","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","5","0","320120505","0","90","0","0","90008","5"
"bgm_M126","1","32012","5","94002","0","1","103531","320120106","0","0","1","100","0","0","1","3200703","300","0.8","90009","25001","0.8","140001","90008","-50","40004","0.8","0.8","bgm_M126","0","103531","5","0","320120506","0","90","0","502012511","90002","6"
"bgm_M126","1.1","32012","5","94002","0","1","103531","320120107","0","0","1","100","0","0","1","3200703","300","0.8","90010","25001","0.8","140001","90008","-50","40004","0.8","0.8","bgm_M126","0","103531","5","0","320120507","0","90","0","502012521","90002","7"
"bgm_M64","0","32012","3","94002","0","1","103531","320120108","0","0","1","100","0","0","1","3200703","300","0","90011","25001","1.5","140001","90008","-50","40004","0","0","bgm_M64","0","103531","5","0","320120508","0","90","0","502012531","90002","8"
"bgm_M64","0","32012","3","94002","0","1","103531","320120109","0","0","1","100","0","0","1","3200703","300","0","90009","25001","1.2","140001","90008","-50","40006","0","0","bgm_M64","0","103531","5","0","320120509","0","90","0","502012541","90002","9"
"bgm_M63","0","32012","3","140001","0","1","103541","320120110","0","0","1","100","0","0","1","3200704","300","0","90002","0","1.2","25001","94002","-50","40007","0","0","bgm_M63","0","103541","5","0","320120510","0","90","0","502012551","90008","10"
"bgm_M06","0","32013","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","700","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","1","0","320130101","0","90","0","0","90008","1"
"bgm_M06","0","32013","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","900","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","1","0","320130102","0","90","0","0","90008","2"
"bgm_M06","0","32013","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","900","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","1","0","320130103","0","90","0","0","90008","3"
"bgm_M06","0","32013","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","1400","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","1","0","320130104","0","90","0","0","90008","4"
"bgm_M06","0","32013","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200702","1400","0","90002","90005","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","1","0","320130105","0","90","0","0","90008","5"
"bgm_M126","1","32013","5","94002","0","1","103531","320130106","0","0","1","100","0","0","1","3200703","300","0.8","90009","25001","0.8","140001","90008","-50","40004","0.8","0.8","bgm_M126","0","103531","1","0","320130106","0","90","0","502013111","90002","6"
"bgm_M126","0.8","32013","5","94002","0","1","103531","320130107","0","0","1","100","0","0","1","3200703","300","0.8","90010","25001","0.8","140001","90008","-50","40004","0.8","0.8","bgm_M126","0","103531","1","0","320130107","0","90","0","502013121","90002","7"
"bgm_M64","0","32013","3","94002","0","1","103531","320130108","0","0","1","100","0","0","1","3200703","300","0","90011","25001","1.5","140001","90008","-50","40004","0","0","bgm_M64","0","103531","1","0","320130108","0","90","0","502013131","90002","8"
"bgm_M64","0","32013","3","94002","0","1","103531","320130109","0","0","1","100","0","0","1","3200703","300","0","90009","25001","1","140001","90008","-50","40006","0","0","bgm_M64","0","103531","1","0","320130109","0","90","0","502013141","90002","9"
"bgm_M63","0","32013","3","140001","0","1","103541","320130110","0","0","1","100","0","0","1","3200704","300","0","90002","0","1.2","25001","94002","-50","40007","0","0","bgm_M63","0","103541","1","0","320130110","0","90","0","502013151","90008","10"
"bgm_M06","0","32013","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","700","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","2","0","320130201","0","90","0","0","90008","1"
"bgm_M06","0","32013","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","900","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","2","0","320130202","0","90","0","0","90008","2"
"bgm_M06","0","32013","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","900","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","2","0","320130203","0","90","0","0","90008","3"
"bgm_M06","0","32013","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","1400","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","2","0","320130204","0","90","0","0","90008","4"
"bgm_M06","0","32013","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200702","1400","0","90002","90005","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","2","0","320130205","0","90","0","0","90008","5"
"bgm_M126","1","32013","5","94002","0","1","103531","320130106","0","0","1","100","0","0","1","3200703","300","0.8","90009","25001","0.8","140001","90008","-50","40004","0.8","0.8","bgm_M126","0","103531","2","0","320130206","0","90","0","502013211","90002","6"
"bgm_M126","0.8","32013","5","94002","0","1","103531","320130107","0","0","1","100","0","0","1","3200703","300","0.8","90010","25001","0.8","140001","90008","-50","40004","0.8","0.8","bgm_M126","0","103531","2","0","320130207","0","90","0","502013221","90002","7"
"bgm_M64","0","32013","3","94002","0","1","103531","320130108","0","0","1","100","0","0","1","3200703","300","0","90011","25001","1.5","140001","90008","-50","40004","0","0","bgm_M64","0","103531","2","0","320130208","0","90","0","502013231","90002","8"
"bgm_M64","0","32013","3","94002","0","1","103531","320130109","0","0","1","100","0","0","1","3200703","300","0","90009","25001","1","140001","90008","-50","40006","0","0","bgm_M64","0","103531","2","0","320130209","0","90","0","502013241","90002","9"
"bgm_M63","0","32013","3","140001","0","1","103541","320130110","0","0","1","100","0","0","1","3200704","300","0","90002","0","1.2","25001","94002","-50","40007","0","0","bgm_M63","0","103541","2","0","320130210","0","90","0","502013251","90008","10"
"bgm_M06","0","32013","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","700","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","3","0","320130301","0","90","0","0","90008","1"
"bgm_M06","0","32013","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","900","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","3","0","320130302","0","90","0","0","90008","2"
"bgm_M06","0","32013","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","900","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","3","0","320130303","0","90","0","0","90008","3"
"bgm_M06","0","32013","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","1400","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","3","0","320130304","0","90","0","0","90008","4"
"bgm_M06","0","32013","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200702","1400","0","90002","90005","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","3","0","320130305","0","90","0","0","90008","5"
"bgm_M126","1","32013","5","94002","0","1","103531","320130106","0","0","1","100","0","0","1","3200703","300","0.8","90009","25001","0.8","140001","90008","-50","40004","0.8","0.8","bgm_M126","0","103531","3","0","320130306","0","90","0","502013311","90002","6"
"bgm_M126","0.8","32013","5","94002","0","1","103531","320130107","0","0","1","100","0","0","1","3200703","300","0.8","90010","25001","0.8","140001","90008","-50","40004","0.8","0.8","bgm_M126","0","103531","3","0","320130307","0","90","0","502013321","90002","7"
"bgm_M64","0","32013","3","94002","0","1","103531","320130108","0","0","1","100","0","0","1","3200703","300","0","90011","25001","1.5","140001","90008","-50","40004","0","0","bgm_M64","0","103531","3","0","320130308","0","90","0","502013331","90002","8"
"bgm_M64","0","32013","3","94002","0","1","103531","320130109","0","0","1","100","0","0","1","3200703","300","0","90009","25001","1","140001","90008","-50","40006","0","0","bgm_M64","0","103531","3","0","320130309","0","90","0","502013341","90002","9"
"bgm_M63","0","32013","3","140001","0","1","103541","320130110","0","0","1","100","0","0","1","3200704","300","0","90002","0","1.2","25001","94002","-50","40007","0","0","bgm_M63","0","103541","3","0","320130310","0","90","0","502013351","90008","10"
"bgm_M06","0","32013","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","700","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","4","0","320130401","0","90","0","0","90008","1"
"bgm_M06","0","32013","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","900","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","4","0","320130402","0","90","0","0","90008","2"
"bgm_M06","0","32013","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","900","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","4","0","320130403","0","90","0","0","90008","3"
"bgm_M06","0","32013","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","1400","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","4","0","320130404","0","90","0","0","90008","4"
"bgm_M06","0","32013","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200702","1400","0","90002","90005","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","4","0","320130405","0","90","0","0","90008","5"
"bgm_M126","1","32013","5","94002","0","1","103531","320130106","0","0","1","100","0","0","1","3200703","300","0.8","90009","25001","0.8","140001","90008","-50","40004","0.8","0.8","bgm_M126","0","103531","4","0","320130406","0","90","0","502013411","90002","6"
"bgm_M126","0.8","32013","5","94002","0","1","103531","320130107","0","0","1","100","0","0","1","3200703","300","0.8","90010","25001","0.8","140001","90008","-50","40004","0.8","0.8","bgm_M126","0","103531","4","0","320130407","0","90","0","502013421","90002","7"
"bgm_M64","0","32013","3","94002","0","1","103531","320130108","0","0","1","100","0","0","1","3200703","300","0","90011","25001","1.5","140001","90008","-50","40004","0","0","bgm_M64","0","103531","4","0","320130408","0","90","0","502013431","90002","8"
"bgm_M64","0","32013","3","94002","0","1","103531","320130109","0","0","1","100","0","0","1","3200703","300","0","90009","25001","1","140001","90008","-50","40006","0","0","bgm_M64","0","103531","4","0","320130409","0","90","0","502013441","90002","9"
"bgm_M63","0","32013","3","140001","0","1","103541","320130110","0","0","1","100","0","0","1","3200704","300","0","90002","0","1.2","25001","94002","-50","40007","0","0","bgm_M63","0","103541","4","0","320130410","0","90","0","502013451","90008","10"
