0933bd5b72ed9fea3e04143f7f827c734adfb36de8b9c0448329cd8ee636356d,1203c373b452dd31c39fa76a7c6fb3fd972b3d669a37285e1080c75f7997ae6a,275e51616f2f1023c6d9af7ce3438b9aff04fec667c9f0dcaa9e62fd3433f646,5d04b0cc3f3aae39256b09dddca7ba4f4980bf826148e7f47e39f7a97c67e517,f3859d5e6945f6e7f35084968a8d79cbb1cd8ecbeceba3f6b7430fe40e7a292a,6de2f87ce99df5bdd062dbd08704858034bf6c1fef0a269835516e9457209747,d075abb5632542c5c9a462f23718c032a91fe6dd1f8448ab9ff7d461e43c44c2,b32e82edf92ba681543bd53367e0d089327bad4de3484cea7edde4a82d5d9a36,cda98b0b30dbd71868726f7052ac74ef3837db242178f40c743e52211a0ccfe3,73c5cdef4e83d5518bd9b3af89054799ae809beb27cf13ea1996097c2724a9e0,554af160301f81af1270b509768cfb454aa2208efb60b27fc6623c384a1749a0,3441dbc8f01c826859b2ba911bc379abae9c4b00ba2fe35fe4b7fb2e011d79ac,f38a11e7e8b1c1b67b055c9d1fcf29360d1ee5d23a2d2d849697e6f3b6ee2554
"2","0","0","1","3","7","10030377","0","0","0","10030085","0","10030376"
"7","0","0","10001","3","17","10030379","0","0","0","10030394","0","10030073"
"7","0","0","10001","3","50","10030380","10030024","0","0","10030027","0","10030021"
"7","0","0","10001","3","47","10030381","0","0","0","10030116","0","10030114"
"7","0","0","10001","3","27","10030382","0","0","0","10030234","0","10030232"
"7","0","0","10001","3","25","10030385","0","0","0","10030317","0","10030315"
"12","0","0","0","3","11","10030386","0","0","0","10030340","0","10030338"
"7","0","0","10001","3","18","10030387","0","0","0","10030244","0","10030242"
"11","0","0","10001","3","22","10030390","0","0","0","10030320","0","10030391"
"14","0","0","3","3","23","10030391","0","0","0","10030390","0","10030317"
"7","0","0","10002","3","4","10030392","0","0","0","10030362","0","10030360"
"4","0","0","0","3","15","10030393","0","0","0","10030370","0","10030394"
"14","0","0","3","3","16","10030394","0","0","0","10030393","0","10030379"
"4","0","0","0","3","17","10030398","0","0","0","10030153","0","10030399"
"14","0","0","4","3","18","10030399","0","0","0","10030398","0","10030150"
"14","0","0","3","3","12","10030400","0","0","0","10030252","0","10030401"
"3","0","0","1","3","13","10030401","0","0","0","10030400","0","10030247"
"2","0","0","1","4","56","10040084","0","10040096","0","10040085","0","10040443"
"4","0","0","0","4","55","10040085","0","0","0","10040086","0","10040084"
"2","0","0","2","4","54","10040086","0","0","0","10040087","0","10040085"
"14","0","0","3","4","53","10040087","0","0","0","10040088","0","10040086"
"2","0","0","2","4","52","10040088","0","0","0","10040089","0","10040087"
"2","0","0","3","4","51","10040089","0","0","0","10040090","0","10040088"
"2","0","0","1","4","50","10040090","0","0","0","10040091","0","10040089"
"14","0","0","3","4","49","10040091","0","0","0","10040092","0","10040090"
"4","0","0","0","4","48","10040092","0","0","0","10040093","0","10040091"
"6","0","0","0","4","47","10040093","0","0","0","10040094","0","10040092"
"3","0","0","3","4","46","10040094","0","0","0","10040095","0","10040093"
"14","0","0","3","4","45","10040095","10040105","0","0","10040106","0","10040094"
"11","0","0","10001","4","55","10040096","0","0","0","10040097","0","10040084"
"4","0","0","0","4","54","10040097","0","0","0","10040098","0","10040096"
"2","0","0","3","4","53","10040098","0","0","0","10040099","0","10040097"
"14","0","0","3","4","52","10040099","0","0","0","10040100","0","10040098"
"2","0","0","2","4","51","10040100","0","0","0","10040101","0","10040099"
"7","0","0","10001","4","50","10040101","0","0","0","10040102","0","10040100"
"7","0","0","10003","4","49","10040102","0","0","0","10040103","0","10040101"
"4","0","0","0","4","48","10040103","0","0","0","10040104","0","10040102"
"7","0","0","10001","4","47","10040104","0","0","0","10040105","0","10040103"
"2","0","0","2","4","46","10040105","0","0","0","10040095","0","10040104"
"7","0","0","10001","4","44","10040106","0","0","0","10040107","0","10040095"
"6","0","0","0","4","43","10040107","0","0","0","10040108","0","10040106"
"2","0","0","1","4","42","10040108","0","10040113","0","10040109","0","10040107"
"11","0","0","10001","4","41","10040109","0","0","0","10040110","0","10040108"
"12","0","0","0","4","40","10040110","0","0","0","10040111","0","10040109"
"6","0","0","0","4","39","10040111","10040116","0","0","10040112","0","10040110"
"4","0","0","0","4","38","10040112","0","0","0","10040117","0","10040111"
"2","0","0","3","4","43","10040113","0","0","0","10040114","0","10040108"
"14","0","0","3","4","42","10040114","0","0","0","10040115","0","10040113"
"6","0","0","0","4","41","10040115","0","0","0","10040116","0","10040114"
"7","0","0","10003","4","40","10040116","0","0","0","10040111","0","10040115"
"7","0","0","10001","4","37","10040117","0","0","0","10040118","0","10040112"
"3","0","0","2","4","36","10040118","0","0","0","10040119","0","10040117"
"14","0","0","5","4","35","10040119","0","0","0","10040120","0","10040118"
"4","0","0","0","4","34","10040120","0","0","0","10040121","0","10040119"
"2","0","0","2","4","33","10040121","0","0","0","10040122","0","10040120"
"3","0","0","1","4","32","10040122","0","0","0","10040123","0","10040121"
"14","0","0","3","4","31","10040123","0","0","0","10040124","0","10040122"
"11","0","0","10001","4","30","10040124","0","0","0","10040125","0","10040123"
"12","0","0","0","4","29","10040125","0","0","0","10040126","0","10040124"
"3","0","0","2","4","28","10040126","0","0","0","10040127","0","10040125"
"5","0","0","0","4","27","10040127","0","0","0","10040128","0","10040126"
"7","0","0","10002","4","26","10040128","0","0","0","10040130","0","10040127"
"4","0","0","0","4","25","10040130","0","0","0","10040131","0","10040128"
"3","0","0","2","4","24","10040131","0","0","0","10040132","0","10040130"
"7","0","0","10001","4","23","10040132","0","0","0","10040133","0","10040131"
"4","0","0","0","4","22","10040133","0","0","0","10040134","0","10040132"
"2","0","0","1","4","21","10040134","0","0","0","10040135","0","10040133"
"2","0","0","2","4","20","10040135","0","0","0","10040136","0","10040134"
"3","0","0","2","4","19","10040136","0","0","0","10040137","0","10040135"
"12","0","0","0","4","18","10040137","0","0","0","10040138","0","10040136"
"6","0","0","0","4","17","10040138","0","0","0","10040139","0","10040137"
"4","0","0","0","4","16","10040139","0","0","0","10040140","0","10040138"
"2","0","0","2","4","15","10040140","0","0","0","10040141","0","10040139"
"2","0","0","3","4","14","10040141","0","0","0","10040142","0","10040140"
"14","0","0","3","4","13","10040142","0","0","0","10040548","0","10040141"
"14","0","0","1","4","3","10040146","0","0","0","10040147","0","10040556"
"3","0","0","3","4","2","10040147","0","0","0","10040148","0","10040146"
"2","0","0","2","4","1","10040148","0","0","0","10040149","0","10040147"
"13","0","0","0","4","0","10040149","0","0","0","10040150","0","10040148"
"12","0","0","0","4","66","10040150","0","0","0","10040151","0","10040149"
"6","0","0","0","4","65","10040151","0","0","0","10040152","0","10040150"
"3","0","0","1","4","64","10040152","0","0","0","10040153","0","10040151"
"7","0","0","10002","4","63","10040153","0","0","0","10040154","0","10040152"
"5","0","0","0","4","62","10040154","0","0","0","10040155","0","10040153"
"2","0","0","1","4","61","10040155","0","0","0","10040156","0","10040154"
"11","0","0","10001","4","60","10040156","0","0","0","10040157","0","10040155"
"4","0","0","0","4","59","10040157","0","0","0","10040158","0","10040156"
"2","0","0","1","4","58","10040158","0","0","0","10040159","0","10040157"
"14","0","0","2","4","57","10040159","0","0","0","10040160","0","10040158"
"2","0","0","1","4","56","10040160","0","0","0","10040161","0","10040159"
"3","0","0","1","4","55","10040161","0","10040166","0","10040162","0","10040160"
"4","0","0","0","4","54","10040162","0","0","0","10040163","0","10040161"
"12","0","0","0","4","53","10040163","0","0","0","10040164","0","10040162"
"2","0","0","1","4","52","10040164","0","0","0","10040165","0","10040163"
"6","0","0","0","4","51","10040165","10040170","0","0","10040171","0","10040164"
"14","0","0","4","4","56","10040166","0","0","0","10040167","0","10040161"
"4","0","0","0","4","55","10040167","0","0","0","10040168","0","10040166"
"2","0","0","3","4","54","10040168","0","0","0","10040169","0","10040167"
"14","0","0","6","4","53","10040169","0","0","0","10040170","0","10040168"
"3","0","0","3","4","52","10040170","0","0","0","10040165","0","10040169"
"11","0","0","10001","4","50","10040171","0","0","0","10040557","0","10040165"
"2","0","0","1","4","40","10040175","0","0","0","10040176","0","10040565"
"2","0","0","2","4","39","10040176","0","0","0","10040177","0","10040175"
"4","0","0","0","4","38","10040177","0","0","0","10040178","0","10040176"
"7","0","0","10002","4","37","10040178","0","0","0","10040179","0","10040177"
"11","0","0","10001","4","36","10040179","0","0","0","10040183","0","10040178"
"2","0","0","1","4","33","10040182","0","0","0","10040185","0","10040184"
"14","0","0","4","4","35","10040183","0","0","0","10040184","0","10040179"
"5","0","0","0","4","34","10040184","0","0","0","10040182","0","10040183"
"14","0","0","3","4","32","10040185","0","0","0","10040186","0","10040182"
"4","0","0","0","4","31","10040186","0","0","0","10040187","0","10040185"
"7","0","0","10002","4","30","10040187","0","0","0","10040188","0","10040186"
"6","0","0","0","4","29","10040188","0","10040196","0","10040189","0","10040187"
"2","0","0","2","4","28","10040189","0","0","0","10040190","0","10040188"
"3","0","0","2","4","27","10040190","0","0","0","10040191","0","10040189"
"14","0","0","1","4","26","10040191","0","0","0","10040192","0","10040190"
"3","0","0","3","4","25","10040192","0","0","0","10040193","0","10040191"
"2","0","0","3","4","24","10040193","0","0","0","10040194","0","10040192"
"4","0","0","0","4","23","10040194","0","0","0","10040195","0","10040193"
"12","0","0","0","4","22","10040195","10040201","0","0","10040202","0","10040194"
"7","0","0","10001","4","28","10040196","0","0","0","10040197","0","10040188"
"2","0","0","1","4","27","10040197","0","0","0","10040198","0","10040196"
"14","0","0","1","4","26","10040198","0","0","0","10040199","0","10040197"
"7","0","0","10003","4","25","10040199","0","0","0","10040200","0","10040198"
"14","0","0","2","4","24","10040200","0","0","0","10040201","0","10040199"
"11","0","0","10001","4","23","10040201","0","0","0","10040195","0","10040200"
"4","0","0","0","4","21","10040202","0","0","0","10040203","0","10040195"
"11","0","0","10001","4","20","10040203","0","10040211","0","10040204","0","10040202"
"7","0","0","10003","4","19","10040204","0","0","0","10040205","0","10040203"
"3","0","0","2","4","18","10040205","0","0","0","10040206","0","10040204"
"4","0","0","0","4","17","10040206","0","0","0","10040207","0","10040205"
"14","0","0","5","4","16","10040207","10040213","0","0","10040208","0","10040206"
"2","0","0","2","4","15","10040208","0","0","0","10040214","0","10040207"
"5","0","0","0","4","19","10040211","0","0","0","10040212","0","10040203"
"6","0","0","0","4","18","10040212","0","0","0","10040213","0","10040211"
"2","0","0","3","4","17","10040213","0","0","0","10040207","0","10040212"
"12","0","0","0","4","14","10040214","0","0","0","10040215","0","10040208"
"2","0","0","1","4","13","10040215","0","0","0","10040216","0","10040214"
"7","0","0","10001","4","12","10040216","0","0","0","10040217","0","10040215"
"2","0","0","2","4","11","10040217","0","0","0","10040218","0","10040216"
"7","0","0","10001","4","10","10040218","0","0","0","10040219","0","10040217"
"3","0","0","1","4","9","10040219","0","0","0","10040220","0","10040218"
"7","0","0","10001","4","8","10040220","0","0","0","10040221","0","10040219"
"6","0","0","0","4","7","10040221","0","10040226","0","10040222","0","10040220"
"7","0","0","10001","4","6","10040222","0","0","0","10040223","0","10040221"
"3","0","0","1","4","5","10040223","0","0","0","10040224","0","10040222"
"7","0","0","10002","4","4","10040224","10040229","0","0","10040225","0","10040223"
"4","0","0","0","4","3","10040225","0","0","0","10040230","0","10040224"
"5","0","0","0","4","8","10040226","0","0","0","10040227","0","10040221"
"14","0","0","5","4","7","10040227","0","0","0","10040228","0","10040226"
"7","0","0","10003","4","6","10040228","0","0","0","10040229","0","10040227"
"3","0","0","3","4","5","10040229","0","0","0","10040224","0","10040228"
"2","0","0","3","4","2","10040230","0","0","0","10040231","0","10040225"
"3","0","0","3","4","1","10040231","0","0","0","10040232","0","10040230"
"13","0","0","0","4","0","10040232","0","0","0","10040233","0","10040231"
"2","0","0","1","4","66","10040233","0","0","0","10040234","0","10040232"
"3","0","0","2","4","65","10040234","0","0","0","10040235","0","10040233"
"2","0","0","2","4","64","10040235","0","0","0","10040236","0","10040234"
"5","0","0","0","4","63","10040236","0","0","0","10040237","0","10040235"
"7","0","0","10002","4","62","10040237","0","10040246","0","10040238","0","10040236"
"12","0","0","0","4","61","10040238","0","0","0","10040239","0","10040237"
"6","0","0","0","4","60","10040239","0","0","0","10040240","0","10040238"
"11","0","0","10001","4","59","10040240","0","0","0","10040241","0","10040239"
"2","0","0","1","4","58","10040241","0","0","0","10040242","0","10040240"
"4","0","0","0","4","57","10040242","0","0","0","10040243","0","10040241"
"5","0","0","0","4","56","10040243","10040256","0","0","10040244","0","10040242"
"3","0","0","1","4","55","10040244","0","0","0","10040245","0","10040243"
"14","0","0","2","4","54","10040245","0","0","0","10040257","0","10040244"
"2","0","0","3","4","67","10040246","0","0","0","10040247","0","10040237"
"2","0","0","1","4","66","10040247","0","0","0","10040248","0","10040246"
"14","0","0","6","4","65","10040248","0","0","0","10040249","0","10040247"
"2","0","0","2","4","64","10040249","0","0","0","10040250","0","10040248"
"2","0","0","3","4","63","10040250","0","0","0","10040251","0","10040249"
"14","0","0","3","4","62","10040251","0","0","0","10040252","0","10040250"
"3","0","0","3","4","61","10040252","0","0","0","10040253","0","10040251"
"14","0","0","3","4","60","10040253","0","0","0","10040254","0","10040252"
"4","0","0","0","4","59","10040254","0","0","0","10040255","0","10040253"
"14","0","0","7","4","58","10040255","0","0","0","10040256","0","10040254"
"2","0","0","3","4","57","10040256","0","0","0","10040243","0","10040255"
"3","0","0","1","4","53","10040257","0","0","0","10040288","0","10040245"
"11","0","0","10001","4","52","10040288","0","10040300","0","10040289","0","10040257"
"2","0","0","1","4","51","10040289","0","0","0","10040290","0","10040288"
"3","0","0","1","4","50","10040290","0","0","0","10040291","0","10040289"
"4","0","0","0","4","49","10040291","0","0","0","10040292","0","10040290"
"2","0","0","2","4","48","10040292","0","0","0","10040293","0","10040291"
"6","0","0","0","4","47","10040293","0","0","0","10040294","0","10040292"
"4","0","0","0","4","46","10040294","0","0","0","10040295","0","10040293"
"7","0","0","10002","4","45","10040295","0","0","0","10040296","0","10040294"
"12","0","0","0","4","44","10040296","10040308","0","0","10040297","0","10040295"
"3","0","0","2","4","43","10040297","0","0","0","10040298","0","10040296"
"4","0","0","0","4","42","10040298","0","0","0","10040299","0","10040297"
"6","0","0","0","4","41","10040299","0","0","0","10040313","0","10040298"
"3","0","0","3","4","53","10040300","0","0","0","10040301","0","10040288"
"2","0","0","3","4","52","10040301","0","0","0","10040302","0","10040300"
"4","0","0","0","4","51","10040302","0","0","0","10040303","0","10040301"
"7","0","0","10003","4","50","10040303","0","0","0","10040304","0","10040302"
"14","0","0","4","4","49","10040304","0","0","0","10040305","0","10040303"
"2","0","0","3","4","48","10040305","0","0","0","10040306","0","10040304"
"7","0","0","10003","4","47","10040306","0","0","0","10040307","0","10040305"
"12","0","0","0","4","46","10040307","0","0","0","10040308","0","10040306"
"2","0","0","3","4","45","10040308","0","0","0","10040296","0","10040307"
"2","0","0","2","4","40","10040313","0","0","0","10040566","0","10040299"
"14","0","0","4","4","31","10040316","0","0","0","10040317","0","10040573"
"4","0","0","0","4","30","10040317","0","0","0","10040318","0","10040316"
"12","0","0","0","4","29","10040318","0","0","0","10040319","0","10040317"
"11","0","0","10001","4","28","10040319","0","0","0","10040320","0","10040318"
