7e2da4bfd4486c4f1597c9e3cd4e003e87359d3caf726055acff2eff43790719,293a5fc113053682248c0c4d9898954537b818ecc593f27b09e8797b3e9d8821,b9f4e812a1ac1ec3df273acfffff7776f12eb9e954ce7f2ce9bddd6dfbb15d29,da496585591b0952d2c3be812a3b7b5593ebee45eb1e84664ac51889c9857b1f,e2d15a61aa76861c357c397887bc0ef4b7e6c9cdec152154403b5f13d805e9b1,8daca277ba33721be813560d18d4493f6201bf93e580350552a260389aa5551d,1927af3440d4c09e3e6b547b2291b3c45349e2587645f14778136030b0206542,84e9bdc9ba651de9fb9b0252de5f2477e7878911d59773d274a72d5e4211be85,5a55cdfe9851126824f9bcf638c9ecc7cd0fe02f634ddc0bc4af92f0288ac161,2e51ff2ce8003d6227fc44b1dedd74309417df3273ba2acebb2b301b8c6de2b9,517dc358a02e3e41cfa32f4c829e423b5bad4c8a74d4273f189a65001fda5fda,a4a2220cedc4ed872dc16f9c375e088c2bac6fcf38ffe51646fd5fe28c53f45c,25a37c781f4dbff48ce8173ee61e66b1df9f79ca027e62b3d9e11698b65e2a23
"55","10060114","0","0","10060477","0","0","0","0","10060116","0","15","6"
"41","10060135","0","0","10060478","0","3","0","0","10060137","0","14","6"
"30","10060146","0","0","10060479","0","0","0","0","10060148","0","15","6"
"23","10060153","0","0","10060480","0","10060480","0","0","10060481","0","16","6"
"22","10060480","0","0","10060481","0","10002","0","0","10060482","0","7","6"
"21","10060481","0","0","10060482","0","3","0","0","10060483","0","14","6"
"20","10060482","0","0","10060483","0","0","0","0","10060484","0","6","6"
"19","10060483","0","0","10060484","0","1","0","0","10060485","0","3","6"
"18","10060484","0","0","10060485","0","10001","0","0","10060486","0","7","6"
"17","10060485","0","0","10060486","0","0","0","0","10060487","0","4","6"
"16","10060486","0","0","10060487","0","4","0","0","10060488","0","14","6"
"15","10060487","0","0","10060488","0","10001","0","0","10060489","0","11","6"
"14","10060488","0","0","10060489","0","2","0","0","10060490","0","3","6"
"13","10060489","0","0","10060490","0","2","0","0","10060491","0","2","6"
"12","10060490","0","0","10060491","0","0","0","0","10060492","0","4","6"
"11","10060491","0","0","10060492","0","0","0","0","10060161","0","5","6"
"0","10060175","0","0","10060493","0","0","0","0","10060177","0","13","6"
"71","10060179","0","0","10060494","0","3","0","0","10060495","0","14","6"
"70","10060494","0","0","10060495","0","10001","0","0","10060496","0","7","6"
"69","10060495","0","0","10060496","0","1","0","0","10060497","0","3","6"
"68","10060496","0","0","10060497","0","0","0","0","10060498","0","4","6"
"67","10060497","0","0","10060498","0","0","0","0","10060183","0","15","6"
"57","10060193","0","0","10060499","0","0","0","0","10060500","0","5","6"
"56","10060195","0","0","10060500","10060499","0","0","0","10060197","0","4","6"
"42","10060212","0","0","10060501","0","2","0","0","10060502","0","2","6"
"41","10060501","0","0","10060502","0","2","0","0","10060503","0","14","6"
"40","10060502","0","0","10060503","0","0","0","0","10060516","0","15","6"
"42","10060516","0","0","10060515","0","5","0","0","10060528","0","14","6"
"39","10060503","10060515","0","10060516","0","1","0","0","10060517","0","2","6"
"38","10060516","0","0","10060517","0","0","0","0","10060518","0","12","6"
"37","10060517","0","0","10060518","0","10001","0","0","10060519","0","11","6"
"36","10060518","0","0","10060519","0","4","0","0","10060520","0","14","6"
"35","10060519","0","0","10060520","0","1","0","0","10060521","0","3","6"
"34","10060520","0","0","10060521","0","0","0","0","10060522","0","6","6"
"33","10060521","0","0","10060522","10060534","10001","0","0","10060523","0","7","6"
"32","10060522","0","0","10060523","0","0","0","0","10060524","0","5","6"
"31","10060523","0","0","10060524","0","1","0","0","10060525","0","2","6"
"30","10060524","0","0","10060525","0","1","0","0","10060526","0","3","6"
"29","10060525","0","0","10060526","0","10001","0","0","10060527","0","7","6"
"28","10060526","0","0","10060527","0","1","0","0","10060536","0","2","6"
"41","10060515","0","0","10060528","0","3","0","0","10060529","0","2","6"
"40","10060528","0","0","10060529","0","2","0","0","10060530","0","2","6"
"39","10060529","0","0","10060530","0","2","0","0","10060535","0","2","6"
"37","10060535","0","0","10060531","0","2","0","0","10060532","0","2","6"
"36","10060531","0","0","10060532","0","2","0","0","10060533","0","2","6"
"35","10060532","0","0","10060533","0","3","0","0","10060534","0","2","6"
"34","10060533","0","0","10060534","0","3","0","0","10060522","0","14","6"
"38","10060530","0","0","10060535","0","3","0","0","10060531","0","14","6"
"27","10060527","0","0","10060536","0","4","0","0","10060537","0","14","6"
"26","10060536","0","0","10060537","0","10001","0","0","10060538","0","7","6"
"25","10060537","0","0","10060538","0","2","0","0","10060539","0","2","6"
"24","10060538","0","0","10060539","0","0","0","0","10060540","0","4","6"
"23","10060539","0","0","10060540","0","10002","0","0","10060541","0","7","6"
"22","10060540","0","0","10060541","0","1","0","0","10060542","0","2","6"
"21","10060541","0","0","10060542","0","10060542","0","0","10060543","0","16","6"
"20","10060542","0","0","10060543","0","10001","0","0","10060242","0","11","6"
"9","10060251","0","0","10060544","0","2","0","0","10060545","0","3","6"
"8","10060544","0","0","10060545","0","2","0","0","10060546","0","2","6"
"7","10060545","0","0","10060546","0","2","0","0","10060547","0","2","6"
"6","10060546","10060550","0","10060547","0","1","0","0","10060549","10060556","2","6"
"4","10060549","0","0","10060548","0","1","0","0","10060552","0","2","6"
"5","10060547","0","10060555","10060549","10060551","0","0","0","10060548","0","6","6"
"7","10060547","0","0","10060550","0","5","0","0","10060555","0","14","6"
"6","10060556","0","0","10060551","0","4","0","0","10060549","0","14","6"
"3","10060548","0","0","10060552","0","0","0","0","10060553","0","4","6"
"2","10060552","0","0","10060553","0","0","0","0","10060554","0","12","6"
"1","10060553","0","0","10060554","0","10003","0","0","10060557","0","7","6"
"6","10060550","0","0","10060555","0","0","0","0","10060549","0","4","6"
"7","10060547","0","0","10060556","0","3","0","0","10060551","0","3","6"
"0","10060554","0","0","10060557","0","0","0","0","10060558","0","13","6"
"74","10060557","0","0","10060558","0","10001","0","0","10060559","0","11","6"
"73","10060558","0","0","10060559","0","10001","0","0","10060560","0","7","6"
"72","10060559","0","0","10060560","0","1","0","0","10060561","0","3","6"
"71","10060560","0","0","10060561","0","3","0","0","10060563","0","14","6"
"70","10060561","0","0","10060563","0","1","0","0","10060564","0","2","6"
"69","10060563","0","0","10060564","0","10001","0","0","10060565","0","7","6"
"68","10060564","0","0","10060565","0","0","0","0","10060566","0","5","6"
"67","10060565","0","0","10060566","0","2","0","0","10060567","0","3","6"
"66","10060566","0","0","10060567","0","0","0","0","10060568","0","12","6"
"65","10060567","0","0","10060568","0","0","0","0","10060569","0","4","6"
"64","10060568","0","0","10060569","0","1","0","0","10060570","0","2","6"
"63","10060569","0","0","10060570","0","0","0","0","10060571","0","6","6"
"62","10060570","10060579","0","10060571","0","10001","0","0","10060572","0","11","6"
"61","10060571","0","0","10060572","0","10001","0","0","10060573","0","7","6"
"60","10060572","0","0","10060573","0","10002","0","0","10060574","0","7","6"
"59","10060573","0","0","10060574","0","10003","0","0","10060575","0","7","6"
"58","10060574","0","0","10060575","0","10002","0","0","10060576","0","7","6"
"57","10060575","0","0","10060576","0","10001","0","0","10060577","0","7","6"
"56","10060576","0","0","10060577","10060578","0","0","0","10060583","0","4","6"
"57","10060581","0","0","10060578","0","3","0","0","10060577","0","14","6"
"61","10060571","0","0","10060579","0","2","0","0","10060580","0","14","6"
"60","10060579","0","0","10060580","0","2","0","0","10060582","0","3","6"
"58","10060582","0","0","10060581","0","3","0","0","10060578","0","3","6"
"59","10060580","0","0","10060582","0","3","0","0","10060581","0","2","6"
"55","10060577","0","0","10060583","0","0","0","0","10060584","0","6","6"
"54","10060583","0","0","10060584","0","1","0","0","10060585","0","3","6"
"53","10060584","0","0","10060585","0","2","0","0","10060586","0","14","6"
"52","10060585","0","0","10060586","0","1","0","0","10060590","0","2","6"
"50","10060590","0","0","10060588","0","0","0","0","10060589","0","15","6"
"49","10060588","0","0","10060589","0","0","0","0","10060294","0","5","6"
"51","10060586","0","0","10060590","0","0","0","0","10060588","0","4","6"
"24","10060325","0","0","10060591","0","10060591","0","0","10060592","0","16","6"
"23","10060591","0","0","10060592","0","2","0","0","10060593","0","3","6"
"22","10060592","0","0","10060593","0","0","0","0","10060594","0","4","6"
"21","10060593","0","0","10060594","0","2","0","0","10060596","0","14","6"
"19","10060596","0","0","10060595","0","0","0","0","10060597","0","15","6"
"20","10060594","0","0","10060596","0","0","0","0","10060595","0","6","6"
"18","10060595","0","0","10060597","0","2","0","0","10060598","0","3","6"
"17","10060597","0","0","10060598","0","0","0","0","10060599","0","4","6"
"16","10060598","0","0","10060599","0","10003","0","0","10060603","0","7","6"
"15","10060599","0","0","10060603","0","2","0","0","10060604","0","2","6"
"14","10060603","0","0","10060604","0","3","0","0","10060605","0","14","6"
"13","10060604","0","0","10060605","0","0","0","0","10060606","0","12","6"
"12","10060605","0","0","10060606","0","1","0","0","10060607","0","2","6"
"11","10060606","10060612","0","10060607","0","1","0","0","10060608","10060616","3","6"
"10","10060607","0","0","10060608","0","0","0","0","10060609","0","6","6"
"9","10060608","0","10060617","10060609","10060614","1","0","0","10060610","0","2","6"
"8","10060609","0","0","10060610","0","2","0","0","10060611","0","3","6"
"7","10060610","0","0","10060611","0","10003","0","0","10060618","0","7","6"
"12","10060607","0","0","10060612","0","2","0","0","10060613","0","14","6"
"11","10060612","0","0","10060613","0","4","0","0","10060617","0","14","6"
"10","10060615","0","0","10060614","0","4","0","0","10060609","0","14","6"
"11","10060616","0","0","10060615","0","0","0","0","10060614","0","4","6"
"12","10060607","0","0","10060616","0","10003","0","0","10060615","0","7","6"
"10","10060613","0","0","10060617","0","3","0","0","10060609","0","3","6"
"6","10060611","0","0","10060618","0","10002","0","0","10060619","0","7","6"
"5","10060618","0","0","10060619","0","3","0","0","10060620","0","14","6"
"4","10060619","0","0","10060620","0","10002","0","0","10060621","0","7","6"
"3","10060620","0","0","10060621","0","1","0","0","10060622","0","2","6"
"2","10060621","0","0","10060622","0","10002","0","0","10060623","0","7","6"
"1","10060622","0","0","10060623","0","1","0","0","10060624","0","2","6"
"0","10060623","0","0","10060624","0","0","0","0","10060366","0","13","6"
