7daa704408a6fa4fc17f3b06700ef0ed466cfdc96b9e120783961e196cf35ee9,66d45b8cd2aa452d4b0e8404c5607887d020c3b586a727d2dd163c9903f57b70,3575f71cdd330445cfb4c1ece8072397498bac922e89f3a73947d341db6e16d1,d39d5b7062ec23ebcb574950ebf46fc48de296724d904c9d3767e9a418b9ca45,0850b253f4e872cef8c1a3bd6e7dc73c82c2b5d4a2a6cd3c281a6b82cf3ec6a4,df2b0d0c3b74b26ad243497f49b3b386c64d3bfe71a12d80174fcb5d2067f384,0d6ed728008eb0ee4443aa6403776fe6c1e599a81ddc2b0d1bfc86fe50afc92a,26261f03219d4d293b1a4010601f544d210d545a032b317a4c76cd29228457ef
"1001234","討伐HARD祈福託災的招財貓！","11001234","10","1","2023/07/02 16:00:00","2030/01/01 23:59:59","99001234"
"1001235","討伐VERY HARD祈福託災的招財貓！","11001235","10","1","2023/07/02 16:00:00","2030/01/01 23:59:59","99001235"
"1001236","討伐SPECIAL祈福託災的招財貓！","11001236","10","1","2023/07/02 16:00:00","2030/01/01 23:59:59","99001236"
"1001237","討伐NORMAL大王猩猩！","11001237","10","1","2023/08/01 16:00:00","2030/01/01 23:59:59","99001237"
"1001238","討伐HARD大王猩猩！","11001238","10","1","2023/08/01 16:00:00","2030/01/01 23:59:59","99001238"
"1001239","討伐VERY HARD大王猩猩！","11001239","10","1","2023/08/01 16:00:00","2030/01/01 23:59:59","99001239"
"1001240","討伐SPECIAL大王猩猩！","11001240","10","1","2023/08/01 16:00:00","2030/01/01 23:59:59","99001240"
"1001241","討伐NORMAL智慧的鍊金術師‧莫夫！","11001241","10","1","2023/09/01 16:00:00","2030/01/01 23:59:59","99001241"
"1001242","討伐HARD智慧的鍊金術師‧莫夫！","11001242","10","1","2023/09/01 16:00:00","2030/01/01 23:59:59","99001242"
"1001243","討伐VERY HARD智慧的鍊金術師‧莫夫！","11001243","10","1","2023/09/01 16:00:00","2030/01/01 23:59:59","99001243"
"1001244","討伐SPECIAL智慧的鍊金術師‧莫夫！","11001244","10","1","2023/09/01 16:00:00","2030/01/01 23:59:59","99001244"
"1001245","討伐NORMAL變貌的從者‧布拉德！","11001245","10","1","2023/10/01 16:00:00","2030/01/01 23:59:59","99001245"
"1001246","討伐HARD變貌的從者‧布拉德！","11001246","10","1","2023/10/01 16:00:00","2030/01/01 23:59:59","99001246"
"1001247","討伐VERY HARD變貌的從者‧布拉德！","11001247","10","1","2023/10/01 16:00:00","2030/01/01 23:59:59","99001247"
"1001248","討伐SPECIAL變貌的從者‧布拉德！","11001248","10","1","2023/10/01 16:00:00","2030/01/01 23:59:59","99001248"
"1001249","通曉天地萬物之美","11001249","10","1","2023/10/01 16:00:00","2030/01/01 23:59:59","99001249"
"1001250","討伐NORMAL復活的白色島鯨！","11001250","10","1","2023/11/01 16:00:00","2030/01/01 23:59:59","99001250"
"1001251","討伐HARD復活的白色島鯨！","11001251","10","1","2023/11/01 16:00:00","2030/01/01 23:59:59","99001251"
"1001252","討伐VERY HARD復活的白色島鯨！","11001252","10","1","2023/11/01 16:00:00","2030/01/01 23:59:59","99001252"
"1001253","討伐SPECIAL復活的白色島鯨！","11001253","10","1","2023/11/01 16:00:00","2030/01/01 23:59:59","99001253"
"1001254","討伐NORMAL怨恨亡靈！","11001254","10","1","2023/12/01 16:00:00","2030/01/01 23:59:59","99001254"
"1001255","討伐HARD怨恨亡靈！","11001255","10","1","2023/12/01 16:00:00","2030/01/01 23:59:59","99001255"
"1001256","討伐VERY HARD怨恨亡靈！","11001256","10","1","2023/12/01 16:00:00","2030/01/01 23:59:59","99001256"
"1001257","討伐SPECIAL怨恨亡靈！","11001257","10","1","2023/12/01 16:00:00","2030/01/01 23:59:59","99001257"
"1001258","討伐NORMAL被解放的暴魔‧阿爾杰什！","11001258","10","1","2024/01/01 16:00:00","2030/01/01 23:59:59","99001258"
"1001259","討伐HARD被解放的暴魔‧阿爾杰什！","11001259","10","1","2024/01/01 16:00:00","2030/01/01 23:59:59","99001259"
"1001260","討伐VERY HARD被解放的暴魔‧阿爾杰什！","11001260","10","1","2024/01/01 16:00:00","2030/01/01 23:59:59","99001260"
"1001261","討伐SPECIAL被解放的暴魔‧阿爾杰什！","11001261","10","1","2024/01/01 16:00:00","2030/01/01 23:59:59","99001261"
"1001262","做得不錯嘛！","11001262","10","1","2024/01/01 16:00:00","2030/01/01 23:59:59","99001262"
"1001263","多教人家一點嘛秀才♪","11001263","10","1","2024/01/01 16:00:00","2030/01/01 23:59:59","99001263"
"1001264","初出茅廬的學生","11001264","10","1","2024/01/01 16:00:00","2030/01/01 23:59:59","99001264"
"1001265","半吊子的學生","11001265","10","1","2024/01/01 16:00:00","2030/01/01 23:59:59","99001265"
"1001266","覺醒的學徒","11001266","10","1","2024/01/01 16:00:00","2030/01/01 23:59:59","99001266"
"1001267","討伐NORMAL哈立德！","11001267","10","1","2024/02/01 16:00:00","2030/01/01 23:59:59","99001267"
"1001268","討伐HARD哈立德！","11001268","10","1","2024/02/01 16:00:00","2030/01/01 23:59:59","99001268"
"1001269","討伐VERY HARD哈立德！","11001269","10","1","2024/02/01 16:00:00","2030/01/01 23:59:59","99001269"
"1001270","討伐SPECIAL哈立德！","11001270","10","1","2024/02/01 16:00:00","2030/01/01 23:59:59","99001270"
"1001271","快樂的婚姻生活","11001271","10","1","2024/02/01 16:00:00","2030/01/01 23:59:59","99001271"
"1001272","討伐NORMAL美空！","11001272","10","1","2024/03/01 16:00:00","2030/01/01 23:59:59","99001272"
"1001273","討伐HARD美空！","11001273","10","1","2024/03/01 16:00:00","2030/01/01 23:59:59","99001273"
"1001274","討伐VERY HARD美空！","11001274","10","1","2024/03/01 16:00:00","2030/01/01 23:59:59","99001274"
"1001275","討伐SPECIAL美空！","11001275","10","1","2024/03/01 16:00:00","2030/01/01 23:59:59","99001275"
"1001276","以偉大的冒險者為目標","11001276","10","1","2024/03/01 16:00:00","2030/01/01 23:59:59","99001276"
"1001277","討伐NORMAL巴西利斯克‧阿洛斯！","11001277","10","1","2024/04/01 16:00:00","2030/01/01 23:59:59","99001277"
"1001278","討伐HARD巴西利斯克‧阿洛斯！","11001278","10","1","2024/04/01 16:00:00","2030/01/01 23:59:59","99001278"
"1001279","討伐VERY HARD巴西利斯克‧阿洛斯！","11001279","10","1","2024/04/01 16:00:00","2030/01/01 23:59:59","99001279"
"1001280","討伐SPECIAL巴西利斯克‧阿洛斯！","11001280","10","1","2024/04/01 16:00:00","2030/01/01 23:59:59","99001280"
"1001281","討伐NORMAL夢中隕石！","11001281","10","1","2024/05/01 16:00:00","2030/01/01 23:59:59","99001281"
"1001282","討伐HARD夢中隕石！","11001282","10","1","2024/05/01 16:00:00","2030/01/01 23:59:59","99001282"
"1001283","討伐VERY HARD夢中隕石！","11001283","10","1","2024/05/01 16:00:00","2030/01/01 23:59:59","99001283"
"1001284","討伐SPECIAL夢中隕石！","11001284","10","1","2024/05/01 16:00:00","2030/01/01 23:59:59","99001284"
"1001285","祝願有個幸福洋溢的一年","11001285","10","1","2024/05/01 16:00:00","2030/01/01 23:59:59","99001285"
"1001286","討伐NORMAL紅霧精靈！","11001286","10","1","2024/06/01 16:00:00","2030/01/01 23:59:59","99001286"
"1001287","討伐HARD紅霧精靈！","11001287","10","1","2024/06/01 16:00:00","2030/01/01 23:59:59","99001287"
"1001288","討伐VERY HARD紅霧精靈！","11001288","10","1","2024/06/01 16:00:00","2030/01/01 23:59:59","99001288"
"1001289","討伐SPECIAL紅霧精靈！","11001289","10","1","2024/06/01 16:00:00","2030/01/01 23:59:59","99001289"
"1001290","討伐NORMAL顯現的苦衷 埃拉＆志那都！","11001290","10","1","2024/06/08 16:00:00","2030/01/01 23:59:59","99001290"
"1001291","討伐HARD顯現的苦衷 埃拉＆志那都！","11001291","10","1","2024/06/08 16:00:00","2030/01/01 23:59:59","99001291"
"1001292","討伐VERY HARD顯現的苦衷 埃拉＆志那都！","11001292","10","1","2024/06/08 16:00:00","2030/01/01 23:59:59","99001292"
"1001293","討伐SPECIAL顯現的苦衷 埃拉＆志那都！","11001293","10","1","2024/06/08 16:00:00","2030/01/01 23:59:59","99001293"
"1001294","討伐NORMAL地獄的聖女富美惠！","11001294","10","1","2024/07/01 16:00:00","2030/01/01 23:59:59","99001294"
"1001295","討伐HARD地獄的聖女富美惠！","11001295","10","1","2024/07/01 16:00:00","2030/01/01 23:59:59","99001295"
"1001296","討伐VERY HARD地獄的聖女富美惠！","11001296","10","1","2024/07/01 16:00:00","2030/01/01 23:59:59","99001296"
"1001297","討伐SPECIAL地獄的聖女富美惠！","11001297","10","1","2024/07/01 16:00:00","2030/01/01 23:59:59","99001297"
"1001298","討伐NORMAL剛雷獸‧雷葛宏！","11001298","10","1","2024/08/01 16:00:00","2030/01/01 23:59:59","99001298"
"1001299","討伐HARD剛雷獸‧雷葛宏！","11001299","10","1","2024/08/01 16:00:00","2030/01/01 23:59:59","99001299"
"1001300","討伐VERY HARD剛雷獸‧雷葛宏！","11001300","10","1","2024/08/01 16:00:00","2030/01/01 23:59:59","99001300"
"1001301","討伐SPECIAL剛雷獸‧雷葛宏！","11001301","10","1","2024/08/01 16:00:00","2030/01/01 23:59:59","99001301"
"1001302","惠理子班的最終兵器","11001302","10","1","2024/08/01 16:00:00","2030/01/01 23:59:59","99001302"
"1001303","真琴班的隱藏王牌","11001303","10","1","2024/08/01 16:00:00","2030/01/01 23:59:59","99001303"
"1001304","首席畢業徽章","11001304","10","1","2024/08/01 16:00:00","2030/01/01 23:59:59","99001304"
"1001305","討伐NORMAL 魔物植物‧莫培爾培！","11001305","10","1","2024/09/01 16:00:00","2030/01/01 23:59:59","99001305"
"1001306","討伐HARD 魔物植物‧莫培爾培！","11001306","10","1","2024/09/01 16:00:00","2030/01/01 23:59:59","99001306"
"1001307","討伐VERY HARD 魔物植物‧莫培爾培！","11001307","10","1","2024/09/01 16:00:00","2030/01/01 23:59:59","99001307"
"1001308","討伐SPECIAL 魔物植物‧莫培爾培！","11001308","10","1","2024/09/01 16:00:00","2030/01/01 23:59:59","99001308"
"1001309","討伐NORMAL捲土重來‧吉諾！","11001309","10","1","2024/10/01 16:00:00","2030/01/01 23:59:59","99001309"
"1001310","討伐HARD捲土重來‧吉諾！","11001310","10","1","2024/10/01 16:00:00","2030/01/01 23:59:59","99001310"
"1001311","討伐VERY HARD捲土重來‧吉諾！","11001311","10","1","2024/10/01 16:00:00","2030/01/01 23:59:59","99001311"
"1001312","討伐SPECIAL捲土重來‧吉諾！","11001312","10","1","2024/10/01 16:00:00","2030/01/01 23:59:59","99001312"
"1001313","大夢樂年票","11001313","10","1","2024/10/01 16:00:00","2030/01/01 23:59:59","99001313"
"1001314","討伐NORMAL盛夏的發狂史萊姆！","11001314","10","1","2024/11/01 16:00:00","2030/01/01 23:59:59","99001314"
"1001315","討伐HARD盛夏的發狂史萊姆！","11001315","10","1","2024/11/01 16:00:00","2030/01/01 23:59:59","99001315"
"1001316","討伐VERY HARD盛夏的發狂史萊姆！","11001316","10","1","2024/11/01 16:00:00","2030/01/01 23:59:59","99001316"
"1001317","討伐SPECIAL盛夏的發狂史萊姆！","11001317","10","1","2024/11/01 16:00:00","2030/01/01 23:59:59","99001317"
"1001318","挺好的嘛？","11001318","10","1","2024/11/01 16:00:00","2030/01/01 23:59:59","99001318"
"1001319","討伐NORMAL混沌生成系統！","11001319","10","1","2024/12/01 16:00:00","2030/01/01 23:59:59","99001319"
"1001320","討伐HARD混沌生成系統！","11001320","10","1","2024/12/01 16:00:00","2030/01/01 23:59:59","99001320"
"1001321","討伐VERY HARD混沌生成系統！","11001321","10","1","2024/12/01 16:00:00","2030/01/01 23:59:59","99001321"
"1001322","討伐SPECIAL混沌生成系統！","11001322","10","1","2024/12/01 16:00:00","2030/01/01 23:59:59","99001322"
"1001323","好的，這夏辛苦你了","11001323","10","1","2024/12/01 16:00:00","2030/01/01 23:59:59","99001323"
"1001324","討伐NORMAL吞食記憶‧白島鯨！","11001324","10","1","2025/01/01 16:00:00","2030/01/01 23:59:59","99001324"
"1001325","討伐HARD吞食記憶‧白島鯨！","11001325","10","1","2025/01/01 16:00:00","2030/01/01 23:59:59","99001325"
"1001326","討伐VERY HARD吞食記憶‧白島鯨！","11001326","10","1","2025/01/01 16:00:00","2030/01/01 23:59:59","99001326"
"1001327","討伐SPECIAL吞食記憶‧白島鯨！","11001327","10","1","2025/01/01 16:00:00","2030/01/01 23:59:59","99001327"
"1001328","做得非～常好！","11001328","10","1","2025/01/01 16:00:00","2030/01/01 23:59:59","99001328"
"1001329","討伐NORMAL惡毒巨蛇！","11001329","10","1","2025/02/01 16:00:00","2030/01/01 23:59:59","99001329"
"1001330","討伐HARD惡毒巨蛇！","11001330","10","1","2025/02/01 16:00:00","2030/01/01 23:59:59","99001330"
"1001331","討伐VERY HARD惡毒巨蛇！","11001331","10","1","2025/02/01 16:00:00","2030/01/01 23:59:59","99001331"
"1001332","討伐SPECIAL惡毒巨蛇！","11001332","10","1","2025/02/01 16:00:00","2030/01/01 23:59:59","99001332"
"1001333","討伐NORMAL超級‧衝刺喬！","11001333","10","1","2025/03/01 16:00:00","2030/01/01 23:59:59","99001333"
"1001334","討伐HARD超級‧衝刺喬！","11001334","10","1","2025/03/01 16:00:00","2030/01/01 23:59:59","99001334"
"1001335","討伐VERY HARD超級‧衝刺喬！","11001335","10","1","2025/03/01 16:00:00","2030/01/01 23:59:59","99001335"
"1001336","討伐SPECIAL超級‧衝刺喬！","11001336","10","1","2025/03/01 16:00:00","2030/01/01 23:59:59","99001336"
"1001337","最強的盜賊與車輛","11001337","10","1","2025/03/01 16:00:00","2030/01/01 23:59:59","99001337"
"1001338","愛諂媚的哥～哥♡","11001338","10","1","2025/03/01 16:00:00","2030/01/01 23:59:59","99001338"
"1001339","天下無雙","11001339","10","1","2025/03/01 16:00:00","2030/01/01 23:59:59","99001339"
"1001340","討伐NORMAL年幼鬼魂‧吐舌鬼！","11001340","10","1","2025/04/01 16:00:00","2030/01/01 23:59:59","99001340"
"1001341","討伐HARD年幼鬼魂‧吐舌鬼！","11001341","10","1","2025/04/01 16:00:00","2030/01/01 23:59:59","99001341"
"1001342","討伐VERY HARD年幼鬼魂‧吐舌鬼！","11001342","10","1","2025/04/01 16:00:00","2030/01/01 23:59:59","99001342"
"1001343","討SPECIAL年幼鬼魂‧吐舌鬼！","11001343","10","1","2025/04/01 16:00:00","2030/01/01 23:59:59","99001343"
"1001344","討伐NORMAL咒縛的大蛇‧梅杜希亞娜！","11001344","10","1","2025/05/01 16:00:00","2030/01/01 23:59:59","99001344"
"1001345","討伐HARD咒縛的大蛇‧梅杜希亞娜！","11001345","10","1","2025/05/01 16:00:00","2030/01/01 23:59:59","99001345"
"1001346","討伐VERY HARD咒縛的大蛇‧梅杜希亞娜！","11001346","10","1","2025/05/01 16:00:00","2030/01/01 23:59:59","99001346"
"1001347","討伐SPECIAL咒縛的大蛇‧梅杜希亞娜！","11001347","10","1","2025/05/01 16:00:00","2030/01/01 23:59:59","99001347"
"1001348","始源冠裝","11001348","10","1","2025/06/01 16:00:00","2030/01/01 23:59:59","102011"
"1001349","潛入阿斯特朗","11001349","10","1","2025/06/07 16:00:00","2030/01/01 23:59:59","102012"
"1001350","ASTRUM_Ver1.00","11001350","10","1","2025/06/07 16:00:00","2030/01/01 23:59:59","0"
"1001351","Andante‧With‧You","11001351","10","1","2025/07/01 16:00:00","2030/01/01 23:59:59","102021"
"503001","能夠交到許多朋友嗎？","11101001","11","0","2020/02/18 16:00:00","2030/04/01 14:59:59","56014001"
"503002","與朋友編織的物語","11101002","11","0","2020/02/18 16:00:00","2030/04/01 14:59:59","56014002"
"503003","與朋友們愉快地圍著餐桌","11101003","11","0","2020/02/18 16:00:00","2030/04/01 14:59:59","56014003"
"504001","成為戰友的第一步","11201001","12","0","2020/02/18 16:00:00","2030/04/01 14:59:59","56015001"
"504002","與戰友的鍊戰","11201002","12","0","2020/02/18 16:00:00","2030/04/01 14:59:59","56015002"
"504003","與戰友同在","11201003","12","0","2020/02/18 16:00:00","2030/04/01 14:59:59","56015003"
"1302001","新進冒險家","11302001","13","0","2023/03/01 16:00:00","2030/01/01 23:59:59","51402001"
"1302002","老手冒險家","11302002","13","0","2023/03/01 16:00:00","2030/01/01 23:59:59","51402002"
"1302003","大師冒險家","11302003","13","0","2023/03/01 16:00:00","2030/01/01 23:59:59","51402003"
"1401001","由異次元歸來之人","11401001","14","0","2023/07/07 16:00:00","2030/01/01 23:59:59","51501001"
"1401002","次元騎士","11401002","14","0","2023/07/07 16:00:00","2030/01/01 23:59:59","51502001"
"1601001","身經百戰的戰姬","11601001","15","0","2024/02/06 16:00:00","2030/01/01 23:59:59","51601001"
"1601002","英勇無比的風雲姬","11601002","15","0","2024/02/06 16:00:00","2030/01/01 23:59:59","51601002"
"1601003","天下無敵的無雙姬","11601003","15","0","2024/02/06 16:00:00","2030/01/01 23:59:59","51601003"
"1701001","披星萬象之主","11701001","16","0","2024/06/14 16:00:00","2030/01/01 23:59:59","51701001"
"1801001","深淵破壞者","11801001","18","0","2024/11/15 16:00:00","2030/01/01 23:59:59","51801001"
