7eaa81149c2b7f87b4e261f8b4ca1d6b3755e636e83eca06e374def37a5a162c,0dbee9d294b348b10b1a798518f9402b3286b6ddafefdcf2decb5145010bb92f,a0451eed5b4f63c4d6e150243f29ec61710d67a42fbce64bf988495b5df712b9,0f22b2b88bbd56ba0596decf8bd1a20030a1987593bff091548fd28bf6364b5f,c96f6261188e3d05111095dad9ec17a79f23ea4125f2cd84732df71c2b9ce3a2,8db7632423c9421aa5a62e52b91938d6fd063a78081d51c72aacc7cb08ca1c82,f9e54be707aa7912602b9d208cc1596f413b60200dff136c8190bf8023a91213,8201f16995cf4b959afa6b672c40f52d2ad2180dac6d06ae48cfcd72ff16adfc
"102431","2","102041","101551","107901","102431","101551","102071"
"102432","3","103071","102551","107901","102342","102551","102041"
"103431","4","103041","102552","107901","103341","102552","103431"
"103432","5","103072","103551","107901","103342","103551","103041"
"103432","6","104071","103552","107901","103343","103552","103072"
"103553","7","104072","103552","107901","104341","103072","104071"
"104431","8","104073","103553","107901","104342","104551","104072"
"104342","9","104074","104551","107901","104343","104582","104073"
"104343","10","105071","104552","107901","104433","104553","104074"
"104344","11","105072","104554","107901","105401","105551","105071"
"105341","12","105073","105551","107901","105282","105552","105072"
"105342","13","105074","105552","107901","105343","105553","105073"
"105343","14","105075","105553","107901","105344","105554","105074"
"105344","15","105076","105554","107901","105285","105555","105075"
"105285","16","105077","105555","107901","105286","105556","105076"
"105286","17","106071","105556","107901","105347","105557","105077"
"105347","18","106072","105557","107901","106341","106551","106071"
"106341","19","106073","106551","107901","106342","106552","106072"
"106342","20","107071","106552","107901","106343","106553","106073"
"106343","21","107072","106553","107901","107491","107551","107071"
"107491","22","107073","107551","107901","107282","107552","107072"
"107282","23","108071","107552","107901","107283","107553","107073"
"107283","24","108072","107553","107901","108431","108551","108071"
"108431","25","108073","108551","107901","108492","108552","108072"
"108492","26","108074","108552","107901","108343","108553","108073"
"108343","27","109071","108553","107901","108434","108554","108074"
"108434","28","109072","108554","107901","109341","109551","109071"
"109341","29","109073","109551","107901","109432","109552","109072"
"109432","30","109074","109552","107901","109493","109553","109073"
"109493","31","10007032","109553","107901","109434","109554","109074"
"109434","32","10007033","109554","107901","10034032","10055032","10007032"
"10034032","33","10007034","10055032","107901","10043033","10055033","10007033"
"10043033","34","10007035","10055033","107901","10034034","10055034","10007034"
"10034034","35","10007036","10055034","107901","10043035","10055035","10007035"
"10043035","36","10007037","10055035","107901","10034036","10055036","10007036"
"10034036","37","10007038","10055036","107901","10034037","10055037","10007037"
"10034037","38","999999","10055037","107901","999999","10055038","10007038"
"101431","1","101161","101581","108001","101281","101161","101191"
"102493","2","102163","101581","108001","102311","101161","102191"
"102401","3","103161","102581","108001","102282","102162","102192"
"103431","4","103162","102582","108001","103281","102163","103191"
"103491","5","103193","103581","108001","103282","103161","103162"
"103432","6","104161","103582","108001","103283","103162","103193"
"103553","7","104162","103401","108001","104311","103583","104191"
"104491","8","104163","103553","108001","104432","104581","104192"
"104432","9","104194","104551","108001","104283","104552","104193"
"104163","10","105161","104552","108001","104284","104553","104194"
"104164","11","105162","104553","108001","105281","105551","105191"
"105161","12","105163","105551","108001","105282","105552","105192"
"105162","13","105164","105552","108001","105343","105553","105193"
"105163","14","105165","105553","108001","105284","105554","105194"
"105164","15","105166","105554","108001","105285","105555","105195"
"105165","16","105167","105555","108001","105286","105556","105196"
"105166","17","106161","105556","108001","105287","105557","105197"
"105167","18","106162","105557","108001","106341","106551","106191"
"106161","19","106163","106551","108001","106342","106552","106192"
"106162","20","107161","106552","108001","106283","106553","106193"
"106163","21","107162","106553","108001","107281","107551","107191"
"107161","22","107163","107551","108001","107492","107552","107192"
"107162","23","108161","107552","108001","107493","107553","107193"
"107163","24","108162","107553","108001","108431","108551","108191"
"108161","25","108163","108551","108001","108342","108552","108192"
"108162","26","108164","108552","108001","108343","108553","108193"
"108163","27","109161","108553","108001","108494","108554","108194"
"108164","28","109162","108554","108001","109401","109551","109191"
"109161","29","109163","109551","108001","109282","109552","109192"
"109162","30","109164","109552","108001","109343","109553","109193"
"109163","31","10016032","109553","108001","109494","109554","109194"
"109164","32","10016033","109554","108001","10028032","10055032","10019032"
"10016032","33","10016034","10055032","108001","10028033","10055033","10019033"
"10016033","34","10016035","10055033","108001","10028034","10055034","10019034"
"10016034","35","10016036","10055034","108001","10028035","10055035","10019035"
"10016035","36","10016037","10055035","108001","10028036","10055036","10019036"
"10016036","37","10016038","10055036","108001","10028037","10055037","10019037"
"10016037","38","999999","10055037","108001","999999","10055038","10019038"
"101401","1","101191","101551","108101","101281","101551","101191"
"102191","2","102041","101551","108101","102341","101551","102191"
"102401","3","103191","102551","108101","102342","102551","102041"
"103191","4","103041","102552","108101","103341","102552","103191"
"103041","5","103042","103551","108101","103342","103551","103192"
"103401","6","104041","103552","108101","103343","103552","103042"
"103553","7","104042","103552","108101","104341","103583","104041"
"104401","8","104043","103553","108101","104342","104551","104042"
"104432","9","104044","104551","108101","104343","104552","104043"
"104402","10","105041","104552","108101","104344","104553","104044"
"104433","11","105042","104554","108101","105341","105551","105041"
"105401","12","105043","105551","108101","105282","105552","105042"
"105431","13","105044","105552","108101","105491","105553","105043"
"105491","14","105045","105553","108101","105344","105554","105044"
"105344","15","105046","105554","108101","105345","105555","105045"
"105345","16","105047","105555","108101","105286","105556","105046"
"105286","17","106041","105556","108101","105287","105557","105047"
"105287","18","106042","105557","108101","106281","106551","106041"
"106281","19","106043","106551","108101","106282","106552","106042"
"106042","20","107041","106552","108101","106283","106553","106043"
"106043","21","107042","106553","108101","107281","107551","107041"
"107041","22","107043","107551","108101","107282","107552","107042"
"107042","23","108041","107552","108101","107283","107553","107043"
"107043","24","108042","107553","108101","108401","108551","108041"
"108041","25","108043","108551","108101","108312","108552","108042"
"108042","26","108044","108552","108101","108403","108553","108043"
"108043","27","109041","108553","108101","108434","108554","108044"
"108044","28","109042","108554","108101","109341","109551","109041"
"109041","29","109043","109551","108101","109402","109552","109042"
"109042","30","109044","109552","108101","109493","109553","109043"
"109043","31","10004032","109553","108101","109434","109554","109044"
"109044","32","10004033","109554","108101","10040032","10055032","10004032"
"10004032","33","10004034","10055032","108101","10040033","10055033","10004033"
"10004033","34","10004035","10055033","108101","10049034","10055034","10004034"
"10004034","35","10004036","10055034","108101","10040035","10055035","10004035"
"10004035","36","10004037","10055035","108101","10040036","10055036","10004036"
"10004036","37","10004038","10055036","108101","10049037","10055037","10004037"
"10004037","38","999999","10055037","108101","999999","10055038","10004038"
"101431","1","101101","101551","108201","101281","101071","101101"
"102431","2","102101","101551","108201","102341","101101","102071"
"102432","3","103071","102551","108201","102342","102071","102101"
"103431","4","103101","102552","108201","103341","102101","103071"
"103432","5","103072","103551","108201","103342","103071","103101"
"103432","6","104101","103552","108201","103343","103552","103072"
"103583","7","104102","103552","108201","104341","103072","104101"
"104431","8","104103","103553","108201","104342","104551","104102"
