a6c6c1f317735b015bf49729921b6fdc21bfd44b225d87a98e90ee0d474991ac,28db7bd973986dc3e43c15b8bc23edbea71013575833a566a9912a4bfe26e26c,506a47060a214e124a7a304c889809e23e97c0f29b38849a235391856cb80a91,6d899f24cddb66d546aeb794f5abf9c2110ef17cf12a01f2b530db9d0ffecad3,259e48475c6920c3fd187bae7e52a638e45c144cc066b4f36387767ac420a16e,833f974ccfa1609a1335da5934d706f4bc5c0e93cbe42e5ac54d86a07119c08e,89dee5cd63a51bd684b04bf57ea32fcfb6e7cd24204fa38cc9f7307428055bb7,eb7f3bc65370ccae4680fbbe7d048abea6d7489cbe17d6fa8d7fd83ca0c15619,c160ea96d94b8187bcf947385ce8a3117eb6996d7705926f8f8fa4de7b512fbd,671fd6f2187126088074e51cdc766ade2eb177060d738627350bab8861f99e2c,9f7656fd7e690050b376ad044fd97e39ddad76ac49ba08dea0b6a96f6797ed31,253ca9f46c10bafc6d3e45eb3248d2dd62281a20a49f16e1e510cdb956493d7c,4ef5a6c489f84206aa82048e4e0d1da9a7e4571302522ca254f712937649a227,65a8b264313fc5e17f5b5555d8a5a6c658cd0bae0075f4cc5febfbed488b52d2,49dd75ac34975ddebcd04ec324e2b7bda528d8ed480b103b87b6ff1931f47cfe,cdd4c2307ab1b77daa9ad7c15b406462ee1cb39123f495c9cb55f030c470f6d7,f0186b55d85d7b32d1f3e85ef2ccaa84895425bca2c30a6e4505c90631aad6e0,032d289b5c07849ee26a70cb3bbbd7fea81a4b2022565fdf5a1b632caf204a2c,59fa79873555f7e887a9226156f3bcfa2f24fd68a81519e456bfebdd30ce21d6,1ca06e952b0f816ccc921effeecd6c6d6a83d097c30eff370d5feec482a8bc03,7a657192893daf3dd8226c28643ce2ebb6bd315b9091c2eec1152d3b927c8102,c5a23323d1fae4960281c0ceb2b4d40ac5a6c7bbfb4cc9c37a672e365930d3fc,5cc9f6bda3ebc654a9b6bfe2af4862b3dad1e8199b503e19f620509773d04cd4,1820faa6cf6bbae1efba20ac634bf6f2a9ed6b83b5eafabd57eb1a29f8503382,17e6b319d560ff426169c21e459368c968822d2e1d5688b1fb4757153d8f095e,3d2563a4f92dc8ed3fb8479ee5e212c53138173dbb5d0c836b83941ee6af4f06,b27543c1590cff5ce575696181bb76438ee4dc0b951d0424f9f1313f0a3d439e,5dceeecf1c1baa1889f5ea3d4d0432eae355729fadeeb7f9d2c76ca6e93ef5eb,30e9e10eec8880b6416b5a5af5a3ea6c3241905e3caa9a197dbda34fe1cc1e30,ca74e5afa7e4ebeb77e64930fecf2ec0691d0e702d7064d96848f4acbc83590a,4a083254cba0e0d426583df565ac9ac4e85c9a0891a3a6990890c5c2bf5bd24d,951abf21bf6f8ed8e1ce13cf70e0e32e9126c94b94114ec872cf8a08255fcca7,57f96a53dd9ad8074be05fc08896956a1e4eb5d2c7a4042dee34c4078b4762a3,b21c39139414d96c7480c7b7c8d05218e99ee2b4198926bf55609d656c11e80b,36935ffb01ad46b5153e2fdb7745fefc0f449b4d4143e6652f08aa4e0af3bde5,bbd9140cd42576b5e126c17e787cb15ab7d92140c6aff64aa38bf6a23d59a224,865f7b2984e61354fef073f24f31dc150eb6660e78d0e33b47f62d1bf6fed726,0a5b58bcaa0f0d715503cfda71eb34db0cce6cba1bd42e6574e7eafc8a502a6e,f9bff33b370c6051d3d92317db4b4e8fbb563483199cec4a56e3ac6fa47d6a9b,84b72c55e67211bfac6678da6037ff9b6c1781b94a82cc0c865f46e2cb7abd4e,c91ae6ca4197c6cb1fcb28cf29fa48c185acea701eeb711106750edd419529ca,dbe814e933c404e9abc3cd0968c2e8ab129f972c05e3efc70a0d4063ed9e4595,7055c6067d66e6f0ca6f68099f7ac5a8eed12473ead668d7931d2ee49c961e05,710cc973b3668d091f8484c0ca3145735976827a787f2598c2f4cb10805c71f0,7ac7cfee08c4d0001857cc53113482dff6a2772f8b75a1ee97617d877352d410,0ece772b0fc9d3317086ee755bf9c9f911306004282e6f44eba15743bf44fe80,5df0818e0d0d6fa0921fb87ad7cf44e00b89d5a26e656adb24d9fd29d6b1db84
"30","0.75","610059002","510332","10059201","0","100000","0","145","bgm_M447","0","1005902","1","90","2021/06/26 15:59:59","0.03","0.8","101843","180","0","0","10059201","0.75","BOSS戰(HARD)","5059302","1.5","bgm_M447","2","2021/06/12 16:00:00","1","1","-10","0","610059021","0","0","101843","0","0","0","111","10059","0","-20","0","1","32"
"30","0.75","610059003","510333","10059301","1","100000","0","480","bgm_M447","0","1005903","1","90","2021/06/26 15:59:59","0.03","0.8","101843","180","0","0","10059201","0.75","BOSS戰(VERY HARD)","5059308","1.5","bgm_M447","3","2021/06/12 16:00:00","1","0","-70","0","610059031","0","0","101843","0","0","0","528","10059","0","-20","0","0","-77"
"0","0","610059004","0","10059401","0","100000","0","0","bgm_M447","0","1005904","1","90","2021/06/26 15:59:59","0.03","0","101843","180","0","0","0","0","0","0","1.5","bgm_M447","4","2021/06/12 16:00:00","1","0","0","1","610059041","0","0","101843","0","0","0","0","10059","0","-20","0","0","0"
"0","0","610059004","0","10059401","0","100000","0","0","bgm_M447","0","1005905","1","90","2021/06/26 15:59:59","0.03","0","101843","180","0","0","0","0","0","0","1.5","bgm_M447","5","2021/06/12 16:00:00","1","0","0","1","610059041","0","0","101843","0","0","0","0","10059","0","-20","0","0","0"
"20","0.8","610060001","510331","10060101","0","100000","0","842","bgm_M319","0","1006001","1","90","2021/06/27 15:59:59","0.03","0.8","81000605","100","0","0","10060101","1.1","BOSS戰（NORMAL）","5033301","1.25","bgm_M319","1","2021/06/18 16:00:00","1","1","10","0","610060011","0","0","81000605","0","0","0","845","10060","0","-50","0","3","0"
"30","0.8","610060002","510332","10060201","0","100000","0","-30","bgm_M319","0","1006002","1","90","2021/06/27 15:59:59","0.03","0.8","81003304","100","0","0","10060201","1.1","Boss戰（HARD）","5033302","1.25","bgm_M319","2","2021/06/18 16:00:00","1","1","-190","0","610060021","0","0","81003301","0","0","0","-27","10060","0","-50","0","1","-200"
"30","0.8","610060003","510333","10060301","1","100000","0","482","bgm_M319","0","1006003","1","90","2021/06/27 15:59:59","0.03","0.8","81003304","100","0","0","10060201","1.1","Boss戰（VERY HARD）","5033308","1.25","bgm_M319","3","2021/06/18 16:00:00","1","0","-5","0","610060031","0","0","81003301","0","0","0","485","10060","0","-50","0","0","-15"
"0","0","610060004","0","10060401","0","100000","0","0","bgm_M319","0","1006004","1","90","2021/06/27 15:59:59","0.03","0","81003304","100","0","0","0","0","0","0","1.25","bgm_M319","4","2021/06/18 16:00:00","1","0","0","1","610060041","0","0","81003301","0","0","0","0","10060","0","-50","0","0","0"
"0","0","610060004","0","10060401","0","100000","0","0","bgm_M319","0","1006005","1","90","2021/06/27 15:59:59","0.03","0","81003304","100","0","0","0","0","0","0","1.25","bgm_M319","5","2021/06/18 16:00:00","1","0","0","1","610060041","0","0","81003301","0","0","0","0","10060","0","-50","0","0","0"
"20","1.22","610061001","510341","10061101","0","100000","0","800","bgm_M455","0","1006101","1.15","90","2021/07/23 15:59:59","0.03","0.5","81006101","140","0","0","10061102","1.5","BOSS戰（NORMAL）","5061301","0.83","bgm_M455","1","2021/07/05 16:00:00","1.15","1","-85","0","610061011","0","0","81006101","0","0","0","395","10061","0","-47","0","3","-51"
"30","1.22","610061002","510342","10061201","0","100000","0","145","bgm_M455","0","1006102","1.15","90","2021/07/23 15:59:59","0.03","0.5","81006102","140","0","0","10061201","1.5","BOSS戰（HARD）","5061302","0.83","bgm_M455","2","2021/07/05 16:00:00","1.15","1","-10","0","610061021","0","0","81006102","0","0","0","-17","10061","0","-47","0","1","18"
"30","1.22","610061003","510342","10061301","1","100000","0","480","bgm_M455","0","1006103","1.15","90","2021/07/23 15:59:59","0.03","0.5","81006102","140","0","0","10061201","1.75","Boss戰（VERY HARD）","5061308","0.83","bgm_M455","3","2021/07/05 16:00:00","1.15","0","-70","0","610061031","0","0","81006102","0","0","0","514","10061","0","-47","0","0","-51"
"0","0","610061004","0","10061401","0","100000","0","0","bgm_M455","0","1006104","1","90","2021/07/23 15:59:59","0.03","0","81006102","140","0","0","0","0","0","0","0.83","bgm_M455","4","2021/07/05 16:00:00","1","0","0","1","610061041","0","0","81006102","0","0","0","0","10061","0","-47","0","0","0"
"0","0","610061004","0","10061401","0","100000","0","0","bgm_M455","0","1006105","1","90","2021/07/23 15:59:59","0.03","0","81006102","140","0","0","0","0","0","0","0.83","bgm_M455","5","2021/07/05 16:00:00","1","0","0","1","610061041","0","0","81006102","0","0","0","0","10061","0","-47","0","0","0"
"20","0.45","610062001","510331","10062101","0","100000","0","450","bgm_M57","0","1006201","1","90","2021/08/27 15:59:59","0.03","1.3","100023","50","0","0","10062101","0.5","BOSS戰（NORMAL）","5035301","2.5","bgm_M57","1","2021/08/09 16:00:00","1","1","-40","0","610062011","0","0","100023","0","0","0","788","10062","0","5","0","3","42"
"30","0.45","610062002","510332","10062201","0","100000","0","450","bgm_M57","0","1006202","1","90","2021/08/27 15:59:59","0.03","1.3","100693","50","0","0","10062201","0.5","Boss戰（HARD）","5035302","2.5","bgm_M57","2","2021/08/09 16:00:00","1","1","-40","0","610062021","0","0","100693","0","0","0","-219","10062","0","5","0","1","46"
"30","0.45","610062003","510333","10062301","1","100000","0","450","bgm_M57","0","1006203","1","90","2021/08/27 15:59:59","0.03","1.3","100693","50","0","0","10062201","0.5","Boss戰（VERY HARD）","5035308","2.5","bgm_M57","3","2021/08/09 16:00:00","1","0","-40","0","610062031","0","0","100693","0","0","0","503","10062","0","5","0","0","-23"
"0","0","610062004","0","10062401","0","100000","0","0","bgm_M57","0","1006204","1","90","2021/08/27 15:59:59","0.03","0","100693","50","0","0","0","0","0","0","2.5","bgm_M57","4","2021/08/09 16:00:00","1","0","0","1","610062041","0","0","100693","0","0","0","0","10062","0","5","0","0","0"
"0","0","610062004","0","10062401","0","100000","0","0","bgm_M57","0","1006205","1","90","2021/08/27 15:59:59","0.03","0","100693","50","0","0","0","0","0","0","2.5","bgm_M57","5","2021/08/09 16:00:00","1","0","0","1","610062041","0","0","100693","0","0","0","0","10062","0","5","0","0","0"
"20","2.8","610063001","510331","10063101","0","100000","0","800","bgm_M350","0","1006301","1","90","2021/08/27 15:59:59","0.03","0.2","81003601","850","0","0","10063101","3","BOSS戰（NORMAL）","5036301","0.4","bgm_M350","1","2021/08/17 16:00:00","1","1","-85","0","610063011","0","0","81003601","0","0","0","577","10063","0","-50","0","3","0"
"30","2.8","610063002","510332","10063201","0","100000","0","145","bgm_M350","0","1006302","1","90","2021/08/27 15:59:59","0.03","0.2","81003602","850","0","0","10063201","3","Boss戰（HARD）","5036302","0.4","bgm_M350","2","2021/08/17 16:00:00","1","1","-10","0","610063021","0","0","81003602","0","0","0","-189","10063","0","-50","0","1","10"
"30","2.8","610063003","510333","10063301","1","100000","0","480","bgm_M350","0","1006303","1","90","2021/08/27 15:59:59","0.03","0.2","81003603","1250","0","0","10063201","3","Boss戰（VERY HARD）","5036308","0.4","bgm_M350","3","2021/08/17 16:00:00","1","0","-70","0","610063031","0","0","81003603","0","0","0","512","10063","0","-50","0","0","0"
"0","0","610063004","0","10063401","0","100000","0","0","bgm_M350","0","1006304","1","90","2021/08/27 15:59:59","0.03","0","81003604","1650","0","0","0","0","0","0","0.4","bgm_M350","4","2021/08/17 16:00:00","1","0","0","1","610063041","0","0","81003604","0","0","0","0","10063","0","-50","0","0","0"
"0","0","610063004","0","10063401","0","100000","0","0","bgm_M350","0","1006305","1","90","2021/08/27 15:59:59","0.03","0","81003604","1650","0","0","0","0","0","0","0.4","bgm_M350","5","2021/08/17 16:00:00","1","0","0","1","610063041","0","0","81003604","0","0","0","0","10063","0","-50","0","0","0"
"20","0.85","610064001","510331","10064101","0","100000","0","770","bgm_M461","0","1006401","1","90","2021/08/20 15:59:59","0.03","0.67","81006401","100","0","0","10064101","0.85","BOSS戰(NORMAL)","5064301","1.25","bgm_M461","1","2021/08/02 16:00:00","1","1","-105","0","610064011","0","0","81006401","0","0","0","875","10064","0","-50","0","3","-20"
"30","0.85","610064002","510332","10064201","0","100000","0","145","bgm_M461","0","1006402","1","90","2021/08/20 15:59:59","0.03","0.67","81006402","100","0","0","10064201","0.85","BOSS戰(HARD)","5064302","1.25","bgm_M461","2","2021/08/02 16:00:00","1","1","-35","0","610064021","0","0","81006402","0","0","0","-229","10064","0","-50","0","1","-140"
"30","0.85","610064003","510333","10064301","1","100000","0","480","bgm_M461","0","1006403","1","90","2021/08/20 15:59:59","0.03","0.67","81006402","100","0","0","10064201","0.85","BOSS戰(VERY HARD)","5064308","1.25","bgm_M461","3","2021/08/02 16:00:00","1","0","-70","0","610064031","0","0","81006402","0","0","0","512","10064","0","-50","0","0","-60"
"0","0","610064004","0","10064401","0","100000","0","0","bgm_M461","0","1006404","1","90","2021/08/20 15:59:59","0.03","0","81006402","100","0","0","0","0","0","0","1.25","bgm_M461","4","2021/08/02 16:00:00","1","0","0","1","610064041","0","0","81006402","0","0","0","0","10064","0","-50","0","0","0"
"0","0","610064004","0","10064401","0","100000","0","0","bgm_M461","0","1006405","1","90","2021/08/20 15:59:59","0.03","0","81006402","100","0","0","0","0","0","0","1.25","bgm_M461","5","2021/08/02 16:00:00","1","0","0","1","610064041","0","0","81006402","0","0","0","0","10064","0","-50","0","0","0"
"20","0.65","610065001","510331","10065101","0","100000","0","613","bgm_M346","0","1006501","1","90","2021/07/28 15:59:59","0.03","0.8","81003801","325","0","0","10065101","0.8","BOSS戰(NORMAL)","5038301","1.8","bgm_M346","1","2021/07/19 16:00:00","1","1","-93","0","610065011","0","0","81003801","0","0","0","663","10065","0","-50","0","3","-43"
"30","0.65","610065002","510332","10065201","0","100000","0","-62","bgm_M346","0","1006502","1","90","2021/07/28 15:59:59","0.03","0.8","81003803","325","0","0","10065201","0.8","Boss戰（HARD）","5038302","1.8","bgm_M346","2","2021/07/19 16:00:00","1","1","-21","0","610065021","0","0","81003802","0","0","0","-12","10065","0","-50","0","1","29"
"30","0.65","610065003","510333","10065301","1","100000","0","467","bgm_M346","0","1006503","1","90","2021/07/28 15:59:59","0.03","0.8","81003803","325","0","0","10065201","0.8","Boss戰（VERY HARD）","5038308","1.8","bgm_M346","3","2021/07/19 16:00:00","1","0","-117","0","610065031","0","0","81003802","0","0","0","517","10065","0","-50","0","0","-67"
"0","0","610065004","0","10065401","0","100000","0","0","bgm_M346","0","1006504","1","90","2021/07/28 15:59:59","0.03","0","81003803","325","0","0","0","0","0","0","1.8","bgm_M346","4","2021/07/19 16:00:00","1","0","0","1","610065041","0","0","81003802","0","0","0","0","10065","0","-50","0","0","0"
"0","0","610065004","0","10065401","0","100000","0","0","bgm_M346","0","1006505","1","90","2021/07/28 15:59:59","0.03","0","81003803","325","0","0","0","0","0","0","1.8","bgm_M346","5","2021/07/19 16:00:00","1","0","0","1","610065041","0","0","81003802","0","0","0","0","10065","0","-50","0","0","0"
"20","1","610066001","510331","10066101","0","100000","0","770","bgm_M470","0","1006601","1","90","2021/09/19 15:59:59","0.03","0.5","81006601","440","0","0","10066102","0.7","BOSS戰（NORMAL）","5066301","1","bgm_M470","1","2021/09/01 16:00:00","1","1","-85","0","610066011","0","0","81006601","0","0","0","482","10066","0","-54","0","3","-35"
"30","1","610066002","510332","10066201","0","100000","0","720","bgm_M470","0","1006602","1","90","2021/09/19 15:59:59","0.03","0.5","81006602","440","0","0","10066201","0.7","Boss戰（HARD）","5066302","1","bgm_M470","2","2021/09/01 16:00:00","1","1","110","0","610066021","0","0","81006602","0","0","0","-237","10066","0","-54","0","1","-152"
"30","1","610066003","510333","10066301","1","100000","0","490","bgm_M470","0","1006603","1","90","2021/09/19 15:59:59","0.03","0.5","81006602","440","0","0","10066201","0.7","Boss戰（VERY HARD）","5066308","1","bgm_M470","3","2021/09/01 16:00:00","1","0","-40","0","610066031","0","0","81006602","0","0","0","502","10066","0","-54","0","0","-51"
"0","0","610066004","0","10066401","0","100000","0","0","bgm_M470","0","1006604","1","90","2021/09/19 15:59:59","0.03","0","81006602","440","0","0","0","0","0","0","1","bgm_M470","4","2021/09/01 16:00:00","1","0","0","1","610066041","0","0","81006602","0","0","0","0","10066","0","-54","0","0","0"
"0","0","610066004","0","10066401","0","100000","0","0","bgm_M470","0","1006605","1","90","2021/09/19 15:59:59","0.03","0","81006602","440","0","0","0","0","0","0","1","bgm_M470","5","2021/09/01 16:00:00","1","0","0","1","610066041","0","0","81006602","0","0","0","0","10066","0","-54","0","0","0"
"20","0.65","610067001","510331","10067101","0","100000","0","406","bgm_M354","0","1006701","1","90","2021/09/26 15:59:59","0.03","0.8","81004001","100","0","0","10067103","0.8","BOSS戰(NORMAL)","5040301","1.7","bgm_M354","1","2021/09/17 16:00:00","1","1","-85","0","610067011","0","0","81004001","0","0","0","456","10067","0","-35","0","3","-35"
"30","0.65","610067002","510332","10067201","0","100000","0","49","bgm_M354","0","1006702","1","90","2021/09/26 15:59:59","0.03","0.8","81004002","100","0","0","10067201","0.8","Boss戰（HARD）","5040302","1.7","bgm_M354","2","2021/09/17 16:00:00","1","1","-41","0","610067021","0","0","81004002","0","0","0","99","10067","0","-35","0","1","9"
"30","0.65","610067003","510333","10067301","1","100000","0","431","bgm_M354","0","1006703","1","90","2021/09/26 15:59:59","0.03","0.8","81004002","100","0","0","10067201","0.8","Boss戰（VERY HARD）","5040308","1.7","bgm_M354","3","2021/09/17 16:00:00","1","0","-109","0","610067031","0","0","81004002","0","0","0","481","10067","0","-35","0","0","-59"
"0","0","610067004","0","10067401","0","100000","0","0","bgm_M354","0","1006704","1","90","2021/09/26 15:59:59","0.03","0","81004002","100","0","0","0","0","0","0","1.7","bgm_M354","4","2021/09/17 16:00:00","1","0","0","1","610067041","0","0","81004002","0","0","0","0","10067","0","-35","0","0","0"
"0","0","610067004","0","10067401","0","100000","0","0","bgm_M354","0","1006705","1","90","2021/09/26 15:59:59","0.03","0","81004002","140","0","0","0","0","0","0","1.7","bgm_M354","5","2021/09/17 16:00:00","1","0","0","1","610067041","0","0","81004002","0","0","0","0","10067","0","-35","0","0","0"
"20","0.65","610068001","510331","10068101","0","100000","0","800","bgm_M481","0","1006801","1","90","2021/10/19 15:59:59","0.03","0.8","81006801","280","0","0","10068102","0.8","BOSS戰（NORMAL）","5068301","1.7","bgm_M481","1","2021/10/01 16:00:00","1","1","-85","0","610068011","0","0","81006801","0","0","0","395","10068","0","-47","0","3","-51"
"30","0.65","610068002","510332","10068201","0","100000","0","145","bgm_M481","0","1006802","1","90","2021/10/19 15:59:59","0.03","0.8","81006802","280","0","0","10068201","0.8","BOSS戰（HARD）","5068302","1.7","bgm_M481","2","2021/10/01 16:00:00","1","1","-10","0","610068021","0","0","81006802","0","0","0","-17","10068","0","-47","0","1","18"
"30","0.65","610068003","510333","10068301","1","100000","0","480","bgm_M481","0","1006803","1","90","2021/10/19 15:59:59","0.03","0.8","81006802","280","0","0","10068201","0.8","Boss戰（VERY HARD）","5068308","1.7","bgm_M481","3","2021/10/01 16:00:00","1","0","-70","0","610068031","0","0","81006802","0","0","0","514","10068","0","-47","0","0","-51"
"0","0","610068004","0","10068401","0","100000","0","0","bgm_M481","0","1006804","1","90","2021/10/19 15:59:59","0.03","0","81006802","280","0","0","0","0","0","0","1.7","bgm_M481","4","2021/10/01 16:00:00","1","0","0","1","610068041","0","0","81006802","0","0","0","0","10068","0","-47","0","0","0"
"0","0","610068004","0","10068401","0","100000","0","0","bgm_M481","0","1006805","1","90","2021/10/19 15:59:59","0.03","0","81006802","280","0","0","0","0","0","0","1.7","bgm_M481","5","2021/10/01 16:00:00","1","0","0","1","610068041","0","0","81006802","0","0","0","0","10068","0","-47","0","0","0"
"20","0.65","610069001","510331","10069101","0","100000","0","770","bgm_M378","0","1006901","1","90","2021/10/27 15:59:59","0.03","0.8","81004201","140","0","0","10069101","0.8","BOSS戰(NORMAL)","5042301","1.8","bgm_M378","1","2021/10/18 16:00:00","1","1","-40","0","610069011","0","0","81004201","0","0","0","1345","10069","0","-50","0","3","33"
"30","0.65","610069002","510332","10069201","0","100000","0","450","bgm_M378","0","1006902","1","90","2021/10/27 15:59:59","0.03","0.8","81004202","140","0","0","10069201","0.8","Boss戰（HARD）","5042302","1.8","bgm_M378","2","2021/10/18 16:00:00","1","1","-40","0","610069021","0","0","81004202","0","0","0","160","10069","0","-50","0","1","-155"
"30","0.65","610069003","510333","10069301","1","100000","0","450","bgm_M378","0","1006903","1","90","2021/10/27 15:59:59","0.03","0.8","81004202","140","0","0","10069201","0.8","Boss戰（VERY HARD）","5042308","1.8","bgm_M378","3","2021/10/18 16:00:00","1","0","-40","0","610069031","0","0","81004202","0","0","0","577","10069","0","-50","0","0","44"
"0","0","610069004","0","10069401","0","100000","0","0","bgm_M378","0","1006904","1","90","2021/10/27 15:59:59","0.03","0","81004202","140","0","0","0","0","0","0","1.8","bgm_M378","4","2021/10/18 16:00:00","1","0","0","1","610069041","0","0","81004202","0","0","0","0","10069","0","-50","0","0","0"
"0","0","610069004","0","10069401","0","100000","0","0","bgm_M378","0","1006905","1","90","2021/10/27 15:59:59","0.03","0","81004202","140","0","0","0","0","0","0","1.8","bgm_M378","5","2021/10/18 16:00:00","1","0","0","1","610069041","0","0","81004202","0","0","0","0","10069","0","-50","0","0","0"
"20","0.5","610070001","510351","10070101","0","0","0","185","bgm_M489","1","1007001","1","90","2021/11/19 15:59:59","0","0.94","81007001","140","0","0","10070103","0.65","BOSS戰（NORMAL）","5070301","2","bgm_M489","1","2021/11/01 16:00:00","1","1","-105","1","610070011","0","10","81007001","0","0","0","316","10070","-13","-50","1","3","-25"
"30","0.5","610070002","510352","10070201","0","0","0","145","bgm_M489","1","1007002","1","90","2021/11/19 15:59:59","0","0.94","81007002","140","0","0","10070201","0.65","BOSS戰（HARD）","5070302","2","bgm_M489","2","2021/11/01 16:00:00","1","1","-35","1","610070021","0","10","81007002","0","0","0","-239","10070","-13","-50","1","1","-200"
"30","0.5","610070003","510353","10070301","1","0","0","480","bgm_M489","1","1007003","1","90","2021/11/19 15:59:59","0","0.94","81007002","140","0","0","10070201","0.65","Boss戰（VERY HARD）","5070308","2","bgm_M489","3","2021/11/01 16:00:00","1","0","-70","1","610070031","0","10","81007002","0","0","0","468","10070","-13","-50","1","0","-75"
"0","0","610070004","0","10070401","0","0","0","0","bgm_M489","1","1007004","1","90","2021/11/19 15:59:59","0","0","81007002","140","0","0","0","0","0","0","2","bgm_M489","4","2021/11/01 16:00:00","1","0","0","1","610070041","0","0","81007002","0","0","0","0","10070","0","-50","3","0","0"
"0","0","610070004","0","10070401","0","0","0","0","bgm_M489","1","1007005","1","90","2021/11/19 15:59:59","0","0","81007002","140","0","0","0","0","0","0","2","bgm_M489","5","2021/11/01 16:00:00","1","0","0","1","610070041","0","0","81007002","0","0","0","0","10070","0","-50","3","0","0"
"20","0.65","610071001","510331","10071101","0","100000","0","770","bgm_M384","0","1007101","1","90","2021/11/27 15:59:59","0.03","0.8","81004401","140","0","0","10071102","0.8","BOSS戰(NORMAL)","5044301","1.8","bgm_M384","1","2021/11/18 16:00:00","1","1","-85","1","610071011","0","0","81004401","0","0","0","482","10071","0","-54","0","3","-35"
"30","0.65","610071002","510332","10071201","0","100000","0","720","bgm_M384","0","1007102","1","90","2021/11/27 15:59:59","0.03","0.8","81004402","140","0","0","10071201","0.8","Boss戰（HARD）","5044302","1.8","bgm_M384","2","2021/11/18 16:00:00","1","1","110","1","610071021","0","0","81004402","0","0","0","-37","10071","0","-54","0","1","-22"
"30","0.65","610071003","510333","10071301","1","100000","0","490","bgm_M384","0","1007103","1","90","2021/11/27 15:59:59","0.03","0.8","81004402","140","0","0","10071201","0.8","Boss戰（VERY HARD）","5044308","1.8","bgm_M384","3","2021/11/18 16:00:00","1","0","-40","1","610071031","0","0","81004402","0","0","0","514","10071","0","-54","0","0","-51"
"0","0","610071004","0","10071401","0","100000","0","0","bgm_M384","0","1007104","1","90","2021/11/27 15:59:59","0.03","0","81004402","140","0","0","0","0","0","0","1.8","bgm_M384","4","2021/11/18 16:00:00","1","0","0","1","610071041","0","0","81004402","0","0","0","0","10071","0","-54","0","0","0"
"0","0","610071004","0","10071401","0","100000","0","0","bgm_M384","0","1007105","1","90","2021/11/27 15:59:59","0.03","0","81004402","140","0","0","0","0","0","0","1.8","bgm_M384","5","2021/11/18 16:00:00","1","0","0","1","610071041","0","0","81004402","0","0","0","0","10071","0","-54","0","0","0"
