289f2bde1947e330419708ce1bbc8b07ada075c3eda9d4328db35b8f06bbfd02,7dee409530ab1e1d6787728548df6de132e9571d5182ae906f51265aef96f796,7d6a6fecc376917beaa8d576aaad19173084c8c375987c3379d3d1b794bfda60,0e234b8cc3258fbb4472ff9d2542990a11c608ca0504f93cc3b73edd13ec533c,3c2795aa0d3ee38cde30881044171bb01127cc8f69e13f7d2db0ae70ad4ae748,6136226dd458954900c99d63ce22744bfab02ae8d677a050b879615ae46ec284,83de750a4f6e335b8fb5e1dc617d3bb3ee1f21a53754fb7c5991094eaef51851,e19ad0c91998296cda547e4c134e28634785318460a0b938dba09fa5dc1d3f43,fd92650b06d9c22504b5df103a26b60e7394cb959352c547eb498ac2bc85dd8a,c93615480830b2fa388418235459762bdb8aaa8719597d581a73a721ad8b2223,1c53954eea0121018ef478898027fcefe2149d7b8479ad4e6608598c681253e1,837e0675d5caa852b028b5ba018a22f1f39b76a4d61e7160ee8144d0e5db6868,440c627c226281d51dcaf46259e0c6a259e9958371182f15111bfb2425c03124,9951f6d5b68f2a4bcc3a4ba18cff364bf11d203bf570c112813ca282dfdef685,f8a03e8262d3a3c67dd1858bd9be59aaab67ba9cb38f6aefafebee957fc6db7d,f2957082353004523ee199853854d8d54eae30fcace314dadbc16645cbb176bd,14066122ea7fa4533888bb49a6a60bfe3bda1bbe4b6eb428f2486bf24bd8c77c,dd58e98bd490f38abfff81f5f6081d91eee6b395129e42e18f19d10091f0799c,5fdd87323e0894b010d32c9d14381ba7dfab20c1d9d01865beb6141ba9435a34,ef6eba077f2316fb6af9a810e16d94be92a5e467eb864450b5768c5e01b7388a,aa5af208b43de5c6b1dac7a9c9284f2ad5b6eaa7cfc6a35c1bd9812e7529cfef,6b969fa498d2030c37390ae7ca09d5f7ebd4a63e847e0f972194046a6a9fd567,18f68ae86a3f3f2454e8227ebb2552450a9e794a9beaf88e48390c4584caa44e,44e209eaaeb917dbe3c444d01f46800e228b4cdc69d5fced4e8277d19feb71f7,844e3b5ce2295756dd79727e0efc18a5e385d2cbfeff9563bf769d3bef1328b4,9841f3ce1fc550e2d6b30a5940019d0a18119b699dc7c0a62f3983cef8d41906,ee4437624891102a96790225266a110bbaf777907f74655082223d1c112f456c,b9183966440a11bcee0030c711d2422716be513f8d39316daf1763e46c60429d,1be5d1f4072510a86e6f32386184a40e7ce1a3913f00a7e9525a22a4ca8833b2,aca6cbc93748a2c69af81537a8537b2bd4e5253edc8aaabe741dad198cfeb977,28594aac2d93ba2e46a0eca4da4ee65f387e863345e028e81bc9003f336feb53,3982319e29bb7c7acb2f19ef1f5b029321aed929aadf2657443f73843e7e6f54,f7aad2bce183018396fbe9273ea951f29c2b9ce812f4c6de50f78ce4c5b7c347,de23d1805ec641d8929f23e0496660cbaf53c02c05ae7472e6c144a157bde1b9,01e5b461d5ab9c2e9e23dfbfe332b899686fafe31516373eb147349c18802476,cbf77f21278ff20557e30d36759e24efa9b773a86dbd236136ec714f119e5802,3ebea46bf031a5e6c2bf62132c2d805c9268b429c5dd7278821250d3404f41d3,03b59a14d3f891ea24ca6e89b44d0e56e588e8047171dfb895c74722b7cc68b1,7469c2ee8637d042b2e8e633440634e71204a3024e687e6a5ffb400c782fa3a2,3c8ba9b08ca7d94f436b5a3d4a39c0adb513fd5fa14872f6a3ae89e6cc317fdc,15b7930dbe0b75f00e59c69020b50751ca23de016aac3b340fe1fe70df58b430,26336194ea7f4fc5df2924c260530f96710c7dcc9967ed4fa4e27b70cc267004,81f093ecb88f8b179f78f6bfe5555356aeffec320a487c38c025bd3f8e524a17,3820196f686df18174d450ca00673f2d7481c321605061e749167d9e64139732,6f328e9654ff51a950f428349e74f1c1b366bb3dda2e965032fe92d7d56ddd4e,b67015c444a39aabfb79bcdeaaafb883e0df2d2bb1796d61bd5b6983d7c39bbb,fdb53946eb4189e1ae3a44cb5b68f0dc648b2d7e4980a1b9797096f5181f4988
"BOSS戰(HARD)","510312","0","145","1","1","1","0","0","-50","0","-17","bgm_M297","2","0","10057","0","170","10057201","10","-10","610057021","1","0","0","1","1","0","30","0","0.6","100000","2021/05/28 14:59:59","0","2021/05/19 16:00:00","bgm_M297","5031302","0","81003102","1.25","0","81003102","0.03","610057002","10057201","90","1005702"
"BOSS戰(VERY HARD)","510312","0","480","1","0","1","0","0","-50","0","516","bgm_M297","3","0","10057","0","170","10057301","-15","-70","610057031","0","1","0","1","1","0","30","0","0.6","100000","2021/05/28 14:59:59","0","2021/05/19 16:00:00","bgm_M297","5031308","0","81003102","1.25","0","81003102","0.03","610057003","10057201","90","1005703"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M297","4","0","10057","0","170","10057401","0","0","610057041","0","0","0","1","0","1","0","0","0","100000","2021/05/28 14:59:59","0","2021/05/19 16:00:00","bgm_M297","0","0","81003102","1.25","0","81003102","0.03","610057004","0","90","1005704"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M297","5","0","10057","0","170","10057401","0","0","610057041","0","0","0","1","0","1","0","0","0","100000","2021/05/28 14:59:59","0","2021/05/19 16:00:00","bgm_M297","0","0","81003102","1.25","0","81003102","0.03","610057004","0","90","1005705"
"BOSS戰(NORMAL)","510331","0","450","1","1","0.45","0","0","5","0","247","bgm_M57","1","0","10058","0","50","10058101","26","-40","610058011","3","0","0","1","0.8","0","20","0","1.1","100000","2021/06/26 15:59:59","0","2021/06/02 16:00:00","bgm_M57","5058301","0","100023","1.75","0","100023","0.03","610058001","10058101","90","1005801"
"BOSS戰(HARD)","510332","0","450","1","1","0.45","0","0","5","0","0","bgm_M57","2","0","10058","0","50","10058201","35","-40","610058021","1","0","0","1","0.8","0","30","0","1.1","100000","2021/06/26 15:59:59","0","2021/06/02 16:00:00","bgm_M57","5058302","0","100693","1.75","0","100693","0.03","610058002","10058201","90","1005802"
"Boss戰(VERYHARD)","510333","0","450","1","0","0.45","0","0","5","0","478","bgm_M57","3","0","10058","0","50","10058301","-80","-40","610058031","0","1","0","1","0.8","0","30","0","1.1","100000","2021/06/26 15:59:59","0","2021/06/02 16:00:00","bgm_M57","5058308","0","100693","1.75","0","100693","0.03","610058003","10058201","90","1005803"
"0","0","0","0","1","0","0","0","0","5","0","0","bgm_M57","4","0","10058","0","50","10058401","0","0","610058041","0","0","0","1","0","1","0","0","0","100000","2021/06/26 15:59:59","0","2021/06/02 16:00:00","bgm_M57","0","0","100693","1.75","0","100693","0.03","610058004","0","90","1005804"
"0","0","0","0","1","0","0","0","0","5","0","0","bgm_M57","5","0","10058","0","50","10058401","0","0","610058041","0","0","0","1","0","1","0","0","0","100000","2021/06/26 15:59:59","0","2021/06/02 16:00:00","bgm_M57","0","0","100693","1.75","0","100693","0.03","610058004","0","90","1005805"
"BOSS戰(NORMAL)","510331","0","800","1","1","0.75","0","0","-20","0","577","bgm_M447","1","0","10059","0","180","10059101","0","-85","610059011","3","0","0","1","0.75","0","20","0","0.8","100000","2021/06/26 15:59:59","0","2021/06/12 16:00:00","bgm_M447","5059301","0","101823","1.5","0","101823","0.03","610059001","10059101","90","1005901"
"BOSS戰(HARD)","510332","0","145","1","1","0.75","0","0","-20","0","111","bgm_M447","2","0","10059","0","180","10059201","32","-10","610059021","1","0","0","1","0.75","0","30","0","0.8","100000","2021/06/26 15:59:59","0","2021/06/12 16:00:00","bgm_M447","5059302","0","101843","1.5","0","101843","0.03","610059002","10059201","90","1005902"
"BOSS戰(VERY HARD)","510333","0","480","1","0","0.75","0","0","-20","0","528","bgm_M447","3","0","10059","0","180","10059301","-77","-70","610059031","0","1","0","1","0.75","0","30","0","0.8","100000","2021/06/26 15:59:59","0","2021/06/12 16:00:00","bgm_M447","5059308","0","101843","1.5","0","101843","0.03","610059003","10059201","90","1005903"
"0","0","0","0","1","0","0","0","0","-20","0","0","bgm_M447","4","0","10059","0","180","10059401","0","0","610059041","0","0","0","1","0","1","0","0","0","100000","2021/06/26 15:59:59","0","2021/06/12 16:00:00","bgm_M447","0","0","101843","1.5","0","101843","0.03","610059004","0","90","1005904"
"0","0","0","0","1","0","0","0","0","-20","0","0","bgm_M447","5","0","10059","0","180","10059401","0","0","610059041","0","0","0","1","0","1","0","0","0","100000","2021/06/26 15:59:59","0","2021/06/12 16:00:00","bgm_M447","0","0","101843","1.5","0","101843","0.03","610059004","0","90","1005905"
"BOSS戰（NORMAL）","510331","0","842","1","1","0.8","0","0","-50","0","845","bgm_M319","1","0","10060","0","100","10060101","0","10","610060011","3","0","0","1","1.1","0","20","0","0.8","100000","2021/06/27 15:59:59","0","2021/06/18 16:00:00","bgm_M319","5033301","0","81000605","1.25","0","81000605","0.03","610060001","10060101","90","1006001"
"Boss戰（HARD）","510332","0","-30","1","1","0.8","0","0","-50","0","-27","bgm_M319","2","0","10060","0","100","10060201","-200","-190","610060021","1","0","0","1","1.1","0","30","0","0.8","100000","2021/06/27 15:59:59","0","2021/06/18 16:00:00","bgm_M319","5033302","0","81003304","1.25","0","81003301","0.03","610060002","10060201","90","1006002"
"Boss戰（VERY HARD）","510333","0","482","1","0","0.8","0","0","-50","0","485","bgm_M319","3","0","10060","0","100","10060301","-15","-5","610060031","0","1","0","1","1.1","0","30","0","0.8","100000","2021/06/27 15:59:59","0","2021/06/18 16:00:00","bgm_M319","5033308","0","81003304","1.25","0","81003301","0.03","610060003","10060201","90","1006003"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M319","4","0","10060","0","100","10060401","0","0","610060041","0","0","0","1","0","1","0","0","0","100000","2021/06/27 15:59:59","0","2021/06/18 16:00:00","bgm_M319","0","0","81003304","1.25","0","81003301","0.03","610060004","0","90","1006004"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M319","5","0","10060","0","100","10060401","0","0","610060041","0","0","0","1","0","1","0","0","0","100000","2021/06/27 15:59:59","0","2021/06/18 16:00:00","bgm_M319","0","0","81003304","1.25","0","81003301","0.03","610060004","0","90","1006005"
"BOSS戰（NORMAL）","510341","0","800","1.15","1","1.22","0","0","-47","0","395","bgm_M455","1","0","10061","0","140","10061101","-51","-85","610061011","3","0","0","1.15","1.5","0","20","0","0.5","100000","2021/07/23 15:59:59","0","2021/07/05 16:00:00","bgm_M455","5061301","0","81006101","0.83","0","81006101","0.03","610061001","10061102","90","1006101"
"BOSS戰（HARD）","510342","0","145","1.15","1","1.22","0","0","-47","0","-17","bgm_M455","2","0","10061","0","140","10061201","18","-10","610061021","1","0","0","1.15","1.5","0","30","0","0.5","100000","2021/07/23 15:59:59","0","2021/07/05 16:00:00","bgm_M455","5061302","0","81006102","0.83","0","81006102","0.03","610061002","10061201","90","1006102"
"Boss戰（VERY HARD）","510342","0","480","1.15","0","1.22","0","0","-47","0","514","bgm_M455","3","0","10061","0","140","10061301","-51","-70","610061031","0","1","0","1.15","1.75","0","30","0","0.5","100000","2021/07/23 15:59:59","0","2021/07/05 16:00:00","bgm_M455","5061308","0","81006102","0.83","0","81006102","0.03","610061003","10061201","90","1006103"
"0","0","0","0","1","0","0","0","0","-47","0","0","bgm_M455","4","0","10061","0","140","10061401","0","0","610061041","0","0","0","1","0","1","0","0","0","100000","2021/07/23 15:59:59","0","2021/07/05 16:00:00","bgm_M455","0","0","81006102","0.83","0","81006102","0.03","610061004","0","90","1006104"
"0","0","0","0","1","0","0","0","0","-47","0","0","bgm_M455","5","0","10061","0","140","10061401","0","0","610061041","0","0","0","1","0","1","0","0","0","100000","2021/07/23 15:59:59","0","2021/07/05 16:00:00","bgm_M455","0","0","81006102","0.83","0","81006102","0.03","610061004","0","90","1006105"
"BOSS戰（NORMAL）","510331","0","450","1","1","0.45","0","0","5","0","788","bgm_M57","1","0","10062","0","50","10062101","42","-40","610062011","3","0","0","1","0.5","0","20","0","1.3","100000","2021/08/27 15:59:59","0","2021/08/09 16:00:00","bgm_M57","5035301","0","100023","2.5","0","100023","0.03","610062001","10062101","90","1006201"
"Boss戰（HARD）","510332","0","450","1","1","0.45","0","0","5","0","-219","bgm_M57","2","0","10062","0","50","10062201","46","-40","610062021","1","0","0","1","0.5","0","30","0","1.3","100000","2021/08/27 15:59:59","0","2021/08/09 16:00:00","bgm_M57","5035302","0","100693","2.5","0","100693","0.03","610062002","10062201","90","1006202"
"Boss戰（VERY HARD）","510333","0","450","1","0","0.45","0","0","5","0","503","bgm_M57","3","0","10062","0","50","10062301","-23","-40","610062031","0","1","0","1","0.5","0","30","0","1.3","100000","2021/08/27 15:59:59","0","2021/08/09 16:00:00","bgm_M57","5035308","0","100693","2.5","0","100693","0.03","610062003","10062201","90","1006203"
"0","0","0","0","1","0","0","0","0","5","0","0","bgm_M57","4","0","10062","0","50","10062401","0","0","610062041","0","0","0","1","0","1","0","0","0","100000","2021/08/27 15:59:59","0","2021/08/09 16:00:00","bgm_M57","0","0","100693","2.5","0","100693","0.03","610062004","0","90","1006204"
"0","0","0","0","1","0","0","0","0","5","0","0","bgm_M57","5","0","10062","0","50","10062401","0","0","610062041","0","0","0","1","0","1","0","0","0","100000","2021/08/27 15:59:59","0","2021/08/09 16:00:00","bgm_M57","0","0","100693","2.5","0","100693","0.03","610062004","0","90","1006205"
"BOSS戰（NORMAL）","510331","0","800","1","1","2.8","0","0","-50","0","577","bgm_M350","1","0","10063","0","850","10063101","0","-85","610063011","3","0","0","1","3","0","20","0","0.2","100000","2021/08/27 15:59:59","0","2021/08/17 16:00:00","bgm_M350","5036301","0","81003601","0.4","0","81003601","0.03","610063001","10063101","90","1006301"
"Boss戰（HARD）","510332","0","145","1","1","2.8","0","0","-50","0","-189","bgm_M350","2","0","10063","0","850","10063201","10","-10","610063021","1","0","0","1","3","0","30","0","0.2","100000","2021/08/27 15:59:59","0","2021/08/17 16:00:00","bgm_M350","5036302","0","81003602","0.4","0","81003602","0.03","610063002","10063201","90","1006302"
"Boss戰（VERY HARD）","510333","0","480","1","0","2.8","0","0","-50","0","512","bgm_M350","3","0","10063","0","1250","10063301","0","-70","610063031","0","1","0","1","3","0","30","0","0.2","100000","2021/08/27 15:59:59","0","2021/08/17 16:00:00","bgm_M350","5036308","0","81003603","0.4","0","81003603","0.03","610063003","10063201","90","1006303"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M350","4","0","10063","0","1650","10063401","0","0","610063041","0","0","0","1","0","1","0","0","0","100000","2021/08/27 15:59:59","0","2021/08/17 16:00:00","bgm_M350","0","0","81003604","0.4","0","81003604","0.03","610063004","0","90","1006304"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M350","5","0","10063","0","1650","10063401","0","0","610063041","0","0","0","1","0","1","0","0","0","100000","2021/08/27 15:59:59","0","2021/08/17 16:00:00","bgm_M350","0","0","81003604","0.4","0","81003604","0.03","610063004","0","90","1006305"
"BOSS戰(NORMAL)","510331","0","770","1","1","0.85","0","0","-50","0","875","bgm_M461","1","0","10064","0","100","10064101","-20","-105","610064011","3","0","0","1","0.85","0","20","0","0.67","100000","2021/08/20 15:59:59","0","2021/08/02 16:00:00","bgm_M461","5064301","0","81006401","1.25","0","81006401","0.03","610064001","10064101","90","1006401"
"BOSS戰(HARD)","510332","0","145","1","1","0.85","0","0","-50","0","-229","bgm_M461","2","0","10064","0","100","10064201","-140","-35","610064021","1","0","0","1","0.85","0","30","0","0.67","100000","2021/08/20 15:59:59","0","2021/08/02 16:00:00","bgm_M461","5064302","0","81006402","1.25","0","81006402","0.03","610064002","10064201","90","1006402"
"BOSS戰(VERY HARD)","510333","0","480","1","0","0.85","0","0","-50","0","512","bgm_M461","3","0","10064","0","100","10064301","-60","-70","610064031","0","1","0","1","0.85","0","30","0","0.67","100000","2021/08/20 15:59:59","0","2021/08/02 16:00:00","bgm_M461","5064308","0","81006402","1.25","0","81006402","0.03","610064003","10064201","90","1006403"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M461","4","0","10064","0","100","10064401","0","0","610064041","0","0","0","1","0","1","0","0","0","100000","2021/08/20 15:59:59","0","2021/08/02 16:00:00","bgm_M461","0","0","81006402","1.25","0","81006402","0.03","610064004","0","90","1006404"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M461","5","0","10064","0","100","10064401","0","0","610064041","0","0","0","1","0","1","0","0","0","100000","2021/08/20 15:59:59","0","2021/08/02 16:00:00","bgm_M461","0","0","81006402","1.25","0","81006402","0.03","610064004","0","90","1006405"
"BOSS戰(NORMAL)","510331","0","613","1","1","0.65","0","0","-50","0","663","bgm_M346","1","0","10065","0","325","10065101","-43","-93","610065011","3","0","0","1","0.8","0","20","0","0.8","100000","2021/07/28 15:59:59","0","2021/07/19 16:00:00","bgm_M346","5038301","0","81003801","1.8","0","81003801","0.03","610065001","10065101","90","1006501"
"Boss戰（HARD）","510332","0","-62","1","1","0.65","0","0","-50","0","-12","bgm_M346","2","0","10065","0","325","10065201","29","-21","610065021","1","0","0","1","0.8","0","30","0","0.8","100000","2021/07/28 15:59:59","0","2021/07/19 16:00:00","bgm_M346","5038302","0","81003803","1.8","0","81003802","0.03","610065002","10065201","90","1006502"
"Boss戰（VERY HARD）","510333","0","467","1","0","0.65","0","0","-50","0","517","bgm_M346","3","0","10065","0","325","10065301","-67","-117","610065031","0","1","0","1","0.8","0","30","0","0.8","100000","2021/07/28 15:59:59","0","2021/07/19 16:00:00","bgm_M346","5038308","0","81003803","1.8","0","81003802","0.03","610065003","10065201","90","1006503"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M346","4","0","10065","0","325","10065401","0","0","610065041","0","0","0","1","0","1","0","0","0","100000","2021/07/28 15:59:59","0","2021/07/19 16:00:00","bgm_M346","0","0","81003803","1.8","0","81003802","0.03","610065004","0","90","1006504"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M346","5","0","10065","0","325","10065401","0","0","610065041","0","0","0","1","0","1","0","0","0","100000","2021/07/28 15:59:59","0","2021/07/19 16:00:00","bgm_M346","0","0","81003803","1.8","0","81003802","0.03","610065004","0","90","1006505"
"BOSS戰（NORMAL）","510331","0","770","1","1","1","0","0","-54","0","482","bgm_M470","1","0","10066","0","440","10066101","-35","-85","610066011","3","0","0","1","0.7","0","20","0","0.5","100000","2021/09/19 15:59:59","0","2021/09/01 16:00:00","bgm_M470","5066301","0","81006601","1","0","81006601","0.03","610066001","10066102","90","1006601"
"Boss戰（HARD）","510332","0","720","1","1","1","0","0","-54","0","-237","bgm_M470","2","0","10066","0","440","10066201","-152","110","610066021","1","0","0","1","0.7","0","30","0","0.5","100000","2021/09/19 15:59:59","0","2021/09/01 16:00:00","bgm_M470","5066302","0","81006602","1","0","81006602","0.03","610066002","10066201","90","1006602"
"Boss戰（VERY HARD）","510333","0","490","1","0","1","0","0","-54","0","502","bgm_M470","3","0","10066","0","440","10066301","-51","-40","610066031","0","1","0","1","0.7","0","30","0","0.5","100000","2021/09/19 15:59:59","0","2021/09/01 16:00:00","bgm_M470","5066308","0","81006602","1","0","81006602","0.03","610066003","10066201","90","1006603"
"0","0","0","0","1","0","0","0","0","-54","0","0","bgm_M470","4","0","10066","0","440","10066401","0","0","610066041","0","0","0","1","0","1","0","0","0","100000","2021/09/19 15:59:59","0","2021/09/01 16:00:00","bgm_M470","0","0","81006602","1","0","81006602","0.03","610066004","0","90","1006604"
"0","0","0","0","1","0","0","0","0","-54","0","0","bgm_M470","5","0","10066","0","440","10066401","0","0","610066041","0","0","0","1","0","1","0","0","0","100000","2021/09/19 15:59:59","0","2021/09/01 16:00:00","bgm_M470","0","0","81006602","1","0","81006602","0.03","610066004","0","90","1006605"
"BOSS戰(NORMAL)","510331","0","406","1","1","0.65","0","0","-35","0","456","bgm_M354","1","0","10067","0","100","10067101","-35","-85","610067011","3","0","0","1","0.8","0","20","0","0.8","100000","2021/09/26 15:59:59","0","2021/09/17 16:00:00","bgm_M354","5040301","0","81004001","1.7","0","81004001","0.03","610067001","10067103","90","1006701"
"Boss戰（HARD）","510332","0","49","1","1","0.65","0","0","-35","0","99","bgm_M354","2","0","10067","0","100","10067201","9","-41","610067021","1","0","0","1","0.8","0","30","0","0.8","100000","2021/09/26 15:59:59","0","2021/09/17 16:00:00","bgm_M354","5040302","0","81004002","1.7","0","81004002","0.03","610067002","10067201","90","1006702"
"Boss戰（VERY HARD）","510333","0","431","1","0","0.65","0","0","-35","0","481","bgm_M354","3","0","10067","0","100","10067301","-59","-109","610067031","0","1","0","1","0.8","0","30","0","0.8","100000","2021/09/26 15:59:59","0","2021/09/17 16:00:00","bgm_M354","5040308","0","81004002","1.7","0","81004002","0.03","610067003","10067201","90","1006703"
"0","0","0","0","1","0","0","0","0","-35","0","0","bgm_M354","4","0","10067","0","100","10067401","0","0","610067041","0","0","0","1","0","1","0","0","0","100000","2021/09/26 15:59:59","0","2021/09/17 16:00:00","bgm_M354","0","0","81004002","1.7","0","81004002","0.03","610067004","0","90","1006704"
"0","0","0","0","1","0","0","0","0","-35","0","0","bgm_M354","5","0","10067","0","140","10067401","0","0","610067041","0","0","0","1","0","1","0","0","0","100000","2021/09/26 15:59:59","0","2021/09/17 16:00:00","bgm_M354","0","0","81004002","1.7","0","81004002","0.03","610067004","0","90","1006705"
"BOSS戰（NORMAL）","510331","0","800","1","1","0.65","0","0","-47","0","395","bgm_M481","1","0","10068","0","280","10068101","-51","-85","610068011","3","0","0","1","0.8","0","20","0","0.8","100000","2021/10/19 15:59:59","0","2021/10/01 16:00:00","bgm_M481","5068301","0","81006801","1.7","0","81006801","0.03","610068001","10068102","90","1006801"
"BOSS戰（HARD）","510332","0","145","1","1","0.65","0","0","-47","0","-17","bgm_M481","2","0","10068","0","280","10068201","18","-10","610068021","1","0","0","1","0.8","0","30","0","0.8","100000","2021/10/19 15:59:59","0","2021/10/01 16:00:00","bgm_M481","5068302","0","81006802","1.7","0","81006802","0.03","610068002","10068201","90","1006802"
"Boss戰（VERY HARD）","510333","0","480","1","0","0.65","0","0","-47","0","514","bgm_M481","3","0","10068","0","280","10068301","-51","-70","610068031","0","1","0","1","0.8","0","30","0","0.8","100000","2021/10/19 15:59:59","0","2021/10/01 16:00:00","bgm_M481","5068308","0","81006802","1.7","0","81006802","0.03","610068003","10068201","90","1006803"
"0","0","0","0","1","0","0","0","0","-47","0","0","bgm_M481","4","0","10068","0","280","10068401","0","0","610068041","0","0","0","1","0","1","0","0","0","100000","2021/10/19 15:59:59","0","2021/10/01 16:00:00","bgm_M481","0","0","81006802","1.7","0","81006802","0.03","610068004","0","90","1006804"
"0","0","0","0","1","0","0","0","0","-47","0","0","bgm_M481","5","0","10068","0","280","10068401","0","0","610068041","0","0","0","1","0","1","0","0","0","100000","2021/10/19 15:59:59","0","2021/10/01 16:00:00","bgm_M481","0","0","81006802","1.7","0","81006802","0.03","610068004","0","90","1006805"
"BOSS戰(NORMAL)","510331","0","770","1","1","0.65","0","0","-50","0","1345","bgm_M378","1","0","10069","0","140","10069101","33","-40","610069011","3","0","0","1","0.8","0","20","0","0.8","100000","2021/10/27 15:59:59","0","2021/10/18 16:00:00","bgm_M378","5042301","0","81004201","1.8","0","81004201","0.03","610069001","10069101","90","1006901"
"Boss戰（HARD）","510332","0","450","1","1","0.65","0","0","-50","0","160","bgm_M378","2","0","10069","0","140","10069201","-155","-40","610069021","1","0","0","1","0.8","0","30","0","0.8","100000","2021/10/27 15:59:59","0","2021/10/18 16:00:00","bgm_M378","5042302","0","81004202","1.8","0","81004202","0.03","610069002","10069201","90","1006902"
"Boss戰（VERY HARD）","510333","0","450","1","0","0.65","0","0","-50","0","577","bgm_M378","3","0","10069","0","140","10069301","44","-40","610069031","0","1","0","1","0.8","0","30","0","0.8","100000","2021/10/27 15:59:59","0","2021/10/18 16:00:00","bgm_M378","5042308","0","81004202","1.8","0","81004202","0.03","610069003","10069201","90","1006903"
