6c6e7ae8a55f73bc1f8f9543cd11b20455867b1eae4eb74109c0273502483fff,fbbb51a892162a271ad1781d6cb8025cb7723108f7c7f077b8b040b4fc4a968c,e9795cb8bf36bb204cea38e9299b26f1f0dfed01082f984411fa3550c6d20f94,0e91362d0566f037c20aa267d616ce97e5231336f386b79510796144029e65ca,90258f194a11eb60462e2cf3064cf4d8dacccdc9c7e7d521067e533c5f23f6ec,25e928fa9a91b24d84aa339e0f35817b24de8c6c65c753ecd7b9d84e2c6d030e,aa4c44bf084db1233f7e051a50d2b594ecd0714b3467ade359c9e73dd2e21cc8,4db8ceeb68a7e96b4b823a9505d9776c83fb09f76b48e4d6a88aecf5ede40967,c6c8b7ee9d9aeba67217a7825b6056bdf7c93f353db25038bfc201979f2656ef,4d83b96288c54f03334bc9d655fa93e7f370359316ce0712ffa7b9a3dea7cfa1,1af37774698cd4bbf8dcacae9c5a5835d5d1706418d689238b75cdec8f995b9f,207ca37f64ace1032a049aeb368666b018398f9b7bbd4cc3060b501c7a8c83e6,ff78c7e2e953897d1810a0a7655964e14d0de7baa3b1c93e89d2ec6f792928c3,76838fa7a77c7ad4eec52c990afc2469c17e7da79ec812d681a137b2fb031391
"80","1","0","0","1","82","683","2022/01/25 05:00:00","102","2022/01/31 04:59:59","0","-1","1500","0"
"80","1","0","0","1","83","684","2022/01/25 05:00:00","111","2022/01/31 04:59:59","0","-1","1500","0"
"80","1","0","0","1","84","685","2022/01/25 05:00:00","109","2022/01/31 04:59:59","0","-1","1500","0"
"80","1","0","0","1","85","686","2022/01/25 05:00:00","112","2022/01/31 04:59:59","0","-1","1500","0"
"80","1","0","0","1","351","687","2022/01/25 05:00:00","8004","2022/01/31 04:59:59","0","-1","1500","0"
"80","1","0","0","1","352","688","2022/01/25 05:00:00","8005","2022/01/31 04:59:59","0","-1","1500","0"
"100","1","0","0","1","91","689","2022/01/31 05:00:00","101","2022/02/15 04:59:59","0","-1","1500","0"
"100","1","0","0","1","92","690","2022/01/31 05:00:00","102","2022/02/15 04:59:59","0","-1","1500","0"
"100","1","0","0","1","93","691","2022/01/31 05:00:00","111","2022/02/15 04:59:59","0","-1","1500","0"
"100","1","0","0","1","94","692","2022/01/31 05:00:00","109","2022/02/15 04:59:59","0","-1","1500","0"
"100","1","0","0","1","95","693","2022/01/31 05:00:00","112","2022/02/15 04:59:59","0","-1","1500","0"
"100","1","0","0","1","96","694","2022/01/31 05:00:00","6004","2022/02/15 04:59:59","0","-1","1500","0"
"100","1","0","0","1","97","695","2022/01/31 05:00:00","6005","2022/02/15 04:59:59","0","-1","1500","0"
"100","1","0","0","1","98","696","2022/01/31 05:00:00","7004","2022/02/15 04:59:59","0","-1","1500","0"
"100","1","0","0","1","99","697","2022/01/31 05:00:00","7005","2022/02/15 04:59:59","0","-1","1500","0"
"100","1","0","0","1","100","698","2022/01/31 05:00:00","8004","2022/02/15 04:59:59","0","-1","1500","0"
"100","1","0","0","1","101","699","2022/01/31 05:00:00","8005","2022/02/15 04:59:59","0","-1","1500","0"
"30","1","0","0","1","34","700","2022/02/01 05:00:00","103","2022/02/06 04:59:59","0","-1","3000","0"
"40","1","0","0","1","44","701","2022/02/01 05:00:00","103","2022/02/06 04:59:59","0","-1","3000","0"
"30","1","0","0","1","32","702","2022/02/01 05:00:00","102","2022/02/07 04:59:59","0","-1","3000","0"
"40","1","0","0","1","42","703","2022/02/01 05:00:00","102","2022/02/07 04:59:59","0","-1","3000","0"
"80","1","0","0","1","151","704","2022/02/01 16:00:00","6004","2022/02/15 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","705","2022/02/01 16:00:00","6005","2022/02/15 15:59:59","0","-1","1500","0"
"30","1","0","0","1","37","706","2022/02/06 05:00:00","109","2022/02/11 04:59:59","0","-1","3000","0"
"30","1","0","0","1","38","707","2022/02/06 05:00:00","112","2022/02/11 04:59:59","0","-1","3000","0"
"40","1","0","0","1","45","708","2022/02/07 05:00:00","104","2022/02/18 04:59:59","0","-1","2000","0"
"30","1","0","0","1","39","709","2022/02/11 05:00:00","111","2022/02/15 04:59:59","0","-1","3000","0"
"40","1","0","0","1","49","710","2022/02/11 05:00:00","111","2022/02/15 04:59:59","0","-1","3000","0"
"30","1","0","0","1","31","711","2022/02/15 05:00:00","101","2022/02/22 04:59:59","0","-1","4000","0"
"40","1","0","0","1","41","712","2022/02/15 05:00:00","101","2022/02/22 04:59:59","0","-1","4000","0"
"30","1","0","0","1","34","713","2022/02/15 05:00:00","103","2022/02/22 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","714","2022/02/15 05:00:00","103","2022/02/22 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","715","2022/02/16 16:00:00","7004","2022/02/23 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","716","2022/02/16 16:00:00","7005","2022/02/23 15:59:59","0","-1","1500","0"
"30","1","0","0","1","39","717","2022/02/22 05:00:00","111","2022/02/26 04:59:59","0","-1","2000","0"
"40","1","0","0","1","49","718","2022/02/22 05:00:00","111","2022/02/26 04:59:59","0","-1","2000","0"
"30","1","0","0","1","31","719","2022/02/22 05:00:00","101","2022/02/28 04:59:59","0","-1","2000","0"
"40","1","0","0","1","41","720","2022/02/22 05:00:00","101","2022/02/28 04:59:59","0","-1","2000","0"
"30","1","0","0","1","32","721","2022/02/26 05:00:00","102","2022/03/01 04:59:59","0","-1","2000","0"
"40","1","0","0","1","42","722","2022/02/26 05:00:00","102","2022/03/01 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","723","2022/03/01 05:00:00","109","2022/03/06 04:59:59","0","-1","3000","0"
"30","1","0","0","1","38","724","2022/03/01 05:00:00","112","2022/03/06 04:59:59","0","-1","3000","0"
"30","1","0","0","1","34","725","2022/03/01 05:00:00","103","2022/03/12 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","726","2022/03/01 05:00:00","103","2022/03/12 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","727","2022/03/01 16:00:00","6004","2022/03/15 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","728","2022/03/01 16:00:00","6005","2022/03/15 15:59:59","0","-1","1500","0"
"30","1","0","0","1","32","729","2022/03/06 05:00:00","102","2022/03/11 04:59:59","0","-1","3000","0"
"40","1","0","0","1","42","730","2022/03/06 05:00:00","102","2022/03/11 04:59:59","0","-1","3000","0"
"30","1","0","0","1","37","731","2022/03/09 05:00:00","109","2022/03/15 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","732","2022/03/09 05:00:00","112","2022/03/15 04:59:59","0","-1","2000","0"
"30","1","0","0","1","39","733","2022/03/11 05:00:00","111","2022/03/16 04:59:59","0","-1","3000","0"
"40","1","0","0","1","49","734","2022/03/11 05:00:00","111","2022/03/16 04:59:59","0","-1","3000","0"
"40","1","0","0","1","45","735","2022/03/12 05:00:00","104","2022/03/26 04:59:59","0","-1","2000","0"
"30","1","0","0","1","31","736","2022/03/15 05:00:00","101","2022/03/20 04:59:59","0","-1","4000","0"
"40","1","0","0","1","41","737","2022/03/15 05:00:00","101","2022/03/20 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","738","2022/03/18 16:00:00","7004","2022/03/25 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","739","2022/03/18 16:00:00","7005","2022/03/25 15:59:59","0","-1","1500","0"
"30","1","0","0","1","31","740","2022/03/20 05:00:00","101","2022/03/29 04:59:59","0","-1","3000","0"
"40","1","0","0","1","41","741","2022/03/20 05:00:00","101","2022/03/29 04:59:59","0","-1","2000","0"
"80","1","0","0","1","81","742","2022/03/24 05:00:00","101","2022/04/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","82","743","2022/03/24 05:00:00","102","2022/04/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","83","744","2022/03/24 05:00:00","111","2022/04/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","84","745","2022/03/24 05:00:00","109","2022/04/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","85","746","2022/03/24 05:00:00","112","2022/04/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","351","747","2022/03/24 05:00:00","8004","2022/04/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","352","748","2022/03/24 05:00:00","8005","2022/04/01 04:59:59","0","-1","1500","0"
"30","1","0","0","1","32","749","2022/03/26 05:00:00","102","2022/04/01 04:59:59","0","-1","2000","0"
"40","1","0","0","1","42","750","2022/03/26 05:00:00","102","2022/04/01 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","751","2022/04/01 05:00:00","103","2022/04/12 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","752","2022/04/01 05:00:00","103","2022/04/12 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","753","2022/04/01 05:00:00","109","2022/04/06 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","754","2022/04/01 05:00:00","112","2022/04/06 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","755","2022/04/01 16:00:00","6004","2022/04/15 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","756","2022/04/01 16:00:00","6005","2022/04/15 15:59:59","0","-1","1500","0"
"30","1","0","0","1","32","757","2022/04/06 05:00:00","102","2022/04/17 04:59:59","0","-1","2000","0"
"40","1","0","0","1","42","758","2022/04/06 05:00:00","102","2022/04/17 04:59:59","0","-1","2000","0"
"30","1","0","0","1","39","759","2022/04/11 05:00:00","111","2022/04/15 04:59:59","0","-1","2000","0"
"40","1","0","0","1","49","760","2022/04/11 05:00:00","111","2022/04/15 04:59:59","0","-1","2000","0"
"40","1","0","0","1","45","761","2022/04/12 05:00:00","104","2022/04/28 04:59:59","0","-1","2000","0"
"30","1","0","0","1","31","762","2022/04/15 05:00:00","101","2022/04/20 04:59:59","0","-1","3000","0"
"40","1","0","0","1","41","763","2022/04/15 05:00:00","101","2022/04/20 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","764","2022/04/18 16:00:00","7004","2022/04/25 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","765","2022/04/18 16:00:00","7005","2022/04/25 15:59:59","0","-1","1500","0"
"30","1","0","0","1","31","766","2022/04/20 05:00:00","101","2022/04/30 04:59:59","0","-1","2000","0"
"40","1","0","0","1","41","767","2022/04/20 05:00:00","101","2022/04/30 04:59:59","0","-1","2000","0"
"80","1","0","0","1","81","768","2022/04/24 05:00:00","101","2022/05/02 04:59:59","0","-1","1500","0"
"80","1","0","0","1","82","769","2022/04/24 05:00:00","102","2022/05/02 04:59:59","0","-1","1500","0"
"80","1","0","0","1","83","770","2022/04/24 05:00:00","111","2022/05/02 04:59:59","0","-1","1500","0"
"80","1","0","0","1","84","771","2022/04/24 05:00:00","109","2022/05/02 04:59:59","0","-1","1500","0"
"80","1","0","0","1","85","772","2022/04/24 05:00:00","112","2022/05/02 04:59:59","0","-1","1500","0"
"80","1","0","0","1","351","773","2022/04/24 05:00:00","8004","2022/05/02 04:59:59","0","-1","1500","0"
"80","1","0","0","1","352","774","2022/04/24 05:00:00","8005","2022/05/02 04:59:59","0","-1","1500","0"
"30","1","0","0","1","37","775","2022/04/27 05:00:00","109","2022/05/01 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","776","2022/05/01 05:00:00","103","2022/05/12 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","777","2022/05/01 05:00:00","103","2022/05/12 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","778","2022/05/01 05:00:00","109","2022/05/07 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","779","2022/05/01 05:00:00","112","2022/05/07 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","780","2022/05/02 16:00:00","6004","2022/05/16 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","781","2022/05/02 16:00:00","6005","2022/05/16 15:59:59","0","-1","1500","0"
"30","1","0","0","1","32","782","2022/05/07 05:00:00","102","2022/05/19 04:59:59","0","-1","2000","0"
"40","1","0","0","1","42","783","2022/05/07 05:00:00","102","2022/05/19 04:59:59","0","-1","2000","0"
"30","1","0","0","1","39","784","2022/05/12 05:00:00","111","2022/05/16 04:59:59","0","-1","2000","0"
"40","1","0","0","1","49","785","2022/05/12 05:00:00","111","2022/05/16 04:59:59","0","-1","2000","0"
"40","1","0","0","1","45","786","2022/05/12 05:00:00","104","2022/05/24 04:59:59","0","-1","2000","0"
"30","1","0","0","1","31","787","2022/05/16 05:00:00","101","2022/05/21 04:59:59","0","-1","3000","0"
"40","1","0","0","1","41","788","2022/05/16 05:00:00","101","2022/05/21 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","789","2022/05/19 16:00:00","7004","2022/05/26 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","790","2022/05/19 16:00:00","7005","2022/05/26 15:59:59","0","-1","1500","0"
"30","1","0","0","1","31","791","2022/05/21 05:00:00","101","2022/06/01 04:59:59","0","-1","2000","0"
"40","1","0","0","1","41","792","2022/05/21 05:00:00","101","2022/06/01 04:59:59","0","-1","2000","0"
"80","1","0","0","1","81","793","2022/05/24 05:00:00","101","2022/06/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","82","794","2022/05/24 05:00:00","102","2022/06/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","83","795","2022/05/24 05:00:00","111","2022/06/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","84","796","2022/05/24 05:00:00","109","2022/06/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","85","797","2022/05/24 05:00:00","112","2022/06/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","351","798","2022/05/24 05:00:00","8004","2022/06/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","352","799","2022/05/24 05:00:00","8005","2022/06/01 04:59:59","0","-1","1500","0"
"30","1","0","0","1","37","800","2022/05/27 05:00:00","109","2022/05/31 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","801","2022/06/01 05:00:00","103","2022/06/12 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","802","2022/06/01 05:00:00","103","2022/06/12 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","803","2022/06/01 05:00:00","109","2022/06/09 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","804","2022/06/01 05:00:00","112","2022/06/09 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","805","2022/06/01 16:00:00","6004","2022/06/21 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","806","2022/06/01 16:00:00","6005","2022/06/21 15:59:59","0","-1","1500","0"
"30","1","0","0","1","32","807","2022/06/05 05:00:00","102","2022/06/15 04:59:59","0","-1","2000","0"
"40","1","0","0","1","42","808","2022/06/05 05:00:00","102","2022/06/15 04:59:59","0","-1","2000","0"
"30","1","0","0","1","39","809","2022/06/10 05:00:00","111","2022/06/14 04:59:59","0","-1","2000","0"
"40","1","0","0","1","49","810","2022/06/10 05:00:00","111","2022/06/14 04:59:59","0","-1","2000","0"
"40","1","0","0","1","45","811","2022/06/12 05:00:00","104","2022/06/27 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","812","2022/06/13 16:00:00","7004","2022/06/25 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","813","2022/06/13 16:00:00","7005","2022/06/25 15:59:59","0","-1","1500","0"
"30","1","0","0","1","31","814","2022/06/15 05:00:00","101","2022/06/20 04:59:59","0","-1","3000","0"
"40","1","0","0","1","41","815","2022/06/15 05:00:00","101","2022/06/20 04:59:59","0","-1","2000","0"
"30","1","0","0","1","31","816","2022/06/20 05:00:00","101","2022/06/30 04:59:59","0","-1","2000","0"
"40","1","0","0","1","41","817","2022/06/20 05:00:00","101","2022/06/30 04:59:59","0","-1","2000","0"
"80","1","0","0","1","81","818","2022/06/25 05:00:00","101","2022/07/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","82","819","2022/06/25 05:00:00","102","2022/07/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","83","820","2022/06/25 05:00:00","111","2022/07/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","84","821","2022/06/25 05:00:00","109","2022/07/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","85","822","2022/06/25 05:00:00","112","2022/07/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","351","823","2022/06/25 05:00:00","8004","2022/07/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","352","824","2022/06/25 05:00:00","8005","2022/07/01 04:59:59","0","-1","1500","0"
"30","1","0","0","1","34","825","2022/07/01 05:00:00","103","2022/07/07 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","826","2022/07/01 05:00:00","103","2022/07/07 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","827","2022/07/01 05:00:00","109","2022/07/05 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","828","2022/07/01 16:00:00","6004","2022/07/15 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","829","2022/07/01 16:00:00","6005","2022/07/15 15:59:59","0","-1","1500","0"
"30","1","0","0","1","32","830","2022/07/02 05:00:00","102","2022/07/15 04:59:59","0","-1","2000","0"
"40","1","0","0","1","42","831","2022/07/02 05:00:00","102","2022/07/15 04:59:59","0","-1","2000","0"
"30","1","0","0","1","39","832","2022/07/11 05:00:00","111","2022/07/15 04:59:59","0","-1","2000","0"
"40","1","0","0","1","49","833","2022/07/11 05:00:00","111","2022/07/15 04:59:59","0","-1","2000","0"
"40","1","0","0","1","45","834","2022/07/12 05:00:00","104","2022/07/24 04:59:59","0","-1","2000","0"
"30","1","0","0","1","31","835","2022/07/15 05:00:00","101","2022/07/20 04:59:59","0","-1","3000","0"
"40","1","0","0","1","41","836","2022/07/15 05:00:00","101","2022/07/20 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","837","2022/07/19 16:00:00","7004","2022/07/26 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","838","2022/07/19 16:00:00","7005","2022/07/26 15:59:59","0","-1","1500","0"
"30","1","0","0","1","31","839","2022/07/20 05:00:00","101","2022/07/26 04:59:59","0","-1","2000","0"
"40","1","0","0","1","41","840","2022/07/20 05:00:00","101","2022/07/26 04:59:59","0","-1","2000","0"
"80","1","0","0","1","81","841","2022/07/24 05:00:00","101","2022/08/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","82","842","2022/07/24 05:00:00","102","2022/08/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","83","843","2022/07/24 05:00:00","111","2022/08/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","84","844","2022/07/24 05:00:00","109","2022/08/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","85","845","2022/07/24 05:00:00","112","2022/08/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","351","846","2022/07/24 05:00:00","8004","2022/08/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","352","847","2022/07/24 05:00:00","8005","2022/08/01 04:59:59","0","-1","1500","0"
"30","1","0","0","1","37","848","2022/07/26 05:00:00","109","2022/08/01 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","849","2022/07/26 05:00:00","112","2022/08/01 04:59:59","0","-1","2000","0"
"100","1","0","0","1","91","850","2022/08/01 05:00:00","101","2022/08/15 04:59:59","0","-1","1500","0"
"100","1","0","0","1","92","851","2022/08/01 05:00:00","102","2022/08/15 04:59:59","0","-1","1500","0"
"100","1","0","0","1","93","852","2022/08/01 05:00:00","111","2022/08/15 04:59:59","0","-1","1500","0"
"100","1","0","0","1","94","853","2022/08/01 05:00:00","109","2022/08/15 04:59:59","0","-1","1500","0"
"100","1","0","0","1","95","854","2022/08/01 05:00:00","112","2022/08/15 04:59:59","0","-1","1500","0"
"100","1","0","0","1","100","855","2022/08/01 05:00:00","8004","2022/08/15 04:59:59","0","-1","1500","0"
"100","1","0","0","1","101","856","2022/08/01 05:00:00","8005","2022/08/15 04:59:59","0","-1","1500","0"
"100","1","0","0","1","96","857","2022/08/01 05:00:00","6004","2022/08/15 04:59:59","0","-1","1500","0"
"100","1","0","0","1","97","858","2022/08/01 05:00:00","6005","2022/08/15 04:59:59","0","-1","1500","0"
"100","1","0","0","1","98","859","2022/08/01 05:00:00","7004","2022/08/15 04:59:59","0","-1","1500","0"
"100","1","0","0","1","99","860","2022/08/01 05:00:00","7005","2022/08/15 04:59:59","0","-1","1500","0"
"30","1","0","0","1","34","861","2022/08/01 05:00:00","103","2022/08/07 04:59:59","0","-1","4000","0"
"40","1","0","0","1","44","862","2022/08/01 05:00:00","103","2022/08/07 04:59:59","0","-1","4000","0"
"80","1","0","0","1","151","863","2022/08/01 16:00:00","6004","2022/08/15 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","864","2022/08/01 16:00:00","6005","2022/08/15 15:59:59","0","-1","1500","0"
"30","1","0","0","1","31","865","2022/08/01 05:00:00","101","2022/08/05 04:59:59","0","-1","4000","0"
"40","1","0","0","1","41","866","2022/08/01 05:00:00","101","2022/08/05 04:59:59","0","-1","2000","0"
"30","1","0","0","1","32","867","2022/08/05 05:00:00","102","2022/08/11 04:59:59","0","-1","4000","0"
"40","1","0","0","1","42","868","2022/08/05 05:00:00","102","2022/08/11 04:59:59","0","-1","4000","0"
"30","1","0","0","1","39","869","2022/08/11 05:00:00","111","2022/08/14 04:59:59","0","-1","4000","0"
"40","1","0","0","1","49","870","2022/08/11 05:00:00","111","2022/08/14 04:59:59","0","-1","4000","0"
"30","1","0","0","1","34","871","2022/08/14 05:00:00","103","2022/08/19 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","872","2022/08/14 05:00:00","103","2022/08/19 04:59:59","0","-1","2000","0"
"30","1","0","0","1","31","873","2022/08/15 05:00:00","101","2022/08/19 04:59:59","0","-1","4000","0"
"40","1","0","0","1","41","874","2022/08/15 05:00:00","101","2022/08/19 04:59:59","0","-1","2000","0"
"30","1","0","0","1","31","875","2022/08/19 05:00:00","101","2022/08/24 04:59:59","0","-1","2000","0"
