dc34b82d2ead1618e3919b014871671cc386dd71d0ba026d97751b16b97f9994,9a6cc38a9c441326954dea0dbb9797a138572c7f97e3d6f86107b4470ca37158,2156ec6087f986449294406249f4d08d3fc1b54327d7b6acd37094e3b700baad,ccc97c6d10ba083690b0a58ea9f23b74206dc6da5bc26f7af33c9c6eafe391a2,2996573f7e825957acf3252c6866cecb71d94163f5828eaa025a4bde6a15c61f,30f67b8132f392ef417b3699e0dac8de0dafce61acc6211c731c448ee1ed787b,be8ae4de9b7cb135bbb6f561fe9dc729c3299023ec84c5198851f130b7540d6d,e3f73156a7b6e71e776241afe58795d9b4c72688bea9764c5338b878914fc180,ecc27ab01b6b52ec362b7f94e6a1a3da024e161e44b19ccdd565a24b996ac4e4,c506f699b1affaaae25de2e3c208dc5e67cf8e074851a855ebf34ab8dcb9deb0,72761b0c538db51791342e310f33abf94ddd52b1254a2428eeaa4db2ba8bba8c,896114734bd9b1160575afe4863799f9e67ebfe7d32c5d4d44981e8c721d8786
"2222242","2030/08/01 14:59:59","2015/12/17 15:00:00","封印有鈴莓（春日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","鈴莓（春日）的記憶碎片","31308","1","11","31308","0","9999"
"1282212","2030/08/01 14:59:59","2015/12/17 15:00:00","封印有庫露露的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","庫露露的記憶碎片","31309","1","11","31309","0","9999"
"6054152","2030/08/01 14:59:59","2015/12/17 15:00:00","封印有真步（夢想樂園）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","真步（夢想樂園）的記憶碎片","31310","1","11","31310","0","9999"
"4300122","2030/08/01 14:59:59","2015/12/17 15:00:00","封印有涅婭（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","涅婭（夏日）的記憶碎片","31311","1","11","31311","0","9999"
"6124310","2030/08/01 14:59:59","2015/12/17 15:00:00","封印有美空（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","美空（夏日）的記憶碎片","31312","1","11","31312","0","9999"
"8181122","2030/08/01 14:59:59","2015/12/17 15:00:00","封印有莉莉（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","莉莉（夏日）的記憶碎片","31316","1","11","31316","0","9999"
"63122","2030/08/01 14:59:59","2015/12/17 15:00:00","封印有愛梅斯（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","愛梅斯（夏日）的記憶碎片","31317","1","11","31317","0","9999"
"5460132","2030/08/01 14:59:59","2015/12/17 15:00:00","封印有帆稀（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","帆稀（夏日）的記憶碎片","31318","1","11","31318","0","9999"
"361122","2030/08/01 14:59:59","2015/12/17 15:00:00","封印有愛蜜莉雅（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","愛蜜莉雅（夏日）的記憶碎片","31319","1","11","31319","0","9999"
"311112","2030/08/01 14:59:59","2015/12/17 15:00:00","封印有艾姬多娜（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","艾姬多娜（夏日）的記憶碎片","31320","1","11","31320","0","9999"
"8362122","2030/08/01 14:59:59","2015/12/17 15:00:00","封印有雷姆（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","雷姆（夏日）的記憶碎片","31321","1","11","31321","0","9999"
"4424152","2030/08/01 14:59:59","2015/12/17 15:00:00","封印有望（鍊金術師）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","望（鍊金術師）的記憶碎片","31322","1","11","31322","0","9999"
"8001122","2030/08/01 14:59:59","2015/12/17 15:00:00","封印有萊拉耶爾（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","萊拉耶爾（聖誕節）的記憶碎片","31328","1","11","31328","0","9999"
"104142","2030/08/01 14:59:59","2015/12/17 15:00:00","封印有伊緒（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","伊緒（聖誕節）的記憶碎片","31329","1","11","31329","0","9999"
"5174212","2030/08/01 14:59:59","2021/02/11 16:00:00","封印有日和（公主）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","日和（公主）的記憶碎片","31801","1","11","31801","0","9999"
"7201212","2030/08/01 14:59:59","2020/11/02 16:00:00","封印有優衣（公主）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","優衣（公主）的記憶碎片","31802","1","11","31802","0","9999"
"8301212","2030/08/01 14:59:59","2021/11/01 16:00:00","封印有怜（公主）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","怜（公主）的記憶碎片","31803","1","11","31803","0","9999"
"5414212","2030/08/01 14:59:59","2020/06/22 16:00:00","封印有貪吃佩可（公主）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","貪吃佩可（公主）的記憶碎片","31804","1","11","31804","0","9999"
"1432212","2030/08/01 14:59:59","2020/09/01 16:00:00","封印有可可蘿（公主）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","可可蘿（公主）的記憶碎片","31805","1","11","31805","0","9999"
"1170212","2030/08/01 14:59:59","2015/12/17 15:00:00","封印有凱留（公主）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","凱留（公主）的記憶碎片","31806","1","11","31806","0","9999"
"5032212","2030/08/01 14:59:59","2015/12/17 15:00:00","封印有初音＆栞的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","初音＆栞的記憶碎片","31807","1","11","31807","0","9999"
"6124212","2030/08/01 14:59:59","2015/12/17 15:00:00","封印有禊＆美美＆鏡華的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","禊＆美美＆鏡華的記憶碎片","31808","1","11","31808","0","9999"
"11212","2030/08/01 14:59:59","2015/12/17 15:00:00","封印有秋乃＆咲戀的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","秋乃＆咲戀的記憶碎片","31809","1","11","31809","0","9999"
"94122","2030/08/01 14:59:59","2015/12/17 15:00:00","封印有安＆古蕾婭的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","安＆古蕾婭的記憶碎片","31810","1","11","31810","0","9999"
"2122212","2030/08/01 14:59:59","2015/12/17 15:00:00","封印有靜流＆璃乃的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","靜流＆璃乃的記憶碎片","31811","1","11","31810","0","9999"
"2103232","2030/08/01 14:59:59","2015/12/17 15:00:00","封印有雪菲（公主）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","雪菲（公主）的記憶碎片","31812","1","11","31812","0","9999"
"5174111","2030/08/01 14:59:59","2020/07/02 16:00:00","封印有日和純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","0","日和的純淨記憶碎片","32001","1","18","32001","0","9999"
"7201111","2030/08/01 14:59:59","2020/07/02 16:00:00","封印有優衣純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","0","優衣的純淨記憶碎片","32002","1","18","32002","0","9999"
"8301111","2030/08/01 14:59:59","2020/07/02 16:00:00","封印有怜純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","0","怜的純淨記憶碎片","32003","1","18","32003","0","9999"
"6124111","2030/08/01 14:59:59","2021/07/13 16:00:00","封印有禊純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","0","禊的純淨記憶碎片","32004","1","18","32004","0","9999"
"6032811","2030/08/01 14:59:59","2015/12/17 15:00:00","封印有茉莉純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","0","茉莉的純淨記憶碎片","32005","1","18","32005","0","9999"
"10111","2030/08/01 14:59:59","2021/05/11 16:00:00","封印有茜里純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","0","茜里的純淨記憶碎片","32006","1","18","32006","0","9999"
"6170111","2030/08/01 14:59:59","2022/10/11 16:00:00","封印有宮子純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","0","宮子的純淨記憶碎片","32007","1","18","32007","0","9999"
"7211111","2030/08/01 14:59:59","2023/10/06 16:00:00","封印有雪純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","0","雪的純淨記憶碎片","32008","1","18","32008","0","9999"
"94111","2030/08/01 14:59:59","2023/08/08 16:00:00","封印有杏奈純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","0","杏奈的純淨記憶碎片","32009","1","18","32009","0","9999"
"6054111","2030/08/01 14:59:59","2020/06/03 16:00:00","封印有真步純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","0","真步的純淨記憶碎片","32010","1","18","32010","0","9999"
"8144111","2030/08/01 14:59:59","2020/02/04 16:00:00","封印有璃乃純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","0","璃乃的純淨記憶碎片","32011","1","18","32011","0","9999"
"5032111","2030/08/01 14:59:59","2020/08/03 16:00:00","封印有初音純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","0","初音的純淨記憶碎片","32012","1","18","32012","0","9999"
"4040111","2030/08/01 14:59:59","2015/12/17 15:00:00","封印有七七香純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","0","七七香的純淨記憶碎片","32013","1","18","32013","0","9999"
"1022111","2030/08/01 14:59:59","2015/12/17 15:00:00","封印有霞純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","0","霞的純淨記憶碎片","32014","1","18","32013","0","9999"
"6120211","2030/08/01 14:59:59","2022/11/09 16:00:00","封印有美里純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","0","美里的純淨記憶碎片","32015","1","18","32015","0","9999"
"2222111","2030/08/01 14:59:59","2021/04/08 16:00:00","封印有鈴奈純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","0","鈴奈的純淨記憶碎片","32016","1","18","32016","0","9999"
"1004111","2030/08/01 14:59:59","2021/11/09 16:00:00","封印有香織純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","0","香織的純淨記憶碎片","32017","1","18","32017","0","9999"
"104111","2030/08/01 14:59:59","2020/04/01 16:00:00","封印有伊緒純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","0","伊緒的純淨記憶碎片","32018","1","18","32018","0","9999"
"6161111","2030/08/01 14:59:59","2021/07/13 16:00:00","封印有美美純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","0","美美的純淨記憶碎片","32020","1","18","32020","0","9999"
"1282111","2030/08/01 14:59:59","2015/12/17 15:00:00","封印有胡桃純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","0","胡桃的純淨記憶碎片","32021","1","18","32021","0","9999"
"7481111","2030/08/01 14:59:59","2021/06/11 16:00:00","封印有依里純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","0","依里的純淨記憶碎片","32022","1","18","32022","0","9999"
"64111","2030/08/01 14:59:59","2020/12/04 15:00:00","封印有綾音純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","0","綾音的純淨記憶碎片","32023","1","18","32023","0","9999"
"2222211","2030/08/01 14:59:59","2021/09/08 16:00:00","封印有鈴莓純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","0","鈴莓的純淨記憶碎片","32025","1","18","32025","0","9999"
"8194111","2030/08/01 14:59:59","2022/09/12 16:00:00","封印有鈴純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","0","鈴的純淨記憶碎片","32026","1","18","32026","0","9999"
"381111","2030/08/01 14:59:59","2022/12/09 16:00:00","封印有惠理子純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","0","惠理子的純淨記憶碎片","32027","1","18","32027","0","9999"
"2083111","2030/08/01 14:59:59","2021/01/15 16:00:00","封印有咲戀純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","0","咲戀的純淨記憶碎片","32028","1","18","32028","0","9999"
"4424111","2030/08/01 14:59:59","2021/08/10 16:00:00","封印有望純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","0","望的純淨記憶碎片","32029","1","18","32029","0","9999"
"4144111","2030/08/01 14:59:59","2021/02/09 16:00:00","封印有妮諾純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","0","妮諾的純淨記憶碎片","32030","1","18","32030","0","9999"
"2144111","2030/08/01 14:59:59","2023/01/10 16:00:00","封印有忍純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","0","忍的純淨記憶碎片","32031","1","18","32031","0","9999"
"11111","2030/08/01 14:59:59","2021/01/15 16:00:00","封印有秋乃純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","0","秋乃的純淨記憶碎片","32032","1","18","32032","0","9999"
"6051111","2030/08/01 14:59:59","2021/03/09 16:00:00","封印有真陽純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","0","真陽的純淨記憶碎片","32033","1","18","32033","0","9999"
"7210111","2030/08/01 14:59:59","2015/12/17 15:00:00","封印有優花梨純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","0","優花梨的純淨記憶碎片","32034","1","18","32034","0","9999"
"1174111","2030/08/01 14:59:59","2021/07/13 16:00:00","封印有鏡華純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","0","鏡華的純淨記憶碎片","32036","1","18","32036","0","9999"
"3464111","2030/08/01 14:59:59","2015/12/17 15:00:00","封印有智純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","0","智的純淨記憶碎片","32037","1","18","32037","0","9999"
