1b52530787176794c10f317151da15f96ae0386f8ea52fd59792a24daaa48b98,f5a773a267dd7f4dd8f6eac98f77b0ca3c331db3074803d9b88c438b420a08db,2739997b16bf09b4bd02d618ed0a842cef2318dad6e439252e3b1594824b136b,05656d54a1ee6b9afab15427167095078deb0f3b83fd136d31ae4642e16ddd2f,c13732f39e75d936b4915b0d7c040745708238373b9b2afe3bc38fad6d9a1444,b5ffc4dc39a5824fba581fe559f16a8162f906dc8be6f86e5667ce1e9af9355d,03d6fae755c73bdabe657392b249b86d3a0bc5770879f73250fb996020d0f58b,3983d946a6f0f3520f5bd47f4b3ab2df8a103707e72c93d96f175d04e3934e16,19752ede12f9c5374dab07e3ddebfe1e5b73a0c8f1ace200af33eb9e147c9d72,6b152b2d17d2085d58c78f1a6ab232be6fcc0279c2693474bf5a8f503a7801e0,0e10c55c9ad3832259904a9f08c1f14c76435a032dfb4f6920c741e4cbe114cc,1d38fc51c151899fc78c5fea5b3b033b48342577aaca91ba70de952c8e94dfda,018566c928a8f197876661825a818835caecc2ba300869a101f2423f6c464f01,cd381740592f0a48922a20fdbc132beebb6096c8dc17abce9e8274bf057e99c3,7b1613dc9a2d8a6443ba82813f34cc24a213960de02a4fe1ddf7579a1cc5c58d,fba79596392817cafb0c443beca936e6fe15da87038cb439ab77249add5fe9ac,ec6d9b3097f1b8ff229539e2ccddeca34bc062c265090a8f44cfb3df31aa760c,ffa3e7fd3ec45a210da044d6daec36a8ba2d24eac6894ca1a3d9a139adf93ede,042911a7a26f9b81d9783c216ef8af1d888083ceeaec6d54b83c4b602498682f,16ce158056d80b4b45dfe3cf0df8a74e0f2ad2dc0294ddde2aefc88b4fc0b77a,3ab7f60b58d415a088a76f6d339db9334d34ea167b38a0ebed21c20eef62c0be,97bd27e33b14115a2eaedbf1ffda1b98c5cd9480f9eb6743a7757f1838d12fe0,14c7350a7635e9d83336ef1b7d14b2a544d10f3bbba4aae0073a9518b74fed77,4d71a1fbc5023434c513ce0cf11e1b5cfb60549e414bd31ee0fe8f70937c8171,5b7a82fbbba8fbf8254fab6d8bba23842e1c57d2b13d215ae243da1f2fcf8659,7ef1d5c37874605d0b83259afe1ff0c6020c774f2a6aa7d6d393e5e02e76bd19,1713c6b3d8718d17e0d2d13a0d8f24069ee8e869c4694b2ac89dad58c13461e8,c41dc6766a66e91d61451296c07ff646f7b601a82682688c56ab9fd1da9322e8,7fbc9f4bd907bb2c6d174ca18f6cebb69b023fb33db65c83dd7d9c0e923e043a,a10f474315ed5b00ba5ac5ed4f11ec4af7579d95b365bc9d3ca10e665ceb52a0,40b58e12c02c25d841cff60f3824c5ea94c8250f19e42cb3c660f9dab9ff534b,5359cec3e9ba00005232143066565efac02cead27525f3cf572bdfc0e45e1598,6e373adb9c4f791ed4165adb1ca9b125edfbe6144ca734c3fe034feac336077e,f72ad3745eb0015e23f6ec495497eb7c04dbeca1a35717d72ca660724e577b1c,48bf28a827388f6a0505e49dc7546bde93eaff8d49265a04650e0541a7f2abad,6a0116dff4d26a237af36198afdfa66a304bed4dccbbb116489f9bafd83c564a,38acdba66b34f90a070be64db2b837581e05eaf1219af59484317ac0c07aa980,056f09a04782ecff71809cee61614fd0cdb29d569eecf5384e58e892fa824918,4f645d092bcaaf47aae302bcb630011281bb7e5498264fb60d27259773270de9,485034f8b4f5961a45af152240dea852ac8b7dab3f6783e3910f3549009b76db
"1","26","26","26","0","26","0","0","1","0","0","26","3271","25","0","508","670100026","26","26","26","0","26","26","200000010","0","26","30","0","10","26","10","32","26","26","26","201000","26","26","0","1"
"1","27","27","27","0","27","0","0","1","0","0","27","3581","25","0","531","670100027","27","27","27","0","27","27","200000010","0","27","30","0","10","27","10","32","27","27","27","201000","27","27","0","1"
"1","28","28","28","0","28","0","0","1","0","0","28","3891","25","0","553","670100028","28","28","28","0","28","28","200000010","0","28","30","0","10","28","10","32","28","28","28","201000","28","28","0","1"
"1","29","29","29","0","29","0","0","1","0","0","29","4201","25","0","576","670100029","29","29","29","0","29","29","200000010","0","29","30","0","10","29","10","32","29","29","29","201000","29","29","0","1"
"1","30","30","30","0","30","0","0","1","0","0","30","4512","26","0","598","670100030","30","30","30","0","30","30","200000010","0","30","30","0","10","30","10","33","30","30","30","201000","30","30","0","1"
"1","31","31","31","0","31","0","0","1","0","0","31","4822","26","0","621","670100031","31","31","31","0","31","31","200000010","0","31","30","0","10","31","10","33","31","31","31","201000","31","31","0","1"
"1","32","32","32","0","32","0","0","1","0","0","32","5132","26","0","643","670100032","32","32","32","0","32","32","200000010","0","32","30","0","10","32","10","33","32","32","32","201000","32","32","0","1"
"1","33","33","33","0","33","0","0","1","0","0","33","5442","26","0","666","670100033","33","33","33","0","33","33","200000010","0","33","30","0","10","33","10","33","33","33","33","201000","33","33","0","1"
"1","34","34","34","0","34","0","0","1","0","0","34","5753","27","0","688","670100034","34","34","34","0","34","34","200000010","0","34","30","0","10","34","10","34","34","34","34","201000","34","34","0","1"
"1","35","35","35","0","35","0","0","1","0","0","35","6063","27","0","711","670100035","35","35","35","0","35","35","200000010","0","35","30","0","10","35","10","34","35","35","35","201000","35","35","0","1"
"1","36","36","36","0","36","0","0","1","0","0","36","6116","27","0","727","670100036","36","36","36","0","36","36","200000010","0","36","30","0","10","36","10","34","36","36","36","201000","36","36","0","1"
"1","37","37","37","0","37","0","0","1","0","0","37","6170","28","0","743","670100037","37","37","37","0","37","37","200000010","0","37","30","0","10","37","10","35","37","37","37","201000","37","37","0","1"
"1","38","38","38","0","38","0","0","1","0","0","38","6223","28","0","759","670100038","38","38","38","0","38","38","200000010","0","38","30","0","10","38","10","35","38","38","38","201000","38","38","0","1"
"1","39","39","39","0","39","0","0","1","0","0","39","6276","28","0","775","670100039","39","39","39","0","39","39","200000010","0","39","30","0","10","39","10","35","39","39","39","201000","39","39","0","1"
"1","40","40","40","0","40","0","0","1","0","0","40","8247","34","0","791","670100040","40","40","40","0","40","40","200000010","0","40","30","0","10","40","10","39","40","40","40","201000","40","40","0","1"
"1","41","41","41","0","41","0","0","1","0","0","41","10218","40","0","807","670100041","41","41","41","0","41","41","200000010","0","41","30","0","10","41","10","43","41","41","41","201000","41","41","0","1"
"1","42","42","42","0","42","0","0","1","0","0","42","10359","41","0","822","670100042","42","42","42","0","42","42","200000010","0","42","30","0","10","42","10","45","42","42","42","201000","42","42","0","1"
"1","43","43","43","0","43","0","0","1","0","0","43","10499","41","0","837","670100043","43","43","43","0","43","43","200000010","0","43","30","0","10","43","10","47","43","43","43","201000","43","43","0","1"
"1","44","44","44","0","44","0","0","1","0","0","44","10640","42","0","852","670100044","44","44","44","0","44","44","200000010","0","44","30","0","10","44","10","49","44","44","44","201000","44","44","0","1"
"1","45","45","45","0","45","0","0","1","0","0","45","10780","42","0","867","670100045","45","45","45","0","45","45","200000010","0","45","30","0","10","45","10","51","45","45","45","201000","45","45","0","1"
"1","46","46","46","0","46","0","0","1","0","0","46","10921","43","0","882","670100046","46","46","46","0","46","46","200000010","0","46","30","0","10","46","10","53","46","46","46","201000","46","46","0","1"
"1","47","47","47","0","47","0","0","1","0","0","47","13533","48","0","1191","670100047","47","47","47","0","47","47","200000010","0","47","30","0","10","47","10","63","47","47","47","201000","47","47","0","1"
"1","48","48","48","0","48","0","0","1","0","0","48","13587","48","0","1255","670100048","48","48","48","0","48","48","200000010","0","48","30","0","10","48","10","63","48","48","48","201000","48","48","0","1"
"1","49","49","49","0","49","0","0","1","0","0","49","13587","51","0","1255","670100049","49","49","49","0","49","49","200000010","0","49","30","0","10","49","10","69","49","49","49","201000","49","49","0","1"
"1","50","50","50","0","50","0","0","1","0","0","50","13587","54","0","1255","670100050","50","50","50","0","50","50","200000010","0","50","30","0","10","50","10","75","50","50","50","201000","50","50","0","1"
"1","51","51","51","0","51","0","0","1","0","0","51","14135","54","0","1264","670100051","51","51","51","0","51","51","200000010","0","51","30","0","10","51","10","76","51","51","51","201000","51","51","0","1"
"1","52","52","52","0","52","0","0","1","0","0","52","14682","55","0","1272","670100052","52","52","52","0","52","52","200000010","0","52","30","0","10","52","10","76","52","52","52","201000","52","52","0","1"
"1","53","53","53","0","53","0","0","1","0","0","53","15230","55","0","1281","670100053","53","53","53","0","53","53","200000010","0","53","30","0","10","53","10","77","53","53","53","201000","53","53","0","1"
"1","54","54","54","0","54","0","0","1","0","0","54","15777","55","0","1289","670100054","54","54","54","0","54","54","200000010","0","54","30","0","10","54","10","77","54","54","54","201000","54","54","0","1"
"1","55","55","55","0","55","0","0","1","0","0","55","16777","55","0","1339","670100055","55","55","55","0","55","55","200000010","0","55","30","0","10","55","10","77","55","55","55","201000","55","55","0","1"
"1","56","56","56","0","56","0","0","1","0","0","56","19277","55","0","1414","670100056","56","56","56","0","56","56","200000010","0","56","30","0","10","56","10","77","56","56","56","201000","56","56","0","1"
"1","57","57","57","0","57","0","0","1","0","0","57","21777","55","0","1489","670100057","57","57","57","0","57","57","200000010","0","57","30","0","10","57","10","77","57","57","57","201000","57","57","0","1"
"1","58","58","58","0","58","0","0","1","0","0","58","21777","57","0","1609","670100058","58","58","58","0","58","58","200000010","0","58","30","0","10","58","10","80","58","58","58","201000","58","58","0","1"
"1","59","59","59","0","59","0","0","1","0","0","59","24601","57","0","1694","670100059","59","59","59","0","59","59","200000010","0","59","30","0","10","59","10","80","59","59","59","201000","59","59","0","1"
"1","60","60","60","0","60","0","0","1","0","0","60","24601","59","0","1831","670100060","60","60","60","0","60","60","200000010","0","60","30","0","10","60","10","83","60","60","60","201000","60","60","0","1"
"1","61","61","61","0","61","0","0","1","0","0","61","27792","59","0","1928","670100061","61","61","61","0","61","61","200000010","0","61","30","0","10","61","10","83","61","61","61","201000","61","61","0","1"
"1","62","62","62","0","62","0","0","1","0","0","62","28195","59","0","1969","670100062","62","62","62","0","62","62","200000010","0","62","30","0","10","62","10","84","62","62","62","201000","62","62","0","1"
"1","63","63","63","0","63","0","0","1","0","0","63","28597","60","0","2010","670100063","63","63","63","0","63","63","200000010","0","63","30","0","10","63","10","86","63","63","63","201000","63","63","0","1"
"1","64","64","64","0","64","0","0","1","0","0","64","29000","60","0","2051","670100064","64","64","64","0","64","64","200000010","0","64","30","0","10","64","10","87","64","64","64","201000","64","64","0","1"
"1","65","65","65","0","65","0","0","1","0","0","65","29402","61","0","2092","670100065","65","65","65","0","65","65","200000010","0","65","30","0","10","65","10","89","65","65","65","201000","65","65","0","1"
"1","66","66","66","0","66","0","0","1","0","0","66","29805","61","0","2133","670100066","66","66","66","0","66","66","200000010","0","66","30","0","10","66","10","90","66","66","66","201000","66","66","0","1"
"1","67","67","67","0","67","0","0","1","0","0","67","30208","61","0","2174","670100067","67","67","67","0","67","67","200000010","0","67","30","0","10","67","10","92","67","67","67","201000","67","67","0","1"
"1","68","68","68","0","68","0","0","1","0","0","68","30610","62","0","2216","670100068","68","68","68","0","68","68","200000010","0","68","30","0","10","68","10","93","68","68","68","201000","68","68","0","1"
"1","69","69","69","0","69","0","0","1","0","0","69","31013","62","0","2257","670100069","69","69","69","0","69","69","200000010","0","69","30","0","10","69","10","95","69","69","69","201000","69","69","0","1"
"1","70","70","70","0","70","0","0","1","0","0","70","31416","63","0","2298","670100070","70","70","70","0","70","70","200000010","0","70","30","0","10","70","10","96","70","70","70","201000","70","70","0","1"
"1","71","71","71","0","71","0","0","1","0","0","71","31818","63","0","2339","670100071","71","71","71","0","71","71","200000010","0","71","30","0","10","71","10","97","71","71","71","201000","71","71","0","1"
"1","1","1","1","0","1","0","0","1","0","0","1","409","4","0","0","670110001","1","1","1","0","1","1","200000001","27","1","30","0","10","1","10","3","1","1","1","201100","1","1","0","1"
"1","2","2","2","0","2","0","0","1","0","0","2","409","9","0","0","670110002","2","2","2","0","2","2","200000001","28","2","30","0","10","2","10","3","2","2","2","201100","2","2","0","1"
"1","3","3","3","0","3","0","0","1","0","0","3","463","5","0","0","670110003","3","3","3","0","3","3","200000001","29","3","30","0","10","3","10","4","3","3","3","201100","3","3","0","1"
"1","4","4","4","0","4","0","0","1","0","0","4","409","5","0","0","670110004","4","4","4","0","4","4","200000001","33","4","30","0","10","4","10","4","4","4","4","201100","4","4","0","1"
"1","5","5","5","0","5","0","0","1","0","0","5","519","7","0","0","670110005","5","5","5","0","5","5","200000001","67","5","30","0","10","5","10","6","5","5","5","201100","5","5","0","1"
"1","6","6","6","0","6","0","0","1","0","0","6","461","8","0","0","670110006","6","6","6","0","6","6","200000001","71","6","30","0","10","6","10","6","6","6","6","201100","6","6","0","1"
"1","7","7","7","0","7","0","0","1","0","0","7","487","8","0","0","670110007","7","7","7","0","7","7","200000001","75","7","30","0","10","7","10","6","7","7","7","201100","7","7","0","1"
"1","8","8","8","0","8","0","0","1","0","0","8","595","8","0","0","670110008","8","8","8","0","8","8","200000001","89","8","30","0","10","8","10","7","8","8","8","201100","8","8","0","1"
"1","9","9","9","0","9","0","0","1","0","0","9","702","9","0","0","670110009","9","9","9","0","9","9","200000001","102","9","30","0","10","9","10","7","9","9","9","201100","9","9","0","1"
"1","10","10","10","0","10","0","0","1","0","0","10","810","9","0","0","670110010","10","10","10","0","10","10","200000001","116","10","30","0","10","10","10","8","10","10","10","201100","10","10","0","1"
"1","11","11","11","0","11","0","0","1","0","0","11","924","10","0","0","670110011","11","11","11","0","11","11","200000001","128","11","30","0","10","11","10","9","11","11","11","201100","11","11","0","1"
"1","12","12","12","0","12","0","0","1","0","0","12","1037","11","0","0","670110012","12","12","12","0","12","12","200000001","139","12","30","0","10","12","10","9","12","12","12","201100","12","12","0","1"
"1","13","13","13","0","13","0","0","1","0","0","13","1151","11","0","0","670110013","13","13","13","0","13","13","200000001","151","13","30","0","10","13","10","10","13","13","13","201100","13","13","0","1"
"1","14","14","14","0","14","0","0","1","0","0","14","1265","12","0","0","670110014","14","14","14","0","14","14","200000001","162","14","30","0","10","14","10","11","14","14","14","201100","14","14","0","1"
"1","15","15","15","0","15","0","0","1","0","0","15","1378","13","0","0","670110015","15","15","15","0","15","15","200000001","174","15","30","0","10","15","10","11","15","15","15","201100","15","15","0","1"
"1","16","16","16","0","16","0","0","1","0","0","16","1492","14","0","0","670110016","16","16","16","0","16","16","200000001","185","16","30","0","10","16","10","12","16","16","16","201100","16","16","0","1"
"1","17","17","17","0","17","0","0","1","0","0","17","1605","14","0","0","670110017","17","17","17","0","17","17","200000001","197","17","30","0","10","17","10","12","17","17","17","201100","17","17","0","1"
"1","18","18","18","0","18","0","0","1","0","0","18","1719","15","0","0","670110018","18","18","18","0","18","18","200000001","208","18","30","0","10","18","10","13","18","18","18","201100","18","18","0","1"
"1","19","19","19","0","19","0","0","1","0","0","19","1809","15","0","0","670110019","19","19","19","0","19","19","200000001","219","19","30","0","10","19","10","13","19","19","19","201100","19","19","0","1"
"1","20","20","20","0","20","0","0","1","0","0","20","1899","16","0","0","670110020","20","20","20","0","20","20","200000001","230","20","30","0","10","20","10","14","20","20","20","201100","20","20","0","1"
"1","21","21","21","0","21","0","0","1","0","0","21","1989","16","0","0","670110021","21","21","21","0","21","21","200000001","240","21","30","0","10","21","10","14","21","21","21","201100","21","21","0","1"
"1","22","22","22","0","22","0","0","1","0","0","22","2079","16","0","0","670110022","22","22","22","0","22","22","200000001","251","22","30","0","10","22","10","14","22","22","22","201100","22","22","0","1"
"1","23","23","23","0","23","0","0","1","0","0","23","2091","23","0","0","670110023","23","23","23","0","23","23","200000001","266","23","30","0","10","23","10","21","23","23","23","201100","23","23","0","1"
"1","24","24","24","0","24","0","0","1","0","0","24","2416","24","0","0","670110024","24","24","24","0","24","24","200000001","294","24","30","0","10","24","10","21","24","24","24","201100","24","24","0","1"
"1","25","25","25","0","25","0","0","1","0","0","25","2741","24","0","0","670110025","25","25","25","0","25","25","200000001","322","25","30","0","10","25","10","21","25","25","25","201100","25","25","0","1"
"1","26","26","26","0","26","0","0","1","0","0","26","2766","24","0","0","670110026","26","26","26","0","26","26","200000001","323","26","30","0","10","26","10","21","26","26","26","201100","26","26","0","1"
"1","27","27","27","0","27","0","0","1","0","0","27","2790","24","0","0","670110027","27","27","27","0","27","27","200000001","325","27","30","0","10","27","10","22","27","27","27","201100","27","27","0","1"
"1","28","28","28","0","28","0","0","1","0","0","28","2815","24","0","0","670110028","28","28","28","0","28","28","200000001","326","28","30","0","10","28","10","22","28","28","28","201100","28","28","0","1"
"1","29","29","29","0","29","0","0","1","0","0","29","4090","26","0","0","670110029","29","29","29","0","29","29","200000001","380","29","30","0","10","29","10","23","29","29","29","201100","29","29","0","1"
"1","30","30","30","0","30","0","0","1","0","0","30","4133","26","0","0","670110030","30","30","30","0","30","30","200000001","423","30","30","0","10","30","10","24","30","30","30","201100","30","30","0","1"
"1","31","31","31","0","31","0","0","1","0","0","31","3348","26","0","0","670110031","31","31","31","0","31","31","200000001","384","31","30","0","10","31","10","22","31","31","31","201100","31","31","0","1"
"1","32","32","32","0","32","0","0","1","0","0","32","3776","28","0","0","670110032","32","32","32","0","32","32","200000001","422","32","30","0","10","32","10","23","32","32","32","201100","32","32","0","1"
"1","33","33","33","0","33","0","0","1","0","0","33","4204","29","0","0","670110033","33","33","33","0","33","33","200000001","461","33","30","0","10","33","10","25","33","33","33","201100","33","33","0","1"
