2cc241f3adc5995d50a8d75626bb298b4fb32296795f89aa49396cf02e4893c4,bd10980f474eed905ed21a65cbe39e6023a1eb75f6da5588022a308eac5fbce1,a4a56c4de55cdbca083aa9eacacfea20baf5683dd4cd973397a7f7a083894377,fc95cf52fe53ad77bdeb415e3939e8351c9de1673c30c1dd962317a11b8d5c6d,7971014d3f7f86dd015f02feb0da4bf14280173b3034d01aff15a8dc6ac785df,a9ecb738ecc24420b9f510558ec755251b035a45943fd924086a19facfceb897,7568b68e02e84fc895e702d4b62dfcdc186a9114df03bde71a41a6ad5a696c59,4b7f9741ea46ef875517f5db16b488433fb15d80f3f44f80ec2813cfbd32724d,f314abb11c5c83f99405dc6d08f27d4c5ad52fe46ab4ababa9f7a91c37f9de0b,6badbc8bad2d89686d2cac7e9c92c7e2a1e387f51f8dac8a53c3535676ac567c,9618adfee632a4fe05eecadb485056edbe9747905742368d8911126a5025c5b3
"514","0","0","","vo_drama_10082014_008","514064","","","","vo_drama_10082014","21"
"514","1","7","0","沒問題嗎？\n哈哈，你的身邊\n還是一樣這麼熱鬧呢。\n一點也不會無聊，看起來很不錯哦。","514065","0.5","0","0","106831","11"
"514","","1","","nop_talk_bitter","514066","","","0.2","106831","3"
"514","","","","1","514067","","","","4","93"
"514","nop_talk_arm_crossed_loop_joy","0","1","nop_talk_arm_crossed_joy","514068","","0","0.2","106831","3"
"514","","","","","514069","","","","514065","91"
"514","","","","0","514070","","","","0.5","93"
"515","150","105","-270","102931","515001","nop_idle_joy1","1","1.95","1","1"
"515","-150","103","-255","104211","515002","nop_idle_wish","0","1.95","1","1"
"515","-300","104","-275","105411","515003","nop_15_tsumugi_idle_arm_crossed","0","1.95","1","1"
"515","","","","0","515004","","","","0.5","93"
"515","0","0","","vo_drama_10082015_001","515005","","","","vo_drama_10082015","21"
"515","1","4","0","新年快樂！\n歡迎來到慈樂之音新年演唱會！\n……不對，我們才是\n被找來的那一方呢。對不起！","515006","0.5","0","0","102931","11"
"515","","1","","nop_15_nozomi_talk_joy","515007","","","0.2","102931","3"
"515","","","","1","515008","","","","2.5","93"
"515","nop_15_nozomi_start_loop","0","1","nop_15_nozomi_start","515009","","0.2","0.2","102931","3"
"515","","","","1","515010","","","","3","93"
"515","","1","","nop_talk_bitter","515011","","","0.2","102931","3"
"515","","","","","515012","","","","515006","91"
"515","","","","1","515013","","","","0.2","93"
"515","","1","","nop_idle_bitter","515014","","","0.2","102931","3"
"515","0","0","","vo_drama_10082015_002","515015","","","","vo_drama_10082015","21"
"515","1","4","0","望，妳真是的。\n真是抱歉，因為我們\n直到剛才都在排練……\n謝謝你今天邀請我們來玩。","515016","0.5","0","0","104211","11"
"515","","1","","nop_talk_worry","515017","","","0.2","104211","3"
"515","","","","1","515018","","","","3","93"
"515","","1","","nop_talk_wish4","515019","","","0.2","104211","3"
"515","","","","1","515020","","","","5","93"
"515","","1","","nop_talk_joy3","515021","","","0.2","104211","3"
"515","","","","1","515022","","","","1.5","93"
"515","nop_idle_normal","0","1","nop_bow2","515023","","0.2","0.2","104211","3"
"515","","","","","515024","","","","515016","91"
"515","0","0","","vo_drama_10082015_003","515025","","","","vo_drama_10082015","21"
"515","1","6","0","受不了，因為騎士先生\n邀請得太突然了啦。\n就算是跨年期間，\n偶像的行程也是很滿的哦？","515026","0.5","0","0","105411","11"
"515","","1","","nop_talk_sad2","515027","","","0.2","105411","3"
"515","","","","1","515028","","","","4.5","93"
"515","","1","","nop_talk_anger","515029","","","0.2","105411","3"
"515","","","","","515030","","","","515026","91"
"515","","1","","nop_idle_anger","515031","","","0.2","105411","3"
"515","0","0","","vo_drama_10082015_004","515032","","","","vo_drama_10082015","21"
"515","1","6","0","呵呵。一收到邀請，\n馬上就開口說「走吧！」的人\n明明就是紡希呢。","515033","0.5","0","0","102931","11"
"515","","1","","nop_talk_bitter","515034","","","0.2","102931","3"
"515","","","","1","515035","","","","1.5","93"
"515","","1","","nop_talk_thinking","515036","","","0.2","102931","3"
"515","","","","","515037","","","","515033","91"
"515","","1","","nop_idle_thinking","515038","","","0.2","102931","3"
"515","0","0","","vo_drama_10082015_005","515039","","","","vo_drama_10082015","21"
"515","1","4","0","小、小望！\n那只是因為我覺得\n怜大人也會來而已！","515040","0.5","0","0","105411","11"
"515","","1","","nop_talk_surprise2","515041","","","0.2","105411","3"
"515","","","","1","515042","","","","1.75","93"
"515","","1","","nop_talk_anger2","515043","","","0.2","105411","3"
"515","","","","","515044","","","","515040","91"
"515","","1","","nop_idle_anger2","515045","","","0.2","105411","3"
"515","0","0","","vo_drama_10082015_006","515046","","","","vo_drama_10082015","21"
"515","1","5","0","的確有很多人都來參加了呢。\n製作人小姐看起來\n也玩得很開心。","515047","0.5","0","0","104211","11"
"515","","1","","nop_talk_wish","515048","","","0.2","104211","3"
"515","","","","","515049","","","","515047","91"
"515","","1","","nop_idle_wish","515050","","","0.2","104211","3"
"515","0","0","","vo_drama_10082015_007","515051","","","","vo_drama_10082015","21"
"515","1","6","0","有這麼多人聚集在一起，\n一定是因為你的人緣很好呢。","515052","0.5","0","0","102931","11"
"515","","1","","nop_15_nozomi_talk_joy","515053","","","0.2","102931","3"
"515","","","","","515054","","","","515052","91"
"515","","1","","nop_idle_joy1","515055","","","0.2","102931","3"
"515","0","0","","vo_drama_10082015_008","515056","","","","vo_drama_10082015","21"
"515","1","4","0","話說剛才\n製作人問說要不要\n找在場的大家來參加\n下一次的演唱會……","515057","0.5","0","0","105411","11"
"515","","1","","nop_talk_surprise1","515058","","","0.2","105411","3"
"515","","","","1","515059","","","","2","93"
"515","","1","","nop_talk_thinking","515060","","","0.5","105411","3"
"515","","","","1","515061","","","","5","93"
"515","","1","","nop_talk_surprise1","515062","","","0.2","105411","3"
"515","","","","","515063","","","","515057","91"
"515","","1","","nop_idle_surprise1","515064","","","0.2","105411","3"
"515","0","0","","vo_drama_10082015_009","515065","","","","vo_drama_10082015","21"
"515","1","5","0","很棒耶！\n如果不會造成困擾的話，我想這麼做。\n大家覺得呢？","515066","0.5","0","0","102931","11"
"515","","1","","nop_talk_joy2","515067","","","0.2","102931","3"
"515","","","","1","515068","","","","2","93"
"515","","1","","nop_talk_normal","515069","","","0.2","102931","3"
"515","","","","","515070","","","","515066","91"
"515","","1","","nop_idle_normal","515071","","","0.2","102931","3"
"515","0","0","","vo_drama_10082015_010","515072","","","","vo_drama_10082015","21"
"515","1","5","0","我也是。\n能受邀參加這麼美好的新年會，\n我想回報這份恩情。","515073","0.5","0","0","104211","11"
"515","","1","","nop_talk_joy1","515074","","","0.2","104211","3"
"515","","","","1","515075","","","","2.25","93"
"515","","1","","nop_talk_wish","515076","","","0.2","104211","3"
"515","","","","","515077","","","","515073","91"
"515","","1","","nop_idle_wish","515078","","","0.2","104211","3"
"515","0","0","","vo_drama_10082015_011","515079","","","","vo_drama_10082015","21"
"515","1","6","0","既然這樣，\n下次的演唱會也要辦到完美哦。\n因為也要招待怜大人來的關係！","515080","0.5","0","0","105411","11"
"515","nop_talk_guts2_loop","0","1","nop_talk_guts2","515081","","0.2","0.2","105411","3"
"515","","","","1","515082","","","","3.5","93"
"515","nop_talk_doya_loop","0","1","nop_talk_doya","515083","","0.2","0.2","105411","3"
"515","","","","","515084","","","","515080","91"
"515","","1","","nop_idle_doya","515085","","","0.2","105411","3"
"515","0","0","","vo_drama_10082015_012","515086","","","","vo_drama_10082015","21"
"515","1","4","0","幹勁十足呢！\n那麼，回去後就趕緊\n繼續排練吧！","515087","0.5","0","0","102931","11"
"515","","1","","nop_talk_joy2","515088","","","0.2","102931","3"
"515","","","","1","515089","","","","2","93"
"515","","1","","nop_talk_joy1","515090","","","0.2","102931","3"
"515","","","","","515091","","","","515087","91"
"515","","1","","nop_idle_joy1","515092","","","0.2","102931","3"
"515","0","0","","vo_drama_10082015_013","515093","","","","vo_drama_10082015","21"
"515","1","6","0","我們會舉辦一場能配得上\n新年之始的美妙演唱會。","515094","0.5","0","0","104211","11"
"515","","1","","nop_talk_joy3_blink","515095","","","0.2","104211","3"
"515","","","","","515096","","","","515094","91"
"515","","1","","nop_idle_joy1","515097","","","0.2","104211","3"
"515","0","0","","vo_drama_10082015_014","515098","","","","vo_drama_10082015","21"
"515","1","6","0","我們會準備好\n無懈可擊的舞台。\n敬請期待。","515099","0.5","0","0","105411","11"
"515","nop_15_tsumugi_talk_arm_crossed_loop","0","1","nop_15_tsumugi_talk_arm_crossed","515100","","0.2","0.2","105411","3"
"515","","","","1","515101","","","","2.5","93"
"515","","1","","nop_talk_arm_crossed_loop_joy","515102","","","0.2","105411","3"
"515","","","","","515103","","","","515099","91"
"515","","1","","nop_idle_arm_crossed_joy","515104","","","0.2","105411","3"
"515","0","0","","vo_drama_10082015_015","515105","","","","vo_drama_10082015","21"
"515","1","6","0","今年我們慈樂之音\n身為偶像也會全力以赴的！\n絕對要專心看著我們哦♪","515106","0.5","0","0","102931","11"
"515","","1","","nop_talk_joy2","515107","","","0.2","102931","3"
"515","","","","","515108","","","","3","93"
"515","nop_talk_joy1_wink","0","1","nop_15_cmn_last","515109","","0.2","0.2","102931","3"
"515","","","","","515110","","","","515106","91"
"515","nop_idle_guts4","0","1","nop_talk_guts4","515111","","0.2","0.2","102931","3"
"515","","","","","515112","","","","0.2","93"
"515","nop_idle_guts2","0","1","nop_talk_guts2","515113","","0.2","0.2","104211","3"
"515","","","","","515114","","","","0.1","93"
"515","nop_idle_guts2","0","1","nop_talk_guts2","515115","","0.2","0.2","105411","3"
"515","","","","0","515116","","","","1","93"
"516","150","105","-255","106731","516001","nop_idle_normal","1","1.95","1","1"
"516","-150","101","-255","106631","516002","nop_idle_joy2","0","1.95","1","1"
"516","-300","104","-275","106531","516003","nop_16_kaya_idle_normal2","0","1.95","1","1"
"516","230","106","-255","2","516004","nop_rago_idle","1","1.95","1","5"
"516","150","106","-255","22","516005","NoItem_idle","1","1.95","1","5"
"516","150","100","-255","23","516006","NoItem","1","1.95","1","5"
"516","1","1","0","1","516007","","0","0","23","6"
"516","1","1","0","1","516008","","0","0","22","6"
"516","","","","0","516009","","","","0.5","93"
"516","","1","","nop_talk_joy2","516010","","","0.2","106631","3"
"516","0","0","","vo_drama_10082016_001","516011","","","","vo_drama_10082016","21"
"516","1","5","0","來，小哥！新年快樂啦！\n給我紅包！","516012","0.5","0","0","106631","11"
"516","","","","1","516013","","","","2.2","93"
"516","nop_16_inori_talk_doya_loop","0","1","nop_16_inori_talk_doya","516014","","0","0.2","106631","3"
"516","","","","","516015","","","","516012","91"
"516","","1","","nop_16_inori_idle_doya","516016","","","0.2","106631","3"
"516","","1","","nop_16_kaya_talk_normal","516017","","","0.2","106531","3"
"516","0","0","","vo_drama_10082016_002","516018","","","","vo_drama_10082016","21"
"516","1","7","0","喂──祈梨。\n大過年的，\n妳這是什麼難看的舉動呀。\n老大，妳也唸她幾句吧。","516019","0.5","0","0","106531","11"
"516","","","","1","516020","","","","4","93"
"516","nop_16_kaya_talk_normal2_loop","0","1","nop_16_kaya_talk_normal2","516021","","0","0.2","106531","3"
"516","","","","","516022","","","","516019","91"
"516","","1","","nop_16_kaya_idle_normal2","516023","","","0.2","106531","3"
"516","","1","","nop_talk_joy1","516024","","","0.2","106731","3"
"516","0","0","","vo_drama_10082016_003","516025","","","","vo_drama_10082016","21"
"516","1","7","0","不說那個了，這還真厲害耶～\n畢竟這裡不但有\n強大公會的公會長，\n連七冠和公主都在場呢。","516026","0.5","0","0","106731","11"
"516","","","","","516027","","","","516026","91"
"516","","1","","nop_idle_joy1","516028","","","0.2","106731","3"
"516","nop_16_inori_talk_nofaith_loop","0","1","nop_16_inori_talk_nofaith","516029","","0","0.2","106631","3"
"516","0","0","","vo_drama_10082016_004","516030","","","","vo_drama_10082016","21"
"516","1","6","0","感覺老大好像在想很危險的事了哦？\n該被唸幾句的人不是我，是老大吧？\n快把老大帶去給茉莉她們！！","516031","0.5","0","0","106631","11"
"516","","","","1","516032","","","","4","93"
"516","nop_16_inori_talk_guts_loop","0","1","nop_16_inori_talk_guts","516033","","0","0.2","106631","3"
"516","","","","","516034","","","","516031","91"
"516","","1","","nop_16_inori_idle_guts","516035","","","0.2","106631","3"
"516","","1","","nop_talk_normal","516036","","","0.2","106731","3"
"516","0","0","","vo_drama_10082016_005","516037","","","","vo_drama_10082016","21"
"516","1","7","0","祈梨好過分哦～\n我剛剛那是「想和大家合作，\n一起去探究世界的祕密～！」\n的意思哦？","516038","0.5","0","0","106731","11"
"516","","","","1","516039","","","","4","93"
"516","nop_talk_guts2_loop","0","1","nop_talk_guts2","516040","","0","0.2","106731","3"
"516","","","","","516041","","","","516038","91"
"516","","1","","nop_idle_wish","516042","","","0.2","106731","3"
"516","","1","","nop_16_homare_idle_wish","516043","","","0.2","22","3"
"516","","1","","nop_talk_sad","516044","","","0.2","106631","3"
"516","0","0","","vo_drama_10082016_006","516045","","","","vo_drama_10082016","21"
"516","1","5","0","那麼可疑，\n怎麼能信任……\n呀啊！眼睛！\n別睜開眼睛啊！","516046","0.5","0","0","106631","11"
"516","","","","1","516047","","","","3.4","93"
"516","","1","","BlackFade","516048","","","0","23","3"
"516","1","1","0.5","1","516049","","0","0.2","23","6"
"516","","","","1","516050","","","","0.2","93"
"516","1","1","1","1","516051","","0","0","22","6"
"516","nop_16_homare_idle_kaigan_wish","0","1","nop_16_homare_talk_kaigan_wish","516052","","0.2","0.2","22","3"
"516","nop_16_homare_idle_kaigan_wish","0","1","nop_16_homare_talk_kaigan_wish","516053","","0.2","0.2","106731","3"
"516","nop_talk_surprise2","0","1","nop_surprise","516054","","0.2","0.2","106631","3"
"516","","","","0","516055","","","","1","93"
"516","1","1","0","1","516056","","0","0.2","23","6"
"516","","","","","516057","","","","516046","91"
"516","","1","","nop_idle_surprise2","516058","","","0.2","106631","3"
"516","nop_15_tsumugi_talk_arm_crossed_loop","0","1","nop_15_tsumugi_talk_arm_crossed","516059","","0","0.2","106531","3"
"516","0","0","","vo_drama_10082016_007","516060","","","","vo_drama_10082016","21"
"516","1","6","0","唉……就算過年了，\n感覺我們也沒有變呢。\n哎，今年就多多關照啦。","516061","0.5","0","0","106531","11"
"516","","","","1","516062","","","","4","93"
"516","nop_16_inori_talk_doya_loop","0","1","nop_16_inori_talk_doya","516063","","0","0.2","106531","3"
"516","","","","","516064","","","","516061","91"
"516","","1","","nop_16_inori_idle_doya","516065","","","0.2","106531","3"
"516","","","","0","516066","","","","0.5","93"
"517","150","104","-225","111031","517001","nop_idle_normal","1","1.95","1","1"
"517","-150","103","-225","110931","517002","nop_idle_normal","0","1.95","1","1"
"517","-300","105","-255","110831","517003","nop_17_chloe_idle_normal2","0","1.95","1","1"
"517","","","","0","517004","","","","0.5","93"
"517","0","0","","vo_drama_10082017_001","517005","","","","vo_drama_10082017","21"
"517","1","7","0","呀啊啊啊啊～！\n不但有無敵歌姬慈樂之音的幾位偶像，\n身邊也全是美少女！\n這場臉長得好看的新年會簡直太棒了！","517006","0.5","0","0","110931","11"
"517","nop_idle_normal","0","1","nop_17_chieru_swing","517007","","0.2","0.2","110931","3"
"517","","","","1","517008","","","","1.5","93"
"517","nop_17_chieru_ahahaStand_loop","0","1","nop_17_chieru_ahahaStand_in","517009","","0","0.2","110931","3"
"517","","","","1","517010","","","","4","93"
"517","nop_17_chieru_huhuStand_loop","0","1","nop_17_chieru_huhuStand_in","517011","","0","0.2","110931","3"
"517","","","","","517012","","","","517006","91"
"517","0","0","","vo_drama_10082017_002","517013","","","","vo_drama_10082017","21"
"517","1","6","0","話說大家的個性都好強烈啊……\n我們完全就是路人耶。\n碧正緊緊抱著柱子不停地顫抖耶。","517014","0.5","0","0","110831","11"
"517","nop_17_chloe_talk_normal_sad_loop","0","1","nop_17_chloe_talk_normal_sad","517015","","0","0.2","110831","3"
"517","","","","1","517016","","","","3.5","93"
"517","","1","","nop_talk_worry","517017","","","0.2","110831","3"
"517","","","","","517018","","","","517014","91"
"517","","1","","nop_17_chloe_idle_normal2","517019","","","0.2","110831","3"
"517","0","0","","vo_drama_10082017_003","517020","","","","vo_drama_10082017","21"
"517","1","7","0","相較之下，墨團的每一人都很豪邁，\n一口氣乾掉麥酒大吵大鬧的還真可怕。\n真不愧是精明的企業家。\n尤其秋乃學姐還是貴族出身呢。","517021","0.5","0","0","111031","11"
"517","","1","","nop_talk_normal_suprise1","517022","","","0.2","111031","3"
"517","","1","","nop_idle_normal_suprise1","517023","","","0.2","110931","3"
"517","","","","1","517024","","","","2.2","93"
"517","","1","","nop_talk_joy1","517025","","","0.2","111031","3"
"517","","","","1","517026","","","","4.8","93"
"517","","1","","nop_talk_joy3_blink2","517027","","","0.2","111031","3"
"517","","","","","517028","","","","517021","91"
"517","","1","","nop_idle_normal","517029","","","0.2","111031","3"
"517","0","0","","vo_drama_10082017_004","517030","","","","vo_drama_10082017","21"
"517","1","6","0","啊，說到貴族，\n不是有訓詞之類的東西嗎？\n「我們神抽生在好家庭的有錢人\n應該幫助貧窮的庶民」，像這樣的。","517031","0.5","0","0","110931","11"
"517","","1","","nop_talk_joy1_normal","517032","","","0.2","110931","3"
"517","","","","1","517033","","","","4.3","93"
"517","nop_17_chieru_talk_doya_loop","0","1","nop_17_chieru_talk_doya","517034","","0","0.2","110931","3"
"517","","","","","517035","","","","517031","91"
"517","0","0","","vo_drama_10082017_005","517036","","","","vo_drama_10082017","21"
"517","1","6","0","沒錯，琪愛兒。\n貴族義務──\n簡單換個說法，就是秋乃學姐有\n援助我們金錢的義務。","517037","0.5","0","0","111031","11"
"517","nop_17_yuni_talk_nofaith_loop","0","1","nop_17_yuni_talk_nofaith","517038","","0","0.2","111031","3"
"517","","","","1","517039","","","","3","93"
"517","nop_talk_guts2_loop","0","1","nop_talk_guts2","517040","","0","0.2","111031","3"
"517","","","","","517041","","","","517037","91"
"517","0","0","","vo_drama_10082017_006","517042","","","","vo_drama_10082017","21"
"517","1","5","0","啊？是這樣嗎？\n那麼，\n就不得不去領個紅包了呢。","517043","0.5","0","0","110831","11"
"517","","1","","nop_talk_arm_crossed_loop2","517044","","","0.2","110831","3"
"517","","","","1","517045","","","","1.7","93"
"517","nop_17_chloe_talk_normal_joy_loop","0","1","nop_17_chloe_talk_normal_joy","517046","","0","0.2","110831","3"
"517","","1","","nop_idle_joy1","517047","","","0.2","110931","3"
"517","","","","","517048","","","","517043","91"
"517","","1","","nop_17_chloe_idle_normal_joy","517049","","","0.2","110831","3"
"517","0","0","","vo_drama_10082017_007","517050","","","","vo_drama_10082017","21"
"517","1","6","0","話說，這裡有這麼多人，\n像貴族啊、王族啊\n那樣高貴的人物，\n隨便數數就有好幾位吧？","517051","0.5","0","0","110931","11"
"517","","1","","nop_talk_joy2","517052","","","0.2","110931","3"
"517","","","","1","517053","","","","5","93"
"517","","1","","nop_idle_surprise_kira","517054","","","0.2","111031","3"
"517","","","","","517055","","","","517051","91"
"517","","1","","nop_idle_normal","517056","","","0.2","110931","3"
"517","0","0","","vo_drama_10082017_008","517057","","","","vo_drama_10082017","21"
"517","1","7","0","好，大家走吧！\n呼哈哈有錢的傢伙們，\n讓我們扒個精光吧──！","517058","0.5","0","0","111031","11"
"517","nop_17_yuni_pose_loop","0","1","nop_17_yuni_pose","517059","","0","0.2","111031","3"
"517","","","","1","517060","","","","0.7","93"
"517","nop_idle_normal","0","1","nop_17_chieru_smile","517061","","0.2","0.2","110931","3"
"517","0","1","0","10","517062","0","0","0","110931","12"
"517","nop_17_chloe_idle_normal_joy","0","1","nop_17_chloe_04","517063","","0.2","0.2","110831","3"
"517","0","1","0","6","517064","0","0","0","110831","12"
"517","","","","1","517065","","","","1","93"
"517","","0","","nop_17_yuni_huhuStand_in","517066","","","0.2","111031","3"
"517","","","","1","517067","","","","1.5","93"
"517","nop_17_yuni_ahahaStand_loop","0","1","nop_17_yuni_ahahaStand_in","517068","","0","0.2","111031","3"
"517","","","","","517069","","","","517058","91"
"517","","","","0","517070","","","","111031","4"
"517","","1","","nop_run","517071","","","0.2","111031","3"
"517","3","-225","0","1000","517072","","","","111031","2"
"517","","","","0","517073","","","","0.3","93"
"517","","1","","nop_run","517074","","","0.2","110931","3"
"517","3","-225","0","1000","517075","","","","110931","2"
"517","","","","0","517076","","","","0.1","93"
"517","","1","","nop_run_joy","517077","","","0.2","110831","3"
"517","3","-255","0","1000","517078","","","","110831","2"
"517","","","","0","517079","","","","3","93"
"517","","","","0","517080","","","","0.5","93"
"518","-150","105","-255","115031","518001","nop_idle_normal","0","1.95","1","1"
"518","150","104","-255","114711","518002","nop_18_muimi_idle_joy_normal","1","1.95","1","1"
"518","-1000","107","-275","118511","518003","nop_18_karin_idle_normal","0","1.95","1","1"
"518","300","106","-275","118031","518004","nop_idle_joy2","1","1.95","1","1"
"518","","","","0","518005","","","","0.5","93"
"518","","1","","nop_18_credita_talk_surprise","518006","","","0.2","118031","3"
"518","0","0","","vo_drama_10082018_001","518007","","","","vo_drama_10082018","21"
"518","1","6","0","哎呀、哎呀！\n真是場美妙的新年會！\n不過我們【里士滿工商會】主辦的\n新年會也絲毫不遜色呢。","518008","0.5","0","0","118031","11"
"518","","","","1","518009","","","","3.5","93"
"518","nop_talk_doya_loop","0","1","nop_talk_doya","518010","","0","0.2","118031","3"
"518","","","","","518011","","","","518008","91"
"518","","1","","nop_idle_doya","518012","","","0.2","118031","3"
"518","","1","","nop_18_muimi_hello","518013","","","0.2","114711","3"
"518","0","0","","vo_drama_10082018_002","518014","","","","vo_drama_10082018","21"
"518","1","7","0","新年快樂！\n年菜也很美味，\n這真是最棒的新年了！","518015","0.5","0","0","114711","11"
"518","","","","1","518016","","","","1.5","93"
"518","","1","","nop_talk_normal","518017","","","0.2","114711","3"
"518","","","","","518018","","","","518015","91"
"518","","1","","nop_idle_normal","518019","","","0.2","114711","3"
"518","","1","","nop_talk_sad2","518020","","","0.2","115031","3"
"518","0","0","","vo_drama_10082018_003","518021","","","","vo_drama_10082018","21"
"518","1","6","0","在場人數非常多呢。\n沒有緊張感當然是滿困擾的，\n不過現在是新年，就算了吧。","518022","0.5","0","0","115031","11"
"518","","","","","518023","","","","518022","91"
"518","","1","","nop_idle_normal","518024","","","0.2","115031","3"
"518","","1","","nop_talk_bitter","518025","","","0.2","114711","3"
"518","0","0","","vo_drama_10082018_004","518026","","","","vo_drama_10082018","21"
"518","1","7","0","雖然嘴上那麼說，\n但似似花的新年和服穿得很完美哦！","518027","0.5","0","0","114711","11"
"518","","","","","518028","","","","518027","91"
"518","","1","","nop_18_muimi_idle_normal","518029","","","0.2","114711","3"
"518","","1","","nop_talk_thinking","518030","","","0.2","115031","3"
"518","0","0","","vo_drama_10082018_005","518031","","","","vo_drama_10082018","21"
"518","1","9","0","……穿著適當的服飾以融入當下場合，\n這也是祕密行動的一環。","518032","0.5","0","0","115031","11"
"518","","","","","518033","","","","518032","91"
"518","","1","","nop_idle_thinking","518034","","","0.2","115031","3"
"518","","1","","nop_18_neneka_talk_normal","518035","","","0.2","115031","3"
"518","0","0","","vo_drama_10082018_006","518036","","","","vo_drama_10082018","21"
"518","1","6","0","我倒沒有特別雀躍哦。\n這是因為確認在場是否\n有危險分子非常重要……\n嗯。","518037","0.5","0","0","115031","11"
"518","","","","1","518038","","","","3","93"
"518","nop_18_neneka_humu2_loop","0","1","nop_18_neneka_humu2","518039","","0","0.2","115031","3"
"518","","","","","518040","","","","518037","91"
"518","nop_talk_surprise1","0","1","nop_surprise","518041","","0","0.2","118031","3"
"518","0","0","","vo_drama_10082018_007","518042","","","","vo_drama_10082018","21"
"518","1","6","0","！？\n……好、好像感覺到什麼視線了。\n我是陛下忠誠的僕從！\n絕對不是什麼危險分子唷～！","518043","0.5","0","0","118031","11"
"518","","","","1","518044","","","","1","93"
"518","","1","","nop_talk_sad","518045","","","0.2","118031","3"
"518","","","","1","518046","","","","2","93"
"518","nop_18_credita_ahahaStand_loop","0","1","nop_18_credita_ahahaStand_in","518047","","0","0.2","118031","3"
"518","","","","1","518048","","","","1","93"
"518","","1","","nop_walk","518049","","","0.2","118511","3"
"518","3","-275","0","-350","518050","","","","118511","2"
"518","","","","0","518051","","","","1","93"
"518","nop_18_credita_ohohoStand_loop","0","1","nop_18_credita_ohohoStand_in","518052","","0","0.2","118031","3"
"518","","","","0","518053","","","","2","93"
"518","","1","","nop_18_karin_idle_normal","518054","","","0.2","118511","3"
"518","","","","","518055","","","","518043","91"
"518","nop_idle_sad","1","","nop_18_credita_ohohoStand_out","518056","","0.4","0.2","118031","3"
"518","","","","0","518057","","","","0","93"
"518","","","","1","518058","","","","115031","4"
"518","","1","","nop_idle_normal","518059","","","0.2","115031","3"
"518","","","","0","518060","","","","0","93"
"518","","1","","nop_idle_joy1","518061","","","0.2","114711","3"
"518","","1","","nop_idle_normal","518062","","","0.2","118031","3"
"518","","1","","nop_18_karin_talk_normal","518063","","","0.2","118511","3"
"518","0","0","","vo_drama_10082018_008","518064","","","","vo_drama_10082018","21"
"518","1","6","0","受邀的貴賓們\n似乎都玩得很開心呢。\n我們公會管理協會\n今年也請大家多多指教！","518065","0.5","0","0","118511","11"
"518","","","","1","518066","","","","0.5","93"
"518","","","","1","518067","","","","4.5","93"
"518","nop_18_karin_idle_normal","0","1","nop_18_karin_bow","518068","","0","0.2","118511","3"
"518","","","","","518069","","","","518065","91"
"518","nop_idle_normal","0","1","nop_18_muimi_hello","518070","","0","0.2","114711","3"
"518","nop_idle_normal","0","1","nop_bow","518071","","0","0.2","115031","3"
"518","","1","","nop_18_credita_ahahaStand_loop","518072","","","0.2","118031","3"
"518","","","","0","518073","","","","1.5","93"
