15c3534b766f9a4777b5cc4f497e2286af2de0fb966f901cc8190975a2940b21,5cadad2f201f426292217f82568c568d084ff84e5c02837903c8664b022fc4c4,5ce318569e814a5f267cb15b5f3ea87e0cb09d772520799daa0ff2c78855128e,0df3aef9786634c0637fb4ffe75cb9eebcab38cfc765bd3c05361812b55af102,7610dd6b3bd351013d4fe3a291c1e8122e7cd87ba59f116d7b5722719ca19ff1,3a1b5c484dde7cf7151ac9a2666d9b12b5583b427181e843da1a67851fddda2b,4d9bd31add83fc9de9e772cc2ed6969bb08fb2fb0067036809b8d1738655a5a9,2688a17f7334f8a2bcb99ff57fe75c46fc38012ea03d530cccec8ef99660bc63,6d1a9a3bc563e3dacef1aead078644caf9410b6f8686711f103699e426c1f7a0,f6d538bba62f8de20b2c1719a163e52d0436486fbf46e5610e703a148e9ede99,3985afeaf89c788982ebe034450f5e5384477dc9b97650f48b268afbae4c2b45
"514065","0","0","514","106831","0.5","7","1","11","0","沒問題嗎？\n哈哈，你的身邊\n還是一樣這麼熱鬧呢。\n一點也不會無聊，看起來很不錯哦。"
"514066","","0.2","514","106831","","1","","3","","nop_talk_bitter"
"514067","","","514","4","","","","93","","1"
"514068","1","0.2","514","106831","","0","nop_talk_arm_crossed_loop_joy","3","0","nop_talk_arm_crossed_joy"
"514069","","","514","514065","","","","91","",""
"514070","","","514","0.5","","","","93","","0"
"515001","-270","1.95","515","1","nop_idle_joy1","105","150","1","1","102931"
"515002","-255","1.95","515","1","nop_idle_wish","103","-150","1","0","104211"
"515003","-275","1.95","515","1","nop_15_tsumugi_idle_arm_crossed","104","-300","1","0","105411"
"515004","","","515","0.5","","","","93","","0"
"515005","","","515","vo_drama_10082015","","0","0","21","","vo_drama_10082015_001"
"515006","0","0","515","102931","0.5","4","1","11","0","新年快樂！\n歡迎來到慈樂之音新年演唱會！\n……不對，我們才是\n被找來的那一方呢。對不起！"
"515007","","0.2","515","102931","","1","","3","","nop_15_nozomi_talk_joy"
"515008","","","515","2.5","","","","93","","1"
"515009","1","0.2","515","102931","","0","nop_15_nozomi_start_loop","3","0.2","nop_15_nozomi_start"
"515010","","","515","3","","","","93","","1"
"515011","","0.2","515","102931","","1","","3","","nop_talk_bitter"
"515012","","","515","515006","","","","91","",""
"515013","","","515","0.2","","","","93","","1"
"515014","","0.2","515","102931","","1","","3","","nop_idle_bitter"
"515015","","","515","vo_drama_10082015","","0","0","21","","vo_drama_10082015_002"
"515016","0","0","515","104211","0.5","4","1","11","0","望，妳真是的。\n真是抱歉，因為我們\n直到剛才都在排練……\n謝謝你今天邀請我們來玩。"
"515017","","0.2","515","104211","","1","","3","","nop_talk_worry"
"515018","","","515","3","","","","93","","1"
"515019","","0.2","515","104211","","1","","3","","nop_talk_wish4"
"515020","","","515","5","","","","93","","1"
"515021","","0.2","515","104211","","1","","3","","nop_talk_joy3"
"515022","","","515","1.5","","","","93","","1"
"515023","1","0.2","515","104211","","0","nop_idle_normal","3","0.2","nop_bow2"
"515024","","","515","515016","","","","91","",""
"515025","","","515","vo_drama_10082015","","0","0","21","","vo_drama_10082015_003"
"515026","0","0","515","105411","0.5","6","1","11","0","受不了，因為騎士先生\n邀請得太突然了啦。\n就算是跨年期間，\n偶像的行程也是很滿的哦？"
"515027","","0.2","515","105411","","1","","3","","nop_talk_sad2"
"515028","","","515","4.5","","","","93","","1"
"515029","","0.2","515","105411","","1","","3","","nop_talk_anger"
"515030","","","515","515026","","","","91","",""
"515031","","0.2","515","105411","","1","","3","","nop_idle_anger"
"515032","","","515","vo_drama_10082015","","0","0","21","","vo_drama_10082015_004"
"515033","0","0","515","102931","0.5","6","1","11","0","呵呵。一收到邀請，\n馬上就開口說「走吧！」的人\n明明就是紡希呢。"
"515034","","0.2","515","102931","","1","","3","","nop_talk_bitter"
"515035","","","515","1.5","","","","93","","1"
"515036","","0.2","515","102931","","1","","3","","nop_talk_thinking"
"515037","","","515","515033","","","","91","",""
"515038","","0.2","515","102931","","1","","3","","nop_idle_thinking"
"515039","","","515","vo_drama_10082015","","0","0","21","","vo_drama_10082015_005"
"515040","0","0","515","105411","0.5","4","1","11","0","小、小望！\n那只是因為我覺得\n怜大人也會來而已！"
"515041","","0.2","515","105411","","1","","3","","nop_talk_surprise2"
"515042","","","515","1.75","","","","93","","1"
"515043","","0.2","515","105411","","1","","3","","nop_talk_anger2"
"515044","","","515","515040","","","","91","",""
"515045","","0.2","515","105411","","1","","3","","nop_idle_anger2"
"515046","","","515","vo_drama_10082015","","0","0","21","","vo_drama_10082015_006"
"515047","0","0","515","104211","0.5","5","1","11","0","的確有很多人都來參加了呢。\n製作人小姐看起來\n也玩得很開心。"
"515048","","0.2","515","104211","","1","","3","","nop_talk_wish"
"515049","","","515","515047","","","","91","",""
"515050","","0.2","515","104211","","1","","3","","nop_idle_wish"
"515051","","","515","vo_drama_10082015","","0","0","21","","vo_drama_10082015_007"
"515052","0","0","515","102931","0.5","6","1","11","0","有這麼多人聚集在一起，\n一定是因為你的人緣很好呢。"
"515053","","0.2","515","102931","","1","","3","","nop_15_nozomi_talk_joy"
"515054","","","515","515052","","","","91","",""
"515055","","0.2","515","102931","","1","","3","","nop_idle_joy1"
"515056","","","515","vo_drama_10082015","","0","0","21","","vo_drama_10082015_008"
"515057","0","0","515","105411","0.5","4","1","11","0","話說剛才\n製作人問說要不要\n找在場的大家來參加\n下一次的演唱會……"
"515058","","0.2","515","105411","","1","","3","","nop_talk_surprise1"
"515059","","","515","2","","","","93","","1"
"515060","","0.5","515","105411","","1","","3","","nop_talk_thinking"
"515061","","","515","5","","","","93","","1"
"515062","","0.2","515","105411","","1","","3","","nop_talk_surprise1"
"515063","","","515","515057","","","","91","",""
"515064","","0.2","515","105411","","1","","3","","nop_idle_surprise1"
"515065","","","515","vo_drama_10082015","","0","0","21","","vo_drama_10082015_009"
"515066","0","0","515","102931","0.5","5","1","11","0","很棒耶！\n如果不會造成困擾的話，我想這麼做。\n大家覺得呢？"
"515067","","0.2","515","102931","","1","","3","","nop_talk_joy2"
"515068","","","515","2","","","","93","","1"
"515069","","0.2","515","102931","","1","","3","","nop_talk_normal"
"515070","","","515","515066","","","","91","",""
"515071","","0.2","515","102931","","1","","3","","nop_idle_normal"
"515072","","","515","vo_drama_10082015","","0","0","21","","vo_drama_10082015_010"
"515073","0","0","515","104211","0.5","5","1","11","0","我也是。\n能受邀參加這麼美好的新年會，\n我想回報這份恩情。"
"515074","","0.2","515","104211","","1","","3","","nop_talk_joy1"
"515075","","","515","2.25","","","","93","","1"
"515076","","0.2","515","104211","","1","","3","","nop_talk_wish"
"515077","","","515","515073","","","","91","",""
"515078","","0.2","515","104211","","1","","3","","nop_idle_wish"
"515079","","","515","vo_drama_10082015","","0","0","21","","vo_drama_10082015_011"
"515080","0","0","515","105411","0.5","6","1","11","0","既然這樣，\n下次的演唱會也要辦到完美哦。\n因為也要招待怜大人來的關係！"
"515081","1","0.2","515","105411","","0","nop_talk_guts2_loop","3","0.2","nop_talk_guts2"
"515082","","","515","3.5","","","","93","","1"
"515083","1","0.2","515","105411","","0","nop_talk_doya_loop","3","0.2","nop_talk_doya"
"515084","","","515","515080","","","","91","",""
"515085","","0.2","515","105411","","1","","3","","nop_idle_doya"
"515086","","","515","vo_drama_10082015","","0","0","21","","vo_drama_10082015_012"
"515087","0","0","515","102931","0.5","4","1","11","0","幹勁十足呢！\n那麼，回去後就趕緊\n繼續排練吧！"
"515088","","0.2","515","102931","","1","","3","","nop_talk_joy2"
"515089","","","515","2","","","","93","","1"
"515090","","0.2","515","102931","","1","","3","","nop_talk_joy1"
"515091","","","515","515087","","","","91","",""
"515092","","0.2","515","102931","","1","","3","","nop_idle_joy1"
"515093","","","515","vo_drama_10082015","","0","0","21","","vo_drama_10082015_013"
"515094","0","0","515","104211","0.5","6","1","11","0","我們會舉辦一場能配得上\n新年之始的美妙演唱會。"
"515095","","0.2","515","104211","","1","","3","","nop_talk_joy3_blink"
"515096","","","515","515094","","","","91","",""
"515097","","0.2","515","104211","","1","","3","","nop_idle_joy1"
"515098","","","515","vo_drama_10082015","","0","0","21","","vo_drama_10082015_014"
"515099","0","0","515","105411","0.5","6","1","11","0","我們會準備好\n無懈可擊的舞台。\n敬請期待。"
"515100","1","0.2","515","105411","","0","nop_15_tsumugi_talk_arm_crossed_loop","3","0.2","nop_15_tsumugi_talk_arm_crossed"
"515101","","","515","2.5","","","","93","","1"
"515102","","0.2","515","105411","","1","","3","","nop_talk_arm_crossed_loop_joy"
"515103","","","515","515099","","","","91","",""
"515104","","0.2","515","105411","","1","","3","","nop_idle_arm_crossed_joy"
"515105","","","515","vo_drama_10082015","","0","0","21","","vo_drama_10082015_015"
"515106","0","0","515","102931","0.5","6","1","11","0","今年我們慈樂之音\n身為偶像也會全力以赴的！\n絕對要專心看著我們哦♪"
"515107","","0.2","515","102931","","1","","3","","nop_talk_joy2"
"515108","","","515","3","","","","93","",""
"515109","1","0.2","515","102931","","0","nop_talk_joy1_wink","3","0.2","nop_15_cmn_last"
"515110","","","515","515106","","","","91","",""
"515111","1","0.2","515","102931","","0","nop_idle_guts4","3","0.2","nop_talk_guts4"
"515112","","","515","0.2","","","","93","",""
"515113","1","0.2","515","104211","","0","nop_idle_guts2","3","0.2","nop_talk_guts2"
"515114","","","515","0.1","","","","93","",""
"515115","1","0.2","515","105411","","0","nop_idle_guts2","3","0.2","nop_talk_guts2"
"515116","","","515","1","","","","93","","0"
"516001","-255","1.95","516","1","nop_idle_normal","105","150","1","1","106731"
"516002","-255","1.95","516","1","nop_idle_joy2","101","-150","1","0","106631"
"516003","-275","1.95","516","1","nop_16_kaya_idle_normal2","104","-300","1","0","106531"
"516004","-255","1.95","516","1","nop_rago_idle","106","230","5","1","2"
"516005","-255","1.95","516","1","NoItem_idle","106","150","5","1","22"
"516006","-255","1.95","516","1","NoItem","100","150","5","1","23"
"516007","0","0","516","23","","1","1","6","0","1"
"516008","0","0","516","22","","1","1","6","0","1"
"516009","","","516","0.5","","","","93","","0"
"516010","","0.2","516","106631","","1","","3","","nop_talk_joy2"
"516011","","","516","vo_drama_10082016","","0","0","21","","vo_drama_10082016_001"
"516012","0","0","516","106631","0.5","5","1","11","0","來，小哥！新年快樂啦！\n給我紅包！"
"516013","","","516","2.2","","","","93","","1"
"516014","1","0.2","516","106631","","0","nop_16_inori_talk_doya_loop","3","0","nop_16_inori_talk_doya"
"516015","","","516","516012","","","","91","",""
"516016","","0.2","516","106631","","1","","3","","nop_16_inori_idle_doya"
"516017","","0.2","516","106531","","1","","3","","nop_16_kaya_talk_normal"
"516018","","","516","vo_drama_10082016","","0","0","21","","vo_drama_10082016_002"
"516019","0","0","516","106531","0.5","7","1","11","0","喂──祈梨。\n大過年的，\n妳這是什麼難看的舉動呀。\n老大，妳也唸她幾句吧。"
"516020","","","516","4","","","","93","","1"
"516021","1","0.2","516","106531","","0","nop_16_kaya_talk_normal2_loop","3","0","nop_16_kaya_talk_normal2"
"516022","","","516","516019","","","","91","",""
"516023","","0.2","516","106531","","1","","3","","nop_16_kaya_idle_normal2"
"516024","","0.2","516","106731","","1","","3","","nop_talk_joy1"
"516025","","","516","vo_drama_10082016","","0","0","21","","vo_drama_10082016_003"
"516026","0","0","516","106731","0.5","7","1","11","0","不說那個了，這還真厲害耶～\n畢竟這裡不但有\n強大公會的公會長，\n連七冠和公主都在場呢。"
"516027","","","516","516026","","","","91","",""
"516028","","0.2","516","106731","","1","","3","","nop_idle_joy1"
"516029","1","0.2","516","106631","","0","nop_16_inori_talk_nofaith_loop","3","0","nop_16_inori_talk_nofaith"
"516030","","","516","vo_drama_10082016","","0","0","21","","vo_drama_10082016_004"
"516031","0","0","516","106631","0.5","6","1","11","0","感覺老大好像在想很危險的事了哦？\n該被唸幾句的人不是我，是老大吧？\n快把老大帶去給茉莉她們！！"
"516032","","","516","4","","","","93","","1"
"516033","1","0.2","516","106631","","0","nop_16_inori_talk_guts_loop","3","0","nop_16_inori_talk_guts"
"516034","","","516","516031","","","","91","",""
"516035","","0.2","516","106631","","1","","3","","nop_16_inori_idle_guts"
"516036","","0.2","516","106731","","1","","3","","nop_talk_normal"
"516037","","","516","vo_drama_10082016","","0","0","21","","vo_drama_10082016_005"
"516038","0","0","516","106731","0.5","7","1","11","0","祈梨好過分哦～\n我剛剛那是「想和大家合作，\n一起去探究世界的祕密～！」\n的意思哦？"
"516039","","","516","4","","","","93","","1"
"516040","1","0.2","516","106731","","0","nop_talk_guts2_loop","3","0","nop_talk_guts2"
"516041","","","516","516038","","","","91","",""
"516042","","0.2","516","106731","","1","","3","","nop_idle_wish"
"516043","","0.2","516","22","","1","","3","","nop_16_homare_idle_wish"
"516044","","0.2","516","106631","","1","","3","","nop_talk_sad"
"516045","","","516","vo_drama_10082016","","0","0","21","","vo_drama_10082016_006"
"516046","0","0","516","106631","0.5","5","1","11","0","那麼可疑，\n怎麼能信任……\n呀啊！眼睛！\n別睜開眼睛啊！"
"516047","","","516","3.4","","","","93","","1"
"516048","","0","516","23","","1","","3","","BlackFade"
"516049","0.5","0.2","516","23","","1","1","6","0","1"
"516050","","","516","0.2","","","","93","","1"
"516051","1","0","516","22","","1","1","6","0","1"
"516052","1","0.2","516","22","","0","nop_16_homare_idle_kaigan_wish","3","0.2","nop_16_homare_talk_kaigan_wish"
"516053","1","0.2","516","106731","","0","nop_16_homare_idle_kaigan_wish","3","0.2","nop_16_homare_talk_kaigan_wish"
"516054","1","0.2","516","106631","","0","nop_talk_surprise2","3","0.2","nop_surprise"
"516055","","","516","1","","","","93","","0"
"516056","0","0.2","516","23","","1","1","6","0","1"
"516057","","","516","516046","","","","91","",""
"516058","","0.2","516","106631","","1","","3","","nop_idle_surprise2"
"516059","1","0.2","516","106531","","0","nop_15_tsumugi_talk_arm_crossed_loop","3","0","nop_15_tsumugi_talk_arm_crossed"
"516060","","","516","vo_drama_10082016","","0","0","21","","vo_drama_10082016_007"
"516061","0","0","516","106531","0.5","6","1","11","0","唉……就算過年了，\n感覺我們也沒有變呢。\n哎，今年就多多關照啦。"
"516062","","","516","4","","","","93","","1"
"516063","1","0.2","516","106531","","0","nop_16_inori_talk_doya_loop","3","0","nop_16_inori_talk_doya"
"516064","","","516","516061","","","","91","",""
"516065","","0.2","516","106531","","1","","3","","nop_16_inori_idle_doya"
"516066","","","516","0.5","","","","93","","0"
"517001","-225","1.95","517","1","nop_idle_normal","104","150","1","1","111031"
"517002","-225","1.95","517","1","nop_idle_normal","103","-150","1","0","110931"
"517003","-255","1.95","517","1","nop_17_chloe_idle_normal2","105","-300","1","0","110831"
"517004","","","517","0.5","","","","93","","0"
"517005","","","517","vo_drama_10082017","","0","0","21","","vo_drama_10082017_001"
"517006","0","0","517","110931","0.5","7","1","11","0","呀啊啊啊啊～！\n不但有無敵歌姬慈樂之音的幾位偶像，\n身邊也全是美少女！\n這場臉長得好看的新年會簡直太棒了！"
"517007","1","0.2","517","110931","","0","nop_idle_normal","3","0.2","nop_17_chieru_swing"
"517008","","","517","1.5","","","","93","","1"
"517009","1","0.2","517","110931","","0","nop_17_chieru_ahahaStand_loop","3","0","nop_17_chieru_ahahaStand_in"
"517010","","","517","4","","","","93","","1"
"517011","1","0.2","517","110931","","0","nop_17_chieru_huhuStand_loop","3","0","nop_17_chieru_huhuStand_in"
"517012","","","517","517006","","","","91","",""
"517013","","","517","vo_drama_10082017","","0","0","21","","vo_drama_10082017_002"
"517014","0","0","517","110831","0.5","6","1","11","0","話說大家的個性都好強烈啊……\n我們完全就是路人耶。\n碧正緊緊抱著柱子不停地顫抖耶。"
"517015","1","0.2","517","110831","","0","nop_17_chloe_talk_normal_sad_loop","3","0","nop_17_chloe_talk_normal_sad"
"517016","","","517","3.5","","","","93","","1"
"517017","","0.2","517","110831","","1","","3","","nop_talk_worry"
"517018","","","517","517014","","","","91","",""
"517019","","0.2","517","110831","","1","","3","","nop_17_chloe_idle_normal2"
"517020","","","517","vo_drama_10082017","","0","0","21","","vo_drama_10082017_003"
"517021","0","0","517","111031","0.5","7","1","11","0","相較之下，墨團的每一人都很豪邁，\n一口氣乾掉麥酒大吵大鬧的還真可怕。\n真不愧是精明的企業家。\n尤其秋乃學姐還是貴族出身呢。"
"517022","","0.2","517","111031","","1","","3","","nop_talk_normal_suprise1"
"517023","","0.2","517","110931","","1","","3","","nop_idle_normal_suprise1"
"517024","","","517","2.2","","","","93","","1"
"517025","","0.2","517","111031","","1","","3","","nop_talk_joy1"
"517026","","","517","4.8","","","","93","","1"
"517027","","0.2","517","111031","","1","","3","","nop_talk_joy3_blink2"
"517028","","","517","517021","","","","91","",""
"517029","","0.2","517","111031","","1","","3","","nop_idle_normal"
"517030","","","517","vo_drama_10082017","","0","0","21","","vo_drama_10082017_004"
"517031","0","0","517","110931","0.5","6","1","11","0","啊，說到貴族，\n不是有訓詞之類的東西嗎？\n「我們神抽生在好家庭的有錢人\n應該幫助貧窮的庶民」，像這樣的。"
"517032","","0.2","517","110931","","1","","3","","nop_talk_joy1_normal"
"517033","","","517","4.3","","","","93","","1"
"517034","1","0.2","517","110931","","0","nop_17_chieru_talk_doya_loop","3","0","nop_17_chieru_talk_doya"
"517035","","","517","517031","","","","91","",""
"517036","","","517","vo_drama_10082017","","0","0","21","","vo_drama_10082017_005"
"517037","0","0","517","111031","0.5","6","1","11","0","沒錯，琪愛兒。\n貴族義務──\n簡單換個說法，就是秋乃學姐有\n援助我們金錢的義務。"
"517038","1","0.2","517","111031","","0","nop_17_yuni_talk_nofaith_loop","3","0","nop_17_yuni_talk_nofaith"
"517039","","","517","3","","","","93","","1"
"517040","1","0.2","517","111031","","0","nop_talk_guts2_loop","3","0","nop_talk_guts2"
"517041","","","517","517037","","","","91","",""
"517042","","","517","vo_drama_10082017","","0","0","21","","vo_drama_10082017_006"
"517043","0","0","517","110831","0.5","5","1","11","0","啊？是這樣嗎？\n那麼，\n就不得不去領個紅包了呢。"
"517044","","0.2","517","110831","","1","","3","","nop_talk_arm_crossed_loop2"
"517045","","","517","1.7","","","","93","","1"
"517046","1","0.2","517","110831","","0","nop_17_chloe_talk_normal_joy_loop","3","0","nop_17_chloe_talk_normal_joy"
"517047","","0.2","517","110931","","1","","3","","nop_idle_joy1"
"517048","","","517","517043","","","","91","",""
"517049","","0.2","517","110831","","1","","3","","nop_17_chloe_idle_normal_joy"
"517050","","","517","vo_drama_10082017","","0","0","21","","vo_drama_10082017_007"
"517051","0","0","517","110931","0.5","6","1","11","0","話說，這裡有這麼多人，\n像貴族啊、王族啊\n那樣高貴的人物，\n隨便數數就有好幾位吧？"
"517052","","0.2","517","110931","","1","","3","","nop_talk_joy2"
"517053","","","517","5","","","","93","","1"
"517054","","0.2","517","111031","","1","","3","","nop_idle_surprise_kira"
"517055","","","517","517051","","","","91","",""
"517056","","0.2","517","110931","","1","","3","","nop_idle_normal"
"517057","","","517","vo_drama_10082017","","0","0","21","","vo_drama_10082017_008"
"517058","0","0","517","111031","0.5","7","1","11","0","好，大家走吧！\n呼哈哈有錢的傢伙們，\n讓我們扒個精光吧──！"
"517059","1","0.2","517","111031","","0","nop_17_yuni_pose_loop","3","0","nop_17_yuni_pose"
"517060","","","517","0.7","","","","93","","1"
"517061","1","0.2","517","110931","","0","nop_idle_normal","3","0.2","nop_17_chieru_smile"
"517062","0","0","517","110931","0","1","0","12","0","10"
"517063","1","0.2","517","110831","","0","nop_17_chloe_idle_normal_joy","3","0.2","nop_17_chloe_04"
"517064","0","0","517","110831","0","1","0","12","0","6"
"517065","","","517","1","","","","93","","1"
"517066","","0.2","517","111031","","0","","3","","nop_17_yuni_huhuStand_in"
"517067","","","517","1.5","","","","93","","1"
"517068","1","0.2","517","111031","","0","nop_17_yuni_ahahaStand_loop","3","0","nop_17_yuni_ahahaStand_in"
"517069","","","517","517058","","","","91","",""
"517070","","","517","111031","","","","4","","0"
"517071","","0.2","517","111031","","1","","3","","nop_run"
"517072","0","","517","111031","","-225","3","2","","1000"
"517073","","","517","0.3","","","","93","","0"
"517074","","0.2","517","110931","","1","","3","","nop_run"
"517075","0","","517","110931","","-225","3","2","","1000"
"517076","","","517","0.1","","","","93","","0"
"517077","","0.2","517","110831","","1","","3","","nop_run_joy"
"517078","0","","517","110831","","-255","3","2","","1000"
"517079","","","517","3","","","","93","","0"
"517080","","","517","0.5","","","","93","","0"
"518001","-255","1.95","518","1","nop_idle_normal","105","-150","1","0","115031"
"518002","-255","1.95","518","1","nop_18_muimi_idle_joy_normal","104","150","1","1","114711"
"518003","-275","1.95","518","1","nop_18_karin_idle_normal","107","-1000","1","0","118511"
"518004","-275","1.95","518","1","nop_idle_joy2","106","300","1","1","118031"
"518005","","","518","0.5","","","","93","","0"
"518006","","0.2","518","118031","","1","","3","","nop_18_credita_talk_surprise"
"518007","","","518","vo_drama_10082018","","0","0","21","","vo_drama_10082018_001"
"518008","0","0","518","118031","0.5","6","1","11","0","哎呀、哎呀！\n真是場美妙的新年會！\n不過我們【里士滿工商會】主辦的\n新年會也絲毫不遜色呢。"
"518009","","","518","3.5","","","","93","","1"
"518010","1","0.2","518","118031","","0","nop_talk_doya_loop","3","0","nop_talk_doya"
"518011","","","518","518008","","","","91","",""
"518012","","0.2","518","118031","","1","","3","","nop_idle_doya"
"518013","","0.2","518","114711","","1","","3","","nop_18_muimi_hello"
"518014","","","518","vo_drama_10082018","","0","0","21","","vo_drama_10082018_002"
"518015","0","0","518","114711","0.5","7","1","11","0","新年快樂！\n年菜也很美味，\n這真是最棒的新年了！"
"518016","","","518","1.5","","","","93","","1"
"518017","","0.2","518","114711","","1","","3","","nop_talk_normal"
"518018","","","518","518015","","","","91","",""
"518019","","0.2","518","114711","","1","","3","","nop_idle_normal"
"518020","","0.2","518","115031","","1","","3","","nop_talk_sad2"
"518021","","","518","vo_drama_10082018","","0","0","21","","vo_drama_10082018_003"
"518022","0","0","518","115031","0.5","6","1","11","0","在場人數非常多呢。\n沒有緊張感當然是滿困擾的，\n不過現在是新年，就算了吧。"
"518023","","","518","518022","","","","91","",""
"518024","","0.2","518","115031","","1","","3","","nop_idle_normal"
"518025","","0.2","518","114711","","1","","3","","nop_talk_bitter"
"518026","","","518","vo_drama_10082018","","0","0","21","","vo_drama_10082018_004"
"518027","0","0","518","114711","0.5","7","1","11","0","雖然嘴上那麼說，\n但似似花的新年和服穿得很完美哦！"
"518028","","","518","518027","","","","91","",""
"518029","","0.2","518","114711","","1","","3","","nop_18_muimi_idle_normal"
"518030","","0.2","518","115031","","1","","3","","nop_talk_thinking"
"518031","","","518","vo_drama_10082018","","0","0","21","","vo_drama_10082018_005"
"518032","0","0","518","115031","0.5","9","1","11","0","……穿著適當的服飾以融入當下場合，\n這也是祕密行動的一環。"
"518033","","","518","518032","","","","91","",""
"518034","","0.2","518","115031","","1","","3","","nop_idle_thinking"
"518035","","0.2","518","115031","","1","","3","","nop_18_neneka_talk_normal"
"518036","","","518","vo_drama_10082018","","0","0","21","","vo_drama_10082018_006"
"518037","0","0","518","115031","0.5","6","1","11","0","我倒沒有特別雀躍哦。\n這是因為確認在場是否\n有危險分子非常重要……\n嗯。"
"518038","","","518","3","","","","93","","1"
"518039","1","0.2","518","115031","","0","nop_18_neneka_humu2_loop","3","0","nop_18_neneka_humu2"
"518040","","","518","518037","","","","91","",""
"518041","1","0.2","518","118031","","0","nop_talk_surprise1","3","0","nop_surprise"
"518042","","","518","vo_drama_10082018","","0","0","21","","vo_drama_10082018_007"
"518043","0","0","518","118031","0.5","6","1","11","0","！？\n……好、好像感覺到什麼視線了。\n我是陛下忠誠的僕從！\n絕對不是什麼危險分子唷～！"
"518044","","","518","1","","","","93","","1"
"518045","","0.2","518","118031","","1","","3","","nop_talk_sad"
"518046","","","518","2","","","","93","","1"
"518047","1","0.2","518","118031","","0","nop_18_credita_ahahaStand_loop","3","0","nop_18_credita_ahahaStand_in"
"518048","","","518","1","","","","93","","1"
"518049","","0.2","518","118511","","1","","3","","nop_walk"
"518050","0","","518","118511","","-275","3","2","","-350"
"518051","","","518","1","","","","93","","0"
"518052","1","0.2","518","118031","","0","nop_18_credita_ohohoStand_loop","3","0","nop_18_credita_ohohoStand_in"
"518053","","","518","2","","","","93","","0"
"518054","","0.2","518","118511","","1","","3","","nop_18_karin_idle_normal"
"518055","","","518","518043","","","","91","",""
"518056","","0.2","518","118031","","1","nop_idle_sad","3","0.4","nop_18_credita_ohohoStand_out"
"518057","","","518","0","","","","93","","0"
"518058","","","518","115031","","","","4","","1"
"518059","","0.2","518","115031","","1","","3","","nop_idle_normal"
"518060","","","518","0","","","","93","","0"
"518061","","0.2","518","114711","","1","","3","","nop_idle_joy1"
"518062","","0.2","518","118031","","1","","3","","nop_idle_normal"
"518063","","0.2","518","118511","","1","","3","","nop_18_karin_talk_normal"
"518064","","","518","vo_drama_10082018","","0","0","21","","vo_drama_10082018_008"
"518065","0","0","518","118511","0.5","6","1","11","0","受邀的貴賓們\n似乎都玩得很開心呢。\n我們公會管理協會\n今年也請大家多多指教！"
"518066","","","518","0.5","","","","93","","1"
"518067","","","518","4.5","","","","93","","1"
"518068","1","0.2","518","118511","","0","nop_18_karin_idle_normal","3","0","nop_18_karin_bow"
"518069","","","518","518065","","","","91","",""
"518070","1","0.2","518","114711","","0","nop_idle_normal","3","0","nop_18_muimi_hello"
"518071","1","0.2","518","115031","","0","nop_idle_normal","3","0","nop_bow"
"518072","","0.2","518","118031","","1","","3","","nop_18_credita_ahahaStand_loop"
"518073","","","518","1.5","","","","93","","0"
