778118de4d99a027cb891297221c91bb944f8d1959d30e0bf91265c64bd8598d,be0a83edcaffeddda713557331378fa9f5b688efb6a393aff5b6df84be20e1f1,497fc75047c82ddfac8f716e45e6314515b9da91d198179752a93be6d2701213,d854722957783cff4b09aadeb3b1cbf79fa2a4e3c4eadf2fec41f32d37b51a51,ee316bd1da47f2521e0ba8d9f814a0c65f2591c1722233b1d1734ddab56dad13,1be53dbb6644d5296905561a2f38151f42e6ae6bbd1d8473e75418834d0cc9bb,e8d86d885e35a6b5dd0fb83a085628372ac1c7dafa4d3916f9540a258eed1ea2,2e0f35a36baf7ba7cf5ff3645d40311ed327099797c135bfcb6c40ef3aad7760,068b1457f0b0e846bba2a846cc64090f078882a8795d90f7ea65a50273134998,54cd0fdb300bf89ebb44b5a23e1a5c3f2be8eb2c142bb081ee36c8574d3dad11,f4eca1ff71f1f182eb769a94d76e2aae6be65940f06bf0ebdfc9186bb4fe13ee,7129047db7220bad945ffba2ed3e7ece3ffa3e91f1977d81481fb9f7750d1069,748a46d0b08fde8ce8bcae9783824137db787e55e74ebacb3e5b8f440a1496f2,123aaffb34cf937678c10db22081fcc6a346711b5c6b2d4a8b3e4faa8d84ba60,f2d2fe03fda29de369b57156a6561a3068671b67c1090ec8900ca8247fce2d67,dca3698ead003dbf224959ffa0424d3c028b84763341ed0bce31c7fa58a092a2,5a0a039237d7707238d1e74830280dc5074c6cf4d570959aa5c42bcc31b23197,ccf45ca90e684c21276b090435bd0d744ffb3e623be55c3fbd2f19802f7eea3d,962a6390006fde2711558d780655d3cc8bd6f23aa1fd61972447c797174e9370
"9010","0","0","4","20","2180","6","116","788","19","23","40","4","722","0","41","64","105501","6489"
"9330","0","0","4","20","2180","6","116","876","19","24","40","4","797","0","41","64","105501","7329"
"9945","0","0","4","20","2180","6","133","958","19","25","40","4","872","0","41","64","105501","8318"
"10695","0","0","4","20","2180","6","159","1036","19","26","40","4","951","0","41","64","105501","9433"
"11695","0","0","4","20","2180","6","177","1108","19","27","40","4","1026","0","41","64","105501","10683"
"14735","0","0","4","20","2180","6","186","1189","19","28","40","4","1107","0","41","64","105501","11762"
"20095","0","0","4","20","2180","6","186","1282","19","29","40","4","1200","0","41","64","105501","12629"
"25970","0","0","4","20","2180","6","186","1380","19","30","40","4","1298","0","41","64","105501","13533"
"32135","0","0","4","20","2180","6","186","1482","19","31","40","4","1400","0","41","64","105501","14474"
"38670","0","0","4","20","2180","6","186","1587","19","32","40","4","1505","0","41","64","105501","15453"
"43230","0","0","4","20","2180","6","194","1686","19","33","40","4","1604","0","41","64","105501","16855"
"45830","0","0","4","20","2180","6","210","1779","19","34","40","4","1697","0","41","64","105501","18697"
"48840","0","0","4","20","2180","6","226","1873","19","35","40","4","1791","0","41","64","105501","20611"
"52190","0","0","4","20","2180","6","242","1968","19","36","40","4","1886","0","41","64","105501","22587"
"55785","0","0","4","20","2180","6","258","2065","19","37","40","4","1983","0","41","64","105501","24625"
"59620","0","0","4","20","2180","6","274","2163","19","38","40","4","2081","0","41","64","105501","26729"
"95","0","0","0","0","100","0","0","2","0","2","0","0","0","0","1","0","105601","14"
"250","0","0","0","0","200","0","0","5","0","3","5","0","0","0","2","0","105601","65"
"575","0","0","0","0","360","0","0","10","0","4","20","0","4","0","4","0","105601","145"
"1150","0","0","0","0","520","0","0","17","0","5","35","0","10","0","7","0","105601","258"
"2000","0","0","0","0","730","0","0","25","0","6","35","0","17","0","11","0","105601","423"
"2475","0","0","2","0","1100","0","0","37","0","7","35","0","27","0","15","0","105601","657"
"3455","0","0","4","0","1425","0","0","54","8","8","35","0","43","0","15","0","105601","870"
"4200","0","0","4","10","1425","0","15","73","21","9","35","0","59","0","22","0","105601","1123"
"5050","0","0","4","20","1525","0","50","93","26","10","35","0","75","0","27","15","105601","1383"
"5750","0","0","7","20","1875","3","72","119","26","11","35","0","90","0","27","25","105601","1691"
"6250","0","0","7","20","1975","16","96","139","26","12","35","0","107","0","32","51","105601","2001"
"6670","0","0","9","20","2075","16","122","172","26","13","35","0","134","0","36","59","105601","2300"
"6950","0","0","11","20","2075","16","162","209","26","14","35","2","163","0","36","61","105601","2633"
"7130","0","0","11","20","2175","19","200","243","26","15","35","4","193","0","36","61","105601","3013"
"7360","0","0","11","20","2275","21","247","285","26","16","35","4","232","0","36","61","105601","3349"
"7650","0","0","11","20","2275","23","292","323","26","17","35","4","284","0","39","61","105601","3671"
"7930","0","0","11","20","2275","23","338","360","26","18","35","4","343","0","42","61","105601","4049"
"8050","0","0","11","20","2370","23","401","409","26","19","35","4","400","0","42","61","105601","4508"
"8085","0","0","11","20","2465","28","477","464","26","20","35","4","461","0","42","61","105601","5000"
"8230","0","0","11","20","2465","33","558","520","26","21","35","4","531","0","42","61","105601","5530"
"8655","0","0","11","20","2465","33","649","583","26","22","35","4","594","0","42","61","105601","6219"
"8970","0","0","11","20","2465","33","729","657","26","23","35","4","657","0","42","61","105601","7038"
"9330","0","0","11","20","2465","33","783","730","26","24","35","4","728","0","42","61","105601","7942"
"10025","0","0","11","20","2465","33","839","801","26","25","35","4","803","0","42","61","105601","8957"
"12210","0","0","11","20","2465","33","876","879","26","26","35","4","889","0","42","61","105601","9869"
"16465","0","0","11","20","2465","33","884","959","26","27","35","4","978","0","42","61","105601","10648"
"21415","0","0","11","20","2465","33","893","1041","26","28","35","4","1064","0","42","61","105601","11483"
"26875","0","0","11","20","2465","33","903","1130","26","29","35","4","1153","0","42","61","105601","12373"
"32850","0","0","11","20","2465","33","913","1224","26","30","35","4","1247","0","42","61","105601","13300"
"39115","0","0","11","20","2465","33","923","1322","26","31","35","4","1345","0","42","61","105601","14265"
"45760","0","0","11","20","2465","33","933","1423","26","32","35","4","1446","0","42","61","105601","15267"
"53030","0","0","11","20","2465","33","943","1526","26","33","35","4","1549","0","42","61","105601","16324"
"61080","0","0","11","20","2465","33","953","1631","26","34","35","4","1654","0","42","61","105601","17437"
"69840","0","0","11","20","2465","33","963","1737","26","35","35","4","1760","0","42","61","105601","18588"
"79160","0","0","11","20","2465","33","973","1844","26","36","35","4","1867","0","42","61","105601","19776"
"88945","0","0","11","20","2465","33","983","1953","26","37","35","4","1976","0","42","61","105601","21001"
"99220","0","0","11","20","2465","33","993","2063","26","38","35","4","2086","0","42","61","105601","22264"
"110","0","0","0","0","25","0","0","2","0","2","0","0","0","0","0","0","105701","25"
"380","0","0","0","0","75","0","0","5","0","3","0","0","1","0","0","0","105701","76"
"845","0","0","0","0","105","0","0","9","0","4","5","0","2","0","0","0","105701","181"
"1385","0","0","0","0","105","0","0","14","0","5","25","0","4","0","3","10","105701","330"
"2250","0","0","0","0","195","0","0","25","0","6","40","0","6","0","3","10","105701","540"
"3220","0","0","0","0","665","0","0","37","0","7","40","0","8","0","3","10","105701","787"
"4110","0","0","0","0","900","0","0","45","0","8","55","0","10","0","3","10","105701","1119"
"4665","0","0","0","0","900","0","20","54","9","9","95","0","12","0","3","10","105701","1512"
"4875","0","0","5","0","900","0","50","60","18","10","110","0","18","0","3","20","105701","1968"
"5295","0","0","7","0","900","13","98","64","22","11","110","0","23","0","5","30","105701","2431"
"6045","0","0","9","0","900","29","130","70","25","12","110","0","27","0","5","30","105701","2916"
"6575","0","0","9","0","900","45","163","76","25","13","143","0","33","0","5","30","105701","3446"
"6995","0","0","9","0","900","48","214","81","25","14","176","0","37","0","5","30","105701","4064"
"7355","0","0","9","0","900","48","280","87","25","15","196","0","43","0","5","30","105701","4715"
"7655","0","0","9","0","900","51","374","95","25","16","196","0","45","0","5","30","105701","5417"
"7905","0","0","9","0","900","54","472","101","25","17","196","0","49","0","5","30","105701","6166"
"8250","0","0","9","0","900","54","610","104","25","18","196","0","54","0","5","30","105701","6984"
"8635","0","0","9","0","900","54","745","113","25","19","196","0","61","0","5","30","105701","7870"
"9115","0","0","9","0","900","54","885","126","25","20","196","0","66","0","5","30","105701","8852"
"9475","0","0","9","0","900","54","1036","132","25","21","196","0","71","0","5","30","105701","9978"
"9745","0","0","9","0","900","54","1162","141","25","22","196","0","78","0","5","30","105701","11286"
"10130","0","0","9","0","900","54","1273","152","25","23","196","0","87","0","5","30","105701","12704"
"11100","0","0","9","0","900","54","1350","152","25","24","196","0","87","0","5","30","105701","14288"
"11470","0","0","9","0","900","54","1427","158","25","25","196","0","96","0","5","30","105701","16023"
"12190","0","0","9","0","900","54","1484","164","25","26","196","0","105","0","5","30","105701","17879"
"13010","0","0","9","0","900","54","1520","169","25","27","196","0","112","0","5","30","105701","19860"
"14135","0","0","9","0","900","54","1547","169","25","28","196","0","112","0","5","30","105701","22000"
"15055","0","0","9","0","900","54","1575","174","25","29","196","0","117","0","5","30","105701","24278"
"15655","0","0","9","0","900","54","1604","179","25","30","196","0","122","0","5","30","105701","26741"
"16780","0","0","9","0","900","54","1633","179","25","31","196","0","122","0","5","30","105701","29305"
"18005","0","0","9","0","900","54","1662","179","25","32","196","0","122","0","5","30","105701","31969"
"19175","0","0","9","0","900","54","1690","185","25","33","196","0","128","0","5","30","105701","34726"
"20075","0","0","9","0","900","54","1717","191","25","34","196","0","134","0","5","30","105701","37663"
"21345","0","0","9","0","900","54","1744","197","25","35","196","0","140","0","5","30","105701","40706"
"22245","0","0","9","0","900","54","1771","204","25","36","196","0","147","0","5","30","105701","43892"
"23565","0","0","9","0","900","54","1798","211","25","37","196","0","154","0","5","30","105701","47142"
"24885","0","0","9","0","900","54","1825","218","25","38","196","0","161","0","5","30","105701","50502"
"80","0","0","0","0","100","0","0","3","0","2","0","0","0","0","0","0","105801","19"
"370","0","0","0","0","150","0","0","6","0","3","0","0","1","0","1","0","105801","59"
"910","0","0","0","0","180","0","0","13","0","4","5","0","2","0","1","0","105801","144"
"1795","0","0","0","0","180","0","0","24","0","5","5","0","9","0","1","0","105801","244"
"2840","0","0","0","0","270","0","0","38","0","6","5","0","14","0","5","0","105801","387"
"4045","0","0","0","0","270","0","0","56","0","7","5","0","24","0","5","0","105801","572"
"5885","0","0","0","0","270","0","0","81","0","8","20","0","38","0","5","0","105801","678"
"7065","0","0","0","10","270","0","10","98","9","9","35","0","52","0","10","15","105801","871"
"8035","0","0","2","20","270","0","30","120","18","10","60","0","69","0","10","15","105801","1121"
"9045","0","0","5","20","270","3","50","147","18","11","60","0","94","0","10","25","105801","1356"
"9785","0","0","5","20","370","9","60","169","21","12","60","0","113","0","15","45","105801","1646"
"10465","0","0","5","20","470","12","70","205","24","13","68","0","137","0","15","47","105801","1943"
"10955","0","0","5","20","470","12","74","245","24","14","76","3","169","0","15","49","105801","2237"
"11325","0","0","5","20","570","12","88","284","24","15","76","5","206","0","15","49","105801","2558"
"11615","0","0","5","20","720","12","112","323","24","16","88","5","246","0","15","49","105801","2904"
"12040","0","0","5","20","770","12","142","371","24","17","88","5","288","0","18","49","105801","3224"
"12600","0","0","5","20","770","12","179","424","24","18","88","5","330","0","21","49","105801","3582"
"13225","0","0","5","20","865","12","220","481","24","19","103","5","378","0","21","49","105801","3989"
"13735","0","0","5","20","960","12","258","542","24","20","138","5","432","0","21","49","105801","4440"
"14350","0","0","5","20","960","12","294","607","24","21","178","5","489","0","21","49","105801","4943"
"15455","0","0","5","20","960","12","328","679","24","22","218","5","555","0","21","49","105801","5492"
"16795","0","0","5","20","960","12","358","764","24","23","238","5","636","0","21","49","105801","6059"
"17895","0","0","5","20","960","12","390","862","24","24","238","5","725","0","21","49","105801","6675"
"19405","0","0","5","20","960","12","420","967","24","25","238","5","817","0","21","49","105801","7357"
"22415","0","0","5","20","960","12","435","1061","24","26","238","5","910","0","21","49","105801","8073"
"26970","0","0","5","20","960","12","441","1141","24","27","238","5","999","0","21","49","105801","8819"
"32220","0","0","5","20","960","12","447","1223","24","28","238","5","1085","0","21","49","105801","9621"
"37980","0","0","5","20","960","12","453","1312","24","29","238","5","1174","0","21","49","105801","10480"
"44255","0","0","5","20","960","12","459","1406","24","30","238","5","1268","0","21","49","105801","11376"
"50820","0","0","5","20","960","12","465","1504","24","31","238","5","1366","0","21","49","105801","12309"
"57855","0","0","5","20","960","12","471","1605","24","32","238","5","1467","0","21","49","105801","13269"
"65605","0","0","5","20","960","12","477","1708","24","33","238","5","1570","0","21","49","105801","14274"
"74135","0","0","5","20","960","12","483","1813","24","34","238","5","1675","0","21","49","105801","15335"
"83375","0","0","5","20","960","12","489","1919","24","35","238","5","1781","0","21","49","105801","16434"
"93175","0","0","5","20","960","12","495","2026","24","36","238","5","1888","0","21","49","105801","17570"
"103440","0","0","5","20","960","12","501","2135","24","37","238","5","1997","0","21","49","105801","18743"
"114195","0","0","5","20","960","12","507","2245","24","38","238","5","2107","0","21","49","105801","19954"
"65","0","0","0","0","75","0","0","4","0","2","0","0","0","0","1","0","105901","13"
"245","0","0","0","0","150","0","0","11","0","3","0","0","0","0","1","0","105901","57"
"480","0","0","0","0","315","0","0","21","0","4","5","0","3","0","3","0","105901","133"
"870","0","0","0","0","475","0","0","35","0","5","15","0","7","0","6","5","105901","249"
"1400","0","0","0","0","775","0","0","48","0","6","15","0","11","0","10","5","105901","444"
"2130","0","0","0","0","1590","0","0","66","0","7","15","0","14","0","10","5","105901","665"
"2830","0","0","0","0","1915","0","0","93","0","8","15","0","27","0","10","5","105901","887"
"3940","0","0","0","10","1915","0","5","118","5","9","15","0","45","0","15","20","105901","1058"
"4750","0","0","0","20","1915","0","20","146","13","10","15","0","65","0","16","20","105901","1303"
"5450","0","0","0","20","1915","0","40","171","16","11","15","0","85","0","21","40","105901","1564"
"5850","0","0","0","20","2015","0","50","200","16","12","15","0","108","0","30","60","105901","1846"
"6270","0","0","0","20","2115","0","50","241","16","13","15","0","142","0","36","62","105901","2094"
"6470","0","0","2","20","2115","0","60","285","16","14","15","2","178","0","36","64","105901","2383"
"6470","0","0","4","20","2215","3","60","317","16","15","15","4","213","0","38","64","105901","2767"
"6750","0","0","4","20","2315","3","72","360","16","16","15","4","255","0","38","64","105901","3101"
"7440","0","0","4","20","2315","3","72","406","16","17","15","4","307","0","41","64","105901","3367"
"7850","0","0","4","20","2315","3","84","443","16","18","15","4","358","0","46","64","105901","3773"
