ca55c9eed091ee562053b02cd508f31e5efa42c225a564d282241527e5cb5e71,66c9d81d1a92622c491f0a7f808e1af0008e802ce0ec9914ca44231d5df78c0b,710617797ccc5cc413403ca63390940859caeaf84bf9bf1f20e28cf969f2487c,1c236f9579f532f46748daf10afc34a94885e3fb203129bc9474ef6421294665,4e9df12c6515bf1f668ff50b1a4c8ab66b8bb7c1ebfaa9cc509ef68ff2bd0f24,f185d2fc493d86d82e3eb94020c404f9c0634ca47f83934a99380b1a1942e5c8,2283b5b631ab7b767890304588cbbb1bf2f05eb61f74614dd20c777d4e493da7,f6812abc63372d818a7cb127d5704d0674a8ecfb904baed2682804a03e960a41,5567bb8bf22b0812ffaf0c7f1e59403190cdcc71c14b4e5549daad1e07dbc4c2,50edd8f64cd8c2586d277be833d86eaa20f98442ae5ebd9beae1f975a3217bd8,93c4c39612bd2d98ad95382bf1c5c820b77ebd743080980717460897e28cac42,ffc630ad854bf8bf9f564af094e16ac1090a608b9c9a4b6f36a6b3287f29a569,a7329a813db91984d7c394f9170fc26fa278884f16f2b2ed0d29a5f05b965298,5ab507105e2b9dd75161f611b95b70aba62651c2a055006d520034c752471eed,e3e9820dd133f7de92b8752fea3103afd43a098c2a70140b53f7c79e3244e45a,bc04ae879054961f5b011845640b93dc6c95bd9dc1bc0321bace29ba1b87c364,4fcc2cb8ac7f099281812306b2ff6f763a06ab4becb96d2cedc6f144de0760ca,5008109578c10a25f5b1097ece0d03a5705e1b1c86c14796d46e93a6fc50c9f0,3cdfdbe259427930162c6f7ce1bc98f75ac329180b896b662a81a7d73d3f5bdc,16a75ead3adcc4e7ab762d068a235ac0922c801294f45e984b58d421ce784724,747069f67410a32b43a92ce383f5915a34bb2936dfbf1414306b5fe854e1ea22,f82a126bfb5f326507b26688a58c921917b023a2875776cea28ba26c2cbe45d6,1edb2c45567b2a027e8d8cd74af6ca326cee4e66fb8a2c2ab880f215b252993b,01d4ee9f25e26c9d8270782b05c75ade69e886ecd91d5ce4f41e4687dec672bf,36b886029ef30135f68e5453fd9625828041bd95cb0380807b5ac0405660c437,547f7cab2f61b7d771f95bbe5ddc3a169f6b5e16963da7b01c09e2db43fe4a20,48362fe1e4dc970a211aa53e4b51791acf126b6f23d836b899fe36e9614c772c,33f84e61d18933c8ef2ba9cc23e5ff7d0702f4c7aadb347c3ea0ffbd83742597,076559c9321600f974b2f8ad02b666eb4e359a09b461e3cfbc85df6f881d0406,68c9e60b014f8add7c5c28a9b7474512f36cd4722c687da674ba85df6122ee00,5e6465d7862092d3bce54ad4b0147481e1b7aa3a63e0be86f1e3f235c9e6cbb5,9ed717e4632e40750a752fab1db60a94d7e249b3abc6ca8cc20460943acbad35,538d4e5f7b23b15f8707f459e9212ce402b40d4c24a1749493b1ab6643e78136,4da40679e965ec1d7a7fd2152ebf7e76ff20916fbe7839f07f3a45b38346e83c,1780717f463555241393f22549d7c2adeda81445c733719c98784e6f2ef3b885,0c8aeea2d9e76194624d015207e6f68461156890a75608b65d500a801647171c,fbdc3b22ca2e634eae617d880d282ae663de7f5ec40524f8e6ee5ac622965ebc,e2ff133190825b14e4867551fc2955d74a7af71926b46fe6fb3265f8faa64fc7,13a182bfbff1650d909940eaec2738ea500e5b1a68fbaef8f633962db18a6329,bcf9015124a9900732860bbc6634578e85dad83c112647050ae11803a09d4087
"0","6016","36","42","36","36","36","30","200701","36","0","0","1","0","36","36","0","48","0","615","36","200000008","10","0","36","36","36","0","36","0","36","36","0","36","620070136","10","36","1","36","1"
"0","6382","37","42","37","37","37","30","200701","37","0","0","1","0","37","37","0","50","0","646","37","200000008","10","0","37","37","37","0","37","0","37","37","0","37","620070137","10","37","1","37","1"
"0","6748","38","43","38","38","38","30","200701","38","0","0","1","0","38","38","0","52","0","677","38","200000008","10","0","38","38","38","0","38","0","38","38","0","38","620070138","10","38","1","38","1"
"0","7115","39","44","39","39","39","30","200701","39","0","0","1","0","39","39","0","53","0","708","39","200000008","10","0","39","39","39","0","39","0","39","39","0","39","620070139","10","39","1","39","1"
"0","7481","40","45","40","40","40","30","200701","40","0","0","1","0","40","40","0","55","0","738","40","200000008","10","0","40","40","40","0","40","0","40","40","0","40","620070140","10","40","1","40","1"
"0","7847","41","46","41","41","41","30","200701","41","0","0","1","0","41","41","0","57","0","769","41","200000008","10","0","41","41","41","0","41","0","41","41","0","41","620070141","10","41","1","41","1"
"0","8213","42","46","42","42","42","30","200701","42","0","0","1","0","42","42","0","58","0","800","42","200000008","10","0","42","42","42","0","42","0","42","42","0","42","620070142","10","42","1","42","1"
"0","8917","43","49","43","43","43","30","200701","43","0","0","1","0","43","43","0","61","0","826","43","200000008","10","0","43","43","43","0","43","0","43","43","0","43","620070143","10","43","1","43","1"
"0","9622","44","52","44","44","44","30","200701","44","0","0","1","0","44","44","0","63","0","852","44","200000008","10","0","44","44","44","0","44","0","44","44","0","44","620070144","10","44","1","44","1"
"0","10326","45","54","45","45","45","30","200701","45","0","0","1","0","45","45","0","66","0","878","45","200000008","10","0","45","45","45","0","45","0","45","45","0","45","620070145","10","45","1","45","1"
"0","10326","46","55","46","46","46","30","200701","46","0","0","1","0","46","46","0","66","0","932","46","200000008","10","0","46","46","46","0","46","0","46","46","0","46","620070146","10","46","1","46","1"
"0","10326","47","56","47","47","47","30","200701","47","0","0","1","0","47","47","0","66","0","989","47","200000008","10","0","47","47","47","0","47","0","47","47","0","47","620070147","10","47","1","47","1"
"0","14821","48","58","48","48","48","30","200701","48","0","0","1","0","48","48","0","69","0","1428","48","200000008","10","0","48","48","48","0","48","0","48","48","0","48","620070148","10","48","1","48","1"
"0","15613","49","56","49","49","49","30","200701","49","0","0","1","0","49","49","0","67","0","1483","49","200000008","10","0","49","49","49","0","49","0","49","49","0","49","620070149","10","49","1","49","1"
"0","16157","50","59","50","50","50","30","200701","50","0","0","1","0","50","50","0","69","0","1431","50","200000008","10","0","50","50","50","0","50","0","50","50","0","50","620070150","10","50","1","50","1"
"0","16700","51","61","51","51","51","30","200701","51","0","0","1","0","51","51","0","70","0","1433","51","200000008","10","0","51","51","51","0","51","0","51","51","0","51","620070151","10","51","1","51","1"
"0","17244","52","63","52","52","52","30","200701","52","0","0","1","0","52","52","0","72","0","1434","52","200000008","10","0","52","52","52","0","52","0","52","52","0","52","620070152","10","52","1","52","1"
"0","17788","53","65","53","53","53","30","200701","53","0","0","1","0","53","53","0","74","0","1436","53","200000008","10","0","53","53","53","0","53","0","53","53","0","53","620070153","10","53","1","53","1"
"0","18332","54","67","54","54","54","30","200701","54","0","0","1","0","54","54","0","76","0","1437","54","200000008","10","0","54","54","54","0","54","0","54","54","0","54","620070154","10","54","1","54","1"
"0","18875","55","69","55","55","55","30","200701","55","0","0","1","0","55","55","0","77","0","1439","55","200000008","10","0","55","55","55","0","55","0","55","55","0","55","620070155","10","55","1","55","1"
"0","19419","56","70","56","56","56","30","200701","56","0","0","1","0","56","56","0","79","0","1440","56","200000008","10","0","56","56","56","0","56","0","56","56","0","56","620070156","10","56","1","56","1"
"0","19995","57","72","57","57","57","30","200701","57","0","0","1","0","57","57","0","81","0","1442","57","200000008","10","0","57","57","57","0","57","0","57","57","0","57","620070157","10","57","1","57","1"
"0","20571","58","73","58","58","58","30","200701","58","0","0","1","0","58","58","0","83","0","1443","58","200000008","10","0","58","58","58","0","58","0","58","58","0","58","620070158","10","58","1","58","1"
"0","21181","59","75","59","59","59","30","200701","59","0","0","1","0","59","59","0","84","0","1445","59","200000008","10","0","59","59","59","0","59","0","59","59","0","59","620070159","10","59","1","59","1"
"0","21791","60","76","60","60","60","30","200701","60","0","0","1","0","60","60","0","86","0","1446","60","200000008","10","0","60","60","60","0","60","0","60","60","0","60","620070160","10","60","1","60","1"
"0","22438","61","79","61","61","61","30","200701","61","0","0","1","0","61","61","0","88","0","1448","61","200000008","10","0","61","61","61","0","61","0","61","61","0","61","620070161","10","61","1","61","1"
"0","22976","62","81","62","62","62","30","200701","62","0","0","1","0","62","62","0","90","0","1524","62","200000008","10","0","62","62","62","0","62","0","62","62","0","62","620070162","10","62","1","62","1"
"0","23514","63","83","63","63","63","30","200701","63","0","0","1","0","63","63","0","92","0","1600","63","200000008","10","0","63","63","63","0","63","0","63","63","0","63","620070163","10","63","1","63","1"
"0","24052","64","85","64","64","64","30","200701","64","0","0","1","0","64","64","0","94","0","1676","64","200000008","10","0","64","64","64","0","64","0","64","64","0","64","620070164","10","64","1","64","1"
"0","24590","65","87","65","65","65","30","200701","65","0","0","1","0","65","65","0","96","0","1752","65","200000008","10","0","65","65","65","0","65","0","65","65","0","65","620070165","10","65","1","65","1"
"0","25128","66","89","66","66","66","30","200701","66","0","0","1","0","66","66","0","98","0","1828","66","200000008","10","0","66","66","66","0","66","0","66","66","0","66","620070166","10","66","1","66","1"
"0","25666","67","91","67","67","67","30","200701","67","0","0","1","0","67","67","0","100","0","1904","67","200000008","10","0","67","67","67","0","67","0","67","67","0","67","620070167","10","67","1","67","1"
"0","26204","68","93","68","68","68","30","200701","68","0","0","1","0","68","68","0","102","0","1980","68","200000008","10","0","68","68","68","0","68","0","68","68","0","68","620070168","10","68","1","68","1"
"0","26742","69","95","69","69","69","30","200701","69","0","0","1","0","69","69","0","104","0","2056","69","200000008","10","0","69","69","69","0","69","0","69","69","0","69","620070169","10","69","1","69","1"
"0","27280","70","97","70","70","70","30","200701","70","0","0","1","0","70","70","0","106","0","2132","70","200000008","10","0","70","70","70","0","70","0","70","70","0","70","620070170","10","70","1","70","1"
"0","27818","71","99","71","71","71","30","200701","71","0","0","1","0","71","71","0","108","0","2208","71","200000008","10","0","71","71","71","0","71","0","71","71","0","71","620070171","10","71","1","71","1"
"32","388","1","3","1","1","1","30","200800","1","0","0","1","0","1","1","0","5","0","0","1","200000006","10","0","1","1","1","0","1","0","1","1","0","1","620080001","10","1","1","1","1"
"37","399","2","3","2","2","2","30","200800","2","0","0","1","0","2","2","0","11","0","0","2","200000006","10","0","2","2","2","0","2","0","2","2","0","2","620080002","10","2","1","2","1"
"43","409","3","4","3","3","3","30","200800","3","0","0","1","0","3","3","0","6","0","0","3","200000006","10","0","3","3","3","0","3","0","3","3","0","3","620080003","10","3","1","3","1"
"43","409","4","4","4","4","4","30","200800","4","0","0","1","0","4","4","0","6","0","0","4","200000006","10","0","4","4","4","0","4","0","4","4","0","4","620080004","10","4","1","4","1"
"47","412","5","4","5","5","5","30","200800","5","0","0","1","0","5","5","0","6","0","0","5","200000006","10","0","5","5","5","0","5","0","5","5","0","5","620080005","10","5","1","5","1"
"64","433","6","6","6","6","6","30","200800","6","0","0","1","0","6","6","0","9","0","0","6","200000006","10","0","6","6","6","0","6","0","6","6","0","6","620080006","10","6","1","6","1"
"73","487","7","7","7","7","7","30","200800","7","0","0","1","0","7","7","0","10","0","0","7","200000006","10","0","7","7","7","0","7","0","7","7","0","7","620080007","10","7","1","7","1"
"82","542","8","7","8","8","8","30","200800","8","0","0","1","0","8","8","0","10","0","0","8","200000006","10","0","8","8","8","0","8","0","8","8","0","8","620080008","10","8","1","8","1"
"91","596","9","8","9","9","9","30","200800","9","0","0","1","0","9","9","0","11","0","0","9","200000006","10","0","9","9","9","0","9","0","9","9","0","9","620080009","10","9","1","9","1"
"100","650","10","9","10","10","10","30","200800","10","0","0","1","0","10","10","0","12","0","0","10","200000006","10","0","10","10","10","0","10","0","10","10","0","10","620080010","10","10","1","10","1"
"109","705","11","9","11","11","11","30","200800","11","0","0","1","0","11","11","0","13","0","0","11","200000006","10","0","11","11","11","0","11","0","11","11","0","11","620080011","10","11","1","11","1"
"119","760","12","10","12","12","12","30","200800","12","0","0","1","0","12","12","0","15","0","0","12","200000006","10","0","12","12","12","0","12","0","12","12","0","12","620080012","10","12","1","12","1"
"127","814","13","11","13","13","13","30","200800","13","0","0","1","0","13","13","0","15","0","0","13","200000006","10","0","13","13","13","0","13","0","13","13","0","13","620080013","10","13","1","13","1"
"136","868","14","11","14","14","14","30","200800","14","0","0","1","0","14","14","0","16","0","0","14","200000006","10","0","14","14","14","0","14","0","14","14","0","14","620080014","10","14","1","14","1"
"145","922","15","12","15","15","15","30","200800","15","0","0","1","0","15","15","0","17","0","0","15","200000006","10","0","15","15","15","0","15","0","15","15","0","15","620080015","10","15","1","15","1"
"163","1003","16","12","16","16","16","30","200800","16","0","0","1","0","16","16","0","18","0","0","16","200000006","10","0","16","16","16","0","16","0","16","16","0","16","620080016","10","16","1","16","1"
"181","1084","17","12","17","17","17","30","200800","17","0","0","1","0","17","17","0","18","0","0","17","200000006","10","0","17","17","17","0","17","0","17","17","0","17","620080017","10","17","1","17","1"
"219","1529","18","13","18","18","18","30","200800","18","0","0","1","0","18","18","0","18","0","0","18","200000006","10","0","18","18","18","0","18","0","18","18","0","18","620080018","10","18","1","18","1"
"236","1748","19","13","19","19","19","30","200800","19","0","0","1","0","19","19","0","18","0","0","19","200000006","10","0","19","19","19","0","19","0","19","19","0","19","620080019","10","19","1","19","1"
"248","1844","20","13","20","20","20","30","200800","20","0","0","1","0","20","20","0","20","0","0","20","200000006","10","0","20","20","20","0","20","0","20","20","0","20","620080020","10","20","1","20","1"
"275","2104","21","15","21","21","21","30","200800","21","0","0","1","0","21","21","0","22","0","0","21","200000006","10","0","21","21","21","0","21","0","21","21","0","21","620080021","10","21","1","21","1"
"300","2364","22","17","22","22","22","30","200800","22","0","0","1","0","22","22","0","24","0","0","22","200000006","10","0","22","22","22","0","22","0","22","22","0","22","620080022","10","22","1","22","1"
"326","2625","23","18","23","23","23","30","200800","23","0","0","1","0","23","23","0","26","0","0","23","200000006","10","0","23","23","23","0","23","0","23","23","0","23","620080023","10","23","1","23","1"
"352","2885","24","20","24","24","24","30","200800","24","0","0","1","0","24","24","0","28","0","0","24","200000006","10","0","24","24","24","0","24","0","24","24","0","24","620080024","10","24","1","24","1"
"355","3186","25","21","25","25","25","30","200800","25","0","0","1","0","25","25","0","29","0","0","25","200000006","10","0","25","25","25","0","25","0","25","25","0","25","620080025","10","25","1","25","1"
"359","3487","26","21","26","26","26","30","200800","26","0","0","1","0","26","26","0","29","0","0","26","200000006","10","0","26","26","26","0","26","0","26","26","0","26","620080026","10","26","1","26","1"
"386","3788","27","21","27","27","27","30","200800","27","0","0","1","0","27","27","0","30","0","0","27","200000006","10","0","27","27","27","0","27","0","27","27","0","27","620080027","10","27","1","27","1"
"413","4089","28","21","28","28","28","30","200800","28","0","0","1","0","28","28","0","30","0","0","28","200000006","10","0","28","28","28","0","28","0","28","28","0","28","620080028","10","28","1","28","1"
"439","4390","29","22","29","29","29","30","200800","29","0","0","1","0","29","29","0","31","0","0","29","200000006","10","0","29","29","29","0","29","0","29","29","0","29","620080029","10","29","1","29","1"
"466","4691","30","22","30","30","30","30","200800","30","0","0","1","0","30","30","0","31","0","0","30","200000006","10","0","30","30","30","0","30","0","30","30","0","30","620080030","10","30","1","30","1"
"493","4991","31","22","31","31","31","30","200800","31","0","0","1","0","31","31","0","31","0","0","31","200000006","10","0","31","31","31","0","31","0","31","31","0","31","620080031","10","31","1","31","1"
"520","5292","32","22","32","32","32","30","200800","32","0","0","1","0","32","32","0","32","0","0","32","200000006","10","0","32","32","32","0","32","0","32","32","0","32","620080032","10","32","1","32","1"
"547","5594","33","22","33","33","33","30","200800","33","0","0","1","0","33","33","0","32","0","0","33","200000006","10","0","33","33","33","0","33","0","33","33","0","33","620080033","10","33","1","33","1"
"574","5894","34","23","34","34","34","30","200800","34","0","0","1","0","34","34","0","32","0","0","34","200000006","10","0","34","34","34","0","34","0","34","34","0","34","620080034","10","34","1","34","1"
"601","6195","35","23","35","35","35","30","200800","35","0","0","1","0","35","35","0","33","0","0","35","200000006","10","0","35","35","35","0","35","0","35","35","0","35","620080035","10","35","1","35","1"
"628","6496","36","23","36","36","36","30","200800","36","0","0","1","0","36","36","0","33","0","0","36","200000006","10","0","36","36","36","0","36","0","36","36","0","36","620080036","10","36","1","36","1"
"688","6685","37","27","37","37","37","30","200800","37","0","0","1","0","37","37","0","38","0","0","37","200000006","10","0","37","37","37","0","37","0","37","37","0","37","620080037","10","37","1","37","1"
"749","6873","38","31","38","38","38","30","200800","38","0","0","1","0","38","38","0","43","0","0","38","200000006","10","0","38","38","38","0","38","0","38","38","0","38","620080038","10","38","1","38","1"
"809","7061","39","35","39","39","39","30","200800","39","0","0","1","0","39","39","0","48","0","0","39","200000006","10","0","39","39","39","0","39","0","39","39","0","39","620080039","10","39","1","39","1"
"949","8772","40","36","40","40","40","30","200800","40","0","0","1","0","40","40","0","48","0","0","40","200000006","10","0","40","40","40","0","40","0","40","40","0","40","620080040","10","40","1","40","1"
"1088","10484","41","36","41","41","41","30","200800","41","0","0","1","0","41","41","0","49","0","0","41","200000006","10","0","41","41","41","0","41","0","41","41","0","41","620080041","10","41","1","41","1"
"1049","10730","42","36","42","42","42","30","200800","42","0","0","1","0","42","42","0","50","0","0","42","200000006","10","0","42","42","42","0","42","0","42","42","0","42","620080042","10","42","1","42","1"
"1063","11327","43","37","43","43","43","30","200800","43","0","0","1","0","43","43","0","52","0","0","43","200000006","10","0","43","43","43","0","43","0","43","43","0","43","620080043","10","43","1","43","1"
"1077","11923","44","38","44","44","44","30","200800","44","0","0","1","0","44","44","0","53","0","0","44","200000006","10","0","44","44","44","0","44","0","44","44","0","44","620080044","10","44","1","44","1"
