c61dee49e6cdef21f45d7e25f53d5301d043d8541523fdf809a564e724254696,21461e3ccbb05080888b5d59e21c55df173f68d38afd6a3faec488ae389f7aa0,bc5577634f03e86b78cb78814980be111c9d01683f41b165d57e9b78df410cb4,3b446e6be7696d4f77c86072bfba43015aad89cf4357f6dbb953cb9ad9f26c79,6347270a77640a3e7ad432822ed3917b6a5be9b32465998a88574ed34fba5cef,627f5409cdebbe38099797591eae3237a0cc66cf34830db8bf47f719fef3805f,02b3d06301cc091aea59195aee166731a30eda3c19fff0c2e38a9391985475c4,ce05c89d79e09c956c4672bbb8305291e0f15e43107305945354a112331b0a1a,c866803fbbb324d6d840eca7441e22ebb62800ed4ca423f9cf3ac351b5addb23,39a185e580d8941d89c5f8afa19c2972ef45c8dfbd09ce2384c8a430c23c6cce,9514a7f31b4684c75d8b8a55c0ff83d82af40c7a6e5310421ff5f6108e55eea9,8c23699b2893ded6b6b3913983cdb0e0d5869e44c3131a8da33372236422699a,a568ceeb98bf8e7f8f595dc52019d0f1f88d31fc240a50508d0d6d1bcad0b1ef,3d54c1dad8939c21b427fdade88355199668af8ebeea06076f51df7a9b762555,749e7d9c2a242b72366783b8e3a8efc9ff637864941646ce3390c9703916f88e,0810252ec903fdc1e3df689a537eb1877bf595d5cb2598486ec828be2ae6244f,ae1ecd7b3320f15f1ec5f638e3ed9a526b73da18b5197c66c3fabe6357ba71bc,3624200b9177d4ebcf9cd792231779e2c699b279abdaa8413981f6e18f1e7840,5d36f0005c30d59e3e12c4ac970745f195aab1edf92cd9ea14b4370d055527f1,deb17b84d758fd7981ea4ff215ce2c8edf5e848e29595d5183b92e899a6cc06f,be221726f78ef3606cee6072fdb5450801ecd003aaac1ed2cfc677af009e8b8a,6d026857d7acc6e352867da49ff8e1be6de0e1d8607ba259d2f2161a61b57325,e8081b50086ab9181b27f00f353253b2ce9e5be73181d662a25e7dd6ca2f55bd,f6c147443513e91cf76f4a1bb4aaa85ec9b610b9cb7b020c25e63456a6319a59,1b9b09e67487ed9267af5d8e4cd57cefceb02ac8e2c0c5d671ce36f5cf04e165,9fc472e5af250852d451e7943e23da81c95caf7d3bdc2b984f356d2aba073946,3e649d8407688bba10b16176b914cee2354c9f7e006625ce5fa1f3df8364b8e6,92e53d021a86625ba77b38db17bed50d6c4737c10048e949959d4b762516c032,7e2838cfadea9986d1b75237712b320202964e275b87f824bbf336a9204155d6,de0dd5c67b666a961bae77b8694e6b23755213dc726527e402b16df1e977d0e7,0a4ffe75867759d1d1af9c2e2e906301f8686bd754077e87138f7121b9813085,05b0a3e98f419fce908c3a8b13bbca8f73676a1173b15fbb1444fc24113db616,2ed75588655546c2287fa964f0a82c3571a1d38853ee08c4becb457c2e68037c,d4a3b16af49942e79d6e408d10ce90de8eeed11d9e9976afe0fe089b9ba83ce2,0f4f9c9a9e2edec6f4ce9c54d708b4f1089b97bb46913899f214e85f4b3ddc99,fb148f0dc6c15774557d8ef0536ac508feeac4cc0bf6109f4454871cac639c00,0abbeea4701b657e16a2488d62d42bc26c7587e5527c4ddb7b46a2efd0339aea,c28beaf1123dcc1b8f735f0cd8c98b6b6267ba55f031217d72bb9ddf570cb2f4,b8a7ed6deb85a2ec6bc4cb74f7f6743c2332944f09fa5056dfb27fd0e4de4a0b,d494387349bb79bcfcba2ccbf891757081b79e8739bcfd7d1ef2a6528e1fbd25,90405276248f652c37ab50772eb6289158b5b90e05ee23931a4f3d2a62f02181
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125013","10","1","4","1","2100458","4","125075","4","140001","125314","12","200000","3","8","4","115104","115165","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125043","10","1","4","1","2100459","4","125195","4","140001","115104","12","200000","3","8","4","115194","125075","1"
"6","2","0","1","94002","1","1","0","0","140000","1","1","0","2","0","0","200","0","2","0","4","4","0","0","6","2","1","2100460","0","140001","8","91002","50001","12","400000","16","4","2","20001","31023","0"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115073","10","1","4","1","2100461","4","125045","4","140001","115194","12","240000","3","8","4","125523","115615","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125103","10","1","4","1","2100462","4","115105","4","140001","125134","12","240000","3","8","4","115284","125195","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115553","10","1","4","1","2100463","4","125255","4","140001","125523","12","240000","3","8","4","115344","125045","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125491","10","1","4","1","2100464","4","115165","4","140001","115284","12","240000","3","8","4","125314","115105","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125043","10","1","4","1","2100465","4","115585","4","140001","115344","12","240000","3","8","4","125044","125255","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115133","10","1","4","1","2100466","4","115555","4","140001","125314","12","240000","3","8","4","115432","115165","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125013","10","1","4","1","2100467","4","125015","4","140001","125044","12","240000","3","8","4","125224","115585","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115613","10","1","4","1","2100468","4","115615","4","140001","115432","12","240000","3","8","4","115194","115555","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125462","10","1","4","1","2100469","4","125195","4","140001","125224","12","240000","3","8","4","125134","125015","1"
"6","2","0","1","94002","1","1","0","0","140000","1","1","0","2","0","0","200","0","2","0","4","4","0","0","6","2","1","2100470","0","140001","8","91002","50001","12","480000","16","4","2","20001","31052","0"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115553","10","1","4","1","2100471","4","125285","4","140001","115194","12","240000","3","8","4","115284","115105","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115073","10","1","4","1","2100472","4","115315","4","140001","125374","12","240000","3","8","4","125523","125255","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125491","10","1","4","1","2100473","4","115375","4","140001","115284","12","240000","3","8","4","115344","125285","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125103","10","1","4","1","2100474","4","125345","4","140001","125523","12","240000","3","8","4","115432","115315","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115583","10","1","4","1","2100475","4","125463","4","140001","115344","12","240000","3","8","4","125314","115375","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115613","10","1","4","1","2100476","4","115402","4","140001","115432","12","240000","3","8","4","125044","125345","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125462","10","1","4","1","2100477","4","125045","4","140001","125314","12","240000","3","8","4","125224","125463","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125013","10","1","4","1","2100478","4","115105","4","140001","125044","12","240000","3","8","4","115194","115402","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125223","10","1","4","1","2100479","4","125255","4","140001","125224","12","240000","3","8","4","125374","125045","1"
"6","2","0","1","94002","1","1","0","0","140000","1","1","0","2","0","0","200","0","2","0","4","4","0","0","6","2","1","2100480","0","140001","8","91002","50001","12","480000","16","4","2","20001","31025","0"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115584","10","1","4","1","2100481","4","115106","4","140001","125463","12","280000","3","8","4","115105","125226","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115614","10","1","4","1","2100482","4","115136","4","140001","125255","12","280000","3","8","4","115402","115166","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115344","10","1","4","1","2100483","4","125256","4","140001","115105","12","280000","3","8","4","125195","115106","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115194","10","1","4","1","2100484","4","125076","4","140001","115402","12","280000","3","8","4","125345","115136","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115432","10","1","4","1","2100485","4","125016","4","140001","125195","12","280000","3","8","4","115315","125256","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115104","10","1","4","1","2100486","4","115196","4","140001","125345","12","280000","3","8","4","125045","125076","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115554","10","1","4","1","2100487","4","125046","4","140001","115315","12","280000","3","8","4","125075","125016","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125314","10","1","4","1","2100488","4","125226","4","140001","125045","12","280000","3","8","4","125463","115196","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125044","10","1","4","1","2100489","4","115166","4","140001","125075","12","280000","3","8","4","125255","125046","1"
"6","2","0","1","94002","1","1","0","0","140000","1","1","0","2","0","0","200","0","2","0","4","4","0","0","6","2","1","2100490","0","140001","8","91002","50001","12","560000","16","4","2","20001","31049","0"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115584","10","1","4","1","2100491","4","115136","4","140001","125195","12","280000","3","8","4","125045","115196","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125523","10","1","4","1","2100492","4","125076","4","140001","115225","12","280000","3","8","4","125015","125016","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115284","10","1","4","1","2100493","4","115106","4","140001","125045","12","280000","3","8","4","115165","115136","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115614","10","1","4","1","2100494","4","125046","4","140001","125015","12","280000","3","8","4","125463","125076","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115432","10","1","4","1","2100495","4","125256","4","140001","115165","12","280000","3","8","4","115105","115106","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115344","10","1","4","1","2100496","4","115616","4","140001","125463","12","280000","3","8","4","125345","125046","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125044","10","1","4","1","2100497","4","115586","4","140001","115105","12","280000","3","8","4","115315","125256","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115194","10","1","4","1","2100498","4","115196","4","140001","125345","12","280000","3","8","4","125195","115616","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125224","10","1","4","1","2100499","4","125016","4","140001","115315","12","280000","3","8","4","115225","115586","1"
"6","2","0","1","94002","1","1","0","0","140000","1","1","0","2","0","0","200","0","2","0","4","4","0","0","6","2","1","2100500","0","140001","8","91002","50001","12","560000","16","4","2","20001","31020","0"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115432","10","1","4","1","2100501","4","125046","4","140001","125255","12","320000","3","8","4","115105","115196","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115584","10","1","4","1","2100502","4","125076","4","140001","125075","12","320000","3","8","4","125015","115556","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115284","10","1","4","1","2100503","4","115136","4","140001","115105","12","320000","3","8","4","125045","125046","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125044","10","1","4","1","2100504","4","115106","4","140001","125015","12","320000","3","8","4","125195","125076","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125314","10","1","4","1","2100505","4","115166","4","140001","125045","12","320000","3","8","4","115225","115136","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115344","10","1","4","1","2100506","4","125016","4","140001","125195","12","320000","3","8","4","115165","115106","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115194","10","1","4","1","2100507","4","115586","4","140001","115225","12","320000","3","8","4","125463","115166","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125224","10","1","4","1","2100508","4","115196","4","140001","115165","12","320000","3","8","4","125255","125016","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125374","10","1","4","1","2100509","4","115556","4","140001","125463","12","320000","3","8","4","125075","115586","1"
"6","2","0","1","94002","1","1","0","0","140000","1","1","0","2","0","0","200","0","2","0","4","4","0","0","6","2","1","2100510","0","140001","8","91002","50001","12","640000","16","4","2","20001","31044","0"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115584","10","1","4","1","2100511","4","125524","4","140001","125255","12","320000","3","8","4","125015","125076","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115432","10","1","4","1","2100512","4","115316","4","140001","125463","12","320000","3","8","4","125045","115136","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115284","10","1","4","1","2100513","4","115433","4","140001","125015","12","320000","3","8","4","115105","125524","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125044","10","1","4","1","2100514","4","125286","4","140001","125045","12","320000","3","8","4","115225","115316","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125314","10","1","4","1","2100515","4","125376","4","140001","115105","12","320000","3","8","4","125195","115433","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115194","10","1","4","1","2100516","4","115346","4","140001","115225","12","320000","3","8","4","115555","125286","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115554","10","1","4","1","2100517","4","125046","4","140001","125195","12","320000","3","8","4","115165","125376","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115344","10","1","4","1","2100518","4","125076","4","140001","115555","12","320000","3","8","4","125255","115346","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115614","10","1","4","1","2100519","4","115136","4","140001","115165","12","320000","3","8","4","125463","125046","1"
"6","2","0","1","94002","1","1","0","0","140000","1","1","0","2","0","0","200","0","2","0","4","4","0","0","6","2","1","2100520","0","140001","8","91002","50001","12","640000","16","4","2","20001","31037","0"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115105","10","1","4","1","2100521","4","115197","4","140001","125016","12","360000","3","8","4","125376","125257","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125015","10","1","4","1","2100522","4","115137","4","140001","115433","12","360000","3","8","4","125286","125167","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125045","10","1","4","1","2100523","4","115077","4","140001","125376","12","360000","3","8","4","125076","115197","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125075","10","1","4","1","2100524","4","125017","4","140001","125286","12","360000","3","8","4","125046","115137","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115585","10","1","4","1","2100525","4","125107","4","140001","125076","12","360000","3","8","4","115106","115077","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125285","10","1","4","1","2100526","4","125227","4","140001","125046","12","360000","3","8","4","115136","125017","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125345","10","1","4","1","2100527","4","115047","4","140001","115106","12","360000","3","8","4","115346","125107","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125195","10","1","4","1","2100528","4","125257","4","140001","115136","12","360000","3","8","4","125016","125227","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115615","10","1","4","1","2100529","4","125167","4","140001","115346","12","360000","3","8","4","115433","115047","1"
"6","2","0","1","94002","1","1","0","0","140000","1","1","0","2","0","0","200","0","2","0","4","4","0","0","6","2","1","2100530","0","140001","8","91002","50001","12","720000","16","4","2","20001","31046","0"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115615","10","1","4","1","2100531","4","115617","4","140001","115346","12","360000","3","8","4","125076","125017","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125345","10","1","4","1","2100532","4","115557","4","140001","125256","12","360000","3","8","4","115106","125107","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115165","10","1","4","1","2100533","4","115077","4","140001","125076","12","360000","3","8","4","115136","115617","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125463","10","1","4","1","2100534","4","115587","4","140001","115106","12","360000","3","8","4","125376","115557","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125015","10","1","4","1","2100535","4","115137","4","140001","115136","12","360000","3","8","4","125046","115077","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115105","10","1","4","1","2100536","4","115197","4","140001","125376","12","360000","3","8","4","125286","115587","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125285","10","1","4","1","2100537","4","115047","4","140001","125046","12","360000","3","8","4","125016","115137","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125075","10","1","4","1","2100538","4","125017","4","140001","125286","12","360000","3","8","4","115346","115197","1"
