006fb82ebff786a761caefbc6b949a3c95cb927c958f52b393b2967551aafbf4,c971d7cd6923ba013ed5f7d582c30385cdf91438032ce25396aff973aa320e4f,7a7075ea4c04c35efb375fe95494d6ad2f9d92c322c97e8f050d136f2569d356,39c556dccfb5e0dd036a5165cdc4b835e26f35705c89565bd3c47bcf53a5272e,d988096e28cf18d1da73570b5858241d8459a9bb9ede3e93b6219cb0734b381a,4fc17c1bc632d0a17fda73719828b468eb8dfcbee77013235af6d377c8bc9307,d1763208e1e40e4dab153e7fac8a5480fd4b07d6544549f18cbfa6370b87f43d,33294b66c305e03978e9dbd6f36b4160fede96040d26d7cb74f6ec39152f909c,cfdc7f796580dbb3f2d3c4bf96151e9e33145289407cb7db6674c985aaa582a8,0fb7f83e53824a78ccc9fc8c87db6337666d1c68073ff3da4c7397b366d3aad7,4da9ba9bf0087d9c0d604ad470ba962158a3f6d4ede97afe16ccad0bca9b8162
"908","19080002","1.75","126911","-180","-900","1","cmn_swm_tread","0","23","1"
"908","19080003","1.75","5","-180","-900","5","08_penpokorin","0","22","5"
"908","19080004","0","10071","1","-180","31","","","-850","1007"
"908","19080005","1","3","1","-180","31","","","-900","3"
"908","19080006","","se_fpc_water_random","","","23","","","1","se_10053800"
"908","19080007","","","","","91","","","","19080005"
"908","19080008","","-100","12","5.88235294117647","2","","","-180","126911"
"908","19080009","","-100","12","5.88235294117647","2","","","-180","5"
"908","19080010","","-100","12","5.88235294117647","33","","","-180","3"
"908","19080011","","-50","12","5.88235294117647","33","","","-180","10071"
"908","19080012","","0","","","93","","","","2.3"
"908","19080013","","vo_fpc_20800","","0","21","","","","vo_fpc"
"908","19080014","","1","","","32","","","","10071"
"908","19080015","","300","12","3.30882352941176","2","","","-15","107811"
"908","19080016","","","","","91","","","","19080015"
"908","19080017","0.1","08_kyaru_surprise_in","1","08_kyaru_surprise_loop","3","","0.1","0","107811"
"908","19080018","","vo_fpc_20801","","0","21","","","","vo_fpc"
"908","19080019","0","唔哇，妳那個不是……\n美空帶著的奇怪物體嗎！","0","1","11","0.5","0","8","107811"
"908","19080020","","","","","91","","","","0"
"908","19080021","","0","","","93","","","","0.5"
"908","19080022","","vo_fpc_20802","","0","21","","","","vo_fpc"
"908","19080023","0","為什麼會拿著那個啦！","0","1","11","0.5","0","9","107811"
"908","19080024","","","","","91","","","","0"
"908","19080025","","0","","","93","","","","0.5"
"908","19080026","0.1","08_ranfa_talk","","","3","","","1","126911"
"908","19080027","0.1","08_penpokorin","","","3","","","1","5"
"908","19080028","","vo_fpc_20803","","0","21","","","","vo_fpc"
"908","19080029","0","因為會浮在水上，所以她說\n用來代替游泳圈和沙灘球……\n就借給我了。","0","1","11","0.5","0","9","126911"
"908","19080030","","","","","91","","","","0"
"908","19080031","","0","","","93","","","","0.5"
"908","19080032","0.1","cmn_swm_tread","","","3","","","1","126911"
"908","19080033","0.1","08_penpokorin","","","3","","","1","5"
"908","19080034","0.1","08_kyaru_talk_in","1","08_kyaru_talk_loop","3","","0.1","0","107811"
"908","19080035","","vo_fpc_20804","","0","21","","","","vo_fpc"
"908","19080036","0","這、這樣啊……\n話說回來，那個東西會浮起來啊……","0","1","11","0.5","0","11","107811"
"908","19080037","","","","","91","","","","0"
"908","19080038","","0","","","93","","","","0.5"
"908","19080039","0.1","08_ranfa_talk","","","3","","","1","126911"
"908","19080040","0.1","08_penpokorin","","","3","","","1","5"
"908","19080041","","vo_fpc_20805","","0","21","","","","vo_fpc"
"908","19080042","0","嗯，會浮起來…\n…因為是借來的東西，\n所以不能借給妳……\n但妳好奇的話……要不要摸摸看？","0","1","11","0.5","0","10","126911"
"908","19080043","","","","","91","","","","0"
"908","19080044","","0","","","93","","","","0.5"
"908","19080045","0.1","cmn_swm_tread","","","3","","","1","126911"
"908","19080046","0.1","08_penpokorin","","","3","","","1","5"
"908","19080047","0.1","08_kyaru_deny_in","1","08_kyaru_deny_loop","3","","0.1","0","107811"
"908","19080048","","vo_fpc_20806","","0","21","","","","vo_fpc"
"908","19080049","0","不，不需要啦！\n總覺得那個很可怕啊，真的是……","0","1","11","0.5","0","9","107811"
"908","19080050","","","","","91","","","","0"
"908","19080051","","0","","","93","","","","0.5"
"908","19080052","","08_kyaru_run","","","3","","","1","107811"
"908","19080053","","850","","2.07390648567119","2","","","-15","107811"
"908","19080054","","","","","91","","","","19080053"
"908","19080055","","850","","4.29864253393665","2","","","-180","126911"
"908","19080056","","850","","4.29864253393665","2","","","-180","5"
"908","19080057","","850","","4.29864253393665","33","","","-180","3"
"908","19080058","","","","","91","","","","19080057"
"909","19090001","1.75","113611","-125","-850","1","09_jun_spreadFloat","0","12","1"
"909","19090002","1.75","113511","-125","-850","1","09_cmn_float","1","12","1"
"909","19090003","1.75","113411","-180","-1050","1","09_cmn_float","0","22","1"
"909","19090004","1.4875","122811","-15","750","1","09_misogi_run","1","12","1"
"909","19090005","1","11","1","-125","31","","","-850","4"
"909","19090006","1","21","1","-125","31","","","-820","6"
"909","19090007","1","31","1","-180","31","","","-1050","6"
"909","19090008","","se_fpc_water_random","","","23","","","1","se_10053800"
"909","19090009","","0","","","91","","","","19090007"
"909","19090010","","225","12","6.32352941176471","2","","","-125","113611"
"909","19090011","","225","12","6.32352941176471","33","","","-125","11"
"909","19090012","","0","","","93","","","","3"
"909","19090013","","-750","","5.65610859728507","2","","","-15","122811"
"909","19090014","","0","","","93","","","","0.7"
"909","19090015","0.1","09_jun_notice_in","1","09_jun_notice_loop","3","","0.1","0","113611"
"909","19090016","","","","","91","","","","19090010"
"909","19090017","0.1","09_jun_alart_in","1","09_jun_alart_loop","3","","0.1","0","113611"
"909","19090018","","-125","12","4.26470588235294","2","","","-125","113511"
"909","19090019","","-95","12","4.26470588235294","33","","","-125","21"
"909","19090020","","-350","12","4.11764705882353","2","","","-180","113411"
"909","19090021","","-350","12","4.11764705882353","33","","","-180","31"
"909","19090022","","0","","","93","","","","0.5"
"909","19090023","","vo_fpc_20900","","0","21","","","","vo_fpc"
"909","19090024","0","哎呀……\n在泳池邊奔跑是很危險的喔！","0","1","11","0.5","0","8","113611"
"909","19090025","","","","","91","","","","0"
"909","19090026","","0","","","93","","","","0.5"
"909","19090027","","","","","91","","","","19090018"
"909","19090028","0.1","09_jun_idle_in","1","09_jun_idle_loop","3","","0.1","0","113611"
"909","19090029","0.1","09_cmn_float_talk","","","3","","","1","113511"
"909","19090030","","vo_fpc_20901","","0","21","","","","vo_fpc"
"909","19090031","0","哎呀？\n剛剛好像是純的聲音……","0","1","11","0.5","0","7","113511"
"909","19090032","","","","","91","","","","0"
"909","19090033","","0","","","93","","","","0.5"
"909","19090034","","","","","91","","","","19090033"
"909","19090035","0.1","09_cmn_float","","","3","","","1","113511"
"909","19090036","0.1","09_cmn_float_search","","","3","","","1","113411"
"909","19090037","","vo_fpc_20902","","0","21","","","","vo_fpc"
"909","19090038","0","咦？真的嗎？\n在哪裡？","0","1","11","0.5","0","7","113411"
"909","19090039","","","","","91","","","","0"
"909","19090040","","0","","","93","","","","0.5"
"909","19090041","0.1","09_jun_talk1_loop","","","3","","","1","113611"
"909","19090042","0.1","09_cmn_float","","","3","","","1","113411"
"909","19090043","","vo_fpc_20903","","0","21","","","","vo_fpc"
"909","19090044","0","（美里老師和初音？說起來，\n我一直都穿著鎧甲跟她們見面啊。\n用這個模樣感覺有點羞恥……）","0","1","11","0.5","0","8","113611"
"909","19090045","","","","","91","","","","0"
"909","19090046","","0","","","93","","","","0.5"
"909","19090047","","vo_fpc_20904","","0","21","","","","vo_fpc"
"909","19090048","0","請問……\n妳們是在找什麼人嗎？","0","1","11","0.5","0","7","113611"
"909","19090049","","","","","91","","","","0"
"909","19090050","","0","","","93","","","","0.5"
"909","19090051","","0","","","4","","","","113511"
"909","19090052","","-125","","0","33","","","-125","21"
"909","19090053","","09_cmn_float_notice","1","09_cmn_float_talk","3","","0.1","0","113511"
"909","19090054","","vo_fpc_20905","","0","21","","","","vo_fpc"
"909","19090055","0","是的，是一個總是穿著鎧甲的人……","0","1","11","0.5","0","9","113511"
"909","19090056","","","","","91","","","","0"
"909","19090057","","0","","","93","","","","0.5"
"909","19090058","0.1","09_cmn_float_smile","","","3","","","1","113411"
"909","19090059","0.1","09_cmn_float","","","3","","","1","113511"
"909","19090060","","vo_fpc_20906","","0","21","","","","vo_fpc"
"909","19090061","0","是一個有趣又帥氣的人♪","0","1","11","0.5","0","8","113411"
"909","19090062","","","","","91","","","","0"
"909","19090063","","0","","","93","","","","0.5"
"909","19090064","0.3","09_jun_talk2_loop","","","3","","","1","113611"
"909","19090065","0.1","09_cmn_float","","","3","","","1","113411"
"909","19090066","","vo_fpc_20907","","0","21","","","","vo_fpc"
"909","19090067","0","穿著鎧甲嗎……\n我沒有看到那樣的人呢……","0","1","11","0.5","0","8","113611"
"909","19090068","","","","","91","","","","0"
"909","19090069","","0","","","93","","","","0.5"
"909","19090070","0.1","09_cmn_float_talk","","","3","","","1","113511"
"909","19090071","","vo_fpc_20908","","0","21","","","","vo_fpc"
"909","19090072","0","這樣子啊──\n難道是我的錯覺嗎。","0","1","11","0.5","0","8","113511"
"909","19090073","","","","","91","","","","0"
"909","19090074","","0","","","93","","","","0.5"
"909","19090075","0.1","09_cmn_float","","","3","","","1","113511"
"909","19090076","","vo_fpc_20909","","0","21","","","","vo_fpc"
"909","19090077","0","穿著鎧甲的人是不會\n在這種地方的吧？\n畢竟感覺就不是來游泳的打扮……","0","1","11","0.5","0","8","113611"
"909","19090078","","","","","91","","","","0"
"909","19090079","","0","","","93","","","","0.5"
"909","19090080","0.1","09_cmn_float_talk","","","3","","","1","113511"
"909","19090081","","vo_fpc_20910","","0","21","","","","vo_fpc"
"909","19090082","0","不過，純她\n在盛夏的海邊也是穿著鎧甲吧？","0","1","11","0.5","0","8","113511"
"909","19090083","","","","","91","","","","0"
"909","19090084","","0","","","93","","","","0.5"
"909","19090085","0.1","09_cmn_float_smile","","","3","","","1","113411"
"909","19090086","0.1","09_cmn_float","","","3","","","1","113511"
"909","19090087","","vo_fpc_20911","","0","21","","","","vo_fpc"
"909","19090088","0","嗯！\n她就算在海裡穿著鎧甲也一定沒問題的♪","0","1","11","0.5","0","10","113411"
"909","19090089","","","","","91","","","","0"
"909","19090090","","0","","","93","","","","0.5"
"909","19090091","0.1","09_jun_talk3_loop","","","3","","","1","113611"
"909","19090092","","vo_fpc_20912","","0","21","","","","vo_fpc"
"909","19090093","0","還、還真是個奇怪的人呢……\n啊哈哈哈……","0","1","11","0.5","0","11","113611"
"909","19090094","","","","","91","","","","0"
"909","19090095","","0","","","93","","","","0.5"
"909","19090096","","vo_fpc_20913","","0","21","","","","vo_fpc"
"909","19090097","0","（晚點穿上鎧甲\n來打個招呼吧……）","0","1","11","0.5","0","8","113611"
"909","19090098","","","","","91","","","","0"
"909","19090099","","0","","","93","","","","0.5"
"909","19090100","0.1","09_jun_float_in","1","09_jun_float_loop","3","","0.1","0","113611"
"909","19090101","","850","","3.67647058823529","2","","","-125","113611"
"909","19090102","","850","","3.67647058823529","33","","","-125","11"
"909","19090103","","850","","5.73529411764706","2","","","-125","113511"
"909","19090104","","850","","5.73529411764706","33","","","-125","21"
"909","19090105","","850","","7.05882352941176","2","","","-180","113411"
"909","19090106","","850","","7.05882352941176","33","","","-180","31"
"909","19090107","","","","","91","","","","19090105"
"910","19100001","1.75","110411","-15","-750","1","10_cmn_run","0","22","1"
"910","19100002","1.75","110511","-15","-750","1","10_cmn_run","0","13","1"
"910","19100003","1.4875","107911","-15","-750","1","cmn_run_def_N","0","12","1"
"910","19100004","0","11","1","-15","31","","","-750","4"
"910","19100005","0","1171","1","-180","31","","","50","117"
"910","19100006","0","21","1","-15","31","","","-750","4"
"910","19100007","0","1172","1","-125","31","","","275","118"
"910","19100008","0","119","1","-15","31","","","-50","119"
"910","19100009","0","12","1","20","31","","","-50","109"
"910","19100010","0","22","1","55","31","","","-50","108"
"910","19100011","","se_fpc_water_random","","","23","","","1","se_10053800"
"910","19100012","","0","","","91","","","","19100010"
"910","19100013","","-50","","3.16742081447964","2","","","-15","107911"
"910","19100014","","","","","91","","","","19100013"
"910","19100015","0.1","10_tamaki_handUp_in","1","10_tamaki_handUp_loop","3","","0.1","0","107911"
"910","19100016","","vo_fpc_21000","","0","21","","","","vo_fpc"
"910","19100017","0","喵、喵、喵～♪\n雖然我討厭被水弄溼……","0","1","11","0.5","0","7","107911"
"910","19100018","","","","","91","","","","0"
"910","19100019","","0","","","93","","","","0.5"
"910","19100020","","vo_fpc_21001","","0","21","","","","vo_fpc"
"910","19100021","0","但這是在人多的地方賣鯛魚燒的\n機會喵！我要賺大錢喵──！","0","1","11","0.5","0","8","107911"
"910","19100022","","","","","91","","","","0"
"910","19100023","","0","","","93","","","","0.5"
"910","19100024","","-200","","2.07390648567119","2","","","-15","110511"
"910","19100025","","-200","","2.07390648567119","33","","","-15","21"
"910","19100026","","0","","","93","","","","0.5"
"910","19100027","","vo_fpc_21002","","0","21","","","","vo_fpc"
"910","19100028","0","我要上了──！\n琉球犬跳水──！","0","1","11","0","0","31","110511"
"910","19100029","","","","","91","","","","19100024"
"910","19100030","","se_10053800_910_jump_kaori","","","23","","","","se_10053800"
"910","19100031","0.1","10_kaori_dive","","","3","","","0","110511"
"910","19100032","","0","","","93","","","","1"
"910","19100033","0.1","1","0","1","6","","","1","110511"
"910","19100034","","1","","","32","","","","22"
"910","19100035","","0","","","93","","","","0.2"
"910","19100036","","1","","","32","","","","119"
"910","19100037","0.1","10_tamaki_wet","","","3","","","1","107911"
"910","19100038","","0","","","93","","","","0.5"
"910","19100039","","-50","","0","2","","","-125","110511"
"910","19100040","","-50","","0","33","","","-125","21"
"910","19100041","","0","","","93","","","","0.2"
"910","19100042","","1","","","32","","","","21"
"910","19100043","0.7","1","1","1","6","","","1","110511"
"910","19100044","0.1","10_cmn_float_back_in","1","10_cmn_float_back","3","","0.1","0","110511"
"910","19100045","","275","11","1.22549019607843","2","","","-125","110511"
"910","19100046","","275","11","1.22549019607843","33","","","-125","21"
"910","19100047","","0","","","93","","","","2"
"910","19100048","","-220","","2.07390648567119","2","","","-15","110411"
"910","19100049","","-220","","2.07390648567119","33","","","-15","11"
"910","19100050","","0","","","93","","","","0.5"
"910","19100051","","vo_fpc_21004","","0","21","","","","vo_fpc"
