964a2907e8345b2555f71307969b9d2370a0fc4eabced79d63ec7977c50a8453,a2e53506d6d07a6aaf3f5635f31768c09d8f37c532983fbbc910eed525cd795a,60563c2c941ee8736b3706ab3ba1dfa47b5a2383e8494fdf081b07abb0236fb2,614758004cfc4b3c987f89b4901396678992ffb6fc67baf56f2b58650773c039,56df11643e6aed42e9cfcd2a46906991e49ee23f0d44d0fa112aa2fd484374a3,dd463943497eb0f2e258269da91884688c03192b9bd76fd60cf00ff7290c7317,2b14015a0f290a5c2d6b47c9e4247d6ed9a679c5cab324bc66c1fc1135827901,6e39634e0419598b7f126b342fef8afcf3eab7f800b0a0fa0542dd9f0e4832d3,bd7e743782cb4cbb8409e907d4f7a415ac21aa6dcb47b8f10605cd7bbf8bd7e2,c36edb4c06250555aa219009dad064f40282bf674b1feb60cec08d29b9f0eda5,1ae97367b960f1b9773669aa088695029e8729993eaf8ecab2f914072a92bf0a,dca5de40aefd471e442793400e2c7200ddaf639140369d0808c9b8bbce4b8faa,d4d3c8eaf213858c0cdcca9b74554bd93ad241a02b5cd7b4d158f1cda67bca23,0ea29776e17aee15c8adad1f3db50c46650dbaf31a5d1ed4836926fd020562fb,78c9d6cb3c5a75836cf121e6412270099683b7aa1cf8c3c6344b92145892523e,5b1e8e2dc212bd6bc5720a6e3734d9cf993dbd8db79fb7b1772ba6789f10fd33,6953512fd3329f98c53d69dc30046fe091d95b590b0bc6d7261edceb977d72f7,2b4b9515fd6ab35480169213db1b1dbef585046494ffcc8823d9987855f232cd,01dd923d8974c29f60aa67171c2a36880577a2227a7a88d44d7816c161c2cf27,0f17cfdaed2afaaa13c257bc7f7d0388beaef5a90f72c7502201e67763a2c9b3,e57a05fc3fd896801446358f957c62191dfe25dfcd6b6c640499b3fed5684fed,b91df7253529783423f97aabbf1f27a76164a7f8c13ff5d204430c7017d7a6ed,999221158e02d09c65c5d22dad2007de6124c04ac85a6819484b8f9847b83d3e,8c7e695263401f0ae7fc4971814e19009155ab91fbfe103071b7754625e38c0d,cd5dce800ceec24c1d23d4ab643a230e3962c52a0ac6e195141473b9a1bdc751,567ac5197903286336e98e77288ab0284a634f34784e6ddb8df7af288b1d17bc,8c677bcad2d089d8f7e9e1fa9f2f17731aea524ed7d90bdb77e230b11f0d72f0,e30b828faef22c8e22b7ddb823fb2e615b2b8e69a005e0ae8ef30f6159d425d9,c020d051f724a145cedb3011aaa61c6164fd8de230c24d1a85139ca1f8ef2f90,a5628194717bdacd4b5d8fe1a5343fd415e25eeef96c123e0dbe78cb884f6554,393cec9574528709a68a1e9d6a67cb76ab7390fcbdad356d4e29b0342b49057a,1301548435086a864269f534e2d504edcb4a010486a8e1b94964aa8b49153607,5c18bf8a0b4ab2f8cc406cdb1ce054ada5ba9c95cb96d372c9de069592f8ce72,e004ec52299aaf8fc7357c33c6b638a05d4a81b2bed700e0371d23046d83902f,40e9eb65ef15e200758851940c6e342bea3462b21d0f60e0225e9160bcb1eb24,784f2fd45d17c99faaf742d8b8b41d79b6135d546fc4a3718623dc2ddd7d4408,f795a43fe2ae640487983265f227e3684fb4dd7bc9c9c3403ec9882bf1155e4d,9193f56d1d22b311cae571bb58a8cab02ff91993389f989435b7fae5cdfb99af,bfa0e252864fb6296373ac5f709ced819c0d4df3c69809bc20f19f70568424b0
"1","3","401069041","1004102","10930103","0.06","1004203","1004204","1004205","0","444","401069031","1","710081","2","1004101","10930102","401069021","1","1000000","10930101","2","10930105","2.8","1004104","1","1001301","2.9","1004105","0","1004202","401069051","401069011","1004103","1093","10930104","2.6","2.6","1004201"
"6","3","401069041","1004107","10930103","0.06","1004208","1004209","1004210","0","445","401069031","2","710081","2","1004106","10930102","401069021","2","1000000","10930101","2","10930105","2.8","1004109","1","1001303","2.9","1004110","0","1004207","401069051","401069011","1004108","1093","10930104","2.6","2.6","1004206"
"22","3.2","401069091","1004107","10930103","0.06","1004208","1004209","1004210","0","446","401069081","7","710081","3","1004106","10930102","401069071","7","1000000","10930101","2","10930105","3.1","1004109","1","1001303","3.1","1004110","0","1004207","401069101","401069061","1004108","1093","10930104","3","3","1004206"
"-1","5","401069141","1004107","10930103","0.06","1004208","1004209","1004210","0","447","401069131","23","710081","4","1004106","10930102","401069121","23","1000000","10930101","2","10930105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401069151","401069111","1004108","1093","10930104","4.5","4.5","1004206"
"-2","1.5","401069341","0","10940103","0.03","1004208","1004209","1004210","0","448","401069331","-2","710091","1","0","10940102","401069321","-2","1000000","10940101","1","10940105","1.3","0","1","0","1.4","0","0","1004207","401069351","401069311","0","1094","10940104","1.2","1.2","1004206"
"1","3","401069391","1004102","10940103","0.06","1004203","1004204","1004205","0","449","401069381","1","710091","2","1004101","10940102","401069371","1","1000000","10940101","2","10940105","2.8","1004104","1","1001301","2.9","1004105","0","1004202","401069401","401069361","1004103","1094","10940104","2.6","2.6","1004201"
"6","3","401069391","1004107","10940103","0.06","1004208","1004209","1004210","0","450","401069381","2","710091","2","1004106","10940102","401069371","2","1000000","10940101","2","10940105","2.8","1004109","1","1001303","2.9","1004110","0","1004207","401069401","401069361","1004108","1094","10940104","2.6","2.6","1004206"
"22","3.2","401069441","1004107","10940103","0.06","1004208","1004209","1004210","0","451","401069431","7","710091","3","1004106","10940102","401069421","7","1000000","10940101","2","10940105","3.1","1004109","1","1001303","3.1","1004110","0","1004207","401069451","401069411","1004108","1094","10940104","3","3","1004206"
"-1","5","401069491","1004107","10940103","0.06","1004208","1004209","1004210","0","452","401069481","23","710091","4","1004106","10940102","401069471","23","1000000","10940101","2","10940105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401069501","401069461","1004108","1094","10940104","4.5","4.5","1004206"
"-2","1.5","401069691","0","10950103","0.03","1004208","1004209","1004210","0","453","401069681","-2","710101","1","0","10950102","401069671","-2","1000000","10950101","1","10950105","1.3","0","1","0","1.4","0","0","1004207","401069701","401069661","0","1095","10950104","1.2","1.2","1004206"
"1","3","401069741","1004102","10950103","0.06","1004203","1004204","1004205","0","454","401069731","1","710101","2","1004101","10950102","401069721","1","1000000","10950101","2","10950105","2.8","1004104","1","1001301","2.9","1004105","0","1004202","401069751","401069711","1004103","1095","10950104","2.6","2.6","1004201"
"6","3","401069741","1004107","10950103","0.06","1004208","1004209","1004210","0","455","401069731","2","710101","2","1004106","10950102","401069721","2","1000000","10950101","2","10950105","2.8","1004109","1","1001303","2.9","1004110","0","1004207","401069751","401069711","1004108","1095","10950104","2.6","2.6","1004206"
"22","3.2","401069791","1004107","10950103","0.06","1004208","1004209","1004210","0","456","401069781","7","710101","3","1004106","10950102","401069771","7","1000000","10950101","2","10950105","3.1","1004109","1","1001303","3.1","1004110","0","1004207","401069801","401069761","1004108","1095","10950104","3","3","1004206"
"-1","5","401069841","1004107","10950103","0.06","1004208","1004209","1004210","0","457","401069831","23","710101","4","1004106","10950102","401069821","23","1000000","10950101","2","10950105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401069851","401069811","1004108","1095","10950104","4.5","4.5","1004206"
"-2","1.5","401070041","0","10960103","0.03","1004208","1004209","1004210","0","458","401070031","-2","710111","1","0","10960102","401070021","-2","1000000","10960101","1","10960105","1.3","0","1","0","1.4","0","0","1004207","401070051","401070011","0","1096","10960104","1.2","1.2","1004206"
"1","3","401070091","1004102","10960103","0.06","1004203","1004204","1004205","0","459","401070081","1","710111","2","1004101","10960102","401070071","1","1000000","10960101","2","10960105","2.8","1004104","1","1001301","2.9","1004105","0","1004202","401070101","401070061","1004103","1096","10960104","2.6","2.6","1004201"
"6","3","401070091","1004107","10960103","0.06","1004208","1004209","1004210","0","460","401070081","2","710111","2","1004106","10960102","401070071","2","1000000","10960101","2","10960105","2.8","1004109","1","1001303","2.9","1004110","0","1004207","401070101","401070061","1004108","1096","10960104","2.6","2.6","1004206"
"22","3.2","401070141","1004107","10960103","0.06","1004208","1004209","1004210","0","461","401070131","7","710111","3","1004106","10960102","401070121","7","1000000","10960101","2","10960105","3.1","1004109","1","1001303","3.1","1004110","0","1004207","401070151","401070111","1004108","1096","10960104","3","3","1004206"
"-1","5","401070191","1004107","10960103","0.06","1004208","1004209","1004210","0","462","401070181","23","710111","4","1004106","10960102","401070171","23","1000000","10960101","2","10960105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401070201","401070161","1004108","1096","10960104","4.5","4.5","1004206"
"-2","1.5","401070391","0","10970103","0.03","1004208","1004209","1004210","0","463","401070381","-2","710121","1","0","10970102","401070371","-2","1000000","10970101","1","10970105","1.3","0","1","0","1.4","0","0","1004207","401070401","401070361","0","1097","10970104","1.2","1.2","1004206"
"1","3","401070441","1004102","10970103","0.06","1004203","1004204","1004205","0","464","401070431","1","710121","2","1004101","10970102","401070421","1","1000000","10970101","2","10970105","2.8","1004104","1","1001301","2.9","1004105","0","1004202","401070451","401070411","1004103","1097","10970104","2.6","2.6","1004201"
"6","3","401070441","1004107","10970103","0.06","1004208","1004209","1004210","0","465","401070431","2","710121","2","1004106","10970102","401070421","2","1000000","10970101","2","10970105","2.8","1004109","1","1001303","2.9","1004110","0","1004207","401070451","401070411","1004108","1097","10970104","2.6","2.6","1004206"
"22","3.2","401070491","1004107","10970103","0.06","1004208","1004209","1004210","0","466","401070481","7","710121","3","1004106","10970102","401070471","7","1000000","10970101","2","10970105","3.1","1004109","1","1001303","3.1","1004110","0","1004207","401070501","401070461","1004108","1097","10970104","3","3","1004206"
"-1","5","401070541","1004107","10970103","0.06","1004208","1004209","1004210","0","467","401070531","23","710121","4","1004106","10970102","401070521","23","1000000","10970101","2","10970105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401070551","401070511","1004108","1097","10970104","4.5","4.5","1004206"
"-2","1.5","401070741","0","10980103","0.03","1004208","1004209","1004210","0","468","401070731","-2","710011","1","0","10980102","401070721","-2","1000000","10980101","1","10980105","1.3","0","1","0","1.4","0","0","1004207","401070751","401070711","0","1098","10980104","1.2","1.2","1004206"
"1","3","401070791","1004102","10980103","0.06","1004203","1004204","1004205","0","469","401070781","1","710011","2","1004101","10980102","401070771","1","1000000","10980101","2","10980105","2.8","1004104","1","1001301","2.9","1004105","0","1004202","401070801","401070761","1004103","1098","10980104","2.6","2.6","1004201"
"6","3","401070791","1004107","10980103","0.06","1004208","1004209","1004210","0","470","401070781","2","710011","2","1004106","10980102","401070771","2","1000000","10980101","2","10980105","2.8","1004109","1","1001303","2.9","1004110","0","1004207","401070801","401070761","1004108","1098","10980104","2.6","2.6","1004206"
"22","3.2","401070841","1004107","10980103","0.06","1004208","1004209","1004210","0","471","401070831","7","710011","3","1004106","10980102","401070821","7","1000000","10980101","2","10980105","3.1","1004109","1","1001303","3.1","1004110","0","1004207","401070851","401070811","1004108","1098","10980104","3","3","1004206"
"-1","5","401070891","1004107","10980103","0.06","1004208","1004209","1004210","0","472","401070881","23","710011","4","1004106","10980102","401070871","23","1000000","10980101","2","10980105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401070901","401070861","1004108","1098","10980104","4.5","4.5","1004206"
