33429234c0a1e43594a5a6a07e9b0888062009c16d8429c0a5185c59fd922f76,851ca2a8d905e407bab1b7a58251793980d84c778a5382861ad150841a69c588,70eacbabfb110ae2f5bc19e5c06d96d68123e8a76cb70e28d6399193554c28ef,3a2a5863103c41b89a2f6176e70cabe9bfbec315a1250a7b6ac3cb381c112680,7899db0650347c6c490e2a3f4496bbb30c8ae67a5ed2563a406ab3605d1f6bc2,c9adc799a5d64cffdc9e9ecc3c7907f384cd673cb42ca9b8d10b3602be257369,3bdf299114081e78c65f4973ff9535f16a64bcb3c0ef673362ad865954a8fa58,76deeed58241b536780bfcab915585b8718048f19523d9011a6bc3e93a854d7e,58185e9e7f7076b210240018824c539daa4ca1443522798a6b0e189f94050227,48a5f628eb26b8c3e5570864eaaea04043d3d94b1623d40872ffa0a75dfd89f4,5e511bfd2e72bbfb51c96287bb6b1613e3fc8e649f011f1d5e79f37667121bc0,05777afbc88dff6aac3c07363e7a2b3e73ec607ddbc94ff1483c64d260278c12,6c11b3b4bba2d20ef22a1803423323a47b6f154c9e8c6791a27118cf4ceac864,c1dbe3b9ca326a2c8066006971f9166406e379ba3683d5d7d89fa4e081882d05,abc3bb3550c66cbd3c6a163d5e36a0eaf69f5c2ddd0ac77e636c004254b0bbf5,93ad9f46145b27411c138d4306fadd7a586b99f7a877c05f51d02b22624cbd35,90d7e8220bb9dcbb34a8fe946200bbe15d7621618b4940e20fe2edb48de25d1b,9986f79ed526a7379aead63ea02cd7de4279eb376fc9a87cf4761ceb4e6b6299,9db0be72155c3752b9275bbfdaa2b8ba4119415af809e67ef45660fcfa775390,800ffb3408a251c8320785f801b5bdfd21e1f4d5fb3815b68b53b92f67477f5f,9b81a76f36a3d570c765fb6a1d3ac3e9ce6b3042d7cde0822eb076b93a7484b6,b6d98471393e8cc826f3f289060e396f3d15cdc7531195f81a1d439b1e317755,6729fededbac7efe7d335e246328dd7fa4c02005c6fb6188e2ae991c14849629,11cf828aca3e5503a1838ef97e04fa22f0219839d07688807f49016d03b41bdf,7dae51b628de25d2a432c8b0ae06668d003131ce0b888461a6a05f2e4e6f05a5,61cb4d38aa263265ca7f094dffb2fea954a175f9f2196bf95eb9fc5699c91b33,767e09c16620ce98848098e81fe09bb821f84112858939f14d1610f2f51c0fde,c08e2a4200ca045795cbff0c816f7c9efca14767dc617404901c180dfa4136ce,7a76dc53ef75f49cc0674a9a8076efed99739a1048df4a3fb7f81e58dcf08071,867eaa3906cbb6a85d4ef409de0c29c09219a2fc938baec6d0d351276e1ee254,5c3803dec8959309998a63b1a9b5bf752e484cb85fdf2e2d35ae4069f2ccb858,8320ae21773934fa0190ba2770c8d16fa28efc6b68c2165c318b0578f7826d9f,84f7971d02ecbbbab2f33b6656737b90c0766c354fa11e26629ac3bce0ed3c64,97f43a3738f5205d55e5c942ab8dca4bdb6bcf887d52d5cd8c2f8785275aebad,ea435e0838604e15e31571eafcb2c17ab80101bac7a155df9c0911401ee74f5b,cf55bec955e38dd6079e2ff3f55fc6271fc8ed533b6302c27bb61cc7ff87d50e,e09da73b8747ced19c4749b3ec802519fab5bb6d8e1205b959c606d7c94c3980,16e8eec15e334731d4a45ed410853c3018a86ea6cb9600c1a3d9329c406cae58,98715bd1c071b2ac191332cfeec88b9d5d86b2c67a445a270951474b47a45e7c,c32e94f3f934ed0feed26c498f9e9362092f6c42b18c3287be773908d08eefd8
"1","2","200000001","200600","1","0","0","4","2","1","2","0","10","0","2","2","2","0","0","2","2","2","2","2","2","2","0","0","2","30","2","670060002","3","202","10","0","2","31","0","2"
"1","3","200000001","200600","1","0","0","5","3","1","3","0","10","0","3","3","3","0","0","3","3","3","3","3","3","3","0","0","3","30","3","670060003","4","337","10","0","3","34","0","3"
"1","4","200000001","200600","1","0","0","5","4","1","4","0","10","0","4","4","4","0","0","4","4","4","4","4","4","4","0","0","4","30","4","670060004","4","297","10","0","4","49","0","4"
"1","5","200000001","200600","1","0","0","6","5","1","5","0","10","0","5","5","5","0","0","5","5","5","5","5","5","5","0","0","5","30","5","670060005","5","330","10","0","5","73","0","5"
"1","6","200000001","200600","1","0","0","7","6","1","6","0","10","0","6","6","6","0","0","6","6","6","6","6","6","6","0","0","6","30","6","670060006","6","362","10","0","6","96","0","6"
"1","7","200000001","200600","1","0","0","8","7","1","7","0","10","0","7","7","7","0","0","7","7","7","7","7","7","7","0","0","7","30","7","670060007","7","446","10","0","7","119","0","7"
"1","8","200000001","200600","1","0","0","9","8","1","8","0","10","0","8","8","8","0","0","8","8","8","8","8","8","8","0","0","8","30","8","670060008","8","529","10","0","8","142","0","8"
"1","9","200000001","200600","1","0","0","9","9","1","9","0","10","0","9","9","9","0","0","9","9","9","9","9","9","9","0","0","9","30","9","670060009","8","544","10","0","9","153","0","9"
"1","10","200000001","200600","1","0","0","10","10","1","10","0","10","0","10","10","10","0","0","10","10","10","10","10","10","10","0","0","10","30","10","670060010","9","560","10","0","10","163","0","10"
"1","11","200000001","200600","1","0","0","10","11","1","11","0","10","0","11","11","11","0","0","11","11","11","11","11","11","11","0","0","11","30","11","670060011","9","575","10","0","11","174","0","11"
"1","12","200000001","200600","1","0","0","10","12","1","12","0","10","0","12","12","12","0","0","12","12","12","12","12","12","12","0","0","12","30","12","670060012","9","590","10","0","12","184","0","12"
"1","13","200000001","200600","1","0","0","11","13","1","13","0","10","0","13","13","13","0","0","13","13","13","13","13","13","13","0","0","13","30","13","670060013","10","699","10","0","13","203","0","13"
"1","14","200000001","200600","1","0","0","12","14","1","14","0","10","0","14","14","14","0","0","14","14","14","14","14","14","14","0","0","14","30","14","670060014","11","808","10","0","14","222","0","14"
"1","15","200000001","200600","1","0","0","12","15","1","15","0","10","0","15","15","15","0","0","15","15","15","15","15","15","15","0","0","15","30","15","670060015","11","917","10","0","15","241","0","15"
"1","16","200000001","200600","1","0","0","13","16","1","16","0","10","0","16","16","16","0","0","16","16","16","16","16","16","16","0","0","16","30","16","670060016","12","1026","10","0","16","260","0","16"
"1","17","200000001","200600","1","0","0","14","17","1","17","0","10","0","17","17","17","0","0","17","17","17","17","17","17","17","0","0","17","30","17","670060017","13","1135","10","0","17","278","0","17"
"1","18","200000001","200600","1","0","0","15","18","1","18","0","10","0","18","18","18","0","0","18","18","18","18","18","18","18","0","0","18","30","18","670060018","14","1244","10","0","18","297","0","18"
"1","19","200000001","200600","1","0","0","15","19","1","19","0","10","0","19","19","19","0","0","19","19","19","19","19","19","19","0","0","19","30","19","670060019","14","1353","10","0","19","316","0","19"
"1","20","200000001","200600","1","0","0","16","20","1","20","0","10","0","20","20","20","0","0","20","20","20","20","20","20","20","0","0","20","30","20","670060020","15","1462","10","0","20","335","0","20"
"1","21","200000001","200600","1","0","0","16","21","1","21","0","10","0","21","21","21","0","0","21","21","21","21","21","21","21","0","0","21","30","21","670060021","15","1542","10","0","21","345","0","21"
"1","22","200000001","200600","1","0","0","16","22","1","22","0","10","0","22","22","22","0","0","22","22","22","22","22","22","22","0","0","22","30","22","670060022","15","1622","10","0","22","356","0","22"
"1","23","200000001","200600","1","0","0","16","23","1","23","0","10","0","23","23","23","0","0","23","23","23","23","23","23","23","0","0","23","30","23","670060023","15","1702","10","0","23","366","0","23"
"1","24","200000001","200600","1","0","0","24","24","1","24","0","10","0","24","24","24","0","0","24","24","24","24","24","24","24","0","0","24","30","24","670060024","24","1691","10","0","24","424","0","24"
"1","25","200000001","200600","1","0","0","24","25","1","25","0","10","0","25","25","25","0","0","25","25","25","25","25","25","25","0","0","25","30","25","670060025","24","1835","10","0","25","446","0","25"
"1","26","200000001","200600","1","0","0","25","26","1","26","0","10","0","26","26","26","0","0","26","26","26","26","26","26","26","0","0","26","30","26","670060026","24","1978","10","0","26","467","0","26"
"1","27","200000001","200600","1","0","0","25","27","1","27","0","10","0","27","27","27","0","0","27","27","27","27","27","27","27","0","0","27","30","27","670060027","25","2122","10","0","27","489","0","27"
"1","28","200000001","200600","1","0","0","25","28","1","28","0","10","0","28","28","28","0","0","28","28","28","28","28","28","28","0","0","28","30","28","670060028","25","2266","10","0","28","510","0","28"
"1","29","200000001","200600","1","0","0","26","29","1","29","0","10","0","29","29","29","0","0","29","29","29","29","29","29","29","0","0","29","30","29","670060029","25","2409","10","0","29","532","0","29"
"1","30","200000001","200600","1","0","0","26","30","1","30","0","10","0","30","30","30","0","0","30","30","30","30","30","30","30","0","0","30","30","30","670060030","25","2553","10","0","30","553","0","30"
"1","31","200000001","200600","1","0","0","27","31","1","31","0","10","0","31","31","31","0","0","31","31","31","31","31","31","31","0","0","31","30","31","670060031","26","3042","10","0","31","598","0","31"
"1","32","200000001","200600","1","0","0","29","32","1","32","0","10","0","32","32","32","0","0","32","32","32","32","32","32","32","0","0","32","30","32","670060032","28","3530","10","0","32","643","0","32"
"1","33","200000001","200600","1","0","0","30","33","1","33","0","10","0","33","33","33","0","0","33","33","33","33","33","33","33","0","0","33","30","33","670060033","29","4019","10","0","33","687","0","33"
"1","34","200000001","200600","1","0","0","31","34","1","34","0","10","0","34","34","34","0","0","34","34","34","34","34","34","34","0","0","34","30","34","670060034","30","4508","10","0","34","732","0","34"
"1","35","200000001","200600","1","0","0","32","35","1","35","0","10","0","35","35","35","0","0","35","35","35","35","35","35","35","0","0","35","30","35","670060035","32","4996","10","0","35","777","0","35"
"1","36","200000001","200600","1","0","0","34","36","1","36","0","10","0","36","36","36","0","0","36","36","36","36","36","36","36","0","0","36","30","36","670060036","33","5485","10","0","36","822","0","36"
"1","37","200000001","200600","1","0","0","35","37","1","37","0","10","0","37","37","37","0","0","37","37","37","37","37","37","37","0","0","37","30","37","670060037","35","5973","10","0","37","867","0","37"
"1","38","200000001","200600","1","0","0","36","38","1","38","0","10","0","38","38","38","0","0","38","38","38","38","38","38","38","0","0","38","30","38","670060038","36","6462","10","0","38","912","0","38"
"1","39","200000001","200600","1","0","0","37","39","1","39","0","10","0","39","39","39","0","0","39","39","39","39","39","39","39","0","0","39","30","39","670060039","37","6951","10","0","39","956","0","39"
"1","40","200000001","200600","1","0","0","39","40","1","40","0","10","0","40","40","40","0","0","40","40","40","40","40","40","40","0","0","40","30","40","670060040","39","7439","10","0","40","1001","0","40"
"1","41","200000001","200600","1","0","0","40","41","1","41","0","10","0","41","41","41","0","0","41","41","41","41","41","41","41","0","0","41","30","41","670060041","40","7928","10","0","41","1046","0","41"
"1","42","200000001","200600","1","0","0","44","42","1","42","0","10","0","42","42","42","0","0","42","42","42","42","42","42","42","0","0","42","30","42","670060042","43","8554","10","0","42","1104","0","42"
"1","43","200000001","200600","1","0","0","47","43","1","43","0","10","0","43","43","43","0","0","43","43","43","43","43","43","43","0","0","43","30","43","670060043","47","9180","10","0","43","1160","0","43"
"1","44","200000001","200600","1","0","0","50","44","1","44","0","10","0","44","44","44","0","0","44","44","44","44","44","44","44","0","0","44","30","44","670060044","50","9806","10","0","44","1218","0","44"
"1","45","200000001","200600","1","0","0","53","45","1","45","0","10","0","45","45","45","0","0","45","45","45","45","45","45","45","0","0","45","30","45","670060045","54","10432","10","0","45","1274","0","45"
"1","46","200000001","200600","1","0","0","56","46","1","46","0","10","0","46","46","46","0","0","46","46","46","46","46","46","46","0","0","46","30","46","670060046","57","11571","10","0","46","1338","0","46"
"1","47","200000001","200600","1","0","0","60","47","1","47","0","10","0","47","47","47","0","0","47","47","47","47","47","47","47","0","0","47","30","47","670060047","61","12709","10","0","47","1403","0","47"
"1","48","200000001","200600","1","0","0","63","48","1","48","0","10","0","48","48","48","0","0","48","48","48","48","48","48","48","0","0","48","30","48","670060048","65","13848","10","0","48","1468","0","48"
"1","49","200000001","200600","1","0","0","66","49","1","49","0","10","0","49","49","49","0","0","49","49","49","49","49","49","49","0","0","49","30","49","670060049","69","14987","10","0","49","1532","0","49"
"1","50","200000001","200600","1","0","0","70","50","1","50","0","10","0","50","50","50","0","0","50","50","50","50","50","50","50","0","0","50","30","50","670060050","72","16126","10","0","50","1596","0","50"
"1","51","200000001","200600","1","0","0","73","51","1","51","0","10","0","51","51","51","0","0","51","51","51","51","51","51","51","0","0","51","30","51","670060051","75","17264","10","0","51","1660","0","51"
"1","52","200000001","200600","1","0","0","77","52","1","52","0","10","0","52","52","52","0","0","52","52","52","52","52","52","52","0","0","52","30","52","670060052","79","18403","10","0","52","1724","0","52"
"1","53","200000001","200600","1","0","0","80","53","1","53","0","10","0","53","53","53","0","0","53","53","53","53","53","53","53","0","0","53","30","53","670060053","82","19542","10","0","53","1788","0","53"
"1","54","200000001","200600","1","0","0","83","54","1","54","0","10","0","54","54","54","0","0","54","54","54","54","54","54","54","0","0","54","30","54","670060054","87","20681","10","0","54","1853","0","54"
"1","55","200000001","200600","1","0","0","87","55","1","55","0","10","0","55","55","55","0","0","55","55","55","55","55","55","55","0","0","55","30","55","670060055","90","21819","10","0","55","1918","0","55"
"1","56","200000001","200600","1","0","0","90","56","1","56","0","10","0","56","56","56","0","0","56","56","56","56","56","56","56","0","0","56","30","56","670060056","94","22958","10","0","56","1982","0","56"
"1","57","200000001","200600","1","0","0","94","57","1","57","0","10","0","57","57","57","0","0","57","57","57","57","57","57","57","0","0","57","30","57","670060057","97","24108","10","0","57","2067","0","57"
"1","58","200000001","200600","1","0","0","97","58","1","58","0","10","0","58","58","58","0","0","58","58","58","58","58","58","58","0","0","58","30","58","670060058","101","25258","10","0","58","2152","0","58"
"1","59","200000001","200600","1","0","0","101","59","1","59","0","10","0","59","59","59","0","0","59","59","59","59","59","59","59","0","0","59","30","59","670060059","105","26409","10","0","59","2238","0","59"
"1","60","200000001","200600","1","0","0","104","60","1","60","0","10","0","60","60","60","0","0","60","60","60","60","60","60","60","0","0","60","30","60","670060060","109","27559","10","0","60","2323","0","60"
"1","61","200000001","200600","1","0","0","108","61","1","61","0","10","0","61","61","61","0","0","61","61","61","61","61","61","61","0","0","61","30","61","670060061","112","28709","10","0","61","2409","0","61"
"1","62","200000001","200600","1","0","0","108","62","1","62","0","10","0","62","62","62","0","0","62","62","62","62","62","62","62","0","0","62","30","62","670060062","114","29148","10","0","62","2479","0","62"
"1","63","200000001","200600","1","0","0","108","63","1","63","0","10","0","63","63","63","0","0","63","63","63","63","63","63","63","0","0","63","30","63","670060063","115","29587","10","0","63","2549","0","63"
"1","64","200000001","200600","1","0","0","108","64","1","64","0","10","0","64","64","64","0","0","64","64","64","64","64","64","64","0","0","64","30","64","670060064","117","30026","10","0","64","2619","0","64"
"1","65","200000001","200600","1","0","0","109","65","1","65","0","10","0","65","65","65","0","0","65","65","65","65","65","65","65","0","0","65","30","65","670060065","118","30465","10","0","65","2689","0","65"
"1","66","200000001","200600","1","0","0","109","66","1","66","0","10","0","66","66","66","0","0","66","66","66","66","66","66","66","0","0","66","30","66","670060066","120","30904","10","0","66","2759","0","66"
"1","67","200000001","200600","1","0","0","109","67","1","67","0","10","0","67","67","67","0","0","67","67","67","67","67","67","67","0","0","67","30","67","670060067","122","31343","10","0","67","2829","0","67"
"1","68","200000001","200600","1","0","0","109","68","1","68","0","10","0","68","68","68","0","0","68","68","68","68","68","68","68","0","0","68","30","68","670060068","123","31782","10","0","68","2899","0","68"
"1","69","200000001","200600","1","0","0","109","69","1","69","0","10","0","69","69","69","0","0","69","69","69","69","69","69","69","0","0","69","30","69","670060069","125","32221","10","0","69","2969","0","69"
"1","70","200000001","200600","1","0","0","109","70","1","70","0","10","0","70","70","70","0","0","70","70","70","70","70","70","70","0","0","70","30","70","670060070","126","32660","10","0","70","3039","0","70"
"1","71","200000001","200600","1","0","0","109","71","1","71","0","10","0","71","71","71","0","0","71","71","71","71","71","71","71","0","0","71","30","71","670060071","128","33099","10","0","71","3109","0","71"
"1","1","200000006","200700","1","0","0","3","1","1","1","0","10","0","1","1","1","0","0","1","1","1","1","1","1","1","23","0","1","30","1","670070001","2","356","10","0","1","0","0","1"
"1","2","200000006","200700","1","0","0","8","2","1","2","0","10","0","2","2","2","0","0","2","2","2","2","2","2","2","23","0","2","30","2","670070002","3","364","10","0","2","0","0","2"
"1","3","200000006","200700","1","0","0","5","3","1","3","0","10","0","3","3","3","0","0","3","3","3","3","3","3","3","26","0","3","30","3","670070003","5","371","10","0","3","0","0","3"
"1","4","200000006","200700","1","0","0","5","4","1","4","0","10","0","4","4","4","0","0","4","4","4","4","4","4","4","29","0","4","30","4","670070004","5","407","10","0","4","0","0","4"
"1","5","200000006","200700","1","0","0","7","5","1","5","0","10","0","5","5","5","0","0","5","5","5","5","5","5","5","36","0","5","30","5","670070005","7","517","10","0","5","0","0","5"
"1","6","200000006","200700","1","0","0","7","6","1","6","0","10","0","6","6","6","0","0","6","6","6","6","6","6","6","80","0","6","30","6","670070006","8","623","10","0","6","0","0","6"
"1","7","200000006","200700","1","0","0","7","7","1","7","0","10","0","7","7","7","0","0","7","7","7","7","7","7","7","101","0","7","30","7","670070007","8","670","10","0","7","0","0","7"
"1","8","200000006","200700","1","0","0","8","8","1","8","0","10","0","8","8","8","0","0","8","8","8","8","8","8","8","123","0","8","30","8","670070008","9","717","10","0","8","0","0","8"
"1","9","200000006","200700","1","0","0","8","9","1","9","0","10","0","9","9","9","0","0","9","9","9","9","9","9","9","144","0","9","30","9","670070009","9","763","10","0","9","0","0","9"
"1","10","200000006","200700","1","0","0","8","10","1","10","0","10","0","10","10","10","0","0","10","10","10","10","10","10","10","165","0","10","30","10","670070010","9","810","10","0","10","0","0","10"
