79183d7069354f8e1bed69b5a042467cf41b3b2a31f3d2dfc2f039ec091c4c8d,b53646cf1ef8dcc5298b590261f078e1e5f352fbd7a1da7586e1a7f9b044ff06,5bd157e08010df47a706f05c59f50b1b2b20b3cdf198f71b96c23598ebd0d8d5,f4f0f310685cfe336af506dd8694eecc2f82782869a64c735f18bb78bb12bcce,e665c0bc55f78257bd061a51a1c7dad81fa1e1f165fe66e1e54d710eea13c017,15a2044578aa738c6f2c2d0436457210252f00423992dba11ee0c2de8f2309ab,f17e495600ffa8fb9fa3b9975afee061f2d3a127e2a188b66148603af2335154,aee9a77a353090536d72d3248bf7c0a3dce6bd62d439a7adc552bae37e1399a4,baea566145a7b5626ff774877b84193ba699d779c85613976704b6cba228a283,afa40dc4bcd9c58298cf5a5bf0a09e30e6a788ef7749fde422de061ca09a2eb3,994d2df8755660cedd0fbb7b6a507fa1c4ceb7af082d659c03f73699ca9ba49e
"-14","empty","0","11","5","0","4","1021315014","1","1021315","25"
"-14","empty","0","13","5","0","5","1021315015","1","1021315","24"
"-24","empty","-10","11","5","0","6","1021315016","1","1021315","13"
"-24","empty","-10","13","5","0","7","1021315017","1","1021315","12"
"-14","empty","0","0","5","0","8","1021315018","1","1021315","29"
"-19","empty","-5","0","5","0","9","1021315019","1","1021315","10"
"1","","0.4","6","6","0","0.87","1021315020","0","1021315","0.54"
"1","","0.4","7","6","0","0.87","1021315021","0","1021315","0.54"
"1","","0.4","9","6","0","0.87","1021315022","0","1021315","0.54"
"","","","1","141","","","1021315023","","1021315",""
"","","","0","91","","","1021315024","","1021315",""
"","","","0.033","93","","0","1021315025","","1021315",""
"","","","se_10067600","23","","se_obtent_10213_drama_cook_nela","1021315026","","1021315","0"
"","","","1","3","0","nefy_cook","1021315027","0","1021315","0"
"","","","2","3","0","nefy_cook","1021315028","0","1021315","0"
"","","","3","3","0","nefy_end","1021315029","0","1021315","0"
"","","","4","3","0","nefy_cook","1021315030","0","1021315","0"
"","","","5","3","0","nefy_white","1021315031","0","1021315","0"
"","","","6","3","0","nefy_cook","1021315032","0","1021315","0"
"","","","7","3","0","nefy_white","1021315033","0","1021315","0"
"","","","8","3","0","nefy_cook","1021315034","0","1021315","0"
"","","","9","3","0","nefy_cook_w","1021315035","0","1021315","0"
"","","","3","93","","0","1021315036","","1021315",""
"","","0","vo_obtent_1021315","21","","vo_obtent_1021315_01","1021315037","","1021315","0"
"","","","2.366","93","","0","1021315038","","1021315",""
"","","","1021315040","101","","","1021315039","","1021315",""
"","","","se_obtent_10213_drama_cook_nela","24","","0","1021315040","","1021315",""
"","","","0","22","","0","1021315041","","1021315",""
"0","","1","1","6","0","1","1021315042","0","1021315","1"
"0","","1","2","6","0","1","1021315043","0","1021315","1"
"0","","1","3","6","0","1","1021315044","0","1021315","1"
"0","","1","4","6","0","1","1021315045","0","1021315","1"
"0","","1","5","6","0","1","1021315046","0","1021315","1"
"0","","1","6","6","0","1","1021315047","0","1021315","1"
"0","","1","7","6","0","1","1021315048","0","1021315","1"
"0","","1","8","6","0","1","1021315049","0","1021315","1"
"0","","1","9","6","0","1","1021315050","0","1021315","1"
"","","","1","37","","eat","1021315051","","1021315",""
"","","","3","32","","0","1021315052","","1021315",""
"","","","6","32","","0","1021315053","","1021315",""
"","","","10","32","","1","1021315054","","1021315",""
"","","","100","32","","1","1021315055","","1021315",""
"","","","se_10067600","23","","se_obtent_10213_drama_eat","1021315056","","1021315","0"
"","","","0","93","","0","1021315057","","1021315",""
"","","0","vo_obtent_1021315","21","","vo_obtent_1021315_02","1021315058","","1021315","0"
"","","","2.8","93","","0","1021315059","","1021315",""
"","","0","vo_obtent_1021315","21","","vo_obtent_1021315_03","1021315060","","1021315","0"
"","","","2.6","93","","0","1021315061","","1021315",""
"","","","2","26","","","1021315062","","1021315",""
"","","0","vo_obtent_1021315","21","","vo_obtent_1021315_04","1021315063","","1021315","0"
"","","","2.5","93","","0","1021315064","","1021315",""
"","","","1021315066","101","","","1021315065","","1021315",""
"","","","10","32","","0","1021315066","","1021315",""
"","","","100","32","","0","1021315067","","1021315",""
"","","","20","32","","1","1021315068","","1021315",""
"","","","200","32","","1","1021315069","","1021315",""
"","","","300","32","","1","1021315070","","1021315",""
"","","","se_obtent_10213_drama_eat","24","","0","1021315071","","1021315",""
"","","","0","22","","0","1021315072","","1021315",""
"","","0","vo_obtent_1021315","21","","vo_obtent_1021315_05","1021315073","","1021315","0"
"","","","bgm_MC319A","25","","bgm_MC319A","1021315074","","1021315",""
"","","","se_10067600","23","","se_obtent_10213_drama_break_1","1021315075","","1021315","0"
"","","","3.5","93","","0","1021315076","","1021315",""
"","","","1021315078","101","","","1021315077","","1021315",""
"","","","20","37","","break_2","1021315078","","1021315",""
"","","","200","37","","break_2","1021315079","","1021315",""
"","","","300","37","","break_2","1021315080","","1021315",""
"","","","se_obtent_10213_drama_break_1","24","","0","1021315081","","1021315",""
"","","","0","22","","0","1021315082","","1021315",""
"","","0","vo_obtent_1021315","21","","vo_obtent_1021315_06","1021315083","","1021315","0"
"","","","se_10067600","23","","se_obtent_10213_drama_break_2","1021315084","","1021315","0"
"","","","4","93","","0","1021315085","","1021315",""
"","","","1021315087","101","","","1021315086","","1021315",""
"","","","20","37","","break_3","1021315087","","1021315",""
"","","","200","37","","break_3","1021315088","","1021315",""
"","","","300","37","","break_3","1021315089","","1021315",""
"","","","se_obtent_10213_drama_break_2","24","","0","1021315090","","1021315",""
"","","","0","22","","0","1021315091","","1021315",""
"","","0","vo_obtent_1021315","21","","vo_obtent_1021315_07","1021315092","","1021315","0"
"","","","se_10067600","23","","se_obtent_10213_drama_break_3","1021315093","","1021315","0"
"","","","5","93","","0","1021315094","","1021315",""
"","","","1021315096","101","","","1021315095","","1021315",""
"","","","300","37","","break_4","1021315096","","1021315",""
"","","","21","32","","1","1021315097","","1021315",""
"","","","0.2","93","","0","1021315098","","1021315",""
"","","","0","141","","","1021315099","","1021315",""
"","","","0.1","93","","0","1021315100","","1021315",""
"","","","","92","","","1021315101","","1021315",""
"","","","1021315103","101","","","1021315102","","1021315",""
"","","","se_obtent_10213_drama_break_3","24","","0","1021315103","","1021315",""
"","","","0","22","","0","1021315104","","1021315",""
"","","","22","32","","1","1021315105","","1021315",""
"","","","0.4","93","","0","1021315106","","1021315",""
"1","","0","1","31","","1","1021316001","1","1021316","0"
"1","","0","3","31","","3","1021316002","1","1021316","0"
"1","","0","6","31","","6","1021316003","1","1021316","0"
"1","","0","10","31","","10","1021316004","0","1021316","0"
"1","","0","20","31","","20","1021316005","0","1021316","0"
"1","","0","21","31","","21","1021316006","0","1021316","0"
"1","","0","22","31","","22","1021316007","0","1021316","0"
"1","","0","116","31","","100","1021316008","0","1021316","0"
"1","","0","216","31","","200","1021316009","0","1021316","0"
"1","","0","316","31","","300","1021316010","0","1021316","0"
"-14","empty","0","1","5","0","1","1021316011","1","1021316","27"
"-14","empty","0","3","5","0","2","1021316012","1","1021316","28"
"-14","empty","0","3","5","0","3","1021316013","1","1021316","26"
"-14","empty","0","11","5","0","4","1021316014","1","1021316","25"
"-14","empty","0","13","5","0","5","1021316015","1","1021316","24"
"-24","empty","-10","11","5","0","6","1021316016","1","1021316","13"
"-24","empty","-10","13","5","0","7","1021316017","1","1021316","12"
"-14","empty","0","0","5","0","8","1021316018","1","1021316","29"
"-19","empty","-5","0","5","0","9","1021316019","1","1021316","10"
"1","","0.4","6","6","0","0.87","1021316020","0","1021316","0.54"
"1","","0.4","7","6","0","0.87","1021316021","0","1021316","0.54"
"1","","0.4","9","6","0","0.87","1021316022","0","1021316","0.54"
"","","","1","141","","","1021316023","","1021316",""
"","","","0","91","","","1021316024","","1021316",""
"","","","0.033","93","","0","1021316025","","1021316",""
"","","","se_10067600","23","","se_obtent_10213_drama_cook_nela","1021316026","","1021316","0"
"","","","1","3","0","nefy_cook","1021316027","0","1021316","0"
"","","","2","3","0","nefy_cook","1021316028","0","1021316","0"
"","","","3","3","0","nefy_end","1021316029","0","1021316","0"
"","","","4","3","0","nefy_cook","1021316030","0","1021316","0"
"","","","5","3","0","nefy_white","1021316031","0","1021316","0"
"","","","6","3","0","nefy_cook","1021316032","0","1021316","0"
"","","","7","3","0","nefy_white","1021316033","0","1021316","0"
"","","","8","3","0","nefy_cook","1021316034","0","1021316","0"
"","","","9","3","0","nefy_cook_w","1021316035","0","1021316","0"
"","","","3","93","","0","1021316036","","1021316",""
"","","0","vo_obtent_1021316","21","","vo_obtent_1021316_01","1021316037","","1021316","0"
"","","","2.366","93","","0","1021316038","","1021316",""
"","","","1021316040","101","","","1021316039","","1021316",""
"","","","se_obtent_10213_drama_cook_nela","24","","0","1021316040","","1021316",""
"","","","0","22","","0","1021316041","","1021316",""
"0","","1","1","6","0","1","1021316042","0","1021316","1"
"0","","1","2","6","0","1","1021316043","0","1021316","1"
"0","","1","3","6","0","1","1021316044","0","1021316","1"
"0","","1","4","6","0","1","1021316045","0","1021316","1"
"0","","1","5","6","0","1","1021316046","0","1021316","1"
"0","","1","6","6","0","1","1021316047","0","1021316","1"
"0","","1","7","6","0","1","1021316048","0","1021316","1"
"0","","1","8","6","0","1","1021316049","0","1021316","1"
"0","","1","9","6","0","1","1021316050","0","1021316","1"
"","","","1","37","","eat","1021316051","","1021316",""
"","","","3","32","","0","1021316052","","1021316",""
"","","","6","32","","0","1021316053","","1021316",""
"","","","10","32","","1","1021316054","","1021316",""
"","","","100","32","","1","1021316055","","1021316",""
"","","","se_10067600","23","","se_obtent_10213_drama_eat","1021316056","","1021316","0"
"","","","0","93","","0","1021316057","","1021316",""
"","","0","vo_obtent_1021316","21","","vo_obtent_1021316_02","1021316058","","1021316","0"
"","","","2.8","93","","0","1021316059","","1021316",""
"","","0","vo_obtent_1021316","21","","vo_obtent_1021316_03","1021316060","","1021316","0"
"","","","2.6","93","","0","1021316061","","1021316",""
"","","","2","26","","","1021316062","","1021316",""
"","","0","vo_obtent_1021316","21","","vo_obtent_1021316_04","1021316063","","1021316","0"
"","","","2.5","93","","0","1021316064","","1021316",""
"","","","1021316066","101","","","1021316065","","1021316",""
"","","","10","32","","0","1021316066","","1021316",""
"","","","100","32","","0","1021316067","","1021316",""
"","","","20","32","","1","1021316068","","1021316",""
"","","","200","32","","1","1021316069","","1021316",""
"","","","300","32","","1","1021316070","","1021316",""
"","","","se_obtent_10213_drama_eat","24","","0","1021316071","","1021316",""
"","","","0","22","","0","1021316072","","1021316",""
"","","0","vo_obtent_1021316","21","","vo_obtent_1021316_05","1021316073","","1021316","0"
"","","","bgm_MC319A","25","","bgm_MC319A","1021316074","","1021316",""
"","","","se_10067600","23","","se_obtent_10213_drama_break_1","1021316075","","1021316","0"
"","","","3.5","93","","0","1021316076","","1021316",""
"","","","1021316078","101","","","1021316077","","1021316",""
"","","","20","37","","break_2","1021316078","","1021316",""
"","","","200","37","","break_2","1021316079","","1021316",""
"","","","300","37","","break_2","1021316080","","1021316",""
"","","","se_obtent_10213_drama_break_1","24","","0","1021316081","","1021316",""
"","","","0","22","","0","1021316082","","1021316",""
"","","0","vo_obtent_1021316","21","","vo_obtent_1021316_06","1021316083","","1021316","0"
"","","","se_10067600","23","","se_obtent_10213_drama_break_2","1021316084","","1021316","0"
"","","","4","93","","0","1021316085","","1021316",""
"","","","1021316087","101","","","1021316086","","1021316",""
"","","","20","37","","break_3","1021316087","","1021316",""
"","","","200","37","","break_3","1021316088","","1021316",""
"","","","300","37","","break_3","1021316089","","1021316",""
"","","","se_obtent_10213_drama_break_2","24","","0","1021316090","","1021316",""
"","","","0","22","","0","1021316091","","1021316",""
"","","0","vo_obtent_1021316","21","","vo_obtent_1021316_07","1021316092","","1021316","0"
"","","","se_10067600","23","","se_obtent_10213_drama_break_3","1021316093","","1021316","0"
"","","","5","93","","0","1021316094","","1021316",""
"","","","1021316096","101","","","1021316095","","1021316",""
"","","","300","37","","break_4","1021316096","","1021316",""
"","","","21","32","","1","1021316097","","1021316",""
"","","","0.2","93","","0","1021316098","","1021316",""
"","","","0","141","","","1021316099","","1021316",""
"","","","0.1","93","","0","1021316100","","1021316",""
"","","","","92","","","1021316101","","1021316",""
"","","","1021316103","101","","","1021316102","","1021316",""
"","","","se_obtent_10213_drama_break_3","24","","0","1021316103","","1021316",""
"","","","0","22","","0","1021316104","","1021316",""
"","","","22","32","","1","1021316105","","1021316",""
"","","","0.4","93","","0","1021316106","","1021316",""
"1","","0","1","31","","1","1021317001","1","1021317","0"
"1","","0","3","31","","3","1021317002","1","1021317","0"
"1","","0","6","31","","6","1021317003","1","1021317","0"
"1","","0","10","31","","10","1021317004","0","1021317","0"
"1","","0","20","31","","20","1021317005","0","1021317","0"
"1","","0","21","31","","21","1021317006","0","1021317","0"
"1","","0","22","31","","22","1021317007","0","1021317","0"
"1","","0","117","31","","100","1021317008","0","1021317","0"
"1","","0","217","31","","200","1021317009","0","1021317","0"
"1","","0","317","31","","300","1021317010","0","1021317","0"
"-14","empty","0","1","5","0","1","1021317011","1","1021317","27"
"-14","empty","0","3","5","0","2","1021317012","1","1021317","28"
"-14","empty","0","3","5","0","3","1021317013","1","1021317","26"
"-14","empty","0","11","5","0","4","1021317014","1","1021317","25"
"-14","empty","0","13","5","0","5","1021317015","1","1021317","24"
"-24","empty","-10","11","5","0","6","1021317016","1","1021317","13"
"-24","empty","-10","13","5","0","7","1021317017","1","1021317","12"
"-14","empty","0","0","5","0","8","1021317018","1","1021317","29"
"-19","empty","-5","0","5","0","9","1021317019","1","1021317","10"
"1","","0.4","6","6","0","0.87","1021317020","0","1021317","0.54"
"1","","0.4","7","6","0","0.87","1021317021","0","1021317","0.54"
"1","","0.4","9","6","0","0.87","1021317022","0","1021317","0.54"
"","","","1","141","","","1021317023","","1021317",""
"","","","0","91","","","1021317024","","1021317",""
"","","","0.033","93","","0","1021317025","","1021317",""
"","","","se_10067600","23","","se_obtent_10213_drama_cook_nela","1021317026","","1021317","0"
"","","","1","3","0","nefy_cook","1021317027","0","1021317","0"
"","","","2","3","0","nefy_cook","1021317028","0","1021317","0"
"","","","3","3","0","nefy_end","1021317029","0","1021317","0"
"","","","4","3","0","nefy_cook","1021317030","0","1021317","0"
"","","","5","3","0","nefy_white","1021317031","0","1021317","0"
"","","","6","3","0","nefy_cook","1021317032","0","1021317","0"
"","","","7","3","0","nefy_white","1021317033","0","1021317","0"
"","","","8","3","0","nefy_cook","1021317034","0","1021317","0"
"","","","9","3","0","nefy_cook_w","1021317035","0","1021317","0"
