e7c36ed7276ac7bd11cb2d4102d86b1b4541ce32833a1795af5a97c62f280fb9,e0a785484f441e78504431af6501ed87d4ee5a587f47a205d684364dc8b0a8f4,364f227d5215db43d6d20cbe2f7b15f1f6fd166c9819e900884303427a8e5747,e78dd981f333fa02e6b240db6d7e1774f088d8a17cb3651d18dbdcbf94e81ede,674d5990043fced9ce9c176bd252664a29f828d48fa614675a4b768fb893af73,ef95543ee947fb9bb50d73835ae89cbbcd76a37b588a81af6e7f6ca5f27f45c4,a955e57075dafcd6cfae903569ccba95c3686552dd89f8286e04789b5fca832b,42567e76e37315acd1a8990936d09db6f45432bf5474d761e949473a694a934b
"2030/01/01 23:59:59","2024/06/08 16:00:00","1001292","1","討伐VERY HARD顯現的苦衷 埃拉＆志那都！","99001292","11001292","10"
"2030/01/01 23:59:59","2024/06/08 16:00:00","1001293","1","討伐SPECIAL顯現的苦衷 埃拉＆志那都！","99001293","11001293","10"
"2030/01/01 23:59:59","2024/07/01 16:00:00","1001294","1","討伐NORMAL地獄的聖女富美惠！","99001294","11001294","10"
"2030/01/01 23:59:59","2024/07/01 16:00:00","1001295","1","討伐HARD地獄的聖女富美惠！","99001295","11001295","10"
"2030/01/01 23:59:59","2024/07/01 16:00:00","1001296","1","討伐VERY HARD地獄的聖女富美惠！","99001296","11001296","10"
"2030/01/01 23:59:59","2024/07/01 16:00:00","1001297","1","討伐SPECIAL地獄的聖女富美惠！","99001297","11001297","10"
"2030/01/01 23:59:59","2024/08/01 16:00:00","1001298","1","討伐NORMAL剛雷獸‧雷葛宏！","99001298","11001298","10"
"2030/01/01 23:59:59","2024/08/01 16:00:00","1001299","1","討伐HARD剛雷獸‧雷葛宏！","99001299","11001299","10"
"2030/01/01 23:59:59","2024/08/01 16:00:00","1001300","1","討伐VERY HARD剛雷獸‧雷葛宏！","99001300","11001300","10"
"2030/01/01 23:59:59","2024/08/01 16:00:00","1001301","1","討伐SPECIAL剛雷獸‧雷葛宏！","99001301","11001301","10"
"2030/01/01 23:59:59","2024/08/01 16:00:00","1001302","1","惠理子班的最終兵器","99001302","11001302","10"
"2030/01/01 23:59:59","2024/08/01 16:00:00","1001303","1","真琴班的隱藏王牌","99001303","11001303","10"
"2030/01/01 23:59:59","2024/08/01 16:00:00","1001304","1","首席畢業徽章","99001304","11001304","10"
"2030/01/01 23:59:59","2024/09/01 16:00:00","1001305","1","討伐NORMAL 魔物植物‧莫培爾培！","99001305","11001305","10"
"2030/01/01 23:59:59","2024/09/01 16:00:00","1001306","1","討伐HARD 魔物植物‧莫培爾培！","99001306","11001306","10"
"2030/01/01 23:59:59","2024/09/01 16:00:00","1001307","1","討伐VERY HARD 魔物植物‧莫培爾培！","99001307","11001307","10"
"2030/01/01 23:59:59","2024/09/01 16:00:00","1001308","1","討伐SPECIAL 魔物植物‧莫培爾培！","99001308","11001308","10"
"2030/01/01 23:59:59","2024/10/01 16:00:00","1001309","1","討伐NORMAL捲土重來‧吉諾！","99001309","11001309","10"
"2030/01/01 23:59:59","2024/10/01 16:00:00","1001310","1","討伐HARD捲土重來‧吉諾！","99001310","11001310","10"
"2030/01/01 23:59:59","2024/10/01 16:00:00","1001311","1","討伐VERY HARD捲土重來‧吉諾！","99001311","11001311","10"
"2030/01/01 23:59:59","2024/10/01 16:00:00","1001312","1","討伐SPECIAL捲土重來‧吉諾！","99001312","11001312","10"
"2030/01/01 23:59:59","2024/10/01 16:00:00","1001313","1","大夢樂年票","99001313","11001313","10"
"2030/01/01 23:59:59","2024/11/01 16:00:00","1001314","1","討伐NORMAL盛夏的發狂史萊姆！","99001314","11001314","10"
"2030/01/01 23:59:59","2024/11/01 16:00:00","1001315","1","討伐HARD盛夏的發狂史萊姆！","99001315","11001315","10"
"2030/01/01 23:59:59","2024/11/01 16:00:00","1001316","1","討伐VERY HARD盛夏的發狂史萊姆！","99001316","11001316","10"
"2030/01/01 23:59:59","2024/11/01 16:00:00","1001317","1","討伐SPECIAL盛夏的發狂史萊姆！","99001317","11001317","10"
"2030/01/01 23:59:59","2024/11/01 16:00:00","1001318","1","挺好的嘛？","99001318","11001318","10"
"2030/01/01 23:59:59","2024/12/01 16:00:00","1001319","1","討伐NORMAL混沌生成系統！","99001319","11001319","10"
"2030/01/01 23:59:59","2024/12/01 16:00:00","1001320","1","討伐HARD混沌生成系統！","99001320","11001320","10"
"2030/01/01 23:59:59","2024/12/01 16:00:00","1001321","1","討伐VERY HARD混沌生成系統！","99001321","11001321","10"
"2030/01/01 23:59:59","2024/12/01 16:00:00","1001322","1","討伐SPECIAL混沌生成系統！","99001322","11001322","10"
"2030/01/01 23:59:59","2024/12/01 16:00:00","1001323","1","好的，這夏辛苦你了","99001323","11001323","10"
"2030/04/01 14:59:59","2020/02/18 16:00:00","503001","0","能夠交到許多朋友嗎？","56014001","11101001","11"
"2030/04/01 14:59:59","2020/02/18 16:00:00","503002","0","與朋友編織的物語","56014002","11101002","11"
"2030/04/01 14:59:59","2020/02/18 16:00:00","503003","0","與朋友們愉快地圍著餐桌","56014003","11101003","11"
"2030/04/01 14:59:59","2020/02/18 16:00:00","504001","0","成為戰友的第一步","56015001","11201001","12"
"2030/04/01 14:59:59","2020/02/18 16:00:00","504002","0","與戰友的鍊戰","56015002","11201002","12"
"2030/04/01 14:59:59","2020/02/18 16:00:00","504003","0","與戰友同在","56015003","11201003","12"
"2030/01/01 23:59:59","2023/03/01 16:00:00","1302001","0","新進冒險家","51402001","11302001","13"
"2030/01/01 23:59:59","2023/03/01 16:00:00","1302002","0","老手冒險家","51402002","11302002","13"
"2030/01/01 23:59:59","2023/03/01 16:00:00","1302003","0","大師冒險家","51402003","11302003","13"
"2030/01/01 23:59:59","2023/07/07 16:00:00","1401001","0","由異次元歸來之人","51501001","11401001","14"
"2030/01/01 23:59:59","2023/07/07 16:00:00","1401002","0","次元騎士","51502001","11401002","14"
"2030/01/01 23:59:59","2024/02/06 16:00:00","1601001","0","身經百戰的戰姬","51601001","11601001","15"
"2030/01/01 23:59:59","2024/02/06 16:00:00","1601002","0","英勇無比的風雲姬","51601002","11601002","15"
"2030/01/01 23:59:59","2024/02/06 16:00:00","1601003","0","天下無敵的無雙姬","51601003","11601003","15"
"2030/01/01 23:59:59","2024/06/14 16:00:00","1701001","0","披星萬象之主","51701001","11701001","16"
"2030/01/01 23:59:59","2024/11/15 16:00:00","1801001","0","深淵破壞者","51801001","11801001","18"
