3cd016456b460bf4e03acdfc4f02675bb92cee30afce75eaabed2ed6daaeac22,a7056cd85c2a17d7030ae74fbf232115ee643b2d83786d2a8834949900051962,342eb5a58419e95486fac5983b3bfabf8363731d5549b1e56ec615b889327963,922a8c416ae5de1059c38c4f37b5cf91b2e634c3cc801deefb9454d11b9569e0,74dcac37523e918c2d60119e2843889be97bd427e259206221aac938dcd94b18
"91002","60","8","71057016","10057033"
"22002","2","2","71057016","10057034"
"91002","60","8","71057017","10057035"
"22002","2","2","71057017","10057036"
"91002","60","8","71057018","10057037"
"22002","2","2","71057018","10057038"
"91002","60","8","71057019","10057039"
"22002","2","2","71057019","10057040"
"91002","60","8","71057020","10057041"
"22002","2","2","71057020","10057042"
"94002","50000","12","71057021","10057043"
"94002","100000","12","71057022","10057044"
"94002","150000","12","71057023","10057045"
"94002","200000","12","71057024","10057046"
"91002","50","8","71057025","10057047"
"31121","1","2","71057026","10057048"
"31121","1","2","71057027","10057049"
"31121","1","2","71057028","10057050"
"31121","1","2","71057029","10057051"
"31121","1","2","71057030","10057052"
"112101","1","1","71057031","10057053"
"31121","4","2","71057032","10057054"
"31121","1","2","81057001","10057055"
"91002","25","8","81057001","10057056"
"60562","50","2","81057002","10057057"
"94002","30000","12","81057002","10057058"
"60562","50","2","81057003","10057059"
"94002","30000","12","81057003","10057060"
"31121","1","2","81057004","10057061"
"91002","25","8","81057004","10057062"
"60562","50","2","81057005","10057063"
"94002","30000","12","81057005","10057064"
"60562","50","2","81057006","10057065"
"94002","30000","12","81057006","10057066"
"31121","1","2","81057007","10057067"
"91002","25","8","81057007","10057068"
"91002","50","8","81057008","10057069"
"60572","5","2","61058001","10058001"
"60572","5","2","61058002","10058002"
"91002","30","8","71058001","10058003"
"22002","1","2","71058001","10058004"
"91002","30","8","71058002","10058005"
"22002","1","2","71058002","10058006"
"91002","30","8","71058003","10058007"
"22002","1","2","71058003","10058008"
"91002","30","8","71058004","10058009"
"22002","1","2","71058004","10058010"
"91002","30","8","71058005","10058011"
"22002","1","2","71058005","10058012"
"91002","30","8","71058006","10058013"
"22002","1","2","71058006","10058014"
"91002","30","8","71058007","10058015"
"22002","1","2","71058007","10058016"
"91002","30","8","71058008","10058017"
"22002","1","2","71058008","10058018"
"91002","30","8","71058009","10058019"
"22002","1","2","71058009","10058020"
"91002","30","8","71058010","10058021"
"22002","1","2","71058010","10058022"
"91002","30","8","71058011","10058023"
"22002","1","2","71058011","10058024"
"91002","30","8","71058012","10058025"
"22002","1","2","71058012","10058026"
"91002","30","8","71058013","10058027"
"22002","1","2","71058013","10058028"
"91002","30","8","71058014","10058029"
"22002","1","2","71058014","10058030"
"91002","30","8","71058015","10058031"
"22002","1","2","71058015","10058032"
"91002","60","8","71058016","10058033"
"22002","2","2","71058016","10058034"
"91002","60","8","71058017","10058035"
"22002","2","2","71058017","10058036"
"91002","60","8","71058018","10058037"
"22002","2","2","71058018","10058038"
"91002","60","8","71058019","10058039"
"22002","2","2","71058019","10058040"
"91002","60","8","71058020","10058041"
"22002","2","2","71058020","10058042"
"94002","50000","12","71058021","10058043"
"94002","100000","12","71058022","10058044"
"94002","150000","12","71058023","10058045"
"94002","200000","12","71058024","10058046"
"94002","250000","12","71058025","10058047"
"91002","50","8","71058026","10058048"
"31156","1","2","71058027","10058049"
"31156","1","2","71058028","10058050"
"31156","2","2","71058029","10058051"
"31156","2","2","71058030","10058052"
"31156","4","2","71058031","10058053"
"115601","1","1","71058032","10058054"
"31156","10","2","71058033","10058055"
"31156","2","2","81058001","10058056"
"91002","30","8","81058001","10058057"
"60572","100","2","81058002","10058058"
"94002","30000","12","81058002","10058059"
"60572","100","2","81058003","10058060"
"94002","30000","12","81058003","10058061"
"31156","2","2","81058004","10058062"
"91002","30","8","81058004","10058063"
"60572","100","2","81058005","10058064"
"94002","30000","12","81058005","10058065"
"60572","100","2","81058006","10058066"
"94002","30000","12","81058006","10058067"
"31156","2","2","81058007","10058068"
"91002","30","8","81058007","10058069"
"91002","100","8","81058008","10058070"
"60572","5","2","61059001","10059001"
"60572","5","2","61059002","10059002"
"91002","30","8","71059001","10059003"
"22002","1","2","71059001","10059004"
"91002","30","8","71059002","10059005"
"22002","1","2","71059002","10059006"
"91002","30","8","71059003","10059007"
"22002","1","2","71059003","10059008"
"91002","30","8","71059004","10059009"
"22002","1","2","71059004","10059010"
"91002","30","8","71059005","10059011"
"22002","1","2","71059005","10059012"
"91002","30","8","71059006","10059013"
"22002","1","2","71059006","10059014"
"91002","30","8","71059007","10059015"
"22002","1","2","71059007","10059016"
"91002","30","8","71059008","10059017"
"22002","1","2","71059008","10059018"
"91002","30","8","71059009","10059019"
"22002","1","2","71059009","10059020"
"91002","30","8","71059010","10059021"
"22002","1","2","71059010","10059022"
"91002","30","8","71059011","10059023"
"22002","1","2","71059011","10059024"
"91002","30","8","71059012","10059025"
"22002","1","2","71059012","10059026"
"91002","30","8","71059013","10059027"
"22002","1","2","71059013","10059028"
"91002","30","8","71059014","10059029"
"22002","1","2","71059014","10059030"
"91002","30","8","71059015","10059031"
"22002","1","2","71059015","10059032"
"91002","60","8","71059016","10059033"
"22002","2","2","71059016","10059034"
"91002","60","8","71059017","10059035"
"22002","2","2","71059017","10059036"
"91002","60","8","71059018","10059037"
"22002","2","2","71059018","10059038"
"91002","60","8","71059019","10059039"
"22002","2","2","71059019","10059040"
"91002","60","8","71059020","10059041"
"22002","2","2","71059020","10059042"
"91002","50","8","71059021","10059043"
"31156","1","2","71059022","10059044"
"31156","1","2","71059023","10059045"
"31156","2","2","71059024","10059046"
"31156","2","2","71059025","10059047"
"31156","4","2","71059026","10059048"
"2806","1","7","71059027","10059049"
"31156","10","2","71059028","10059050"
"60572","100","2","81059001","10059051"
"94002","30000","12","81059001","10059052"
"60572","100","2","81059002","10059053"
"94002","30000","12","81059002","10059054"
"31156","2","2","81059003","10059055"
"91002","30","8","81059003","10059056"
"31156","2","2","81059004","10059057"
"91002","30","8","81059004","10059058"
"60572","100","2","81059005","10059059"
"94002","30000","12","81059005","10059060"
"60572","100","2","81059006","10059061"
"94002","30000","12","81059006","10059062"
"31156","2","2","81059007","10059063"
"91002","30","8","81059007","10059064"
"91002","100","8","81059008","10059065"
"60592","5","2","61060001","10060001"
"60592","5","2","61060002","10060002"
"91002","30","8","71060001","10060003"
"22002","1","2","71060001","10060004"
"91002","30","8","71060002","10060005"
"22002","1","2","71060002","10060006"
"91002","30","8","71060003","10060007"
"22002","1","2","71060003","10060008"
"91002","30","8","71060004","10060009"
"22002","1","2","71060004","10060010"
"91002","30","8","71060005","10060011"
"22002","1","2","71060005","10060012"
"91002","30","8","71060006","10060013"
"22002","1","2","71060006","10060014"
"91002","30","8","71060007","10060015"
"22002","1","2","71060007","10060016"
"91002","30","8","71060008","10060017"
"22002","1","2","71060008","10060018"
"91002","30","8","71060009","10060019"
"22002","1","2","71060009","10060020"
"91002","30","8","71060010","10060021"
"22002","1","2","71060010","10060022"
"91002","30","8","71060011","10060023"
"22002","1","2","71060011","10060024"
"91002","30","8","71060012","10060025"
"22002","1","2","71060012","10060026"
"91002","30","8","71060013","10060027"
"22002","1","2","71060013","10060028"
"91002","30","8","71060014","10060029"
"22002","1","2","71060014","10060030"
"91002","30","8","71060015","10060031"
"22002","1","2","71060015","10060032"
"91002","60","8","71060016","10060033"
"22002","2","2","71060016","10060034"
"91002","60","8","71060017","10060035"
"22002","2","2","71060017","10060036"
"91002","60","8","71060018","10060037"
"22002","2","2","71060018","10060038"
"91002","60","8","71060019","10060039"
"22002","2","2","71060019","10060040"
"91002","60","8","71060020","10060041"
"22002","2","2","71060020","10060042"
"94002","50000","12","71060021","10060043"
"94002","100000","12","71060022","10060044"
"94002","150000","12","71060023","10060045"
"94002","200000","12","71060024","10060046"
"91002","50","8","71060025","10060047"
"31123","1","2","71060026","10060048"
"31123","1","2","71060027","10060049"
"31123","1","2","71060028","10060050"
"31123","1","2","71060029","10060051"
"31123","1","2","71060030","10060052"
"112301","1","1","71060031","10060053"
"2307","1","7","71060032","10060054"
"2308","1","7","71060033","10060055"
"31123","4","2","71060034","10060056"
"60592","50","2","81060001","10060057"
"94002","30000","12","81060001","10060058"
"60592","50","2","81060002","10060059"
"94002","30000","12","81060002","10060060"
"31123","1","2","81060003","10060061"
"91002","25","8","81060003","10060062"
"31123","1","2","81060004","10060063"
"91002","25","8","81060004","10060064"
"60592","50","2","81060005","10060065"
"94002","30000","12","81060005","10060066"
"60592","50","2","81060006","10060067"
"94002","30000","12","81060006","10060068"
"31123","1","2","81060007","10060069"
"91002","25","8","81060007","10060070"
"91002","50","8","81060008","10060071"
"60602","5","2","61061001","10061001"
"60602","5","2","61061002","10061002"
"91002","30","8","71061001","10061003"
"22002","1","2","71061001","10061004"
"91002","30","8","71061002","10061005"
"22002","1","2","71061002","10061006"
"91002","30","8","71061003","10061007"
"22002","1","2","71061003","10061008"
"91002","30","8","71061004","10061009"
"22002","1","2","71061004","10061010"
"91002","30","8","71061005","10061011"
"22002","1","2","71061005","10061012"
"91002","30","8","71061006","10061013"
"22002","1","2","71061006","10061014"
"91002","30","8","71061007","10061015"
"22002","1","2","71061007","10061016"
"91002","30","8","71061008","10061017"
"22002","1","2","71061008","10061018"
"91002","30","8","71061009","10061019"
"22002","1","2","71061009","10061020"
"91002","30","8","71061010","10061021"
"22002","1","2","71061010","10061022"
"91002","30","8","71061011","10061023"
"22002","1","2","71061011","10061024"
"91002","30","8","71061012","10061025"
"22002","1","2","71061012","10061026"
"91002","30","8","71061013","10061027"
"22002","1","2","71061013","10061028"
"91002","30","8","71061014","10061029"
"22002","1","2","71061014","10061030"
"91002","30","8","71061015","10061031"
"22002","1","2","71061015","10061032"
"91002","60","8","71061016","10061033"
"22002","2","2","71061016","10061034"
"91002","60","8","71061017","10061035"
"22002","2","2","71061017","10061036"
"91002","60","8","71061018","10061037"
"22002","2","2","71061018","10061038"
"91002","60","8","71061019","10061039"
"22002","2","2","71061019","10061040"
"91002","60","8","71061020","10061041"
"22002","2","2","71061020","10061042"
"94002","50000","12","71061021","10061043"
"94002","100000","12","71061022","10061044"
"94002","150000","12","71061023","10061045"
"94002","200000","12","71061024","10061046"
"94002","250000","12","71061025","10061047"
"91002","50","8","71061026","10061048"
"31158","1","2","71061027","10061049"
"31158","1","2","71061028","10061050"
"31158","2","2","71061029","10061051"
"31158","2","2","71061030","10061052"
"31158","4","2","71061031","10061053"
"115801","1","1","71061032","10061054"
"31158","10","2","71061033","10061055"
"31158","2","2","81061001","10061056"
"91002","30","8","81061001","10061057"
"60602","100","2","81061002","10061058"
"94002","30000","12","81061002","10061059"
"60602","100","2","81061003","10061060"
"94002","30000","12","81061003","10061061"
"31158","2","2","81061004","10061062"
"91002","30","8","81061004","10061063"
"60602","100","2","81061005","10061064"
"94002","30000","12","81061005","10061065"
"60602","100","2","81061006","10061066"
"94002","30000","12","81061006","10061067"
"31158","2","2","81061007","10061068"
"91002","30","8","81061007","10061069"
"91002","100","8","81061008","10061070"
"60612","5","2","61062001","10062001"
"60612","5","2","61062002","10062002"
"91002","30","8","71062001","10062003"
"22002","1","2","71062001","10062004"
"91002","30","8","71062002","10062005"
"22002","1","2","71062002","10062006"
"91002","30","8","71062003","10062007"
"22002","1","2","71062003","10062008"
"91002","30","8","71062004","10062009"
"22002","1","2","71062004","10062010"
"91002","30","8","71062005","10062011"
"22002","1","2","71062005","10062012"
"91002","30","8","71062006","10062013"
"22002","1","2","71062006","10062014"
"91002","30","8","71062007","10062015"
"22002","1","2","71062007","10062016"
"91002","30","8","71062008","10062017"
"22002","1","2","71062008","10062018"
"91002","30","8","71062009","10062019"
"22002","1","2","71062009","10062020"
"91002","30","8","71062010","10062021"
"22002","1","2","71062010","10062022"
"91002","30","8","71062011","10062023"
"22002","1","2","71062011","10062024"
"91002","30","8","71062012","10062025"
"22002","1","2","71062012","10062026"
"91002","30","8","71062013","10062027"
"22002","1","2","71062013","10062028"
"91002","30","8","71062014","10062029"
"22002","1","2","71062014","10062030"
"91002","30","8","71062015","10062031"
"22002","1","2","71062015","10062032"
"91002","60","8","71062016","10062033"
