2ff4ac320839b1fb34b67f246ffd3f74e139153bb1e74bf1a1b9e77004416b0a,4fd5ee6b510fbc25be66ab1f6ea8d316c349fa6b154efeebcd8f8c31b4fe36b4,e35f4f7c3ecb9d57f5627fce0e6905c9f62e977570a33818e3945ddca02c11f1,1fe3e3f65a08aee7fac7f37fff01f4e7ffd6a98b8d2e534affbf9dfd9b795a84,04b8c0260af31ea90d83c5f12a838e6996e50f6fdd2ffb50feaccc7ac4041bed,a68917c5837a94cd4e426e57782d6fb282fd1ace6179e79b7940386d88925954,42c8f1e79ef3ef33e2c42ac2af6763cfb5352655dc41aefe5801d1ac8ffe13d4,79b52b5049156caa78ce5a6dcff90b6168c1ab7963268169bce53e44bcf8d441,a1a8fe9e3492b49d547f488b43e11973a9611200eacec3167c7fbb59e9a17a19,8ccf3da504c46c343bd1599d961232a0abcdef4961a16e5c514826eda5513703,5255d3a02d52c2bb6456807c3291979f6690fb035d0af6bcf529b97034a0ad91
"vo_wac_220325","","","0","21","","0","vo_wac_220325_001","3912","3912011",""
"106511","0","0","1","11","1","10","不過，讓人在牆上畫畫這種事，\n還真是夠大膽的呢。\n反正我也畫得很開心，\n偶爾幫街道做點事也不錯啦。","3912","3912012","0.5"
"0","","","","91","","","","3912","3912013",""
"0","","","","22","","","0","3912","3912014",""
"106511","0.2","","","3","","1","wac_idle_smile","3913","3913001",""
"111","0.2","","","3","","1","wac_no_items","3913","3913002",""
"106511","","","0","2","","-340","200","3913","3913003",""
"111","","","0","2","","-340","200","3913","3913004",""
"1","","","","32","","","0","3913","3913005",""
"2","","","","32","","","1","3913","3913006",""
"11","","","","32","","","0","3913","3913007",""
"0","","","","91","","","","3913","3913008",""
"1","2","0","-108","1","-325","202","106611","4011","4011001","wac_default_bot_01"
"1","2","0","-108","5","-325","201","111","4011","4011002","wac_default_05"
"3","1","","0","31","1","0","3","4011","4011003",""
"2","0","","0","31","1","0","2","4011","4011004",""
"13","0","","0","31","1","0","13","4011","4011005",""
"106611","0.2","","","3","0","0","wac_paint_bot_01","4011","4011006",""
"111","0.2","","","3","0","0","wac_paint_05","4011","4011007",""
"0","","","","93","","","0","4011","4011008",""
"13","","","","32","","","1","4011","4011009",""
"se_10035700","","","","23","","0","se_10035700_brush","4011","4011010",""
"1","","","","131","","","","4011","4011011",""
"106611","0.2","","wac_talk_wish_loop","3","1","0","wac_talk_wish_in","4012","4012001",""
"111","0.2","","","3","","1","wac_no_items","4012","4012002",""
"106611","","","0","2","","-340","200","4012","4012003",""
"111","","","0","2","","-340","200","4012","4012004",""
"3","","","","32","","","0","4012","4012005",""
"2","","","","32","","","1","4012","4012006",""
"13","","","","32","","","0","4012","4012007",""
"vo_wac_220326","","","0","21","","0","vo_wac_220326_000","4012","4012008",""
"106611","0","0","1","11","1","10","妳這、妳這傢伙！\n這裡這樣畫就～Finish！\n呼。融入了對老大的憤怒……不對，\n融入了對這街道的情感的傑作完成了。","4012","4012009","0.5"
"0","","","","91","","","","4012","4012010",""
"vo_wac_220326","","","0","21","","0","vo_wac_220326_001","4012","4012011",""
"106611","0","0","1","11","1","10","這也是一條出色的下剋上之路。\n從不會被發現的地方慢慢開始……啊！\n在那裡的是老大！？\n不能待在這了！快逃！","4012","4012012","0.5"
"0","","","","91","","","","4012","4012013",""
"0","","","","22","","","0","4012","4012014",""
"106611","0.2","","","3","","1","wac_idle_wish","4013","4013001",""
"111","0.2","","","3","","1","wac_no_items","4013","4013002",""
"106611","","","0","2","","-340","200","4013","4013003",""
"111","","","0","2","","-340","200","4013","4013004",""
"3","","","","32","","","0","4013","4013005",""
"2","","","","32","","","1","4013","4013006",""
"13","","","","32","","","0","4013","4013007",""
"0","","","","91","","","","4013","4013008",""
"1","2","0","-108","1","-325","202","103311","4111","4111001","wac_default_bot_01"
"1","2","0","-108","5","-325","201","111","4111","4111002","wac_default_05"
"3","1","","0","31","1","0","3","4111","4111003",""
"2","0","","0","31","1","0","2","4111","4111004",""
"13","0","","0","31","1","0","13","4111","4111005",""
"103311","0.2","","","3","0","0","wac_paint_bot_01","4111","4111006",""
"111","0.2","","","3","0","0","wac_paint_05","4111","4111007",""
"0","","","","93","","","0","4111","4111008",""
"13","","","","32","","","1","4111","4111009",""
"se_10035700","","","","23","","0","se_10035700_brush","4111","4111010",""
"1","","","","131","","","","4111","4111011",""
"103311","0.2","","wac_talk_smile_loop","3","1","0","wac_talk_smile_in","4112","4112001",""
"111","0.2","","","3","","1","wac_no_items","4112","4112002",""
"103311","","","0","2","","-340","200","4112","4112003",""
"111","","","0","2","","-340","200","4112","4112004",""
"3","","","","32","","","0","4112","4112005",""
"2","","","","32","","","1","4112","4112006",""
"13","","","","32","","","0","4112","4112007",""
"vo_wac_220327","","","0","21","","0","vo_wac_220327_000","4112","4112008",""
"103311","0","0","1","11","1","10","雖然我在牧場工作時\n有漆過柵欄之類的，\n但畫畫還真沒什麼經驗，累死人的啦。","4112","4112009","0.5"
"0","","","","91","","","","4112","4112010",""
"vo_wac_220327","","","0","21","","0","vo_wac_220327_001","4112","4112011",""
"103311","0","0","1","11","1","10","不過我是覺得畫得很好啦……\n怎麼樣啊？如果來到牧場的人們\n看到這幅畫後心裡有種暖暖的感覺，\n那就太好了呢。","4112","4112012","0.5"
"0","","","","91","","","","4112","4112013",""
"0","","","","22","","","0","4112","4112014",""
"103311","0.2","","","3","","1","wac_idle_smile","4113","4113001",""
"111","0.2","","","3","","1","wac_no_items","4113","4113002",""
"103311","","","0","2","","-340","200","4113","4113003",""
"111","","","0","2","","-340","200","4113","4113004",""
"3","","","","32","","","0","4113","4113005",""
"2","","","","32","","","1","4113","4113006",""
"13","","","","32","","","0","4113","4113007",""
"0","","","","91","","","","4113","4113008",""
"1","2","0","419","1","-212.75","202","105211","4211","4211001","wac_default_11"
"1","2","0","419","5","-212.75","201","111","4211","4211002","wac_default_12"
"1","1","","0","31","1","527","1","4211","4211003",""
"10","0","","0","31","1","0","10","4211","4211004",""
"11","0","","0","31","1","527","11","4211","4211005",""
"14","0","","0","31","1","0","14","4211","4211006",""
"18","0","","0","31","1","0","18","4211","4211007",""
"105211","0.2","","","3","0","0","wac_paint_11","4211","4211008",""
"111","0.2","","","3","0","0","wac_paint_12","4211","4211009",""
"0.3","","","","93","","","0","4211","4211010",""
"11","","","","32","","","1","4211","4211011",""
"se_10035700","","","","23","","0","se_10035700_roller","4211","4211012",""
"1","","","","131","","","","4211","4211013",""
"14","","","","32","","","1","4212","4212001",""
"18","","","","32","","","1","4212","4212002",""
"105211","0.2","","wac_talk_wish_loop","3","1","0","wac_talk_wish_in","4212","4212003",""
"111","0.2","","","3","","1","wac_no_items","4212","4212004",""
"105211","","","0","2","","-357","287","4212","4212005",""
"111","","","0","2","","-357","287","4212","4212006",""
"1","","","","32","","","0","4212","4212007",""
"10","","","","32","","","1","4212","4212008",""
"11","","","","32","","","0","4212","4212009",""
"1.8","","","","93","","","0","4212","4212010",""
"vo_wac_220328","","","0","21","","0","vo_wac_220328_000","4212","4212011",""
"105211","0","0","1","11","1","10","人家畫得非～～常可愛呢♪\n如果城牆上有這種可愛的畫，\n蘭德索爾就會被認為是\n很棒的地方了吧♪","4212","4212012","0.5"
"0","","","","91","","","","4212","4212013",""
"vo_wac_220328","","","0","21","","0","vo_wac_220328_001","4212","4212014",""
"105211","0","0","1","11","1","10","能幫重要的人們生活的街道充滿朝氣，\n真是太幸福了。\n如果大家的心情也能變得溫暖的話，\n人家會很開心的。","4212","4212015","0.5"
"0","","","","91","","","","4212","4212016",""
"0","","","","22","","","0","4212","4212017",""
"14","","","","32","","","0","4213","4213001",""
"18","","","","32","","","1","4213","4213002",""
"105211","0.2","","","3","","1","wac_idle_wish","4213","4213003",""
"111","0.2","","","3","","1","wac_no_items","4213","4213004",""
"105211","","","0","2","","-357","287","4213","4213005",""
"111","","","0","2","","-357","287","4213","4213006",""
"1","","","","32","","","0","4213","4213007",""
"10","","","","32","","","1","4213","4213008",""
"11","","","","32","","","0","4213","4213009",""
"0","","","","91","","","","4213","4213010",""
"1","2","0","-108","1","-212.75","202","103811","4311","4311001","wac_default_01"
"1","2","0","-108","5","-212.75","201","111","4311","4311002","wac_default_02"
"1","1","","0","31","1","0","1","4311","4311003",""
"2","0","","0","31","1","0","2","4311","4311004",""
"11","0","","0","31","1","0","11","4311","4311005",""
"103811","0.2","","","3","0","0","wac_paint_01","4311","4311006",""
"111","0.2","","","3","0","0","wac_paint_02","4311","4311007",""
"0","","","","93","","","0","4311","4311008",""
"11","","","","32","","","1","4311","4311009",""
"se_10035700","","","","23","","0","se_10035700_brush","4311","4311010",""
"103811","","","","13","","","300","4311","4311011",""
"1","","","","131","","","","4311","4311012",""
"103811","0.2","","wac_talk_wish_loop","3","1","0","wac_talk_wish_in","4312","4312001",""
"111","0.2","","","3","","1","wac_no_items","4312","4312002",""
"103811","","","0","2","","-340","200","4312","4312003",""
"111","","","0","2","","-340","200","4312","4312004",""
"1","","","","32","","","0","4312","4312005",""
"2","","","","32","","","1","4312","4312006",""
"11","","","","32","","","0","4312","4312007",""
"vo_wac_220329","","","0","21","","0","vo_wac_220329_000","4312","4312008",""
"103811","0","0","1","11","1","10","雖然畫得很慢，花了一些時間，\n不過這樣就完成了。\n呵呵，畫畫真是有趣呢。","4312","4312009","0.5"
"0","","","","91","","","","4312","4312010",""
"vo_wac_220329","","","0","21","","0","vo_wac_220329_001","4312","4312011",""
"103811","0","0","1","11","1","10","這個完成以後，\n我也會時常來看的。\n我想如果能一邊回憶這份快樂，\n一邊悠哉地度過就太好了。","4312","4312012","0.5"
"0","","","","91","","","","4312","4312013",""
"0","","","","22","","","0","4312","4312014",""
"103811","0.2","","","3","","1","wac_idle_wish","4313","4313001",""
"111","0.2","","","3","","1","wac_no_items","4313","4313002",""
"103811","","","0","2","","-340","200","4313","4313003",""
"111","","","0","2","","-340","200","4313","4313004",""
"1","","","","32","","","0","4313","4313005",""
"2","","","","32","","","1","4313","4313006",""
"11","","","","32","","","0","4313","4313007",""
"0","","","","91","","","","4313","4313008",""
"1","2","0","-108","1","-212.75","202","102611","4411","4411001","wac_default_01"
"1","2","0","-108","5","-212.75","201","111","4411","4411002","wac_default_03"
"1","1","","0","31","1","0","1","4411","4411003",""
"2","0","","0","31","1","0","2","4411","4411004",""
"11","0","","0","31","1","0","11","4411","4411005",""
"102611","0.2","","","3","0","0","wac_paint_01","4411","4411006",""
"111","0.2","","","3","0","0","wac_paint_03","4411","4411007",""
"0","","","","93","","","0","4411","4411008",""
"11","","","","32","","","1","4411","4411009",""
"se_10035700","","","","23","","0","se_10035700_brush","4411","4411010",""
"102611","","","","13","","","300","4411","4411011",""
"1","","","","131","","","","4411","4411012",""
"102611","0.2","","wac_talk_smile_loop","3","1","0","wac_talk_smile_in","4412","4412001",""
"111","0.2","","","3","","1","wac_no_items","4412","4412002",""
"102611","","","0","2","","-340","200","4412","4412003",""
"111","","","0","2","","-340","200","4412","4412004",""
"1","","","","32","","","0","4412","4412005",""
"2","","","","32","","","1","4412","4412006",""
"11","","","","32","","","0","4412","4412007",""
"vo_wac_220330","","","0","21","","0","vo_wac_220330_000","4412","4412008",""
"102611","0","0","1","11","1","10","啊～麻煩死了。\n真是的，在牆上畫畫這種事，\n別叫我來做嘛。","4412","4412009","0.5"
"0","","","","91","","","","4412","4412010",""
"vo_wac_220330","","","0","21","","0","vo_wac_220330_001","4412","4412011",""
"102611","0","0","1","11","1","10","嗯～不過真陽和大家\n都很開心的樣子，\n大家一起畫畫也挺有趣的，應該吧？\n總之我要去睡了，晚安。","4412","4412012","0.5"
"0","","","","91","","","","4412","4412013",""
"0","","","","22","","","0","4412","4412014",""
"102611","0.2","","","3","","1","wac_idle_sleep","4413","4413001",""
"111","0.2","","","3","","1","wac_no_items","4413","4413002",""
"102611","","","0","2","","-340","200","4413","4413003",""
"111","","","0","2","","-340","200","4413","4413004",""
"1","","","","32","","","0","4413","4413005",""
"2","","","","32","","","1","4413","4413006",""
"11","","","","32","","","0","4413","4413007",""
"0","","","","91","","","","4413","4413008",""
"1","2","0","-167","1","-325","204","106011","4511","4511001","wac_default_bot_31"
"1","2","0","230","1","-325","202","105811","4511","4511002","wac_default_51"
"1","2","0","-330","1","-350","256","106411","4511","4511003","wac_default_bot_81"
"1","2","0","340","1","-350","254","105911","4511","4511004","wac_default_bot_91"
"1","2","0","-167","5","-325","203","111","4511","4511005","wac_default_34"
"1","2","0","230","5","-325","201","113","4511","4511006","wac_default_bot_52"
"1","2","0","-330","5","-350","255","114","4511","4511007","wac_default_81"
"1","2","0","340","5","-350","253","115","4511","4511008","wac_default_93"
"106411","","","","13","","","300","4511","4511009",""
"105911","","","","13","","","300","4511","4511010",""
"105811","","","","13","","","300","4511","4511011",""
"106011","","","","13","","","300","4511","4511012",""
"6","1","","0","31","1","0","6","4511","4511013",""
"10","0","","0","31","1","0","10","4511","4511014",""
"17","0","","0","31","1","0","17","4511","4511015",""
"106011","0.2","","","3","0","0","wac_paint_bot_31","4511","4511016",""
"111","0.2","","","3","0","0","wac_paint_bot_34","4511","4511017",""
"105811","0.2","","","3","0","0","wac_paint_bot_51","4511","4511018",""
"113","0.2","","","3","0","0","wac_paint_bot_52","4511","4511019",""
"106411","0.2","","","3","0","0","wac_paint_bot_81","4511","4511020",""
"114","0.2","","","3","0","0","wac_paint_81","4511","4511021",""
"105911","0.2","","","3","0","0","wac_paint_bot_91","4511","4511022",""
"115","0.2","","","3","0","0","wac_paint_93","4511","4511023",""
"0","","","","93","","","0","4511","4511024",""
"17","","","","32","","","1","4511","4511025",""
"se_common","","","","23","","0","se_sys_login_birthday_calendar_smallbrush","4511","4511026",""
"1","","","","131","","","","4511","4511027",""
"106411","0","","","3","","1","wac_idle_smile_L","4512","4512001",""
"105911","0","","","3","","1","wac_idle_wish_L","4512","4512002",""
"105811","0","","","3","","1","wac_idle_kyapi","4512","4512003",""
"106011","0","","","3","","1","wac_idle_doya","4512","4512004",""
"111","0","","","3","","1","wac_no_items","4512","4512005",""
"113","0","","","3","","1","wac_no_items","4512","4512006",""
"114","0","","","3","","1","wac_no_items","4512","4512007",""
"115","0","","","3","","1","wac_no_items","4512","4512008",""
"106411","","","0","2","","-360","-335","4512","4512009",""
"105911","","","0","2","","-335","-190","4512","4512010",""
"105811","","","0","2","","-335","190","4512","4512011",""
"106011","","","0","2","","-360","350","4512","4512012",""
"111","","","0","2","","-360","-335","4512","4512013",""
"113","","","0","2","","-335","-190","4512","4512014",""
"114","","","0","2","","-335","190","4512","4512015",""
"115","","","0","2","","-360","350","4512","4512016",""
"6","","","","32","","","0","4512","4512017",""
"10","","","","32","","","1","4512","4512018",""
"17","","","","32","","","0","4512","4512019",""
"105811","0.2","","wac_talk_kyapi_loop","3","1","0","wac_talk_kyapi_in","4512","4512020",""
"vo_wac_220331","","","0","21","","0","vo_wac_220331_000","4512","4512021",""
"105811","0","0","1","11","1","10","呼。今天的畫畫結束了。\n今天也畫得很好！\n太讚了吧☆","4512","4512022","0.5"
