4563e4f27e17dc12c2f653f4b61e06bbe59b8102cff0d1532ea1e6b6a1b549c0,8a260a6d330ef388ac03f8b477bafff6cc2b3efc98e3921d5077ac97efb4e50c,c95b71138c8e4cfdaed790d4f1074446a58768b7fd88076b2851bb9ab96f22a8,0d02dcbfe41fe002c2b2e6990c3115d80b031c5a18a8baedb1243f6f387b35aa,3620d3d7df916bc54d3429cc4da67cedbe027a66026e16654ee8afc76ff5e43b,e0d02397e5de9b6b175f2729a8c0160ee356c02f49fc0791c5e1118e0cd08153,9bfe0454dfd6f0a33f3e06f66385e9079b9f7cfd385db6022e4f0e2e7f159c11,620945de1a820aa46e99c62052b33091833209a1a58d3a8b5ef6de4b52756f74,5f946a0959fad1cfc7dae15f18ce42ef3dc59513565f40e48b0e4bab546c6717,b3925e9d4198d9b37a0f7dd7c063f1649f475753267a158c74c0c76dd486df35,133cd0e218a6500e36583994389cff368f58d1fdb8b4548b56c7cbca3c7f3a30,7ad66d0f0238c5b1dc1bcee18e0c666606c19da6561e03d04f7293cc07b111a9,b7abb7008768c18c5f396559361181b2c9a8a267b9df2997d264d18c170f6015
"0","0","0","0","10030376","10030377","3","0","8","0","6","0","10030375"
"1","0","0","0","10030377","10030085","3","0","7","0","2","0","10030376"
"10001","0","0","0","10030379","10030394","3","0","17","0","7","0","10030073"
"10001","0","0","0","10030380","10030027","3","10030024","50","0","7","0","10030021"
"10001","0","0","0","10030381","10030116","3","0","47","0","7","0","10030114"
"10001","0","0","0","10030382","10030234","3","0","27","0","7","0","10030232"
"10001","0","0","0","10030385","10030317","3","0","25","0","7","0","10030315"
"0","0","0","0","10030386","10030340","3","0","11","0","12","0","10030338"
"10001","0","0","0","10030387","10030244","3","0","18","0","7","0","10030242"
"10001","0","0","0","10030390","10030320","3","0","22","0","11","0","10030391"
"3","0","0","0","10030391","10030390","3","0","23","0","14","0","10030317"
"10002","0","0","0","10030392","10030362","3","0","4","0","7","0","10030360"
"0","0","0","0","10030393","10030370","3","0","15","0","4","0","10030394"
"3","0","0","0","10030394","10030393","3","0","16","0","14","0","10030379"
"0","0","0","0","10030398","10030153","3","0","17","0","4","0","10030399"
"4","0","0","0","10030399","10030398","3","0","18","0","14","0","10030150"
"3","0","0","0","10030400","10030252","3","0","12","0","14","0","10030401"
"1","0","0","0","10030401","10030400","3","0","13","0","3","0","10030247"
"1","0","0","0","10040084","10040085","4","0","56","0","2","10040096","10040443"
"0","0","0","0","10040085","10040086","4","0","55","0","4","0","10040084"
"2","0","0","0","10040086","10040087","4","0","54","0","2","0","10040085"
"3","0","0","0","10040087","10040088","4","0","53","0","14","0","10040086"
"2","0","0","0","10040088","10040089","4","0","52","0","2","0","10040087"
"3","0","0","0","10040089","10040090","4","0","51","0","2","0","10040088"
"1","0","0","0","10040090","10040091","4","0","50","0","2","0","10040089"
"3","0","0","0","10040091","10040092","4","0","49","0","14","0","10040090"
"0","0","0","0","10040092","10040093","4","0","48","0","4","0","10040091"
"0","0","0","0","10040093","10040094","4","0","47","0","6","0","10040092"
"3","0","0","0","10040094","10040095","4","0","46","0","3","0","10040093"
"3","0","0","0","10040095","10040106","4","10040105","45","0","14","0","10040094"
"10001","0","0","0","10040096","10040097","4","0","55","0","11","0","10040084"
"0","0","0","0","10040097","10040098","4","0","54","0","4","0","10040096"
"3","0","0","0","10040098","10040099","4","0","53","0","2","0","10040097"
"3","0","0","0","10040099","10040100","4","0","52","0","14","0","10040098"
"2","0","0","0","10040100","10040101","4","0","51","0","2","0","10040099"
"10001","0","0","0","10040101","10040102","4","0","50","0","7","0","10040100"
"10003","0","0","0","10040102","10040103","4","0","49","0","7","0","10040101"
"0","0","0","0","10040103","10040104","4","0","48","0","4","0","10040102"
"10001","0","0","0","10040104","10040105","4","0","47","0","7","0","10040103"
"2","0","0","0","10040105","10040095","4","0","46","0","2","0","10040104"
"10001","0","0","0","10040106","10040107","4","0","44","0","7","0","10040095"
"0","0","0","0","10040107","10040108","4","0","43","0","6","0","10040106"
"1","0","0","0","10040108","10040109","4","0","42","0","2","10040113","10040107"
"10001","0","0","0","10040109","10040110","4","0","41","0","11","0","10040108"
"0","0","0","0","10040110","10040111","4","0","40","0","12","0","10040109"
"0","0","0","0","10040111","10040112","4","10040116","39","0","6","0","10040110"
"0","0","0","0","10040112","10040117","4","0","38","0","4","0","10040111"
"3","0","0","0","10040113","10040114","4","0","43","0","2","0","10040108"
"3","0","0","0","10040114","10040115","4","0","42","0","14","0","10040113"
"0","0","0","0","10040115","10040116","4","0","41","0","6","0","10040114"
"10003","0","0","0","10040116","10040111","4","0","40","0","7","0","10040115"
"10001","0","0","0","10040117","10040118","4","0","37","0","7","0","10040112"
"2","0","0","0","10040118","10040119","4","0","36","0","3","0","10040117"
"5","0","0","0","10040119","10040120","4","0","35","0","14","0","10040118"
"0","0","0","0","10040120","10040121","4","0","34","0","4","0","10040119"
"2","0","0","0","10040121","10040122","4","0","33","0","2","0","10040120"
"1","0","0","0","10040122","10040123","4","0","32","0","3","0","10040121"
"3","0","0","0","10040123","10040124","4","0","31","0","14","0","10040122"
"10001","0","0","0","10040124","10040125","4","0","30","0","11","0","10040123"
"0","0","0","0","10040125","10040126","4","0","29","0","12","0","10040124"
"2","0","0","0","10040126","10040127","4","0","28","0","3","0","10040125"
"0","0","0","0","10040127","10040128","4","0","27","0","5","0","10040126"
"10002","0","0","0","10040128","10040130","4","0","26","0","7","0","10040127"
"0","0","0","0","10040130","10040131","4","0","25","0","4","0","10040128"
"2","0","0","0","10040131","10040132","4","0","24","0","3","0","10040130"
"10001","0","0","0","10040132","10040133","4","0","23","0","7","0","10040131"
"0","0","0","0","10040133","10040134","4","0","22","0","4","0","10040132"
"1","0","0","0","10040134","10040135","4","0","21","0","2","0","10040133"
"2","0","0","0","10040135","10040136","4","0","20","0","2","0","10040134"
"2","0","0","0","10040136","10040137","4","0","19","0","3","0","10040135"
"0","0","0","0","10040137","10040138","4","0","18","0","12","0","10040136"
"0","0","0","0","10040138","10040139","4","0","17","0","6","0","10040137"
"0","0","0","0","10040139","10040140","4","0","16","0","4","0","10040138"
"2","0","0","0","10040140","10040141","4","0","15","0","2","0","10040139"
"3","0","0","0","10040141","10040142","4","0","14","0","2","0","10040140"
"3","0","0","0","10040142","10040548","4","0","13","0","14","0","10040141"
"1","0","0","0","10040146","10040147","4","0","3","0","14","0","10040556"
"3","0","0","0","10040147","10040148","4","0","2","0","3","0","10040146"
"2","0","0","0","10040148","10040149","4","0","1","0","2","0","10040147"
"0","0","0","0","10040149","10040150","4","0","0","0","13","0","10040148"
"0","0","0","0","10040150","10040151","4","0","66","0","12","0","10040149"
"0","0","0","0","10040151","10040152","4","0","65","0","6","0","10040150"
"1","0","0","0","10040152","10040153","4","0","64","0","3","0","10040151"
"10002","0","0","0","10040153","10040154","4","0","63","0","7","0","10040152"
"0","0","0","0","10040154","10040155","4","0","62","0","5","0","10040153"
"1","0","0","0","10040155","10040156","4","0","61","0","2","0","10040154"
"10001","0","0","0","10040156","10040157","4","0","60","0","11","0","10040155"
"0","0","0","0","10040157","10040158","4","0","59","0","4","0","10040156"
"1","0","0","0","10040158","10040159","4","0","58","0","2","0","10040157"
"2","0","0","0","10040159","10040160","4","0","57","0","14","0","10040158"
"1","0","0","0","10040160","10040161","4","0","56","0","2","0","10040159"
"1","0","0","0","10040161","10040162","4","0","55","0","3","10040166","10040160"
"0","0","0","0","10040162","10040163","4","0","54","0","4","0","10040161"
"0","0","0","0","10040163","10040164","4","0","53","0","12","0","10040162"
"1","0","0","0","10040164","10040165","4","0","52","0","2","0","10040163"
"0","0","0","0","10040165","10040171","4","10040170","51","0","6","0","10040164"
"4","0","0","0","10040166","10040167","4","0","56","0","14","0","10040161"
"0","0","0","0","10040167","10040168","4","0","55","0","4","0","10040166"
"3","0","0","0","10040168","10040169","4","0","54","0","2","0","10040167"
"6","0","0","0","10040169","10040170","4","0","53","0","14","0","10040168"
"3","0","0","0","10040170","10040165","4","0","52","0","3","0","10040169"
"10001","0","0","0","10040171","10040557","4","0","50","0","11","0","10040165"
"1","0","0","0","10040175","10040176","4","0","40","0","2","0","10040565"
"2","0","0","0","10040176","10040177","4","0","39","0","2","0","10040175"
"0","0","0","0","10040177","10040178","4","0","38","0","4","0","10040176"
"10002","0","0","0","10040178","10040179","4","0","37","0","7","0","10040177"
"10001","0","0","0","10040179","10040183","4","0","36","0","11","0","10040178"
"1","0","0","0","10040182","10040185","4","0","33","0","2","0","10040184"
"4","0","0","0","10040183","10040184","4","0","35","0","14","0","10040179"
"0","0","0","0","10040184","10040182","4","0","34","0","5","0","10040183"
"3","0","0","0","10040185","10040186","4","0","32","0","14","0","10040182"
"0","0","0","0","10040186","10040187","4","0","31","0","4","0","10040185"
"10002","0","0","0","10040187","10040188","4","0","30","0","7","0","10040186"
"0","0","0","0","10040188","10040189","4","0","29","0","6","10040196","10040187"
"2","0","0","0","10040189","10040190","4","0","28","0","2","0","10040188"
"2","0","0","0","10040190","10040191","4","0","27","0","3","0","10040189"
"1","0","0","0","10040191","10040192","4","0","26","0","14","0","10040190"
"3","0","0","0","10040192","10040193","4","0","25","0","3","0","10040191"
"3","0","0","0","10040193","10040194","4","0","24","0","2","0","10040192"
"0","0","0","0","10040194","10040195","4","0","23","0","4","0","10040193"
"0","0","0","0","10040195","10040202","4","10040201","22","0","12","0","10040194"
"10001","0","0","0","10040196","10040197","4","0","28","0","7","0","10040188"
"1","0","0","0","10040197","10040198","4","0","27","0","2","0","10040196"
"1","0","0","0","10040198","10040199","4","0","26","0","14","0","10040197"
"10003","0","0","0","10040199","10040200","4","0","25","0","7","0","10040198"
"2","0","0","0","10040200","10040201","4","0","24","0","14","0","10040199"
"10001","0","0","0","10040201","10040195","4","0","23","0","11","0","10040200"
"0","0","0","0","10040202","10040203","4","0","21","0","4","0","10040195"
"10001","0","0","0","10040203","10040204","4","0","20","0","11","10040211","10040202"
"10003","0","0","0","10040204","10040205","4","0","19","0","7","0","10040203"
"2","0","0","0","10040205","10040206","4","0","18","0","3","0","10040204"
"0","0","0","0","10040206","10040207","4","0","17","0","4","0","10040205"
"5","0","0","0","10040207","10040208","4","10040213","16","0","14","0","10040206"
"2","0","0","0","10040208","10040214","4","0","15","0","2","0","10040207"
"0","0","0","0","10040211","10040212","4","0","19","0","5","0","10040203"
"0","0","0","0","10040212","10040213","4","0","18","0","6","0","10040211"
"3","0","0","0","10040213","10040207","4","0","17","0","2","0","10040212"
"0","0","0","0","10040214","10040215","4","0","14","0","12","0","10040208"
"1","0","0","0","10040215","10040216","4","0","13","0","2","0","10040214"
"10001","0","0","0","10040216","10040217","4","0","12","0","7","0","10040215"
"2","0","0","0","10040217","10040218","4","0","11","0","2","0","10040216"
"10001","0","0","0","10040218","10040219","4","0","10","0","7","0","10040217"
"1","0","0","0","10040219","10040220","4","0","9","0","3","0","10040218"
"10001","0","0","0","10040220","10040221","4","0","8","0","7","0","10040219"
"0","0","0","0","10040221","10040222","4","0","7","0","6","10040226","10040220"
"10001","0","0","0","10040222","10040223","4","0","6","0","7","0","10040221"
"1","0","0","0","10040223","10040224","4","0","5","0","3","0","10040222"
"10002","0","0","0","10040224","10040225","4","10040229","4","0","7","0","10040223"
"0","0","0","0","10040225","10040230","4","0","3","0","4","0","10040224"
"0","0","0","0","10040226","10040227","4","0","8","0","5","0","10040221"
"5","0","0","0","10040227","10040228","4","0","7","0","14","0","10040226"
"10003","0","0","0","10040228","10040229","4","0","6","0","7","0","10040227"
"3","0","0","0","10040229","10040224","4","0","5","0","3","0","10040228"
"3","0","0","0","10040230","10040231","4","0","2","0","2","0","10040225"
"3","0","0","0","10040231","10040232","4","0","1","0","3","0","10040230"
"0","0","0","0","10040232","10040233","4","0","0","0","13","0","10040231"
"1","0","0","0","10040233","10040234","4","0","66","0","2","0","10040232"
"2","0","0","0","10040234","10040235","4","0","65","0","3","0","10040233"
"2","0","0","0","10040235","10040236","4","0","64","0","2","0","10040234"
"0","0","0","0","10040236","10040237","4","0","63","0","5","0","10040235"
"10002","0","0","0","10040237","10040238","4","0","62","0","7","10040246","10040236"
"0","0","0","0","10040238","10040239","4","0","61","0","12","0","10040237"
"0","0","0","0","10040239","10040240","4","0","60","0","6","0","10040238"
"10001","0","0","0","10040240","10040241","4","0","59","0","11","0","10040239"
"1","0","0","0","10040241","10040242","4","0","58","0","2","0","10040240"
"0","0","0","0","10040242","10040243","4","0","57","0","4","0","10040241"
"0","0","0","0","10040243","10040244","4","10040256","56","0","5","0","10040242"
"1","0","0","0","10040244","10040245","4","0","55","0","3","0","10040243"
"2","0","0","0","10040245","10040257","4","0","54","0","14","0","10040244"
"3","0","0","0","10040246","10040247","4","0","67","0","2","0","10040237"
"1","0","0","0","10040247","10040248","4","0","66","0","2","0","10040246"
"6","0","0","0","10040248","10040249","4","0","65","0","14","0","10040247"
"2","0","0","0","10040249","10040250","4","0","64","0","2","0","10040248"
"3","0","0","0","10040250","10040251","4","0","63","0","2","0","10040249"
"3","0","0","0","10040251","10040252","4","0","62","0","14","0","10040250"
"3","0","0","0","10040252","10040253","4","0","61","0","3","0","10040251"
"3","0","0","0","10040253","10040254","4","0","60","0","14","0","10040252"
"0","0","0","0","10040254","10040255","4","0","59","0","4","0","10040253"
"7","0","0","0","10040255","10040256","4","0","58","0","14","0","10040254"
"3","0","0","0","10040256","10040243","4","0","57","0","2","0","10040255"
"1","0","0","0","10040257","10040288","4","0","53","0","3","0","10040245"
"10001","0","0","0","10040288","10040289","4","0","52","0","11","10040300","10040257"
"1","0","0","0","10040289","10040290","4","0","51","0","2","0","10040288"
"1","0","0","0","10040290","10040291","4","0","50","0","3","0","10040289"
"0","0","0","0","10040291","10040292","4","0","49","0","4","0","10040290"
"2","0","0","0","10040292","10040293","4","0","48","0","2","0","10040291"
"0","0","0","0","10040293","10040294","4","0","47","0","6","0","10040292"
"0","0","0","0","10040294","10040295","4","0","46","0","4","0","10040293"
"10002","0","0","0","10040295","10040296","4","0","45","0","7","0","10040294"
"0","0","0","0","10040296","10040297","4","10040308","44","0","12","0","10040295"
"2","0","0","0","10040297","10040298","4","0","43","0","3","0","10040296"
"0","0","0","0","10040298","10040299","4","0","42","0","4","0","10040297"
"0","0","0","0","10040299","10040313","4","0","41","0","6","0","10040298"
"3","0","0","0","10040300","10040301","4","0","53","0","3","0","10040288"
"3","0","0","0","10040301","10040302","4","0","52","0","2","0","10040300"
"0","0","0","0","10040302","10040303","4","0","51","0","4","0","10040301"
"10003","0","0","0","10040303","10040304","4","0","50","0","7","0","10040302"
"4","0","0","0","10040304","10040305","4","0","49","0","14","0","10040303"
"3","0","0","0","10040305","10040306","4","0","48","0","2","0","10040304"
"10003","0","0","0","10040306","10040307","4","0","47","0","7","0","10040305"
"0","0","0","0","10040307","10040308","4","0","46","0","12","0","10040306"
"3","0","0","0","10040308","10040296","4","0","45","0","2","0","10040307"
"2","0","0","0","10040313","10040566","4","0","40","0","2","0","10040299"
"4","0","0","0","10040316","10040317","4","0","31","0","14","0","10040573"
"0","0","0","0","10040317","10040318","4","0","30","0","4","0","10040316"
"0","0","0","0","10040318","10040319","4","0","29","0","12","0","10040317"
