709ab31ad96c44ad4f33078e15c69892bb7c6ae2008adce2382f9f78d852bfb4,c5a1f912046761f01c47961b2c008391a570d5859dab7faa8a9a4731fcfa2a25,c166b3b04841c4d9cc0f48364394cd0eb7f041d5da7de7f42d06fb3c8afed6ba,06547bc27f146f77268bd34885031bebfe56949b50291d59af905a478f99acb5,3c667f2269d2972929ad54cef66b198901150a6dee68582e36ec2034f8c23c11,0502e6a6175c6ba9d4596daf37d913f4ad6c1513a45f50f794bd2fbe9fda9224,c1f3d4ed2c183b4ca29fd2001296e063985a94c67e080bd2b7e87be7267daafd,3781aefbf8f7844f157007cf1ff4e2b4c300cdd86aaa1d0980b64cea756ae2d8,75b897c98b721894b0e6174a7c214762d8d5d0c14bcc19a1acc1865e17371796,1dceb52d2b23be1e3f63b3efa624dd529127c635053379f3848610ec9d45898e,e9b071f23b99e6873b11117daf2bd3c28a5ca8ed1d84e91330fb5e33b639d823
"","","wac_idle_smile","","3","5213005","","5213","0.2","1","104511"
"","","wac_no_items","","3","5213006","","5213","0.2","1","111"
"","","wac_no_items","","3","5213007","","5213","0.2","1","112"
"","","wac_no_items","","3","5213008","","5213","0.2","1","113"
"","","wac_no_items","","3","5213009","","5213","0.2","1","114"
"","","wac_no_items","","3","5213010","","5213","0.2","1","115"
"","","-335","0","2","5213011","","5213","","-360","100811"
"","","-190","0","2","5213012","","5213","","-335","103011"
"","","190","0","2","5213013","","5213","","-360","105511"
"","","350","0","2","5213014","","5213","","-335","105311"
"","","500","0","2","5213015","","5213","","-360","104511"
"","","-335","0","2","5213016","","5213","","-360","111"
"","","-190","0","2","5213017","","5213","","-335","112"
"","","190","0","2","5213018","","5213","","-360","113"
"","","350","0","2","5213019","","5213","","-335","114"
"","","500","0","2","5213020","","5213","","-360","115"
"","","0","","32","5213021","","5213","","","8"
"","","1","","32","5213022","","5213","","","10"
"","","0","","32","5213023","","5213","","","15"
"","","","","91","5213024","","5213","","","0"
"-212.75","0","105011","-108","1","5311001","wac_default_01","5311","2","202","1"
"-212.75","0","111","-108","5","5311002","wac_default_02","5311","2","201","1"
"1","","1","0","31","5311003","","5311","1","0","1"
"1","","2","0","31","5311004","","5311","0","0","2"
"1","","11","0","31","5311005","","5311","0","0","11"
"0","","wac_paint_01","","3","5311006","","5311","0.2","0","105011"
"0","","wac_paint_02","","3","5311007","","5311","0.2","0","111"
"","","0","","93","5311008","","5311","","","0"
"","","1","","32","5311009","","5311","","","11"
"","","se_10035700_brush","","23","5311010","","5311","","0","se_10035700"
"","","300","","13","5311011","","5311","","","105011"
"","","","","131","5311012","","5311","","","1"
"1","","wac_talk_smile_in","wac_talk_smile_loop","3","5312001","","5312","0.2","0","105011"
"","","wac_no_items","","3","5312002","","5312","0.2","1","111"
"","","200","0","2","5312003","","5312","","-340","105011"
"","","200","0","2","5312004","","5312","","-340","111"
"","","0","","32","5312005","","5312","","","1"
"","","1","","32","5312006","","5312","","","2"
"","","0","","32","5312007","","5312","","","11"
"","","vo_wac_220408_000","0","21","5312008","","5312","","0","vo_wac_220408"
"1","0","畫得很不錯吧？\n像這樣，有種獨特的美……\n我很有天賦呢！","1","11","5312009","0.5","5312","0","10","105011"
"","","","","91","5312010","","5312","","","0"
"","","vo_wac_220408_001","0","21","5312011","","5312","","0","vo_wac_220408"
"1","0","呵呵呵♪身為一位成熟的淑女，\n美感當然也是頂尖的！","1","11","5312012","0.5","5312","0","10","105011"
"","","","","91","5312013","","5312","","","0"
"","","0","","22","5312014","","5312","","","0"
"","","wac_idle_smile","","3","5313001","","5313","0.2","1","105011"
"","","wac_no_items","","3","5313002","","5313","0.2","1","111"
"","","200","0","2","5313003","","5313","","-340","105011"
"","","200","0","2","5313004","","5313","","-340","111"
"","","0","","32","5313005","","5313","","","1"
"","","1","","32","5313006","","5313","","","2"
"","","0","","32","5313007","","5313","","","11"
"","","","","91","5313008","","5313","","","0"
"-212.75","0","101811","-108","1","5411001","wac_default_01","5411","2","202","1"
"-212.75","0","111","-108","5","5411002","wac_default_02","5411","2","201","1"
"1","","1","0","31","5411003","","5411","1","0","1"
"1","","2","0","31","5411004","","5411","0","0","2"
"1","","11","0","31","5411005","","5411","0","0","11"
"0","","wac_paint_01","","3","5411006","","5411","0.2","0","101811"
"0","","wac_paint_02","","3","5411007","","5411","0.2","0","111"
"","","0","","93","5411008","","5411","","","0"
"","","1","","32","5411009","","5411","","","11"
"","","se_10035700_brush","","23","5411010","","5411","","0","se_10035700"
"","","300","","13","5411011","","5411","","","101811"
"","","","","131","5411012","","5411","","","1"
"1","","wac_talk_smile_in","wac_talk_smile_loop","3","5412001","","5412","0.2","0","101811"
"","","wac_no_items","","3","5412002","","5412","0.2","1","111"
"","","200","0","2","5412003","","5412","","-340","101811"
"","","200","0","2","5412004","","5412","","-340","111"
"","","0","","32","5412005","","5412","","","1"
"","","1","","32","5412006","","5412","","","2"
"","","0","","32","5412007","","5412","","","11"
"","","vo_wac_220409_000","0","21","5412008","","5412","","0","vo_wac_220409"
"1","0","嗯，漂亮地完成了♪\n畢竟樂在其中很重要嘛。\n所以我必須要帶頭畫得開心才行！","1","11","5412009","0.5","5412","0","10","101811"
"","","","","91","5412010","","5412","","","0"
"","","vo_wac_220409_001","0","21","5412011","","5412","","0","vo_wac_220409"
"1","0","如果能透過這個畫畫的工程，\n讓大家對藝術產生興趣的話，\n就太好了呢♪","1","11","5412012","0.5","5412","0","10","101811"
"","","","","91","5412013","","5412","","","0"
"","","0","","22","5412014","","5412","","","0"
"","","wac_idle_smile","","3","5413001","","5413","0.2","1","101811"
"","","wac_no_items","","3","5413002","","5413","0.2","1","111"
"","","200","0","2","5413003","","5413","","-340","101811"
"","","200","0","2","5413004","","5413","","-340","111"
"","","0","","32","5413005","","5413","","","1"
"","","1","","32","5413006","","5413","","","2"
"","","0","","32","5413007","","5413","","","11"
"","","","","91","5413008","","5413","","","0"
"-205","0","101811","-167","1","5511001","wac_default_31","5511","2","202","1"
"-350","0","105011","-64","1","5511002","wac_default_bot_41","5511","2","254","1"
"-325","0","101611","230","1","5511003","wac_default_51","5511","2","252","1"
"-205","0","111","-167","5","5511004","wac_default_38","5511","2","201","1"
"-350","0","112","-64","5","5511005","wac_default_46","5511","2","253","1"
"-325","0","113","230","5","5511006","wac_default_bot_51","5511","2","251","1"
"","","300","","13","5511007","","5511","","","101611"
"","","300","","13","5511008","","5511","","","101811"
"","","300","","13","5511009","","5511","","","105011"
"1","","5","0","31","5511010","","5511","1","0","5"
"1","","10","0","31","5511011","","5511","0","0","10"
"1","","15","0","31","5511012","","5511","0","0","15"
"0","","wac_paint_31","","3","5511013","","5511","0.2","0","101811"
"0","","wac_paint_38","","3","5511014","","5511","0.2","0","111"
"0","","wac_paint_bot_41","","3","5511015","","5511","0.2","0","105011"
"0","","wac_paint_46","","3","5511016","","5511","0.2","0","112"
"0","","wac_paint_bot_51","","3","5511017","","5511","0.2","0","101611"
"0","","wac_paint_bot_51","","3","5511018","","5511","0.2","0","113"
"","","0","","93","5511019","","5511","","","0"
"","","1","","32","5511020","","5511","","","15"
"","","se_sys_login_birthday_calendar_smallbrush","","23","5511021","","5511","","0","se_common"
"","","","","131","5511022","","5511","","","1"
"","","wac_idle_kyapi","","3","5512001","","5512","0","1","101611"
"","","wac_idle_smile_L","","3","5512002","","5512","0","1","101811"
"","","wac_idle_wish","","3","5512003","","5512","0","1","105011"
"","","wac_no_items","","3","5512004","","5512","0","1","111"
"","","wac_no_items","","3","5512005","","5512","0","1","112"
"","","wac_no_items","","3","5512006","","5512","0","1","113"
"","","190","0","2","5512007","","5512","","-335","101611"
"","","-190","0","2","5512008","","5512","","-360","101811"
"","","350","0","2","5512009","","5512","","-360","105011"
"","","190","0","2","5512010","","5512","","-335","111"
"","","-190","0","2","5512011","","5512","","-360","112"
"","","350","0","2","5512012","","5512","","-360","113"
"","","0","","32","5512013","","5512","","","5"
"","","1","","32","5512014","","5512","","","10"
"","","0","","32","5512015","","5512","","","15"
"1","","wac_talk_kyapi_in","wac_talk_kyapi_loop","3","5512016","","5512","0.2","0","101611"
"","","vo_wac_220410_000","0","21","5512017","","5512","","0","vo_wac_220410"
"1","0","呀哈哈♪完成～！\n吶吶，我們該不會\n超級有畫畫的天分吧？","1","11","5512018","0.5","5512","0","10","101611"
"","","","","91","5512019","","5512","","","0"
"1","","wac_idle_kyapi","","3","5512020","","5512","0.2","1","101611"
"1","","wac_talk_wish_in","wac_talk_wish_loop","3","5512021","","5512","0.2","0","105011"
"","","vo_wac_220410_001","0","21","5512022","","5512","","0","vo_wac_220410"
"1","0","嗯、嗯，還算不錯吧……\n喂，不要看我的畫啦！\n為什麼不要看？沒有為什麼啦！\n我、我才沒有想說之後要來改呢！","1","11","5512023","0.5","5512","0","10","105011"
"","","","","91","5512024","","5512","","","0"
"1","","wac_idle_wish","","3","5512025","","5512","0.2","1","105011"
"1","","wac_talk_smile_in_L","wac_talk_smile_loop_L","3","5512026","","5512","0.2","0","101811"
"","","vo_wac_220410_002","0","21","5512027","","5512","","0","vo_wac_220410"
"1","0","妳們兩個都畫得很棒哦。\n給妳們一個好棒章！\n今後也要繼續加油哦♪","1","11","5512028","0.5","5512","0","10","101811"
"","","","","91","5512029","","5512","","","0"
"","","0","","22","5512030","","5512","","","0"
"","","","","111","5512031","","5512","","",""
"","","wac_idle_kyapi","","3","5513001","","5513","0.2","1","101611"
"","","wac_idle_smile_L","","3","5513002","","5513","0.2","1","101811"
"","","wac_idle_wish","","3","5513003","","5513","0.2","1","105011"
"","","wac_no_items","","3","5513004","","5513","0.2","1","111"
"","","wac_no_items","","3","5513005","","5513","0.2","1","112"
"","","wac_no_items","","3","5513006","","5513","0.2","1","113"
"","","190","0","2","5513007","","5513","","-335","101611"
"","","-190","0","2","5513008","","5513","","-360","101811"
"","","350","0","2","5513009","","5513","","-360","105011"
"","","190","0","2","5513010","","5513","","-335","111"
"","","-190","0","2","5513011","","5513","","-360","112"
"","","350","0","2","5513012","","5513","","-360","113"
"","","0","","32","5513013","","5513","","","5"
"","","1","","32","5513014","","5513","","","10"
"","","0","","32","5513015","","5513","","","15"
"","","","","91","5513016","","5513","","","0"
"-212.75","0","105311","-108","1","5611001","wac_default_11","5611","2","202","1"
"-212.75","0","111","-108","5","5611002","wac_default_12","5611","2","201","1"
"1","","1","0","31","5611003","","5611","1","0","1"
"1","","2","0","31","5611004","","5611","0","0","2"
"1","","11","0","31","5611005","","5611","0","0","11"
"0","","wac_paint_11","","3","5611006","","5611","0.2","0","105311"
"0","","wac_paint_12","","3","5611007","","5611","0.2","0","111"
"","","0","","93","5611008","","5611","","","0.3"
"","","1","","32","5611009","","5611","","","11"
"","","se_10035700_roller","","23","5611010","","5611","","0","se_10035700"
"","","300","","13","5611011","","5611","","","105311"
"","","","","131","5611012","","5611","","","1"
"1","","wac_talk_wish_in","wac_talk_wish_loop","3","5612001","","5612","0.2","0","105311"
"","","wac_no_items","","3","5612002","","5612","0.2","1","111"
"","","200","0","2","5612003","","5612","","-340","105311"
"","","200","0","2","5612004","","5612","","-340","111"
"","","0","","32","5612005","","5612","","","1"
"","","1","","32","5612006","","5612","","","2"
"","","0","","32","5612007","","5612","","","11"
"","","vo_wac_220411_000","0","21","5612008","","5612","","0","vo_wac_220411"
"1","0","嗯，完成得很好！\n但是，因為太專注在畫畫，\n肚子都餓了啊……","1","11","5612009","0.5","5612","0","10","105311"
"","","","","91","5612010","","5612","","","0"
"","","vo_wac_220411_001","0","21","5612011","","5612","","0","vo_wac_220411"
"1","0","記得口袋裡好像有……\n這、這個點心是應急食品，\n不是因為我對甜食念念不忘喔！？","1","11","5612012","0.5","5612","0","10","105311"
"","","","","91","5612013","","5612","","","0"
"","","0","","22","5612014","","5612","","","0"
"","","wac_idle_wish","","3","5613001","","5613","0.2","1","105311"
"","","wac_no_items","","3","5613002","","5613","0.2","1","111"
"","","200","0","2","5613003","","5613","","-340","105311"
"","","200","0","2","5613004","","5613","","-340","111"
"","","0","","32","5613005","","5613","","","1"
"","","1","","32","5613006","","5613","","","2"
"","","0","","32","5613007","","5613","","","11"
"","","","","91","5613008","","5613","","","0"
"-212.75","0","100811","-108","1","5711001","wac_default_01","5711","2","202","1"
"-212.75","0","111","-108","5","5711002","wac_default_01","5711","2","201","1"
"1","","1","0","31","5711003","","5711","1","0","1"
"1","","2","0","31","5711004","","5711","0","0","2"
"1","","11","0","31","5711005","","5711","0","0","11"
"0","","wac_paint_01","","3","5711006","","5711","0.2","0","100811"
"0","","wac_paint_01","","3","5711007","","5711","0.2","0","111"
"","","0","","93","5711008","","5711","","","0"
"","","1","","32","5711009","","5711","","","11"
"","","se_10035700_brush","","23","5711010","","5711","","0","se_10035700"
"","","300","","13","5711011","","5711","","","100811"
"","","","","131","5711012","","5711","","","1"
"1","","wac_talk_wish_in","wac_talk_wish_loop","3","5712001","","5712","0.2","0","100811"
"","","wac_no_items","","3","5712002","","5712","0.2","1","111"
"","","200","0","2","5712003","","5712","","-340","100811"
"","","200","0","2","5712004","","5712","","-340","111"
"","","0","","32","5712005","","5712","","","1"
"","","1","","32","5712006","","5712","","","2"
"","","0","","32","5712007","","5712","","","11"
"","","vo_wac_220412_000","0","21","5712008","","5712","","0","vo_wac_220412"
"1","0","啊～不管看多少次都是這麼美……\n繪畫中的我與我畫的畫，\n互相襯托下顯得更美了呢。","1","11","5712009","0.5","5712","0","10","100811"
"","","","","91","5712010","","5712","","","0"
"","","vo_wac_220412_001","0","21","5712011","","5712","","0","vo_wac_220412"
"1","0","這麼美的畫再多畫幾幅的話，\n看到的人會不會暈過去啊？\n呵呵，待會必須要放個\n注意事項的看板才行♪","1","11","5712012","0.5","5712","0","10","100811"
"","","","","91","5712013","","5712","","","0"
"","","0","","22","5712014","","5712","","","0"
"","","wac_idle_wish","","3","5713001","","5713","0.2","1","100811"
"","","wac_no_items","","3","5713002","","5713","0.2","1","111"
"","","200","0","2","5713003","","5713","","-340","100811"
"","","200","0","2","5713004","","5713","","-340","111"
"","","0","","32","5713005","","5713","","","1"
"","","1","","32","5713006","","5713","","","2"
"","","0","","32","5713007","","5713","","","11"
"","","","","91","5713008","","5713","","","0"
"-212.75","0","104511","-108","1","5811001","wac_default_11","5811","2","202","1"
"-212.75","0","111","-108","5","5811002","wac_default_11","5811","2","201","1"
"1","","1","0","31","5811003","","5811","1","0","1"
"1","","2","0","31","5811004","","5811","0","0","2"
"1","","11","0","31","5811005","","5811","0","0","11"
"0","","wac_paint_11","","3","5811006","","5811","0.2","0","104511"
"0","","wac_paint_11","","3","5811007","","5811","0.2","0","111"
"","","0","","93","5811008","","5811","","","0.3"
"","","1","","32","5811009","","5811","","","11"
"","","se_10035700_roller","","23","5811010","","5811","","0","se_10035700"
"","","300","","13","5811011","","5811","","","104511"
"","","","","131","5811012","","5811","","","1"
"1","","wac_talk_smile_in","wac_talk_smile_loop","3","5812001","","5812","0.2","0","104511"
"","","wac_no_items","","3","5812002","","5812","0.2","1","111"
"","","200","0","2","5812003","","5812","","-340","104511"
"","","200","0","2","5812004","","5812","","-340","111"
