1a185e64bf4d58dc837938501b41f72654b712b8b8bb05e0a1334e81506256fc,7848b15a2b11f3fd3811d93b63ff170ad03e18adfe34dbabdeb6d9378c73c759,f5af5a1e433ef1ebaaf5ad2a15f7694f61ac6f24cb792cd62dd5a2edb8dfa6e5,5a96170b30f3095e6941f1af2d92d5727e9c6512749c599d949191a21432658c,f10bfa2575ef425e5d9667d43cd9c9b26f183b3d7a885c08ae9ba0b47a5ebf4e,30292094d04159a541380ebe10a795b39e1557533ffb1ac5f62b90daf3ae74f6,24011d0997e61c4fda5b876df28cb873718052dd571f1ca03171260347ea5875,1401d422119d2c5215b497cba9d156152f983f21b0e316279b7ddbf66a5b833f,6117caef09f5f6db9ae56678c7a7fa43b8635dee214550c3d8aa0e85bcdd4a64,3cae9815ef26291d882f43270ad9957d9bb76d7a8847bad0947e04eeb23cbaec,79bfa6204cbd77eaa599d2dcf99b0c8639568a53f336284fe97a175e1977d0fc,30e4ed64a392c7d97f3a43b9503da69575a4632e05f6945ddfc604eb687bb5b7,51a53f7cbc9bd7d68948de1c94c2f7274fd9940ce27ae4788869ffc0726b60ac,3d7da15fab6612fbb57694e1cb0f6f2af64a8697963a1d569a9057c180db5e62,8941de88300a6f5153ce29be490e8df115679128106e710d975dfd5d328f84f9,8f79a6a88b4a85a66b6af34d7df4e3bd786d21531b7bbc42f71c5c84b776c079,6388b796e1f9ef41f06079f265cccb2748975e03fb3a71ce6712055697ffa0b1,b086c448064fee29a7da85b00ed4c519c000d80fdfc9d4fb347508cb310e266a,8b66695a32d70f36e80d927b9ecf3894af04ce4a6626251bdc456d27c021a9dd,a10e3c17805cfb4239e1380e50d29d26ffaea2ad826b800c0dbfa44adead918f
"6","3173","1","6","6","22958","小遊戲「空花大迴轉  飛行途中高潮迭起」的這個意外名稱是？","3173","35010","27861","妮諾的爆裂忍法","6","35582","這個的名稱是什麼？","29190","3","6","妮諾爆裂法","2","妮諾的爆裂忍法"
"6","3174","1","6","6","26757","小遊戲「空花大迴轉  飛行途中高潮迭起」的這個意外名稱是？","3174","25552","22982","","6","33678","這個的名稱是什麼？","36335","3","6","梅莎路提姆","2","梅莎路提姆"
"6","3175","1","6","6","24801","小遊戲「空花大迴轉  飛行途中高潮迭起」的這個意外名稱是？","3175","38613","20687","","6","20195","這個的名稱是什麼？","23448","3","6","惡代官雕像","2","惡代官雕像"
"6","0","2","6","6","22823","在音樂業界中，作為「總集篇」的意思來使用的詞彙。「Compilation」也被當作類似詞語來使用。","3176","24418","24335","","6","36984","這個的名稱是什麼？","38598","3","6","大選集形式","2","大選集形式"
"6","0","1","6","6","32085","小遊戲「空花大迴轉  飛行途中高潮迭起」中獲得的家具獎勵名稱為？","3177","22825","30340","絕頂升天的跳躍獎盃","6","38914","這個的名稱是什麼？","21319","3","6","絕頂升天的","2","絕頂升天的跳躍獎盃"
"6","0","2","6","6","20108","去神社參拜的做法之一。意指鞠躬2次、拍手2次、鞠躬1次的一連串動作。","3178","25293","25163","二拜二拍手一拜","6","25308","這個的名稱是什麼？","20108","3","6","二拜二拍手","3","二拜二拍手一拜"
"6","3179","1","6","6","23383","在小遊戲「龍\n人們的接龍競賽」中，\n集齊240個字彙圖鑑之人的稱號。","3179","32080","32773","","6","24409","這個的名稱是什麼？","36899","3","6","字彙連結者","3","字彙連結者"
"3","0","2","3","2","83","也稱作「自拍」，自己拍攝自己的一種行為，其英語稱呼是？","3180","102","105","Selfie","3","101","這個的名稱是什麼？","108","3","3","Selfi","2","Selfie"
"6","0","2","6","6","28921","只要想到要煮飯，就會產生恐懼，這種症狀稱為？","3181","25084","30151","烹飪恐懼症","6","39146","這個的名稱是什麼？","24656","3","6","烹飪恐懼症","1","烹飪恐懼症"
"3","0","2","3","2","66","「HB」是鉛筆芯的種類。而「H」和「B」分別是什麼的縮寫？","3182","99","107","H⇒「Hard」　B⇒「Black」","3","108","這個的名稱是什麼？","97","3","3","Black","3","H⇒「Hard」　B⇒「Black」"
"1","0","2","1","1","49","貓可發出超過□□□個音，狗卻只能發□□個音。","3183","49","48","100、10","1","48","這是什麼？","48","3","1","10010","3","100、10"
"6","0","2","6","6","30334","一隻鯊魚可以偵測出水中僅□□□□□含量的血液。","3184","20043","19968","","6","33836","這個的名稱是什麼？","20998","3","6","百萬分之一","3","百萬分之一"
"3","0","2","3","2","65","早上提神，哪種水果比一杯咖啡來的更有效？(請用英文作答)","3185","108","101","","3","112","這個的名稱是什麼？","112","3","3","Apple","2","Apple"
"6","0","2","6","6","33258","家中多數塵埃都是□□□□□。","3186","27515","30382","","6","24049","這個的名稱是什麼？","30340","3","6","自己的死皮","2","自己的死皮"
"6","0","2","6","6","19968","海馬是□□□□□。雄性海馬有育兒袋，雌性海馬有類似雄性動武的生殖器官，負責產卵在雄性的育兒袋裡。","3187","22971","21046","","6","22827","這個的名稱是什麼？","19968","3","6","一夫一妻制","2","一夫一妻制"
"6","0","2","6","6","28982","俗稱「可燃冰」，但本身不是冰塊，只因外表的晶狀體和冰塊很像又可以燃燒，所以才被稱為可燃冰。","3188","21512","29289","天然氣水合物","6","27683","這個的名稱是什麼？","27700","3","6","然氣水合物","2","天然氣水合物"
"6","0","2","6","6","33258","","3189","25163","20570","DIY＝自己動手做","6","24049","這個未經省略的全稱是？","21205","3","6","自己動手做","3","DIY\n＝自己動手做"
"3","0","2","3","2","68","塔羅牌大阿爾克那的其中一張。意味著結束、終結。","3190","116","104","死神=Death","3","101","這個的名稱是什麼？","97","3","3","Death","2","死神=Death"
"3","0","2","3","2","84","塔羅牌大阿爾克那的其中一張。意味著毀滅、動盪。","3191","101","114","高塔=The Tower","3","111","這個的名稱是什麼？","119","3","3","Tower","1","高塔=The Tower"
"3","0","2","3","2","74","塔羅牌大阿爾克那的其中一張。卡面上女人右手持直立雙刃劍，左手持一個秤。","3192","116","105","正義=The Justice","3","117","這個的名稱是什麼？","115","3","3","Justi","2","正義=The Justice"
"3","0","2","3","2","74","塔羅牌大阿爾克那的其中一張。意味著復活、寬恕。","3193","103","101","審判=Judgement","3","117","這個的名稱是什麼？","100","3","3","Judge","2","審判=Judgement"
"3","0","2","3","2","76","塔羅牌大阿爾克那的其中一張。意味著結合、建立關係。","3194","101","114","戀人=The Lovers","3","111","這個的名稱是什麼？","118","3","3","Lover","1","戀人=The Lovers"
"3","0","2","3","3","112","塔羅牌大阿爾克那的其中一張。意味著支配、權力。","3195","111","114","皇帝=The Emperor","3","101","這個的名稱是什麼？","114","3","3","peror","3","皇帝=The Emperor"
"3","0","2","3","2","83","","3196","118","105","生存遊戲=Survival game","3","117","這個未經省略的全稱是？","114","3","3","Survi","1","生存遊戲=Survival game"
"6","0","2","6","6","26032","意指初學者在賭博等方面擁有非常好的運氣。","3197","24184","36939","","6","25163","這個的名稱是什麼？","30340","3","6","新手的幸運","1","新手的幸運"
"3","0","2","3","2","87","塔羅牌小阿爾克那中，「權杖」的英文為？","3199","100","115","Wands","3","97","這個的名稱是什麼？","110","3","3","Wands","3","Wands"
"6","0","2","6","6","24858","塔羅牌的大阿爾克那有排序，排在「0」與「1」的牌為哪兩張牌？","3200","27861","24107","0=愚者、1=魔法師","6","32773","這個的名稱是什麼？","39764","3","6","愚者魔法師","3","0=愚者、1=魔法師"
"6","0","2","6","6","27491","塔羅牌的大阿爾克那有排序，排在「11」與「12」的牌為哪兩張牌？","3201","21514","20154","11=正義、12=倒吊人","6","32681","這個的名稱是什麼？","20498","3","6","正義倒吊人","3","11=正義、12=倒吊人"
"6","0","2","6","6","27193","樹會互相幫助，傳輸養分是透過□□與□□□互相傳給對方。","3202","19979","33740","樹根和地下菌","6","26681","這個的名稱是什麼？","22320","3","6","樹根地下菌","3","樹根和地下菌"
"6","0","2","6","6","28023","意指退潮時在泥灘撿拾貝類或生物來玩。能在春天到來時享受。","3204","28023","39854","海邊挖海鮮","6","37002","這個的名稱是什麼？","25366","3","6","海邊挖海鮮","1","海邊挖海鮮"
"3","0","2","3","2","67","塔羅牌大阿爾克那的其中一張。意味著勝利、意志力。","3205","114","105","戰車=The Chariot","3","104","這個的名稱是什麼？","97","3","3","Chari","3","戰車=The Chariot"
"6","0","2","6","6","28040","所有種類的蠍子，他們的螯針都有毒，但不是補獵的主要武器，他們只是利用螯針上的甚麼來輔助消化食物？","3206","27602","22812","","6","21270","這個的名稱是什麼？","24615","3","6","消化性毒夜","3","消化性毒夜"
"3","0","2","3","2","83","人的細胞每幾年更新一次？ (請用英文作答)","3207","101","110","Seven years","3","101","這個的名稱是什麼？","118","3","3","Seven","2","Seven years"
"6","0","2","6","6","29017","下雨的時候，烏鴉喜歡站在煙囪上，是為了利用□□烘乾羽毛，順便殺死□□□。","3208","29983","34802","煙霧、寄生蟲","6","38695","這個未經省略的全稱是？","23492","3","6","煙霧寄生蟲","3","煙霧、寄生蟲"
"3","0","2","3","3","114","自古以來就很受歡迎的街頭藝人，行動時會表現出彷彿牆壁、樓梯等物件真實存在一樣。","3209","115","116","默劇=Mime artist","3","116","這個的名稱是什麼？","105","3","3","rtist","1","默劇=Mime artist"
"3","0","2","3","2","83","塔羅牌大阿爾克那的其中一張。意味著自信、勇敢。","3210","101","110","力量=Strength","3","116","這個的名稱是什麼？","114","3","3","Stren","2","力量=Strength"
"3","0","2","3","2","87","塔羅牌大阿爾克那的其中一張。意味著自由、達成。","3211","108","100","世界=The World","3","111","這個的名稱是什麼？","114","3","3","World","1","世界=The World"
"6","0","2","6","6","22899","塔羅牌的大阿爾克那有排序，排在「2」與「5」的牌為哪兩張牌？","3212","25945","30343","2=女祭司、5=教皇","6","31085","這個的名稱是什麼？","21496","3","6","女祭司教皇","3","2=女祭司、5=教皇"
"6","0","2","6","6","39640","跟耳機等設備有關的俗語。指低音的咚咚聲和高音的沙沙聲聽起來被強調。","3213","21462","21521","","6","20302","這個的名稱是什麼？","38899","3","6","高低音取向","3","高低音取向"
"3","0","2","3","2","69","塔羅牌大阿爾克那的其中一張。意味著豐收、美麗。","3214","114","101","皇后=The Empress","3","109","這個的名稱是什麼？","112","3","3","Empre","3","皇后=The Empress"
"3","0","2","3","2","84","「紋身」的英文。","3215","116","111","Tattoo","3","97","這個的名稱是什麼？","116","3","3","Tatto","2","Tattoo"
"6","0","2","6","6","29872","透過在家庭劇院等地點放置喇叭，使自己被環繞於其中，藉此讓聲音聽起來立體的一種安排。","3216","39636","32882","","6","32350","這個的名稱是什麼？","31435","3","6","環繞立體聲","2","環繞立體聲"
"3","0","2","3","2","68","塔羅牌大阿爾克那的其中一張。意味著詛咒、誘惑。","3217","105","108","惡魔=The Devil","3","101","這個的名稱是什麼？","118","3","3","Devil","2","惡魔=The Devil"
"6","0","2","6","6","26149","以前的聖誕老人是穿著綠色服裝，用來提醒人：","3218","21040","20102","","6","22825","這個的名稱是什麼？","24555","3","6","春天快到了","3","春天快到了"
"6","0","2","6","6","19977","聖誕樹是甚麼樹木？","3219","26494","26575","常綠且樹形呈三角形的松柏類樹木","6","35282","這個的名稱是什麼？","24418","3","6","三角形松柏","3","常綠且樹形呈三角形的松柏類樹木"
"3","0","2","3","2","77","地球的「地震」英文為「Earthquake」，那月球的「月震」英文為？","3220","110","113","Moonquake","3","111","這個的名稱是什麼？","111","3","3","Moonq","2","Moonquake"
"6","0","2","6","6","24859","世界上第一艘獨木舟是誰發明的？","3221","25705","20154","","6","26031","這個的名稱是什麼？","22522","3","6","愛斯基摩人","3","愛斯基摩人"
"6","0","2","6","6","38750","世界上毒性最強的果實是念珠豌豆，又稱為？","3222","24605","23376","","6","27954","這個的名稱是什麼？","30456","3","6","非洲相思子","3","非洲相思子"
"6","0","2","6","6","20813","在線上遊戲中被簡稱為「F2P」的詞的正式名稱叫什麼？","3223","36938","25138","","6","20184","這個的名稱是什麼？","36027","3","6","免付費遊戲","3","免付費遊戲"
"6","0","2","6","6","21547","海水很鹹是因為河流在留經陸地的過程會帶著大量的□□□□□而匯聚在一起。","3224","29289","36074","","6","40573","這個的名稱是什麼？","31014","3","6","含鹽礦物質","3","含鹽礦物質"
"6","0","2","6","6","20154","被稱作「六道」的佛教用語。除了天道、阿修羅道、餓鬼道、地獄道，還有兩個是？","3225","29983","36947","人道、畜生道","6","36947","這個的名稱是什麼？","30044","3","6","人道畜生道","2","人道、畜生道"
"6","0","2","6","6","28961","泳池的邊緣直接與海相連，被設計成看起來彷彿無邊無際的設施。","3226","27891","27744","","6","37002","這個的名稱是什麼？","38555","3","6","無邊際泳池","3","無邊際泳池"
"6","0","2","6","6","27700","雲是大氣中□□□遇冷□□形的小水滴、小冰晶。","3227","28082","21270","水蒸氣、液化","6","33976","這個的名稱是什麼？","27683","3","6","水蒸氣液化","2","水蒸氣、液化"
"3","0","2","3","2","67","","3228","110","116","封頂=Counter stop","3","111","這個未經省略的全稱是？","117","3","3","Count","2","封頂=Counter stop"
"6","0","2","6","6","36215","當人的身體溫度下降，豎毛肌會收縮令毛髮豎起，此反應稱為：","3229","30105","30249","","6","38622","這個的名稱是什麼？","30382","3","6","起雞皮疙瘩","1","起雞皮疙瘩"
"6","0","2","6","6","33026","接吻時，人的心跳會加快，血液循環加快，有利於促進體內□□□□□和消耗。","3230","29123","29138","","6","32938","這個的名稱是什麼？","30340","3","6","脂肪的燃燒","2","脂肪的燃燒"
"6","0","2","6","6","37329","韓國常用的筷子是□□製，是又扁又薄的□□□。","3231","26041","39636","金屬、長方體","6","23660","這個的名稱是什麼？","38263","3","6","金屬長方體","2","金屬、長方體"
"6","0","2","6","6","19981","貝生吉犬又有靈敏的嗅覺，但很少會發出叫聲，又被稱為：","3232","29557","29356","不會叫的獵犬","6","26371","這個的名稱是什麼？","21483","3","6","不會叫獵犬","3","不會叫的獵犬"
"6","0","2","6","6","20523","世界上最古老的地下鐵道是□□□□□，而且車廂還是露天的。","3233","19979","37941","","6","25958","這個的名稱是什麼？","22320","3","6","倫敦地下鐵","2","倫敦地下鐵"
"6","0","2","6","6","35199","史高維爾指標是辣椒的辣度指標，零史高維爾單位（代表無辣味）的辣椒是：","3234","36771","26898","西班牙甜辣椒","6","29677","這個的名稱是什麼？","29273","3","6","西班牙辣椒","3","西班牙甜辣椒"
"3","0","2","3","2","83","夢遊是一種睡眠障礙現象，又被稱為：","3235","101","112","睡行症=Sleepwalking","3","108","這個的名稱是什麼？","101","3","3","Sleep","1","睡行症=Sleepwalking"
"3","0","2","3","2","84","塔羅牌大阿爾克那的其中一張。意味著淨化、耐心。","3237","112","101","節制=Temperance","3","101","這個的名稱是什麼？","109","3","3","Tempe","3","節制=Temperance"
"6","0","2","6","6","30028","蟑螂的身體表面有一層油脂，碰到水不會溺死，但肥皂水的「□□□□□」會破壞這一層表面張力，溶解身上的油脂，水就能使蟑螂窒息。","3238","24615","21137","","6","38754","這個的名稱是什麼？","27963","3","6","界面活性劑","2","界面活性劑"
