c2ecd54561cc4d51ed4b8c3b89d846b89c389de521034446b1a4e8ae332eb595,9d01863e793854204caf4a16457c1f84d4139dbe99a64756acd93434e53a5624,cb7f9bd4cd5053f433d25065b969b1cf5abc0e300fd85795553ec5adba6bd715,13c952b48e2cf3f7dd38fb113e1a8ac61fd5b8b1b3d4e340c763e5240cd04fba,4be96c8b05760c2e6f78d48acea33909afeb86a5a092c79f7519d4fe4f87e4eb,f62ed86a71f388419c3d40cdd7bac622542b4c0a2f65911b8048736f208903f4,75e4d7378429b929a027943a8d6593819b7b3a13ec1fa48d7929b5469a219657,4b561723fc0a613eb97f55c1ea84ce935f7b4b3f900c760d192c064f68986f61,117a0cf087dac1f91f60e54dec883261ef34ec15b282469c72b8ffcf298dd063,147b8b09f21c27f734ddf505da24391d1f3c639888c83d2bb73284a80e6fc81a,0127107bfb10f8ae90d3b0fdbe7a93e5c86f9f21fff415688947b089ea33bea5,ac616d4b02adf0402fea4113fb565948fdac2bd2a39029b2702d26e92f9fd4a9,355bbceae3786e57daf4120ef984b53f65f4252f15fc37b3abce8f68625ea33f,f04c690d6e57a37c9c38b629c2d72f9ab4c724f850799b865e362b8308b46aee,dba304c8881f8bd239ba3dcff45f0ccd3ab04a890e42f7b3dbc760a63c2d38c7
"1","10074106","81074006","10074","601","0","0","0","9015","6011","2022/01/21 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81074006","5","2022/01/03 16:00:00"
"1200000","10075103","81075001","10075","601","0","1","0","9018","6011","2022/01/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 11400000","81075001","1","2022/01/19 16:00:00"
"2400000","10075104","81075002","10075","601","0","1","0","9018","6011","2022/01/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 10200000","81075002","1","2022/01/19 16:00:00"
"1","10075105","81075003","10075","601","0","0","0","9016","6011","2022/01/28 15:59:59","完成特別戰鬥的模式1","81075003","1","2022/01/19 16:00:00"
"2","10075106","81075004","10075","601","0","0","0","9001","6011","2022/01/28 15:59:59","打倒依里與茜里的闇影","81075004","0","2022/01/19 16:00:00"
"6640000","10075111","81075005","10075","601","0","1","0","9018","6011","2022/01/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 5960000","81075005","1","2022/01/19 16:00:00"
"9620000","10075113","81075006","10075","601","0","1","0","9018","6011","2022/01/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 2980000","81075006","1","2022/01/19 16:00:00"
"1","10075115","81075007","10075","601","0","0","0","9016","6011","2022/01/28 15:59:59","討伐特別戰鬥的 Boss","81075007","3","2022/01/19 16:00:00"
"1","10075118","81075008","10075","601","0","0","0","9015","6011","2022/01/28 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81075008","5","2022/01/19 16:00:00"
"1","10076103","81076001","10076","601","0","0","0","9001","6011","2022/02/19 15:59:59","打倒香織、妮諾、鈴奈的闇影","81076001","0","2022/02/01 16:00:00"
"300000","10076104","81076002","10076","601","0","1","0","9018","6011","2022/02/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 31700000","81076002","1","2022/02/01 16:00:00"
"600000","10076105","81076003","10076","601","0","1","0","9018","6011","2022/02/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 31400000","81076003","1","2022/02/01 16:00:00"
"1","10076106","81076004","10076","601","0","0","0","9016","6011","2022/02/19 15:59:59","完成特別戰鬥的模式2","81076004","2","2022/02/01 16:00:00"
"11500000","10076107","81076005","10076","601","0","1","0","9018","6011","2022/02/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 20500000","81076005","1","2022/02/01 16:00:00"
"21800000","10076108","81076006","10076","601","0","1","0","9018","6011","2022/02/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 10200000","81076006","1","2022/02/01 16:00:00"
"1","10076109","81076007","10076","601","0","0","0","9016","6011","2022/02/19 15:59:59","討伐特別戰鬥的 Boss","81076007","3","2022/02/01 16:00:00"
"1","10076110","81076008","10076","601","0","0","0","9015","6011","2022/02/19 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81076008","5","2022/02/01 16:00:00"
"35","10077103","81077001","10077","601","0","0","0","9014","6011","2022/02/25 15:59:59","打倒35隻鬼魂手下","81077001","0","2022/02/16 16:00:00"
"1670000","10077104","81077002","10077","601","0","1","0","9018","6011","2022/02/25 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 8130000","81077002","1","2022/02/16 16:00:00"
"3330000","10077105","81077003","10077","601","0","1","0","9018","6011","2022/02/25 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 6470000","81077003","1","2022/02/16 16:00:00"
"1","10077106","81077004","10077","601","0","0","0","9016","6011","2022/02/25 15:59:59","完成特別戰鬥的模式2","81077004","2","2022/02/16 16:00:00"
"6600000","10077111","81077005","10077","601","0","1","0","9018","6011","2022/02/25 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 3200000","81077005","1","2022/02/16 16:00:00"
"8200000","10077113","81077006","10077","601","0","1","0","9018","6011","2022/02/25 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 1600000","81077006","1","2022/02/16 16:00:00"
"1","10077115","81077007","10077","601","0","0","0","9016","6011","2022/02/25 15:59:59","討伐特別戰鬥的 Boss","81077007","3","2022/02/16 16:00:00"
"1","10077118","81077008","10077","601","0","0","0","9015","6011","2022/02/25 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81077008","5","2022/02/16 16:00:00"
"6600000","10078103","81078001","10078","601","0","1","0","9018","6011","2022/03/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 88400000","81078001","1","2022/03/01 16:00:00"
"13300000","10078104","81078002","10078","601","0","1","0","9018","6011","2022/03/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 81700000","81078002","1","2022/03/01 16:00:00"
"1","10078105","81078003","10078","601","0","0","0","9016","6011","2022/03/19 15:59:59","完成特別戰鬥的模式1","81078003","1","2022/03/01 16:00:00"
"490","10078106","81078004","10078","601","0","4","0","9014","6011","2022/03/19 15:59:59","破壞反逆獸‧三重的護盾","81078004","0","2022/03/01 16:00:00"
"45000000","10078111","81078005","10078","601","0","1","0","9018","6011","2022/03/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 50000000","81078005","1","2022/03/01 16:00:00"
"70000000","10078113","81078006","10078","601","0","1","0","9018","6011","2022/03/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 25000000","81078006","1","2022/03/01 16:00:00"
"1","10078115","81078007","10078","601","0","0","0","9016","6011","2022/03/19 15:59:59","討伐特別戰鬥的 Boss","81078007","3","2022/03/01 16:00:00"
"1","10078118","81078008","10078","601","0","0","0","9015","6011","2022/03/19 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81078008","5","2022/03/01 16:00:00"
"1500000","10079103","81079001","10079","601","0","1","0","9018","6011","2022/03/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 18700000","81079001","1","2022/03/18 16:00:00"
"3100000","10079104","81079002","10079","601","0","1","0","9018","6011","2022/03/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 17100000","81079002","1","2022/03/18 16:00:00"
"1","10079105","81079003","10079","601","0","0","0","9016","6011","2022/03/27 15:59:59","完成特別戰鬥的模式1","81079003","1","2022/03/18 16:00:00"
"6700000","10079106","81079004","10079","601","0","1","0","9018","6011","2022/03/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 13500000","81079004","1","2022/03/18 16:00:00"
"8700000","10079107","81079005","10079","601","0","1","0","9018","6011","2022/03/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 11500000","81079005","1","2022/03/18 16:00:00"
"1","10079108","81079006","10079","601","0","0","0","9016","6011","2022/03/27 15:59:59","完成特別戰鬥的模式2","81079006","2","2022/03/18 16:00:00"
"13870000","10079109","81079007","10079","601","0","1","0","9018","6011","2022/03/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 6330000","81079007","1","2022/03/18 16:00:00"
"17040000","10079110","81079008","10079","601","0","1","0","9018","6011","2022/03/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 3160000","81079008","1","2022/03/18 16:00:00"
"1","10079111","81079009","10079","601","0","0","0","9016","6011","2022/03/27 15:59:59","討伐特別戰鬥的 Boss","81079009","3","2022/03/18 16:00:00"
"1","10079112","81079010","10079","601","0","0","0","9015","6011","2022/03/27 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81079010","5","2022/03/18 16:00:00"
"3","10080103","81080001","10080","601","0","0","0","9001","6011","2022/04/19 15:59:59","打倒宮子、真陽、璃乃的闇影","81080001","0","2022/04/01 16:00:00"
"8800000","10080104","81080002","10080","601","0","1","0","9018","6011","2022/04/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 71200000","81080002","1","2022/04/01 16:00:00"
"17600000","10080105","81080003","10080","601","0","1","0","9018","6011","2022/04/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 62400000","81080003","1","2022/04/01 16:00:00"
"1","10080106","81080004","10080","601","0","0","0","9016","6011","2022/04/19 15:59:59","完成特別戰鬥的模式2","81080004","2","2022/04/01 16:00:00"
"44300000","10080107","81080005","10080","601","0","1","0","9018","6011","2022/04/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 35700000","81080005","1","2022/04/01 16:00:00"
"62100000","10080108","81080006","10080","601","0","1","0","9018","6011","2022/04/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 17900000","81080006","1","2022/04/01 16:00:00"
"1","10080109","81080007","10080","601","0","0","0","9016","6011","2022/04/19 15:59:59","討伐特別戰鬥的 Boss","81080007","3","2022/04/01 16:00:00"
"1","10080110","81080008","10080","601","0","0","0","9015","6011","2022/04/19 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81080008","5","2022/04/01 16:00:00"
"3600000","10081103","81081001","10081","601","0","1","0","9018","6011","2022/04/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 17400000","81081001","1","2022/04/18 16:00:00"
"7300000","10081104","81081002","10081","601","0","1","0","9018","6011","2022/04/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 13700000","81081002","1","2022/04/18 16:00:00"
"1","10081105","81081003","10081","601","0","0","0","9016","6011","2022/04/27 15:59:59","完成特別戰鬥的模式1","81081003","1","2022/04/18 16:00:00"
"3","10081106","81081004","10081","601","0","0","0","9001","6011","2022/04/27 15:59:59","打倒秋乃、優花梨、咲戀的闇影","81081004","0","2022/04/18 16:00:00"
"14280000","10081107","81081005","10081","601","0","1","0","9018","6011","2022/04/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 6720000","81081005","1","2022/04/18 16:00:00"
"17640000","10081108","81081006","10081","601","0","1","0","9018","6011","2022/04/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 3360000","81081006","1","2022/04/18 16:00:00"
"1","10081109","81081007","10081","601","0","0","0","9016","6011","2022/04/27 15:59:59","討伐特別戰鬥的 Boss","81081007","3","2022/04/18 16:00:00"
"1","10081110","81081008","10081","601","0","0","0","9015","6011","2022/04/27 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81081008","5","2022/04/18 16:00:00"
"20","10082103","81082001","10082","601","0","0","0","9014","6011","2022/05/20 15:59:59","打倒 20 隻高等獸人","81082001","0","2022/05/02 16:00:00"
"5600000","10082106","81082002","10082","601","0","1","0","9018","6011","2022/05/20 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 27400000","81082002","1","2022/05/02 16:00:00"
"11200000","10082107","81082003","10082","601","0","1","0","9018","6011","2022/05/20 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 21800000","81082003","1","2022/05/02 16:00:00"
"1","10082108","81082004","10082","601","0","0","0","9016","6011","2022/05/20 15:59:59","完成特別戰鬥的模式2","81082004","2","2022/05/02 16:00:00"
"22200000","10082109","81082005","10082","601","0","1","0","9018","6011","2022/05/20 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 10800000","81082005","1","2022/05/02 16:00:00"
"27600000","10082110","81082006","10082","601","0","1","0","9018","6011","2022/05/20 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 5400000","81082006","1","2022/05/02 16:00:00"
"1","10082111","81082007","10082","601","0","0","0","9016","6011","2022/05/20 15:59:59","討伐特別戰鬥的 Boss","81082007","3","2022/05/02 16:00:00"
"1","10082112","81082008","10082","601","0","0","0","9015","6011","2022/05/20 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81082008","5","2022/05/02 16:00:00"
"1450000","10083103","81083001","10083","601","0","1","0","9018","6011","2022/05/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 17300000","81083001","1","2022/05/19 16:00:00"
"2850000","10083104","81083002","10083","601","0","1","0","9018","6011","2022/05/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 15900000","81083002","1","2022/05/19 16:00:00"
"1","10083105","81083003","10083","601","0","0","0","9016","6011","2022/05/28 15:59:59","完成特別戰鬥的模式1","81083003","1","2022/05/19 16:00:00"
"6350000","10083106","81083004","10083","601","0","1","0","9018","6011","2022/05/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 12400000","81083004","1","2022/05/19 16:00:00"
"8350000","10083107","81083005","10083","601","0","1","0","9018","6011","2022/05/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 10400000","81083005","1","2022/05/19 16:00:00"
"1","10083108","81083006","10083","601","0","0","0","9016","6011","2022/05/28 15:59:59","完成特別戰鬥的模式2","81083006","2","2022/05/19 16:00:00"
"13120000","10083109","81083007","10083","601","0","1","0","9018","6011","2022/05/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 5630000","81083007","1","2022/05/19 16:00:00"
"15940000","10083110","81083008","10083","601","0","1","0","9018","6011","2022/05/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 2810000","81083008","1","2022/05/19 16:00:00"
"1","10083111","81083009","10083","601","0","0","0","9016","6011","2022/05/28 15:59:59","討伐特別戰鬥的 Boss","81083009","3","2022/05/19 16:00:00"
"1","10083112","81083010","10083","601","0","0","0","9015","6011","2022/05/28 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81083010","5","2022/05/19 16:00:00"
"4","10084103","81084001","10084","601","0","0","0","9001","6011","2022/06/25 15:59:59","打倒魔像與青藍魔像","81084001","0","2022/06/01 16:00:00"
"10","10084104","81084002","10084","601","0","0","0","9014","6011","2022/06/25 15:59:59","打倒 10 隻闇影","81084002","0","2022/06/01 16:00:00"
"2350000","10084105","81084003","10084","601","0","1","0","9018","6011","2022/06/25 15:59:59","將碎裂魔像的 HP 降低至 4650000","81084003","1","2022/06/01 16:00:00"
"4650000","10084106","81084004","10084","601","0","1","0","9018","6011","2022/06/25 15:59:59","將碎裂魔像的 HP 降低至 2350000","81084004","1","2022/06/01 16:00:00"
"1","10084107","81084005","10084","601","0","0","0","9016","6011","2022/06/25 15:59:59","討伐碎裂魔像","81084005","3","2022/06/01 16:00:00"
"1","10084108","81084006","10084","601","0","0","0","9015","6011","2022/06/25 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81084006","5","2022/06/01 16:00:00"
"4","10085103","81085001","10085","601","0","0","0","9001","6011","2022/06/25 15:59:59","打倒貪吃佩可、凱留、可可蘿和雪菲的闇影","81085001","0","2022/06/08 16:00:00"
"4500000","10085104","81085002","10085","601","0","1","0","9018","6011","2022/06/25 15:59:59","將超載力量的 HP 降低至 49500000","81085002","1","2022/06/08 16:00:00"
"9000000","10085105","81085003","10085","601","0","1","0","9018","6011","2022/06/25 15:59:59","將超載力量的 HP 降低至 45000000","81085003","1","2022/06/08 16:00:00"
"1","10085106","81085004","10085","601","0","0","0","9016","6011","2022/06/25 15:59:59","通過超載力量的MODE2","81085004","2","2022/06/08 16:00:00"
"27000000","10085111","81085005","10085","601","0","1","0","9018","6011","2022/06/25 15:59:59","將超載力量的 HP 降低至 27000000","81085005","1","2022/06/08 16:00:00"
"40500000","10085113","81085006","10085","601","0","1","0","9018","6011","2022/06/25 15:59:59","將超載力量的 HP 降低至 13500000","81085006","1","2022/06/08 16:00:00"
"1","10085115","81085007","10085","601","0","0","0","9016","6011","2022/06/25 15:59:59","討伐超載力量","81085007","3","2022/06/08 16:00:00"
"1","10085118","81085008","10085","601","0","0","0","9015","6011","2022/06/25 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的超載力量","81085008","5","2022/06/08 16:00:00"
"20","10086103","81086001","10086","601","0","0","0","9014","6011","2022/06/29 15:59:59","打倒 20 隻狂野角鹿","81086001","0","2022/06/13 16:00:00"
"940000","10086104","81086002","10086","601","0","1","0","9018","6011","2022/06/29 15:59:59","將角鹿將軍的 HP 降低至 8460000","81086002","1","2022/06/13 16:00:00"
"1880000","10086105","81086003","10086","601","0","1","0","9018","6011","2022/06/29 15:59:59","將角鹿將軍的 HP 降低至 7520000","81086003","1","2022/06/13 16:00:00"
"1","10086106","81086004","10086","601","0","0","0","9016","6011","2022/06/29 15:59:59","完成特別戰鬥的模式2","81086004","2","2022/06/13 16:00:00"
"5010000","10086107","81086005","10086","601","0","1","0","9018","6011","2022/06/29 15:59:59","將角鹿將軍的 HP 降低至 4390000","81086005","1","2022/06/13 16:00:00"
"7210000","10086108","81086006","10086","601","0","1","0","9018","6011","2022/06/29 15:59:59","將角鹿將軍的 HP 降低至 2190000","81086006","1","2022/06/13 16:00:00"
"1","10086109","81086007","10086","601","0","0","0","9016","6011","2022/06/29 15:59:59","討伐角鹿將軍","81086007","3","2022/06/13 16:00:00"
"1","10086110","81086008","10086","601","0","0","0","9015","6011","2022/06/29 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的角鹿將軍","81086008","5","2022/06/13 16:00:00"
"1100000","10087103","81087001","10087","601","0","1","0","9018","6011","2022/06/29 15:59:59","將黑風之精靈的 HP 降低至 10100000","81087001","1","2022/06/19 16:00:00"
"2170000","10087104","81087002","10087","601","0","1","0","9018","6011","2022/06/29 15:59:59","將黑風之精靈的 HP 降低至 9030000","81087002","1","2022/06/19 16:00:00"
"1","10087105","81087003","10087","601","0","0","0","9016","6011","2022/06/29 15:59:59","通過黑風之精靈的MODE1","81087003","1","2022/06/19 16:00:00"
"4","10087106","81087004","10087","601","0","0","0","9001","6011","2022/06/29 15:59:59","打倒可可蘿、優衣的闇影及其餘怪物","81087004","0","2022/06/19 16:00:00"
"5900000","10087111","81087005","10087","601","0","1","0","9018","6011","2022/06/29 15:59:59","將黑風之精靈的 HP 降低至 5300000","81087005","1","2022/06/19 16:00:00"
