6a6fbfee023a867f22e1e8882bdef20d9cd7bba72179f8771e877049fa018434,36198957b9359c097f7752159273f3f242be470eb469e5fa5625d5b136521c56,8661b2e5605f2120f9488da477c062613c08130157f9fae1b49e369ebb96f92a,776d369162170028db2d1d0691f203db64b3e885411ef7bf51d05dc4a87d8440,11c37e273747ab82165bfd8c7d7a0308e9a58d71f3e8cd3b280ff3411f1fd8ce,f746db6911f5e454d10a964ae9339ff201de886d3f19a286abf472b93ccf931c,b72f2ed213f4d4f74c4512073dcbcaef61fb210c53ae32ca9ff618b446f19a6b,97324dea169d2a0cea3af0a9f0d3c0c0fb29235d163cc48fc8d2ec9168244aa4,c4570ec7d51fedb45b8c8384e65fe089402d2802da07c70b1b3e4396a0ca41c8,4d8e451686115e7dfccf1e6a1af11c02994aa41d38dd25c07f419fe7989d993f,213caef6dccaadb449e30889d4b5f774c0f5fa81687ed8b250e97ab3ddb5c1bd,2a34980e764f951458c34620eeb0fbd43ddda54ef989130080cf043c1587acc1,5ae307585ad498c34bf45224ebe73a27aafd0c8fcfb69720c6cd792a539428f7
"0","0","0","0","10040091","10040092","4","4","0","0","48","10040093","0"
"0","0","0","0","10040092","10040093","4","6","0","0","47","10040094","0"
"3","0","0","0","10040093","10040094","4","3","0","0","46","10040095","0"
"3","0","0","10040105","10040094","10040095","4","14","0","0","45","10040106","0"
"10001","0","0","0","10040084","10040096","4","11","0","0","55","10040097","0"
"0","0","0","0","10040096","10040097","4","4","0","0","54","10040098","0"
"3","0","0","0","10040097","10040098","4","2","0","0","53","10040099","0"
"3","0","0","0","10040098","10040099","4","14","0","0","52","10040100","0"
"2","0","0","0","10040099","10040100","4","2","0","0","51","10040101","0"
"10001","0","0","0","10040100","10040101","4","7","0","0","50","10040102","0"
"10003","0","0","0","10040101","10040102","4","7","0","0","49","10040103","0"
"0","0","0","0","10040102","10040103","4","4","0","0","48","10040104","0"
"10001","0","0","0","10040103","10040104","4","7","0","0","47","10040105","0"
"2","0","0","0","10040104","10040105","4","2","0","0","46","10040095","0"
"10001","0","0","0","10040095","10040106","4","7","0","0","44","10040107","0"
"0","0","0","0","10040106","10040107","4","6","0","0","43","10040108","0"
"1","10040113","0","0","10040107","10040108","4","2","0","0","42","10040109","0"
"10001","0","0","0","10040108","10040109","4","11","0","0","41","10040110","0"
"0","0","0","0","10040109","10040110","4","12","0","0","40","10040111","0"
"0","0","0","10040116","10040110","10040111","4","6","0","0","39","10040112","0"
"0","0","0","0","10040111","10040112","4","4","0","0","38","10040117","0"
"3","0","0","0","10040108","10040113","4","2","0","0","43","10040114","0"
"3","0","0","0","10040113","10040114","4","14","0","0","42","10040115","0"
"0","0","0","0","10040114","10040115","4","6","0","0","41","10040116","0"
"10003","0","0","0","10040115","10040116","4","7","0","0","40","10040111","0"
"10001","0","0","0","10040112","10040117","4","7","0","0","37","10040118","0"
"2","0","0","0","10040117","10040118","4","3","0","0","36","10040119","0"
"5","0","0","0","10040118","10040119","4","14","0","0","35","10040120","0"
"0","0","0","0","10040119","10040120","4","4","0","0","34","10040121","0"
"2","0","0","0","10040120","10040121","4","2","0","0","33","10040122","0"
"1","0","0","0","10040121","10040122","4","3","0","0","32","10040123","0"
"3","0","0","0","10040122","10040123","4","14","0","0","31","10040124","0"
"10001","0","0","0","10040123","10040124","4","11","0","0","30","10040125","0"
"0","0","0","0","10040124","10040125","4","12","0","0","29","10040126","0"
"2","0","0","0","10040125","10040126","4","3","0","0","28","10040127","0"
"0","0","0","0","10040126","10040127","4","5","0","0","27","10040128","0"
"10002","0","0","0","10040127","10040128","4","7","0","0","26","10040130","0"
"0","0","0","0","10040128","10040130","4","4","0","0","25","10040131","0"
"2","0","0","0","10040130","10040131","4","3","0","0","24","10040132","0"
"10001","0","0","0","10040131","10040132","4","7","0","0","23","10040133","0"
"0","0","0","0","10040132","10040133","4","4","0","0","22","10040134","0"
"1","0","0","0","10040133","10040134","4","2","0","0","21","10040135","0"
"2","0","0","0","10040134","10040135","4","2","0","0","20","10040136","0"
"2","0","0","0","10040135","10040136","4","3","0","0","19","10040137","0"
"0","0","0","0","10040136","10040137","4","12","0","0","18","10040138","0"
"0","0","0","0","10040137","10040138","4","6","0","0","17","10040139","0"
"0","0","0","0","10040138","10040139","4","4","0","0","16","10040140","0"
"2","0","0","0","10040139","10040140","4","2","0","0","15","10040141","0"
"3","0","0","0","10040140","10040141","4","2","0","0","14","10040142","0"
"3","0","0","0","10040141","10040142","4","14","0","0","13","10040548","0"
"1","0","0","0","10040556","10040146","4","14","0","0","3","10040147","0"
"3","0","0","0","10040146","10040147","4","3","0","0","2","10040148","0"
"2","0","0","0","10040147","10040148","4","2","0","0","1","10040149","0"
"0","0","0","0","10040148","10040149","4","13","0","0","0","10040150","0"
"0","0","0","0","10040149","10040150","4","12","0","0","66","10040151","0"
"0","0","0","0","10040150","10040151","4","6","0","0","65","10040152","0"
"1","0","0","0","10040151","10040152","4","3","0","0","64","10040153","0"
"10002","0","0","0","10040152","10040153","4","7","0","0","63","10040154","0"
"0","0","0","0","10040153","10040154","4","5","0","0","62","10040155","0"
"1","0","0","0","10040154","10040155","4","2","0","0","61","10040156","0"
"10001","0","0","0","10040155","10040156","4","11","0","0","60","10040157","0"
"0","0","0","0","10040156","10040157","4","4","0","0","59","10040158","0"
"1","0","0","0","10040157","10040158","4","2","0","0","58","10040159","0"
"2","0","0","0","10040158","10040159","4","14","0","0","57","10040160","0"
"1","0","0","0","10040159","10040160","4","2","0","0","56","10040161","0"
"1","10040166","0","0","10040160","10040161","4","3","0","0","55","10040162","0"
"0","0","0","0","10040161","10040162","4","4","0","0","54","10040163","0"
"0","0","0","0","10040162","10040163","4","12","0","0","53","10040164","0"
"1","0","0","0","10040163","10040164","4","2","0","0","52","10040165","0"
"0","0","0","10040170","10040164","10040165","4","6","0","0","51","10040171","0"
"4","0","0","0","10040161","10040166","4","14","0","0","56","10040167","0"
"0","0","0","0","10040166","10040167","4","4","0","0","55","10040168","0"
"3","0","0","0","10040167","10040168","4","2","0","0","54","10040169","0"
"6","0","0","0","10040168","10040169","4","14","0","0","53","10040170","0"
"3","0","0","0","10040169","10040170","4","3","0","0","52","10040165","0"
"10001","0","0","0","10040165","10040171","4","11","0","0","50","10040557","0"
"1","0","0","0","10040565","10040175","4","2","0","0","40","10040176","0"
"2","0","0","0","10040175","10040176","4","2","0","0","39","10040177","0"
"0","0","0","0","10040176","10040177","4","4","0","0","38","10040178","0"
"10002","0","0","0","10040177","10040178","4","7","0","0","37","10040179","0"
"10001","0","0","0","10040178","10040179","4","11","0","0","36","10040183","0"
"1","0","0","0","10040184","10040182","4","2","0","0","33","10040185","0"
"4","0","0","0","10040179","10040183","4","14","0","0","35","10040184","0"
"0","0","0","0","10040183","10040184","4","5","0","0","34","10040182","0"
"3","0","0","0","10040182","10040185","4","14","0","0","32","10040186","0"
"0","0","0","0","10040185","10040186","4","4","0","0","31","10040187","0"
"10002","0","0","0","10040186","10040187","4","7","0","0","30","10040188","0"
"0","10040196","0","0","10040187","10040188","4","6","0","0","29","10040189","0"
"2","0","0","0","10040188","10040189","4","2","0","0","28","10040190","0"
"2","0","0","0","10040189","10040190","4","3","0","0","27","10040191","0"
"1","0","0","0","10040190","10040191","4","14","0","0","26","10040192","0"
"3","0","0","0","10040191","10040192","4","3","0","0","25","10040193","0"
"3","0","0","0","10040192","10040193","4","2","0","0","24","10040194","0"
"0","0","0","0","10040193","10040194","4","4","0","0","23","10040195","0"
"0","0","0","10040201","10040194","10040195","4","12","0","0","22","10040202","0"
"10001","0","0","0","10040188","10040196","4","7","0","0","28","10040197","0"
"1","0","0","0","10040196","10040197","4","2","0","0","27","10040198","0"
"1","0","0","0","10040197","10040198","4","14","0","0","26","10040199","0"
"10003","0","0","0","10040198","10040199","4","7","0","0","25","10040200","0"
"2","0","0","0","10040199","10040200","4","14","0","0","24","10040201","0"
"10001","0","0","0","10040200","10040201","4","11","0","0","23","10040195","0"
"0","0","0","0","10040195","10040202","4","4","0","0","21","10040203","0"
"10001","10040211","0","0","10040202","10040203","4","11","0","0","20","10040204","0"
"10003","0","0","0","10040203","10040204","4","7","0","0","19","10040205","0"
"2","0","0","0","10040204","10040205","4","3","0","0","18","10040206","0"
"0","0","0","0","10040205","10040206","4","4","0","0","17","10040207","0"
"5","0","0","10040213","10040206","10040207","4","14","0","0","16","10040208","0"
"2","0","0","0","10040207","10040208","4","2","0","0","15","10040214","0"
"0","0","0","0","10040203","10040211","4","5","0","0","19","10040212","0"
"0","0","0","0","10040211","10040212","4","6","0","0","18","10040213","0"
"3","0","0","0","10040212","10040213","4","2","0","0","17","10040207","0"
"0","0","0","0","10040208","10040214","4","12","0","0","14","10040215","0"
"1","0","0","0","10040214","10040215","4","2","0","0","13","10040216","0"
"10001","0","0","0","10040215","10040216","4","7","0","0","12","10040217","0"
"2","0","0","0","10040216","10040217","4","2","0","0","11","10040218","0"
"10001","0","0","0","10040217","10040218","4","7","0","0","10","10040219","0"
"1","0","0","0","10040218","10040219","4","3","0","0","9","10040220","0"
"10001","0","0","0","10040219","10040220","4","7","0","0","8","10040221","0"
"0","10040226","0","0","10040220","10040221","4","6","0","0","7","10040222","0"
"10001","0","0","0","10040221","10040222","4","7","0","0","6","10040223","0"
"1","0","0","0","10040222","10040223","4","3","0","0","5","10040224","0"
"10002","0","0","10040229","10040223","10040224","4","7","0","0","4","10040225","0"
"0","0","0","0","10040224","10040225","4","4","0","0","3","10040230","0"
"0","0","0","0","10040221","10040226","4","5","0","0","8","10040227","0"
"5","0","0","0","10040226","10040227","4","14","0","0","7","10040228","0"
"10003","0","0","0","10040227","10040228","4","7","0","0","6","10040229","0"
"3","0","0","0","10040228","10040229","4","3","0","0","5","10040224","0"
"3","0","0","0","10040225","10040230","4","2","0","0","2","10040231","0"
"3","0","0","0","10040230","10040231","4","3","0","0","1","10040232","0"
"0","0","0","0","10040231","10040232","4","13","0","0","0","10040233","0"
"1","0","0","0","10040232","10040233","4","2","0","0","66","10040234","0"
"2","0","0","0","10040233","10040234","4","3","0","0","65","10040235","0"
"2","0","0","0","10040234","10040235","4","2","0","0","64","10040236","0"
"0","0","0","0","10040235","10040236","4","5","0","0","63","10040237","0"
"10002","10040246","0","0","10040236","10040237","4","7","0","0","62","10040238","0"
"0","0","0","0","10040237","10040238","4","12","0","0","61","10040239","0"
"0","0","0","0","10040238","10040239","4","6","0","0","60","10040240","0"
"10001","0","0","0","10040239","10040240","4","11","0","0","59","10040241","0"
"1","0","0","0","10040240","10040241","4","2","0","0","58","10040242","0"
"0","0","0","0","10040241","10040242","4","4","0","0","57","10040243","0"
"0","0","0","10040256","10040242","10040243","4","5","0","0","56","10040244","0"
"1","0","0","0","10040243","10040244","4","3","0","0","55","10040245","0"
"2","0","0","0","10040244","10040245","4","14","0","0","54","10040257","0"
"3","0","0","0","10040237","10040246","4","2","0","0","67","10040247","0"
"1","0","0","0","10040246","10040247","4","2","0","0","66","10040248","0"
"6","0","0","0","10040247","10040248","4","14","0","0","65","10040249","0"
"2","0","0","0","10040248","10040249","4","2","0","0","64","10040250","0"
"3","0","0","0","10040249","10040250","4","2","0","0","63","10040251","0"
"3","0","0","0","10040250","10040251","4","14","0","0","62","10040252","0"
"3","0","0","0","10040251","10040252","4","3","0","0","61","10040253","0"
"3","0","0","0","10040252","10040253","4","14","0","0","60","10040254","0"
"0","0","0","0","10040253","10040254","4","4","0","0","59","10040255","0"
"7","0","0","0","10040254","10040255","4","14","0","0","58","10040256","0"
"3","0","0","0","10040255","10040256","4","2","0","0","57","10040243","0"
"1","0","0","0","10040245","10040257","4","3","0","0","53","10040288","0"
"10001","10040300","0","0","10040257","10040288","4","11","0","0","52","10040289","0"
"1","0","0","0","10040288","10040289","4","2","0","0","51","10040290","0"
"1","0","0","0","10040289","10040290","4","3","0","0","50","10040291","0"
"0","0","0","0","10040290","10040291","4","4","0","0","49","10040292","0"
"2","0","0","0","10040291","10040292","4","2","0","0","48","10040293","0"
"0","0","0","0","10040292","10040293","4","6","0","0","47","10040294","0"
"0","0","0","0","10040293","10040294","4","4","0","0","46","10040295","0"
"10002","0","0","0","10040294","10040295","4","7","0","0","45","10040296","0"
"0","0","0","10040308","10040295","10040296","4","12","0","0","44","10040297","0"
"2","0","0","0","10040296","10040297","4","3","0","0","43","10040298","0"
"0","0","0","0","10040297","10040298","4","4","0","0","42","10040299","0"
"0","0","0","0","10040298","10040299","4","6","0","0","41","10040313","0"
"3","0","0","0","10040288","10040300","4","3","0","0","53","10040301","0"
"3","0","0","0","10040300","10040301","4","2","0","0","52","10040302","0"
"0","0","0","0","10040301","10040302","4","4","0","0","51","10040303","0"
"10003","0","0","0","10040302","10040303","4","7","0","0","50","10040304","0"
"4","0","0","0","10040303","10040304","4","14","0","0","49","10040305","0"
"3","0","0","0","10040304","10040305","4","2","0","0","48","10040306","0"
"10003","0","0","0","10040305","10040306","4","7","0","0","47","10040307","0"
"0","0","0","0","10040306","10040307","4","12","0","0","46","10040308","0"
"3","0","0","0","10040307","10040308","4","2","0","0","45","10040296","0"
"2","0","0","0","10040299","10040313","4","2","0","0","40","10040566","0"
"4","0","0","0","10040573","10040316","4","14","0","0","31","10040317","0"
"0","0","0","0","10040316","10040317","4","4","0","0","30","10040318","0"
"0","0","0","0","10040317","10040318","4","12","0","0","29","10040319","0"
"10001","0","0","0","10040318","10040319","4","11","0","0","28","10040320","0"
"0","0","0","0","10040319","10040320","4","5","0","0","27","10040321","0"
"10001","0","0","0","10040320","10040321","4","7","0","0","26","10040323","0"
"2","0","0","0","10040321","10040323","4","3","0","0","25","10040324","0"
"1","0","0","0","10040323","10040324","4","2","0","0","24","10040325","0"
"5","0","0","0","10040324","10040325","4","14","0","0","23","10040326","0"
"0","0","0","0","10040325","10040326","4","4","0","0","22","10040327","0"
"10001","0","0","0","10040326","10040327","4","11","0","0","21","10040328","0"
"0","0","0","0","10040327","10040328","4","6","0","0","20","10040329","0"
"1","0","0","0","10040328","10040329","4","2","0","0","19","10040330","0"
"1","0","0","0","10040329","10040330","4","3","0","0","18","10040331","0"
"0","10040340","0","0","10040330","10040331","4","5","0","0","17","10040332","0"
"0","0","0","0","10040331","10040332","4","4","0","0","16","10040333","0"
"2","0","0","0","10040332","10040333","4","2","0","0","15","10040334","0"
"1","0","0","0","10040333","10040334","4","2","0","0","14","10040335","0"
"10002","0","0","0","10040334","10040335","4","7","0","0","13","10040336","0"
"3","0","0","0","10040335","10040336","4","2","0","0","12","10040337","0"
"1","0","0","0","10040336","10040337","4","2","0","0","11","10040338","0"
"0","0","0","10040345","10040337","10040338","4","6","0","0","10","10040339","0"
"3","0","0","0","10040338","10040339","4","14","0","0","9","10040346","0"
"1","0","0","0","10040331","10040340","4","3","0","0","16","10040341","0"
"10002","0","0","0","10040340","10040341","4","7","0","0","15","10040342","0"
"10001","0","0","0","10040341","10040342","4","11","0","0","14","10040343","0"
"2","0","0","0","10040342","10040343","4","2","0","0","13","10040344","0"
"10001","0","0","0","10040343","10040344","4","7","0","0","12","10040345","0"
"3","0","0","0","10040344","10040345","4","3","0","0","11","10040338","0"
