c8a027ad1d5a5061b97dc23cd708ba774149837149987b68b8edd796858ba1e1,9c90b0f473f8e23368d1fb0642bd8dddbd5e487efa694f9ca7b26ea53e285305,4c592bd107c0614dc8effb21d44203a497d292ef5d13154d146149a40e1c50a3,bdac9e2f762cc7f2937ecad8466bd19ce11ae56ae32080954537adfeb8cdbb82,b713cf7159d3f26477cd6d8d4af5b3ecb07387ac0a15ae65e569974fa9ccb601,72d65a4027dc966235baf425e6416ca1a90d3bbc468b03718c85e4afa3083a43,e23f4d227c2db5a7d66fd760ec3569d33b8d03afa4b8b254a4f55ba15686f357,8e23e11d8493c494dab75529eea1b7307beb9e402d0e33fd6d3f18240843eeee,5caa9bfea78cbf00262e15a59ed5689436316ac8d9d7c475009c9ac76c8da19e,a728fd9e0f573a293323ec73b240e6004e9d968c04315e130ae71c5baf1f9093,059bd72ad34aa6dcf796db728066a085bef65bf537b60bd2124fcf2258caba9f,19a3d7614ac246c406aa525fc6935994d712459e4f55ffe1f824429f98d3212b,fe2b6db8dc9d5731c3444a84487f49d2d58d85b2cbbeedd8426ec064d8103b7d,70d25625d72478bfadf91e54551cd34749e14765d57cada9ba98fdf868d8b1fc,738f404eff37388387337a5896678fe42e615a345e514738ea55f61a060bcab6,a8156a42de56aecc3b7c097fdbf78ad378f6c689eefa6a2de054c1123900aceb,d81ba4ae6c1fd74bc53c69eec4f26204e96a13cd21962471efc7b4faa9adef9c,73c265406539b61ac9e12dd4e941fc4c06f508f93d6f3c884d4519676c3e0671,9b4ca0e1db5d9cd975b2f9f52e8e8e2223ead498b3e13114309b6e55f3c689e3,811fabc1ed16c0343b69e0a3018a2bcf03082f3aae1405980bbfe0ccb63c44c6,0611dec38d769141e8ce9ff13d3bbc1e317744e10bea7ca51c6ba3ab8bfa3ea5,312a6fe9dc28438d75d02cdd31f0627b6bf23898ae1587a66a84382f78c6ee42,eebc3080c6c6d0eff8c94cb2eee84018ca68cdaa1e13eb7323b38c4f9928547f,d8fe2161f90c600ebc723897fd81398fb57be6c3671778338e5f71ca535d6592,78ada2e28d9f014566c20419a93d63b53e56d8e740511392c2a26b76bb68792f,98c4bc2ce4740457400e69d09ea8a30a98ecabb62a849c2ee56a2e68c3f62af6,91fa25c17238eb52d4a262cd996b144ebbfdaecdcb1e99dc46760548851db36b,4ea4fc85be3b9ff22e6f9aed54606640dffea304c7ff02139b4be96df2ea0080,f8d5e827241837a4faf2c14d856a66f4a2f8c4eef432a1e1f2049b8c6e62ebf8,4292bcd585b7893d83420a0e1a203ef63ed3e7ca34a9f813c7e8f1f099c7886b,8cfea1a777fb30f6c14e78ca2afcb9f7c2d310f786914568f3885f6a8e56f150,2fae2f69fb49946a7ac3d40b63438ce12dbd06df4bab38769a3734acbb85be52,cd0b6cc6801b62bf8747fbc182c4d0af0c07d73deb0cd9b88d4529d9296ad2c8,6b7b735145ad3bc08b3e4958ba8a5f72a0d415d42eaa0f066ddfdc0aee91b585,da00c239f91ae30232e7333914a919a42452817a91ec5367289acebadecb4cbb,b07cb3d99a2b709170c98ebebe76439983604deff4080d5759c34c82e7fe0360,c14ed0ff5751d21361b032374640ed28e5d07bf0b40e6909a9bdd5b88f862b1c,9e26de865317cf56513200f03a65eaccb01501d6e03f1c7e23cd268478499464,655d3c20a0fd5fd59805359e4528491d764f16b710f4271c40bc465e900a8131
"1093","401069041","1004205","2.8","0","10930104","1004201","1004105","1004103","401069011","1004101","1","401069051","444","2","1","1004104","2.6","401069031","1004204","710081","1","1004202","1004203","10930101","2","10930102","2.9","1004102","0.06","10930105","1001301","1000000","3","401069021","2.6","1","10930103","0"
"1093","401069041","1004210","2.8","0","10930104","1004206","1004110","1004108","401069011","1004106","1","401069051","445","2","2","1004109","2.6","401069031","1004209","710081","2","1004207","1004208","10930101","2","10930102","2.9","1004107","0.06","10930105","1001303","1000000","3","401069021","2.6","6","10930103","0"
"1093","401069091","1004210","3.1","0","10930104","1004206","1004110","1004108","401069061","1004106","1","401069101","446","2","7","1004109","3","401069081","1004209","710081","7","1004207","1004208","10930101","3","10930102","3.1","1004107","0.06","10930105","1001303","1000000","3.2","401069071","3","22","10930103","0"
"1093","401069141","1004210","4.7","0","10930104","1004206","1004110","1004108","401069111","1004106","1","401069151","447","2","23","1004109","4.5","401069131","1004209","710081","23","1004207","1004208","10930101","4","10930102","4.8","1004107","0.06","10930105","1001303","1000000","5","401069121","4.5","-1","10930103","0"
"1094","401069341","1004210","1.3","0","10940104","1004206","0","0","401069311","0","1","401069351","448","1","-2","0","1.2","401069331","1004209","710091","-2","1004207","1004208","10940101","1","10940102","1.4","0","0.03","10940105","0","1000000","1.5","401069321","1.2","-2","10940103","0"
"1094","401069391","1004205","2.8","0","10940104","1004201","1004105","1004103","401069361","1004101","1","401069401","449","2","1","1004104","2.6","401069381","1004204","710091","1","1004202","1004203","10940101","2","10940102","2.9","1004102","0.06","10940105","1001301","1000000","3","401069371","2.6","1","10940103","0"
"1094","401069391","1004210","2.8","0","10940104","1004206","1004110","1004108","401069361","1004106","1","401069401","450","2","2","1004109","2.6","401069381","1004209","710091","2","1004207","1004208","10940101","2","10940102","2.9","1004107","0.06","10940105","1001303","1000000","3","401069371","2.6","6","10940103","0"
"1094","401069441","1004210","3.1","0","10940104","1004206","1004110","1004108","401069411","1004106","1","401069451","451","2","7","1004109","3","401069431","1004209","710091","7","1004207","1004208","10940101","3","10940102","3.1","1004107","0.06","10940105","1001303","1000000","3.2","401069421","3","22","10940103","0"
"1094","401069491","1004210","4.7","0","10940104","1004206","1004110","1004108","401069461","1004106","1","401069501","452","2","23","1004109","4.5","401069481","1004209","710091","23","1004207","1004208","10940101","4","10940102","4.8","1004107","0.06","10940105","1001303","1000000","5","401069471","4.5","-1","10940103","0"
"1095","401069691","1004210","1.3","0","10950104","1004206","0","0","401069661","0","1","401069701","453","1","-2","0","1.2","401069681","1004209","710101","-2","1004207","1004208","10950101","1","10950102","1.4","0","0.03","10950105","0","1000000","1.5","401069671","1.2","-2","10950103","0"
"1095","401069741","1004205","2.8","0","10950104","1004201","1004105","1004103","401069711","1004101","1","401069751","454","2","1","1004104","2.6","401069731","1004204","710101","1","1004202","1004203","10950101","2","10950102","2.9","1004102","0.06","10950105","1001301","1000000","3","401069721","2.6","1","10950103","0"
"1095","401069741","1004210","2.8","0","10950104","1004206","1004110","1004108","401069711","1004106","1","401069751","455","2","2","1004109","2.6","401069731","1004209","710101","2","1004207","1004208","10950101","2","10950102","2.9","1004107","0.06","10950105","1001303","1000000","3","401069721","2.6","6","10950103","0"
"1095","401069791","1004210","3.1","0","10950104","1004206","1004110","1004108","401069761","1004106","1","401069801","456","2","7","1004109","3","401069781","1004209","710101","7","1004207","1004208","10950101","3","10950102","3.1","1004107","0.06","10950105","1001303","1000000","3.2","401069771","3","22","10950103","0"
"1095","401069841","1004210","4.7","0","10950104","1004206","1004110","1004108","401069811","1004106","1","401069851","457","2","23","1004109","4.5","401069831","1004209","710101","23","1004207","1004208","10950101","4","10950102","4.8","1004107","0.06","10950105","1001303","1000000","5","401069821","4.5","-1","10950103","0"
"1096","401070041","1004210","1.3","0","10960104","1004206","0","0","401070011","0","1","401070051","458","1","-2","0","1.2","401070031","1004209","710111","-2","1004207","1004208","10960101","1","10960102","1.4","0","0.03","10960105","0","1000000","1.5","401070021","1.2","-2","10960103","0"
"1096","401070091","1004205","2.8","0","10960104","1004201","1004105","1004103","401070061","1004101","1","401070101","459","2","1","1004104","2.6","401070081","1004204","710111","1","1004202","1004203","10960101","2","10960102","2.9","1004102","0.06","10960105","1001301","1000000","3","401070071","2.6","1","10960103","0"
"1096","401070091","1004210","2.8","0","10960104","1004206","1004110","1004108","401070061","1004106","1","401070101","460","2","2","1004109","2.6","401070081","1004209","710111","2","1004207","1004208","10960101","2","10960102","2.9","1004107","0.06","10960105","1001303","1000000","3","401070071","2.6","6","10960103","0"
"1096","401070141","1004210","3.1","0","10960104","1004206","1004110","1004108","401070111","1004106","1","401070151","461","2","7","1004109","3","401070131","1004209","710111","7","1004207","1004208","10960101","3","10960102","3.1","1004107","0.06","10960105","1001303","1000000","3.2","401070121","3","22","10960103","0"
"1096","401070191","1004210","4.7","0","10960104","1004206","1004110","1004108","401070161","1004106","1","401070201","462","2","23","1004109","4.5","401070181","1004209","710111","23","1004207","1004208","10960101","4","10960102","4.8","1004107","0.06","10960105","1001303","1000000","5","401070171","4.5","-1","10960103","0"
"1097","401070391","1004210","1.3","0","10970104","1004206","0","0","401070361","0","1","401070401","463","1","-2","0","1.2","401070381","1004209","710121","-2","1004207","1004208","10970101","1","10970102","1.4","0","0.03","10970105","0","1000000","1.5","401070371","1.2","-2","10970103","0"
"1097","401070441","1004205","2.8","0","10970104","1004201","1004105","1004103","401070411","1004101","1","401070451","464","2","1","1004104","2.6","401070431","1004204","710121","1","1004202","1004203","10970101","2","10970102","2.9","1004102","0.06","10970105","1001301","1000000","3","401070421","2.6","1","10970103","0"
"1097","401070441","1004210","2.8","0","10970104","1004206","1004110","1004108","401070411","1004106","1","401070451","465","2","2","1004109","2.6","401070431","1004209","710121","2","1004207","1004208","10970101","2","10970102","2.9","1004107","0.06","10970105","1001303","1000000","3","401070421","2.6","6","10970103","0"
"1097","401070491","1004210","3.1","0","10970104","1004206","1004110","1004108","401070461","1004106","1","401070501","466","2","7","1004109","3","401070481","1004209","710121","7","1004207","1004208","10970101","3","10970102","3.1","1004107","0.06","10970105","1001303","1000000","3.2","401070471","3","22","10970103","0"
"1097","401070541","1004210","4.7","0","10970104","1004206","1004110","1004108","401070511","1004106","1","401070551","467","2","23","1004109","4.5","401070531","1004209","710121","23","1004207","1004208","10970101","4","10970102","4.8","1004107","0.06","10970105","1001303","1000000","5","401070521","4.5","-1","10970103","0"
"1098","401070741","1004210","1.3","0","10980104","1004206","0","0","401070711","0","1","401070751","468","1","-2","0","1.2","401070731","1004209","710011","-2","1004207","1004208","10980101","1","10980102","1.4","0","0.03","10980105","0","1000000","1.5","401070721","1.2","-2","10980103","0"
"1098","401070791","1004205","2.8","0","10980104","1004201","1004105","1004103","401070761","1004101","1","401070801","469","2","1","1004104","2.6","401070781","1004204","710011","1","1004202","1004203","10980101","2","10980102","2.9","1004102","0.06","10980105","1001301","1000000","3","401070771","2.6","1","10980103","0"
"1098","401070791","1004210","2.8","0","10980104","1004206","1004110","1004108","401070761","1004106","1","401070801","470","2","2","1004109","2.6","401070781","1004209","710011","2","1004207","1004208","10980101","2","10980102","2.9","1004107","0.06","10980105","1001303","1000000","3","401070771","2.6","6","10980103","0"
"1098","401070841","1004210","3.1","0","10980104","1004206","1004110","1004108","401070811","1004106","1","401070851","471","2","7","1004109","3","401070831","1004209","710011","7","1004207","1004208","10980101","3","10980102","3.1","1004107","0.06","10980105","1001303","1000000","3.2","401070821","3","22","10980103","0"
"1098","401070891","1004210","4.7","0","10980104","1004206","1004110","1004108","401070861","1004106","1","401070901","472","2","23","1004109","4.5","401070881","1004209","710011","23","1004207","1004208","10980101","4","10980102","4.8","1004107","0.06","10980105","1001303","1000000","5","401070871","4.5","-1","10980103","0"
"1099","401071091","1004210","1.3","0","10990104","1004206","0","0","401071061","0","1","401071101","473","1","-2","0","1.2","401071081","1004209","710021","-2","1004207","1004208","10990101","1","10990102","1.4","0","0.03","10990105","0","1000000","1.5","401071071","1.2","-2","10990103","0"
"1099","401071141","1004205","2.8","0","10990104","1004201","1004105","1004103","401071111","1004101","1","401071151","474","2","1","1004104","2.6","401071131","1004204","710021","1","1004202","1004203","10990101","2","10990102","2.9","1004102","0.06","10990105","1001301","1000000","3","401071121","2.6","1","10990103","0"
"1099","401071141","1004210","2.8","0","10990104","1004206","1004110","1004108","401071111","1004106","1","401071151","475","2","2","1004109","2.6","401071131","1004209","710021","2","1004207","1004208","10990101","2","10990102","2.9","1004107","0.06","10990105","1001303","1000000","3","401071121","2.6","6","10990103","0"
"1099","401071191","1004210","3.1","0","10990104","1004206","1004110","1004108","401071161","1004106","1","401071201","476","2","7","1004109","3","401071181","1004209","710021","7","1004207","1004208","10990101","3","10990102","3.1","1004107","0.06","10990105","1001303","1000000","3.2","401071171","3","22","10990103","0"
"1099","401071241","1004210","4.7","0","10990104","1004206","1004110","1004108","401071211","1004106","1","401071251","477","2","23","1004109","4.5","401071231","1004209","710021","23","1004207","1004208","10990101","4","10990102","4.8","1004107","0.06","10990105","1001303","1000000","5","401071221","4.5","-1","10990103","0"
