0e9829980620b2577706efafc20ef2df599cf798189e7baf5b4587c67aa5764f,228570bd1b807eefddcee8a720457a6f36a24f6ad16c81e0d838151cd8c1df05,a0fc605b8e4b4ad27577e607bb11ce723da3e02fdd3139521c0f269b59ccb4e5,a3f053b882635aca0202c6da61b9f9bf298c087bd8b01ce0bdb7f231f11fad41,20f1628a357520d989c072421d1a88f30c42836344c7bbe2415bf68bf3478f92,00b3915c5685f1103607086d8b6eeb196fd336549c348bcaf8bfecd5f374dac9,03c72c2a375322f666ce3b8141b88141d944c33b055e896304bf40ba916cb0f9,8519cd6134f3db6d0199f5595d3c175b0ff514f4a7f4425d9bf1e0208a0a29ad,d4a7648d16cc8cc124af44f8862ec3f1863ed53e0bec1c38674e74c65b521da3,8fec8e6afebff483022aa825f156fe95b3d092b19cc0a8497c536bc7eefde1a4,9dfd33c05414671361e884fcd0a1ce89dd3af0b73477d2e0c8b6ed6914bb0cac
"514056","91","","","514","","","","","","514063"
"vo_drama_10082014","21","","","514","","vo_drama_10082014_008","0","","0","514064"
"106831","11","0.5","0","514","0","沒問題嗎？\n哈哈，你的身邊\n還是一樣這麼熱鬧呢。\n一點也不會無聊，看起來很不錯哦。","1","0","7","514065"
"106831","3","","","514","","nop_talk_bitter","","0.2","1","514066"
"4","93","","","514","","1","","","","514067"
"106831","3","","1","514","0","nop_talk_arm_crossed_joy","nop_talk_arm_crossed_loop_joy","0.2","0","514068"
"514065","91","","","514","","","","","","514069"
"0.5","93","","","514","","0","","","","514070"
"1","1","nop_idle_joy1","-270","515","1","102931","150","1.95","105","515001"
"1","1","nop_idle_wish","-255","515","0","104211","-150","1.95","103","515002"
"1","1","nop_15_tsumugi_idle_arm_crossed","-275","515","0","105411","-300","1.95","104","515003"
"0.5","93","","","515","","0","","","","515004"
"vo_drama_10082015","21","","","515","","vo_drama_10082015_001","0","","0","515005"
"102931","11","0.5","0","515","0","新年快樂！\n歡迎來到慈樂之音新年演唱會！\n……不對，我們才是\n被找來的那一方呢。對不起！","1","0","4","515006"
"102931","3","","","515","","nop_15_nozomi_talk_joy","","0.2","1","515007"
"2.5","93","","","515","","1","","","","515008"
"102931","3","","1","515","0.2","nop_15_nozomi_start","nop_15_nozomi_start_loop","0.2","0","515009"
"3","93","","","515","","1","","","","515010"
"102931","3","","","515","","nop_talk_bitter","","0.2","1","515011"
"515006","91","","","515","","","","","","515012"
"0.2","93","","","515","","1","","","","515013"
"102931","3","","","515","","nop_idle_bitter","","0.2","1","515014"
"vo_drama_10082015","21","","","515","","vo_drama_10082015_002","0","","0","515015"
"104211","11","0.5","0","515","0","望，妳真是的。\n真是抱歉，因為我們\n直到剛才都在排練……\n謝謝你今天邀請我們來玩。","1","0","4","515016"
"104211","3","","","515","","nop_talk_worry","","0.2","1","515017"
"3","93","","","515","","1","","","","515018"
"104211","3","","","515","","nop_talk_wish4","","0.2","1","515019"
"5","93","","","515","","1","","","","515020"
"104211","3","","","515","","nop_talk_joy3","","0.2","1","515021"
"1.5","93","","","515","","1","","","","515022"
"104211","3","","1","515","0.2","nop_bow2","nop_idle_normal","0.2","0","515023"
"515016","91","","","515","","","","","","515024"
"vo_drama_10082015","21","","","515","","vo_drama_10082015_003","0","","0","515025"
"105411","11","0.5","0","515","0","受不了，因為騎士先生\n邀請得太突然了啦。\n就算是跨年期間，\n偶像的行程也是很滿的哦？","1","0","6","515026"
"105411","3","","","515","","nop_talk_sad2","","0.2","1","515027"
"4.5","93","","","515","","1","","","","515028"
"105411","3","","","515","","nop_talk_anger","","0.2","1","515029"
"515026","91","","","515","","","","","","515030"
"105411","3","","","515","","nop_idle_anger","","0.2","1","515031"
"vo_drama_10082015","21","","","515","","vo_drama_10082015_004","0","","0","515032"
"102931","11","0.5","0","515","0","呵呵。一收到邀請，\n馬上就開口說「走吧！」的人\n明明就是紡希呢。","1","0","6","515033"
"102931","3","","","515","","nop_talk_bitter","","0.2","1","515034"
"1.5","93","","","515","","1","","","","515035"
"102931","3","","","515","","nop_talk_thinking","","0.2","1","515036"
"515033","91","","","515","","","","","","515037"
"102931","3","","","515","","nop_idle_thinking","","0.2","1","515038"
"vo_drama_10082015","21","","","515","","vo_drama_10082015_005","0","","0","515039"
"105411","11","0.5","0","515","0","小、小望！\n那只是因為我覺得\n怜大人也會來而已！","1","0","4","515040"
"105411","3","","","515","","nop_talk_surprise2","","0.2","1","515041"
"1.75","93","","","515","","1","","","","515042"
"105411","3","","","515","","nop_talk_anger2","","0.2","1","515043"
"515040","91","","","515","","","","","","515044"
"105411","3","","","515","","nop_idle_anger2","","0.2","1","515045"
"vo_drama_10082015","21","","","515","","vo_drama_10082015_006","0","","0","515046"
"104211","11","0.5","0","515","0","的確有很多人都來參加了呢。\n製作人小姐看起來\n也玩得很開心。","1","0","5","515047"
"104211","3","","","515","","nop_talk_wish","","0.2","1","515048"
"515047","91","","","515","","","","","","515049"
"104211","3","","","515","","nop_idle_wish","","0.2","1","515050"
"vo_drama_10082015","21","","","515","","vo_drama_10082015_007","0","","0","515051"
"102931","11","0.5","0","515","0","有這麼多人聚集在一起，\n一定是因為你的人緣很好呢。","1","0","6","515052"
"102931","3","","","515","","nop_15_nozomi_talk_joy","","0.2","1","515053"
"515052","91","","","515","","","","","","515054"
"102931","3","","","515","","nop_idle_joy1","","0.2","1","515055"
"vo_drama_10082015","21","","","515","","vo_drama_10082015_008","0","","0","515056"
"105411","11","0.5","0","515","0","話說剛才\n製作人問說要不要\n找在場的大家來參加\n下一次的演唱會……","1","0","4","515057"
"105411","3","","","515","","nop_talk_surprise1","","0.2","1","515058"
"2","93","","","515","","1","","","","515059"
"105411","3","","","515","","nop_talk_thinking","","0.5","1","515060"
"5","93","","","515","","1","","","","515061"
"105411","3","","","515","","nop_talk_surprise1","","0.2","1","515062"
"515057","91","","","515","","","","","","515063"
"105411","3","","","515","","nop_idle_surprise1","","0.2","1","515064"
"vo_drama_10082015","21","","","515","","vo_drama_10082015_009","0","","0","515065"
"102931","11","0.5","0","515","0","很棒耶！\n如果不會造成困擾的話，我想這麼做。\n大家覺得呢？","1","0","5","515066"
"102931","3","","","515","","nop_talk_joy2","","0.2","1","515067"
"2","93","","","515","","1","","","","515068"
"102931","3","","","515","","nop_talk_normal","","0.2","1","515069"
"515066","91","","","515","","","","","","515070"
"102931","3","","","515","","nop_idle_normal","","0.2","1","515071"
"vo_drama_10082015","21","","","515","","vo_drama_10082015_010","0","","0","515072"
"104211","11","0.5","0","515","0","我也是。\n能受邀參加這麼美好的新年會，\n我想回報這份恩情。","1","0","5","515073"
"104211","3","","","515","","nop_talk_joy1","","0.2","1","515074"
"2.25","93","","","515","","1","","","","515075"
"104211","3","","","515","","nop_talk_wish","","0.2","1","515076"
"515073","91","","","515","","","","","","515077"
"104211","3","","","515","","nop_idle_wish","","0.2","1","515078"
"vo_drama_10082015","21","","","515","","vo_drama_10082015_011","0","","0","515079"
"105411","11","0.5","0","515","0","既然這樣，\n下次的演唱會也要辦到完美哦。\n因為也要招待怜大人來的關係！","1","0","6","515080"
"105411","3","","1","515","0.2","nop_talk_guts2","nop_talk_guts2_loop","0.2","0","515081"
"3.5","93","","","515","","1","","","","515082"
"105411","3","","1","515","0.2","nop_talk_doya","nop_talk_doya_loop","0.2","0","515083"
"515080","91","","","515","","","","","","515084"
"105411","3","","","515","","nop_idle_doya","","0.2","1","515085"
"vo_drama_10082015","21","","","515","","vo_drama_10082015_012","0","","0","515086"
"102931","11","0.5","0","515","0","幹勁十足呢！\n那麼，回去後就趕緊\n繼續排練吧！","1","0","4","515087"
"102931","3","","","515","","nop_talk_joy2","","0.2","1","515088"
"2","93","","","515","","1","","","","515089"
"102931","3","","","515","","nop_talk_joy1","","0.2","1","515090"
"515087","91","","","515","","","","","","515091"
"102931","3","","","515","","nop_idle_joy1","","0.2","1","515092"
"vo_drama_10082015","21","","","515","","vo_drama_10082015_013","0","","0","515093"
"104211","11","0.5","0","515","0","我們會舉辦一場能配得上\n新年之始的美妙演唱會。","1","0","6","515094"
"104211","3","","","515","","nop_talk_joy3_blink","","0.2","1","515095"
"515094","91","","","515","","","","","","515096"
"104211","3","","","515","","nop_idle_joy1","","0.2","1","515097"
"vo_drama_10082015","21","","","515","","vo_drama_10082015_014","0","","0","515098"
"105411","11","0.5","0","515","0","我們會準備好\n無懈可擊的舞台。\n敬請期待。","1","0","6","515099"
"105411","3","","1","515","0.2","nop_15_tsumugi_talk_arm_crossed","nop_15_tsumugi_talk_arm_crossed_loop","0.2","0","515100"
"2.5","93","","","515","","1","","","","515101"
"105411","3","","","515","","nop_talk_arm_crossed_loop_joy","","0.2","1","515102"
"515099","91","","","515","","","","","","515103"
"105411","3","","","515","","nop_idle_arm_crossed_joy","","0.2","1","515104"
"vo_drama_10082015","21","","","515","","vo_drama_10082015_015","0","","0","515105"
"102931","11","0.5","0","515","0","今年我們慈樂之音\n身為偶像也會全力以赴的！\n絕對要專心看著我們哦♪","1","0","6","515106"
"102931","3","","","515","","nop_talk_joy2","","0.2","1","515107"
"3","93","","","515","","","","","","515108"
"102931","3","","1","515","0.2","nop_15_cmn_last","nop_talk_joy1_wink","0.2","0","515109"
"515106","91","","","515","","","","","","515110"
"102931","3","","1","515","0.2","nop_talk_guts4","nop_idle_guts4","0.2","0","515111"
"0.2","93","","","515","","","","","","515112"
"104211","3","","1","515","0.2","nop_talk_guts2","nop_idle_guts2","0.2","0","515113"
"0.1","93","","","515","","","","","","515114"
"105411","3","","1","515","0.2","nop_talk_guts2","nop_idle_guts2","0.2","0","515115"
"1","93","","","515","","0","","","","515116"
"1","1","nop_idle_normal","-255","516","1","106731","150","1.95","105","516001"
"1","1","nop_idle_joy2","-255","516","0","106631","-150","1.95","101","516002"
"1","1","nop_16_kaya_idle_normal2","-275","516","0","106531","-300","1.95","104","516003"
"1","5","nop_rago_idle","-255","516","1","2","230","1.95","106","516004"
"1","5","NoItem_idle","-255","516","1","22","150","1.95","106","516005"
"1","5","NoItem","-255","516","1","23","150","1.95","100","516006"
"23","6","","0","516","0","1","1","0","1","516007"
"22","6","","0","516","0","1","1","0","1","516008"
"0.5","93","","","516","","0","","","","516009"
"106631","3","","","516","","nop_talk_joy2","","0.2","1","516010"
"vo_drama_10082016","21","","","516","","vo_drama_10082016_001","0","","0","516011"
"106631","11","0.5","0","516","0","來，小哥！新年快樂啦！\n給我紅包！","1","0","5","516012"
"2.2","93","","","516","","1","","","","516013"
"106631","3","","1","516","0","nop_16_inori_talk_doya","nop_16_inori_talk_doya_loop","0.2","0","516014"
"516012","91","","","516","","","","","","516015"
"106631","3","","","516","","nop_16_inori_idle_doya","","0.2","1","516016"
"106531","3","","","516","","nop_16_kaya_talk_normal","","0.2","1","516017"
"vo_drama_10082016","21","","","516","","vo_drama_10082016_002","0","","0","516018"
"106531","11","0.5","0","516","0","喂──祈梨。\n大過年的，\n妳這是什麼難看的舉動呀。\n老大，妳也唸她幾句吧。","1","0","7","516019"
"4","93","","","516","","1","","","","516020"
"106531","3","","1","516","0","nop_16_kaya_talk_normal2","nop_16_kaya_talk_normal2_loop","0.2","0","516021"
"516019","91","","","516","","","","","","516022"
"106531","3","","","516","","nop_16_kaya_idle_normal2","","0.2","1","516023"
"106731","3","","","516","","nop_talk_joy1","","0.2","1","516024"
"vo_drama_10082016","21","","","516","","vo_drama_10082016_003","0","","0","516025"
"106731","11","0.5","0","516","0","不說那個了，這還真厲害耶～\n畢竟這裡不但有\n強大公會的公會長，\n連七冠和公主都在場呢。","1","0","7","516026"
"516026","91","","","516","","","","","","516027"
"106731","3","","","516","","nop_idle_joy1","","0.2","1","516028"
"106631","3","","1","516","0","nop_16_inori_talk_nofaith","nop_16_inori_talk_nofaith_loop","0.2","0","516029"
"vo_drama_10082016","21","","","516","","vo_drama_10082016_004","0","","0","516030"
"106631","11","0.5","0","516","0","感覺老大好像在想很危險的事了哦？\n該被唸幾句的人不是我，是老大吧？\n快把老大帶去給茉莉她們！！","1","0","6","516031"
"4","93","","","516","","1","","","","516032"
"106631","3","","1","516","0","nop_16_inori_talk_guts","nop_16_inori_talk_guts_loop","0.2","0","516033"
"516031","91","","","516","","","","","","516034"
"106631","3","","","516","","nop_16_inori_idle_guts","","0.2","1","516035"
"106731","3","","","516","","nop_talk_normal","","0.2","1","516036"
"vo_drama_10082016","21","","","516","","vo_drama_10082016_005","0","","0","516037"
"106731","11","0.5","0","516","0","祈梨好過分哦～\n我剛剛那是「想和大家合作，\n一起去探究世界的祕密～！」\n的意思哦？","1","0","7","516038"
"4","93","","","516","","1","","","","516039"
"106731","3","","1","516","0","nop_talk_guts2","nop_talk_guts2_loop","0.2","0","516040"
"516038","91","","","516","","","","","","516041"
"106731","3","","","516","","nop_idle_wish","","0.2","1","516042"
"22","3","","","516","","nop_16_homare_idle_wish","","0.2","1","516043"
"106631","3","","","516","","nop_talk_sad","","0.2","1","516044"
"vo_drama_10082016","21","","","516","","vo_drama_10082016_006","0","","0","516045"
"106631","11","0.5","0","516","0","那麼可疑，\n怎麼能信任……\n呀啊！眼睛！\n別睜開眼睛啊！","1","0","5","516046"
"3.4","93","","","516","","1","","","","516047"
"23","3","","","516","","BlackFade","","0","1","516048"
"23","6","","0.5","516","0","1","1","0.2","1","516049"
"0.2","93","","","516","","1","","","","516050"
"22","6","","1","516","0","1","1","0","1","516051"
"22","3","","1","516","0.2","nop_16_homare_talk_kaigan_wish","nop_16_homare_idle_kaigan_wish","0.2","0","516052"
"106731","3","","1","516","0.2","nop_16_homare_talk_kaigan_wish","nop_16_homare_idle_kaigan_wish","0.2","0","516053"
"106631","3","","1","516","0.2","nop_surprise","nop_talk_surprise2","0.2","0","516054"
"1","93","","","516","","0","","","","516055"
"23","6","","0","516","0","1","1","0.2","1","516056"
"516046","91","","","516","","","","","","516057"
"106631","3","","","516","","nop_idle_surprise2","","0.2","1","516058"
"106531","3","","1","516","0","nop_15_tsumugi_talk_arm_crossed","nop_15_tsumugi_talk_arm_crossed_loop","0.2","0","516059"
"vo_drama_10082016","21","","","516","","vo_drama_10082016_007","0","","0","516060"
"106531","11","0.5","0","516","0","唉……就算過年了，\n感覺我們也沒有變呢。\n哎，今年就多多關照啦。","1","0","6","516061"
"4","93","","","516","","1","","","","516062"
"106531","3","","1","516","0","nop_16_inori_talk_doya","nop_16_inori_talk_doya_loop","0.2","0","516063"
"516061","91","","","516","","","","","","516064"
"106531","3","","","516","","nop_16_inori_idle_doya","","0.2","1","516065"
"0.5","93","","","516","","0","","","","516066"
"1","1","nop_idle_normal","-225","517","1","111031","150","1.95","104","517001"
"1","1","nop_idle_normal","-225","517","0","110931","-150","1.95","103","517002"
"1","1","nop_17_chloe_idle_normal2","-255","517","0","110831","-300","1.95","105","517003"
"0.5","93","","","517","","0","","","","517004"
"vo_drama_10082017","21","","","517","","vo_drama_10082017_001","0","","0","517005"
"110931","11","0.5","0","517","0","呀啊啊啊啊～！\n不但有無敵歌姬慈樂之音的幾位偶像，\n身邊也全是美少女！\n這場臉長得好看的新年會簡直太棒了！","1","0","7","517006"
"110931","3","","1","517","0.2","nop_17_chieru_swing","nop_idle_normal","0.2","0","517007"
"1.5","93","","","517","","1","","","","517008"
"110931","3","","1","517","0","nop_17_chieru_ahahaStand_in","nop_17_chieru_ahahaStand_loop","0.2","0","517009"
"4","93","","","517","","1","","","","517010"
"110931","3","","1","517","0","nop_17_chieru_huhuStand_in","nop_17_chieru_huhuStand_loop","0.2","0","517011"
"517006","91","","","517","","","","","","517012"
"vo_drama_10082017","21","","","517","","vo_drama_10082017_002","0","","0","517013"
"110831","11","0.5","0","517","0","話說大家的個性都好強烈啊……\n我們完全就是路人耶。\n碧正緊緊抱著柱子不停地顫抖耶。","1","0","6","517014"
"110831","3","","1","517","0","nop_17_chloe_talk_normal_sad","nop_17_chloe_talk_normal_sad_loop","0.2","0","517015"
"3.5","93","","","517","","1","","","","517016"
"110831","3","","","517","","nop_talk_worry","","0.2","1","517017"
"517014","91","","","517","","","","","","517018"
"110831","3","","","517","","nop_17_chloe_idle_normal2","","0.2","1","517019"
"vo_drama_10082017","21","","","517","","vo_drama_10082017_003","0","","0","517020"
"111031","11","0.5","0","517","0","相較之下，墨團的每一人都很豪邁，\n一口氣乾掉麥酒大吵大鬧的還真可怕。\n真不愧是精明的企業家。\n尤其秋乃學姐還是貴族出身呢。","1","0","7","517021"
"111031","3","","","517","","nop_talk_normal_suprise1","","0.2","1","517022"
"110931","3","","","517","","nop_idle_normal_suprise1","","0.2","1","517023"
"2.2","93","","","517","","1","","","","517024"
"111031","3","","","517","","nop_talk_joy1","","0.2","1","517025"
"4.8","93","","","517","","1","","","","517026"
"111031","3","","","517","","nop_talk_joy3_blink2","","0.2","1","517027"
"517021","91","","","517","","","","","","517028"
"111031","3","","","517","","nop_idle_normal","","0.2","1","517029"
"vo_drama_10082017","21","","","517","","vo_drama_10082017_004","0","","0","517030"
"110931","11","0.5","0","517","0","啊，說到貴族，\n不是有訓詞之類的東西嗎？\n「我們神抽生在好家庭的有錢人\n應該幫助貧窮的庶民」，像這樣的。","1","0","6","517031"
"110931","3","","","517","","nop_talk_joy1_normal","","0.2","1","517032"
"4.3","93","","","517","","1","","","","517033"
"110931","3","","1","517","0","nop_17_chieru_talk_doya","nop_17_chieru_talk_doya_loop","0.2","0","517034"
"517031","91","","","517","","","","","","517035"
"vo_drama_10082017","21","","","517","","vo_drama_10082017_005","0","","0","517036"
"111031","11","0.5","0","517","0","沒錯，琪愛兒。\n貴族義務──\n簡單換個說法，就是秋乃學姐有\n援助我們金錢的義務。","1","0","6","517037"
"111031","3","","1","517","0","nop_17_yuni_talk_nofaith","nop_17_yuni_talk_nofaith_loop","0.2","0","517038"
"3","93","","","517","","1","","","","517039"
"111031","3","","1","517","0","nop_talk_guts2","nop_talk_guts2_loop","0.2","0","517040"
"517037","91","","","517","","","","","","517041"
"vo_drama_10082017","21","","","517","","vo_drama_10082017_006","0","","0","517042"
"110831","11","0.5","0","517","0","啊？是這樣嗎？\n那麼，\n就不得不去領個紅包了呢。","1","0","5","517043"
"110831","3","","","517","","nop_talk_arm_crossed_loop2","","0.2","1","517044"
"1.7","93","","","517","","1","","","","517045"
"110831","3","","1","517","0","nop_17_chloe_talk_normal_joy","nop_17_chloe_talk_normal_joy_loop","0.2","0","517046"
"110931","3","","","517","","nop_idle_joy1","","0.2","1","517047"
"517043","91","","","517","","","","","","517048"
"110831","3","","","517","","nop_17_chloe_idle_normal_joy","","0.2","1","517049"
"vo_drama_10082017","21","","","517","","vo_drama_10082017_007","0","","0","517050"
"110931","11","0.5","0","517","0","話說，這裡有這麼多人，\n像貴族啊、王族啊\n那樣高貴的人物，\n隨便數數就有好幾位吧？","1","0","6","517051"
"110931","3","","","517","","nop_talk_joy2","","0.2","1","517052"
"5","93","","","517","","1","","","","517053"
"111031","3","","","517","","nop_idle_surprise_kira","","0.2","1","517054"
"517051","91","","","517","","","","","","517055"
"110931","3","","","517","","nop_idle_normal","","0.2","1","517056"
"vo_drama_10082017","21","","","517","","vo_drama_10082017_008","0","","0","517057"
"111031","11","0.5","0","517","0","好，大家走吧！\n呼哈哈有錢的傢伙們，\n讓我們扒個精光吧──！","1","0","7","517058"
"111031","3","","1","517","0","nop_17_yuni_pose","nop_17_yuni_pose_loop","0.2","0","517059"
"0.7","93","","","517","","1","","","","517060"
"110931","3","","1","517","0.2","nop_17_chieru_smile","nop_idle_normal","0.2","0","517061"
"110931","12","0","0","517","0","10","0","0","1","517062"
"110831","3","","1","517","0.2","nop_17_chloe_04","nop_17_chloe_idle_normal_joy","0.2","0","517063"
"110831","12","0","0","517","0","6","0","0","1","517064"
"1","93","","","517","","1","","","","517065"
"111031","3","","","517","","nop_17_yuni_huhuStand_in","","0.2","0","517066"
"1.5","93","","","517","","1","","","","517067"
"111031","3","","1","517","0","nop_17_yuni_ahahaStand_in","nop_17_yuni_ahahaStand_loop","0.2","0","517068"
"517058","91","","","517","","","","","","517069"
"111031","4","","","517","","0","","","","517070"
"111031","3","","","517","","nop_run","","0.2","1","517071"
"111031","2","","0","517","","1000","3","","-225","517072"
"0.3","93","","","517","","0","","","","517073"
"110931","3","","","517","","nop_run","","0.2","1","517074"
"110931","2","","0","517","","1000","3","","-225","517075"
"0.1","93","","","517","","0","","","","517076"
"110831","3","","","517","","nop_run_joy","","0.2","1","517077"
"110831","2","","0","517","","1000","3","","-255","517078"
"3","93","","","517","","0","","","","517079"
"0.5","93","","","517","","0","","","","517080"
"1","1","nop_idle_normal","-255","518","0","115031","-150","1.95","105","518001"
"1","1","nop_18_muimi_idle_joy_normal","-255","518","1","114711","150","1.95","104","518002"
"1","1","nop_18_karin_idle_normal","-275","518","0","118511","-1000","1.95","107","518003"
"1","1","nop_idle_joy2","-275","518","1","118031","300","1.95","106","518004"
"0.5","93","","","518","","0","","","","518005"
"118031","3","","","518","","nop_18_credita_talk_surprise","","0.2","1","518006"
"vo_drama_10082018","21","","","518","","vo_drama_10082018_001","0","","0","518007"
"118031","11","0.5","0","518","0","哎呀、哎呀！\n真是場美妙的新年會！\n不過我們【里士滿工商會】主辦的\n新年會也絲毫不遜色呢。","1","0","6","518008"
"3.5","93","","","518","","1","","","","518009"
"118031","3","","1","518","0","nop_talk_doya","nop_talk_doya_loop","0.2","0","518010"
"518008","91","","","518","","","","","","518011"
"118031","3","","","518","","nop_idle_doya","","0.2","1","518012"
"114711","3","","","518","","nop_18_muimi_hello","","0.2","1","518013"
"vo_drama_10082018","21","","","518","","vo_drama_10082018_002","0","","0","518014"
"114711","11","0.5","0","518","0","新年快樂！\n年菜也很美味，\n這真是最棒的新年了！","1","0","7","518015"
"1.5","93","","","518","","1","","","","518016"
"114711","3","","","518","","nop_talk_normal","","0.2","1","518017"
"518015","91","","","518","","","","","","518018"
"114711","3","","","518","","nop_idle_normal","","0.2","1","518019"
"115031","3","","","518","","nop_talk_sad2","","0.2","1","518020"
"vo_drama_10082018","21","","","518","","vo_drama_10082018_003","0","","0","518021"
"115031","11","0.5","0","518","0","在場人數非常多呢。\n沒有緊張感當然是滿困擾的，\n不過現在是新年，就算了吧。","1","0","6","518022"
"518022","91","","","518","","","","","","518023"
"115031","3","","","518","","nop_idle_normal","","0.2","1","518024"
"114711","3","","","518","","nop_talk_bitter","","0.2","1","518025"
"vo_drama_10082018","21","","","518","","vo_drama_10082018_004","0","","0","518026"
"114711","11","0.5","0","518","0","雖然嘴上那麼說，\n但似似花的新年和服穿得很完美哦！","1","0","7","518027"
"518027","91","","","518","","","","","","518028"
"114711","3","","","518","","nop_18_muimi_idle_normal","","0.2","1","518029"
"115031","3","","","518","","nop_talk_thinking","","0.2","1","518030"
"vo_drama_10082018","21","","","518","","vo_drama_10082018_005","0","","0","518031"
"115031","11","0.5","0","518","0","……穿著適當的服飾以融入當下場合，\n這也是祕密行動的一環。","1","0","9","518032"
"518032","91","","","518","","","","","","518033"
"115031","3","","","518","","nop_idle_thinking","","0.2","1","518034"
"115031","3","","","518","","nop_18_neneka_talk_normal","","0.2","1","518035"
"vo_drama_10082018","21","","","518","","vo_drama_10082018_006","0","","0","518036"
"115031","11","0.5","0","518","0","我倒沒有特別雀躍哦。\n這是因為確認在場是否\n有危險分子非常重要……\n嗯。","1","0","6","518037"
"3","93","","","518","","1","","","","518038"
"115031","3","","1","518","0","nop_18_neneka_humu2","nop_18_neneka_humu2_loop","0.2","0","518039"
"518037","91","","","518","","","","","","518040"
"118031","3","","1","518","0","nop_surprise","nop_talk_surprise1","0.2","0","518041"
"vo_drama_10082018","21","","","518","","vo_drama_10082018_007","0","","0","518042"
"118031","11","0.5","0","518","0","！？\n……好、好像感覺到什麼視線了。\n我是陛下忠誠的僕從！\n絕對不是什麼危險分子唷～！","1","0","6","518043"
"1","93","","","518","","1","","","","518044"
"118031","3","","","518","","nop_talk_sad","","0.2","1","518045"
"2","93","","","518","","1","","","","518046"
"118031","3","","1","518","0","nop_18_credita_ahahaStand_in","nop_18_credita_ahahaStand_loop","0.2","0","518047"
"1","93","","","518","","1","","","","518048"
"118511","3","","","518","","nop_walk","","0.2","1","518049"
"118511","2","","0","518","","-350","3","","-275","518050"
"1","93","","","518","","0","","","","518051"
"118031","3","","1","518","0","nop_18_credita_ohohoStand_in","nop_18_credita_ohohoStand_loop","0.2","0","518052"
"2","93","","","518","","0","","","","518053"
"118511","3","","","518","","nop_18_karin_idle_normal","","0.2","1","518054"
"518043","91","","","518","","","","","","518055"
"118031","3","","","518","0.4","nop_18_credita_ohohoStand_out","nop_idle_sad","0.2","1","518056"
"0","93","","","518","","0","","","","518057"
"115031","4","","","518","","1","","","","518058"
"115031","3","","","518","","nop_idle_normal","","0.2","1","518059"
"0","93","","","518","","0","","","","518060"
"114711","3","","","518","","nop_idle_joy1","","0.2","1","518061"
"118031","3","","","518","","nop_idle_normal","","0.2","1","518062"
"118511","3","","","518","","nop_18_karin_talk_normal","","0.2","1","518063"
"vo_drama_10082018","21","","","518","","vo_drama_10082018_008","0","","0","518064"
"118511","11","0.5","0","518","0","受邀的貴賓們\n似乎都玩得很開心呢。\n我們公會管理協會\n今年也請大家多多指教！","1","0","6","518065"
"0.5","93","","","518","","1","","","","518066"
"4.5","93","","","518","","1","","","","518067"
"118511","3","","1","518","0","nop_18_karin_bow","nop_18_karin_idle_normal","0.2","0","518068"
"518065","91","","","518","","","","","","518069"
"114711","3","","1","518","0","nop_18_muimi_hello","nop_idle_normal","0.2","0","518070"
"115031","3","","1","518","0","nop_bow","nop_idle_normal","0.2","0","518071"
"118031","3","","","518","","nop_18_credita_ahahaStand_loop","","0.2","1","518072"
"1.5","93","","","518","","0","","","","518073"
