8dd0b565e63930695acba344dfe9942afa8c4d86184b8aeee89219ce31fbd2c5,fabc2e9c074a222dadaed1b6f61d9e6848c43ad1a2bc19aa8ff9d473ef04ebc1,36612381944f60ec7bc4fe42465de03112bb304edddf52d74c4190c0876e86c5,0f7147dfe86d922f744fd388cd6052e24c67f050003eb5b99b174a99cc56a095,6fd9633d47badad6137996c6f79b0f3a971eb83ee21e521056374d23321ebc62,f2f169d9c1ef2e1942df10b5e18c57420a0b5663a2531a857123ca7e944f85f7,e22ec1ce88dc890f1789bc89f95823ebf61d72c29700acbbe57d7cacabcd262e,0056675dcae96a5cae239b8904a035bc834591042a64f5548836af09ffa1fd52,8c87c14bb72751b5308bfb20d4517536041de76c142abbe5c6c5ea09f761dbc7,443e96ae19cf2c73ae7d681acb9b5deb37a4632767656ac3cffa3a28f75b214e,747ca03c7704725f553876fb52a1d30589013f1a2664581a88d7ae9606b45d07,27d325e9a6ee0455c6b3661f6b6e4dc6139334b99d002b67f0bca971873ac971,f8e28845e628cd82d93049814bf08673ee18499b210ba2f08c8296342b255e1c,62a015a64fc7bec2672de9bbbbe8abc562604efc3858394d112d328ae0794fa0,2e0e8b0ed94c620407d0200136944135c1eae30f12a3dda632bedbfe91bd1495,2c7458223aed46b26d0a515887bd2ac06baa62d06a4aca3a23f574f92ae5e48e,f674c7a05784f53f7073ca56f276cfa1c7fd13787d2607c3d355e482926f1d1e,3b769feb8395f9c5f50bd7002b7971226043f3bba74e6f00f05e9984e2cc29a0,43ac04799336239bc80bf81d9e74cc516e682f495d58baa604752168e6a1d5ab,ed6ec45c79d1c27beb001920b999848b3332c5eb4828818c929b60135fbee394,5eabb36e9bc61fad5e35ca918701265b5871384db8d412491de458457176b0d9,f53a0a0c4d9d7d1c416befaf51d9e4d456f1b2556c15ffadce135371931eec0e,d502a5d3cc7fdbfef715510da9275854a853e3ab72bc7b812bebd2990be1895e,97b4267a089261f07b866a7cf49bf69d5a872ba9c1453834286b65690e34cb09,4ea804e9f8e3bcedce309f3fc6f8fcce5b6f7e68086551376ca0752f4fb4e2d8,14d509d85cd2b14c7a23343bbb6bf924c0ec1caee12d81fb55f1c3e78f5398c7,2e4d2e11df801a07d0a8843eaa45549da177f9208835b7d03507d2e742bc77d6,75b829b56e8e71689afda89b800b12ad916d1dc8cb1a4707781645048a0548c3,e9fbed2f5a8b11e697dafe5462df66d98824f9cf320701d5920e03f39a1b17e6,600488bd787f68696c90fae244c7642977ff43290809c40d0e83e78ea1bb95ca,0c5c68cc51ac2bfef116b541172adb822d48aa865ae564af42e926cc161b9412,1dffd4bb32365f2577fe2423c33a944f8bdb07a848e5614605fff2a796dc95a6,11bc7407f1b04efafc8c06d7a350c2acb3d92403a7019f084d2b2f52148f57e2,3e9ca74a5482a01232d7a916c8c8820cbd58e4c987c6faa684276a4195329072,e30d3aa27caeb0b697c84f12b201bae0435eda11bf8ee646a7f7e1205e242f70,7b7e49915797be4d8ebe3c24d254deb580abe3142149112684df8749459b175d,b19a7c014959bcad9c2e14e605c52c088033eaf254ef29a1d84ede24de75e5e3,7ee91ec15ece8aa0411da43be0c24a50be5c50c259b0f1e61c2860b8198d08a8,308bb4a164cfa618853d978eee26bfa9fe6ca0fd74ba829bb6f47b79a5d5bdc1,71edd595556589a432d4d30af08a410a4fde8475601585e13b34bd834d638208,c118d4d056a336fdf249c60b5f81d8594e5843a7fae75a7e9f858a6923802855
"1148","1","620390043","0","0","62001005","1","0","0","0","0","0","0","0","2","46001","0","0","0","0","61001004","0","0","36","0","46001","62001007","620030043","0","0","600120461","36","0","60","1","0","1","0","620290143","600001187","0"
"1154","1","620390044","0","0","62001005","1","0","0","0","0","0","0","0","2","47001","0","0","0","0","61001004","0","0","36","0","47001","62001007","620030044","0","0","600120471","36","0","60","1","0","1","0","620290144","600001188","0"
"1174","1","620390045","0","0","62001005","1","0","0","0","0","0","0","0","2","48001","0","0","0","0","61001004","0","0","36","0","48001","62001007","620030045","0","0","600120481","36","0","60","1","0","1","0","620290145","600001189","0"
"1196","1","620390046","0","0","62001005","1","0","0","0","0","0","0","0","2","49001","0","0","0","0","61001004","0","0","36","0","49001","62001007","620030046","0","0","600120491","36","0","60","1","0","1","0","620290146","600001190","0"
"1228","1","620390047","0","0","62001005","1","0","0","0","0","0","0","0","2","50001","0","0","0","0","61001004","0","0","36","0","50001","62001007","620030047","0","0","600120501","36","0","60","1","0","1","0","620290147","600001191","0"
"1242","1","620390048","0","0","62001005","1","0","0","0","0","0","0","0","2","51001","0","0","0","0","61001004","0","0","36","0","51001","62001007","620030048","0","0","600120511","36","0","60","1","0","1","0","620290148","600001192","0"
"1258","1","620390049","0","0","62001005","1","0","0","0","0","0","0","0","2","52001","0","0","0","0","61001004","0","0","36","0","52001","62001007","620030049","0","0","600120521","36","0","60","1","0","1","0","620290149","600001193","0"
"1280","1","620390050","0","0","62001005","1","0","0","0","0","0","0","0","2","53001","0","0","0","0","61001004","0","0","36","0","53001","62001007","620030050","0","0","600120531","36","0","60","1","0","1","0","620290150","600001194","0"
"1294","1","620390051","0","0","62001005","1","0","0","0","0","0","0","0","2","54001","0","0","0","0","61001004","0","0","36","0","54001","62001007","620030051","0","0","600120541","36","0","60","1","0","1","0","620290151","600001195","0"
"1304","1","620390052","0","0","62001005","1","0","0","0","0","0","0","0","2","55001","0","0","0","0","61001004","0","0","36","0","55001","62001007","620030052","0","0","600120551","36","0","60","1","0","1","0","620290152","600001196","0"
"1318","1","620390053","0","0","62001005","1","0","0","0","0","0","0","0","2","56001","0","0","0","0","61001004","0","0","36","0","56001","62001007","620030053","0","0","600120561","36","0","60","1","0","1","0","620290153","600001197","0"
"1324","1","620390054","0","0","62001005","1","0","0","0","0","0","0","0","2","57001","0","0","0","0","61001004","0","0","36","0","57001","62001007","620030054","0","0","600120571","36","0","60","1","0","1","0","620290154","600001198","0"
"1334","1","620390055","0","0","62001005","1","0","0","0","0","0","0","0","2","58001","0","0","0","0","61001004","0","0","36","0","58001","62001007","620030055","0","0","600120581","36","0","60","1","0","1","0","620290155","600001199","0"
"1358","1","620390056","0","0","62001005","1","0","0","0","0","0","0","0","2","59001","0","0","0","0","61001004","0","0","36","0","59001","62001007","620030056","0","0","600120591","36","0","60","1","0","1","0","620290156","600001200","0"
"1366","1","620390057","0","0","62001005","1","0","0","0","0","0","0","0","2","60001","0","0","0","0","61001004","0","0","36","0","60001","62001007","620030057","0","0","600120601","36","0","60","1","0","1","0","620290157","600001201","0"
"1384","1","620390058","0","0","62001005","1","0","0","0","0","0","0","0","2","61001","0","0","0","0","61001004","0","0","36","0","61001","62001007","620030058","0","0","600120611","36","0","60","1","0","1","0","620290158","600001202","0"
"1392","1","620390059","0","0","62001005","1","0","0","0","0","0","0","0","2","62001","0","0","0","0","61001004","0","0","36","0","62001","62001007","620030059","0","0","600120621","36","0","60","1","0","1","0","620290159","600001203","0"
"1401","1","620390060","0","0","62001005","1","0","0","0","0","0","0","0","2","63001","0","0","0","0","61001004","0","0","36","0","63001","62001007","620030060","0","0","600120631","36","0","60","1","0","1","0","620290160","600001204","0"
"1411","1","620390061","0","0","62001005","1","0","0","0","0","0","0","0","2","64001","0","0","0","0","61001004","0","0","36","0","64001","62001007","620030061","0","0","600120641","36","0","60","1","0","1","0","620290161","600001205","0"
"1422","1","620390062","0","0","62001005","1","0","0","0","0","0","0","0","2","65001","0","0","0","0","61001004","0","0","36","0","65001","62001007","620030062","0","0","600120651","36","0","60","1","0","1","0","620290162","600001206","0"
"1435","1","620390063","0","0","62001005","1","0","0","0","0","0","0","0","2","66001","0","0","0","0","61001004","0","0","36","0","66001","62001007","620030063","0","0","600120661","36","0","60","1","0","1","0","620290163","600001207","0"
"1441","1","620390064","0","0","62001005","1","0","0","0","0","0","0","0","2","67001","0","0","0","0","61001004","0","0","36","0","67001","62001007","620030064","0","0","600120671","36","0","60","1","0","1","0","620290164","600001208","0"
"1453","1","620390065","0","0","62001005","1","0","0","0","0","0","0","0","2","68001","0","0","0","0","61001004","0","0","36","0","68001","62001007","620030065","0","0","600120681","36","0","60","1","0","1","0","620290165","600001209","0"
"1468","1","620390066","0","0","62001005","1","0","0","0","0","0","0","0","2","69001","0","0","0","0","61001004","0","0","36","0","69001","62001007","620030066","0","0","600120691","36","0","60","1","0","1","0","620290166","600001210","0"
"1482","1","620390067","0","0","62001005","1","0","0","0","0","0","0","0","2","70001","0","0","0","0","61001004","0","0","36","0","70001","62001007","620030067","0","0","600120701","36","0","60","1","0","1","0","620290167","600001211","0"
"1491","1","620390068","0","0","62001005","1","0","0","0","0","0","0","0","2","71001","0","0","0","0","61001004","0","0","36","0","71001","62001007","620030068","0","0","600120711","36","0","60","1","0","1","0","620290168","600001212","0"
"780","1","620010018","0","0","72001010","2","0","0","0","0","101011","2","61401","2","23001","0","0","0","0","10011003","4","0","0","0","23001","0","620280019","0","0","600120232","72","0","100","0","0","1","0","620270020","600001213","0"
"792","1","620010019","0","0","72001010","2","0","0","0","0","101011","2","61401","2","24001","0","0","0","0","10011003","4","0","0","0","24001","0","620280020","0","0","600120242","72","0","100","0","0","1","0","620270021","600001214","0"
"802","1","620010020","0","0","72001010","2","0","0","0","0","101011","2","61401","2","25001","0","0","0","0","10011003","4","0","0","0","25001","0","620280021","0","0","600120252","72","0","100","0","0","1","0","620270022","600001215","0"
"810","1","620010021","0","0","72001010","2","0","0","0","0","101011","2","61401","2","26001","0","0","0","0","10011003","4","0","0","0","26001","0","620280022","0","0","600120262","72","0","100","0","0","1","0","620270023","600001216","0"
"822","1","620010022","0","0","72001010","2","0","0","0","0","101011","2","61401","2","27001","0","0","0","0","10011004","4","0","0","0","27001","0","620280023","0","0","600120272","72","0","100","0","0","1","0","620270024","600001217","0"
"834","1","620010023","0","0","72001010","2","0","0","0","0","101011","2","61401","2","28001","0","0","0","0","10011004","4","0","0","0","28001","0","620280024","0","0","600120282","72","0","100","0","0","1","0","620270025","600001218","0"
"844","1","620010024","0","0","72001010","2","0","0","0","0","101011","2","61401","2","29001","0","0","0","0","10011004","4","0","0","0","29001","0","620280025","0","0","600120292","72","0","100","0","0","1","0","620270026","600001219","0"
"854","1","620010025","0","0","72001010","2","0","0","0","0","101011","2","61401","2","30001","0","0","0","0","10011004","4","0","0","0","30001","0","620280026","0","0","600120302","72","0","100","0","0","1","0","620270027","600001220","0"
"866","1","620010026","0","0","72001010","2","0","0","0","0","101011","2","61401","2","31001","0","0","0","0","10011004","4","0","0","0","31001","0","620280027","0","0","600120312","72","0","100","0","0","1","0","620270028","600001221","0"
"884","1","620010027","0","0","72001010","2","0","0","0","0","101011","2","61401","2","32001","0","0","0","0","10011004","4","0","0","0","32001","0","620280028","0","0","600120322","72","0","100","0","0","1","0","620270029","600001222","0"
"910","1","620010028","0","0","72001010","2","0","0","0","0","101011","2","61401","2","33001","0","0","0","0","10011004","4","0","0","0","33001","0","620280029","0","0","600120332","72","0","100","0","0","1","0","620270030","600001223","0"
"920","1","620010029","0","0","72001010","2","0","0","0","0","101011","2","61401","2","34001","0","0","0","0","10011004","4","0","0","0","34001","0","620280030","0","0","600120342","72","0","100","0","0","1","0","620270031","600001224","0"
"928","1","620010030","0","0","72001010","2","0","0","0","0","101011","2","61401","2","35001","0","0","0","0","10011005","4","0","0","0","35001","0","620280031","0","0","600120352","72","0","100","0","0","1","0","620270032","600001225","0"
"952","1","620010031","0","0","72001010","2","0","0","0","0","101011","2","61401","2","36001","0","0","0","0","10011005","4","0","0","0","36001","0","620280032","0","0","600120362","72","0","100","0","0","1","0","620270033","600001226","0"
"964","1","620010032","0","0","72001010","2","0","0","0","0","101011","2","61401","2","37001","0","0","0","0","10011005","4","0","0","0","37001","0","620280033","0","0","600120372","72","0","100","0","0","1","0","620270034","600001227","0"
"984","1","620010033","0","0","72001010","2","0","0","0","0","101011","2","61401","2","38001","0","0","0","0","10011005","4","0","0","0","38001","0","620280034","0","0","600120382","72","0","100","0","0","1","0","620270035","600001228","0"
"1000","1","620010034","0","0","72001010","2","0","0","0","0","101011","2","61401","2","39001","0","0","0","0","10011005","4","0","0","0","39001","0","620280035","0","0","600120392","72","0","100","0","0","1","0","620270036","600001229","0"
"1028","1","620010035","0","0","72001010","2","0","0","0","0","101011","2","61401","2","40001","0","0","0","0","10011005","4","0","0","0","40001","0","620280036","0","0","600120402","72","0","100","0","0","1","0","620270037","600001230","0"
"1036","1","620010036","0","0","72001010","2","0","0","0","0","101011","2","61401","2","41001","0","0","0","0","10011005","4","0","0","0","41001","0","620280037","0","0","600120412","72","0","100","0","0","1","0","620270038","600001231","0"
"1046","1","620010037","0","0","72001010","2","0","0","0","0","101011","2","61401","2","42001","0","0","0","0","10011006","4","0","0","0","42001","0","620280038","0","0","600120422","72","0","100","0","0","1","0","620270039","600001232","0"
"1076","1","620010038","0","0","72001010","2","0","0","0","0","101011","2","61401","2","43001","0","0","0","0","10011006","4","0","0","0","43001","0","620280039","0","0","600120432","72","0","100","0","0","1","0","620270040","600001233","0"
"1102","1","620010039","0","0","72001010","2","0","0","0","0","101011","2","61401","2","44001","0","0","0","0","10011006","4","0","0","0","44001","0","620280040","0","0","600120442","72","0","100","0","0","1","0","620270041","600001234","0"
"1130","1","620010040","0","0","72001010","2","0","0","0","0","101011","2","61401","2","45001","0","0","0","0","10011006","4","0","0","0","45001","0","620280041","0","0","600120452","72","0","100","0","0","1","0","620270042","600001235","0"
"1148","1","620010041","0","0","72001010","2","0","0","0","0","101011","2","61401","2","46001","0","0","0","0","10011006","4","0","0","0","46001","0","620280042","0","0","600120462","72","0","100","0","0","1","0","620270043","600001236","0"
"1154","1","620010042","0","0","72001010","2","0","0","0","0","101011","2","61401","2","47001","0","0","0","0","10011006","4","0","0","0","47001","0","620280043","0","0","600120472","72","0","100","0","0","1","0","620270044","600001237","0"
"1174","1","620010043","0","0","72001010","2","0","0","0","0","101011","2","61401","2","48001","0","0","0","0","10011006","4","0","0","0","48001","0","620280044","0","0","600120482","72","0","100","0","0","1","0","620270045","600001238","0"
"1196","1","620010044","0","0","72001010","2","0","0","0","0","101011","2","61401","2","49001","0","0","0","0","10011007","4","0","0","0","49001","0","620280045","0","0","600120492","72","0","100","0","0","1","0","620270046","600001239","0"
"1228","1","620010045","0","0","72001010","2","0","0","0","0","101011","2","61401","2","50001","0","0","0","0","10011007","4","0","0","0","50001","0","620280046","0","0","600120502","72","0","100","0","0","1","0","620270047","600001240","0"
"1242","1","620010046","0","0","72001010","2","0","0","0","0","101011","2","61401","2","51001","0","0","0","0","10011007","4","0","0","0","51001","0","620280047","0","0","600120512","72","0","100","0","0","1","0","620270048","600001241","0"
"1258","1","620010047","0","0","72001010","2","0","0","0","0","101011","2","61401","2","52001","0","0","0","0","10011007","4","0","0","0","52001","0","620280048","0","0","600120522","72","0","100","0","0","1","0","620270049","600001242","0"
"1280","1","620010048","0","0","72001010","2","0","0","0","0","101011","2","61401","2","53001","0","0","0","0","10011007","4","0","0","0","53001","0","620280049","0","0","600120532","72","0","100","0","0","1","0","620270050","600001243","0"
"1294","1","620010049","0","0","72001010","2","0","0","0","0","101011","2","61401","2","54001","0","0","0","0","10011007","4","0","0","0","54001","0","620280050","0","0","600120542","72","0","100","0","0","1","0","620270051","600001244","0"
"1304","1","620010050","0","0","72001010","2","0","0","0","0","101011","2","61401","2","55001","0","0","0","0","10011007","4","0","0","0","55001","0","620280051","0","0","600120552","72","0","100","0","0","1","0","620270052","600001245","0"
"1318","1","620010051","0","0","72001010","2","0","0","0","0","101011","2","61401","2","56001","0","0","0","0","10011007","4","0","0","0","56001","0","620280052","0","0","600120562","72","0","100","0","0","1","0","620270053","600001246","0"
"1324","1","620010052","0","0","72001010","2","0","0","0","0","101011","2","61401","2","57001","0","0","0","0","10011007","4","0","0","0","57001","0","620280053","0","0","600120572","72","0","100","0","0","1","0","620270054","600001247","0"
"1334","1","620010053","0","0","72001010","2","0","0","0","0","101011","2","61401","2","58001","0","0","0","0","10011007","4","0","0","0","58001","0","620280054","0","0","600120582","72","0","100","0","0","1","0","620270055","600001248","0"
"1358","1","620010054","0","0","72001010","2","0","0","0","0","101011","2","61401","2","59001","0","0","0","0","10011007","4","0","0","0","59001","0","620280055","0","0","600120592","72","0","100","0","0","1","0","620270056","600001249","0"
"1366","1","620010055","0","0","72001010","2","0","0","0","0","101011","2","61401","2","60001","0","0","0","0","10011007","4","0","0","0","60001","0","620280056","0","0","600120602","72","0","100","0","0","1","0","620270057","600001250","0"
"1384","1","620010056","0","0","72001010","2","0","0","0","0","101011","2","61401","2","61001","0","0","0","0","10011007","4","0","0","0","61001","0","620280057","0","0","600120612","72","0","100","0","0","1","0","620270058","600001251","0"
"1392","1","620010057","0","0","72001010","2","0","0","0","0","101011","2","61401","2","62001","0","0","0","0","10011008","4","0","60","0","62001","10011006","620280058","101011","0","600120622","15","0","100","1","0","1","0","620270059","600001252","4"
"1401","1","620010058","0","0","72001010","2","0","0","0","0","101011","2","61401","2","63001","0","0","0","0","10011008","4","0","60","0","63001","10011006","620280059","101011","0","600120632","15","0","100","1","0","1","0","620270060","600001253","4"
"1411","1","620010059","0","0","72001010","2","0","0","0","0","101011","2","61401","2","64001","0","0","0","0","10011008","4","0","60","0","64001","10011006","620280060","101011","0","600120642","15","0","100","1","0","1","0","620270061","600001254","4"
"1422","1","620010060","0","0","72001010","2","0","0","0","0","101011","2","61401","2","65001","0","0","0","0","10011008","4","0","60","0","65001","10011006","620280061","101011","0","600120652","15","0","100","1","0","1","0","620270062","600001255","4"
