a55a97bec80632e75b4c72224db7d0ec0888e09a2e9df273309f8d7860670d37,a4bb5376102b08206090a7707227ea37097ba6a01e9e3b862acb9600a2381479,d41f49a65a3b3f398e011f06b164a0bce2db28cb28c5e630e66566ee8f29aca3,246b904781c2e74e65c2a390ae85bee752c7ec158248418dfb8fada0473aae63,2ffc378f03e269eaf1302351aa60fc699d049ddf974bc1a8ea4cee8df17f7c96,33c147dd6ce74d8d5604c697e601b0a4708b2bd18fbc51a01145e83c03b1c8c8,cd8084ec411c3830b66106db6fecf41f81b87359600ff4ae90f7b5bad57a2b88,1c831a4d91f003526985c9a3a3c81d022a930819a3e068aeb1a09b849b678891,d06f2cb5f9f7a96b4678630478b8ec982c9c89480af61e852bb9dc3d1584c00b,398fc788f42b3def1a0b995eac00d36d6f310fe39b0dfaddd294e727fde3e6ba,c260fe9c0ba8310ca8a08960045fa4184f34198579be21f1923849559e0b6fb7,8886979ce274455ece2046a2d580b9b0118b7f7952aeae80fd12118e6dcdc195,8a4b1532cccd0fb209ef03bc6d0c5a4b8d7a0281bbdb6f410bd1e9ba1bd204a7,316e2ec3bc20a356cf4c69c1c5b9e2a37141ad920bed476be33c749dad55dde4,2dbf5ee0806406edd25c3d30c9288f0f35f6500fcb07682dbee7323734d0a091,706030da329ad85db46c3383f9eaaf2899622e0a5a2c6969932969ed243c63bf,846f965f2b6c7d375449f80bdb98f880f108954ee732b8bb280ae1d9f4963dbd,a95afeb8721c43c525e1f42781493c08a2db14cd8558ed8af8f28c290075bff2,51248c03e032567abe848eee108b3de52e2f322254d0600df4189405f4af2821,3f39545ec069190ae4492952fcb9812130e1b4734dd9c30a4ec913e036f3d495,11e627effe4050dd77668b0706d8c2aee4fb3c8934f724dd0a4b1c2b2f45bd95,c6e9ed481367363c26587bc0dd8759c32253ac88a99b2400d7904c84ad8ff908,76037369aae3ebf6900ae2baa92872d0cfd4f7c9b36b84057d86f1188002c3b2,50ec7824b019c8a03fa07e2e29604ae7770924354b7d386ab7b02367dd8dca92,d3f6bbae9609f81508bcac662719f922d303080931bf0f91d4b90fff55ba56c7,bf6f82afd36fb0db2f8ee05dfd1170dd749d3d0e550cf89b7301de9925027f02,c9ad9275aa3831ee71b63ff222beeb2dd3e11c61a0485c2215a21137c9143802,7ec93f81c1477b9f59dbe715b24ebea6dc0e6bc149948db3a574c8deb2220027,f74a7260d510431dd83cced1519cc970eaaf2bb7a8fd2fb26a5bd73f39ec065c,7caf34aa19341f9b9428591e4488db2a02ddee7b494ca1d96b0eb514340048a6,32dd1452d2b6e2c9f22d93aa8a8c601856396766ce7ce2e39e36a76527cfebc0
"5","0","6","0","0","0","0","0","稱霸各地的戰姬被敵劍斬倒\n為止，一直穿著的軍靴。\n差一步而無法得到世界的遺憾，\n使其蘊含著絕大的魔力。","380","煉獄脛甲","105431","0","77","0","0","30","8","0","60","43","0","105431","0","1","27000","0","0","0","10","0"
"5","0","3","0","0","0","0","0","使用天使的羽毛製成，散發黃金光輝\n的靴子。雖然需要經過重重練習才能\n熟練使用，但是一旦穿上便能自在地\n在天空飛翔。","560","天翔金靴","105432","0","93","0","0","70","4","0","0","43","0","105432","0","1","32000","0","0","0","0","2"
"5","0","18","0","0","0","0","0","天空的守護天使們賜予庇佑的戰靴。\n使用了四方天使授予祝福的羽毛組合\n製成，寄宿著能夠驅退萬象的詛咒與\n苦難的無比聖性。","620","極翼天之聖靴","105433","0","105","0","0","0","6","0","100","43","0","105433","0","1","32000","0","0","0","0","0"
"5","0","9","0","0","0","0","0","以妖豔的美貌與享樂主義，令數個\n國家陷入混亂的魔女喜愛的靴子。\n光是穿上行走，便能產生出幻影，\n令見者迷惑並發狂。","510","血紅寶石高跟鞋","105462","24","85","0","0","0","6","0","60","46","0","105462","0","1","30000","0","4","0","0","0"
"5","0","11","0","0","0","0","0","神界白銀與煉金術的精華結合而成的\n明鏡之靴。穿上此靴踏出步伐時能夠\n生成擁有實體的鏡像，製造出無盡的\n軍隊鎮壓敵人。","881","熾白銀之鏡靴","105463","26","99","0","0","0","7","0","70","46","0","105463","0","1","32000","0","0","0","0","0"
"5","0","14","0","0","0","0","0","被傳頌為薔薇公主的公主殿下愛用的\n高跟鞋。穿上後嶄露出的妖豔樣貌，\n據說就連愛之天使或者神明都能加以\n魅惑並令其墮落。","580","薔薇之驕傲","105464","28","111","0","0","0","9","0","0","46","0","105464","0","1","32000","0","0","0","0","0"
"5","0","4","0","0","0","0","0","賭上性命拯救祖國的親衛隊長所戴\n的瀟灑帽子。\n帽上的裝飾大羽毛會讓裝備者本身\n與看見之人一起獲得勇氣奮戰。","305","皇家守衛帽子","105491","0","85","0","0","60","5","0","0","49","3","105491","0","1","30000","0","0","0","0","0"
"5","0","5","0","0","0","0","0","滅亡於過去、已被遺忘的某國公主\n所戴的頭冠。令下一個持有者\n感到深切的哀痛為代價，\n賦予宏大的魔力。","370","忘哭之冠","105521","48","70","0","0","0","3","8","100","52","0","105521","0","1","24000","0","0","0","0","0"
"5","0","10","0","0","0","0","0","受到庶民廣泛尊敬的聖女\n所贈送的冠冕。若穿戴者的\n心地清朗，就能發揮辟退惡賊的\n力量。","425","白祈之聖冠","105522","22","77","0","0","0","6","0","0","52","0","105522","12","1","27000","0","0","0","0","0"
"5","0","9","0","0","0","0","0","為了人類獻上自身的聖女愛用的繁榮\n面紗。\n據說獲此聖遺物者，就能明確的判斷\n僥倖與災厄的一切。","830","幸運面紗","105523","23","93","0","2","0","8","0","0","52","0","105523","0","1","32000","0","0","0","0","0"
"5","0","10","0","0","0","0","0","大地的守護天使們賜予庇佑的聖帽。\n據說只會授予真正的求道者，而戴上\n此帽之人，將能接觸到天上真理展現\n之奇蹟。","425","極翼天之賢聖帽","105524","36","105","0","0","0","7","0","0","52","0","105524","15","1","32000","0","0","0","0","0"
"5","0","0","0","0","0","0","0","從地齡數千年的地層\n發掘出的魔石耳環。\n其蘊藏浩大的自然之力，\n賦予佩戴者遼闊大地的加護。","210","千歲耳環","105551","0","67","0","0","64","0","0","70","55","10","105551","0","1","24000","0","0","0","10","0"
"5","0","0","0","0","0","0","0","蘊含龍之怒火而恆久傳承的\n神秘鍊墜。是為憤怒的化身，\n能賦予穿戴者崩山裂地的\n巨力。","280","盛怒龍之鍊墜","105552","0","74","0","0","84","0","0","0","55","0","105552","25","1","27000","0","0","0","13","0"
"5","0","0","0","0","0","0","0","寄宿著鬥神荒魂的手環。能將大氣\n中的魔力轉換成力量，給予裝備者\n能夠擊碎群山的臂力，但必須擁有\n相應的武力才能使用。","420","鬥神的荒腕","105553","0","82","0","0","102","0","0","0","55","0","105553","0","1","30000","0","0","0","24","0"
"5","0","0","0","0","0","0","0","活躍於爾虞我詐的戰國時代中一名\n傳說女忍者所配戴的髮簪。\n髮簪上附加的魔法能讓配戴者不論\n穿著任何華服都能擁有鬼神之力。","480","花簪焰火牡丹","105554","0","90","0","0","104","0","0","0","55","0","105554","0","1","32000","0","0","0","28","0"
"5","0","0","0","0","0","0","0","黑暗世界中傳說的暗殺者愛用的戒指\n形暗器。模仿火龍之爪所打造的刺中\n寄宿著業火，只要一刺便能連骨灰也\n不剩地完全燒盡。","480","緋龍之爪火戒","105555","0","96","0","0","98","0","0","0","55","3","105555","0","1","32000","0","0","0","29","0"
"5","0","0","0","0","0","0","0","傳說中象徵戰爭女神唯一寵愛的鮮紅\n薔薇的首飾。會呼應穿戴者的鬥爭心\n閃耀出紅色的光芒，同時帶來女神的\n守護。","480","紅寶石玫瑰項圈","105556","0","102","0","0","105","0","0","50","55","0","105556","0","1","32000","0","0","0","29","0"
"5","0","0","0","0","0","0","0","能為戰鬥帶來勝利的喇叭造型胸針。\n做為象徵的靈鳥在遠赴戰場時，將會\n栩栩如生地來回飛舞，演奏出輕快的\n節奏，將穿戴者導向至勝利。","480","紅鳥之號角胸針","105557","0","108","0","0","110","0","0","0","55","0","105557","0","1","32000","0","0","0","38","0"
"5","0","6","0","0","0","0","100","受精靈王祝福的耳飾。\n據說有涵蓋一整座森林的\n守護之力，能夠辟除任何災厄。","210","精靈王護石","105581","0","67","0","0","0","10","0","200","58","0","105581","0","1","24000","0","0","0","0","0"
"5","0","8","0","0","0","0","0","是結晶化的人魚公主流淚\n形成寶玉而製成的首飾。\n牽掛永久的思念持續放出青色光華，\n能拒絕任何詛咒。","280","人魚公主的靈淚","105582","0","74","0","0","0","12","0","60","58","0","105582","0","1","27000","0","2","0","0","0"
"5","0","10","2","0","0","0","0","在戰亂中守護國家而被稱為英盾王\n的君主喜愛的手環。能夠吸收周遭\n的魔力展開守護的力量，利用絕對\n的防禦力成為同胞的盾牌。","420","英盾王的手環","105583","0","82","0","0","0","10","0","0","58","0","105583","0","1","30000","0","0","0","0","0"
"5","0","12","0","0","0","0","100","從如母親般的海洋之神身上鱗片中\n誕生的髮飾。配戴者會受到大海的\n守護，不論是怎麼樣的攻擊都能夠\n承受。","480","海龍神的髮飾","105584","0","90","0","0","0","10","0","0","58","0","105584","0","1","32000","0","0","0","0","0"
"5","0","9","0","0","0","0","0","寄宿著盾之女神守護的戒指。戴上時\n能夠展開長達萬里的魔力巨盾，並且\n將降臨於穿戴者面前的苦痛、邪惡與\n災難完全斷絕。","480","神盾戒牆之氣息","105585","0","96","0","0","0","14","0","50","58","0","105585","0","1","32000","0","0","0","0","0"
"5","0","11","0","0","0","0","0","將只在空中花園棲息的靈蝶翅膀如同\n魔法一般再現的首飾。\n靈蝶的振翅能夠扭曲因果，連致命的\n一擊也能平靜承受。","480","艾爾芬項圈","105586","0","102","0","0","0","9","0","60","58","0","105586","0","1","32000","0","0","0","0","3"
"5","0","13","0","0","0","0","0","傳說之中寄宿聖樹力量並以豎琴形狀\n為象徵的胸針。聽到那能令人聯想到\n蒼翠的天界庭園般的治癒音色，不論\n任何災厄都能驅退。","480","翠奏之豎琴胸針","105587","0","108","0","0","0","13","0","0","58","0","105587","0","1","32000","0","0","0","0","0"
"5","0","0","3","0","0","0","0","造型如同海神手中戟的耳飾。\n色調如深海般的碧藍寶玉，\n據說能賦予平靜怒海狂濤的魔力。","210","海神耳飾","105611","78","67","0","0","0","0","8","0","61","0","105611","0","1","24000","0","0","0","0","0"
"5","0","0","0","0","0","0","0","清純無垢的聖獸，\n獨角獸的加持所寄宿的首飾。\n角中蘊含的聖力能提升裝備者的\n魔力，賦予靈敏的感應力。","280","聖獸之祈念","105612","84","74","0","0","0","0","10","140","61","0","105612","0","1","27000","0","0","0","0","0"
"5","0","0","0","0","0","0","120","窮盡智慧後到達神的領域的賢者所\n留下的裝飾品。只有傑出的智者才\n能夠裝備，會奪取周遭的魔力無限\n地提供給使用者。","420","睿智手鐲","105613","92","82","0","0","0","0","14","0","61","0","105613","0","1","30000","0","0","0","0","0"
"5","0","0","0","0","0","0","0","擁有一顆冰之心的公主在理解愛情\n時，自然流出的眼淚結晶化後變成\n的緞帶。配戴之後便能自在的操縱\n冰雪。","480","細冰姬的蝴蝶結","105614","98","90","0","0","0","0","16","30","61","0","105614","0","1","32000","0","0","0","0","0"
"5","0","0","0","0","0","0","0","用從遠古的地層中採集到、含有龐大\n魔力的結晶體製成的戒指。雖然能夠\n將魔法增強百倍，但相當難以駕馭，\n只有優秀的魔法師才能使用。","480","深結晶變異水晶","105615","101","96","0","0","0","0","20","0","61","0","105615","0","1","32000","0","0","0","0","0"
"5","0","0","0","0","0","0","0","據說是由混沌之神帶至地面上的魔法\n裝備。寶石內部所刻畫著的緻密立體\n魔法陣，能夠從異界汲取無窮無盡的\n魔力。","480","混沌無序項圈","105616","103","102","0","0","0","0","15","0","61","0","105616","10","1","32000","0","0","0","0","0"
"5","0","0","0","0","0","0","0","滿溢著蒼藍夜色光輝般的胸針。優美\n的夜想曲旋律能夠祛除邪念，能夠令\n精神更加純淨，使配戴者進一步引出\n潛在的能力。","480","蒼夜之夜曲胸針","105617","105","108","0","0","0","0","25","0","61","0","105617","0","1","32000","0","0","0","0","0"
"6","0","0","0","0","0","0","0","傳說是削下初始的金剛石鍛造而成的\n寶石劍。即使經過無數歲月依然持續\n綻放出不變的光芒，並能永恆無損地\n散發光輝驅退邪魔。","680","輝光劍雅德瑪斯","106011","0","112","0","0","191","0","0","155","1","0","106011","0","1","34000","0","0","0","21","0"
"6","0","0","0","0","0","0","0","甜點國度代代相傳歷史悠久的寶劍。\n擁有甜點外觀所無法想像的鋒利，是\n冒險者人人垂涎的一把利器。","820","巧克力棒劍","106012","0","118","0","0","216","0","0","75","1","0","106012","0","1","34000","0","0","0","20","0"
"6","0","0","0","0","0","0","0","寄宿著足以孕育出陽炎的太陽光之劍。\n其內蘊含的龐大魔力能將裝備者的\n臂力提升至極限，將敵對之人\n全數燒盡。","870","炎天赤日之劍","106013","0","124","0","0","235","0","0","55","1","0","106013","0","1","36000","0","0","0","18","0"
"6","0","0","0","0","0","0","0","用紅玉的結晶研磨而成，寄宿著魔性\n的妖刀。眉月狀的赤紅色刀身渴求著\n鮮血，刀刃鋒利的程度足以斬除所有\n活物的生命。","880","紅玉刀緋紅之月","106041","0","112","0","0","206","0","0","0","4","0","106041","0","1","34000","0","0","0","26","0"
"6","0","0","0","0","0","0","0","擁有霜淇淋刀身，甜點國度的名刀。\n刀鋒滑順而自然的弧度，讓變幻莫測\n的刀法成為可能。","880","霜淇淋柔刀","106042","0","118","0","0","216","0","0","0","4","0","106042","0","1","34000","0","0","0","37","0"
"6","0","0","0","0","0","0","0","寄宿著徐徐吹拂整片廣袤森林的\n風之刀。有如風中飛舞的花瓣般\n颯爽流暢的刀法，能毫不受阻地\n攻擊敵方要害。","1200","薰風花散","106043","0","124","0","0","215","0","0","0","4","5","106043","0","1","36000","0","0","0","39","0"
"6","0","0","0","0","0","0","0","劍中寄宿著能夠掌控風的妖精王力量\n的翡翠寶石劍。擁有能夠讓風之妖精\n服從的權能，他們所捲起的疾風足以\n將各路邪惡盡數吹散。","720","翠風刃翡翠銳鋒","106071","0","112","0","0","198","0","0","0","7","0","106071","0","1","34000","0","0","0","42","0"
"6","0","0","0","0","0","0","0","以巧克力香蕉製成，甜點國度秘傳的\n匕首。巧克力凝固後的堅固表層配上\n香蕉的黏性刀身，塑造出歷久不衰的\n無限鋒利。","880","巧克力香蕉匕首","106072","0","118","0","0","199","0","0","250","7","0","106072","0","1","34000","0","0","0","15","0"
"6","0","0","0","0","0","0","0","能召喚迷惑一切事物的濃霧，\n留存著禁忌咒術的短劍。只要揮動刀身\n就能滲出煙霧，隱藏裝備者的身姿，\n迷惑敵對之人。","1160","紫霧短劍","106073","0","124","0","0","212","0","0","0","7","0","106073","0","1","36000","0","0","0","12","5"
"6","0","4","0","0","0","0","0","裝飾著蘊含神力的寶石，掌控希望的\n蛋白石拳套。拳中所揮出的希望之光\n能夠葬送各種邪魔，並救贖所有陷於\n絕望中的人們。","680","蛋白石葬魔拳套","106101","0","112","0","0","174","2","0","0","10","0","106101","0","1","34000","0","0","0","30","0"
"6","0","0","0","0","0","0","0","甜點國度的傳奇拳豪所愛用的泡芙拳\n甲。能輕柔地緩衝裝備者承受的衝擊\n力道，並將一切後座力反彈給敵手。","680","泡芙拳套","106102","0","118","0","0","225","2","0","0","10","0","106102","0","1","34000","0","0","0","0","0"
"6","0","0","0","0","0","0","0","將如牆壁一般包覆天穹的砂塵凝縮製成的\n手甲。賦予裝備者如巨岩般的堅固及\n空中飛舞般的輕巧，即使隻身面對萬人軍隊\n也無性命之憂。","680","砂塵瀑布手甲","106103","0","124","0","0","220","6","0","0","10","0","106103","0","1","36000","0","0","0","0","0"
"6","0","10","0","0","0","0","0","使用神明賜予人類的藍寶石靈石製成\n的神弓。據聞其掌控著慈愛，釋放出\n的箭矢上散發的蒼藍光輝，連讓人們\n墮入邪道的魔神也能擊退。","880","蒼神弓慈悲藍寶石","106131","0","112","0","0","144","5","0","0","13","0","106131","0","1","34000","0","0","0","0","0"
"6","0","8","0","0","0","0","0","甜點國度出產的，透明且繽紛的糖藝\n弓。每當射出一箭，長久累積於材料\n裡的香甜芬芳也會跟著瀰漫至周遭。","880","拉糖弓","106132","0","118","0","0","195","0","0","0","13","0","106132","0","1","34000","0","0","0","0","0"
"6","0","10","0","0","0","0","0","融合刺骨寒風般傾注而下的驟雨\n所打造的弓。箭矢射出後\n源源不斷的雨水會將裝備者保護其中，\n同時壓制敵人，貫穿其要害。","1080","白雨之流轉弓","106133","0","124","0","0","196","0","0","0","13","0","106133","0","1","36000","0","0","0","8","0"
"6","0","4","0","0","0","0","0","神之力結晶化而成的水晶之槍。由於\n寄宿著神聖的力量，釋放而出的聖光\n足以一擊消滅不死之王，故也被稱為\n掌管淨化之槍。","520","水晶聖尖槍","106161","0","112","0","0","199","0","0","0","16","0","106161","0","1","34000","0","0","0","0","0"
"6","0","0","0","0","0","0","0","於甜點國度發掘出的巧克力陽傘放大\n而成的巨槍。經過縝密計算的完美重\n心比例，帶來順手的絕佳性能。","680","可可長槍","106162","0","118","0","0","200","7","0","0","16","0","106162","0","1","34000","0","0","0","0","0"
"6","0","3","0","0","0","0","0","寄宿著馳騁天地的雷電的三叉戟。\n由於蘊藏強大力量，它很挑裝備者，\n其釋放出的一擊擁有\n無與倫比的破壞力。","840","迅雷一閃之戟","106163","0","124","0","0","215","3","0","0","16","0","106163","0","1","36000","0","0","0","10","0"
"6","0","0","0","0","0","0","0","留下英雄傳說的豪膽之戰神生涯中的\n大戰斧夥伴。其與黃金相似卻不同的\n雷霆光輝，在戰場上是為恐怖的象徵\n而聲名響徹。","720","黃銅的裂戰斧","106191","0","112","0","0","219","0","0","0","19","0","106191","0","1","34000","0","0","0","0","0"
"6","0","0","0","0","0","0","0","據說是甜點國度頂尖戰士使用過的，\n配料豐富的可麗餅斧頭。象徵多層次\n口感的繁複斧刃，也帶來不同凡響的\n破壞力。","880","可麗餅戰斧","106192","0","118","0","0","235","0","0","0","19","0","106192","0","1","34000","0","0","0","0","0"
"6","0","0","0","0","0","0","0","將點亮極地的極光一束束\n融合並編織而成的斧。它放出的光輝會\n賦予裝備者活力，將裝備者的\n潛在能力發揮至極限。","1020","極天之光帶斧","106193","0","124","0","0","243","0","0","0","19","0","106193","9","1","36000","0","0","0","0","0"
"6","0","0","0","0","0","0","0","冥府的黑之女王於引導死者靈魂時所\n使用的法杖。從那黑色寶珠中刮起的\n冥界之風，能將禁咒甚或是神之奇蹟\n歸於虛無之中。","680","黑珍珠的闇獄杖","106221","190","112","0","0","0","0","29","0","22","0","106221","0","1","34000","0","0","0","0","0"
"6","0","0","0","0","0","0","0","過去被甜點國度視為禁忌的棒棒糖魔\n杖。凝聚在漩渦狀圖樣裡的魔力，能\n為使用者的施法帶來爆炸性的威力提\n升。","820","棒棒糖手杖","106222","202","118","0","0","0","0","33","0","22","0","106222","0","1","34000","0","0","0","0","0"
"6","0","0","0","0","0","0","0","仿造暗夜中浮現的黯淡月影\n製作而成的魔法杖。高懸的弧月\n成為連接現世和異界之間的裂縫，\n賦予裝備者闇黑的魔力。","1000","月闇之弧月杖","106223","214","124","0","0","0","0","36","0","22","0","106223","0","1","36000","0","0","0","0","0"
