08bf7d63075eab7a931a8d43ce587799fd3116ff87b1b81c5969f61d054359b7,3a5f6af322747637cac99633371f415731a5e47ca48e101913db549b1d2cac37,ba6c39bdd91484e96668339813d69c0b282d3257f60db2be378496789fa9fe6b,9ecfea11a3970038fd05950d6e1bf7c9785dc128b407714ef13f5279e844be80,008e8ceedb9e3a718c67847df7cb6ba43fce42af7e531bfa63fabfbf9905883d,37d076043316c5e0fe8099448b70ff2ab322f8185d4a77468f838ccfeb8d68ba,08eef09ad2dc09aaaf0941a9c4d91b2cc079dabb82b71b8de8d80166928ae204,64aa37d72ff26e9012978bd4518aafdaf47319580529e043f5e8f31b47019567,b1781607922d264989d31c11dc1b2e5fa0d2a745215eb61dd7b3516fd0b0c217,eb800081d31058f1606161f6d55957fc3b4c7387125d90837093b076078e3493,c71728ea6f475203009f7c859316252812c5079ca0083b2c371f075097f91742
"17814","0.5","103711","1","0","11","10","0","1","啊哈哈，謝謝。\n雖然要稱我是大人\n好像還太早了點。\n畢竟我根本就還沒成年。","17814080"
"17814","","0","","","91","","","","","17814081"
"17814","","103711","","","3","1","0.2","","wac_birthday_idle_smile","17814082"
"17814","","107111","","","3","1","0.2","","wac_birthday_christina_talk_doya","17814083"
"17814","","vo_wac_17814","0","","21","0","","","vo_wac_17814_004","17814084"
"17814","0.5","107111","1","0","11","10","0","1","……為什麼在這種時候看向我？\n我先說清楚，你們所有人\n總有一天都會來到我這個年紀。\n你們就發著抖等著吧。","17814085"
"17814","","0","","","91","","","","","17814086"
"17814","","107111","","","3","1","0.2","","wac_birthday_christina_idle_doya","17814087"
"17814","","103711","","","3","1","0.2","","wac_birthday_talk_smile","17814088"
"17814","","vo_wac_17814","0","","21","0","","","vo_wac_17814_005","17814089"
"17814","0.5","103711","1","0","11","10","0","1","哎呀哎呀，我這真是失禮了♪\n……今天也很謝謝你。\n值得紀念的日子能有你在身邊，\n我真的很開心喔♪","17814090"
"17814","","0","","","91","","","","","17814091"
"17814","","0","","","22","","","","","17814092"
"17824","","bgm_M321","","","25","","","","bgm_M321_2C","17824001"
"17824","wac_birthday_idle_normal","1","-1000","0","1","250","2","-70","106111","17824002"
"17824","wac_birthday_idle_doya","1","310","1","1","256","2","-290","107111","17824003"
"17824","","106111","","","13","","","","300","17824004"
"17824","","107111","","","13","","","","300","17824005"
"17824","","501","0","","31","0","0","1","501","17824006"
"17824","","601","0","","31","0","1","1","601","17824007"
"17824","","602","0","","31","0","0","1","602","17824008"
"17824","","603","0","","31","0","0","1","603","17824009"
"17824","","604","60","","31","30","1","1","604","17824010"
"17824","","613","0","","31","0","1","1","613","17824011"
"17824","","700","0","","31","0","0","1","700","17824012"
"17824","","701","0","","31","0","0","1","701","17824013"
"17824","","702","0","","31","0","0","1","702","17824014"
"17824","","800","0","","31","0","0","1","800","17824015"
"17824","","924","60","","31","30","1","1","924","17824016"
"17824","","1","","","93","","","","","17824017"
"17824","","107111","wac_birthday_reaction_04","0.2","3","0","0.2","1","wac_birthday_reaction_01","17824018"
"17824","","0.4","","","93","","","","","17824019"
"17824","","106111","","","3","1","0.2","","wac_birthday_run_01","17824020"
"17824","","106111","3","","2","-70","","","0","17824021"
"17824","","2.5","","","93","","","","","17824022"
"17824","","602","","","32","","","","1","17824023"
"17824","","0.6","","","93","","","","","17824024"
"17824","","501","","","32","","","","1","17824025"
"17824","","601","","","32","","","","0","17824026"
"17824","","613","","","32","","","","0","17824027"
"17824","","604","","","32","","","","0","17824028"
"17824","","701","","","32","","","","1","17824029"
"17824","","924","0.01","","33","0","","","0","17824030"
"17824","","106111","wac_birthday_wish_02","0.2","3","0","0.2","1","wac_birthday_blowout_01","17824031"
"17824","","106111","0.01","","2","-330","","","-200","17824032"
"17824","","107111","","","3","1","0.2","","wac_birthday_idle_doya","17824033"
"17824","","107111","0.01","","2","-330","","","200","17824034"
"17824","","0","","","93","","","","","17824035"
"17824","","800","","","32","","","","1","17824036"
"17824","","0.7","","","93","","","","","17824037"
"17824","","702","","","32","","","","1","17824038"
"17824","","0.5","","","93","","","","","17824039"
"17824","","se_common","","","23","0","","","se_sys_login_birthday_blow_candle","17824040"
"17824","","701","","","32","","","","0","17824041"
"17824","","0.4","","","93","","","","","17824042"
"17824","","se_common","","","23","0","","","se_sys_login_birthday_cracker","17824043"
"17824","","700","","","32","","","","1","17824044"
"17824","","se_common","","","23","0","","","se_sys_login_birthday_calendar_applause","17824045"
"17824","","107111","wac_birthday_idle_doya","0.2","3","0","0.2","1","wac_birthday_clap","17824046"
"17824","","2.1","","","93","","","","","17824047"
"17824","","1","","","131","","","","","17824048"
"17824","","vo_wac_17824","0","","21","0","","","vo_wac_17824_000","17824049"
"17824","0.5","106111","1","0","11","10","0","1","那個……該怎麼說，\n沒想到克莉絲提娜竟然\n會為了我準備蛋糕。\n這吹的究竟是什麼風？","17824050"
"17824","","0","","","91","","","","","17824051"
"17824","","106111","","","3","1","0.2","","wac_birthday_idle_smile","17824052"
"17824","","107111","","","3","1","0.2","","wac_birthday_talk_doya","17824053"
"17824","","vo_wac_17824","0","","21","0","","","vo_wac_17824_001","17824054"
"17824","0.5","107111","1","0","11","10","0","1","小子和我商量說\n想為妳慶生。\n雖然尾狗刀那小子不在……\n但有我在，不會讓妳無聊的☆","17824055"
"17824","","0","","","91","","","","","17824056"
"17824","","107111","","","3","1","0.2","","wac_birthday_idle_doya","17824057"
"17824","","106111","","","3","1","0.2","","wac_birthday_talk_smile","17824058"
"17824","","vo_wac_17824","0","","21","0","","","vo_wac_17824_002","17824059"
"17824","0.5","106111","1","0","11","10","0","1","你們兩個……真的很謝謝你們！\n那麼我也要像個大壞蛋一樣，\n豪邁、有魄力、徹底任性地\n好好享受！","17824060"
"17824","","0","","","91","","","","","17824061"
"17824","","106111","","","3","1","0.2","","wac_birthday_talk_doya","17824062"
"17824","","vo_wac_17824","0","","21","0","","","vo_wac_17824_003","17824063"
"17824","0.5","106111","1","0","11","10","0","1","這樣總有一天，就能把今天的事\n向尾狗刀那傢伙炫耀一番！\n怎麼樣？超壞的對吧！\n他一定會很不甘心的♪","17824064"
"17824","","0","","","91","","","","","17824065"
"17824","","0","","","22","","","","","17824066"
"18114","","bgm_M321","","","25","","","","bgm_M321_2C","18114001"
"18114","wac_birthday_idle_normal","1","-1000","0","1","250","2","-70","101811","18114002"
"18114","wac_birthday_idle_normal","1","230","1","1","256","2","-270","105011","18114003"
"18114","wac_birthday_idle_normal","1","410","1","1","257","2","-310","101611","18114004"
"18114","","101811","","","13","","","","300","18114005"
"18114","","105011","","","13","","","","300","18114006"
"18114","","101611","","","13","","","","300","18114007"
"18114","","501","0","","31","0","0","1","501","18114008"
"18114","","600","0","","31","0","1","1","600","18114009"
"18114","","602","0","","31","0","0","1","602","18114010"
"18114","","603","0","","31","0","0","1","603","18114011"
"18114","","604","60","","31","30","1","1","604","18114012"
"18114","","613","0","","31","0","1","1","613","18114013"
"18114","","700","0","","31","0","0","1","700","18114014"
"18114","","701","0","","31","0","0","1","701","18114015"
"18114","","702","0","","31","0","0","1","702","18114016"
"18114","","800","0","","31","0","0","1","800","18114017"
"18114","","925","60","","31","30","1","1","925","18114018"
"18114","","1","","","93","","","","","18114019"
"18114","","101611","wac_birthday_reaction_03","0.2","3","0","0.2","1","wac_birthday_reaction_02","18114020"
"18114","","0.1","","","93","","","","","18114021"
"18114","","105011","wac_birthday_reaction_03","0.2","3","0","0.2","1","wac_birthday_reaction_01","18114022"
"18114","","0.3","","","93","","","","","18114023"
"18114","","101811","","","3","1","0.2","","wac_birthday_run_01","18114024"
"18114","","101811","3","","2","-70","","","0","18114025"
"18114","","2.5","","","93","","","","","18114026"
"18114","","602","","","32","","","","1","18114027"
"18114","","0.6","","","93","","","","","18114028"
"18114","","501","","","32","","","","1","18114029"
"18114","","600","","","32","","","","0","18114030"
"18114","","613","","","32","","","","0","18114031"
"18114","","604","","","32","","","","0","18114032"
"18114","","701","","","32","","","","1","18114033"
"18114","","925","0.01","","33","0","","","0","18114034"
"18114","","101811","wac_birthday_wish_04","0.2","3","0","0.2","1","wac_birthday_blowout_03","18114035"
"18114","","101811","0.01","","2","-330","","","-200","18114036"
"18114","","105011","","","3","1","0.2","","wac_birthday_idle_normal","18114037"
"18114","","105011","0.01","","2","-320","","","180","18114038"
"18114","","101611","","","3","1","0.2","","wac_birthday_idle_normal","18114039"
"18114","","101611","0.01","","2","-340","","","320","18114040"
"18114","","0","","","93","","","","","18114041"
"18114","","800","","","32","","","","1","18114042"
"18114","","0.7","","","93","","","","","18114043"
"18114","","702","","","32","","","","1","18114044"
"18114","","0.5","","","93","","","","","18114045"
"18114","","se_common","","","23","0","","","se_sys_login_birthday_blow_candle","18114046"
"18114","","701","","","32","","","","0","18114047"
"18114","","0.4","","","93","","","","","18114048"
"18114","","se_common","","","23","0","","","se_sys_login_birthday_cracker","18114049"
"18114","","700","","","32","","","","1","18114050"
"18114","","se_common","","","23","0","","","se_sys_login_birthday_calendar_applause","18114051"
"18114","","105011","wac_birthday_idle_normal","0.2","3","0","0.2","1","wac_birthday_clap","18114052"
"18114","","0.1","","","93","","","","","18114053"
"18114","","101611","wac_birthday_idle_normal","0.2","3","0","0.2","1","wac_birthday_clap","18114054"
"18114","","2","","","93","","","","","18114055"
"18114","","1","","","131","","","","","18114056"
"18114","","vo_wac_18114","0","","21","0","","","vo_wac_18114_000","18114057"
"18114","0.5","101811","1","0","11","10","0","1","你們竟然準備了蛋糕\n來為我慶生……\n能擔任大家的老師\n真的是太好了♪","18114058"
"18114","","0","","","91","","","","","18114059"
"18114","","101811","","","3","1","0.2","","wac_birthday_idle_wish","18114060"
"18114","","105011","","","3","1","0.2","","wac_birthday_talk_smile","18114061"
"18114","","vo_wac_18114","0","","21","0","","","vo_wac_18114_001","18114062"
"18114","0.5","105011","1","0","11","10","0","1","伊緒妳太誇張了啦～\n不過能讓妳這麼開心，\n有親手做蛋糕真是太好了♪","18114063"
"18114","","0","","","91","","","","","18114064"
"18114","","105011","","","3","1","0.2","","wac_birthday_idle_smile","18114065"
"18114","","101611","","","3","1","0.2","","wac_birthday_talk_kyapi","18114066"
"18114","","vo_wac_18114","0","","21","0","","","vo_wac_18114_002","18114067"
"18114","0.5","101611","1","0","11","10","0","1","而且秀才也有幫忙\n一起去採買～\n大家一起慶祝生日，\n光是這樣就超感人了吧♪","18114068"
"18114","","0","","","91","","","","","18114069"
"18114","","101611","","","3","1","0.2","","wac_birthday_idle_kyapi","18114070"
"18114","","101811","","","3","1","0.2","","wac_birthday_talk_smile","18114071"
"18114","","vo_wac_18114","0","","21","0","","","vo_wac_18114_003","18114072"
"18114","0.5","101811","1","0","11","10","0","1","是啊，真的很謝謝你們♪\n我或許是個不可靠的老師，\n但今後我也會繼續\n為了大家努力的♪","18114073"
"18114","","0","","","91","","","","","18114074"
"18114","","0","","","22","","","","","18114075"
"18814","","bgm_M321","","","25","","","","bgm_M321_2C","18814001"
"18814","wac_birthday_idle_normal","1","-1000","0","1","250","2","-70","101311","18814002"
"18814","wac_birthday_idle_smile","1","170","1","1","256","2","-260","105611","18814003"
"18814","wac_birthday_idle_normal","1","270","1","1","259","2","-310","105111","18814004"
"18814","wac_birthday_idle_doya","1","395","1","1","257","2","-270","100911","18814005"
"18814","wac_birthday_idle_normal","1","510","1","1","258","2","-310","102711","18814006"
"18814","","101311","","","13","","","","300","18814007"
"18814","","105611","","","13","","","","300","18814008"
"18814","","105111","","","13","","","","300","18814009"
"18814","","100911","","","13","","","","300","18814010"
"18814","","102711","","","13","","","","300","18814011"
"18814","","501","0","","31","0","0","1","501","18814012"
"18814","","600","0","","31","0","1","1","600","18814013"
"18814","","602","0","","31","0","0","1","602","18814014"
"18814","","603","0","","31","0","0","1","603","18814015"
"18814","","604","60","","31","30","1","1","604","18814016"
"18814","","613","0","","31","0","1","1","613","18814017"
"18814","","700","0","","31","0","0","1","700","18814018"
"18814","","701","0","","31","0","0","1","701","18814019"
"18814","","702","0","","31","0","0","1","702","18814020"
"18814","","800","0","","31","0","0","1","800","18814021"
"18814","","926","60","","31","30","1","1","926","18814022"
"18814","","1","","","93","","","","","18814023"
"18814","","105111","wac_birthday_reaction_03","0.2","3","0","0.2","1","wac_birthday_reaction_04","18814024"
"18814","","105611","wac_birthday_reaction_03","0.2","3","0","0.2","1","wac_birthday_reaction_01","18814025"
"18814","","0.1","","","93","","","","","18814026"
"18814","","100911","wac_birthday_reaction_03","0.2","3","0","0.2","1","wac_birthday_reaction_02","18814027"
"18814","","102711","wac_birthday_reaction_04","0.2","3","0","0.2","1","wac_birthday_reaction_03","18814028"
"18814","","0.3","","","93","","","","","18814029"
"18814","","101311","","","3","1","0.2","","wac_birthday_run_01","18814030"
"18814","","101311","3","","2","-70","","","0","18814031"
"18814","","2.5","","","93","","","","","18814032"
"18814","","602","","","32","","","","1","18814033"
"18814","","0.6","","","93","","","","","18814034"
"18814","","501","","","32","","","","1","18814035"
"18814","","600","","","32","","","","0","18814036"
"18814","","613","","","32","","","","0","18814037"
"18814","","604","","","32","","","","0","18814038"
"18814","","701","","","32","","","","1","18814039"
"18814","","926","0.01","","33","0","","","0","18814040"
"18814","","101311","wac_birthday_wish_03","0.2","3","0","0.2","1","wac_birthday_blowout_02","18814041"
"18814","","101311","0.01","","2","-330","","","-200","18814042"
"18814","","105611","","","3","1","0.2","","wac_birthday_idle_smile","18814043"
"18814","","105611","0.01","","2","-320","","","150","18814044"
"18814","","105111","","","3","1","0.2","","wac_birthday_idle_normal","18814045"
"18814","","105111","0.01","","2","-360","","","260","18814046"
"18814","","100911","","","3","1","0.2","","wac_birthday_idle_doya","18814047"
"18814","","100911","0.01","","2","-320","","","380","18814048"
"18814","","102711","","","3","1","0.2","","wac_birthday_idle_normal","18814049"
"18814","","102711","0.01","","2","-340","","","500","18814050"
