631e35e269649bd5a9b1d221c35ca4d9b4c94035f89e78a8bf0dd8587f1eaa6c,9fb283816b3a77311198ea734bd6e1a77d30bb19cf4fceee5c0488237e1d097a,8e59e72612fb0703e8cd664f7e317d1dc84786e3892a5d148dabb76292504c22,bbf2c1c04f38f54cff6d5b152b2b100475cbf2c049f69e7c30d0e5ecf8279f19,d126b850cd0e242c3cfd68114a0e9a0bd024da12aaf682d84593b1aa7c12ca88,21e38a7950a8a1eae72b02e868636058f50fff00f2711c15bd0b764d711deeaa,76335a37c9a36a9d2a81708fca26ce59974787a534f88cf240683da41d1fa9a0,8db21eb9e013fe4cd95a4422b30fdb8799551e5ff74e84bfb4b373ed0362f1db,041133faf84d49f184c72d3036355c5ce4650055b4d26be5565c516866a5daca,2e45eeaa604fa6c22e0aa1521034b708e560a7a296bbb7a0c580db65ef40ee4d,cbd0b8d31d02826c20782791dfae45835fe9b917a769ef5b7dfa5ff6fec45fcf,e2668de34219bc2d6bc66c9545dc81c3571e42d345715662378ac2c834a6f9ac,a5926108cac622c192d7eab11a6f1aacdb59b79daf23cfb55d9ea11b7eef3eea,d3e050bc4ba3df51719981136055d38897926c7be53306c35b795fc172f9d6c7,61ac974e5d3fbff313e87e4ffa1b6a1a3ec4996b6e0452e1716301e4dade1174,717228cb95506f8aa007d78cd8bf6473778835d752c69072a0727430484fee8e,cec04e38cfa78e2ce71c30957e8011a04b3ec448323b5b851de17d65c6e9ce53,df5bfa44e900023c7ecf5190ae2eb69e19b6e9a56f6cf9c0bdacefe2d09a6ec2,2d80980fec5779acea68bc29dcab45bbc96a40cb66fded8a3824e7f31da7a250,5d504b3e9baf5f0be38f30fa26d495b1cbb0b5505274658b35df5551adc9e8d7,ad01f6e6d52d7b3f916b594d3d99a548f029d2ea51d84a650be26b1dc3091df0,ca633b05efe3d30d6e6340ac68451e15ce7921d27465127c32d23af38229b6f0,048161c357142a1c4ccb84d1bba3135670d9548115bc854d3bd0b45c581d6149,10c331fad66001e90a18252172b9160428ab9cea38c970679321c58c4bc0958a,db9fab1f14d2920b3ddf882569f444dd4042860bea3a9ed2eac93277040baca0,5571411acdd4207df312b4444e2d4289e2f6ba8b4bb980dac16831e6cd4ad0a5,418d9b528441dd710af4021a28d6e36c7fb97bf35792cb360f060e966a204a74,4db4af6e1f4f5720a1db24cc9d16f033fe2cfcc84046191f66a9afa2fbef43f8,2777c6b2a39eea27fd5c3eca5f378e2b8d5484e5098fde98f35424917bd5053d,133829278a73788921449df70f25984e61544291241f0b2165540e84d4e78e9a,2ce5cc346ff9aa6e01bb10d6b0b09dd8388cafb09e813b978e12a4fdfb312e47,f758d3facceb605c816030be64b18ca562aae5fdeb0b3f0242dc66d443802354,ab680a85d4889db85e73f07245d81c7f87d093a032544b91e2b9914288a42e1e,6b4a740ce4356fe783b3b1a8d737fb2c14e4180e49eb3a96e847675551083d41,2735b9a613f81a1376ff0296d782ba2a1fdf57c9e49e7aee07ad62397d82b1ac,5d32a44720f4b7dc0f56f75dc9c729b0afc323a97808946ecdf9adc82b6b3efa,22f2515707fb7aa9ab36a858701b55ff4b4b9536d96d4362a9a16d7d9e9237a3,829100072d0295a8164c43abbcaef3f31a09be4053d19878c8a0940eaf3fe271,a38b2380086aa833ac972779fa4be41a60e8cb7fd8c37891576107fae574dd4f,46ee90fa070c22ae6e2d6d5f80f46c557e48af3b7f7431d61f4a6de7f499eb00
"925","0","0","10","42","42","42","30","0","42","1","0","42","42","60","10","0","42","14465","60","42","42","1","42","0","620090042","0","42","42","200900","42","1","42","0","0","42","42","200000001","0","42"
"971","0","0","10","43","43","43","30","0","43","1","0","43","43","66","10","0","43","15523","64","43","43","1","43","0","620090043","0","43","43","200900","43","1","43","0","0","43","43","200000001","0","43"
"1020","0","0","10","44","44","44","30","0","44","1","0","44","44","70","10","0","44","16582","68","44","44","1","44","0","620090044","0","44","44","200900","44","1","44","0","0","44","44","200000001","0","44"
"1067","0","0","10","45","45","45","30","0","45","1","0","45","45","76","10","0","45","17640","72","45","45","1","45","0","620090045","0","45","45","200900","45","1","45","0","0","45","45","200000001","0","45"
"1120","0","0","10","46","46","46","30","0","46","1","0","46","46","80","10","0","46","19566","76","46","46","1","46","0","620090046","0","46","46","200900","46","1","46","0","0","46","46","200000001","0","46"
"1175","0","0","10","47","47","47","30","0","47","1","0","47","47","85","10","0","47","21491","82","47","47","1","47","0","620090047","0","47","47","200900","47","1","47","0","0","47","47","200000001","0","47"
"1229","0","0","10","48","48","48","30","0","48","1","0","48","48","91","10","0","48","23417","86","48","48","1","48","0","620090048","0","48","48","200900","48","1","48","0","0","48","48","200000001","0","48"
"1283","0","0","10","49","49","49","30","0","49","1","0","49","49","97","10","0","49","25343","90","49","49","1","49","0","620090049","0","49","49","200900","49","1","49","0","0","49","49","200000001","0","49"
"1337","0","0","10","50","50","50","30","0","50","1","0","50","50","101","10","0","50","27269","95","50","50","1","50","0","620090050","0","50","50","200900","50","1","50","0","0","50","50","200000001","0","50"
"1390","0","0","10","51","51","51","30","0","51","1","0","51","51","105","10","0","51","29193","100","51","51","1","51","0","620090051","0","51","51","200900","51","1","51","0","0","51","51","200000001","0","51"
"1444","0","0","10","52","52","52","30","0","52","1","0","52","52","111","10","0","52","31119","105","52","52","1","52","0","620090052","0","52","52","200900","52","1","52","0","0","52","52","200000001","0","52"
"1497","0","0","10","53","53","53","30","0","53","1","0","53","53","115","10","0","53","33045","109","53","53","1","53","0","620090053","0","53","53","200900","53","1","53","0","0","53","53","200000001","0","53"
"1552","0","0","10","54","54","54","30","0","54","1","0","54","54","122","10","0","54","34971","113","54","54","1","54","0","620090054","0","54","54","200900","54","1","54","0","0","54","54","200000001","0","54"
"1606","0","0","10","55","55","55","30","0","55","1","0","55","55","126","10","0","55","36896","119","55","55","1","55","0","620090055","0","55","55","200900","55","1","55","0","0","55","55","200000001","0","55"
"1660","0","0","10","56","56","56","30","0","56","1","0","56","56","132","10","0","56","38822","123","56","56","1","56","0","620090056","0","56","56","200900","56","1","56","0","0","56","56","200000001","0","56"
"1731","0","0","10","57","57","57","30","0","57","1","0","57","57","136","10","0","57","40766","128","57","57","1","57","0","620090057","0","57","57","200900","57","1","57","0","0","57","57","200000001","0","57"
"1802","0","0","10","58","58","58","30","0","58","1","0","58","58","141","10","0","58","42711","132","58","58","1","58","0","620090058","0","58","58","200900","58","1","58","0","0","58","58","200000001","0","58"
"1874","0","0","10","59","59","59","30","0","59","1","0","59","59","147","10","0","59","44657","138","59","59","1","59","0","620090059","0","59","59","200900","59","1","59","0","0","59","59","200000001","0","59"
"1945","0","0","10","60","60","60","30","0","60","1","0","60","60","153","10","0","60","46602","142","60","60","1","60","0","620090060","0","60","60","200900","60","1","60","0","0","60","60","200000001","0","60"
"2017","0","0","10","61","61","61","30","0","61","1","0","61","61","157","10","0","61","48547","147","61","61","1","61","0","620090061","0","61","61","200900","61","1","61","0","0","61","61","200000001","0","61"
"2075","0","0","10","62","62","62","30","0","62","1","0","62","62","162","10","0","62","50382","152","62","62","1","62","0","620090062","0","62","62","200900","62","1","62","0","0","62","62","200000001","0","62"
"2133","0","0","10","63","63","63","30","0","63","1","0","63","63","167","10","0","63","52216","156","63","63","1","63","0","620090063","0","63","63","200900","63","1","63","0","0","63","63","200000001","0","63"
"2191","0","0","10","64","64","64","30","0","64","1","0","64","64","172","10","0","64","54051","161","64","64","1","64","0","620090064","0","64","64","200900","64","1","64","0","0","64","64","200000001","0","64"
"2249","0","0","10","65","65","65","30","0","65","1","0","65","65","177","10","0","65","55886","165","65","65","1","65","0","620090065","0","65","65","200900","65","1","65","0","0","65","65","200000001","0","65"
"2308","0","0","10","66","66","66","30","0","66","1","0","66","66","182","10","0","66","57720","170","66","66","1","66","0","620090066","0","66","66","200900","66","1","66","0","0","66","66","200000001","0","66"
"2366","0","0","10","67","67","67","30","0","67","1","0","67","67","187","10","0","67","59555","175","67","67","1","67","0","620090067","0","67","67","200900","67","1","67","0","0","67","67","200000001","0","67"
"2424","0","0","10","68","68","68","30","0","68","1","0","68","68","192","10","0","68","61390","179","68","68","1","68","0","620090068","0","68","68","200900","68","1","68","0","0","68","68","200000001","0","68"
"2482","0","0","10","69","69","69","30","0","69","1","0","69","69","197","10","0","69","63224","184","69","69","1","69","0","620090069","0","69","69","200900","69","1","69","0","0","69","69","200000001","0","69"
"2540","0","0","10","70","70","70","30","0","70","1","0","70","70","203","10","0","70","65059","189","70","70","1","70","0","620090070","0","70","70","200900","70","1","70","0","0","70","70","200000001","0","70"
"2598","0","0","10","71","71","71","30","0","71","1","0","71","71","208","10","0","71","66894","193","71","71","1","71","0","620090071","0","71","71","200900","71","1","71","0","0","71","71","200000001","0","71"
"36","0","0","10","1","1","1","30","0","1","1","0","1","1","2","10","0","1","304","4","1","1","1","1","0","620090101","0","1","1","200901","1","1","1","0","0","1","1","200000001","0","1"
"40","0","0","10","2","2","2","30","0","2","1","0","2","2","3","10","0","2","398","5","2","2","1","2","0","620090102","0","2","2","200901","2","1","2","0","0","2","2","200000001","0","2"
"44","0","0","10","3","3","3","30","0","3","1","0","3","3","5","10","0","3","665","6","3","3","1","3","0","620090103","0","3","3","200901","3","1","3","0","0","3","3","200000001","0","3"
"63","0","0","10","4","4","4","30","0","4","1","0","4","4","5","10","0","4","586","6","4","4","1","4","0","620090104","0","4","4","200901","4","1","4","0","0","4","4","200000001","0","4"
"93","0","0","10","5","5","5","30","0","5","1","0","5","5","6","10","0","5","650","7","5","5","1","5","0","620090105","0","5","5","200901","5","1","5","0","0","5","5","200000001","0","5"
"123","0","0","10","6","6","6","30","0","6","1","0","6","6","7","10","0","6","714","9","6","6","1","6","0","620090106","0","6","6","200901","6","1","6","0","0","6","6","200000001","0","6"
"152","0","0","10","7","7","7","30","0","7","1","0","7","7","8","10","0","7","879","10","7","7","1","7","0","620090107","0","7","7","200901","7","1","7","0","0","7","7","200000001","0","7"
"182","0","0","10","8","8","8","30","0","8","1","0","8","8","9","10","0","8","1043","11","8","8","1","8","0","620090108","0","8","8","200901","8","1","8","0","0","8","8","200000001","0","8"
"195","0","0","10","9","9","9","30","0","9","1","0","9","9","10","10","0","9","1073","11","9","9","1","9","0","620090109","0","9","9","200901","9","1","9","0","0","9","9","200000001","0","9"
"209","0","0","10","10","10","10","30","0","10","1","0","10","10","10","10","0","10","1103","12","10","10","1","10","0","620090110","0","10","10","200901","10","1","10","0","0","10","10","200000001","0","10"
"222","0","0","10","11","11","11","30","0","11","1","0","11","11","10","10","0","11","1134","12","11","11","1","11","0","620090111","0","11","11","200901","11","1","11","0","0","11","11","200000001","0","11"
"236","0","0","10","12","12","12","30","0","12","1","0","12","12","10","10","0","12","1164","12","12","12","1","12","0","620090112","0","12","12","200901","12","1","12","0","0","12","12","200000001","0","12"
"260","0","0","10","13","13","13","30","0","13","1","0","13","13","11","10","0","13","1379","13","13","13","1","13","0","620090113","0","13","13","200901","13","1","13","0","0","13","13","200000001","0","13"
"284","0","0","10","14","14","14","30","0","14","1","0","14","14","12","10","0","14","1594","14","14","14","1","14","0","620090114","0","14","14","200901","14","1","14","0","0","14","14","200000001","0","14"
"308","0","0","10","15","15","15","30","0","15","1","0","15","15","13","10","0","15","1808","15","15","15","1","15","0","620090115","0","15","15","200901","15","1","15","0","0","15","15","200000001","0","15"
"332","0","0","10","16","16","16","30","0","16","1","0","16","16","14","10","0","16","2023","16","16","16","1","16","0","620090116","0","16","16","200901","16","1","16","0","0","16","16","200000001","0","16"
"356","0","0","10","17","17","17","30","0","17","1","0","17","17","15","10","0","17","2238","17","17","17","1","17","0","620090117","0","17","17","200901","17","1","17","0","0","17","17","200000001","0","17"
"381","0","0","10","18","18","18","30","0","18","1","0","18","18","16","10","0","18","2453","18","18","18","1","18","0","620090118","0","18","18","200901","18","1","18","0","0","18","18","200000001","0","18"
"405","0","0","10","19","19","19","30","0","19","1","0","19","19","17","10","0","19","2668","19","19","19","1","19","0","620090119","0","19","19","200901","19","1","19","0","0","19","19","200000001","0","19"
"429","0","0","10","20","20","20","30","0","20","1","0","20","20","17","10","0","20","2883","20","20","20","1","20","0","620090120","0","20","20","200901","20","1","20","0","0","20","20","200000001","0","20"
"442","0","0","10","21","21","21","30","0","21","1","0","21","21","17","10","0","21","3041","20","21","21","1","21","0","620090121","0","21","21","200901","21","1","21","0","0","21","21","200000001","0","21"
"455","0","0","10","22","22","22","30","0","22","1","0","22","22","17","10","0","22","3199","20","22","22","1","22","0","620090122","0","22","22","200901","22","1","22","0","0","22","22","200000001","0","22"
"469","0","0","10","23","23","23","30","0","23","1","0","23","23","17","10","0","23","3357","20","23","23","1","23","0","620090123","0","23","23","200901","23","1","23","0","0","23","23","200000001","0","23"
"543","0","0","10","24","24","24","30","0","24","1","0","24","24","28","10","0","24","3335","30","24","24","1","24","0","620090124","0","24","24","200901","24","1","24","0","0","24","24","200000001","0","24"
"570","0","0","10","25","25","25","30","0","25","1","0","25","25","28","10","0","25","3618","30","25","25","1","25","0","620090125","0","25","25","200901","25","1","25","0","0","25","25","200000001","0","25"
"598","0","0","10","26","26","26","30","0","26","1","0","26","26","28","10","0","26","3902","30","26","26","1","26","0","620090126","0","26","26","200901","26","1","26","0","0","26","26","200000001","0","26"
"625","0","0","10","27","27","27","30","0","27","1","0","27","27","28","10","0","27","4185","31","27","27","1","27","0","620090127","0","27","27","200901","27","1","27","0","0","27","27","200000001","0","27"
"653","0","0","10","28","28","28","30","0","28","1","0","28","28","29","10","0","28","4468","31","28","28","1","28","0","620090128","0","28","28","200901","28","1","28","0","0","28","28","200000001","0","28"
"680","0","0","10","29","29","29","30","0","29","1","0","29","29","29","10","0","29","4752","32","29","29","1","29","0","620090129","0","29","29","200901","29","1","29","0","0","29","29","200000001","0","29"
"708","0","0","10","30","30","30","30","0","30","1","0","30","30","29","10","0","30","5035","32","30","30","1","30","0","620090130","0","30","30","200901","30","1","30","0","0","30","30","200000001","0","30"
"716","0","0","10","31","31","31","30","0","31","1","0","31","31","29","10","0","31","5314","32","31","31","1","31","0","620090131","0","31","31","200901","31","1","31","0","0","31","31","200000001","0","31"
"725","0","0","10","32","32","32","30","0","32","1","0","32","32","29","10","0","32","5592","32","32","32","1","32","0","620090132","0","32","32","200901","32","1","32","0","0","32","32","200000001","0","32"
"733","0","0","10","33","33","33","30","0","33","1","0","33","33","29","10","0","33","5871","33","33","33","1","33","0","620090133","0","33","33","200901","33","1","33","0","0","33","33","200000001","0","33"
"742","0","0","10","34","34","34","30","0","34","1","0","34","34","29","10","0","34","6149","33","34","34","1","34","0","620090134","0","34","34","200901","34","1","34","0","0","34","34","200000001","0","34"
"750","0","0","10","35","35","35","30","0","35","1","0","35","35","29","10","0","35","6428","33","35","35","1","35","0","620090135","0","35","35","200901","35","1","35","0","0","35","35","200000001","0","35"
"755","0","0","10","36","36","36","30","0","36","1","0","36","36","29","10","0","36","7022","33","36","36","1","36","0","620090136","0","36","36","200901","36","1","36","0","0","36","36","200000001","0","36"
"763","0","0","10","37","37","37","30","0","37","1","0","37","37","29","10","0","37","7272","33","37","37","1","37","0","620090137","0","37","37","200901","37","1","37","0","0","37","37","200000001","0","37"
"770","0","0","10","38","38","38","30","0","38","1","0","38","38","29","10","0","38","7523","34","38","38","1","38","0","620090138","0","38","38","200901","38","1","38","0","0","38","38","200000001","0","38"
"988","0","0","10","39","39","39","30","0","39","1","0","39","39","29","10","0","39","7773","34","39","39","1","39","0","620090139","0","39","39","200901","39","1","39","0","0","39","39","200000001","0","39"
"1049","0","0","10","40","40","40","30","0","40","1","0","40","40","32","10","0","40","8502","37","40","40","1","40","0","620090140","0","40","40","200901","40","1","40","0","0","40","40","200000001","0","40"
"1109","0","0","10","41","41","41","30","0","41","1","0","41","41","35","10","0","41","9230","40","41","41","1","41","0","620090141","0","41","41","200901","41","1","41","0","0","41","41","200000001","0","41"
"1170","0","0","10","42","42","42","30","0","42","1","0","42","42","38","10","0","42","9959","44","42","42","1","42","0","620090142","0","42","42","200901","42","1","42","0","0","42","42","200000001","0","42"
"1230","0","0","10","43","43","43","30","0","43","1","0","43","43","41","10","0","43","10688","47","43","43","1","43","0","620090143","0","43","43","200901","43","1","43","0","0","43","43","200000001","0","43"
"1291","0","0","10","44","44","44","30","0","44","1","0","44","44","44","10","0","44","11416","50","44","44","1","44","0","620090144","0","44","44","200901","44","1","44","0","0","44","44","200000001","0","44"
"1351","0","0","10","45","45","45","30","0","45","1","0","45","45","47","10","0","45","12145","53","45","45","1","45","0","620090145","0","45","45","200901","45","1","45","0","0","45","45","200000001","0","45"
"1419","0","0","10","46","46","46","30","0","46","1","0","46","46","50","10","0","46","13471","56","46","46","1","46","0","620090146","0","46","46","200901","46","1","46","0","0","46","46","200000001","0","46"
"1487","0","0","10","47","47","47","30","0","47","1","0","47","47","53","10","0","47","14796","60","47","47","1","47","0","620090147","0","47","47","200901","47","1","47","0","0","47","47","200000001","0","47"
"1556","0","0","10","48","48","48","30","0","48","1","0","48","48","57","10","0","48","16122","63","48","48","1","48","0","620090148","0","48","48","200901","48","1","48","0","0","48","48","200000001","0","48"
"1624","0","0","10","49","49","49","30","0","49","1","0","49","49","60","10","0","49","17448","66","49","49","1","49","0","620090149","0","49","49","200901","49","1","49","0","0","49","49","200000001","0","49"
"1692","0","0","10","50","50","50","30","0","50","1","0","50","50","63","10","0","50","18774","70","50","50","1","50","0","620090150","0","50","50","200901","50","1","50","0","0","50","50","200000001","0","50"
