033bdd533ff2119dcc98f9293bc9c1d037341c5bbe207215d2b3b18ea5ffbbc9,ccdb69d6d1eb656bd6b638a165ec4db86341681e3c8eba4e104a060054f4b062,623fd5a8528505a8ac30c5ef6c9172be27aabf880c8574b51a927b2225664d93,d8ce4b6e1100d1d7a17cdcc28a75ca6500aab758096a153cf983b0c5f8843363,69be37369f953f6cea8ce32965dcd575b0c97c30cb6935468d75096d388c7af4,7fd165f4c35edac15a9f86ea7e732ce730e0b78166ad4a24818439d5e2e454f8,b6120888f53a9b84a4931ec9a520983aa3e970a6d2f48ae001666f8ec0c60d94,1f79f8a42bb8f5466a4fbe948d4bd059fe623c43bb7d52c1edc0c93354c196fa,637f9a2d301f524ad8a4ec572e9688b48b354ff85c994ba2240a830b2a7830d0,02f363d88b1d8d75a00da5e1301a20931ce42dce64bf1a09bc650cfbdb458005,620a2d87319e438fd2d4247a4e2c2f371b4a2b2d38866b012bd05860a595a45f,834673caae093c0ab2f6c43ac242956bdb411f08dac31eb23ffe850acb89a6c2,398834f8eb61330b4d9492b26511bde5a5386f0021aa2e842a5878be6d7a8977,24a9745b15734c849220cc1191ae139d35f28d4b168631a7dd4f540613df0c96,8a2118ce312e9b137186e3b828ba61ae5a9bbc8bf1f69f0968e0339719d49eae,547c4c213ffbc20d13d9ecf58cb3e7fb3145b594ce17bd9f60b68ba6dfdc55f8,7ebb96ac2f6b156a6a0ddbb41161db2e3eeb06f8dc9bc9478f27cb7e54b04519,0c95f114775aa617c9c6ed974802c2def5d63288074a95cee302e79b028612bc,67264f041ea18f902750157ab8404544e9312fb0200b0220b659614181b44f72,c5ccb977ac013584e1af103698a7f86c2a74aab5a235c76f77abb6edc2dfe362,b2f884b6d0666ba8221efc8f2dc4b0a31605bfac056491840756815641e43f54,b7d9cfccea8d47de846c265d4d41a769a279add9588727ef295d5d2d81ea99e2,e54b08fbdec5464023001e01157c51832b3c9f8bbe563e582546e8ab15899fa6,df5ca4f413da5ec6da63d1e48fc0b47fd2e1d5b6a47e6a15e6524f2208c43616,8ac1bec584757db87133b05fbfaa267c022aa693db65ab04383dc58b8013fe78,9f4bcd9f2b3ae8b8d231283358b82fdd29fb14525e77bcd271429daa94be3990,66226b6422425d6379383be9ee311c94b4bbc21e450682562c28bbaed16af31c,423116652894f46405b3de2e18c706d7b47be0510b6868414ff02cc40378637e,5da3e08e341599e95077485b9229fb428814d1a8227454b37d8141be0097605a,648103164263e2b361aea5c066bdcb01e5de74ff6c6fc0a9f104bceb3287172c,5e2080d3a0c274a96b5ad4a6b7f2badd88cdbd3ca056dadb764afb5694b77675,7b2343911e223e160230ff06a282f79061936c66957c43a7f348d342d0c32631,c8620ed1bf7cdcbf07ba85f1290c72a9c238fa36bfea93b6a5da48dca6917602,3401926ade1104f3cccacd3b1a38a6b17ae80394741fdb820df152aa79dc2750,7beb6a42980d9bc8970e23a6df04c03152b7eb2956fb39eabaf075a4b10aac89,f7e75f00950b04c57579ec04da7ce591c10a63da7073c7d5a2c2591f7a2de95b,27639456b127c479bbfcfd391cf1a38d6ed2383ae6f160a9cfbf3fdd1068e2f8,5ebdc331c9e23748d97c6ce65623022617475b683ac8866a9ee651657068c167,97ce175e72e2d46412a2ab8b2f988b23b610f742686abe2a113e9d4dfdef05d2,42c434978adeee1fdd8d66c7630f52c23a960a636cc080853914ad6f43526e94
"10","0","0","0","10","34","0","200700","1026","39","0","0","0","39","39","39","39","39","1","1","0","34","39","39","620070039","1","30","39","39","39","39","39","39","7563","0","200000006","0","39","39","39"
"10","0","0","0","10","35","0","200700","1073","40","0","0","0","40","40","40","40","40","1","1","0","35","40","40","620070040","1","30","40","40","40","40","40","40","7973","0","200000006","0","40","40","40"
"10","0","0","0","10","36","0","200700","1120","41","0","0","0","41","41","41","41","41","1","1","0","36","41","41","620070041","1","30","41","41","41","41","41","41","8384","0","200000006","0","41","41","41"
"10","0","0","0","10","37","0","200700","1167","42","0","0","0","42","42","42","42","42","1","1","0","36","42","42","620070042","1","30","42","42","42","42","42","42","8794","0","200000006","0","42","42","42"
"10","0","0","0","10","38","0","200700","1214","43","0","0","0","43","43","43","43","43","1","1","0","37","43","43","620070043","1","30","43","43","43","43","43","43","9204","0","200000006","0","43","43","43"
"10","0","0","0","10","40","0","200700","1253","44","0","0","0","44","44","44","44","44","1","1","0","39","44","44","620070044","1","30","44","44","44","44","44","44","9993","0","200000006","0","44","44","44"
"10","0","0","0","10","41","0","200700","1293","45","0","0","0","45","45","45","45","45","1","1","0","41","45","45","620070045","1","30","45","45","45","45","45","45","10783","0","200000006","0","45","45","45"
"10","0","0","0","10","43","0","200700","1332","46","0","0","0","46","46","46","46","46","1","1","0","43","46","46","620070046","1","30","46","46","46","46","46","46","11572","0","200000006","0","46","46","46"
"10","0","0","0","10","43","0","200700","1413","47","0","0","0","47","47","47","47","47","1","1","0","44","47","47","620070047","1","30","47","47","47","47","47","47","11572","0","200000006","0","47","47","47"
"10","0","0","0","10","45","0","200700","2041","48","0","0","0","48","48","48","48","48","1","1","0","45","48","48","620070048","1","30","48","48","48","48","48","48","16609","0","200000006","0","48","48","48"
"10","0","0","0","10","44","0","200700","2119","49","0","0","0","49","49","49","49","49","1","1","0","44","49","49","620070049","1","30","49","49","49","49","49","49","17497","0","200000006","0","49","49","49"
"10","0","0","0","10","45","0","200700","2045","50","0","0","0","50","50","50","50","50","1","1","0","46","50","50","620070050","1","30","50","50","50","50","50","50","18106","0","200000006","0","50","50","50"
"10","0","0","0","10","46","0","200700","2047","51","0","0","0","51","51","51","51","51","1","1","0","48","51","51","620070051","1","30","51","51","51","51","51","51","18716","0","200000006","0","51","51","51"
"10","0","0","0","10","47","0","200700","2049","52","0","0","0","52","52","52","52","52","1","1","0","49","52","52","620070052","1","30","52","52","52","52","52","52","19325","0","200000006","0","52","52","52"
"10","0","0","0","10","48","0","200700","2052","53","0","0","0","53","53","53","53","53","1","1","0","51","53","53","620070053","1","30","53","53","53","53","53","53","19934","0","200000006","0","53","53","53"
"10","0","0","0","10","49","0","200700","2054","54","0","0","0","54","54","54","54","54","1","1","0","52","54","54","620070054","1","30","54","54","54","54","54","54","20544","0","200000006","0","54","54","54"
"10","0","0","0","10","50","0","200700","2056","55","0","0","0","55","55","55","55","55","1","1","0","54","55","55","620070055","1","30","55","55","55","55","55","55","21153","0","200000006","0","55","55","55"
"10","0","0","0","10","51","0","200700","2058","56","0","0","0","56","56","56","56","56","1","1","0","55","56","56","620070056","1","30","56","56","56","56","56","56","21762","0","200000006","0","56","56","56"
"10","0","0","0","10","53","0","200700","2060","57","0","0","0","57","57","57","57","57","1","1","0","56","57","57","620070057","1","30","57","57","57","57","57","57","22408","0","200000006","0","57","57","57"
"10","0","0","0","10","54","0","200700","2062","58","0","0","0","58","58","58","58","58","1","1","0","57","58","58","620070058","1","30","58","58","58","58","58","58","23053","0","200000006","0","58","58","58"
"10","0","0","0","10","55","0","200700","2064","59","0","0","0","59","59","59","59","59","1","1","0","59","59","59","620070059","1","30","59","59","59","59","59","59","23737","0","200000006","0","59","59","59"
"10","0","0","0","10","56","0","200700","2067","60","0","0","0","60","60","60","60","60","1","1","0","60","60","60","620070060","1","30","60","60","60","60","60","60","24421","0","200000006","0","60","60","60"
"10","0","0","0","10","58","0","200700","2069","61","0","0","0","61","61","61","61","61","1","1","0","62","61","61","620070061","1","30","61","61","61","61","61","61","25145","0","200000006","0","61","61","61"
"10","0","0","0","10","59","0","200700","2119","62","0","0","0","62","62","62","62","62","1","1","0","63","62","62","620070062","1","30","62","62","62","62","62","62","25485","0","200000006","0","62","62","62"
"10","0","0","0","10","61","0","200700","2170","63","0","0","0","63","63","63","63","63","1","1","0","64","63","63","620070063","1","30","63","63","63","63","63","63","25825","0","200000006","0","63","63","63"
"10","0","0","0","10","62","0","200700","2220","64","0","0","0","64","64","64","64","64","1","1","0","65","64","64","620070064","1","30","64","64","64","64","64","64","26166","0","200000006","0","64","64","64"
"10","0","0","0","10","63","0","200700","2270","65","0","0","0","65","65","65","65","65","1","1","0","67","65","65","620070065","1","30","65","65","65","65","65","65","26506","0","200000006","0","65","65","65"
"10","0","0","0","10","64","0","200700","2321","66","0","0","0","66","66","66","66","66","1","1","0","68","66","66","620070066","1","30","66","66","66","66","66","66","26846","0","200000006","0","66","66","66"
"10","0","0","0","10","66","0","200700","2371","67","0","0","0","67","67","67","67","67","1","1","0","69","67","67","620070067","1","30","67","67","67","67","67","67","27186","0","200000006","0","67","67","67"
"10","0","0","0","10","67","0","200700","2421","68","0","0","0","68","68","68","68","68","1","1","0","70","68","68","620070068","1","30","68","68","68","68","68","68","27526","0","200000006","0","68","68","68"
"10","0","0","0","10","68","0","200700","2472","69","0","0","0","69","69","69","69","69","1","1","0","71","69","69","620070069","1","30","69","69","69","69","69","69","27866","0","200000006","0","69","69","69"
"10","0","0","0","10","69","0","200700","2522","70","0","0","0","70","70","70","70","70","1","1","0","72","70","70","620070070","1","30","70","70","70","70","70","70","28207","0","200000006","0","70","70","70"
"10","0","0","0","10","71","0","200700","2572","71","0","0","0","71","71","71","71","71","1","1","0","74","71","71","620070071","1","30","71","71","71","71","71","71","28547","0","200000006","0","71","71","71"
"10","0","0","0","10","12","0","200701","15","1","0","0","0","1","1","1","1","1","1","1","0","4","1","1","620070101","1","30","1","1","1","1","1","1","325","0","200000008","0","1","1","1"
"10","0","0","0","10","8","0","200701","17","2","0","0","0","2","2","2","2","2","1","1","0","6","2","2","620070102","1","30","2","2","2","2","2","2","331","0","200000008","0","2","2","2"
"10","0","0","0","10","8","0","200701","19","3","0","0","0","3","3","3","3","3","1","1","0","6","3","3","620070103","1","30","3","3","3","3","3","3","363","0","200000008","0","3","3","3"
"10","0","0","0","10","11","0","200701","24","4","0","0","0","4","4","4","4","4","1","1","0","9","4","4","620070104","1","30","4","4","4","4","4","4","461","0","200000008","0","4","4","4"
"10","0","0","0","10","11","0","200701","53","5","0","0","0","5","5","5","5","5","1","1","0","10","5","5","620070105","1","30","5","5","5","5","5","5","556","0","200000008","0","5","5","5"
"10","0","0","0","10","11","0","200701","67","6","0","0","0","6","6","6","6","6","1","1","0","10","6","6","620070106","1","30","6","6","6","6","6","6","598","0","200000008","0","6","6","6"
"10","0","0","0","10","12","0","200701","81","7","0","0","0","7","7","7","7","7","1","1","0","11","7","7","620070107","1","30","7","7","7","7","7","7","639","0","200000008","0","7","7","7"
"10","0","0","0","10","12","0","200701","95","8","0","0","0","8","8","8","8","8","1","1","0","11","8","8","620070108","1","30","8","8","8","8","8","8","681","0","200000008","0","8","8","8"
"10","0","0","0","10","12","0","200701","109","9","0","0","0","9","9","9","9","9","1","1","0","11","9","9","620070109","1","30","9","9","9","9","9","9","723","0","200000008","0","9","9","9"
"10","0","0","0","10","13","0","200701","122","10","0","0","0","10","10","10","10","10","1","1","0","12","10","10","620070110","1","30","10","10","10","10","10","10","847","0","200000008","0","10","10","10"
"10","0","0","0","10","13","0","200701","135","11","0","0","0","11","11","11","11","11","1","1","0","12","11","11","620070111","1","30","11","11","11","11","11","11","972","0","200000008","0","11","11","11"
"10","0","0","0","10","18","0","200701","155","12","0","0","0","12","12","12","12","12","1","1","0","18","12","12","620070112","1","30","12","12","12","12","12","12","1097","0","200000008","0","12","12","12"
"10","0","0","0","10","19","0","200701","164","13","0","0","0","13","13","13","13","13","1","1","0","18","13","13","620070113","1","30","13","13","13","13","13","13","1181","0","200000008","0","13","13","13"
"10","0","0","0","10","19","0","200701","173","14","0","0","0","14","14","14","14","14","1","1","0","18","14","14","620070114","1","30","14","14","14","14","14","14","1266","0","200000008","0","14","14","14"
"10","0","0","0","10","19","0","200701","182","15","0","0","0","15","15","15","15","15","1","1","0","19","15","15","620070115","1","30","15","15","15","15","15","15","1350","0","200000008","0","15","15","15"
"10","0","0","0","10","20","0","200701","191","16","0","0","0","16","16","16","16","16","1","1","0","19","16","16","620070116","1","30","16","16","16","16","16","16","1435","0","200000008","0","16","16","16"
"10","0","0","0","10","20","0","200701","200","17","0","0","0","17","17","17","17","17","1","1","0","20","17","17","620070117","1","30","17","17","17","17","17","17","1519","0","200000008","0","17","17","17"
"10","0","0","0","10","20","0","200701","209","18","0","0","0","18","18","18","18","18","1","1","0","20","18","18","620070118","1","30","18","18","18","18","18","18","1604","0","200000008","0","18","18","18"
"10","0","0","0","10","21","0","200701","218","19","0","0","0","19","19","19","19","19","1","1","0","21","19","19","620070119","1","30","19","19","19","19","19","19","1688","0","200000008","0","19","19","19"
"10","0","0","0","10","21","0","200701","227","20","0","0","0","20","20","20","20","20","1","1","0","21","20","20","620070120","1","30","20","20","20","20","20","20","1772","0","200000008","0","20","20","20"
"10","0","0","0","10","21","0","200701","236","21","0","0","0","21","21","21","21","21","1","1","0","21","21","21","620070121","1","30","21","21","21","21","21","21","1857","0","200000008","0","21","21","21"
"10","0","0","0","10","23","0","200701","255","22","0","0","0","22","22","22","22","22","1","1","0","23","22","22","620070122","1","30","22","22","22","22","22","22","2033","0","200000008","0","22","22","22"
"10","0","0","0","10","25","0","200701","273","23","0","0","0","23","23","23","23","23","1","1","0","25","23","23","620070123","1","30","23","23","23","23","23","23","2208","0","200000008","0","23","23","23"
"10","0","0","0","10","27","0","200701","292","24","0","0","0","24","24","24","24","24","1","1","0","27","24","24","620070124","1","30","24","24","24","24","24","24","2384","0","200000008","0","24","24","24"
"10","0","0","0","10","29","0","200701","311","25","0","0","0","25","25","25","25","25","1","1","0","29","25","25","620070125","1","30","25","25","25","25","25","25","2560","0","200000008","0","25","25","25"
"10","0","0","0","10","31","0","200701","329","26","0","0","0","26","26","26","26","26","1","1","0","31","26","26","620070126","1","30","26","26","26","26","26","26","2735","0","200000008","0","26","26","26"
"10","0","0","0","10","33","0","200701","348","27","0","0","0","27","27","27","27","27","1","1","0","33","27","27","620070127","1","30","27","27","27","27","27","27","2911","0","200000008","0","27","27","27"
"10","0","0","0","10","35","0","200701","367","28","0","0","0","28","28","28","28","28","1","1","0","35","28","28","620070128","1","30","28","28","28","28","28","28","3087","0","200000008","0","28","28","28"
"10","0","0","0","10","37","0","200701","398","29","0","0","0","29","29","29","29","29","1","1","0","36","29","29","620070129","1","30","29","29","29","29","29","29","3453","0","200000008","0","29","29","29"
"10","0","0","0","10","39","0","200701","429","30","0","0","0","30","30","30","30","30","1","1","0","37","30","30","620070130","1","30","30","30","30","30","30","30","3819","0","200000008","0","30","30","30"
"10","0","0","0","10","40","0","200701","460","31","0","0","0","31","31","31","31","31","1","1","0","38","31","31","620070131","1","30","31","31","31","31","31","31","4185","0","200000008","0","31","31","31"
"10","0","0","0","10","42","0","200701","491","32","0","0","0","32","32","32","32","32","1","1","0","38","32","32","620070132","1","30","32","32","32","32","32","32","4551","0","200000008","0","32","32","32"
"10","0","0","0","10","44","0","200701","522","33","0","0","0","33","33","33","33","33","1","1","0","39","33","33","620070133","1","30","33","33","33","33","33","33","4917","0","200000008","0","33","33","33"
"10","0","0","0","10","45","0","200701","553","34","0","0","0","34","34","34","34","34","1","1","0","40","34","34","620070134","1","30","34","34","34","34","34","34","5284","0","200000008","0","34","34","34"
"10","0","0","0","10","47","0","200701","584","35","0","0","0","35","35","35","35","35","1","1","0","41","35","35","620070135","1","30","35","35","35","35","35","35","5650","0","200000008","0","35","35","35"
"10","0","0","0","10","48","0","200701","615","36","0","0","0","36","36","36","36","36","1","1","0","42","36","36","620070136","1","30","36","36","36","36","36","36","6016","0","200000008","0","36","36","36"
"10","0","0","0","10","50","0","200701","646","37","0","0","0","37","37","37","37","37","1","1","0","42","37","37","620070137","1","30","37","37","37","37","37","37","6382","0","200000008","0","37","37","37"
"10","0","0","0","10","52","0","200701","677","38","0","0","0","38","38","38","38","38","1","1","0","43","38","38","620070138","1","30","38","38","38","38","38","38","6748","0","200000008","0","38","38","38"
"10","0","0","0","10","53","0","200701","708","39","0","0","0","39","39","39","39","39","1","1","0","44","39","39","620070139","1","30","39","39","39","39","39","39","7115","0","200000008","0","39","39","39"
"10","0","0","0","10","55","0","200701","738","40","0","0","0","40","40","40","40","40","1","1","0","45","40","40","620070140","1","30","40","40","40","40","40","40","7481","0","200000008","0","40","40","40"
"10","0","0","0","10","57","0","200701","769","41","0","0","0","41","41","41","41","41","1","1","0","46","41","41","620070141","1","30","41","41","41","41","41","41","7847","0","200000008","0","41","41","41"
"10","0","0","0","10","58","0","200701","800","42","0","0","0","42","42","42","42","42","1","1","0","46","42","42","620070142","1","30","42","42","42","42","42","42","8213","0","200000008","0","42","42","42"
"10","0","0","0","10","61","0","200701","826","43","0","0","0","43","43","43","43","43","1","1","0","49","43","43","620070143","1","30","43","43","43","43","43","43","8917","0","200000008","0","43","43","43"
"10","0","0","0","10","63","0","200701","852","44","0","0","0","44","44","44","44","44","1","1","0","52","44","44","620070144","1","30","44","44","44","44","44","44","9622","0","200000008","0","44","44","44"
"10","0","0","0","10","66","0","200701","878","45","0","0","0","45","45","45","45","45","1","1","0","54","45","45","620070145","1","30","45","45","45","45","45","45","10326","0","200000008","0","45","45","45"
"10","0","0","0","10","66","0","200701","932","46","0","0","0","46","46","46","46","46","1","1","0","55","46","46","620070146","1","30","46","46","46","46","46","46","10326","0","200000008","0","46","46","46"
"10","0","0","0","10","66","0","200701","989","47","0","0","0","47","47","47","47","47","1","1","0","56","47","47","620070147","1","30","47","47","47","47","47","47","10326","0","200000008","0","47","47","47"
