d3a4014053812cd4091ec5fd4664e39b0b68df735a83e23ad107b4cf8b8422a9,9c97ba69483aa4b1cefd307e2bfe5699cd0711e4f231d6863a01c63881ff1c48,ff2ff736199d4cba54fecffc4aeecd48b66117881b3a830580bb0cef1bf13710,9964deaf4c9e0e3ccf1bffe45048096460ef0068d3fa0811b9b6c35688956c83,677c78e7a3f6a93a8531563e2c9ae17f87f0a1b06ac90d48b5d127908926a738,dc1ef557bf29d9cba94193e4a94da2ab9c14811048242becdff8decb0029a202,bd63bf379b5b2a6f3d7e6d21cd46e575a29a24df1f9629b51985b0e829097d1e,1b912f97a6dc2563a179abf28272861ee9af3772b373e0ac57f6195a3c92961a,67496a56e1157c6e7f98333bafce212073287a1b71487cbd172ddba37bab7cb2,74e01b8d540646ce8f551aa57137fb63e7476f673b4c5eff108295d76a48c1a1,0a3bbadf1d87c64a607bd8b80ed2b23166c128e36652fcb04f594bcc8f37e12b,aca0087fabe02e0565a485951699b09cf54d7e7231f05762241c4ccef1791182,c7abee00163ca72a01fc3234cd5871885c3bf549f25f815191d285ced6d6b3aa,60d002bc3f548e92389af61c616ccad1d9eb10485b08be52c0fca8ca75b99e5c,3526b8ec6ef6051723d0105a659ab3a5eabc5ae9805983a08cb46a01c46ed940,539ab06c363764a8f3e4a1418f7c57b2702c0e0c83c5c3d03c37612949749556,e67ab180115131dfc59debb59fa7446e40fc329aa3bf66a34ecb74e55833dcac,080e421280148e2b8846f50150134ab64cfd8a17fe03895b9f1a791fc9c166c5,aab8c4c5df0f625885b7d321fc06f70e3c776b62f69ab7df43e603094e9b8ec9,0652b2a848354a4423796d18dd7eab41125ac3af7cb56f7be1e0637344386117,c8b3c7c566f9faa63802f0b32c6129d74edd73a9b180a0165ec3648c51af1a9f,5ddfbd3f6ad6e76e89b8587e09e795b1adf2867d6c6c99912a59f94ac662e003,34be92be80b251fc5220ddf2cb66937f1758e5150864281f83f0846fa09d7f1b,01d88b3c100a6d749a4a821dfbd37fa8dbfeb0b03925f1ae37dce41b10c8be91,7e6ea5f13c893e2182634688fa79ab626d4599d11cc0a6017403fb5ed3e66443,17848f11311a38143d968cebe3ae59677a032a521a3f55519f62a37761eb9f15,6984604de4a074478e604d5ccca3717bb670de1f3af701b0166f28a1ef74534d,f36f881d9aa21f78beb6b745d1ae84fdda154af664983e59039eb943e9eaf37c,7fe2b97be0a633928174063a8d0c2a54bb015a470026bfac1fc7660a4f6fc951,0507d96329046bb2c634020a018d790d21424af88ba033cf9a22cebe17594d34,1207ba8315682efc077f078e13e9fee6fab809e659e0a9b7af0e56a78b051369,2034179067f9afc37d6b0742263c111734dce180b981bfda81ba5d661e44446a,9f6863e8f8ef5d2972a90940300ee79ada207db30995d82094760142de71f613,23fbff28d6463cfa2a4d1037aeca40bf1aa198c7f9be4b34a7c9aad0eab3544e,f26e0c2c99f4f925ed769bd2fc8ab7455711084b83ad7ea90ce0d289e3284c4a,28316dda8ce8921ed7082498f59a5f259d2eb8444842728651e8f4053b809a02,132d06c1f253572b395dd9687ddd907fc4adf3d00ac88bffcb05c481d541e1a5,64a9ee53eceace65bef1ef202a74734e81d4aca4f51ae2f539318e65c18590fa,88c28c04056347ece5f025722afb31254b79b4e482c38db168cce56d1365821c,d2b1888bf82bb7314ca5b6db4605ce78543082464692cbde24a9a2aa73ad47f6
"0","30","35","0","200900","30","0","0","0","670090030","35","10","4317","30","30","463","30","30","30","1","0","30","200000001","30","30","30","1","0","0","30","30","30","0","1","30","10","30","0","30","30"
"0","31","36","0","200900","31","0","0","0","670090031","37","10","5144","31","31","501","31","31","31","1","0","31","200000001","31","31","31","1","0","0","31","31","31","0","1","31","10","31","0","31","30"
"0","32","39","0","200900","32","0","0","0","670090032","40","10","5969","32","32","538","32","32","32","1","0","32","200000001","32","32","32","1","0","0","32","32","32","0","1","32","10","32","0","32","30"
"0","33","41","0","200900","33","0","0","0","670090033","41","10","6796","33","33","575","33","33","33","1","0","33","200000001","33","33","33","1","0","0","33","33","33","0","1","33","10","33","0","33","30"
"0","34","42","0","200900","34","0","0","0","670090034","42","10","7623","34","34","613","34","34","34","1","0","34","200000001","34","34","34","1","0","0","34","34","34","0","1","34","10","34","0","34","30"
"0","35","45","0","200900","35","0","0","0","670090035","44","10","8448","35","35","651","35","35","35","1","0","35","200000001","35","35","35","1","0","0","35","35","35","0","1","35","10","35","0","35","30"
"0","36","46","0","200900","36","0","0","0","670090036","46","10","9275","36","36","688","36","36","36","1","0","36","200000001","36","36","36","1","0","0","36","36","36","0","1","36","10","36","0","36","30"
"0","37","49","0","200900","37","0","0","0","670090037","48","10","10100","37","37","726","37","37","37","1","0","37","200000001","37","37","37","1","0","0","37","37","37","0","1","37","10","37","0","37","30"
"0","38","50","0","200900","38","0","0","0","670090038","49","10","10927","38","38","764","38","38","38","1","0","38","200000001","38","38","38","1","0","0","38","38","38","0","1","38","10","38","0","38","30"
"0","39","52","0","200900","39","0","0","0","670090039","50","10","11754","39","39","801","39","39","39","1","0","39","200000001","39","39","39","1","0","0","39","39","39","0","1","39","10","39","0","39","30"
"0","40","55","0","200900","40","0","0","0","670090040","53","10","12579","40","40","838","40","40","40","1","0","40","200000001","40","40","40","1","0","0","40","40","40","0","1","40","10","40","0","40","30"
"0","41","56","0","200900","41","0","0","0","670090041","55","10","13406","41","41","876","41","41","41","1","0","41","200000001","41","41","41","1","0","0","41","41","41","0","1","41","10","41","0","41","30"
"0","42","60","0","200900","42","0","0","0","670090042","60","10","14465","42","42","925","42","42","42","1","0","42","200000001","42","42","42","1","0","0","42","42","42","0","1","42","10","42","0","42","30"
"0","43","66","0","200900","43","0","0","0","670090043","64","10","15523","43","43","971","43","43","43","1","0","43","200000001","43","43","43","1","0","0","43","43","43","0","1","43","10","43","0","43","30"
"0","44","70","0","200900","44","0","0","0","670090044","68","10","16582","44","44","1020","44","44","44","1","0","44","200000001","44","44","44","1","0","0","44","44","44","0","1","44","10","44","0","44","30"
"0","45","76","0","200900","45","0","0","0","670090045","72","10","17640","45","45","1067","45","45","45","1","0","45","200000001","45","45","45","1","0","0","45","45","45","0","1","45","10","45","0","45","30"
"0","46","80","0","200900","46","0","0","0","670090046","76","10","19566","46","46","1120","46","46","46","1","0","46","200000001","46","46","46","1","0","0","46","46","46","0","1","46","10","46","0","46","30"
"0","47","85","0","200900","47","0","0","0","670090047","82","10","21491","47","47","1175","47","47","47","1","0","47","200000001","47","47","47","1","0","0","47","47","47","0","1","47","10","47","0","47","30"
"0","48","91","0","200900","48","0","0","0","670090048","86","10","23417","48","48","1229","48","48","48","1","0","48","200000001","48","48","48","1","0","0","48","48","48","0","1","48","10","48","0","48","30"
"0","49","97","0","200900","49","0","0","0","670090049","90","10","25343","49","49","1283","49","49","49","1","0","49","200000001","49","49","49","1","0","0","49","49","49","0","1","49","10","49","0","49","30"
"0","50","101","0","200900","50","0","0","0","670090050","95","10","27269","50","50","1337","50","50","50","1","0","50","200000001","50","50","50","1","0","0","50","50","50","0","1","50","10","50","0","50","30"
"0","51","105","0","200900","51","0","0","0","670090051","100","10","29193","51","51","1390","51","51","51","1","0","51","200000001","51","51","51","1","0","0","51","51","51","0","1","51","10","51","0","51","30"
"0","52","111","0","200900","52","0","0","0","670090052","105","10","31119","52","52","1444","52","52","52","1","0","52","200000001","52","52","52","1","0","0","52","52","52","0","1","52","10","52","0","52","30"
"0","53","115","0","200900","53","0","0","0","670090053","109","10","33045","53","53","1497","53","53","53","1","0","53","200000001","53","53","53","1","0","0","53","53","53","0","1","53","10","53","0","53","30"
"0","54","122","0","200900","54","0","0","0","670090054","113","10","34971","54","54","1552","54","54","54","1","0","54","200000001","54","54","54","1","0","0","54","54","54","0","1","54","10","54","0","54","30"
"0","55","126","0","200900","55","0","0","0","670090055","119","10","36896","55","55","1606","55","55","55","1","0","55","200000001","55","55","55","1","0","0","55","55","55","0","1","55","10","55","0","55","30"
"0","56","132","0","200900","56","0","0","0","670090056","123","10","38822","56","56","1660","56","56","56","1","0","56","200000001","56","56","56","1","0","0","56","56","56","0","1","56","10","56","0","56","30"
"0","57","136","0","200900","57","0","0","0","670090057","128","10","40766","57","57","1731","57","57","57","1","0","57","200000001","57","57","57","1","0","0","57","57","57","0","1","57","10","57","0","57","30"
"0","58","141","0","200900","58","0","0","0","670090058","132","10","42711","58","58","1802","58","58","58","1","0","58","200000001","58","58","58","1","0","0","58","58","58","0","1","58","10","58","0","58","30"
"0","59","147","0","200900","59","0","0","0","670090059","138","10","44657","59","59","1874","59","59","59","1","0","59","200000001","59","59","59","1","0","0","59","59","59","0","1","59","10","59","0","59","30"
"0","60","153","0","200900","60","0","0","0","670090060","142","10","46602","60","60","1945","60","60","60","1","0","60","200000001","60","60","60","1","0","0","60","60","60","0","1","60","10","60","0","60","30"
"0","61","157","0","200900","61","0","0","0","670090061","147","10","48547","61","61","2017","61","61","61","1","0","61","200000001","61","61","61","1","0","0","61","61","61","0","1","61","10","61","0","61","30"
"0","62","162","0","200900","62","0","0","0","670090062","152","10","50382","62","62","2075","62","62","62","1","0","62","200000001","62","62","62","1","0","0","62","62","62","0","1","62","10","62","0","62","30"
"0","63","167","0","200900","63","0","0","0","670090063","156","10","52216","63","63","2133","63","63","63","1","0","63","200000001","63","63","63","1","0","0","63","63","63","0","1","63","10","63","0","63","30"
"0","64","172","0","200900","64","0","0","0","670090064","161","10","54051","64","64","2191","64","64","64","1","0","64","200000001","64","64","64","1","0","0","64","64","64","0","1","64","10","64","0","64","30"
"0","65","177","0","200900","65","0","0","0","670090065","165","10","55886","65","65","2249","65","65","65","1","0","65","200000001","65","65","65","1","0","0","65","65","65","0","1","65","10","65","0","65","30"
"0","66","182","0","200900","66","0","0","0","670090066","170","10","57720","66","66","2308","66","66","66","1","0","66","200000001","66","66","66","1","0","0","66","66","66","0","1","66","10","66","0","66","30"
"0","67","187","0","200900","67","0","0","0","670090067","175","10","59555","67","67","2366","67","67","67","1","0","67","200000001","67","67","67","1","0","0","67","67","67","0","1","67","10","67","0","67","30"
"0","68","192","0","200900","68","0","0","0","670090068","179","10","61390","68","68","2424","68","68","68","1","0","68","200000001","68","68","68","1","0","0","68","68","68","0","1","68","10","68","0","68","30"
"0","69","197","0","200900","69","0","0","0","670090069","184","10","63224","69","69","2482","69","69","69","1","0","69","200000001","69","69","69","1","0","0","69","69","69","0","1","69","10","69","0","69","30"
"0","70","203","0","200900","70","0","0","0","670090070","189","10","65059","70","70","2540","70","70","70","1","0","70","200000001","70","70","70","1","0","0","70","70","70","0","1","70","10","70","0","70","30"
"0","71","208","0","200900","71","0","0","0","670090071","193","10","66894","71","71","2598","71","71","71","1","0","71","200000001","71","71","71","1","0","0","71","71","71","0","1","71","10","71","0","71","30"
"0","1","2","0","200901","1","0","0","0","670090101","4","10","304","1","1","36","1","1","1","1","0","1","200000001","1","1","1","1","0","0","1","1","1","0","1","1","10","1","0","1","30"
"0","2","3","0","200901","2","0","0","0","670090102","5","10","398","2","2","40","2","2","2","1","0","2","200000001","2","2","2","1","0","0","2","2","2","0","1","2","10","2","0","2","30"
"0","3","5","0","200901","3","0","0","0","670090103","6","10","665","3","3","44","3","3","3","1","0","3","200000001","3","3","3","1","0","0","3","3","3","0","1","3","10","3","0","3","30"
"0","4","5","0","200901","4","0","0","0","670090104","6","10","586","4","4","63","4","4","4","1","0","4","200000001","4","4","4","1","0","0","4","4","4","0","1","4","10","4","0","4","30"
"0","5","6","0","200901","5","0","0","0","670090105","7","10","650","5","5","93","5","5","5","1","0","5","200000001","5","5","5","1","0","0","5","5","5","0","1","5","10","5","0","5","30"
"0","6","7","0","200901","6","0","0","0","670090106","9","10","714","6","6","123","6","6","6","1","0","6","200000001","6","6","6","1","0","0","6","6","6","0","1","6","10","6","0","6","30"
"0","7","8","0","200901","7","0","0","0","670090107","10","10","879","7","7","152","7","7","7","1","0","7","200000001","7","7","7","1","0","0","7","7","7","0","1","7","10","7","0","7","30"
"0","8","9","0","200901","8","0","0","0","670090108","11","10","1043","8","8","182","8","8","8","1","0","8","200000001","8","8","8","1","0","0","8","8","8","0","1","8","10","8","0","8","30"
"0","9","10","0","200901","9","0","0","0","670090109","11","10","1073","9","9","195","9","9","9","1","0","9","200000001","9","9","9","1","0","0","9","9","9","0","1","9","10","9","0","9","30"
"0","10","10","0","200901","10","0","0","0","670090110","12","10","1103","10","10","209","10","10","10","1","0","10","200000001","10","10","10","1","0","0","10","10","10","0","1","10","10","10","0","10","30"
"0","11","10","0","200901","11","0","0","0","670090111","12","10","1134","11","11","222","11","11","11","1","0","11","200000001","11","11","11","1","0","0","11","11","11","0","1","11","10","11","0","11","30"
"0","12","10","0","200901","12","0","0","0","670090112","12","10","1164","12","12","236","12","12","12","1","0","12","200000001","12","12","12","1","0","0","12","12","12","0","1","12","10","12","0","12","30"
"0","13","11","0","200901","13","0","0","0","670090113","13","10","1379","13","13","260","13","13","13","1","0","13","200000001","13","13","13","1","0","0","13","13","13","0","1","13","10","13","0","13","30"
"0","14","12","0","200901","14","0","0","0","670090114","14","10","1594","14","14","284","14","14","14","1","0","14","200000001","14","14","14","1","0","0","14","14","14","0","1","14","10","14","0","14","30"
"0","15","13","0","200901","15","0","0","0","670090115","15","10","1808","15","15","308","15","15","15","1","0","15","200000001","15","15","15","1","0","0","15","15","15","0","1","15","10","15","0","15","30"
"0","16","14","0","200901","16","0","0","0","670090116","16","10","2023","16","16","332","16","16","16","1","0","16","200000001","16","16","16","1","0","0","16","16","16","0","1","16","10","16","0","16","30"
"0","17","15","0","200901","17","0","0","0","670090117","17","10","2238","17","17","356","17","17","17","1","0","17","200000001","17","17","17","1","0","0","17","17","17","0","1","17","10","17","0","17","30"
"0","18","16","0","200901","18","0","0","0","670090118","18","10","2453","18","18","381","18","18","18","1","0","18","200000001","18","18","18","1","0","0","18","18","18","0","1","18","10","18","0","18","30"
"0","19","17","0","200901","19","0","0","0","670090119","19","10","2668","19","19","405","19","19","19","1","0","19","200000001","19","19","19","1","0","0","19","19","19","0","1","19","10","19","0","19","30"
"0","20","17","0","200901","20","0","0","0","670090120","20","10","2883","20","20","429","20","20","20","1","0","20","200000001","20","20","20","1","0","0","20","20","20","0","1","20","10","20","0","20","30"
"0","21","17","0","200901","21","0","0","0","670090121","20","10","3041","21","21","442","21","21","21","1","0","21","200000001","21","21","21","1","0","0","21","21","21","0","1","21","10","21","0","21","30"
"0","22","17","0","200901","22","0","0","0","670090122","20","10","3199","22","22","455","22","22","22","1","0","22","200000001","22","22","22","1","0","0","22","22","22","0","1","22","10","22","0","22","30"
"0","23","17","0","200901","23","0","0","0","670090123","20","10","3357","23","23","469","23","23","23","1","0","23","200000001","23","23","23","1","0","0","23","23","23","0","1","23","10","23","0","23","30"
"0","24","28","0","200901","24","0","0","0","670090124","30","10","3335","24","24","543","24","24","24","1","0","24","200000001","24","24","24","1","0","0","24","24","24","0","1","24","10","24","0","24","30"
"0","25","28","0","200901","25","0","0","0","670090125","30","10","3618","25","25","570","25","25","25","1","0","25","200000001","25","25","25","1","0","0","25","25","25","0","1","25","10","25","0","25","30"
"0","26","28","0","200901","26","0","0","0","670090126","30","10","3902","26","26","598","26","26","26","1","0","26","200000001","26","26","26","1","0","0","26","26","26","0","1","26","10","26","0","26","30"
"0","27","28","0","200901","27","0","0","0","670090127","31","10","4185","27","27","625","27","27","27","1","0","27","200000001","27","27","27","1","0","0","27","27","27","0","1","27","10","27","0","27","30"
"0","28","29","0","200901","28","0","0","0","670090128","31","10","4468","28","28","653","28","28","28","1","0","28","200000001","28","28","28","1","0","0","28","28","28","0","1","28","10","28","0","28","30"
"0","29","29","0","200901","29","0","0","0","670090129","32","10","4752","29","29","680","29","29","29","1","0","29","200000001","29","29","29","1","0","0","29","29","29","0","1","29","10","29","0","29","30"
"0","30","29","0","200901","30","0","0","0","670090130","32","10","5035","30","30","708","30","30","30","1","0","30","200000001","30","30","30","1","0","0","30","30","30","0","1","30","10","30","0","30","30"
"0","31","29","0","200901","31","0","0","0","670090131","32","10","5314","31","31","716","31","31","31","1","0","31","200000001","31","31","31","1","0","0","31","31","31","0","1","31","10","31","0","31","30"
"0","32","29","0","200901","32","0","0","0","670090132","32","10","5592","32","32","725","32","32","32","1","0","32","200000001","32","32","32","1","0","0","32","32","32","0","1","32","10","32","0","32","30"
"0","33","29","0","200901","33","0","0","0","670090133","33","10","5871","33","33","733","33","33","33","1","0","33","200000001","33","33","33","1","0","0","33","33","33","0","1","33","10","33","0","33","30"
"0","34","29","0","200901","34","0","0","0","670090134","33","10","6149","34","34","742","34","34","34","1","0","34","200000001","34","34","34","1","0","0","34","34","34","0","1","34","10","34","0","34","30"
"0","35","29","0","200901","35","0","0","0","670090135","33","10","6428","35","35","750","35","35","35","1","0","35","200000001","35","35","35","1","0","0","35","35","35","0","1","35","10","35","0","35","30"
"0","36","29","0","200901","36","0","0","0","670090136","33","10","7022","36","36","755","36","36","36","1","0","36","200000001","36","36","36","1","0","0","36","36","36","0","1","36","10","36","0","36","30"
"0","37","29","0","200901","37","0","0","0","670090137","33","10","7272","37","37","763","37","37","37","1","0","37","200000001","37","37","37","1","0","0","37","37","37","0","1","37","10","37","0","37","30"
