c1654e28e3f4944c01bb3d588523213a3eb3c96947722c7958e2715cbf72f631,d12bbff886227b83eb4c41de81dfa06d6ae6b78d17525c76a60fede87c039316,afabd234a7b82f75a7b505d3410c99b37495b21df50d462e5298e9104a4f3664,3a513b33e31371cc54c3c85dc1a582eea566c729104a1ec52c57cf90ccdfd9b6,347c299ebd0246d2d3d1db73ef1ddb50686a07585933c7e39fed0056bd6efd88,056245e4753475fb585aee3b6c51a8110b7f3d532311d11103dad581c8454573,ce967781fffbde7a53d2014f7fbe2cc70938029d29e014a47e619260c8007f22,891e5248aecb85590674c34f3af1fb87cc1be5dbaade17c6aab1a4b65a1a43a5,4b6fd8f11009a812d1fbc119e19e2ebd8bce03e53ab528718fb002ca78feb83d,bd918a12986cbf6d12c1e9f69ebf1f1dd2da494ef5e3494a3636627b304b5f5f,c3a737a97be769a279b31b6aecaa7943ff13b60e421dda1f64b2a70d99f4e058,d54f2bee5d2956c10153ece864df9f0fc5584b4983cea126e71367983c12915b
"900103","10069011","6","5042408","2021/10/25 15:59:59","0","5042001","10069","1003","1","0","2021/10/18 16:00:00"
"101101","10069012","8","5042431","2021/10/25 15:59:59","0","0","10069","1003","0","0","2021/10/18 16:00:00"
"112901","10069013","8","5042411","2021/10/25 15:59:59","0","5042001","10069","1003","1","0","2021/10/18 16:00:00"
"104901","10070001","1007003","5070402","2021/11/15 15:59:59","1","0","10070","1002","0","0","2021/11/01 16:00:00"
"117101","10070002","1007003","5070422","2021/11/15 15:59:59","1","5070001","10070","1002","1","0","2021/11/01 16:00:00"
"117101","10070003","1007003","5070442","2021/11/15 15:59:59","1","5070004","10070","1002","1","0","2021/11/01 16:00:00"
"117101","10070004","1007003","5070422","2021/11/15 15:59:59","1","5070005","10070","1002","1","0","2021/11/01 16:00:00"
"104901","10070005","10","5070403","2021/11/15 15:59:59","0","0","10070","1001","0","0","2021/11/01 16:00:00"
"117101","10070006","10","5070423","2021/11/15 15:59:59","0","5070001","10070","1001","1","0","2021/11/01 16:00:00"
"117101","10070007","10","5070443","2021/11/15 15:59:59","0","5070004","10070","1001","1","0","2021/11/01 16:00:00"
"117101","10070008","10","5070423","2021/11/15 15:59:59","0","5070005","10070","1001","1","0","2021/11/01 16:00:00"
"102701","10070009","20","5070404","2021/11/15 15:59:59","0","0","10070","1001","0","0","2021/11/01 16:00:00"
"117001","10070010","20","5070424","2021/11/15 15:59:59","0","5070001","10070","1001","1","0","2021/11/01 16:00:00"
"117001","10070011","20","5070444","2021/11/15 15:59:59","0","5070004","10070","1001","1","0","2021/11/01 16:00:00"
"117001","10070012","20","5070424","2021/11/15 15:59:59","0","5070005","10070","1001","1","0","2021/11/01 16:00:00"
"104901","10070013","30","5070405","2021/11/15 15:59:59","0","0","10070","1001","0","0","2021/11/01 16:00:00"
"117101","10070014","30","5070425","2021/11/15 15:59:59","0","5070001","10070","1001","1","0","2021/11/01 16:00:00"
"117101","10070015","30","5070445","2021/11/15 15:59:59","0","5070004","10070","1001","1","0","2021/11/01 16:00:00"
"117101","10070016","30","5070425","2021/11/15 15:59:59","0","5070005","10070","1001","1","0","2021/11/01 16:00:00"
"104901","10070017","2","5070406","2021/11/15 15:59:59","0","0","10070","1003","0","0","2021/11/01 16:00:00"
"117101","10070018","2","5070426","2021/11/15 15:59:59","0","5070001","10070","1003","1","0","2021/11/01 16:00:00"
"117101","10070019","2","5070446","2021/11/15 15:59:59","0","5070004","10070","1003","1","0","2021/11/01 16:00:00"
"117101","10070020","2","5070426","2021/11/15 15:59:59","0","5070005","10070","1003","1","0","2021/11/01 16:00:00"
"102701","10070021","4","5070407","2021/11/15 15:59:59","0","0","10070","1003","0","0","2021/11/01 16:00:00"
"117001","10070022","4","5070427","2021/11/15 15:59:59","0","5070001","10070","1003","1","0","2021/11/01 16:00:00"
"117001","10070023","4","5070447","2021/11/15 15:59:59","0","5070004","10070","1003","1","0","2021/11/01 16:00:00"
"117001","10070024","4","5070427","2021/11/15 15:59:59","0","5070005","10070","1003","1","0","2021/11/01 16:00:00"
"104901","10070025","7","5070408","2021/11/15 15:59:59","0","0","10070","1003","0","0","2021/11/01 16:00:00"
"117101","10070026","7","5070428","2021/11/15 15:59:59","0","5070001","10070","1003","1","0","2021/11/01 16:00:00"
"117101","10070027","7","5070448","2021/11/15 15:59:59","0","5070004","10070","1003","1","0","2021/11/01 16:00:00"
"117101","10070028","7","5070428","2021/11/15 15:59:59","0","5070005","10070","1003","1","0","2021/11/01 16:00:00"
"102701","10070029","10","5070409","2021/11/15 15:59:59","0","0","10070","1003","0","0","2021/11/01 16:00:00"
"117001","10070030","10","5070429","2021/11/15 15:59:59","0","5070001","10070","1003","1","0","2021/11/01 16:00:00"
"117001","10070031","10","5070449","2021/11/15 15:59:59","0","5070004","10070","1003","1","0","2021/11/01 16:00:00"
"117001","10070032","10","5070429","2021/11/15 15:59:59","0","5070005","10070","1003","1","0","2021/11/01 16:00:00"
"102701","10070033","13","5070410","2021/11/15 15:59:59","0","0","10070","1003","0","0","2021/11/01 16:00:00"
"117001","10070034","13","5070430","2021/11/15 15:59:59","0","5070001","10070","1003","1","0","2021/11/01 16:00:00"
"117001","10070035","13","5070450","2021/11/15 15:59:59","0","5070004","10070","1003","1","0","2021/11/01 16:00:00"
"117001","10070036","13","5070430","2021/11/15 15:59:59","0","5070005","10070","1003","1","0","2021/11/01 16:00:00"
"102701","10070037","15","5070411","2021/11/15 15:59:59","0","0","10070","1003","0","0","2021/11/01 16:00:00"
"117001","10070038","15","5070431","2021/11/15 15:59:59","0","5070001","10070","1003","1","0","2021/11/01 16:00:00"
"117001","10070039","15","5070451","2021/11/15 15:59:59","0","5070004","10070","1003","1","0","2021/11/01 16:00:00"
"117001","10070040","15","5070431","2021/11/15 15:59:59","0","5070005","10070","1003","1","0","2021/11/01 16:00:00"
"113201","10071001","113201","5044401","2021/11/25 15:59:59","0","0","10071","1004","0","0","2021/11/18 16:00:00"
"100901","10071002","1007103","5044422","2021/11/25 15:59:59","1","0","10071","1002","0","0","2021/11/18 16:00:00"
"100901","10071003","10","5044423","2021/11/25 15:59:59","0","0","10071","1001","0","0","2021/11/18 16:00:00"
"101301","10071004","20","5044424","2021/11/25 15:59:59","0","0","10071","1001","0","0","2021/11/18 16:00:00"
"105601","10071005","30","5044425","2021/11/25 15:59:59","0","0","10071","1001","0","0","2021/11/18 16:00:00"
"105601","10071006","2","5044426","2021/11/25 15:59:59","0","0","10071","1003","0","0","2021/11/18 16:00:00"
"100901","10071007","3","5044427","2021/11/25 15:59:59","0","0","10071","1003","0","0","2021/11/18 16:00:00"
"101301","10071008","4","5044428","2021/11/25 15:59:59","0","0","10071","1003","0","0","2021/11/18 16:00:00"
"105601","10071009","5","5044429","2021/11/25 15:59:59","0","0","10071","1003","0","0","2021/11/18 16:00:00"
"101301","10071010","6","5044430","2021/11/25 15:59:59","0","0","10071","1003","0","0","2021/11/18 16:00:00"
"105601","10071011","8","5044431","2021/11/25 15:59:59","0","0","10071","1003","0","0","2021/11/18 16:00:00"
"113101","10071012","2","5044406","2021/11/25 15:59:59","0","5044001","10071","1003","1","0","2021/11/18 16:00:00"
"113201","10071013","3","5044407","2021/11/25 15:59:59","0","5044001","10071","1003","1","0","2021/11/18 16:00:00"
"113301","10071014","4","5044408","2021/11/25 15:59:59","0","5044001","10071","1003","1","0","2021/11/18 16:00:00"
"113101","10071015","5","5044409","2021/11/25 15:59:59","0","5044001","10071","1003","1","0","2021/11/18 16:00:00"
"113301","10071016","6","5044410","2021/11/25 15:59:59","0","5044001","10071","1003","1","0","2021/11/18 16:00:00"
"113101","10071017","8","5044411","2021/11/25 15:59:59","0","5044001","10071","1003","1","0","2021/11/18 16:00:00"
"113201","10071018","1007103","5044402","2021/11/25 15:59:59","1","5044001","10071","1002","1","0","2021/11/18 16:00:00"
"113201","10071019","10","5044403","2021/11/25 15:59:59","0","5044001","10071","1001","1","0","2021/11/18 16:00:00"
"113301","10071020","20","5044404","2021/11/25 15:59:59","0","5044001","10071","1001","1","0","2021/11/18 16:00:00"
"113101","10071021","30","5044405","2021/11/25 15:59:59","0","5044001","10071","1001","1","0","2021/11/18 16:00:00"
"117401","10072001","117401","5072401","2021/12/16 15:59:59","0","0","10072","1004","0","0","2021/12/02 16:00:00"
"117201","10072002","1007203","5072402","2021/12/16 15:59:59","1","0","10072","1002","0","0","2021/12/02 16:00:00"
"117201","10072003","10","5072403","2021/12/16 15:59:59","0","0","10072","1001","0","0","2021/12/02 16:00:00"
"117401","10072004","20","5072404","2021/12/16 15:59:59","0","0","10072","1001","0","0","2021/12/02 16:00:00"
"117301","10072005","30","5072405","2021/12/16 15:59:59","0","0","10072","1001","0","0","2021/12/02 16:00:00"
"117201","10072006","2","5072406","2021/12/16 15:59:59","0","0","10072","1003","0","0","2021/12/02 16:00:00"
"117301","10072007","4","5072407","2021/12/16 15:59:59","0","0","10072","1003","0","0","2021/12/02 16:00:00"
"117401","10072008","7","5072408","2021/12/16 15:59:59","0","0","10072","1003","0","0","2021/12/02 16:00:00"
"117301","10072009","10","5072409","2021/12/16 15:59:59","0","0","10072","1003","0","0","2021/12/02 16:00:00"
"117201","10072010","13","5072410","2021/12/16 15:59:59","0","0","10072","1003","0","0","2021/12/02 16:00:00"
"117201","10072011","15","5072411","2021/12/16 15:59:59","0","0","10072","1003","0","0","2021/12/02 16:00:00"
"117201","10072013","1007203","5072422","2021/12/16 15:59:59","1","5072004","10072","1002","1","0","2021/12/02 16:00:00"
"117201","10072014","10","5072423","2021/12/16 15:59:59","0","5072004","10072","1001","1","0","2021/12/02 16:00:00"
"117401","10072015","20","5072424","2021/12/16 15:59:59","0","5072004","10072","1001","1","0","2021/12/02 16:00:00"
"117301","10072016","30","5072425","2021/12/16 15:59:59","0","5072004","10072","1001","1","0","2021/12/02 16:00:00"
"117201","10072017","2","5072426","2021/12/16 15:59:59","0","5072004","10072","1003","1","0","2021/12/02 16:00:00"
"117301","10072018","4","5072427","2021/12/16 15:59:59","0","5072004","10072","1003","1","0","2021/12/02 16:00:00"
"117401","10072019","7","5072428","2021/12/16 15:59:59","0","5072004","10072","1003","1","0","2021/12/02 16:00:00"
"117301","10072020","10","5072429","2021/12/16 15:59:59","0","5072004","10072","1003","1","0","2021/12/02 16:00:00"
"117201","10072021","13","5072430","2021/12/16 15:59:59","0","5072004","10072","1003","1","0","2021/12/02 16:00:00"
"117201","10072022","15","5072431","2021/12/16 15:59:59","0","5072004","10072","1003","1","0","2021/12/02 16:00:00"
"117201","10072023","1007203","5072442","2021/12/16 15:59:59","1","5072006","10072","1002","1","0","2021/12/02 16:00:00"
"117201","10072024","10","5072443","2021/12/16 15:59:59","0","5072006","10072","1001","1","0","2021/12/02 16:00:00"
"117401","10072025","20","5072444","2021/12/16 15:59:59","0","5072006","10072","1001","1","0","2021/12/02 16:00:00"
"117301","10072026","30","5072445","2021/12/16 15:59:59","0","5072006","10072","1001","1","0","2021/12/02 16:00:00"
"117201","10072027","2","5072446","2021/12/16 15:59:59","0","5072006","10072","1003","1","0","2021/12/02 16:00:00"
"117301","10072028","4","5072447","2021/12/16 15:59:59","0","5072006","10072","1003","1","0","2021/12/02 16:00:00"
"117401","10072029","7","5072448","2021/12/16 15:59:59","0","5072006","10072","1003","1","0","2021/12/02 16:00:00"
"117301","10072030","10","5072449","2021/12/16 15:59:59","0","5072006","10072","1003","1","0","2021/12/02 16:00:00"
"117201","10072031","13","5072450","2021/12/16 15:59:59","0","5072006","10072","1003","1","0","2021/12/02 16:00:00"
"117201","10072032","15","5072451","2021/12/16 15:59:59","0","5072006","10072","1003","1","0","2021/12/02 16:00:00"
"113501","10073001","113501","5046401","2021/12/27 15:59:59","0","0","10073","1004","0","0","2021/12/17 16:00:00"
"101501","10073002","1007303","5046412","2021/12/27 15:59:59","1","0","10073","1002","0","0","2021/12/17 16:00:00"
"101201","10073003","10","5046413","2021/12/27 15:59:59","0","0","10073","1001","0","0","2021/12/17 16:00:00"
"101501","10073004","20","5046414","2021/12/27 15:59:59","0","0","10073","1001","0","0","2021/12/17 16:00:00"
"101501","10073005","30","5046415","2021/12/27 15:59:59","0","0","10073","1001","0","0","2021/12/17 16:00:00"
"101501","10073006","2","5046406","2021/12/27 15:59:59","0","0","10073","1003","0","0","2021/12/17 16:00:00"
"101201","10073007","3","5046407","2021/12/27 15:59:59","0","0","10073","1003","0","0","2021/12/17 16:00:00"
"101501","10073008","4","5046408","2021/12/27 15:59:59","0","0","10073","1003","0","0","2021/12/17 16:00:00"
"101201","10073009","5","5046409","2021/12/27 15:59:59","0","0","10073","1003","0","0","2021/12/17 16:00:00"
"101501","10073010","6","5046410","2021/12/27 15:59:59","0","0","10073","1003","0","0","2021/12/17 16:00:00"
"101501","10073011","8","5046411","2021/12/27 15:59:59","0","0","10073","1003","0","0","2021/12/17 16:00:00"
"113501","10073012","2","5046426","2021/12/27 15:59:59","0","5046001","10073","1003","1","0","2021/12/17 16:00:00"
"113501","10073013","4","5046428","2021/12/27 15:59:59","0","5046001","10073","1003","1","0","2021/12/17 16:00:00"
"113501","10073014","6","5046430","2021/12/27 15:59:59","0","5046001","10073","1003","1","0","2021/12/17 16:00:00"
"113501","10073015","8","5046431","2021/12/27 15:59:59","0","5046001","10073","1003","1","0","2021/12/17 16:00:00"
"113501","10073016","2","5046446","2021/12/27 15:59:59","0","5046002","10073","1003","1","0","2021/12/17 16:00:00"
"113401","10073017","3","5046447","2021/12/27 15:59:59","0","5046002","10073","1003","1","0","2021/12/17 16:00:00"
"113501","10073018","4","5046448","2021/12/27 15:59:59","0","5046002","10073","1003","1","0","2021/12/17 16:00:00"
"113401","10073019","5","5046449","2021/12/27 15:59:59","0","5046002","10073","1003","1","0","2021/12/17 16:00:00"
"113501","10073020","6","5046450","2021/12/27 15:59:59","0","5046002","10073","1003","1","0","2021/12/17 16:00:00"
"113501","10073021","8","5046451","2021/12/27 15:59:59","0","5046002","10073","1003","1","0","2021/12/17 16:00:00"
"113501","10073022","1007303","5046422","2021/12/27 15:59:59","1","5046001","10073","1002","1","0","2021/12/17 16:00:00"
"101201","10073023","10","5046423","2021/12/27 15:59:59","0","5046001","10073","1001","1","0","2021/12/17 16:00:00"
"113501","10073024","20","5046424","2021/12/27 15:59:59","0","5046001","10073","1001","1","0","2021/12/17 16:00:00"
"113501","10073025","30","5046425","2021/12/27 15:59:59","0","5046001","10073","1001","1","0","2021/12/17 16:00:00"
"113501","10073026","1007303","5046402","2021/12/27 15:59:59","1","5046002","10073","1002","1","0","2021/12/17 16:00:00"
"113401","10073027","10","5046403","2021/12/27 15:59:59","0","5046002","10073","1001","1","0","2021/12/17 16:00:00"
"113501","10073028","20","5046404","2021/12/27 15:59:59","0","5046002","10073","1001","1","0","2021/12/17 16:00:00"
"113501","10073029","30","5046405","2021/12/27 15:59:59","0","5046002","10073","1001","1","0","2021/12/17 16:00:00"
"105101","10074001","1007403","5074402","2022/01/17 15:59:59","1","0","10074","1002","0","0","2022/01/03 16:00:00"
"105101","10074002","10","5074403","2022/01/17 15:59:59","0","0","10074","1001","0","0","2022/01/03 16:00:00"
"100801","10074003","20","5074404","2022/01/17 15:59:59","0","0","10074","1001","0","0","2022/01/03 16:00:00"
"105101","10074004","30","5074405","2022/01/17 15:59:59","0","0","10074","1001","0","0","2022/01/03 16:00:00"
"105101","10074005","2","5074406","2022/01/17 15:59:59","0","0","10074","1003","0","0","2022/01/03 16:00:00"
"105101","10074007","7","5074408","2022/01/17 15:59:59","0","0","10074","1003","0","0","2022/01/03 16:00:00"
"105101","10074009","13","5074410","2022/01/17 15:59:59","0","0","10074","1003","0","0","2022/01/03 16:00:00"
"105101","10074010","15","5074411","2022/01/17 15:59:59","0","0","10074","1003","0","0","2022/01/03 16:00:00"
"117501","10074011","1007403","5074422","2022/01/17 15:59:59","1","5074001","10074","1002","1","0","2022/01/03 16:00:00"
"117501","10074012","10","5074423","2022/01/17 15:59:59","0","5074001","10074","1001","1","0","2022/01/03 16:00:00"
"100801","10074013","20","5074424","2022/01/17 15:59:59","0","5074001","10074","1001","1","0","2022/01/03 16:00:00"
"117501","10074014","30","5074425","2022/01/17 15:59:59","0","5074001","10074","1001","1","0","2022/01/03 16:00:00"
"117501","10074015","2","5074426","2022/01/17 15:59:59","0","5074001","10074","1003","1","0","2022/01/03 16:00:00"
"100801","10074016","4","5074427","2022/01/17 15:59:59","0","5074002","10074","1003","1","0","2022/01/03 16:00:00"
"117501","10074017","7","5074428","2022/01/17 15:59:59","0","5074001","10074","1003","1","0","2022/01/03 16:00:00"
"100801","10074018","10","5074429","2022/01/17 15:59:59","0","5074002","10074","1003","1","0","2022/01/03 16:00:00"
"117501","10074019","13","5074430","2022/01/17 15:59:59","0","5074001","10074","1003","1","0","2022/01/03 16:00:00"
"117501","10074020","15","5074431","2022/01/17 15:59:59","0","5074001","10074","1003","1","0","2022/01/03 16:00:00"
"117501","10074021","1007403","5074442","2022/01/17 15:59:59","1","5074003","10074","1002","1","0","2022/01/03 16:00:00"
"117601","10074022","20","5074444","2022/01/17 15:59:59","0","5074003","10074","1001","1","0","2022/01/03 16:00:00"
"117601","10074023","4","5074447","2022/01/17 15:59:59","0","5074003","10074","1003","1","0","2022/01/03 16:00:00"
"117601","10074024","10","5074449","2022/01/17 15:59:59","0","5074003","10074","1003","1","0","2022/01/03 16:00:00"
"117501","10074025","15","5074451","2022/01/17 15:59:59","0","5074003","10074","1003","1","0","2022/01/03 16:00:00"
"100601","10075001","1007503","5048422","2022/01/26 15:59:59","1","0","10075","1002","0","0","2022/01/19 16:00:00"
"113701","10075002","1007503","5048402","2022/01/26 15:59:59","1","5048001","10075","1002","1","0","2022/01/19 16:00:00"
"113801","10075003","10","5048403","2022/01/26 15:59:59","0","0","10075","1001","0","0","2022/01/19 16:00:00"
"100601","10075004","20","5048424","2022/01/26 15:59:59","0","0","10075","1001","0","0","2022/01/19 16:00:00"
"113701","10075005","20","5048404","2022/01/26 15:59:59","0","5048001","10075","1001","1","0","2022/01/19 16:00:00"
"100601","10075006","30","5048425","2022/01/26 15:59:59","0","0","10075","1001","0","0","2022/01/19 16:00:00"
"113701","10075007","30","5048405","2022/01/26 15:59:59","0","5048001","10075","1001","1","0","2022/01/19 16:00:00"
"113801","10075008","2","5048406","2022/01/26 15:59:59","0","0","10075","1003","0","0","2022/01/19 16:00:00"
"100601","10075009","3","5048427","2022/01/26 15:59:59","0","0","10075","1003","0","0","2022/01/19 16:00:00"
"113701","10075010","3","5048407","2022/01/26 15:59:59","0","5048001","10075","1003","1","0","2022/01/19 16:00:00"
"113801","10075011","4","5048408","2022/01/26 15:59:59","0","0","10075","1003","0","0","2022/01/19 16:00:00"
