c97dff3f90a9589f4077aadf6a267903ac7d18b23544339b294d9ec65db52476,312cde2be9787a3b4c8c2d800c341e85659fbec1488a527f6fcb98ddd66cbb97,8555040160f76780922fba2d95dd91216049124bae72adc273f05913af70f5f3,03ece7cdf88605e8b5b31ba8f2804425105c4e34e25bdb21012de511605ecd21,745e49df5cc2518b01d12f70c839d98f670229f3acaf3c4136354b328e3d4548,4a3c18c86187a881ee866a99fd7ec6b8d77be31796bd1ddfa7d32f143f608ce0,6afbda510f306db9c4122952dffd73a6ec51c3470c9637d5e2832fc1096701fa,4d00e0ee9729e4c8b81d021bf435bacd4d2b4bcacc27354107b53af471418aa7,fc119b417e2087d3175878839835098794d221727f9108374169343c27c7127b,911e47b1fe215dd3129acb41d0bf80f86e65ff12b93816b21d8490f4cc7b5b99,dfb2acc0e18874414e5a57a389ca198f83ff55ff9e0533448f14e5f38bf45046,c0ae8c12bab0dec2daeba84236dfd33601637127e01f81740aa519494ef37100,57e8a3e4b9fcd888a1ff86fbe57c40c5ba9a4c4d73b26dcc80529c3c4467d3cc
"10001","10040316","0","10040572","0","0","7","4","0","32","10040573","0","0"
"0","10050002","0","0","0","0","1","5","0","71","10050001","0","0"
"1","10050003","0","10050001","0","0","2","5","0","70","10050002","0","10050390"
"0","10050004","0","10050002","0","0","4","5","0","69","10050003","0","0"
"0","10050005","0","10050003","0","0","6","5","0","68","10050004","0","0"
"10001","10050006","0","10050004","0","0","7","5","0","67","10050005","0","0"
"2","10050595","0","10050005","0","0","2","5","0","66","10050006","0","0"
"0","10050064","0","10050834","0","0","4","5","0","11","10050063","0","0"
"2","10050515","0","10050063","0","0","3","5","0","10","10050064","0","0"
"10002","10050404","0","10050516","0","0","7","5","0","7","10050079","0","0"
"10003","10050084","0","10050406","0","0","7","5","0","3","10050083","0","0"
"0","10050085","0","10050083","0","0","12","5","0","2","10050084","0","0"
"0","10050086","0","10050084","0","0","6","5","0","1","10050085","0","0"
"0","10050087","0","10050085","0","0","13","5","0","0","10050086","0","0"
"2","10050088","0","10050086","0","0","2","5","0","74","10050087","0","0"
"0","10050089","0","10050087","0","0","4","5","0","73","10050088","0","0"
"10001","10050090","0","10050088","0","0","7","5","0","72","10050089","0","0"
"0","10050091","0","10050089","0","0","6","5","0","71","10050090","0","0"
"0","10050092","0","10050090","0","0","12","5","0","70","10050091","0","0"
"1","10050655","0","10050091","0","0","3","5","0","69","10050092","0","0"
"0","10050491","0","10050656","0","0","4","5","0","66","10050101","0","0"
"10002","10050128","0","10050837","0","0","7","5","0","46","10050127","0","0"
"0","10050838","10050561","10050127","10050567","0","6","5","0","45","10050128","0","0"
"2","10050659","0","10050564","0","0","3","5","0","42","10050146","0","0"
"10003","10050182","0","10050696","0","0","7","5","0","9","10050180","0","0"
"3","10050183","0","10050180","0","0","3","5","0","8","10050182","0","0"
"10001","10050697","0","10050182","0","0","11","5","0","7","10050183","0","0"
"0","10050187","0","10050840","0","0","6","5","0","4","10050186","0","0"
"3","10050188","0","10050186","0","0","14","5","0","3","10050187","0","0"
"10003","10050189","0","10050187","0","0","7","5","0","2","10050188","0","0"
"1","10050190","0","10050188","0","0","2","5","0","1","10050189","0","0"
"0","10050191","0","10050189","0","0","13","5","0","0","10050190","0","0"
"0","10050192","0","10050190","0","0","6","5","0","74","10050191","0","0"
"10001","10050698","0","10050191","0","0","7","5","0","73","10050192","0","0"
"10002","10050236","0","10050740","0","0","7","5","0","33","10050235","0","0"
"1","10050237","0","10050235","0","0","2","5","0","32","10050236","0","0"
"0","10050741","10050549","10050236","0","0","4","5","0","31","10050237","0","0"
"0","10050742","0","10050741","0","0","6","5","0","29","10050253","0","0"
"2","10050844","0","10050555","0","0","3","5","0","27","10050255","0","10050742"
"0","10050825","10050350","10050824","0","0","4","5","0","31","10050349","0","0"
"3","10050352","0","10050349","0","0","3","5","0","32","10050350","0","0"
"3","10050826","0","10050350","0","0","2","5","0","31","10050352","0","0"
"2","10050354","0","10050825","0","0","3","5","0","29","10050353","0","0"
"2","10050358","0","10050353","0","0","2","5","0","28","10050354","0","0"
"10003","10050357","0","10050826","0","0","7","5","0","29","10050356","0","0"
"3","10050358","0","10050356","0","0","3","5","0","28","10050357","0","0"
"0","10050359","0","10050354","0","0","6","5","0","27","10050358","0","10050357"
"0","10050360","0","10050358","0","0","5","5","0","26","10050359","0","0"
"0","10050361","0","10050359","0","0","4","5","0","25","10050360","0","0"
"3","10050848","0","10050360","0","0","2","5","0","24","10050361","0","0"
"1","10050364","0","10050848","0","0","2","5","0","22","10050363","0","0"
"3","10050365","0","10050363","0","0","14","5","0","21","10050364","0","0"
"0","10050366","0","10050364","0","0","4","5","0","20","10050365","0","0"
"0","10050367","0","10050365","0","0","5","5","0","19","10050366","0","0"
"2","10050849","0","10050366","0","0","3","5","0","18","10050367","0","0"
"1","10050370","0","10050849","0","0","2","5","0","16","10050369","0","0"
"0","10050827","0","10050369","0","0","4","5","0","15","10050370","0","0"
"3","10050383","0","10050828","0","0","3","5","0","4","10050382","0","0"
"0","10050829","0","10050382","0","0","6","5","0","3","10050383","0","0"
"1","10050386","0","10050829","0","0","2","5","0","1","10050385","0","0"
"0","10050387","0","10050385","0","0","13","5","0","0","10050386","0","0"
"0","10050388","0","10050386","0","0","6","5","0","74","10050387","0","0"
"0","10050389","0","10050387","0","0","4","5","0","73","10050388","0","0"
"2","10050390","0","10050388","0","0","3","5","0","72","10050389","0","0"
"0","10050002","0","10050389","0","0","12","5","0","71","10050390","0","0"
"1","10050405","0","10050079","0","10050654","2","5","0","6","10050404","0","10050582"
"3","10050406","0","10050404","0","0","3","5","0","5","10050405","0","0"
"10001","10050083","0","10050405","0","0","11","5","0","4","10050406","0","0"
"1","10050442","0","10050827","0","0","3","5","0","13","10050441","0","0"
"3","10050443","0","10050441","0","0","14","5","0","12","10050442","0","0"
"0","10050444","0","10050442","0","0","6","5","0","11","10050443","0","0"
"10001","10050445","0","10050443","0","0","7","5","0","10","10050444","0","0"
"10001","10050446","0","10050444","0","0","11","5","0","9","10050445","0","0"
"1","10050447","0","10050445","0","0","2","5","0","8","10050446","0","0"
"5","10050448","0","10050446","0","0","14","5","0","7","10050447","0","0"
"0","10050828","0","10050447","0","0","5","5","0","6","10050448","0","0"
"10001","10050737","0","10050843","0","0","11","5","0","38","10050473","0","0"
"5","10050492","0","10050101","0","0","14","5","0","65","10050491","0","0"
"10001","10050493","0","10050491","0","0","7","5","0","64","10050492","0","0"
"10001","10050852","0","10050492","0","0","11","5","0","63","10050493","0","0"
"0","10050496","0","10050852","0","0","5","5","0","61","10050495","0","0"
"2","10050497","0","10050495","0","0","3","5","0","60","10050496","0","0"
"2","10050498","0","10050496","0","0","2","5","0","59","10050497","0","0"
"4","10050499","0","10050497","0","0","14","5","0","58","10050498","0","0"
"0","10050500","0","10050498","0","0","6","5","0","57","10050499","0","0"
"0","10050501","0","10050499","0","0","4","5","0","56","10050500","0","0"
"10002","10050502","0","10050500","0","0","7","5","0","55","10050501","0","0"
"0","10050836","0","10050501","0","0","12","5","0","54","10050502","0","0"
"1","10050507","0","10050836","0","0","2","5","0","52","10050504","0","0"
"2","10050506","0","10050836","0","0","2","5","0","52","10050505","0","0"
"10001","10050508","0","10050505","0","0","11","5","0","51","10050506","0","0"
"10001","10050510","0","10050504","0","0","7","5","0","51","10050507","0","0"
"3","10050509","0","10050506","0","0","3","5","0","50","10050508","0","0"
"0","10050511","0","10050508","0","0","4","5","0","49","10050509","0","10050510"
"10003","10050509","0","10050507","0","0","7","5","0","50","10050510","0","0"
"3","10050837","0","10050509","0","0","14","5","0","48","10050511","0","0"
"1","10050516","10050576","10050064","10050583","0","2","5","0","9","10050515","0","0"
"0","10050079","0","10050515","0","0","6","5","0","8","10050516","0","0"
"4","10050530","0","10050639","0","0","14","5","0","28","10050529","0","0"
"1","10050531","0","10050529","0","0","3","5","0","27","10050530","0","0"
"10001","10050532","0","10050530","0","0","7","5","0","26","10050531","0","0"
"0","10050640","0","10050531","0","0","4","5","0","25","10050532","0","0"
"5","10050550","0","10050237","0","0","14","5","0","34","10050549","0","0"
"2","10050551","0","10050549","0","0","2","5","0","33","10050550","0","0"
"3","10050552","0","10050550","0","0","14","5","0","32","10050551","0","0"
"2","10050553","0","10050551","0","0","2","5","0","31","10050552","0","0"
"3","10050554","0","10050552","0","0","2","5","0","30","10050553","0","0"
"2","10050555","0","10050553","0","0","2","5","0","29","10050554","0","0"
"3","10050255","0","10050554","0","0","14","5","0","28","10050555","0","0"
"2","10050562","0","10050128","0","0","14","5","0","46","10050561","0","0"
"3","10050563","0","10050561","0","0","3","5","0","45","10050562","0","0"
"0","10050564","0","10050562","0","0","4","5","0","44","10050563","0","0"
"1","10050146","0","10050563","0","10050838","2","5","0","43","10050564","0","10050658"
"10002","10050574","0","10050128","0","0","7","5","0","46","10050567","0","0"
"10003","10050658","0","10050567","0","0","7","5","0","45","10050574","0","0"
"2","10050577","0","10050515","0","0","14","5","0","10","10050576","0","0"
"0","10050579","0","10050576","0","0","4","5","0","9","10050577","0","0"
"10003","10050582","0","10050577","0","0","7","5","0","8","10050579","0","0"
"4","10050404","0","10050579","0","0","14","5","0","7","10050582","0","0"
"0","10050851","0","10050515","0","0","4","5","0","10","10050583","0","0"
"1","10050596","0","10050006","0","0","2","5","0","65","10050595","0","0"
"0","10050597","0","10050595","0","0","5","5","0","64","10050596","0","0"
"0","10050830","0","10050596","0","0","4","5","0","63","10050597","0","0"
"10002","10050600","0","10050830","0","0","7","5","0","61","10050599","0","0"
"0","10050601","10050603","10050599","0","0","12","5","0","60","10050600","0","0"
"3","10050605","0","10050600","0","0","2","5","0","59","10050601","0","0"
"2","10050611","0","10050608","0","0","2","5","0","55","10050602","0","0"
"3","10050606","0","10050600","0","0","3","5","0","59","10050603","0","0"
"2","10050611","0","10050607","0","0","3","5","0","55","10050604","0","0"
"1","10050609","0","10050601","0","0","14","5","0","58","10050605","0","0"
"1","10050610","0","10050603","0","0","14","5","0","58","10050606","0","0"
"2","10050604","0","10050610","0","0","14","5","0","56","10050607","0","0"
"10003","10050602","0","10050609","0","0","7","5","0","56","10050608","0","0"
"0","10050608","0","10050605","0","0","4","5","0","57","10050609","0","0"
"0","10050607","0","10050606","0","0","6","5","0","57","10050610","0","0"
"0","10050850","0","10050602","0","0","4","5","0","54","10050611","0","10050604"
"0","10050615","0","10050831","0","0","6","5","0","51","10050614","0","0"
"0","10050616","0","10050614","0","0","5","5","0","50","10050615","0","0"
"0","10050617","0","10050615","0","0","4","5","0","49","10050616","0","0"
"6","10050618","0","10050616","0","0","14","5","0","48","10050617","0","0"
"1","10050619","0","10050617","0","0","2","5","0","47","10050618","0","0"
"2","10050620","0","10050618","0","0","3","5","0","46","10050619","0","0"
"0","10050621","0","10050619","0","0","4","5","0","45","10050620","0","0"
"10001","10050622","0","10050620","0","0","11","5","0","44","10050621","0","0"
"0","10050623","0","10050621","0","0","6","5","0","43","10050622","0","0"
"0","10050624","0","10050622","0","0","15","5","0","42","10050623","0","0"
"10001","10050625","0","10050623","0","0","11","5","0","41","10050624","0","0"
"10001","10050626","10050627","10050624","0","0","7","5","0","40","10050625","0","0"
"10002","10050632","0","10050625","0","0","7","5","0","39","10050626","0","0"
"2","10050628","0","10050625","0","0","14","5","0","39","10050627","0","0"
"2","10050629","0","10050627","0","0","3","5","0","38","10050628","0","0"
"3","10050630","0","10050628","0","0","3","5","0","37","10050629","0","0"
"0","10050633","0","10050629","0","0","4","5","0","36","10050630","0","10050631"
"10003","10050630","0","10050632","0","0","7","5","0","37","10050631","0","0"
"1","10050631","0","10050626","0","0","14","5","0","38","10050632","0","0"
"5","10050634","0","10050630","0","0","14","5","0","35","10050633","0","0"
"1","10050635","0","10050633","0","0","3","5","0","34","10050634","0","0"
"0","10050636","0","10050634","0","0","4","5","0","33","10050635","0","0"
"0","10050637","0","10050635","0","0","12","5","0","32","10050636","0","0"
"10001","10050638","0","10050636","0","0","7","5","0","31","10050637","0","0"
"3","10050639","0","10050637","0","0","2","5","0","30","10050638","0","0"
"10001","10050529","0","10050638","0","0","11","5","0","29","10050639","0","0"
"10050640","10050641","0","10050532","0","0","16","5","0","24","10050640","0","0"
"10002","10050832","0","10050640","0","0","7","5","0","23","10050641","0","0"
"2","10050644","0","10050832","0","0","2","5","0","21","10050643","0","0"
"0","10050645","0","10050643","0","0","4","5","0","20","10050644","0","0"
"10001","10050646","0","10050644","0","0","11","5","0","19","10050645","0","0"
"2","10050647","0","10050645","0","0","2","5","0","18","10050646","0","0"
"0","10050833","0","10050646","0","0","4","5","0","17","10050647","0","0"
"0","10050650","0","10050833","0","0","5","5","0","15","10050649","0","0"
"10003","10050835","0","10050649","0","0","7","5","0","14","10050650","0","0"
"0","10050654","0","10050851","0","0","4","5","0","8","10050653","0","0"
"0","10050404","0","10050653","0","0","15","5","0","7","10050654","0","0"
"0","10050656","0","10050092","0","0","15","5","0","68","10050655","0","0"
"2","10050101","0","10050655","0","0","2","5","0","67","10050656","0","0"
"0","10050564","0","10050574","0","0","5","5","0","44","10050658","0","0"
"10050659","10050660","0","10050146","0","0","16","5","0","41","10050659","0","0"
"1","10050661","0","10050659","0","0","2","5","0","40","10050660","0","0"
"3","10050662","0","10050660","0","0","14","5","0","39","10050661","0","0"
"0","10050663","0","10050661","0","0","5","5","0","38","10050662","0","0"
"2","10050664","0","10050662","0","0","3","5","0","37","10050663","0","0"
"0","10050665","0","10050663","0","0","4","5","0","36","10050664","0","0"
"2","10050666","0","10050664","0","0","2","5","0","35","10050665","0","0"
"0","10050839","0","10050665","0","0","6","5","0","34","10050666","0","0"
"2","10050670","0","10050839","0","0","14","5","0","32","10050668","0","0"
"0","10050671","0","10050668","0","0","4","5","0","31","10050670","0","0"
"10001","10050672","0","10050670","0","0","11","5","0","30","10050671","0","0"
"0","10050673","0","10050671","0","0","4","5","0","29","10050672","0","0"
"1","10050674","0","10050672","0","0","2","5","0","28","10050673","0","0"
"10001","10050675","0","10050673","0","0","7","5","0","27","10050674","0","0"
"3","10050676","0","10050674","0","0","3","5","0","26","10050675","0","0"
"6","10050677","0","10050675","0","0","14","5","0","25","10050676","0","0"
"0","10050678","0","10050676","0","0","12","5","0","24","10050677","0","0"
"10002","10050679","10050684","10050677","0","0","7","5","0","23","10050678","0","0"
"2","10050681","0","10050678","0","0","3","5","0","22","10050679","0","0"
"2","10050689","0","10050682","0","0","3","5","0","18","10050680","0","0"
"10003","10050683","0","10050679","0","0","7","5","0","21","10050681","0","0"
"10003","10050680","0","10050683","0","0","7","5","0","19","10050682","0","0"
"1","10050682","0","10050681","0","0","2","5","0","20","10050683","0","0"
"3","10050686","0","10050678","0","0","2","5","0","22","10050684","0","0"
"3","10050689","0","10050688","0","0","2","5","0","18","10050685","0","0"
"0","10050687","0","10050684","0","0","4","5","0","21","10050686","0","0"
"0","10050688","0","10050686","0","0","6","5","0","20","10050687","0","0"
"10001","10050685","0","10050687","0","0","11","5","0","19","10050688","0","0"
"10001","10050690","0","10050680","0","0","7","5","0","17","10050689","0","10050685"
