dd35ea0b3a17ca7c0008f9ff95435308d874cbd905b0505730843dd6a7a811fe,85477d8b1f14c398a2a3ea20468501c4af32b8c1b3812a4f5fd3259437761135,843e8036f6ca7b82e31a2764a505acdc623659e7cebb2647775dbeba60fb722f,da9803ec9889e0321862406d3053f70e99f96f280df137edcd83174ec026dbb6,b96754452f3b917c9ae6369ab4506b66ea3ccaa83079e9ef6ff0800af24b189a,9ac7a74e3519bc439b5e0815a1376b5422141df3c84bc7e9af7a6f95d9facf24,cb6d20383a922a4c1c73d71c60ee7abdf00625d0b939ef2d2b780a5d47a58175,2286b748a5eb3dafec0bd265bf143a3a1f258411a4cb8b436cb7e0b97d08ee10,a428688bbae11cb8ceaadbb053d3579c5337a1d572a7a6b43520e1175e57631a,cb432587d9348df3d72202c6cb24d08ae4123acd66c49af1958ab99ea01b6a23,7269b5c78f815a7fd810c28c24e04e7f610708fb7192dfa42db3a7930e06ddbe
"3","lsv_choice","122711","1009806086","0","","0.2","1009806","lsv_idle_normal","0","1"
"3","lsv_choice","122911","1009806087","0","","0.2","1009806","lsv_idle_normal","0","1"
"3","lsv_choice","122811","1009806088","0","","0.2","1009806","lsv_idle_normal","0","1"
"93","0","0.1","1009806089","","","","1009806","","",""
"2","-200","122711","1009806090","-235","","0.2","1009806","0.33","","2"
"2","100","122911","1009806091","-220","","0.2","1009806","0.33","","2"
"2","270","122811","1009806092","-250","","0.2","1009806","0.33","","2"
"93","0","0.7","1009806093","","","","1009806","","",""
"3","lsv_talk_memory_dere2","122811","1009806094","1","","","1009806","","0.2",""
"21","vo_lsv_0629","vo_lsv","1009806095","0","","","1009806","0","",""
"11","啊～炒麵～！","122811","1009806096","10","0","0","1009806","1","0","1"
"91","","0","1009806097","","","","1009806","","",""
"3","lsv_idle_memory","122811","1009806098","1","","","1009806","","0.2",""
"3","lsv_smile2","122911","1009806099","0","","0.2","1009806","lsv_idle_normal_joyR","0","1"
"21","vo_lsv_0630","vo_lsv","1009806100","0","","","1009806","0","",""
"11","很好吃呢～♪","122911","1009806101","10","0","0","1009806","1","0","1"
"91","","0","1009806102","","","","1009806","","",""
"3","lsv_talk_joy3_dere","122711","1009806103","1","","","1009806","","0.2",""
"21","vo_lsv_0631","vo_lsv","1009806104","0","","","1009806","0","",""
"11","那醬汁的香氣……\n光是想到，\n肚子就餓起來了……！","122711","1009806105","10","0","0","1009806","1","0","1"
"91","","0","1009806106","","","","1009806","","",""
"3","lsv_idle_joy_dere2","122711","1009806107","1","","","1009806","","0.2",""
"101","","1009806133","1009806108","","","","1009806","","",""
"3","lsv_choice","122711","1009806109","0","","0.2","1009806","lsv_idle_normal","0","1"
"3","lsv_choice","122911","1009806110","0","","0.2","1009806","lsv_idle_normal","0","1"
"3","lsv_choice","122811","1009806111","0","","0.2","1009806","lsv_idle_normal","0","1"
"93","0","0.1","1009806112","","","","1009806","","",""
"2","-200","122711","1009806113","-235","","0.2","1009806","0.33","","2"
"2","100","122911","1009806114","-220","","0.2","1009806","0.33","","2"
"2","270","122811","1009806115","-250","","0.2","1009806","0.33","","2"
"93","0","0.7","1009806116","","","","1009806","","",""
"3","lsv_exactly_joy_in","122811","1009806117","0","","0.2","1009806","lsv_exactly_joy_loop","0","1"
"21","vo_lsv_0632","vo_lsv","1009806118","0","","","1009806","0","",""
"11","嗯嗯，就是這個！\n說到夏天，\n就會想到那個氣泡聲──♪","122811","1009806119","10","0","0","1009806","1","0","1"
"91","","0","1009806120","","","","1009806","","",""
"3","lsv_idle_joy","122811","1009806121","1","","","1009806","","0.2",""
"3","lsv_talk_surprise_dere","122911","1009806122","1","","","1009806","","0.2",""
"21","vo_lsv_0633","vo_lsv","1009806123","0","","","1009806","0","",""
"11","美美喜歡\n發出溫柔氣泡聲的\n彈珠汽水～","122911","1009806124","10","0","0","1009806","1","0","1"
"91","","0","1009806125","","","","1009806","","",""
"3","lsv_idle_surprise_joy","122911","1009806126","1","","","1009806","","0.2",""
"3","lsv_talk_normal","122711","1009806127","1","","","1009806","","0.2",""
"21","vo_lsv_0634","vo_lsv","1009806128","0","","","1009806","0","",""
"11","機會難得，\n大家一起去喝吧。\n說不定會覺得更涼快呢。","122711","1009806129","10","0","0","1009806","1","0","1"
"91","","0","1009806130","","","","1009806","","",""
"3","lsv_idle_normal","122711","1009806131","1","","","1009806","","0.2",""
"101","","1009806133","1009806132","","","","1009806","","",""
"91","","0","1009806133","","","","1009806","","",""
"102","","","1009806134","","","","1009806","","",""
"22","0.2","0","1009806135","","","","1009806","","",""
"93","","0.2","1009806136","","","","1009806","","",""
"12","10","122711","1009806137","1","0","0","1009806","0","0","0"
"3","lsv_talk_bitter","122711","1009806138","1","","","1009806","","0.2",""
"93","0","3","1009806139","","","","1009806","","",""
"3","lsv_idle_surprise_talkjoy","122711","1009806140","1","","","1009806","","0.2",""
"12","8","122811","1009806141","1","0","0","1009806","0","0","0"
"3","lsv_talk_memory","122811","1009806142","1","","","1009806","","0.2",""
"93","0","3","1009806143","","","","1009806","","",""
"3","lsv_idle_joy","122811","1009806144","1","","","1009806","","0.2",""
"12","6","122911","1009806145","1","0","0","1009806","0","0","0"
"3","lsv_talk_wish_joy","122911","1009806146","1","","","1009806","","0.2",""
"93","0","3","1009806147","","","","1009806","","",""
"3","lsv_idle_normal_joyR","122911","1009806148","1","","","1009806","","0.2",""
"101","","1009806137","1009806149","","","","1009806","","",""
"6","1","333","1009806150","1","","0","1009806","1","1","0"
"4","1","122711","1009806151","","","","1009806","","",""
"3","lsv_run","122711","1009806152","1","","","1009806","","0.2",""
"2","-750","122711","1009806153","-235","","","1009806","0.8","","0"
"4","0","122911","1009806154","","","","1009806","","",""
"3","lsv_run","122911","1009806155","1","","","1009806","","0.2",""
"2","750","122911","1009806156","-220","","","1009806","0.8","","0"
"4","0","122811","1009806157","","","","1009806","","",""
"3","lsv_run","122811","1009806158","1","","","1009806","","0.2",""
"2","850","122811","1009806159","-250","","","1009806","0.8","","0"
"93","","0.6","1009806160","","","","1009806","","",""
"6","1","122711","1009806161","1","","0","1009806","1","0.2","0"
"6","1","122911","1009806162","1","","0","1009806","1","0.2","0"
"6","1","122811","1009806163","1","","0","1009806","1","0.2","0"
"91","","0","1009806164","","","","1009806","","",""
"1","102011","1","1009807001","102","lsv_idle_normal","0","1009807","-650","1.95","-235"
"1","100411","1","1009807002","100","lsv_idle_normal","1","1009807","650","1.95","-220"
"1","103611","1","1009807003","101","lsv_idle_normal","1","1009807","750","1.95","-250"
"5","333","1","1009807004","0","lsv_white_loop","0","1009807","0","1","0"
"6","1","333","1009807005","1","","0","1009807","1","0","0"
"6","1","102011","1009807006","1","","0","1009807","1","0","0"
"6","1","100411","1009807007","1","","0","1009807","1","0","0"
"6","1","103611","1009807008","1","","0","1009807","1","0","0"
"93","0","1","1009807009","","","","1009807","","",""
"6","1","333","1009807010","1","","0","1009807","1","0.8","0.4"
"3","lsv_walk_joy","102011","1009807011","1","","","1009807","","0.2",""
"2","-200","102011","1009807012","-235","","","1009807","2","","0"
"6","1","102011","1009807013","1","","0","1009807","1","0.4","1"
"3","lsv_walk","100411","1009807014","1","","","1009807","","0.2",""
"2","100","100411","1009807015","-220","","","1009807","2","","0"
"6","1","100411","1009807016","1","","0","1009807","1","0.4","1"
"3","lsv_walk","103611","1009807017","1","","","1009807","","0.2",""
"2","270","103611","1009807018","-250","","","1009807","2","","0"
"6","1","103611","1009807019","1","","0","1009807","1","0.4","1"
"93","0","2","1009807020","","","","1009807","","",""
"3","lsv_idle_wish_joyR","102011","1009807021","1","","","1009807","","0.2",""
"3","lsv_idle_normal","100411","1009807022","1","","","1009807","","0.2",""
"3","lsv_idle_normal","103611","1009807023","1","","","1009807","","0.2",""
"93","0","0.6","1009807024","","","","1009807","","",""
"3","lsv_talk_wish_joy","102011","1009807025","1","","","1009807","","0.2",""
"21","vo_lsv_0721","vo_lsv","1009807026","0","","","1009807","0","",""
"11","小繆和\n和小小格里芬先生\n都很開心呢～♪","102011","1009807027","10","0","0","1009807","1","0","1"
"91","","0","1009807028","","","","1009807","","",""
"3","lsv_idle_wish_joyR","102011","1009807029","1","","","1009807","","0.2",""
"3","lsv_talk_surprise_talkjoy","103611","1009807030","1","","","1009807","","0.2",""
"21","vo_lsv_0722","vo_lsv","1009807031","0","","","1009807","0","",""
"11","小繆的適應性\n很強這一點，\n也是個大發現呢。","103611","1009807032","10","0","0","1009807","1","0","1"
"91","","0","1009807033","","","","1009807","","",""
"3","lsv_idle_surprise_doya","103611","1009807034","1","","","1009807","","0.2",""
"3","lsv_talk_arm_crossed2","100411","1009807035","0","","0.2","1009807","lsv_talk_arm_crossed_loop2","0","1"
"21","vo_lsv_0723","vo_lsv","1009807036","0","","","1009807","0","",""
"11","畢竟之前牠都只有\n跟我們說話而已，\n所以沒能發現呢。","100411","1009807037","10","0","0","1009807","1","0","1"
"91","","0","1009807038","","","","1009807","","",""
"3","lsv_idle_arm_crossed","100411","1009807039","1","","","1009807","","0.2",""
"3","lsv_talk_joy1_normal","103611","1009807040","1","","","1009807","","0.2",""
"21","vo_lsv_0724","vo_lsv","1009807041","0","","","1009807","0","",""
"11","果然改變蒐集情報的方法\n是正確的呢。","103611","1009807042","10","0","0","1009807","1","0","1"
"91","","0","1009807043","","","","1009807","","",""
"3","lsv_idle_normal_suprise1","103611","1009807044","1","","","1009807","","0.2",""
"3","lsv_talk_guts2","100411","1009807045","0","","0.2","1009807","lsv_talk_guts2_loop","0","1"
"21","vo_lsv_0725","vo_lsv","1009807046","0","","","1009807","0","",""
"11","啊，對了！順便也試著\n改變其他方面吧？比如說……\n裝小繆的包包之類的！","100411","1009807047","10","0","0","1009807","1","0","1"
"91","","0","1009807048","","","","1009807","","",""
"3","lsv_idle_normal_joy","100411","1009807049","1","","","1009807","","0.2",""
"3","lsv_talk_joy3","102011","1009807050","1","","","1009807","","0.2",""
"21","vo_lsv_0726","vo_lsv","1009807051","0","","","1009807","0","",""
"11","在外面走的時候，\n小繆一直都是待在\n鏡華的防水包包裡嘛～","102011","1009807052","10","0","0","1009807","1","0","1"
"91","","0","1009807053","","","","1009807","","",""
"3","lsv_idle_normal_joyR","102011","1009807054","1","","","1009807","","0.2",""
"3","lsv_talk_arm_crossed2","103611","1009807055","0","","0.2","1009807","lsv_talk_arm_crossed_loop2","0","1"
"21","vo_lsv_0727","vo_lsv","1009807056","0","","","1009807","0","",""
"11","我自己是無所謂……\n但對小繆來說或許有點窄呢。\n……你覺得呢？","103611","1009807057","10","0","0","1009807","1","0","1"
"91","","0","1009807058","","","","1009807","","",""
"3","lsv_idle_arm_crossed","103611","1009807059","1","","","1009807","","0.2",""
"3","lsv_choice","102011","1009807060","0","","0.2","1009807","lsv_look_idle_normal","0","1"
"3","lsv_choice","100411","1009807061","0","","0.2","1009807","lsv_look_idle_normal","0","1"
"3","lsv_choice","103611","1009807062","0","","0.2","1009807","lsv_look_idle_normal","0","1"
"93","0","0.1","1009807063","","","","1009807","","",""
"2","-452","102011","1009807064","-235","","0.2","1009807","0.33","","2"
"2","420","100411","1009807065","-220","","0.2","1009807","0.33","","2"
"2","545","103611","1009807066","-250","","0.2","1009807","0.33","","2"
"22","0","0","1009807067","1","","","1009807","","0.2",""
"103","1009807071","繼續用防水包包就好。","1009807068","0","","","1009807","","",""
"103","1009807095","用籃子或許不錯。","1009807069","0","","","1009807","","",""
"103","1009807119","登山背包怎麼樣？","1009807070","0","","","1009807","","",""
"3","lsv_choice","102011","1009807071","0","","0.2","1009807","lsv_idle_normal","0","1"
"3","lsv_choice","100411","1009807072","0","","0.2","1009807","lsv_idle_normal","0","1"
"3","lsv_choice","103611","1009807073","0","","0.2","1009807","lsv_look_idle_normal","0","1"
"93","0","0.1","1009807074","","","","1009807","","",""
"2","-200","102011","1009807075","-235","","0.2","1009807","0.33","","2"
"2","100","100411","1009807076","-220","","0.2","1009807","0.33","","2"
"2","270","103611","1009807077","-250","","0.2","1009807","0.33","","2"
"93","0","0.7","1009807078","","","","1009807","","",""
"3","lsv_look_idle_sad","103611","1009807079","1","","","1009807","","0.2",""
"21","vo_lsv_0728","vo_lsv","1009807080","0","","","1009807","0","",""
"11","是、是這樣嗎？\n嗯，既然你這麼說了……\n或許維持這樣就行了。","103611","1009807081","10","0","0","1009807","1","0","1"
"91","","0","1009807082","","","","1009807","","",""
"3","lsv_idle_normal","103611","1009807083","1","","","1009807","","0.2",""
"3","lsv_talk_wish_surprise","100411","1009807084","1","","","1009807","","0.2",""
"21","vo_lsv_0729","vo_lsv","1009807085","0","","","1009807","0","",""
"11","的確，而且小繆晚上\n也是睡在防水包包裡嘛。\n不改變可能比較好吧。","100411","1009807086","10","0","0","1009807","1","0","1"
"91","","0","1009807087","","","","1009807","","",""
"3","lsv_idle_wish","100411","1009807088","1","","","1009807","","0.2",""
"3","lsv_talk_normal","102011","1009807089","1","","","1009807","","0.2",""
"21","vo_lsv_0730","vo_lsv","1009807090","0","","","1009807","0","",""
"11","還有抱著牠的時候，\n要輪流也方便啊♪","102011","1009807091","10","0","0","1009807","1","0","1"
"91","","0","1009807092","","","","1009807","","",""
"3","lsv_idle_normal","102011","1009807093","1","","","1009807","","0.2",""
"101","","1009807143","1009807094","","","","1009807","","",""
"3","lsv_choice","102011","1009807095","0","","0.2","1009807","lsv_idle_normal","0","1"
"3","lsv_choice","100411","1009807096","0","","0.2","1009807","lsv_idle_normal","0","1"
"3","lsv_choice","103611","1009807097","0","","0.2","1009807","lsv_idle_normal","0","1"
"93","0","0.1","1009807098","","","","1009807","","",""
"2","-200","102011","1009807099","-235","","0.2","1009807","0.33","","2"
"2","100","100411","1009807100","-220","","0.2","1009807","0.33","","2"
"2","270","103611","1009807101","-250","","0.2","1009807","0.33","","2"
"93","0","0.7","1009807102","","","","1009807","","",""
"3","lsv_talk_surprise_talkjoy","102011","1009807103","1","","","1009807","","0.2",""
"21","vo_lsv_0731","vo_lsv","1009807104","0","","","1009807","0","",""
"11","改成籃子的話，\n變得像搖籃一樣，\n小繆或許也會覺得舒服呢♪","102011","1009807105","10","0","0","1009807","1","0","1"
"91","","0","1009807106","","","","1009807","","",""
"3","lsv_idle_surprise_joy","102011","1009807107","1","","","1009807","","0.2",""
"3","lsv_talk_sad","103611","1009807108","1","","","1009807","","0.2",""
"21","vo_lsv_0732","vo_lsv","1009807109","0","","","1009807","0","",""
"11","唔嗯……如果不好好拿穩，\n搖來搖去晃過頭，\n牠說不定會頭暈呢？","103611","1009807110","10","0","0","1009807","1","0","1"
"91","","0","1009807111","","","","1009807","","",""
"3","lsv_idle_sad_normal","103611","1009807112","1","","","1009807","","0.2",""
"3","lsv_talk_cool_joy","100411","1009807113","0","","0.2","1009807","lsv_talk_cool_joy_loop","0","1"
"21","vo_lsv_0733","vo_lsv","1009807114","0","","","1009807","0","",""
"11","總之先試試看嘛。\n牠要是不喜歡的話，\n再換回防水包包就行啦♪","100411","1009807115","10","0","0","1009807","1","0","1"
"91","","0","1009807116","","","","1009807","","",""
"3","lsv_idle_cool","100411","1009807117","1","","","1009807","","0.2",""
"101","","1009807143","1009807118","","","","1009807","","",""
"3","lsv_choice","102011","1009807119","0","","0.2","1009807","lsv_idle_normal","0","1"
"3","lsv_choice","100411","1009807120","0","","0.2","1009807","lsv_idle_normal","0","1"
"3","lsv_choice","103611","1009807121","0","","0.2","1009807","lsv_idle_normal","0","1"
"93","0","0.1","1009807122","","","","1009807","","",""
"2","-200","102011","1009807123","-235","","0.2","1009807","0.33","","2"
"2","100","100411","1009807124","-220","","0.2","1009807","0.33","","2"
"2","270","103611","1009807125","-250","","0.2","1009807","0.33","","2"
"93","0","0.7","1009807126","","","","1009807","","",""
"3","lsv_talk_guts2","100411","1009807127","0","","0.2","1009807","lsv_talk_guts2_loop","0","1"
"21","vo_lsv_0734","vo_lsv","1009807128","0","","","1009807","0","",""
"11","變成用背的啊！\n這或許也不錯？","100411","1009807129","10","0","0","1009807","1","0","1"
"91","","0","1009807130","","","","1009807","","",""
"3","lsv_idle_normal","100411","1009807131","1","","","1009807","","0.2",""
"3","lsv_talk_joy3_shy","102011","1009807132","1","","","1009807","","0.2",""
"21","vo_lsv_0735","vo_lsv","1009807133","0","","","1009807","0","",""
