85266909c8537c3554e34426ac3617043392f20202e45bb41e0a99f7fbf7ac05,116d5ea5ea445880de6b35b26873bd8a6c056821366d288166f789f4a3193408,78d52cdd3ef12ea62ec679bf9095ffbc05127fc0e7141834f4b96f917035625b,bc7db4bd7d3a9756698656e6865a55c0616b4f0d61a5ac0ccedb60bf5991fbd5,7be111bfb0001cf7092d724ee304f37449837a03b649a034653fbe539c114b2c,ace72ba46386a5e935010300825a09d401e72957fb1d35088d9f37b0905b8406,3bdc8ffb4943e542bcef44e72f72c1d3b9fc68aff1f344c8fe56d576539a5e87,d023f3fc52cff825bc01d1041e48a029b0e2fc85fdb6b8e3b4230776f29caed3,fcd86ad69260a48b22e060c7aa13664ddf34359d15020e48631b341e093852a1,e0d271ec8a77ac72c9c27f0ae724c76967130f047c57e63bbfd9967015182d5f,3d54afdc6f93945df40ef8e6bdfcedb5de393a128f6998fc8576e95df64d4ebc
"3","21","1","0","0","mhp_handover_out","0.2","","1007407","1007407103","NoItem_idle"
"3","22","1","0","0","mhp_item_EX0004_handover_out","0.2","","1007407","1007407104","NoItem_idle"
"93","0.4","","","","0","","","1007407","1007407105",""
"3","102511","1","0","0","mhp_handover_receive_out","0.2","","1007407","1007407106","mhp_idle_normal"
"3","11","1","0","0","mhp_receive_suzume_out","0.2","","1007407","1007407107","NoItem_idle"
"3","12","1","0","0","mhp_item_EX0004_receive_out","0.2","","1007407","1007407108","NoItem_idle"
"93","2","","","","0","","","1007407","1007407109",""
"3","117531","0","","1","mhp_talk_thinking","0.2","","1007407","1007407110",""
"21","vo_mhp_1007407","","","0","vo_mhp_2010","","","1007407","1007407111","0"
"11","117531","0","0","4","有啊。\n因為效果馬上就會顯現，\n妳之後就照常生活吧。","0","0.5","1007407","1007407112","1"
"91","0","","","","","","","1007407","1007407113",""
"101","1007407197","","","","","","","1007407","1007407114",""
"3","117531","1","0","0","mhp_sit_out","0.2","","1007407","1007407115","mhp_idle_normal"
"93","0.6","","","","0","","","1007407","1007407116",""
"3","102511","1","0","0","mhp_sit_out","0.2","","1007407","1007407117","mhp_idle_normal"
"93","0.2","","","","0","","","1007407","1007407118",""
"3","102511","0","","1","mhp_walk","0.2","","1007407","1007407119",""
"2","102511","0","","-220","35","","","1007407","1007407120","1.5"
"2","31","0","","-220","35","","","1007407","1007407121","1.5"
"2","11","0","","-220","35","","","1007407","1007407122","1.5"
"2","12","0","","-220","35","","","1007407","1007407123","1.5"
"93","0.3","","","","0","","","1007407","1007407124",""
"3","117531","1","0","0","mhp_handover_in","0.2","","1007407","1007407125","mhp_handover_loop"
"6","21","1","0","1","1","0","","1007407","1007407126","1"
"6","22","1","0","1","1","0","","1007407","1007407127","1"
"3","21","1","0","0","mhp_handover_in","0.2","","1007407","1007407128","mhp_handover_loop"
"3","22","1","0","0","mhp_item_EX0006_handover_in","0.2","","1007407","1007407129","mhp_item_EX0006_handover_loop"
"93","1.2","","","","0","","","1007407","1007407130",""
"3","102511","1","0","0","mhp_handover_receive_in","0.2","","1007407","1007407131","mhp_handover_receive_loop"
"6","11","1","0","1","1","0","","1007407","1007407132","1"
"6","12","1","0","1","1","0","","1007407","1007407133","1"
"3","11","1","0","0","mhp_receive_suzume_in","0.2","","1007407","1007407134","mhp_receive_suzume_loop"
"3","12","1","0","0","mhp_item_EX0006_receive_in","0.2","","1007407","1007407135","mhp_item_EX0006_receive_loop"
"93","0.6","","","","0","","","1007407","1007407136",""
"6","22","1","0","1","1","0.4","","1007407","1007407137","1"
"93","0.4","","","","0","","","1007407","1007407138",""
"3","117531","1","0","0","mhp_handover_out","0.2","","1007407","1007407139","mhp_idle_normal"
"3","21","1","0","0","mhp_handover_out","0.2","","1007407","1007407140","NoItem_idle"
"3","22","1","0","0","mhp_item_EX0006_handover_out","0.2","","1007407","1007407141","NoItem_idle"
"93","0.4","","","","0","","","1007407","1007407142",""
"3","102511","1","0","0","mhp_handover_receive_out","0.2","","1007407","1007407143","mhp_idle_normal"
"3","11","1","0","0","mhp_receive_suzume_out","0.2","","1007407","1007407144","NoItem_idle"
"3","12","1","0","0","mhp_item_EX0006_receive_out","0.2","","1007407","1007407145","NoItem_idle"
"93","2","","","","0","","","1007407","1007407146",""
"3","102511","0","","1","mhp_talk_sad","0.2","","1007407","1007407147",""
"21","vo_mhp_1007407","","","0","vo_mhp_2011","","","1007407","1007407148","0"
"11","102511","0","0","6","總、總覺得這就像糖果呢……","0","0.5","1007407","1007407149","1"
"91","0","","","","","","","1007407","1007407150",""
"3","102511","0","","1","mhp_idle_sad","0.2","","1007407","1007407151",""
"3","117531","0","","1","mhp_talk_normal","0.2","","1007407","1007407152",""
"21","vo_mhp_1007407","","","0","vo_mhp_2012","","","1007407","1007407153","0"
"11","117531","0","0","5","這是為了讓妳方便服用。\n一天三次，等全部吃完後，\n妳再過來吧。","0","0.5","1007407","1007407154","1"
"91","0","","","","","","","1007407","1007407155",""
"101","1007407197","","","","","","","1007407","1007407156",""
"3","117531","1","0","0","mhp_sit_out","0.2","","1007407","1007407157","mhp_idle_normal"
"93","0.6","","","","0","","","1007407","1007407158",""
"3","102511","1","0","0","mhp_sit_out","0.2","","1007407","1007407159","mhp_idle_normal"
"93","0.2","","","","0","","","1007407","1007407160",""
"3","102511","0","","1","mhp_walk","0.2","","1007407","1007407161",""
"2","102511","0","","-220","35","","","1007407","1007407162","1.5"
"2","31","0","","-220","35","","","1007407","1007407163","1.5"
"2","11","0","","-220","35","","","1007407","1007407164","1.5"
"2","12","0","","-220","35","","","1007407","1007407165","1.5"
"93","0.3","","","","0","","","1007407","1007407166",""
"3","117531","1","0","0","mhp_handover_in","0.2","","1007407","1007407167","mhp_handover_loop"
"6","21","1","0","1","1","0","","1007407","1007407168","1"
"6","22","1","0","1","1","0","","1007407","1007407169","1"
"3","21","1","0","0","mhp_handover_in","0.2","","1007407","1007407170","mhp_handover_loop"
"3","22","1","0","0","mhp_item_EX0011_handover_in","0.2","","1007407","1007407171","mhp_item_EX0011_handover_loop"
"93","1.2","","","","0","","","1007407","1007407172",""
"3","102511","1","0","0","mhp_handover_receive_in","0.2","","1007407","1007407173","mhp_handover_receive_loop"
"6","11","1","0","1","1","0","","1007407","1007407174","1"
"6","12","1","0","1","1","0","","1007407","1007407175","1"
"3","11","1","0","0","mhp_receive_suzume_in","0.2","","1007407","1007407176","mhp_receive_suzume_loop"
"3","12","1","0","0","mhp_item_EX0011_receive_in","0.2","","1007407","1007407177","mhp_item_EX0011_receive_loop"
"93","0.6","","","","0","","","1007407","1007407178",""
"6","22","1","0","1","1","0.4","","1007407","1007407179","1"
"93","0.4","","","","0","","","1007407","1007407180",""
"3","117531","1","0","0","mhp_handover_out","0.2","","1007407","1007407181","mhp_idle_normal"
"3","21","1","0","0","mhp_handover_out","0.2","","1007407","1007407182","NoItem_idle"
"3","22","1","0","0","mhp_item_EX0011_handover_out","0.2","","1007407","1007407183","NoItem_idle"
"93","0.4","","","","0","","","1007407","1007407184",""
"3","102511","1","0","0","mhp_handover_receive_out","0.2","","1007407","1007407185","mhp_idle_normal"
"3","11","1","0","0","mhp_receive_suzume_out","0.2","","1007407","1007407186","NoItem_idle"
"3","12","1","0","0","mhp_item_EX0011_receive_out","0.2","","1007407","1007407187","NoItem_idle"
"93","2","","","","0","","","1007407","1007407188",""
"3","102511","0","","1","mhp_talk_joy2","0.2","","1007407","1007407189",""
"21","vo_mhp_1007407","","","0","vo_mhp_2013","","","1007407","1007407190","0"
"11","102511","0","0","5","居、居然有這樣的東西……\n真希望我有早點戴上！","0","0.5","1007407","1007407191","1"
"91","0","","","","","","","1007407","1007407192",""
"3","102511","0","","1","mhp_idle_normal","0.2","","1007407","1007407193",""
"3","117531","0","","1","mhp_talk_normal","0.2","","1007407","1007407194",""
"21","vo_mhp_1007407","","","0","vo_mhp_2014","","","1007407","1007407195","0"
"11","117531","0","0","4","那只是輔助用具而已喔。\n關鍵還是在於妳自己能不能小心，\n妳別忘記這一點喔。","0","0.5","1007407","1007407196","1"
"91","0","","","","","","","1007407","1007407197",""
"3","117531","0","","1","mhp_idle_normal","0.2","","1007407","1007407198",""
"3","102511","0","","1","mhp_talk_normal","0.2","","1007407","1007407199",""
"21","vo_mhp_1007407","","","0","vo_mhp_2015","","","1007407","1007407200","0"
"11","102511","0","0","4","謝謝妳，醫生！\n我一定會克服冒失的！","","0.5","1007407","1007407201","1"
"91","0","","","","","","","1007407","1007407202",""
"22","0","","","","0","","","1007407","1007407203",""
"3","102511","0","","1","mhp_walk","0.2","","1007407","1007407204",""
"4","102511","","","","1","","","1007407","1007407205",""
"2","102511","0","","-220","-1000","","","1007407","1007407206","5"
"93","0.5","","","","","","","1007407","1007407207",""
"12","102511","","0","2","6","0","","1007407","1007407208",""
"93","4","","","","0","","","1007407","1007407209",""
"3","117631","0","","1","mhp_sit_talk_normal","0.2","","1007407","1007407210",""
"21","vo_mhp_1007407","","","0","vo_mhp_2016","","","1007407","1007407211","0"
"11","117631","0","0","10","醫生，剛才那是真的有效嗎？","0","0.5","1007407","1007407212","1"
"91","0","","","","","","","1007407","1007407213",""
"3","117631","0","","1","mhp_sit_idle","0.2","","1007407","1007407214",""
"3","117531","0","","1","mhp_talk_thinking","0.2","","1007407","1007407215",""
"21","vo_mhp_1007407","","","0","vo_mhp_2017","","","1007407","1007407216","0"
"11","117531","0","0","5","怎麼可能，那全都是平凡的現成商品喔。\n我是要讓她相信這樣就能治好冒失。\n如果順利，我們就能賺一筆，\n但事情會如何發展呢……","","0.5","1007407","1007407217","1"
"91","0","","","","","","","1007407","1007407218",""
"22","0","","","","0.5","","","1007407","1007407219",""
"91","0","","","","","","","1007407","1007407220",""
"1","1","-200","0","100","102511","1.7","mhp_idle_normal","1007408","1007408001","-1000"
"1","1","-220","1","100","117531","1.7","mhp_sit_idle","1007408","1007408002","185"
"1","1","-200","1","100","117631","1.7","mhp_sit_idle","1007408","1007408003","365"
"31","1","0.85","","-240","1","1","","1007408","1007408004","-154"
"31","21","0.85","","-10","121","0","","1007408","1007408005","-90"
"5","1","-220","0","110","11","1.7","NoItem","1007408","1007408006","-200"
"5","1","-220","0","105","12","1.7","NoItem","1007408","1007408007","-200"
"5","1","-220","1","110","21","1.7","NoItem","1007408","1007408008","185"
"5","1","-220","1","105","22","1.7","NoItem","1007408","1007408009","185"
"6","11","0","0","1","1","0","","1007408","1007408010","1"
"6","12","0","0","1","1","0","","1007408","1007408011","1"
"6","21","0","0","1","1","0","","1007408","1007408012","1"
"6","22","0","0","1","1","0","","1007408","1007408013","1"
"5","1","-220","0","110","31","1.7","NoItem","1007408","1007408014","-1000"
"91","0","","","","","","","1007408","1007408015",""
"3","117531","","","1","mhp_sit_talk_normal","0.2","","1007408","1007408016",""
"21","vo_mhp_1007408","","","0","vo_mhp_2101","","","1007408","1007408017","0"
"11","117531","0","0","5","鈴莓，請進～","0","0.5","1007408","1007408018","0"
"91","0","","","","","","","1007408","1007408019",""
"3","117531","","","1","mhp_sit_idle","0.2","","1007408","1007408020",""
"3","102511","","","1","mhp_walk","0.2","","1007408","1007408021",""
"2","102511","0","","-220","-200","","","1007408","1007408022","4"
"3","31","","","1","NoItem","0.2","","1007408","1007408023",""
"2","31","0","","-220","-200","","","1007408","1007408024","4"
"91","0","","","","","","","1007408","1007408025",""
"3","102511","1","0.2","0","mhp_sit_in","0.2","","1007408","1007408026","mhp_sit_idle"
"93","1","","","","0","","","1007408","1007408027",""
"3","117531","","","1","mhp_sit_talk_normal","0.2","","1007408","1007408028",""
"21","vo_mhp_1007408","","","0","vo_mhp_2102","","","1007408","1007408029","0"
"11","117531","0","0","7","好了，情況在那之後如何呢？","0","0.5","1007408","1007408030","1"
"91","0","","","","","","","1007408","1007408031",""
"3","117531","","","1","mhp_sit_idle","0.2","","1007408","1007408032",""
"3","102511","","","1","mhp_sit_talk_wish","0.2","","1007408","1007408033",""
"21","vo_mhp_1007408","","","0","vo_mhp_2103","","","1007408","1007408034","0"
"11","102511","0","0","5","這、這個……請醫生看過病後，\n有在漸漸改善了！","0","0.5","1007408","1007408035","1"
"91","0","","","","","","","1007408","1007408036",""
"3","102511","","","1","mhp_sit_talk_joy2","0.2","","1007408","1007408037",""
"21","vo_mhp_1007408","","","0","vo_mhp_2104","","","1007408","1007408038","0"
"11","102511","0","0","4","每天的跌倒次數減少了一次，\n昨天甚至沒有\n把糖和鹽搞混喔！","0","0.5","1007408","1007408039","1"
"91","0","","","","","","","1007408","1007408040",""
"3","102511","","","1","mhp_sit_idle_joy2","0.2","","1007408","1007408041",""
"3","117631","","","1","mhp_sit_idle_sad","0.2","","1007408","1007408042",""
"21","vo_mhp_1007408","","","0","vo_mhp_2105","","","1007408","1007408043","0"
"11","117631","0","0","5","（這能說是改善嗎？）","0","0.5","1007408","1007408044","1"
"91","0","","","","","","","1007408","1007408045",""
"3","117631","","","1","mhp_sit_idle","0.2","","1007408","1007408046",""
"3","102511","","","1","mhp_sit_idle","0.2","","1007408","1007408047",""
"3","117531","","","1","mhp_sit_talk_normal","0.2","","1007408","1007408048",""
"21","vo_mhp_1007408","","","0","vo_mhp_2106","","","1007408","1007408049","0"
"11","117531","0","0","5","那真是太好了。\n之前是開藥並暫時觀察情況，\n但今天就來展開具體的治療吧。","0","0.5","1007408","1007408050","1"
"91","0","","","","","","","1007408","1007408051",""
"3","117531","","","1","mhp_sit_idle","0.2","","1007408","1007408052",""
"3","102511","","","1","mhp_sit_talk_wish","0.2","","1007408","1007408053",""
"21","vo_mhp_1007408","","","0","vo_mhp_2107","","","1007408","1007408054","0"
"11","102511","0","0","5","真、真的嗎？\n那我的冒失也終於……","0","0.5","1007408","1007408055","1"
"91","0","","","","","","","1007408","1007408056",""
"3","102511","","","1","mhp_sit_idle","0.2","","1007408","1007408057",""
"3","117531","","","1","mhp_sit_talk_thinking","0.2","","1007408","1007408058",""
"21","vo_mhp_1007408","","","0","vo_mhp_2108","","","1007408","1007408059","0"
"11","117531","0","0","4","我無法斷言能夠徹底治好。\n畢竟這在醫學上也是極端稀有的病例啊。\n但我會盡我所能。","0","0.5","1007408","1007408060","1"
"91","0","","","","","","","1007408","1007408061",""
"21","vo_mhp_1007408","","","0","vo_mhp_2109","","","1007408","1007408062","0"
"11","117531","0","0","5","那就馬上來──","0","0.5","1007408","1007408063","1"
"91","0","","","","","","","1007408","1007408064",""
"103","來試試看催眠療法吧。","","","0","1007408068","","","1007408","1007408065",""
"103","讓我好好檢查妳的身體狀況吧。","","","0","1007408104","","","1007408","1007408066",""
"103","拉個筋放鬆身體吧。","","","0","1007408175","","","1007408","1007408067",""
"3","117531","","","1","mhp_sit_idle","0.2","","1007408","1007408068",""
"3","102511","","","1","mhp_sit_talk_wish","0.2","","1007408","1007408069",""
"3","31","","","1","mhp_suzume_sit_talk_wish","0.2","","1007408","1007408070",""
"21","vo_mhp_1007408","","","0","vo_mhp_2110","","","1007408","1007408071","0"
"11","102511","0","0","5","催、催眠！感覺好正式……！\n這樣一來，我也……嗯……","0","0.5","1007408","1007408072","1"
"93","4","","","","1","","","1007408","1007408073",""
"3","102511","","","0","mhp_suzume_sleep_in","0.3","","1007408","1007408074",""
"3","31","","","0","mhp_suzume_sleep_in","0.3","","1007408","1007408075",""
"93","2","","","","1","","","1007408","1007408076",""
"3","102511","","","1","mhp_suzume_sleep_loop","0.2","","1007408","1007408077",""
"3","31","","","1","mhp_suzume_sleep_loop","0.2","","1007408","1007408078",""
"91","1007408072","","","","","","","1007408","1007408079",""
"3","117531","","","1","mhp_sit_talk_surprise2","0.2","","1007408","1007408080",""
"21","vo_mhp_1007408","","","0","vo_mhp_2111","","","1007408","1007408081","0"
"11","117531","0","0","4","鈴莓？鈴莓！？\n沒想到她居然會在施展催眠前睡著！\n……不行，她完全進入熟睡了。","0","0.5","1007408","1007408082","1"
"93","4","","","","1","","","1007408","1007408083",""
"3","117531","","","1","mhp_sit_talk_sad","0.2","","1007408","1007408084",""
"91","1007408082","","","","","","","1007408","1007408085",""
"3","117531","","","1","mhp_sit_idle_sad","0.2","","1007408","1007408086",""
"93","2","","","","0","","","1007408","1007408087",""
"3","102511","","","0","mhp_suzume_sleep_out","0.2","","1007408","1007408088",""
"93","2","","","","","","","1007408","1007408089",""
"3","102511","0","","1","mhp_sit_talk_sad2","0.2","","1007408","1007408090",""
"21","vo_mhp_1007408","","","0","vo_mhp_2116","","","1007408","1007408091","0"
"11","102511","0","0","7","那個……醫生？","","0.5","1007408","1007408092","1"
