1cec05db4346251cd24056a68b2235da3d61c999bb2d898ca8c10cc2254c5d10,ee8046e5a756ee93b9d6734af590ce678bacd779a81599257930a30eb2976205,e2a29441d2add4ef27f49760e1f17f86338b5e13b5db28d4e4ced912b7c6d714,aef375f74db4b69c2c089919678ee7ead40299d60966d45aa6abf2a0a88eee67,e28ae48e17bc88b79166f25a9e7f90595c0a77c42d0ed4d8ed276e46eaea2359,77f4604f6871ca05f2cee144cab4606025f306d0ba083a98054843c428816442,2c3cc830608d8391ab312e1005b65c039008b5e8439af5902cded218d49e9874,d825c09861290c7ecfc39a3b2869493824390abb71c4ce69470487ea8fcf2944,6593a037e99b8b4e5882e3d09a09afe74a9116b7c7da4a29b3d62279bc18095c,7c8293a787c65425c2d5353e4805f047936a4f8ab5dc594a309f7ba9235d4eef,662326148720d7c0da751571cfbcd28fabd6e12864b4bce2a581b4b44357d38f,e7d040d96d98160b42a0b583d6a1c77be914306ddbb446598dae42cccea028c9,f3d36ff251c94104645a553a0707e8c57b92a9a9b7672853047ad247817c7045,47b0abed9f990121ee0d87f86587e1b3ac9b24a4369c81eb049af8605f0e40bf,9ea60b69cddaeb788ffe717a0be17a14979557b96275c525c7be362097d14be6,42ebec93f840e4877273e89b6a66afedbfea89cf3034709030bf493fb88c70cf,ba474095b4792a8f22fb35114baa9854e1f5d2916c615aa24269f3f2745330b3,8e0085a27136e80234faf3581ce028ab07543a6339b0355d79fdb2c4a19c093d,30943dca50e913fb5383b911367b769d5136de86e961844ce0f4c2d2bac6ac49,008f3563305b85ac221df2f5eb48db7c112c8846dc70e46aa5ea78afc3d096ab,b4f512ed6497cb08e6010666bdc795c83d3859bba478697ae8a693ff8c81fa7c
"0.4","10","3","1","0","0.4","物理防禦力提升+{0}","125301204","0","12","1","0","1","0","20","100","2","2","99","0","提升範圍內的我方{0}的物理防禦力"
"0.4","10","3","1","0","0.4","魔法防禦力提升+{0}","125301205","0","12","1","0","1","0","40","100","2","2","99","0","提升範圍內的我方{0}的魔法防禦力"
"0","16","3","80","0","1","","125301206","0","0","0","0","1","0","1","100","2","2","99","0","讓範圍內的夥伴恢復{0}TP"
"15","90","0","1","0","15","物理攻擊力提升+{0}","125350101","0","1","0","0","1","0","2","0","0","0","0","0","提升自身{0}的物理攻擊力"
"240","90","0","1","0","15","物理攻擊力提升+{0}","125351101","0","1","0","0","1","0","2","0","0","0","0","0","提升自身{0}的物理攻擊力"
"75","1","3","75","0","6","物理傷害+{0}","125400101","0","0","0","0","1","0","1","2160","1","1","1","0","對敵方單體造成{0}的物理傷害"
"0.9","10","3","1","0","0.9","物理防禦力降低+{0}","125400102","0","18","1","0","1","0","21","2160","1","1","1","0","降低敵方單體{0}的物理防禦力"
"37.5","1","3","37.5","0","3","物理傷害+{0}","125400201","0","0","0","0","1","0","1","2160","1","1","1","0","對敵方單體造成{0}的物理傷害"
"0.5","10","3","1","0","0.5","物理防禦力降低+{0}","125400202","0","12","1","0","1","0","21","2160","1","1","1","0","降低敵方單體{0}的物理防禦力"
"0","16","7","150","0","1","","125400203","0","0","0","0","1","0","1","0","3","2","1","0","回復自身{0}的TP"
"27","10","7","1","1","27","物理攻擊力提升+{0}","125400301","0","180","1","0","1","0","10","0","3","2","1","0","提升自身{0}的物理攻擊力"
"8","10","7","1","1","0","","125400302","0","180","1","0","1","0","110","0","3","2","1","0","提升自己物理攻擊暴擊時的傷害{0}%"
"0","16","7","150","0","1","","125400303","0","0","0","0","1","0","1","0","3","2","1","0","回復自身{0}的TP"
"20","10","7","1","1","20","物理攻擊力提升+{0}","125401201","0","12","1","0","1","0","10","0","3","2","1","0","提升自身{0}的物理攻擊力"
"37.5","1","3","37.5","0","3","物理傷害+{0}","125401202","0","0","0","0","1","0","1","2160","1","1","1","0","對敵方單體造成{0}的物理傷害"
"0.5","10","3","1","0","0.5","物理防禦力降低+{0}","125401203","0","12","1","0","1","0","21","2160","1","1","1","0","降低敵方單體{0}的物理防禦力"
"0","16","7","150","0","1","","125401204","0","0","0","0","1","0","1","0","3","2","1","0","回復自身{0}的TP"
"15","90","0","1","0","15","物理攻擊力提升+{0}","125450101","0","1","0","0","1","0","2","0","0","0","0","0","提升自身{0}的物理攻擊力"
"240","90","0","1","0","15","物理攻擊力提升+{0}","125451101","0","1","0","0","1","0","2","0","0","0","0","0","提升自身{0}的物理攻擊力"
"30","10","7","1","0","30","魔法攻擊力提升+{0}","125500101","0","18","1","0","1","0","30","0","3","2","1","0","提升自身{0}的魔法攻擊力"
"62.5","1","3","62.5","0","5","魔法傷害+{0}","125500102","0","0","0","0","1","0","2","2160","3","1","1","0","對敵方單體造成{0}的魔法傷害"
"133","35","7","1","0","18","","125500103","0","1","0","0","1","0","0","2160","3","2","1","0","給予自身萬象之刻印"
"0","7","3","0","0","0","","125500201","0","0","0","0","1","0","3","2160","1","1","1","0",""
"6.25","36","3","6.25","0","0.5","1 秒命中的傷害量+{0}","125500202","0","0","0","400","1","12.5","4","2160","1","1","1","0","展開每秒能夠造成{0}魔法傷害的領域"
"9","38","3","9","0","12","魔法攻擊力下降+{0}","125500203","0","0","1","0","1","400","31","2160","1","1","1","0","使領域中敵人的魔法攻擊力降低{0}"
"0.9","38","3","0.9","0","12","魔法防禦力降低+{0}","125500204","0","0","1","0","1","400","41","2160","1","1","1","0","使領域中敵人降低{0}的魔法防禦力"
"15","26","3","2133","0","15","","125500301","0","0","2","0","1","0","125500302","2160","3","2","99","0",""
"15","10","3","1","0","15","魔法攻擊力提升+{0}","125500302","0","12","1","0","1","0","30","2160","3","2","99","0","提升我方全體{0}的魔法攻擊力"
"75","26","3","2133","0","0","","125500303","0","0","2","0","1","0","125500304","2160","3","2","99","0",""
"75","10","3","1","0","0","魔法暴擊提高+{0}","125500304","0","12","1","0","1","0","70","2160","3","2","99","0","使全體夥伴的魔法暴擊提升{0}"
"10","26","3","2133","0","0","","125500305","0","0","2","0","1","0","125500306","2160","3","2","99","0",""
"10","10","3","1","0","0","","125500306","0","12","1","0","1","0","120","2160","3","2","99","0","使全體我方魔法暴擊時造成的傷害提升{0}％"
"0","16","3","75","0","1","","125500307","0","0","0","0","1","0","1","2160","3","2","99","0","回復我方全體{0}的TP"
"0","7","3","0","0","0","","125501201","0","0","0","0","1","0","3","2160","1","1","1","0",""
"6.25","36","3","6.25","0","0.5","1 秒命中的傷害量+{0}","125501202","0","0","0","400","1","12.5","4","2160","1","1","1","0","展開每秒能夠造成{0}魔法傷害的領域"
"9","38","3","9","0","12","魔法攻擊力下降+{0}","125501203","0","0","1","0","1","400","31","2160","1","1","1","0","使領域中敵人的魔法攻擊力降低{0}"
"0.9","38","3","0.9","0","12","魔法防禦力降低+{0}","125501204","0","0","1","0","1","400","41","2160","1","1","1","0","使領域中敵人降低{0}的魔法防禦力"
"0.5","26","3","2133","0","0","","125501205","0","0","3","0","1","0","125501202","2160","3","2","99","0",""
"9","26","3","2133","0","9","","125501206","0","0","1","0","1","0","125501203","2160","3","2","99","0",""
"0.2","26","3","2133","0","0.2","","125501207","0","0","1","0","1","0","125501204","2160","3","2","99","0",""
"15","90","0","1","0","15","魔法攻擊力提升+{0}","125550101","0","1","0","0","1","0","4","0","0","0","0","0","提升自身{0}的魔法攻擊力"
"240","90","0","1","0","15","魔法攻擊力提升+{0}","125551101","0","1","0","0","1","0","4","0","0","0","0","0","提升自身{0}的魔法攻擊力"
"43.75","1","3","43.75","0","3.5","物理傷害+{0}","125600101","0","0","0","0","1","0","1","2160","3","1","1","0","對敵方單體造成{0}的物理傷害"
"0","21","7","4","0","0","","125600102","0","0","0","0","1","0","1","2160","3","2","1","0","一段時間內成為無敵狀態"
"0","53","0","1","0","0","","125600103","0","0","125600104","0","1","0","125600303","0","0","0","0","0",""
"40","10","3","1","0","40","物理攻擊力提升+{0}","125600104","0","18","1","0","1","0","10","195","2","2","99","0","領域展開時，提升範圍內的我方{0}的物理攻擊力"
"0","2","3","200","0","0","","125600105","0","0","0","0","1","0","1","-1","1","1","1","0",""
"2","53","0","1","125600202","0","","125600201","0","0","125600203","0","1","0","125600303","0","0","0","0","0",""
"0","16","3","50","0","1","","125600202","0","0","0","0","1","0","1","195","2","2","99","0","讓範圍內的夥伴恢復{0}TP"
"0","16","3","100","0","1","","125600203","0","0","0","0","1","0","1","195","2","2","99","0","領域展開時，使範圍內我方的TP恢復{0}"
"0","53","0","1","0","0","","125600204","0","0","125600205","0","1","0","125600303","0","0","0","0","0",""
"8","10","3","1","0","0","","125600205","0","12","1","0","1","0","80","195","2","2","99","0","領域展開時，使範圍內我方的TP上升提升{0}"
"20","10","3","1","0","20","物理攻擊力提升+{0}","125600206","0","12","1","0","1","0","10","195","2","2","99","0","提升範圍內的我方{0}的物理攻擊力"
"5","10","3","1","0","0","","125600207","0","12","1","0","1","0","110","195","2","2","99","0","提升範圍內我方物理暴擊時的傷害{0}％"
"20","10","3","1","0","20","物理攻擊力提升+{0}","125600301","0","12","1","0","1","0","10","195","2","2","99","0","提升範圍內的我方{0}的物理攻擊力"
"120","10","3","1","0","0","","125600302","0","12","1","0","1","0","60","195","2","2","99","0","使範圍內所有夥伴提升{0}的物理暴擊"
"0.5","37","7","0.5","0","0.025","每１秒的HP回復量+{0}","125600303","0","0","0","305","1","12.5","3","0","3","2","1","0","展開每秒回復{0}HP的結界"
"2","53","0","1","125601202","0","","125601201","0","0","125601203","0","1","0","125600303","0","0","0","0","0",""
"0","16","3","60","0","1","","125601202","0","0","0","0","1","0","1","195","2","2","99","0","讓範圍內的夥伴恢復{0}TP"
"0","16","3","120","0","1","","125601203","0","0","0","0","1","0","1","195","2","2","99","0","展開時，使範圍內我方的TP恢復{0}"
"0","53","0","1","0","0","","125601204","0","0","125601205","0","1","0","125600303","0","0","0","0","0",""
"8","10","3","1","0","0","","125601205","0","12","1","0","1","0","80","195","2","2","99","0","展開時，使範圍內我方的TP上升提升{0}"
"2","53","0","1","125601207","0","","125601206","0","0","125601209","0","1","0","125600303","0","0","0","0","0",""
"20","10","3","1","0","20","物理攻擊力提升+{0}","125601207","0","12","1","0","1","0","10","195","2","2","99","0","提升範圍內的我方{0}的物理攻擊力"
"5","10","3","1","0","0","","125601208","0","12","1","0","1","0","110","195","2","2","99","0","提升範圍內我方物理暴擊時的傷害{0}％"
"60","10","3","1","0","60","物理攻擊力提升+{0}","125601209","0","12","1","0","1","0","10","195","2","2","99","0","展開時，使範圍內我方的物理攻擊力提升{0}"
"15","10","3","1","0","0","","125601210","0","12","1","0","1","0","110","195","2","2","99","0","展開時，使範圍內我方物理暴擊時的傷害提升{0}％"
"15","90","0","1","0","15","物理攻擊力提升+{0}","125650101","0","1","0","0","1","0","2","0","0","0","0","0","提升自身{0}的物理攻擊力"
"240","90","0","1","0","15","物理攻擊力提升+{0}","125651101","0","1","0","0","1","0","2","0","0","0","0","0","提升自身{0}的物理攻擊力"
"40","10","3","1","0","40","物理攻擊力提升+{0}","125700101","0","18","1","0","1","0","10","2160","1","2","99","0","提升範圍內的我方{0}的物理攻擊力"
"40","10","3","1","0","40","魔法攻擊力提升+{0}","125700102","0","18","1","0","1","0","30","2160","1","2","99","0","提升範圍內的我方{0}的魔法攻擊力"
"1.6","48","3","1.6","0","0.08","回復量+{0}","125700103","0","0","1","0","1","10.5","2","2160","1","2","99","0","每秒回復{0}的HP"
"21","10","3","1","0","21","物理攻擊力降低+{0}","125700201","0","12","1","0","1","0","11","2160","1","1","99","0","使範圍內敵人的物理攻擊力降低{0}"
"21","10","3","1","0","21","魔法攻擊力下降+{0}","125700202","0","12","1","0","1","0","31","2160","1","1","99","0","使範圍內敵人的魔法攻擊力降低{0}"
"0.5","10","3","1","0","0.5","物理防禦力降低+{0}","125700203","0","12","1","0","1","0","21","2160","1","1","99","0","降低範圍內的敵人{0}的物理防禦力"
"0.5","10","3","1","0","0.5","魔法防禦力降低+{0}","125700204","0","12","1","0","1","0","41","2160","1","1","99","0","使範圍內敵人的魔法防禦力下降{0}"
"8","4","3","1","0","8","HP回復量+{0}","125700301","0","0.4","0","0","1","0","2","2160","1","2","99","0","回復範圍內的我方{0}的HP"
"0.75","10","3","1","0","0.75","物理防禦力提升+{0}","125700302","0","12","1","0","1","0","20","2160","1","2","99","0","提升範圍內的我方{0}的物理防禦力"
"0.75","10","3","1","0","0.75","魔法防禦力提升+{0}","125700303","0","12","1","0","1","0","40","2160","1","2","99","0","提升範圍內的我方{0}的魔法防禦力"
"21","10","3","1","0","21","物理攻擊力降低+{0}","125701201","0","12","1","0","1","0","11","2160","1","1","99","0","使範圍內敵人的物理攻擊力降低{0}"
"21","10","3","1","0","21","魔法攻擊力下降+{0}","125701202","0","12","1","0","1","0","31","2160","1","1","99","0","使範圍內敵人的魔法攻擊力降低{0}"
"0.6","10","3","1","0","0.6","物理防禦力降低+{0}","125701203","0","12","1","0","1","0","21","2160","1","1","99","0","降低範圍內的敵人{0}的物理防禦力"
"0.6","10","3","1","0","0.6","魔法防禦力降低+{0}","125701204","0","12","1","0","1","0","41","2160","1","1","99","0","使範圍內敵人的魔法防禦力下降{0}"
"0","8","3","0.9","0","12","造成行動速度降低的成功Lv+1","125701205","0","0","0","0","1","0","1","2160","1","1","99","0","範圍內的敵人行動速度在一定時間下降"
"2","90","0","1","0","2","魔法防禦力提升+{0}","125750101","0","1","0","0","1","0","5","0","0","0","0","0","提升自身{0}的魔法防禦力"
"32","90","0","1","0","2","魔法防禦力提升+{0}","125751101","0","1","0","0","1","0","5","0","0","0","0","0","提升自身{0}的魔法防禦力"
"3.6","26","23","4","0","0","","125800101","0","0","3","0","1","0","125800102","2160","3","2","99","0",""
"45","1","3","45","0","3.6","物理傷害+{0}","125800102","0","0","0","0","1","0","1","2160","1","1","1","0","對敵方單體造成{0}的物理傷害"
"1","15","7","0","1","1","製造的闇影Lv+{0}","125800103","1","0","425801","50","1","1","3","0","1","2","1","0","製造2隻闇影"
"1","15","7","0","1","1","","125800104","1","0","425802","100","1","1","3","0","1","2","1","0",""
"30","10","3","1","0","30","物理攻擊力提升+{0}","125800201","0","12","1","0","1","0","10","150","2","2","99","0","提升範圍內的我方{0}的物理攻擊力"
"30","1","3","30","0","2.4","物理傷害+{0}","125800301","0","0","0","0","1","0","1","2160","1","1","1","0","對敵方單體造成{0}的物理傷害"
"0.2","10","3","1","0","0.2","物理防禦力降低+{0}","125800302","0","12","1","0","1","0","21","2160","1","1","1","0","降低敵方單體{0}的物理防禦力"
"30","10","3","1","0","30","物理攻擊力提升+{0}","125801201","0","12","1","0","1","0","10","150","2","2","99","0","提升範圍內的我方{0}的物理攻擊力"
"1","26","3","4","0","1","","125801202","0","7","2","0","1","7","125801201","150","2","2","99","0",""
"0","14","7","180","1","0","","125810101","1","1","12580102","0","1","1","1","0","1","2","1","0","使自身變成飛行狀態"
"0","14","7","0","0","0","","125810102","0","1","12580103","0","1","0","3","0","1","2","1","0",""
"0","13","7","1.6","0","100","","125810103","0","0","1","0","1","0","1","0","1","2","1","0",""
"15","90","0","1","0","15","物理攻擊力提升+{0}","125850101","0","1","0","0","1","0","2","0","0","0","0","0","提升自身{0}的物理攻擊力"
"240","90","0","1","0","15","物理攻擊力提升+{0}","125851101","0","1","0","0","1","0","2","0","0","0","0","0","提升自身{0}的物理攻擊力"
"1.3","26","34","15","0","0","","126000101","0","0","1","0","1","0","126000102","2160","3","2","99","0",""
"22.5","1","3","22.5","0","1.8","物理傷害+{0}","126000102","0","0","0","0","1","0","1","2160","1","1","1","0","對敵方單體造成{0}的物理傷害"
"9.6","4","7","1","0","9.6","HP回復量+{0}","126000103","0","0.8","0","0","1","0","1","2160","3","2","1","0","回復自身{0}的HP"
"1.2","26","34","15","0","0","","126000201","0","0","1","0","1","0","126000202","2160","3","2","99","0",""
"22.5","1","3","22.5","0","1.8","物理傷害+{0}","126000202","0","0","0","0","1","0","1","2160","1","1","1","0","對敵方單體造成{0}的物理傷害"
"0.8","10","3","1","0","0.8","物理防禦力降低+{0}","126000203","0","12","1","0","1","0","21","2160","1","1","1","0","降低敵方單體{0}的物理防禦力"
"0.5","48","44","0.5","0","0.08","回復量+{0}","126000301","0","0","1","0","1","8.5","1","2160","3","2","1","0","每秒回復{0}的HP"
"0","72","7","30","0","8","","126000302","0","0","0","0","1","0","1","2160","3","2","1","0","減少{0}％自身受到的物理傷害"
"0","72","7","30","0","8","","126000303","0","0","0","0","1","0","2","2160","3","2","1","0","減少{0}％自身受到的魔法傷害"
"0","106","44","0","0","8","","126000304","0.5","0","0","0","1","3","141","2160","3","2","1","0","使我方單體獲得【墮天使的加護】"
"0","100","7","-1","0","8","","126000305","0","0","0","0","1","0","1","2160","3","2","1","0","使敵人對自身造成的無法行動狀態無效"
"0","14","7","180","1","0","","126010101","1","1","12600102","0","1","1","1","0","1","2","1","0","使自身變成飛行狀態"
"0","14","7","0","0","0","","126010102","0","1","12600103","0","1","0","3","0","1","2","1","0",""
"0","13","7","1.6","0","100","","126010103","0","0","1","0","1","0","1","0","1","2","1","0",""
"15","90","0","1","0","15","物理攻擊力提升+{0}","126050101","0","1","0","0","1","0","2","0","0","0","0","0","提升自身{0}的物理攻擊力"
"240","90","0","1","0","15","物理攻擊力提升+{0}","126051101","0","1","0","0","1","0","2","0","0","0","0","0","提升自身{0}的物理攻擊力"
"0","107","7","0","0","0","","126100101","0","0","3","0","1","0","126100103","-1","1","2","1","0",""
"7","26","7","8","0","0","","126100102","0","0","1","0","1","0","126100103","-1","1","2","1","0",""
"87.5","1","3","87.5","0","7","","126100103","0","0","0","0","1","0","1","-1","1","1","1","0",""
"87.5","1","3","87.5","0","7","物理傷害+{0}","126100104","0","0","0","0","1","0","2","-1","1","1","1","0","對敵方單體造成{0}的物理傷害"
"0","1","3","0","0","0","","126100105","0","0","0","0","1","0","1","-1","1","1","1","0",""
