6a2936a2ec7f272445d31916c236dfe3db1a9b4cf78976504730125194d203ba,e4b53865dea85c2b3488d999d8895a18d3cd9a2bd215abd1b45545c4148ed4a8,a8e1f24a68d97f3fa839403a1587d16b033bb1803a2dfdabe673a89f3badcbfe,7e5387629a2fcfe960fcb18b66a7321fabc6612090569d22b3d3a9175afc4c02,84e02abdaf34cd6276ee8052016437d03fe1ae3d9c23b1fa798c5e4625178d4b,0052949e949336efd49ea188d31f2c062dcfb983a60670de81fe18e3810c5878,d4a832041f84a615fd9ba5ba63b5728cf52cc3e2fbdd22f3b42dd1859a6d330b,17b7261a7ab82eb12e442296dba8c811ad06c9932d168d2681dc0696c0c29180,c80e8ca5b7014dcf197988ac2b5f841648d649451f5b40823feb8d3df56dca42,27d06861bc1bc4711c822924dd321a9dd2d961c058f9ba5bd0705bd37be46eba,615c4661eb19205f01a2a85f865648807903684009f839e7fad0b159eabfccc4,74f822da1971aa5ae1b6449fd9fa4cf850a8bdf32c6a71350775715fc75f815e,657633a785bd1c6df7b871493bca972c3c9cd2446c250c733eb63c17f93c1357
"10040106","45","10040094","4","10040095","10040105","0","0","14","0","3","0","0"
"10040097","55","10040084","4","10040096","0","0","0","11","0","10001","0","0"
"10040098","54","10040096","4","10040097","0","0","0","4","0","0","0","0"
"10040099","53","10040097","4","10040098","0","0","0","2","0","3","0","0"
"10040100","52","10040098","4","10040099","0","0","0","14","0","3","0","0"
"10040101","51","10040099","4","10040100","0","0","0","2","0","2","0","0"
"10040102","50","10040100","4","10040101","0","0","0","7","0","10001","0","0"
"10040103","49","10040101","4","10040102","0","0","0","7","0","10003","0","0"
"10040104","48","10040102","4","10040103","0","0","0","4","0","0","0","0"
"10040105","47","10040103","4","10040104","0","0","0","7","0","10001","0","0"
"10040095","46","10040104","4","10040105","0","0","0","2","0","2","0","0"
"10040107","44","10040095","4","10040106","0","0","0","7","0","10001","0","0"
"10040108","43","10040106","4","10040107","0","0","0","6","0","0","0","0"
"10040109","42","10040107","4","10040108","0","10040113","0","2","0","1","0","0"
"10040110","41","10040108","4","10040109","0","0","0","11","0","10001","0","0"
"10040111","40","10040109","4","10040110","0","0","0","12","0","0","0","0"
"10040112","39","10040110","4","10040111","10040116","0","0","6","0","0","0","0"
"10040117","38","10040111","4","10040112","0","0","0","4","0","0","0","0"
"10040114","43","10040108","4","10040113","0","0","0","2","0","3","0","0"
"10040115","42","10040113","4","10040114","0","0","0","14","0","3","0","0"
"10040116","41","10040114","4","10040115","0","0","0","6","0","0","0","0"
"10040111","40","10040115","4","10040116","0","0","0","7","0","10003","0","0"
"10040118","37","10040112","4","10040117","0","0","0","7","0","10001","0","0"
"10040119","36","10040117","4","10040118","0","0","0","3","0","2","0","0"
"10040120","35","10040118","4","10040119","0","0","0","14","0","5","0","0"
"10040121","34","10040119","4","10040120","0","0","0","4","0","0","0","0"
"10040122","33","10040120","4","10040121","0","0","0","2","0","2","0","0"
"10040123","32","10040121","4","10040122","0","0","0","3","0","1","0","0"
"10040124","31","10040122","4","10040123","0","0","0","14","0","3","0","0"
"10040125","30","10040123","4","10040124","0","0","0","11","0","10001","0","0"
"10040126","29","10040124","4","10040125","0","0","0","12","0","0","0","0"
"10040127","28","10040125","4","10040126","0","0","0","3","0","2","0","0"
"10040128","27","10040126","4","10040127","0","0","0","5","0","0","0","0"
"10040130","26","10040127","4","10040128","0","0","0","7","0","10002","0","0"
"10040131","25","10040128","4","10040130","0","0","0","4","0","0","0","0"
"10040132","24","10040130","4","10040131","0","0","0","3","0","2","0","0"
"10040133","23","10040131","4","10040132","0","0","0","7","0","10001","0","0"
"10040134","22","10040132","4","10040133","0","0","0","4","0","0","0","0"
"10040135","21","10040133","4","10040134","0","0","0","2","0","1","0","0"
"10040136","20","10040134","4","10040135","0","0","0","2","0","2","0","0"
"10040137","19","10040135","4","10040136","0","0","0","3","0","2","0","0"
"10040138","18","10040136","4","10040137","0","0","0","12","0","0","0","0"
"10040139","17","10040137","4","10040138","0","0","0","6","0","0","0","0"
"10040140","16","10040138","4","10040139","0","0","0","4","0","0","0","0"
"10040141","15","10040139","4","10040140","0","0","0","2","0","2","0","0"
"10040142","14","10040140","4","10040141","0","0","0","2","0","3","0","0"
"10040548","13","10040141","4","10040142","0","0","0","14","0","3","0","0"
"10040147","3","10040556","4","10040146","0","0","0","14","0","1","0","0"
"10040148","2","10040146","4","10040147","0","0","0","3","0","3","0","0"
"10040149","1","10040147","4","10040148","0","0","0","2","0","2","0","0"
"10040150","0","10040148","4","10040149","0","0","0","13","0","0","0","0"
"10040151","66","10040149","4","10040150","0","0","0","12","0","0","0","0"
"10040152","65","10040150","4","10040151","0","0","0","6","0","0","0","0"
"10040153","64","10040151","4","10040152","0","0","0","3","0","1","0","0"
"10040154","63","10040152","4","10040153","0","0","0","7","0","10002","0","0"
"10040155","62","10040153","4","10040154","0","0","0","5","0","0","0","0"
"10040156","61","10040154","4","10040155","0","0","0","2","0","1","0","0"
"10040157","60","10040155","4","10040156","0","0","0","11","0","10001","0","0"
"10040158","59","10040156","4","10040157","0","0","0","4","0","0","0","0"
"10040159","58","10040157","4","10040158","0","0","0","2","0","1","0","0"
"10040160","57","10040158","4","10040159","0","0","0","14","0","2","0","0"
"10040161","56","10040159","4","10040160","0","0","0","2","0","1","0","0"
"10040162","55","10040160","4","10040161","0","10040166","0","3","0","1","0","0"
"10040163","54","10040161","4","10040162","0","0","0","4","0","0","0","0"
"10040164","53","10040162","4","10040163","0","0","0","12","0","0","0","0"
"10040165","52","10040163","4","10040164","0","0","0","2","0","1","0","0"
"10040171","51","10040164","4","10040165","10040170","0","0","6","0","0","0","0"
"10040167","56","10040161","4","10040166","0","0","0","14","0","4","0","0"
"10040168","55","10040166","4","10040167","0","0","0","4","0","0","0","0"
"10040169","54","10040167","4","10040168","0","0","0","2","0","3","0","0"
"10040170","53","10040168","4","10040169","0","0","0","14","0","6","0","0"
"10040165","52","10040169","4","10040170","0","0","0","3","0","3","0","0"
"10040557","50","10040165","4","10040171","0","0","0","11","0","10001","0","0"
"10040176","40","10040565","4","10040175","0","0","0","2","0","1","0","0"
"10040177","39","10040175","4","10040176","0","0","0","2","0","2","0","0"
"10040178","38","10040176","4","10040177","0","0","0","4","0","0","0","0"
"10040179","37","10040177","4","10040178","0","0","0","7","0","10002","0","0"
"10040183","36","10040178","4","10040179","0","0","0","11","0","10001","0","0"
"10040185","33","10040184","4","10040182","0","0","0","2","0","1","0","0"
"10040184","35","10040179","4","10040183","0","0","0","14","0","4","0","0"
"10040182","34","10040183","4","10040184","0","0","0","5","0","0","0","0"
"10040186","32","10040182","4","10040185","0","0","0","14","0","3","0","0"
"10040187","31","10040185","4","10040186","0","0","0","4","0","0","0","0"
"10040188","30","10040186","4","10040187","0","0","0","7","0","10002","0","0"
"10040189","29","10040187","4","10040188","0","10040196","0","6","0","0","0","0"
"10040190","28","10040188","4","10040189","0","0","0","2","0","2","0","0"
"10040191","27","10040189","4","10040190","0","0","0","3","0","2","0","0"
"10040192","26","10040190","4","10040191","0","0","0","14","0","1","0","0"
"10040193","25","10040191","4","10040192","0","0","0","3","0","3","0","0"
"10040194","24","10040192","4","10040193","0","0","0","2","0","3","0","0"
"10040195","23","10040193","4","10040194","0","0","0","4","0","0","0","0"
"10040202","22","10040194","4","10040195","10040201","0","0","12","0","0","0","0"
"10040197","28","10040188","4","10040196","0","0","0","7","0","10001","0","0"
"10040198","27","10040196","4","10040197","0","0","0","2","0","1","0","0"
"10040199","26","10040197","4","10040198","0","0","0","14","0","1","0","0"
"10040200","25","10040198","4","10040199","0","0","0","7","0","10003","0","0"
"10040201","24","10040199","4","10040200","0","0","0","14","0","2","0","0"
"10040195","23","10040200","4","10040201","0","0","0","11","0","10001","0","0"
"10040203","21","10040195","4","10040202","0","0","0","4","0","0","0","0"
"10040204","20","10040202","4","10040203","0","10040211","0","11","0","10001","0","0"
"10040205","19","10040203","4","10040204","0","0","0","7","0","10003","0","0"
"10040206","18","10040204","4","10040205","0","0","0","3","0","2","0","0"
"10040207","17","10040205","4","10040206","0","0","0","4","0","0","0","0"
"10040208","16","10040206","4","10040207","10040213","0","0","14","0","5","0","0"
"10040214","15","10040207","4","10040208","0","0","0","2","0","2","0","0"
"10040212","19","10040203","4","10040211","0","0","0","5","0","0","0","0"
"10040213","18","10040211","4","10040212","0","0","0","6","0","0","0","0"
"10040207","17","10040212","4","10040213","0","0","0","2","0","3","0","0"
"10040215","14","10040208","4","10040214","0","0","0","12","0","0","0","0"
"10040216","13","10040214","4","10040215","0","0","0","2","0","1","0","0"
"10040217","12","10040215","4","10040216","0","0","0","7","0","10001","0","0"
"10040218","11","10040216","4","10040217","0","0","0","2","0","2","0","0"
"10040219","10","10040217","4","10040218","0","0","0","7","0","10001","0","0"
"10040220","9","10040218","4","10040219","0","0","0","3","0","1","0","0"
"10040221","8","10040219","4","10040220","0","0","0","7","0","10001","0","0"
"10040222","7","10040220","4","10040221","0","10040226","0","6","0","0","0","0"
"10040223","6","10040221","4","10040222","0","0","0","7","0","10001","0","0"
"10040224","5","10040222","4","10040223","0","0","0","3","0","1","0","0"
"10040225","4","10040223","4","10040224","10040229","0","0","7","0","10002","0","0"
"10040230","3","10040224","4","10040225","0","0","0","4","0","0","0","0"
"10040227","8","10040221","4","10040226","0","0","0","5","0","0","0","0"
"10040228","7","10040226","4","10040227","0","0","0","14","0","5","0","0"
"10040229","6","10040227","4","10040228","0","0","0","7","0","10003","0","0"
"10040224","5","10040228","4","10040229","0","0","0","3","0","3","0","0"
"10040231","2","10040225","4","10040230","0","0","0","2","0","3","0","0"
"10040232","1","10040230","4","10040231","0","0","0","3","0","3","0","0"
"10040233","0","10040231","4","10040232","0","0","0","13","0","0","0","0"
"10040234","66","10040232","4","10040233","0","0","0","2","0","1","0","0"
"10040235","65","10040233","4","10040234","0","0","0","3","0","2","0","0"
"10040236","64","10040234","4","10040235","0","0","0","2","0","2","0","0"
"10040237","63","10040235","4","10040236","0","0","0","5","0","0","0","0"
"10040238","62","10040236","4","10040237","0","10040246","0","7","0","10002","0","0"
"10040239","61","10040237","4","10040238","0","0","0","12","0","0","0","0"
"10040240","60","10040238","4","10040239","0","0","0","6","0","0","0","0"
"10040241","59","10040239","4","10040240","0","0","0","11","0","10001","0","0"
"10040242","58","10040240","4","10040241","0","0","0","2","0","1","0","0"
"10040243","57","10040241","4","10040242","0","0","0","4","0","0","0","0"
"10040244","56","10040242","4","10040243","10040256","0","0","5","0","0","0","0"
"10040245","55","10040243","4","10040244","0","0","0","3","0","1","0","0"
"10040257","54","10040244","4","10040245","0","0","0","14","0","2","0","0"
"10040247","67","10040237","4","10040246","0","0","0","2","0","3","0","0"
"10040248","66","10040246","4","10040247","0","0","0","2","0","1","0","0"
"10040249","65","10040247","4","10040248","0","0","0","14","0","6","0","0"
"10040250","64","10040248","4","10040249","0","0","0","2","0","2","0","0"
"10040251","63","10040249","4","10040250","0","0","0","2","0","3","0","0"
"10040252","62","10040250","4","10040251","0","0","0","14","0","3","0","0"
"10040253","61","10040251","4","10040252","0","0","0","3","0","3","0","0"
"10040254","60","10040252","4","10040253","0","0","0","14","0","3","0","0"
"10040255","59","10040253","4","10040254","0","0","0","4","0","0","0","0"
"10040256","58","10040254","4","10040255","0","0","0","14","0","7","0","0"
"10040243","57","10040255","4","10040256","0","0","0","2","0","3","0","0"
"10040288","53","10040245","4","10040257","0","0","0","3","0","1","0","0"
"10040289","52","10040257","4","10040288","0","10040300","0","11","0","10001","0","0"
"10040290","51","10040288","4","10040289","0","0","0","2","0","1","0","0"
"10040291","50","10040289","4","10040290","0","0","0","3","0","1","0","0"
"10040292","49","10040290","4","10040291","0","0","0","4","0","0","0","0"
"10040293","48","10040291","4","10040292","0","0","0","2","0","2","0","0"
"10040294","47","10040292","4","10040293","0","0","0","6","0","0","0","0"
"10040295","46","10040293","4","10040294","0","0","0","4","0","0","0","0"
"10040296","45","10040294","4","10040295","0","0","0","7","0","10002","0","0"
"10040297","44","10040295","4","10040296","10040308","0","0","12","0","0","0","0"
"10040298","43","10040296","4","10040297","0","0","0","3","0","2","0","0"
"10040299","42","10040297","4","10040298","0","0","0","4","0","0","0","0"
"10040313","41","10040298","4","10040299","0","0","0","6","0","0","0","0"
"10040301","53","10040288","4","10040300","0","0","0","3","0","3","0","0"
"10040302","52","10040300","4","10040301","0","0","0","2","0","3","0","0"
"10040303","51","10040301","4","10040302","0","0","0","4","0","0","0","0"
"10040304","50","10040302","4","10040303","0","0","0","7","0","10003","0","0"
"10040305","49","10040303","4","10040304","0","0","0","14","0","4","0","0"
"10040306","48","10040304","4","10040305","0","0","0","2","0","3","0","0"
"10040307","47","10040305","4","10040306","0","0","0","7","0","10003","0","0"
"10040308","46","10040306","4","10040307","0","0","0","12","0","0","0","0"
"10040296","45","10040307","4","10040308","0","0","0","2","0","3","0","0"
"10040566","40","10040299","4","10040313","0","0","0","2","0","2","0","0"
"10040317","31","10040573","4","10040316","0","0","0","14","0","4","0","0"
"10040318","30","10040316","4","10040317","0","0","0","4","0","0","0","0"
"10040319","29","10040317","4","10040318","0","0","0","12","0","0","0","0"
"10040320","28","10040318","4","10040319","0","0","0","11","0","10001","0","0"
"10040321","27","10040319","4","10040320","0","0","0","5","0","0","0","0"
"10040323","26","10040320","4","10040321","0","0","0","7","0","10001","0","0"
"10040324","25","10040321","4","10040323","0","0","0","3","0","2","0","0"
"10040325","24","10040323","4","10040324","0","0","0","2","0","1","0","0"
"10040326","23","10040324","4","10040325","0","0","0","14","0","5","0","0"
"10040327","22","10040325","4","10040326","0","0","0","4","0","0","0","0"
"10040328","21","10040326","4","10040327","0","0","0","11","0","10001","0","0"
"10040329","20","10040327","4","10040328","0","0","0","6","0","0","0","0"
"10040330","19","10040328","4","10040329","0","0","0","2","0","1","0","0"
"10040331","18","10040329","4","10040330","0","0","0","3","0","1","0","0"
"10040332","17","10040330","4","10040331","0","10040340","0","5","0","0","0","0"
"10040333","16","10040331","4","10040332","0","0","0","4","0","0","0","0"
"10040334","15","10040332","4","10040333","0","0","0","2","0","2","0","0"
"10040335","14","10040333","4","10040334","0","0","0","2","0","1","0","0"
"10040336","13","10040334","4","10040335","0","0","0","7","0","10002","0","0"
"10040337","12","10040335","4","10040336","0","0","0","2","0","3","0","0"
"10040338","11","10040336","4","10040337","0","0","0","2","0","1","0","0"
"10040339","10","10040337","4","10040338","10040345","0","0","6","0","0","0","0"
"10040346","9","10040338","4","10040339","0","0","0","14","0","3","0","0"
"10040341","16","10040331","4","10040340","0","0","0","3","0","1","0","0"
"10040342","15","10040340","4","10040341","0","0","0","7","0","10002","0","0"
"10040343","14","10040341","4","10040342","0","0","0","11","0","10001","0","0"
"10040344","13","10040342","4","10040343","0","0","0","2","0","2","0","0"
"10040345","12","10040343","4","10040344","0","0","0","7","0","10001","0","0"
"10040338","11","10040344","4","10040345","0","0","0","3","0","3","0","0"
"10040347","8","10040339","4","10040346","0","10040354","0","4","0","0","0","0"
"10040348","7","10040346","4","10040347","0","0","0","2","0","2","0","0"
"10040349","6","10040347","4","10040348","0","0","0","7","0","10003","0","0"
