3e6555ee6088321f6ea15d3909218660722b027f2e8bd4a66c53c16daa4e89ad,92ead37a470edf92bba01f0caa3054db2a469f0f8c6578b22f4c36c71365d1bf,819b796a0c7d3dfbe9f902135fbb8d3a3ad00f646be98542b196cdf37cc613b0,ba268edf83a2a704bde10924aec14ef242a0ee930e0323efdacc7e14ed9dba22,5deadca5fac477d2e318a788da7b98d8b73fe533578e7b1cce8bb8b158fd38d8,73cff3a51c125904a9fab849f46c123ce4fae97e46d93cc3b1e5c47c535798c9,300b273027c345352c3976bb4e7cc52927d642721126d2db07ee82868a861a3a,a230b65b153cefa9861e3e33a045e2ae3979b7736429a64e89c51f4e44060c15,03b334f2e1616629eb4d7002d0b414a8e0c7b0bafc880cd5382af4741914d4a2,15ff23ed0b44049615cb3f6475605a124875f48d01cd473c0e1b484f3da651e2,35395bfbf9684f914a359ed39384e71070ccc3e7f5d344675ddc5b88795fdd21,07083d810d3ccb4ebc3e799e75b87f7485a712b77968b38e2a78d6d3b7e38bfa,56d7776bd11e712d9d9a40b9d2ccd037f9d3314c18960704644c3e6ba4f67c2d,1b981f31848b322afbcb9667265f3a85da53059d6e940317178faa899572aea4,1b22e8cbe0a3e17c7f2da524997f80546b0f958d0de872aa2e1a4592179cf935,fef3f6721a071fd4aa63838273df4e0e86e5216ad98bc54b2531929acc5ec73d,63a25459d32b7d2c2483829223c6592ab72b9bc6b4a9a3b2bc587c9cdb96d732,10b82a7b02b814242c568ed269909a556ff33cb805b6d5d0aa1bf25478b2c145,2d323ce85cb896d3598e0c4f5284395c333281af2c33d4e7763181435fce3d63,702a7cf3cd97f4164e3daa1ed0df0caf09b433b33d5ece9dc2960d53f816f9bb,b956e6d8cb71211ad69d7500af1021efdad6ac60e1c870905fb77dcfbbbe0035
"0","0","0","0","0","提升最大HP+{0}","1275","0","0","129651101","90","0","1","提升自己{0}最大HP","0","1","1","0","1","0","75"
"0","2","129700102","2160","1","","2","0","0","129700101","28","129700103","0","","7","3162","1","3","1","0","0"
"0","1","0","2160","1","物理傷害+{0}","65","0","0","129700102","1","0","0","對敵方單體造成{0}的物理傷害","45","1","65","2","1","0","5.2"
"0","1","0","2160","1","物理傷害+{0}","130","0","0","129700103","1","0","0","妨魔塵中，對敵方單體造成{0}的物理傷害","45","1","130","2","1","0","10.4"
"0","1","0","2160","1","物理防禦力降低+{0}","0.3","0","1","129700104","10","1","18","降低敵方單體{0}的物理防禦力","45","21","1","2","1","0","0.3"
"0","1","0","2160","1","物理防禦力降低+{0}","0.6","0","1","129700105","10","1","18","妨魔塵中，降低敵方單體{0}的物理防禦力","45","21","1","2","1","0","0.6"
"0","1","0","2160","1","","4","0","1","129700106","10","1","18","提升敵方單體受到暴擊時的傷害{0}％","45","141","1","2","1","0","0"
"0","1","0","2160","1","","8","0","1","129700107","10","1","18","妨魔塵中，提升敵方單體受到暴擊時的傷害{0}％","45","141","1","2","1","0","0"
"0","2","129700202","2160","1","","2","0","0","129700201","28","129700203","0","","7","3162","1","3","1","0","0"
"0","1","0","2160","1","物理傷害+{0}","22.5","0","0","129700202","1","0","0","對敵方單體造成{0}的物理傷害","45","1","22.5","2","1","0","1.8"
"0","1","0","2160","1","物理傷害+{0}","45","0","0","129700203","1","0","0","妨魔塵中，對敵方單體造成{0}的物理傷害","45","1","45","2","1","0","3.6"
"0","2","129700205","2160","1","","2","0","0","129700204","28","129700206","0","","7","3162","1","3","1","0","0"
"0","2","0","2160","99","物理攻擊力提升+{0}","10","0","1","129700205","10","1","12","提升我方全體{0}的物理攻擊力","3","10","1","3","1","0","10"
"0","2","0","2160","99","物理攻擊力提升+{0}","20","0","1","129700206","10","1","12","妨魔塵中，提升我方全體{0}的物理攻擊力","3","10","1","3","1","0","20"
"0","2","0","2160","99","","75","0","1","129700207","10","1","12","使全體夥伴的物理暴擊提升{0}","3","60","1","3","1","0","0"
"0","2","0","2160","99","","150","0","1","129700208","10","1","12","妨魔塵中，使全體我方的物理暴擊率提升{0}","3","60","1","3","1","0","0"
"0","2","0","2160","99","","3","0","1","129700209","10","1","12","使全體我方的物理暴擊傷害提升{0}%","3","110","1","3","1","0","0"
"0","2","0","2160","99","","6","0","1","129700210","10","1","12","妨魔塵中，使全體我方的物理暴擊傷害提升{0}%","3","110","1","3","1","0","0"
"0","2","0","2160","99","","0","0","0","129700301","8","0","0","提升我方全體的行動速度50％","3","2","2","3","1","0","12"
"0","2","129700303","0","1","","2","0","0","129700302","28","0","0","妨魔塵中，提升我方全體的行動速度100％","7","1211","1","2","1","0","0"
"0","2","0","2160","1","","20","0","0","129700303","114","129700306","180","初次使用時，對自身追加20鐵氣守護","7","129700305","161","2","1","0","10"
"0","2","0","0","1","","0","0","0","129700304","45","0","0","","7","1","1","2","1","0","0"
"0","1","0","2160","1","","0","0","0","129700305","46","1","0","對敵方單體造成比例傷害，最大為99999","3","1","5","2","1","0","99999"
"0","2","0","2160","99","物理攻擊力提升+{0}","6","0","1","129700306","10","1","180","提升我方全體{0}的物理攻擊力","3","10","1","3","1","0","6"
"0","2","0","2160","99","HP回復量+{0}","3","0","0","129700307","4","0","0.3","回復我方全體{0}的HP","3","1","1","2","1","0","3"
"0","2","129700309","0","1","","2","0","0","129700308","28","129700301","0","","7","3162","1","2","1","0","0"
"0","2","0","2160","99","","0","0","0","129700309","8","0","0","","3","2","1.5","3","1","0","12"
"0","2","0","2160","1","","0","0","0","129710101","105","162","0","使環境化為妨魔塵","7","1","180","3","1","0","0"
"0","3","0","2160","99","","5","0","0","129710102","10","1","180","降低5％敵我雙方造成的魔法傷害","3","191","1","3","1","1","0"
"0","0","0","0","0","物理暴擊提高+{0}","20","0","0","129750101","90","0","1","自身物理暴擊提升{0}","0","6","1","0","1","0","1"
"0","0","0","0","0","物理暴擊提高+{0}","320","0","0","129751101","90","0","1","自身物理暴擊提升{0}","0","6","1","0","1","0","1"
"0","1","0","2160","1","物理傷害+{0}","67.5","0","0","129800101","1","0","0","對敵方單體造成{0}的物理傷害","3","1","67.5","1","1","0","5.4"
"0","1","0","2160","1","物理攻擊力降低+{0}","15","0","1","129800102","10","1","18","降低敵方單體{0}的物理攻擊力","3","11","1","1","1","0","15"
"0","1","0","2160","1","物理防禦力降低+{0}","0.4","0","1","129800103","10","1","18","降低敵方單體{0}的物理防禦力","3","21","1","1","1","0","0.4"
"0","1","0","2160","1","","0","0","0","129800104","28","129800105","0","","1","1700","0","1","1","0","21"
"0","1","0","2160","1","物理傷害+{0}","45","0","0","129800105","1","0","0","當目標處於物理防禦力下降狀態時，對敵方單體造成{0}的物理傷害","3","1","45","1","1","0","3.6"
"0","1","0","2160","1","物理傷害+{0}","30","0","0","129800201","1","0","0","對敵方單體造成{0}的物理傷害","3","1","30","1","1","0","2.4"
"0","1","0","2160","1","物理防禦力降低+{0}","0.4","0","1","129800202","10","1","12","降低敵方單體{0}的物理防禦力","3","21","1","1","1","0","0.4"
"0","1","0","2160","1","","0","0","0","129800203","28","129800204","0","","1","1700","0","1","1","0","21"
"0","1","0","2160","1","物理傷害+{0}","22.5","0","0","129800204","1","0","0","當目標處於物理防禦力下降狀態時，對敵方單體造成{0}的物理傷害","3","1","22.5","1","1","0","1.8"
"0","2","0","2160","1","物理攻擊力提升+{0}","30","0","1","129800301","10","1","180","提升自身{0}的物理攻擊力","7","10","1","3","1","0","30"
"0","2","0","2160","1","","100","0","0","129800302","10","1","180","自身物理暴擊提升{0}","7","60","1","3","1","0","0"
"0","2","0","2160","1","","0","0","0","129800303","16","0","0","回復自身{0}的TP","7","1","650","3","1","0","0"
"0","1","0","2160","1","物理傷害+{0}","32.5","0","0","129801201","1","0","0","對敵方單體造成{0}的物理傷害","3","1","32.5","1","1","0","2.6"
"0","1","0","2160","1","物理防禦力降低+{0}","0.55","0","1","129801202","10","1","12","降低敵方單體{0}的物理防禦力","3","21","1","1","1","0","0.55"
"0","1","0","2160","1","","0","0","0","129801203","28","129801204","0","","1","1700","0","1","1","0","21"
"0","1","0","2160","1","物理傷害+{0}","25","0","0","129801204","1","0","0","當目標處於物理防禦力下降狀態時，對敵方單體造成{0}的物理傷害","3","1","25","1","1","0","2"
"0","1","0","2160","1","","4","0","1","129801205","10","1","12","使敵方單體的被暴擊傷害提升{0}%","3","141","1","1","1","0","0"
"0","0","0","0","0","物理攻擊力提升+{0}","15","0","0","129850101","90","0","1","提升自身{0}的物理攻擊力","0","2","1","0","1","0","15"
"0","0","0","0","0","物理攻擊力提升+{0}","240","0","0","129851101","90","0","1","提升自身{0}的物理攻擊力","0","2","1","0","1","0","15"
"0","2","0","2160","99","","0.5","0","0","129900101","26","3","3.5","","3","129900102","4","3","1","0","0"
"0","1","0","2160","1","物理傷害+{0}","87.5","0","0","129900102","1","0","0","對敵方單體造成{0}的物理傷害","3","1","87.5","1","1","0","7"
"0","2","0","2160","99","","2","14","0","129900103","26","2","14","","3","129900105","4","3","1","0","2"
"0","2","0","2160","99","","5","0","0","129900104","26","2","35","","3","129900106","4","3","1","0","0"
"0","2","0","2160","99","物理攻擊力提升+{0}","30","0","1","129900105","10","1","18","提升我方全體{0}的物理攻擊力","3","10","1","3","1","0","30"
"0","2","0","2160","99","","125","0","0","129900106","10","1","18","使全體夥伴的物理暴擊提升{0}","3","60","1","3","1","0","0"
"0","2","0","2160","99","","1","7","0","129900201","26","2","7","","3","129900203","4","3","1","0","1"
"0","2","0","2160","99","","0.25","0","0","129900202","26","3","1.75","","3","129900204","4","3","1","0","0"
"0","2","0","2160","99","物理攻擊力提升+{0}","15","0","1","129900203","10","1","12","提升我方全體{0}的物理攻擊力","3","10","1","3","1","0","15"
"0","1","0","2160","1","物理傷害+{0}","43.75","0","0","129900204","1","0","0","對敵方單體造成{0}的物理傷害","3","1","43.75","1","1","0","3.5"
"0","2","0","2160","99","","1","7","0","129900301","26","2","7","","3","129900303","4","3","1","0","1"
"0","2","0","2160","99","","3","0","0","129900302","26","2","21","","3","129900304","4","3","1","0","0"
"0","2","0","2160","99","物理攻擊力提升+{0}","15","0","1","129900303","10","1","12","提升我方全體{0}的物理攻擊力","3","10","1","3","1","0","15"
"0","2","0","2160","99","","85","0","0","129900304","10","1","12","使全體夥伴的物理暴擊提升{0}","3","60","1","3","1","0","0"
"0","2","1","2160","99","物理防禦力提升+{0}","0.4","0","0","129900305","10","1","12","提升我方全體{0}的物理防禦力","3","20","1","3","1","0","0.4"
"0","2","1","2160","99","魔法防禦力提升+{0}","0.4","0","0","129900306","10","1","12","提升我方全體{0}的魔法防禦力","3","40","1","3","1","0","0.4"
"0","2","0","2160","1","","0","0","0","129900307","16","0","0","回復自身{0}的TP","7","1","300","2","1","0","0"
"0","2","0","2160","99","","0","0","0","129900308","16","0","0","恢復自身以外所有夥伴{0}的 TP","34","1","80","2","1","0","0"
"0","2","0","2160","99","","1","7","0","129901201","26","2","7","","3","129901203","4","3","1","0","1"
"0","2","0","2160","99","","0.25","0","0","129901202","26","3","1.75","","3","129901204","4","3","1","0","0"
"0","2","0","2160","99","物理攻擊力提升+{0}","15","0","1","129901203","10","1","12","提升我方全體{0}的物理攻擊力","3","10","1","3","1","0","15"
"0","1","0","2160","1","物理傷害+{0}","43.75","0","0","129901204","1","0","0","對敵方單體造成{0}的物理傷害","3","1","43.75","1","1","0","3.5"
"0","2","0","2160","99","","1","0","0","129901205","26","2","7","","3","129901206","4","3","1","0","0"
"0","2","0","2160","99","","1","0","1","129901206","10","1","12","提升我方全體物理攻擊暴擊時的傷害{0}%","3","110","1","3","1","0","0"
"0","0","0","0","0","物理攻擊力提升+{0}","15","0","0","129950101","90","0","1","提升自身{0}的物理攻擊力","0","2","1","0","1","0","15"
"0","0","0","0","0","物理攻擊力提升+{0}","240","0","0","129951101","90","0","1","提升自身{0}的物理攻擊力","0","2","1","0","1","0","15"
"0","1","0","2160","99","物理防禦力降低+{0}","0.5","0","0","130000101","10","1","18","降低敵方全體{0}的物理防禦力","3","21","1","3","1","0","0.5"
"0","1","0","2160","99","","5","0","0","130000102","10","1","18","使敵方全體的被暴擊傷害提升{0}％","3","141","1","3","1","0","0"
"0","1","0","500","99","物理傷害+{0}","45","1","0","130000103","1","0","0","對範圍內的敵人造成{0}的物理傷害","3","1","45","1","1","0","3.6"
"0","2","0","0","1","HP回復量+{0}","6","0","0","130000104","4","0","0.6","回復自身{0}的HP","7","1","1","1","1","0","6"
"0","1","0","500","99","物理傷害+{0}","22.5","0","0","130000201","1","0","0","對範圍內的敵人造成{0}的物理傷害","3","1","22.5","1","1","0","1.8"
"0","1","0","500","99","物理傷害+{0}","22.5","0","0","130000202","1","0","0","對範圍內的敵人造成{0}的物理傷害","3","1","22.5","1","1","0","1.8"
"0","1","0","500","99","物理防禦力降低+{0}","0.25","0","0","130000203","10","1","12","降低範圍內的敵人{0}的物理防禦力","3","21","1","1","1","0","0.25"
"0","2","0","0","1","HP回復量+{0}","4","0","0","130000204","4","0","0.4","回復自身{0}的HP","7","1","1","1","1","0","4"
"0","2","130000304","0","1","","2","0","0","130000301","23","130000306","0","","7","6194","1","1","1","0","8"
"0","2","0","2160","1","","5","0","0","130000302","26","2","0","","7","130000304","2194","3","1","0","5"
"0","2","0","2160","1","","1","0","0","130000303","26","2","0","","7","130000305","2194","3","1","0","0"
"0","2","0","2160","1","物理攻擊力提升+{0}","20","0","1","130000304","10","1","12","提升自身{0}的物理攻擊力","7","10","1","3","1","0","20"
"0","2","0","2160","1","","1","0","1","130000305","10","1","12","提升自己物理攻擊暴擊時的傷害{0}%","7","110","1","3","1","0","0"
"0","2","0","2160","1","","110","0","1","130000306","10","1","18","","7","10","1","3","1","0","110"
"0","2","0","2160","1","","16","0","1","130000307","10","1","18","","7","110","1","3","1","0","0"
"0","2","0","2160","1","","194","0","0","130000308","35","0","-8","消耗所有蠻賊骰子","7","1","8","3","1","0","18"
"0","1","0","500","99","物理傷害+{0}","25","0","0","130001201","1","0","0","對範圍內的敵人造成{0}的物理傷害","3","1","25","1","1","0","2"
"0","1","0","500","99","物理傷害+{0}","25","0","0","130001202","1","0","0","對範圍內的敵人造成{0}的物理傷害","3","1","25","1","1","0","2"
"0","1","0","500","99","物理防禦力降低+{0}","0.4","0","0","130001203","10","1","12","降低範圍內的敵人{0}的物理防禦力","3","21","1","1","1","0","0.4"
"0","2","0","0","1","HP回復量+{0}","8","0","0","130001204","4","0","1.2","回復自身{0}的HP","7","1","1","1","1","0","8"
"0","2","0","0","1","","0","0","0","130001205","28","130001206","0","","7","1001","1","1","1","0","0"
"0","2","0","2160","1","物理攻擊力提升+{0}","15","0","0","130001206","10","1","180","提升自身{0}的物理攻擊力","7","10","1","2","1","0","15"
"0","2","0","2160","1","","5","0","0","130001207","10","1","180","提升自身造成的{0}％的物理傷害","7","180","1","2","1","0","0"
"0","2","0","0","1","","0","0","0","130001208","28","130001209","0","","7","1001","1","1","1","0","0"
"0","1","0","500","1","物理傷害+{0}","12.5","0","0","130001209","1","0","0","對敵方單體造成{0}的物理傷害","45","1","12.5","1","1","0","1"
"0","2","0","2160","1","","2","0","0","130010101","111","130010102","0","每當以暴擊造成傷害時，將會對自己附加蠻賊骰子的狀態","7","2","1","3","1","0","0"
"0","2","0","2160","1","","194","0","0","130010102","35","0","1","","7","1","8","3","1","0","18"
"0","2","0","2160","1","","194","0","0","130010103","35","0","3","給予自身３個蠻賊骰子","7","1","8","3","1","0","18"
"0","2","0","2160","1","物理防禦力提升+{0}","1.2","0","1","130010104","10","1","180","提升自身{0}的物理防禦力","7","20","1","3","1","0","1.2"
"0","2","0","2160","1","魔法防禦力提升+{0}","1.2","0","1","130010105","10","1","180","提升自身{0}的魔法防禦力","7","40","1","3","1","0","1.2"
"0","0","0","0","0","物理暴擊提高+{0}","20","0","0","130050101","90","0","1","自身物理暴擊提升{0}","0","6","1","0","1","0","1"
"0","0","0","0","0","物理暴擊提高+{0}","320","0","0","130051101","90","0","1","自身物理暴擊提升{0}","0","6","1","0","1","0","1"
"0","2","0","2160","99","物理攻擊力提升+{0}","48","0","1","130100101","10","1","18","提升我方全體{0}的物理攻擊力","3","10","1","3","1","0","48"
"0","1","0","2160","1","物理傷害+{0}","55","0","0","130100102","1","0","0","對敵方單體造成{0}的物理傷害","3","1","55","1","1","0","4.4"
"0","1","0","2160","1","物理防禦力降低+{0}","0.4","0","0","130100103","10","1","18","降低敵方單體{0}的物理防禦力","3","21","1","1","1","0","0.4"
"0","2","130100106","2160","99","","2","0","0","130100104","28","130100105","0","","3","720","1","3","1","0","430101"
"0","2","0","2160","1","HP回復量+{0}","22.5","0","0","130100105","4","0","1.125","恢復尖刺兄弟{0}的ＨＰ","23","1","1","3","1","0","22.5"
"0","2","1","2160","1","召喚尖刺兄弟的Ｌｖ+{0}","1","1","420","130100106","15","430101","0","召喚尖刺兄弟","7","1","0","2","1","0","1"
"0","2","130100108","2160","1","","2","0","0","130100107","28","0","0","","7","6195","1","3","1","0","1"
"0","2","0","2160","1","","195","0","0","130100108","35","0","1","","7","0","1","3","1","0","180"
"0","2","0","2160","99","物理攻擊力提升+{0}","32","0","1","130100201","10","1","12","提升自身以外的我方全體{0}的物理攻擊力","34","10","1","3","1","0","32"
"0","2","0","2160","99","","180","0","0","130100202","10","1","12","提升自身以外的我方全體{0}的物理暴擊","34","60","1","3","1","0","0"
"0","2","0","2160","99","HP回復量+{0}","1","0","0","130100203","4","0","0.3","恢復自身以外我方全體{0}的ＨＰ","34","1","1","3","1","0","1"
"0","2","0","2160","99","TP回復量+{0}","0","0","0","130100204","16","0","0","使自身以外的我方全體的TP恢復{0}","34","1","150","3","1","0","0"
