4b10e59f05ff69c08dec3958275d47533c827ee67ca167a2e60767c5688dc7b5,7ab489389644ea2446a983df29f67b1ab6153dfb4f9aa81c8181f315542936dd,6d61206b31cc388b39a6b84e29a1f7fd5cb173868ea86623daf9e0ad58340510,2cb1bd806d9632a8a1338a4d4b9d971cc39d80a685b67eef03f75b9c8ca0f17e,130e7ebfb01ea08b8c5fd124bdac0d08727e3bc8291760e660106dd4def35910,dd219de4c4a21759915057029959fe3b2c700ac76641208ed57021927e3641e9,3827cd4fb829cdbf55d0e9fe5c556d73105b9629b1cfc354f6d4545421623565,b1fb34264ba126b0cc1e8e130d328abbd4a9edf2be53ac0b18fab884487b8632,33f02f7dc3ab74c4cce5ad8f2a3fa7ddacf4dad5b7ea767a5c0c16ec7da57b5c,a347587ad48bf5c636788b9f6d47068a61aeef878392322d2501e14193b32e29,fc210a5a92089305364eca23a4a5879d6a24efab95af084315cd96299a6edc8a,ab96aab995b8a6d66e86bf9689e4038a8846a38a8264baba1e8992272a64a1f7,c90466e5e8de551206dfd755e41465bce4ef93fe4aa1d1b18803a7c1c7c4f574,1c2991ba08db3a74eea069d5d23808fe0ec4abf5ba6a10832ce978ab8d77ab4a,ea5e80008bf5e02646adf4f583d97d07f080cde4ca26d1c3688dc44dd3611611,1ba91568e125cf3d91ba29001c4604a9920f9cabbba8f7448f9fb79164e5c19a,bd5713c0cb8546701757508c01ec2fc88c9735f37d294503245cea74e8d0946c,295d7371b9420e63d3979d5032428759eeaafc70e9b897cb232855a9d017612a,04b13e1a0fa4a88031fed088a40fa540a8a6c6d61198f04cd2f4437466aa7295,81cc1f18c8d0c09a46eef9b8bf51c08ccb8f5492a1fa6b10f3a85d622789b651,07564f84eea76f11bc9e143e79a1f28a51636892e8635a6c1590cacef0a408c9,05354f2d63f659c06ab1e9fd69b2c7fd9df3ba04c3a580ebfc484954293da8cd,4929add3264ec1754db47e68676bb57ddb48725d90f03789c66880d2f858fe41,7a4649deb52863f829e622bc021015a016a6e5b8dad22c809d72d958b68a933b,e28dee28db3f26c70e0a7a96694b64d8e5e61d3c268c9da6bd39e48b5b1f4599,1c3282dfb810ca8a0c1de3b74371bc8d3d004b0468f9f6f3596acc515fd28f70,85bbd5727a430abb953bbf649c9d539d400caaf3c12d76aff01f6661268ab484,1774699e120b6025e1b114ef36111f24978cd84ebf4ca72573538248e63e65bd,382ce6152a7628bc9d736a160d9fcb08a368ff7f543c329a4d35f28d2c99f259,2a7cf96e04226747f3411b5a8b0e3a8df7dd8bd4967691eaa41391eb9bf44543,6cd34630d9d8bed719ee93896c8fe347207e0ee1269b5bf5599b34c8e26179cb,6e4b39c6a07c820fc52f38ae3c74ae12f5c7e177932204feaf8709f954a77c2f,27b240a4c1256a2c9612cce4077627c46d3a0a3a519aa3c23b62ba7ac05ae2a7,94a4d697c78bde891f82bd659a15957f19171002fd85ea373ab3624582468090,749fd7434ae8dfb74964111e592c6b54f7e39811b814fae43ff7aa65f6e36a61,677326045a3ebee753c7351816f012b68aca449a62d068f8ee1d6f14b57694cc,5244a946a3ddbada18d5b3df2895ee2a0d3cccfc0ade155f8c044b52f60c5a16,a1858a58355eb6f5f80207cad811637701c4df97cfe1af7068f8063293c0e963,3dafd3d022061747787990b5bcf2b5938709174f3cdf2fc5034496ffe06cd118,c45f5b1ae839d51ab356738007356a7384790e6c78e5208ce28300834d9d20c9,ed2da98408cb72dad59c17efac114d43a788d0a239b577a6d010bd2a2e3f1cef,318472ced39d241be77ec9b14c93d23c44352cf62342620d31b9a019dcf602ad,5ba2f944416bbda216f54444fb5c5233ba62f97214ba71816acb63f73e653cd2
"8","0","bgm_M41","100067","2021/04/30 15:59:59","0","0","1","1","蘭德索爾近郊 1-1","0","0","0","8","bgm_M41","100066","0","0","0","100020","0","0","bgm_M41","10053","bgm_M41","80","2021/04/16 16:00:00","0","90","0","8","10053101","bgm_M41","100065","610053101","10053101","-785","0","bgm_M41","100065","1","610053121","120"
"8","0","bgm_M41","100023","2021/04/30 15:59:59","0","0","2","1","蘭德索爾近郊 1-2","0","0","0","8","bgm_M41","100022","0","0","0","100020","0","0","bgm_M41","10053","bgm_M41","-40","2021/04/16 16:00:00","0","90","0","8","10053102","bgm_M41","100021","610053102","10053101","-640","0","bgm_M41","100021","1","610053121","120"
"8","0","bgm_M41","100067","2021/04/30 15:59:59","0","0","3","1","蘭德索爾近郊 1-3","0","0","0","8","bgm_M41","100066","0","0","0","100050","0","0","bgm_M41","10053","bgm_M41","67","2021/04/16 16:00:00","0","90","0","8","10053103","bgm_M41","100065","610053103","10053101","-480","0","bgm_M41","100065","1","610053121","120"
"8","0","bgm_M41","100067","2021/04/30 15:59:59","0","0","4","1","蘭德索爾近郊 1-4","0","0","0","8","bgm_M41","100066","0","0","0","100050","0","0","bgm_M41","10053","bgm_M41","-128","2021/04/16 16:00:00","0","90","0","8","10053104","bgm_M41","100065","610053104","10053101","-424","0","bgm_M41","100065","1","610053121","120"
"8","0","bgm_M41","100093","2021/04/30 15:59:59","0","0","5","1","蘭德索爾近郊 1-5","0","0","0","8","bgm_M41","100092","0","0","0","100010","0","0","bgm_M41","10053","bgm_M41","-115","2021/04/16 16:00:00","0","90","0","8","10053105","bgm_M41","100091","610053105","10053101","-190","0","bgm_M41","100091","1","610053121","120"
"9","0","bgm_M41","100093","2021/04/30 15:59:59","0","0","6","1","蘭德索爾近郊 1-6","0","0","0","9","bgm_M41","100092","0","0","0","100040","0","0","bgm_M41","10053","bgm_M41","50","2021/04/16 16:00:00","0","90","0","9","10053106","bgm_M41","100091","610053106","10053101","-100","0","bgm_M41","100091","1","610053121","135"
"9","0","bgm_M41","100093","2021/04/30 15:59:59","0","0","7","1","蘭德索爾近郊 1-7","0","0","0","9","bgm_M41","100092","0","0","0","100050","0","0","bgm_M41","10053","bgm_M41","55","2021/04/16 16:00:00","0","90","0","9","10053107","bgm_M41","100091","610053107","10053101","133","0","bgm_M41","100091","1","610053122","135"
"9","0","bgm_M41","100093","2021/04/30 15:59:59","0","0","8","1","蘭德索爾近郊 1-8","0","0","0","9","bgm_M41","100092","0","0","0","100040","0","0","bgm_M41","10053","bgm_M41","-5","2021/04/16 16:00:00","0","90","0","9","10053108","bgm_M41","100091","610053108","10053101","327","0","bgm_M41","100091","1","610053121","135"
"9","0","bgm_M41","100093","2021/04/30 15:59:59","0","0","9","1","蘭德索爾近郊 1-9","0","0","0","9","bgm_M41","100092","0","0","0","100010","0","0","bgm_M41","10053","bgm_M41","-52","2021/04/16 16:00:00","0","90","0","9","10053109","bgm_M41","100091","610053109","10053101","492","0","bgm_M41","100091","1","610053121","135"
"9","0","bgm_M41","100093","2021/04/30 15:59:59","0","0","10","1","蘭德索爾近郊 1-10","0","0","0","9","bgm_M41","100092","0","0","0","100010","0","0","bgm_M41","10053","bgm_M41","-20","2021/04/16 16:00:00","0","90","0","9","10053110","bgm_M41","100091","610053110","10053101","686","0","bgm_M41","100091","1","610053121","135"
"10","0","bgm_M41","101733","2021/04/30 15:59:59","0","0","11","1","郊外的村莊 1-11","0","0","0","10","bgm_M41","101732","0","0","0","100430","0","0","bgm_M41","10053","bgm_M41","48","2021/04/16 16:00:00","0","90","0","10","10053111","bgm_M41","101731","610053111","10053102","-452","0","bgm_M41","101731","1","610053121","150"
"10","0","bgm_M41","101733","2021/04/30 15:59:59","0","0","12","1","郊外的村莊 1-12","0","0","0","10","bgm_M41","101732","0","0","0","100440","0","0","bgm_M41","10053","bgm_M41","-147","2021/04/16 16:00:00","0","90","0","10","10053112","bgm_M41","101731","610053112","10053102","-314","0","bgm_M41","101731","1","610053121","150"
"10","0","bgm_M41","101733","2021/04/30 15:59:59","0","0","13","1","郊外的村莊 1-13","0","0","0","10","bgm_M41","101732","0","0","0","100430","0","0","bgm_M41","10053","bgm_M41","-6","2021/04/16 16:00:00","0","90","0","10","10053113","bgm_M41","101731","610053113","10053102","-164","0","bgm_M41","101732","1","610053121","150"
"10","0","bgm_M41","101733","2021/04/30 15:59:59","0","0","14","1","郊外的村莊 1-14","0","0","0","10","bgm_M41","101732","0","0","0","100440","0","0","bgm_M41","10053","bgm_M41","-111","2021/04/16 16:00:00","0","90","0","10","10053114","bgm_M41","101731","610053114","10053102","-23","0","bgm_M41","101732","1","610053121","150"
"10","0","bgm_M41","101733","2021/04/30 15:59:59","0","0","15","1","郊外的村莊 1-15","0","0","0","10","bgm_M41","101732","0","0","0","100430","0","0","bgm_M41","10053","bgm_M41","-60","2021/04/16 16:00:00","0","90","0","10","10053115","bgm_M41","101731","610053115","10053102","190","0","bgm_M41","101733","1","610053123","150"
"16","0","bgm_M41","101743","2021/04/30 15:59:59","2","0","16","1","郊外的村莊 1-1","0","1","3","16","bgm_M41","101742","0","0","0","100430","0","28","bgm_M41","10053","bgm_M41","5","2021/04/16 16:00:00","0","90","31098","16","10053201","bgm_M41","101741","610053116","10053201","-490","0","bgm_M41","101741","2","610053121","240"
"16","0","bgm_M41","101743","2021/04/30 15:59:59","2","0","17","1","郊外的村莊 1-2","0","1","3","16","bgm_M41","101742","0","0","0","100440","0","28","bgm_M41","10053","bgm_M41","-185","2021/04/16 16:00:00","0","90","31025","16","10053202","bgm_M41","101741","610053117","10053201","-350","0","bgm_M41","101741","2","610053121","240"
"18","0","bgm_M41","101743","2021/04/30 15:59:59","2","0","18","1","郊外的村莊 1-3","0","1","3","18","bgm_M41","101742","0","0","0","100440","0","29","bgm_M41","10053","bgm_M41","-120","2021/04/16 16:00:00","0","90","31098","18","10053203","bgm_M41","101741","610053118","10053201","-130","0","bgm_M41","101742","2","610053121","270"
"18","0","bgm_M41","101743","2021/04/30 15:59:59","2","0","19","1","郊外的村莊 1-4","0","1","3","18","bgm_M41","101742","0","0","0","100430","0","29","bgm_M41","10053","bgm_M41","0","2021/04/16 16:00:00","0","90","31025","18","10053204","bgm_M41","101741","610053119","10053201","55","0","bgm_M41","101742","2","610053121","270"
"20","0","bgm_M41","101743","2021/04/30 15:59:59","2","0","20","1","郊外的村莊 1-5","0","1","3","20","bgm_M41","101742","0","0","0","100440","0","30","bgm_M41","10053","bgm_M41","-70","2021/04/16 16:00:00","0","90","31098","20","10053205","bgm_M41","101741","610053120","10053201","210","0","bgm_M41","101743","2","610053121","300"
"8","0","bgm_M41","102653","2021/04/19 15:59:59","0","0","1","1","名媛初登夢想秘境會場 1-1","0","0","0","8","bgm_M41","102652","0","0","0","100570","0","0","bgm_M41","10054","bgm_M41","-145","2021/04/01 16:00:00","0","90","0","8","10054101","bgm_M41","102651","610054101","10054101","-716","0","bgm_M41","102651","1","610054121","120"
"8","0","bgm_M41","102653","2021/04/19 15:59:59","0","0","2","1","名媛初登夢想秘境會場 1-2","0","0","0","8","bgm_M41","102652","0","0","0","100130","0","0","bgm_M41","10054","bgm_M41","-2","2021/04/01 16:00:00","0","90","0","8","10054102","bgm_M41","102651","610054102","10054101","-641","0","bgm_M41","102651","1","610054121","120"
"8","0","bgm_M41","102653","2021/04/19 15:59:59","0","0","3","1","名媛初登夢想秘境會場 1-3","0","0","0","8","bgm_M41","102652","0","0","0","100570","0","0","bgm_M41","10054","bgm_M41","113","2021/04/01 16:00:00","0","90","0","8","10054103","bgm_M41","102651","610054103","10054101","-508","0","bgm_M41","102651","1","610054121","120"
"8","0","bgm_M41","102653","2021/04/19 15:59:59","0","0","4","1","名媛初登夢想秘境會場 1-4","0","0","0","8","bgm_M41","102652","0","0","0","100660","0","0","bgm_M41","10054","bgm_M41","7","2021/04/01 16:00:00","0","90","0","8","10054104","bgm_M41","102651","610054104","10054101","-414","0","bgm_M41","102651","1","610054121","120"
"8","0","bgm_M41","102653","2021/04/19 15:59:59","0","0","5","1","名媛初登夢想秘境會場 1-5","0","0","0","8","bgm_M41","102652","0","0","0","100570","0","0","bgm_M41","10054","bgm_M41","-118","2021/04/01 16:00:00","0","90","0","8","10054105","bgm_M41","102651","610054105","10054101","-382","0","bgm_M41","102651","1","610054121","120"
"9","0","bgm_M41","102653","2021/04/19 15:59:59","0","0","6","1","名媛初登夢想秘境會場 1-6","0","0","0","9","bgm_M41","102652","0","0","0","100660","0","0","bgm_M41","10054","bgm_M41","-176","2021/04/01 16:00:00","0","90","0","9","10054106","bgm_M41","102651","610054106","10054101","-249","0","bgm_M41","102651","1","610054121","135"
"9","0","bgm_M41","102653","2021/04/19 15:59:59","0","0","7","1","名媛初登夢想秘境會場 1-7","0","0","0","9","bgm_M41","102652","0","0","0","100660","0","0","bgm_M41","10054","bgm_M41","-69","2021/04/01 16:00:00","0","90","0","9","10054107","bgm_M41","102651","610054107","10054101","-156","0","bgm_M41","102651","1","610054122","135"
"9","0","bgm_M41","102653","2021/04/19 15:59:59","0","0","8","1","名媛初登夢想秘境會場 1-8","0","0","0","9","bgm_M41","102652","0","0","0","100310","0","0","bgm_M41","10054","bgm_M41","52","2021/04/01 16:00:00","0","90","0","9","10054108","bgm_M41","102651","610054108","10054101","-246","0","bgm_M41","102651","1","610054121","135"
"9","0","bgm_M41","102653","2021/04/19 15:59:59","0","0","9","1","名媛初登夢想秘境會場 1-9","0","0","0","9","bgm_M41","102652","0","0","0","100660","0","0","bgm_M41","10054","bgm_M41","78","2021/04/01 16:00:00","0","90","0","9","10054109","bgm_M41","102651","610054109","10054101","-53","0","bgm_M41","102651","1","610054121","135"
"9","0","bgm_M41","102653","2021/04/19 15:59:59","0","0","10","1","名媛初登夢想秘境會場 1-10","0","0","0","9","bgm_M41","102652","0","0","0","100660","0","0","bgm_M41","10054","bgm_M41","-84","2021/04/01 16:00:00","0","90","0","9","10054110","bgm_M41","102651","610054110","10054101","-2","0","bgm_M41","102651","1","610054121","135"
"10","0","bgm_M41","102653","2021/04/19 15:59:59","0","0","11","1","名媛初登夢想秘境會場 1-11","0","0","0","10","bgm_M41","102652","0","0","0","100660","0","0","bgm_M41","10054","bgm_M41","-146","2021/04/01 16:00:00","0","90","0","10","10054111","bgm_M41","102651","610054111","10054101","136","0","bgm_M41","102651","1","610054121","150"
"10","0","bgm_M41","102653","2021/04/19 15:59:59","0","0","12","1","名媛初登夢想秘境會場 1-12","0","0","0","10","bgm_M41","102652","0","0","0","100310","0","0","bgm_M41","10054","bgm_M41","7","2021/04/01 16:00:00","0","90","0","10","10054112","bgm_M41","102651","610054112","10054101","207","0","bgm_M41","102651","1","610054121","150"
"10","0","bgm_M41","102653","2021/04/19 15:59:59","0","0","13","1","名媛初登夢想秘境會場 1-13","0","0","0","10","bgm_M41","102652","0","0","0","100570","0","0","bgm_M41","10054","bgm_M41","86","2021/04/01 16:00:00","0","90","0","10","10054113","bgm_M41","102651","610054113","10054101","331","0","bgm_M41","102651","1","610054121","150"
"10","0","bgm_M41","102653","2021/04/19 15:59:59","0","0","14","1","名媛初登夢想秘境會場 1-14","0","0","0","10","bgm_M41","102652","0","0","0","100660","0","0","bgm_M41","10054","bgm_M41","-65","2021/04/01 16:00:00","0","90","0","10","10054114","bgm_M41","102651","610054114","10054101","414","0","bgm_M41","102651","1","610054121","150"
"10","0","bgm_M41","102653","2021/04/19 15:59:59","0","0","15","1","名媛初登夢想秘境會場 1-15","0","0","0","10","bgm_M41","102652","0","0","0","100660","0","0","bgm_M41","10054","bgm_M41","-76","2021/04/01 16:00:00","0","90","0","10","10054115","bgm_M41","102651","610054115","10054101","558","0","bgm_M41","102651","1","610054123","150"
"16","0","bgm_M41","101363","2021/04/19 15:59:59","2","0","16","1","名媛初登夢想秘境會場 1-1","0","1","3","16","bgm_M41","101362","0","0","0","100660","0","28","bgm_M41","10054","bgm_M41","99","2021/04/01 16:00:00","0","90","31146","16","10054201","bgm_M41","101361","610054116","10054201","-493","0","bgm_M41","101361","2","610054121","240"
"16","0","bgm_M41","101363","2021/04/19 15:59:59","2","0","17","1","名媛初登夢想秘境會場 1-2","0","1","3","16","bgm_M41","101362","0","0","0","100570","0","28","bgm_M41","10054","bgm_M41","60","2021/04/01 16:00:00","0","90","31048","16","10054202","bgm_M41","101361","610054117","10054201","-294","0","bgm_M41","101361","2","610054121","240"
"18","0","bgm_M41","101363","2021/04/19 15:59:59","2","0","18","1","名媛初登夢想秘境會場 1-3","0","1","3","18","bgm_M41","101362","0","0","0","100660","0","29","bgm_M41","10054","bgm_M41","-116","2021/04/01 16:00:00","0","90","31146","18","10054203","bgm_M41","101361","610054118","10054201","-240","0","bgm_M41","101361","2","610054121","270"
"18","0","bgm_M41","101363","2021/04/19 15:59:59","2","0","19","1","名媛初登夢想秘境會場 1-4","0","1","3","18","bgm_M41","101362","0","0","0","100570","0","29","bgm_M41","10054","bgm_M41","-192","2021/04/01 16:00:00","0","90","31048","18","10054204","bgm_M41","101361","610054119","10054201","-59","0","bgm_M41","101361","2","610054121","270"
"20","0","bgm_M41","101363","2021/04/19 15:59:59","2","0","20","1","名媛初登夢想秘境會場 1-5","0","1","3","20","bgm_M41","101362","0","0","0","100660","0","30","bgm_M41","10054","bgm_M41","-91","2021/04/01 16:00:00","0","90","31146","20","10054205","bgm_M41","101361","610054120","10054201","182","0","bgm_M41","101361","2","610054121","300"
"8","0","bgm_M41","101253","2021/03/26 15:59:59","0","0","1","1","王都蘭德索爾 郊外 1-1","0","0","0","8","bgm_M41","101252","0","0","0","100130","0","0","bgm_M41","10055","bgm_M41","-125","2021/03/17 16:00:00","0","90","0","8","10055101","bgm_M41","101251","610055101","10055101","-522","0","bgm_M41","101251","1","610055121","120"
"8","0","bgm_M41","101253","2021/03/26 15:59:59","0","0","2","1","王都蘭德索爾 郊外 1-2","0","0","0","8","bgm_M41","101252","0","0","0","100570","0","0","bgm_M41","10055","bgm_M41","32","2021/03/17 16:00:00","0","90","0","8","10055102","bgm_M41","101251","610055102","10055101","-430","0","bgm_M41","101251","1","610055121","120"
"8","0","bgm_M41","101253","2021/03/26 15:59:59","0","0","3","1","王都蘭德索爾 郊外 1-3","0","0","0","8","bgm_M41","101252","0","0","0","100310","0","0","bgm_M41","10055","bgm_M41","0","2021/03/17 16:00:00","0","90","0","8","10055103","bgm_M41","101251","610055103","10055101","-257","0","bgm_M41","101251","1","610055121","120"
"8","0","bgm_M41","101253","2021/03/26 15:59:59","0","0","4","1","王都蘭德索爾 郊外 1-4","0","0","0","8","bgm_M41","101252","0","0","0","100300","0","0","bgm_M41","10055","bgm_M41","-110","2021/03/17 16:00:00","0","90","0","8","10055104","bgm_M41","101251","610055104","10055101","-112","0","bgm_M41","101251","1","610055121","120"
"8","0","bgm_M41","101253","2021/03/26 15:59:59","0","0","5","1","王都蘭德索爾 郊外 1-5","0","0","0","8","bgm_M41","101252","0","0","0","100570","0","0","bgm_M41","10055","bgm_M41","33","2021/03/17 16:00:00","0","90","0","8","10055105","bgm_M41","101251","610055105","10055101","-31","0","bgm_M41","101251","1","610055121","120"
"9","0","bgm_M41","101253","2021/03/26 15:59:59","0","0","6","1","王都蘭德索爾 郊外 1-6","0","0","0","9","bgm_M41","101252","0","0","0","100130","0","0","bgm_M41","10055","bgm_M41","-83","2021/03/17 16:00:00","0","90","0","9","10055106","bgm_M41","101251","610055106","10055101","96","0","bgm_M41","101251","1","610055121","135"
"9","0","bgm_M41","101253","2021/03/26 15:59:59","0","0","7","1","王都蘭德索爾 郊外 1-7","0","0","0","9","bgm_M41","101252","0","0","0","100310","0","0","bgm_M41","10055","bgm_M41","-38","2021/03/17 16:00:00","0","90","0","9","10055107","bgm_M41","101251","610055107","10055101","246","0","bgm_M41","101251","1","610055122","135"
"9","0","bgm_M41","101253","2021/03/26 15:59:59","0","0","8","1","王都蘭德索爾 郊外 1-8","0","0","0","9","bgm_M41","101252","0","0","0","100300","0","0","bgm_M41","10055","bgm_M41","82","2021/03/17 16:00:00","0","90","0","9","10055108","bgm_M41","101251","610055108","10055101","334","0","bgm_M41","101251","1","610055121","135"
"9","0","bgm_M41","101253","2021/03/26 15:59:59","0","0","9","1","王都蘭德索爾 郊外 1-9","0","0","0","9","bgm_M41","101252","0","0","0","100570","0","0","bgm_M41","10055","bgm_M41","-9","2021/03/17 16:00:00","0","90","0","9","10055109","bgm_M41","101251","610055109","10055101","473","0","bgm_M41","101251","1","610055121","135"
"9","0","bgm_M41","102212","2021/03/26 15:59:59","0","0","10","1","王都蘭德索爾 中央廣場 1-10","0","0","0","9","bgm_M41","102211","0","0","0","100130","0","0","bgm_M41","10055","bgm_M41","-121","2021/03/17 16:00:00","0","90","0","9","10055110","bgm_M41","102211","610055110","10055102","-468","0","bgm_M41","102211","1","610055121","135"
"10","0","bgm_M41","102212","2021/03/26 15:59:59","0","0","11","1","王都蘭德索爾 中央廣場 1-11","0","0","0","10","bgm_M41","102211","0","0","0","100570","0","0","bgm_M41","10055","bgm_M41","22","2021/03/17 16:00:00","0","90","0","10","10055111","bgm_M41","102211","610055111","10055102","-356","0","bgm_M41","102211","1","610055121","150"
"10","0","bgm_M41","102212","2021/03/26 15:59:59","0","0","12","1","王都蘭德索爾 中央廣場 1-12","0","0","0","10","bgm_M41","102211","0","0","0","100300","0","0","bgm_M41","10055","bgm_M41","77","2021/03/17 16:00:00","0","90","0","10","10055112","bgm_M41","102211","610055112","10055102","-180","0","bgm_M41","102211","1","610055121","150"
"10","0","bgm_M41","102212","2021/03/26 15:59:59","0","0","13","1","王都蘭德索爾 中央廣場 1-13","0","0","0","10","bgm_M41","102211","0","0","0","100310","0","0","bgm_M41","10055","bgm_M41","-66","2021/03/17 16:00:00","0","90","0","10","10055113","bgm_M41","102211","610055113","10055102","-76","0","bgm_M41","102211","1","610055121","150"
"10","0","bgm_M41","102212","2021/03/26 15:59:59","0","0","14","1","王都蘭德索爾 中央廣場 1-14","0","0","0","10","bgm_M41","102211","0","0","0","100570","0","0","bgm_M41","10055","bgm_M41","12","2021/03/17 16:00:00","0","90","0","10","10055114","bgm_M41","102211","610055114","10055102","77","0","bgm_M41","102211","1","610055121","150"
"10","0","bgm_M41","102212","2021/03/26 15:59:59","0","0","15","1","王都蘭德索爾 中央廣場 1-15","0","0","0","10","bgm_M41","102211","0","0","0","100300","0","0","bgm_M41","10055","bgm_M41","21","2021/03/17 16:00:00","0","90","0","10","10055115","bgm_M41","102211","610055115","10055102","266","0","bgm_M41","102211","1","610055123","150"
"16","0","bgm_M41","102222","2021/03/26 15:59:59","2","0","16","1","王都蘭德索爾 中央廣場 1-1","0","1","3","16","bgm_M41","102221","0","0","0","100570","0","28","bgm_M41","10055","bgm_M41","-77","2021/03/17 16:00:00","0","90","31116","16","10055201","bgm_M41","102221","610055116","10055201","-539","0","bgm_M41","102221","2","610055121","240"
"16","0","bgm_M41","102222","2021/03/26 15:59:59","2","0","17","1","王都蘭德索爾 中央廣場 1-2","0","1","3","16","bgm_M41","102221","0","0","0","100300","0","28","bgm_M41","10055","bgm_M41","58","2021/03/17 16:00:00","0","90","31044","16","10055202","bgm_M41","102221","610055117","10055201","-348","0","bgm_M41","102221","2","610055121","240"
"18","0","bgm_M41","102222","2021/03/26 15:59:59","2","0","18","1","王都蘭德索爾 中央廣場 1-3","0","1","3","18","bgm_M41","102221","0","0","0","100310","0","29","bgm_M41","10055","bgm_M41","-138","2021/03/17 16:00:00","0","90","31116","18","10055203","bgm_M41","102221","610055118","10055201","-213","0","bgm_M41","102221","2","610055121","270"
"18","0","bgm_M41","102222","2021/03/26 15:59:59","2","0","19","1","王都蘭德索爾 中央廣場 1-4","0","1","3","18","bgm_M41","102221","0","0","0","100570","0","29","bgm_M41","10055","bgm_M41","-107","2021/03/17 16:00:00","0","90","31044","18","10055204","bgm_M41","102221","610055119","10055201","84","0","bgm_M41","102221","2","610055121","270"
"20","0","bgm_M41","102222","2021/03/26 15:59:59","2","0","20","1","王都蘭德索爾 中央廣場 1-5","0","1","3","20","bgm_M41","102221","0","0","0","100300","0","30","bgm_M41","10055","bgm_M41","49","2021/03/17 16:00:00","0","90","31116","20","10055205","bgm_M41","102221","610055120","10055201","257","0","bgm_M41","102221","2","610055121","300"
"8","0","bgm_M41","102663","2021/05/22 15:59:59","0","0","1","1","港小鎮‧大間 1-1","0","0","0","8","bgm_M41","102662","0","0","0","100200","0","0","bgm_M41","10056","bgm_M41","-115","2021/05/04 16:00:00","0","90","0","8","10056101","bgm_M41","102661","610056101","10056101","-897","0","bgm_M41","102661","1","610056121","120"
"8","0","bgm_M41","102663","2021/05/22 15:59:59","0","0","2","1","港小鎮‧大間 1-2","0","0","0","8","bgm_M41","102662","0","0","0","100190","0","0","bgm_M41","10056","bgm_M41","-88","2021/05/04 16:00:00","0","90","0","8","10056102","bgm_M41","102661","610056102","10056101","-700","0","bgm_M41","102661","1","610056121","120"
