6fbeba51a2c49bfb6335d3fa33847cff3945768271c92318dca2cb2b846a8b59,d243709216e0a59514803281760c093e987735a534a691f44eba9de24886f680,ebf3f74bb8c3ac24985718f015d75385d336639cb3518d830f0994d7832a54c0,51b1e98b6f147624fe6da22bdb8974045862a025d710e16eef270bdfadf5a79b,9e6ea9eca0de681a54e0b6c86657c84fe4404ce615b8ea4c8ef19a7903490e97,c39eee9027ec489a26bbb71028634f9b1ad84f07d10e7ee6a68cf38274ae7f37,8a82b3892b7324224d3326373ceb51c923cdd20fcc5a03bd5380aca1dfcfb1b4,8e91a87a1a1d82c79d2681c3d0b8391069a46db22bf19ea3d9314c9a9473a50b,6e922c964a75880aa637db2487fabb30dabf570ec0410f6396c8063dd057e245,62dbfcfb0c47bc377038837d8ad801280bfd0a3fb5c8c9a0fd87e2d1751b6b92,9e2cad641468be5d97e6d3f1a4c916632e5a382ba13828dbd3fc4bc00efc6cba,84436b7fd0edeb40a5b7bee2030d2b48aab5ccbff69c900c6bdd5ac4945b4c89,565b5405fba1ecd9a5828f5a16a364d2b91cc57876bac4a7309b50092720578a,9cf1efbbae7b85276eb5880bc3d1faf2397199464dcb197db68e18fc484d96fd,bbde58fdd9e7230933d5cdeeec0b26779bbb34bd2a2dbe088067c9f906397921,49d937554070ab797516c6e4b6b181f73019a61ab1a6f6b214d3ba138bb57fca,dfdd1b461c0e2c06822571f1fd4c08b387300401000d0e8024c337d8f862615a,c64addefc6f3d7f41203637b8a7fe90e9e141c00fd4c2a5fe84c5ba3c6b08b59,95bf5d522fe764c60cc57742ca348c324c57224676c6d73400641783e2980254,6d78a6955c486145487325f883fa9d996527985c40a963c20832946f14e6e64f,38fde828cfb6a032bd3b7f7d87bba8772950b9d30a3332734dd8e0fbd7fa4c62,1c091a376d0b95b5db656cccf5dba73ad4fee8053efef32e48dde90c404feaf5,c5756ee5518f1ed203f4e586c0cd0fe0097114afb5cbc4de6f5267aaa2916037,c1b81928792396aa2b06d97f0120dba2aa298d98ef8128b9296e371e3a514143,8d915c8bc0bd17d5a842ca12994dc8c5cda7b9c6e15e3b9314af77721a9fc01c,2fe73a03f7a34ddce65c8cd87ea7207cc3f1c4c137f4956a915717d7ce5b7b5b,6980ea90dbdf1f2ab2108e37544c3a43878c368164562dd3ba453e4dffeba2fa,a493131c63ffbb31d28255e96089f3e1c8c4826ced512e4fb6c0338d0c2ae02b,cc80513c71a4d47855d43d40a8afc2879d77ec82b2bd1ac081d343e9c94bd0b0,f8e2842ce70ae1fec3b29de81a6badb9e7a118e2cf85af2c9064992e29924160,45cff0a665121b26125c4d5e24b81dc86d45855fe2d60cc89f2357a0a22652d0,c7ab439bd78f0ff47081cc41599d822aa99df8d413fcd2522977e7726b812a83,468ba187f2cc810f665b225620b26f7cad6edaaae596fdfb70024ec834eccef7,6f120b2864ae6eedb3012f227bccb86c0e45d0285e547e6ba558173c75fd2777,37000ca58a01df3a34bd80a0a57572c7b2c18f0c7849a9b3dcb9630024966d9e,aa4dd8febee4c917ec73644b7653f3d3de427a0a8739098a6280230bc4ffced5,4fe9340ae602eb97a3020b3713da1709dc572ae2032a27f44e35f04ab69895c4,ee1754c2af5036f24449e3b991db7fec000c6a8dce43771ab9b5fe8ce0777931,ff5563d02407d664bc16088dde8ba803c22e307682e3023659aff350798b8721,7da46c37f7b9e38bb99e75d3939310da64a3b744a3afdc5b5b956758b785ff1a
"68","68","0","68","68","68","0","10","68","0","30","200900","68","2424","68","0","68","0","1","10","61390","68","0","192","0","0","620090068","200000001","0","68","68","68","1","1","0","68","68","179","68","68"
"69","69","0","69","69","69","0","10","69","0","30","200900","69","2482","69","0","69","0","1","10","63224","69","0","197","0","0","620090069","200000001","0","69","69","69","1","1","0","69","69","184","69","69"
"70","70","0","70","70","70","0","10","70","0","30","200900","70","2540","70","0","70","0","1","10","65059","70","0","203","0","0","620090070","200000001","0","70","70","70","1","1","0","70","70","189","70","70"
"71","71","0","71","71","71","0","10","71","0","30","200900","71","2598","71","0","71","0","1","10","66894","71","0","208","0","0","620090071","200000001","0","71","71","71","1","1","0","71","71","193","71","71"
"1","1","0","1","1","1","0","10","1","0","30","200901","1","36","1","0","1","0","1","10","304","1","0","2","0","0","620090101","200000001","0","1","1","1","1","1","0","1","1","4","1","1"
"2","2","0","2","2","2","0","10","2","0","30","200901","2","40","2","0","2","0","1","10","398","2","0","3","0","0","620090102","200000001","0","2","2","2","1","1","0","2","2","5","2","2"
"3","3","0","3","3","3","0","10","3","0","30","200901","3","44","3","0","3","0","1","10","665","3","0","5","0","0","620090103","200000001","0","3","3","3","1","1","0","3","3","6","3","3"
"4","4","0","4","4","4","0","10","4","0","30","200901","4","63","4","0","4","0","1","10","586","4","0","5","0","0","620090104","200000001","0","4","4","4","1","1","0","4","4","6","4","4"
"5","5","0","5","5","5","0","10","5","0","30","200901","5","93","5","0","5","0","1","10","650","5","0","6","0","0","620090105","200000001","0","5","5","5","1","1","0","5","5","7","5","5"
"6","6","0","6","6","6","0","10","6","0","30","200901","6","123","6","0","6","0","1","10","714","6","0","7","0","0","620090106","200000001","0","6","6","6","1","1","0","6","6","9","6","6"
"7","7","0","7","7","7","0","10","7","0","30","200901","7","152","7","0","7","0","1","10","879","7","0","8","0","0","620090107","200000001","0","7","7","7","1","1","0","7","7","10","7","7"
"8","8","0","8","8","8","0","10","8","0","30","200901","8","182","8","0","8","0","1","10","1043","8","0","9","0","0","620090108","200000001","0","8","8","8","1","1","0","8","8","11","8","8"
"9","9","0","9","9","9","0","10","9","0","30","200901","9","195","9","0","9","0","1","10","1073","9","0","10","0","0","620090109","200000001","0","9","9","9","1","1","0","9","9","11","9","9"
"10","10","0","10","10","10","0","10","10","0","30","200901","10","209","10","0","10","0","1","10","1103","10","0","10","0","0","620090110","200000001","0","10","10","10","1","1","0","10","10","12","10","10"
"11","11","0","11","11","11","0","10","11","0","30","200901","11","222","11","0","11","0","1","10","1134","11","0","10","0","0","620090111","200000001","0","11","11","11","1","1","0","11","11","12","11","11"
"12","12","0","12","12","12","0","10","12","0","30","200901","12","236","12","0","12","0","1","10","1164","12","0","10","0","0","620090112","200000001","0","12","12","12","1","1","0","12","12","12","12","12"
"13","13","0","13","13","13","0","10","13","0","30","200901","13","260","13","0","13","0","1","10","1379","13","0","11","0","0","620090113","200000001","0","13","13","13","1","1","0","13","13","13","13","13"
"14","14","0","14","14","14","0","10","14","0","30","200901","14","284","14","0","14","0","1","10","1594","14","0","12","0","0","620090114","200000001","0","14","14","14","1","1","0","14","14","14","14","14"
"15","15","0","15","15","15","0","10","15","0","30","200901","15","308","15","0","15","0","1","10","1808","15","0","13","0","0","620090115","200000001","0","15","15","15","1","1","0","15","15","15","15","15"
"16","16","0","16","16","16","0","10","16","0","30","200901","16","332","16","0","16","0","1","10","2023","16","0","14","0","0","620090116","200000001","0","16","16","16","1","1","0","16","16","16","16","16"
"17","17","0","17","17","17","0","10","17","0","30","200901","17","356","17","0","17","0","1","10","2238","17","0","15","0","0","620090117","200000001","0","17","17","17","1","1","0","17","17","17","17","17"
"18","18","0","18","18","18","0","10","18","0","30","200901","18","381","18","0","18","0","1","10","2453","18","0","16","0","0","620090118","200000001","0","18","18","18","1","1","0","18","18","18","18","18"
"19","19","0","19","19","19","0","10","19","0","30","200901","19","405","19","0","19","0","1","10","2668","19","0","17","0","0","620090119","200000001","0","19","19","19","1","1","0","19","19","19","19","19"
"20","20","0","20","20","20","0","10","20","0","30","200901","20","429","20","0","20","0","1","10","2883","20","0","17","0","0","620090120","200000001","0","20","20","20","1","1","0","20","20","20","20","20"
"21","21","0","21","21","21","0","10","21","0","30","200901","21","442","21","0","21","0","1","10","3041","21","0","17","0","0","620090121","200000001","0","21","21","21","1","1","0","21","21","20","21","21"
"22","22","0","22","22","22","0","10","22","0","30","200901","22","455","22","0","22","0","1","10","3199","22","0","17","0","0","620090122","200000001","0","22","22","22","1","1","0","22","22","20","22","22"
"23","23","0","23","23","23","0","10","23","0","30","200901","23","469","23","0","23","0","1","10","3357","23","0","17","0","0","620090123","200000001","0","23","23","23","1","1","0","23","23","20","23","23"
"24","24","0","24","24","24","0","10","24","0","30","200901","24","543","24","0","24","0","1","10","3335","24","0","28","0","0","620090124","200000001","0","24","24","24","1","1","0","24","24","30","24","24"
"25","25","0","25","25","25","0","10","25","0","30","200901","25","570","25","0","25","0","1","10","3618","25","0","28","0","0","620090125","200000001","0","25","25","25","1","1","0","25","25","30","25","25"
"26","26","0","26","26","26","0","10","26","0","30","200901","26","598","26","0","26","0","1","10","3902","26","0","28","0","0","620090126","200000001","0","26","26","26","1","1","0","26","26","30","26","26"
"27","27","0","27","27","27","0","10","27","0","30","200901","27","625","27","0","27","0","1","10","4185","27","0","28","0","0","620090127","200000001","0","27","27","27","1","1","0","27","27","31","27","27"
"28","28","0","28","28","28","0","10","28","0","30","200901","28","653","28","0","28","0","1","10","4468","28","0","29","0","0","620090128","200000001","0","28","28","28","1","1","0","28","28","31","28","28"
"29","29","0","29","29","29","0","10","29","0","30","200901","29","680","29","0","29","0","1","10","4752","29","0","29","0","0","620090129","200000001","0","29","29","29","1","1","0","29","29","32","29","29"
"30","30","0","30","30","30","0","10","30","0","30","200901","30","708","30","0","30","0","1","10","5035","30","0","29","0","0","620090130","200000001","0","30","30","30","1","1","0","30","30","32","30","30"
"31","31","0","31","31","31","0","10","31","0","30","200901","31","716","31","0","31","0","1","10","5314","31","0","29","0","0","620090131","200000001","0","31","31","31","1","1","0","31","31","32","31","31"
"32","32","0","32","32","32","0","10","32","0","30","200901","32","725","32","0","32","0","1","10","5592","32","0","29","0","0","620090132","200000001","0","32","32","32","1","1","0","32","32","32","32","32"
"33","33","0","33","33","33","0","10","33","0","30","200901","33","733","33","0","33","0","1","10","5871","33","0","29","0","0","620090133","200000001","0","33","33","33","1","1","0","33","33","33","33","33"
"34","34","0","34","34","34","0","10","34","0","30","200901","34","742","34","0","34","0","1","10","6149","34","0","29","0","0","620090134","200000001","0","34","34","34","1","1","0","34","34","33","34","34"
"35","35","0","35","35","35","0","10","35","0","30","200901","35","750","35","0","35","0","1","10","6428","35","0","29","0","0","620090135","200000001","0","35","35","35","1","1","0","35","35","33","35","35"
"36","36","0","36","36","36","0","10","36","0","30","200901","36","755","36","0","36","0","1","10","7022","36","0","29","0","0","620090136","200000001","0","36","36","36","1","1","0","36","36","33","36","36"
"37","37","0","37","37","37","0","10","37","0","30","200901","37","763","37","0","37","0","1","10","7272","37","0","29","0","0","620090137","200000001","0","37","37","37","1","1","0","37","37","33","37","37"
"38","38","0","38","38","38","0","10","38","0","30","200901","38","770","38","0","38","0","1","10","7523","38","0","29","0","0","620090138","200000001","0","38","38","38","1","1","0","38","38","34","38","38"
"39","39","0","39","39","39","0","10","39","0","30","200901","39","988","39","0","39","0","1","10","7773","39","0","29","0","0","620090139","200000001","0","39","39","39","1","1","0","39","39","34","39","39"
"40","40","0","40","40","40","0","10","40","0","30","200901","40","1049","40","0","40","0","1","10","8502","40","0","32","0","0","620090140","200000001","0","40","40","40","1","1","0","40","40","37","40","40"
"41","41","0","41","41","41","0","10","41","0","30","200901","41","1109","41","0","41","0","1","10","9230","41","0","35","0","0","620090141","200000001","0","41","41","41","1","1","0","41","41","40","41","41"
"42","42","0","42","42","42","0","10","42","0","30","200901","42","1170","42","0","42","0","1","10","9959","42","0","38","0","0","620090142","200000001","0","42","42","42","1","1","0","42","42","44","42","42"
"43","43","0","43","43","43","0","10","43","0","30","200901","43","1230","43","0","43","0","1","10","10688","43","0","41","0","0","620090143","200000001","0","43","43","43","1","1","0","43","43","47","43","43"
"44","44","0","44","44","44","0","10","44","0","30","200901","44","1291","44","0","44","0","1","10","11416","44","0","44","0","0","620090144","200000001","0","44","44","44","1","1","0","44","44","50","44","44"
"45","45","0","45","45","45","0","10","45","0","30","200901","45","1351","45","0","45","0","1","10","12145","45","0","47","0","0","620090145","200000001","0","45","45","45","1","1","0","45","45","53","45","45"
"46","46","0","46","46","46","0","10","46","0","30","200901","46","1419","46","0","46","0","1","10","13471","46","0","50","0","0","620090146","200000001","0","46","46","46","1","1","0","46","46","56","46","46"
"47","47","0","47","47","47","0","10","47","0","30","200901","47","1487","47","0","47","0","1","10","14796","47","0","53","0","0","620090147","200000001","0","47","47","47","1","1","0","47","47","60","47","47"
"48","48","0","48","48","48","0","10","48","0","30","200901","48","1556","48","0","48","0","1","10","16122","48","0","57","0","0","620090148","200000001","0","48","48","48","1","1","0","48","48","63","48","48"
"49","49","0","49","49","49","0","10","49","0","30","200901","49","1624","49","0","49","0","1","10","17448","49","0","60","0","0","620090149","200000001","0","49","49","49","1","1","0","49","49","66","49","49"
"50","50","0","50","50","50","0","10","50","0","30","200901","50","1692","50","0","50","0","1","10","18774","50","0","63","0","0","620090150","200000001","0","50","50","50","1","1","0","50","50","70","50","50"
"51","51","0","51","51","51","0","10","51","0","30","200901","51","1760","51","0","51","0","1","10","20099","51","0","66","0","0","620090151","200000001","0","51","51","51","1","1","0","51","51","73","51","51"
"52","52","0","52","52","52","0","10","52","0","30","200901","52","1828","52","0","52","0","1","10","21425","52","0","69","0","0","620090152","200000001","0","52","52","52","1","1","0","52","52","77","52","52"
"53","53","0","53","53","53","0","10","53","0","30","200901","53","1896","53","0","53","0","1","10","22751","53","0","72","0","0","620090153","200000001","0","53","53","53","1","1","0","53","53","80","53","53"
"54","54","0","54","54","54","0","10","54","0","30","200901","54","1965","54","0","54","0","1","10","24077","54","0","76","0","0","620090154","200000001","0","54","54","54","1","1","0","54","54","83","54","54"
"55","55","0","55","55","55","0","10","55","0","30","200901","55","2033","55","0","55","0","1","10","25402","55","0","79","0","0","620090155","200000001","0","55","55","55","1","1","0","55","55","87","55","55"
"56","56","0","56","56","56","0","10","56","0","30","200901","56","2101","56","0","56","0","1","10","26728","56","0","82","0","0","620090156","200000001","0","56","56","56","1","1","0","56","56","90","56","56"
"57","57","0","57","57","57","0","10","57","0","30","200901","57","2192","57","0","57","0","1","10","28067","57","0","85","0","0","620090157","200000001","0","57","57","57","1","1","0","57","57","94","57","57"
"58","58","0","58","58","58","0","10","58","0","30","200901","58","2282","58","0","58","0","1","10","29406","58","0","88","0","0","620090158","200000001","0","58","58","58","1","1","0","58","58","97","58","58"
"59","59","0","59","59","59","0","10","59","0","30","200901","59","2373","59","0","59","0","1","10","30746","59","0","92","0","0","620090159","200000001","0","59","59","59","1","1","0","59","59","101","59","59"
"60","60","0","60","60","60","0","10","60","0","30","200901","60","2463","60","0","60","0","1","10","32085","60","0","95","0","0","620090160","200000001","0","60","60","60","1","1","0","60","60","104","60","60"
"61","61","0","61","61","61","0","10","61","0","30","200901","61","2554","61","0","61","0","1","10","33424","61","0","98","0","0","620090161","200000001","0","61","61","61","1","1","0","61","61","108","61","61"
"62","62","0","62","62","62","0","10","62","0","30","200901","62","2624","62","0","62","0","1","10","33863","62","0","99","0","0","620090162","200000001","0","62","62","62","1","1","0","62","62","109","62","62"
"63","63","0","63","63","63","0","10","63","0","30","200901","63","2694","63","0","63","0","1","10","34303","63","0","100","0","0","620090163","200000001","0","63","63","63","1","1","0","63","63","110","63","63"
"64","64","0","64","64","64","0","10","64","0","30","200901","64","2764","64","0","64","0","1","10","34742","64","0","100","0","0","620090164","200000001","0","64","64","64","1","1","0","64","64","112","64","64"
"65","65","0","65","65","65","0","10","65","0","30","200901","65","2834","65","0","65","0","1","10","35181","65","0","101","0","0","620090165","200000001","0","65","65","65","1","1","0","65","65","113","65","65"
"66","66","0","66","66","66","0","10","66","0","30","200901","66","2903","66","0","66","0","1","10","35620","66","0","102","0","0","620090166","200000001","0","66","66","66","1","1","0","66","66","114","66","66"
"67","67","0","67","67","67","0","10","67","0","30","200901","67","2973","67","0","67","0","1","10","36060","67","0","103","0","0","620090167","200000001","0","67","67","67","1","1","0","67","67","115","67","67"
"68","68","0","68","68","68","0","10","68","0","30","200901","68","3043","68","0","68","0","1","10","36499","68","0","103","0","0","620090168","200000001","0","68","68","68","1","1","0","68","68","117","68","68"
"69","69","0","69","69","69","0","10","69","0","30","200901","69","3113","69","0","69","0","1","10","36938","69","0","104","0","0","620090169","200000001","0","69","69","69","1","1","0","69","69","118","69","69"
"70","70","0","70","70","70","0","10","70","0","30","200901","70","3183","70","0","70","0","1","10","37378","70","0","105","0","0","620090170","200000001","0","70","70","70","1","1","0","70","70","119","70","70"
"71","71","0","71","71","71","0","10","71","0","30","200901","71","3253","71","0","71","0","1","10","37817","71","0","106","0","0","620090171","200000001","0","71","71","71","1","1","0","71","71","120","71","71"
"1","1","0","1","1","1","61","10","1","0","30","201000","1","0","1","0","1","0","1","10","205","1","0","6","0","0","620100001","200000010","0","1","1","1","1","1","0","1","1","6","1","1"
"2","2","0","2","2","2","68","10","2","0","30","201000","2","0","2","0","2","0","1","10","228","2","0","7","0","0","620100002","200000010","0","2","2","2","1","1","0","2","2","6","2","2"
"3","3","0","3","3","3","71","10","3","0","30","201000","3","0","3","0","3","0","1","10","238","3","0","7","0","0","620100003","200000010","0","3","3","3","1","1","0","3","3","7","3","3"
"4","4","0","4","4","4","79","10","4","0","30","201000","4","0","4","0","4","0","1","10","265","4","0","8","0","0","620100004","200000010","0","4","4","4","1","1","0","4","4","7","4","4"
"5","5","0","5","5","5","82","10","5","0","30","201000","5","0","5","0","5","0","1","10","277","5","0","9","0","0","620100005","200000010","0","5","5","5","1","1","0","5","5","8","5","5"
