4bdf7a397dea1a17a2d056cf82ddf78ded88a2e623e744fa8e7c73a8cac9c294,8473642298c87a688fc8c3ef7f84e0e5a8390c4623f01b133e8a2a66a3bae571,74e5c6ed97f5b2c525a159240334784b56b01a336cc47694454323dd1e516c44,a8cf1a173e0136819d2b04e072914556ca6bfff54f73dde68507e7f1b7419052,40f11f9429d0e2eac29d9f4eac9b05ee293fc62af76c21acffe675d1d3908240,e76a302daf32f70b2fd5f38d58a168d66e32924d6874c75b81f43cddd8ffeb4c,6bc04d307646de192d1beaf54084d6bb26a945fc94fa51250682ff3d01912386,7a2d004eae2bc7a95ec1b860c4e90a2784c60c0f309e4fa5522b21bea4858d5c
"1","討伐VERY HARD怨恨亡靈！","99001256","11001256","2023/12/01 16:00:00","2030/01/01 23:59:59","10","1001256"
"1","討伐SPECIAL怨恨亡靈！","99001257","11001257","2023/12/01 16:00:00","2030/01/01 23:59:59","10","1001257"
"1","討伐NORMAL被解放的暴魔‧阿爾杰什！","99001258","11001258","2024/01/01 16:00:00","2030/01/01 23:59:59","10","1001258"
"1","討伐HARD被解放的暴魔‧阿爾杰什！","99001259","11001259","2024/01/01 16:00:00","2030/01/01 23:59:59","10","1001259"
"1","討伐VERY HARD被解放的暴魔‧阿爾杰什！","99001260","11001260","2024/01/01 16:00:00","2030/01/01 23:59:59","10","1001260"
"1","討伐SPECIAL被解放的暴魔‧阿爾杰什！","99001261","11001261","2024/01/01 16:00:00","2030/01/01 23:59:59","10","1001261"
"1","做得不錯嘛！","99001262","11001262","2024/01/01 16:00:00","2030/01/01 23:59:59","10","1001262"
"1","多教人家一點嘛秀才♪","99001263","11001263","2024/01/01 16:00:00","2030/01/01 23:59:59","10","1001263"
"1","初出茅廬的學生","99001264","11001264","2024/01/01 16:00:00","2030/01/01 23:59:59","10","1001264"
"1","半吊子的學生","99001265","11001265","2024/01/01 16:00:00","2030/01/01 23:59:59","10","1001265"
"1","覺醒的學徒","99001266","11001266","2024/01/01 16:00:00","2030/01/01 23:59:59","10","1001266"
"1","討伐NORMAL哈立德！","99001267","11001267","2024/02/01 16:00:00","2030/01/01 23:59:59","10","1001267"
"1","討伐HARD哈立德！","99001268","11001268","2024/02/01 16:00:00","2030/01/01 23:59:59","10","1001268"
"1","討伐VERY HARD哈立德！","99001269","11001269","2024/02/01 16:00:00","2030/01/01 23:59:59","10","1001269"
"1","討伐SPECIAL哈立德！","99001270","11001270","2024/02/01 16:00:00","2030/01/01 23:59:59","10","1001270"
"1","快樂的婚姻生活","99001271","11001271","2024/02/01 16:00:00","2030/01/01 23:59:59","10","1001271"
"1","討伐NORMAL美空！","99001272","11001272","2024/03/01 16:00:00","2030/01/01 23:59:59","10","1001272"
"1","討伐HARD美空！","99001273","11001273","2024/03/01 16:00:00","2030/01/01 23:59:59","10","1001273"
"1","討伐VERY HARD美空！","99001274","11001274","2024/03/01 16:00:00","2030/01/01 23:59:59","10","1001274"
"1","討伐SPECIAL美空！","99001275","11001275","2024/03/01 16:00:00","2030/01/01 23:59:59","10","1001275"
"1","以偉大的冒險者為目標","99001276","11001276","2024/03/01 16:00:00","2030/01/01 23:59:59","10","1001276"
"1","討伐NORMAL巴西利斯克‧阿洛斯！","99001277","11001277","2024/04/01 16:00:00","2030/01/01 23:59:59","10","1001277"
"1","討伐HARD巴西利斯克‧阿洛斯！","99001278","11001278","2024/04/01 16:00:00","2030/01/01 23:59:59","10","1001278"
"1","討伐VERY HARD巴西利斯克‧阿洛斯！","99001279","11001279","2024/04/01 16:00:00","2030/01/01 23:59:59","10","1001279"
"1","討伐SPECIAL巴西利斯克‧阿洛斯！","99001280","11001280","2024/04/01 16:00:00","2030/01/01 23:59:59","10","1001280"
"1","討伐NORMAL夢中隕石！","99001281","11001281","2024/05/01 16:00:00","2030/01/01 23:59:59","10","1001281"
"1","討伐HARD夢中隕石！","99001282","11001282","2024/05/01 16:00:00","2030/01/01 23:59:59","10","1001282"
"1","討伐VERY HARD夢中隕石！","99001283","11001283","2024/05/01 16:00:00","2030/01/01 23:59:59","10","1001283"
"1","討伐SPECIAL夢中隕石！","99001284","11001284","2024/05/01 16:00:00","2030/01/01 23:59:59","10","1001284"
"1","祝願有個幸福洋溢的一年","99001285","11001285","2024/05/01 16:00:00","2030/01/01 23:59:59","10","1001285"
"1","討伐NORMAL紅霧精靈！","99001286","11001286","2024/06/01 16:00:00","2030/01/01 23:59:59","10","1001286"
"1","討伐HARD紅霧精靈！","99001287","11001287","2024/06/01 16:00:00","2030/01/01 23:59:59","10","1001287"
"1","討伐VERY HARD紅霧精靈！","99001288","11001288","2024/06/01 16:00:00","2030/01/01 23:59:59","10","1001288"
"1","討伐SPECIAL紅霧精靈！","99001289","11001289","2024/06/01 16:00:00","2030/01/01 23:59:59","10","1001289"
"1","討伐NORMAL顯現的苦衷 埃拉＆志那都！","99001290","11001290","2024/06/08 16:00:00","2030/01/01 23:59:59","10","1001290"
"1","討伐HARD顯現的苦衷 埃拉＆志那都！","99001291","11001291","2024/06/08 16:00:00","2030/01/01 23:59:59","10","1001291"
"1","討伐VERY HARD顯現的苦衷 埃拉＆志那都！","99001292","11001292","2024/06/08 16:00:00","2030/01/01 23:59:59","10","1001292"
"1","討伐SPECIAL顯現的苦衷 埃拉＆志那都！","99001293","11001293","2024/06/08 16:00:00","2030/01/01 23:59:59","10","1001293"
"1","討伐NORMAL地獄的聖女富美惠！","99001294","11001294","2024/07/01 16:00:00","2030/01/01 23:59:59","10","1001294"
"1","討伐HARD地獄的聖女富美惠！","99001295","11001295","2024/07/01 16:00:00","2030/01/01 23:59:59","10","1001295"
"1","討伐VERY HARD地獄的聖女富美惠！","99001296","11001296","2024/07/01 16:00:00","2030/01/01 23:59:59","10","1001296"
"1","討伐SPECIAL地獄的聖女富美惠！","99001297","11001297","2024/07/01 16:00:00","2030/01/01 23:59:59","10","1001297"
"1","討伐NORMAL剛雷獸‧雷葛宏！","99001298","11001298","2024/08/01 16:00:00","2030/01/01 23:59:59","10","1001298"
"1","討伐HARD剛雷獸‧雷葛宏！","99001299","11001299","2024/08/01 16:00:00","2030/01/01 23:59:59","10","1001299"
"1","討伐VERY HARD剛雷獸‧雷葛宏！","99001300","11001300","2024/08/01 16:00:00","2030/01/01 23:59:59","10","1001300"
"1","討伐SPECIAL剛雷獸‧雷葛宏！","99001301","11001301","2024/08/01 16:00:00","2030/01/01 23:59:59","10","1001301"
"1","惠理子班的最終兵器","99001302","11001302","2024/08/01 16:00:00","2030/01/01 23:59:59","10","1001302"
"1","真琴班的隱藏王牌","99001303","11001303","2024/08/01 16:00:00","2030/01/01 23:59:59","10","1001303"
"1","首席畢業徽章","99001304","11001304","2024/08/01 16:00:00","2030/01/01 23:59:59","10","1001304"
"1","討伐NORMAL 魔物植物‧莫培爾培！","99001305","11001305","2024/09/01 16:00:00","2030/01/01 23:59:59","10","1001305"
"1","討伐HARD 魔物植物‧莫培爾培！","99001306","11001306","2024/09/01 16:00:00","2030/01/01 23:59:59","10","1001306"
"1","討伐VERY HARD 魔物植物‧莫培爾培！","99001307","11001307","2024/09/01 16:00:00","2030/01/01 23:59:59","10","1001307"
"1","討伐SPECIAL 魔物植物‧莫培爾培！","99001308","11001308","2024/09/01 16:00:00","2030/01/01 23:59:59","10","1001308"
"1","討伐NORMAL捲土重來‧吉諾！","99001309","11001309","2024/10/01 16:00:00","2030/01/01 23:59:59","10","1001309"
"1","討伐HARD捲土重來‧吉諾！","99001310","11001310","2024/10/01 16:00:00","2030/01/01 23:59:59","10","1001310"
"1","討伐VERY HARD捲土重來‧吉諾！","99001311","11001311","2024/10/01 16:00:00","2030/01/01 23:59:59","10","1001311"
"1","討伐SPECIAL捲土重來‧吉諾！","99001312","11001312","2024/10/01 16:00:00","2030/01/01 23:59:59","10","1001312"
"1","大夢樂年票","99001313","11001313","2024/10/01 16:00:00","2030/01/01 23:59:59","10","1001313"
"1","討伐NORMAL盛夏的發狂史萊姆！","99001314","11001314","2024/11/01 16:00:00","2030/01/01 23:59:59","10","1001314"
"1","討伐HARD盛夏的發狂史萊姆！","99001315","11001315","2024/11/01 16:00:00","2030/01/01 23:59:59","10","1001315"
"1","討伐VERY HARD盛夏的發狂史萊姆！","99001316","11001316","2024/11/01 16:00:00","2030/01/01 23:59:59","10","1001316"
"1","討伐SPECIAL盛夏的發狂史萊姆！","99001317","11001317","2024/11/01 16:00:00","2030/01/01 23:59:59","10","1001317"
"1","挺好的嘛？","99001318","11001318","2024/11/01 16:00:00","2030/01/01 23:59:59","10","1001318"
"1","討伐NORMAL混沌生成系統！","99001319","11001319","2024/12/01 16:00:00","2030/01/01 23:59:59","10","1001319"
"1","討伐HARD混沌生成系統！","99001320","11001320","2024/12/01 16:00:00","2030/01/01 23:59:59","10","1001320"
"1","討伐VERY HARD混沌生成系統！","99001321","11001321","2024/12/01 16:00:00","2030/01/01 23:59:59","10","1001321"
"1","討伐SPECIAL混沌生成系統！","99001322","11001322","2024/12/01 16:00:00","2030/01/01 23:59:59","10","1001322"
"1","好的，這夏辛苦你了","99001323","11001323","2024/12/01 16:00:00","2030/01/01 23:59:59","10","1001323"
"1","討伐NORMAL吞食記憶‧白島鯨！","99001324","11001324","2025/01/01 16:00:00","2030/01/01 23:59:59","10","1001324"
"1","討伐HARD吞食記憶‧白島鯨！","99001325","11001325","2025/01/01 16:00:00","2030/01/01 23:59:59","10","1001325"
"1","討伐VERY HARD吞食記憶‧白島鯨！","99001326","11001326","2025/01/01 16:00:00","2030/01/01 23:59:59","10","1001326"
"1","討伐SPECIAL吞食記憶‧白島鯨！","99001327","11001327","2025/01/01 16:00:00","2030/01/01 23:59:59","10","1001327"
"1","做得非～常好！","99001328","11001328","2025/01/01 16:00:00","2030/01/01 23:59:59","10","1001328"
"1","討伐NORMAL惡毒巨蛇！","99001329","11001329","2025/02/01 16:00:00","2030/01/01 23:59:59","10","1001329"
"1","討伐HARD惡毒巨蛇！","99001330","11001330","2025/02/01 16:00:00","2030/01/01 23:59:59","10","1001330"
"1","討伐VERY HARD惡毒巨蛇！","99001331","11001331","2025/02/01 16:00:00","2030/01/01 23:59:59","10","1001331"
"1","討伐SPECIAL惡毒巨蛇！","99001332","11001332","2025/02/01 16:00:00","2030/01/01 23:59:59","10","1001332"
"1","討伐NORMAL超級‧衝刺喬！","99001333","11001333","2025/03/01 16:00:00","2030/01/01 23:59:59","10","1001333"
"1","討伐HARD超級‧衝刺喬！","99001334","11001334","2025/03/01 16:00:00","2030/01/01 23:59:59","10","1001334"
"1","討伐VERY HARD超級‧衝刺喬！","99001335","11001335","2025/03/01 16:00:00","2030/01/01 23:59:59","10","1001335"
"1","討伐SPECIAL超級‧衝刺喬！","99001336","11001336","2025/03/01 16:00:00","2030/01/01 23:59:59","10","1001336"
"1","最強的盜賊與車輛","99001337","11001337","2025/03/01 16:00:00","2030/01/01 23:59:59","10","1001337"
"1","愛諂媚的哥～哥♡","99001338","11001338","2025/03/01 16:00:00","2030/01/01 23:59:59","10","1001338"
"1","天下無雙","99001339","11001339","2025/03/01 16:00:00","2030/01/01 23:59:59","10","1001339"
"1","討伐NORMAL年幼鬼魂‧吐舌鬼！","99001340","11001340","2025/04/01 16:00:00","2030/01/01 23:59:59","10","1001340"
"1","討伐HARD年幼鬼魂‧吐舌鬼！","99001341","11001341","2025/04/01 16:00:00","2030/01/01 23:59:59","10","1001341"
"1","討伐VERY HARD年幼鬼魂‧吐舌鬼！","99001342","11001342","2025/04/01 16:00:00","2030/01/01 23:59:59","10","1001342"
"1","討SPECIAL年幼鬼魂‧吐舌鬼！","99001343","11001343","2025/04/01 16:00:00","2030/01/01 23:59:59","10","1001343"
"0","能夠交到許多朋友嗎？","56014001","11101001","2020/02/18 16:00:00","2030/04/01 14:59:59","11","503001"
"0","與朋友編織的物語","56014002","11101002","2020/02/18 16:00:00","2030/04/01 14:59:59","11","503002"
"0","與朋友們愉快地圍著餐桌","56014003","11101003","2020/02/18 16:00:00","2030/04/01 14:59:59","11","503003"
"0","成為戰友的第一步","56015001","11201001","2020/02/18 16:00:00","2030/04/01 14:59:59","12","504001"
"0","與戰友的鍊戰","56015002","11201002","2020/02/18 16:00:00","2030/04/01 14:59:59","12","504002"
"0","與戰友同在","56015003","11201003","2020/02/18 16:00:00","2030/04/01 14:59:59","12","504003"
"0","新進冒險家","51402001","11302001","2023/03/01 16:00:00","2030/01/01 23:59:59","13","1302001"
"0","老手冒險家","51402002","11302002","2023/03/01 16:00:00","2030/01/01 23:59:59","13","1302002"
"0","大師冒險家","51402003","11302003","2023/03/01 16:00:00","2030/01/01 23:59:59","13","1302003"
"0","由異次元歸來之人","51501001","11401001","2023/07/07 16:00:00","2030/01/01 23:59:59","14","1401001"
"0","次元騎士","51502001","11401002","2023/07/07 16:00:00","2030/01/01 23:59:59","14","1401002"
"0","身經百戰的戰姬","51601001","11601001","2024/02/06 16:00:00","2030/01/01 23:59:59","15","1601001"
"0","英勇無比的風雲姬","51601002","11601002","2024/02/06 16:00:00","2030/01/01 23:59:59","15","1601002"
"0","天下無敵的無雙姬","51601003","11601003","2024/02/06 16:00:00","2030/01/01 23:59:59","15","1601003"
"0","披星萬象之主","51701001","11701001","2024/06/14 16:00:00","2030/01/01 23:59:59","16","1701001"
"0","深淵破壞者","51801001","11801001","2024/11/15 16:00:00","2030/01/01 23:59:59","18","1801001"
