16cfe77365678d5a3f47a52138a646b9b068fe38e25760c77a2527fae0c6cdc2,7260f54ada091c0ca91804015c8ce0798828d2f4ee0d5e276559a80086cef454,d738e20a4463038c2c269f9f48c4ffd937db23bfe40fe40ca9819bfb53c3b17c,b527c8678034c9c277c0b5054e773ee8261b3ede08a6be95c983ef247ab05544,d3fedc658e32d6cc59c869f1312dab41fd39402f3fb1f3098fa1f15988b889e3,4cfc417f6c09e85b0b88890e6bb23055c97aa1e1f8c49e59a6212c8df148a7e3,8971bb4a62ca259aba96b6fad4f75d0322c3e62f79c2fd31cb47b770806c6aeb,462bd0bb0a575928ecffa7a925f40f548f67df92cb0540ee29b5797c1c865a99,147a1ae608e4713cad86c9b811113ed33da8202d20e7ce5a4d06717bf9c2500d,b0c4bb0c53bcd9ead3d973f8411ab95906363c5ba886a4537251ad061e63eece,0515593d29232458fe263e33145af0304c31fd4e82627b2c986d387c7ce8b3b3,72bf8208449458ac6288e94db344dc87e2c7699c6c3350c4e7dd526ac96308c7
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31807","31807","0","11","封印有初音＆栞的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","5032212","初音＆栞的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31808","31808","0","11","封印有禊＆美美＆鏡華的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","6124212","禊＆美美＆鏡華的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31809","31809","0","11","封印有秋乃＆咲戀的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","11212","秋乃＆咲戀的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31810","31810","0","11","封印有安＆古蕾婭的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","94212","安＆古蕾婭的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31811","31810","0","11","封印有靜流＆璃乃的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","2122212","靜流＆璃乃的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31812","31812","0","11","封印有雪菲（公主）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","2103242","雪菲（公主）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2020/07/02 16:00:00","0","32001","32001","0","18","封印有日和純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","5174111","日和的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2020/07/02 16:00:00","0","32002","32002","0","18","封印有優衣純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","7201111","優衣的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2020/07/02 16:00:00","0","32003","32003","0","18","封印有怜純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","8301111","怜的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2021/07/13 16:00:00","0","32004","32004","0","18","封印有禊純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","6124111","禊的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","32005","32005","0","18","封印有茉莉純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","6032111","茉莉的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2021/05/11 16:00:00","0","32006","32006","0","18","封印有茜里純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","10111","茜里的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2022/10/11 16:00:00","0","32007","32007","0","18","封印有宮子純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","6170111","宮子的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2023/10/06 16:00:00","0","32008","32008","0","18","封印有雪純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","7211111","雪的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2023/08/08 16:00:00","0","32009","32009","0","18","封印有杏奈純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","94311","杏奈的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2020/06/03 16:00:00","0","32010","32010","0","18","封印有真步純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","6054111","真步的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2020/02/04 16:00:00","0","32011","32011","0","18","封印有璃乃純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","8144111","璃乃的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2020/08/03 16:00:00","0","32012","32012","0","18","封印有初音純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","5032111","初音的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","32013","32013","0","18","封印有七七香純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","4040111","七七香的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","32014","32013","0","18","封印有霞純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","1022111","霞的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2022/11/09 16:00:00","0","32015","32015","0","18","封印有美里純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","6120211","美里的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2021/04/08 16:00:00","0","32016","32016","0","18","封印有鈴奈純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","2222111","鈴奈的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2021/11/09 16:00:00","0","32017","32017","0","18","封印有香織純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","1004111","香織的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2020/04/01 16:00:00","0","32018","32018","0","18","封印有伊緒純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","104111","伊緒的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2021/07/13 16:00:00","0","32020","32020","0","18","封印有美美純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","6161111","美美的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","32021","32021","0","18","封印有胡桃純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","1282111","胡桃的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2021/06/11 16:00:00","0","32022","32022","0","18","封印有依里純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","7481111","依里的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2020/12/04 15:00:00","0","32023","32023","0","18","封印有綾音純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","64111","綾音的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2021/09/08 16:00:00","0","32025","32025","0","18","封印有鈴莓純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","2222211","鈴莓的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2022/09/12 16:00:00","0","32026","32026","0","18","封印有鈴純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","8194111","鈴的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2022/12/09 16:00:00","0","32027","32027","0","18","封印有惠理子純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","381111","惠理子的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2021/01/15 16:00:00","0","32028","32028","0","18","封印有咲戀純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","2083111","咲戀的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2021/08/10 16:00:00","0","32029","32029","0","18","封印有望純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","4424111","望的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2021/02/09 16:00:00","0","32030","32030","0","18","封印有妮諾純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","4144111","妮諾的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2023/01/10 16:00:00","0","32031","32031","0","18","封印有忍純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","2144111","忍的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2021/01/15 16:00:00","0","32032","32032","0","18","封印有秋乃純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","11111","秋乃的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2021/03/09 16:00:00","0","32033","32033","0","18","封印有真陽純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","6051111","真陽的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","32034","32034","0","18","封印有優花梨純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","7210111","優花梨的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2021/07/13 16:00:00","0","32036","32036","0","18","封印有鏡華純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","1174111","鏡華的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","32037","32037","0","18","封印有智純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","3464111","智的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","32038","32038","0","18","封印有栞純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","2104111","栞的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2021/12/10 16:00:00","0","32040","32040","0","18","封印有碧純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","4111","碧的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2022/05/10 16:00:00","0","32042","32042","0","18","封印有千歌純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","3110111","千歌的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","32043","32043","0","18","封印有真琴純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","6014111","真琴的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2023/01/10 16:00:00","0","32044","32044","0","18","封印有伊莉亞純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","181111","伊莉亞的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2022/08/11 16:00:00","0","32045","32045","0","18","封印有空花純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","1202111","空花的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2020/09/04 16:00:00","0","32046","32046","0","18","封印有珠希純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","3060111","珠希的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2023/05/11 16:00:00","0","32047","32047","0","18","封印有純純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","2172111","純的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2020/09/30 16:00:00","0","32048","32048","0","18","封印有美冬純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","6152111","美冬的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2020/11/02 16:00:00","0","32049","32049","0","18","封印有靜流純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","2122111","靜流的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","32050","32050","0","18","封印有美咲純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","6120111","美咲的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2023/04/07 16:00:00","0","32051","32051","0","18","封印有深月純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","6132111","深月的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2020/03/04 16:00:00","0","32052","32052","0","18","封印有莉瑪純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","8160111","莉瑪的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2022/03/10 16:00:00","0","32053","32053","0","18","封印有莫妮卡純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","6441111","莫妮卡的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","32054","32054","0","18","封印有紡希純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","3262111","紡希的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","32055","32055","0","18","封印有步未純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","72111","步未的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2024/10/01 16:00:00","0","32056","32056","0","18","封印有流夏純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","8210111","流夏的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2022/01/10 16:00:00","0","32057","32057","0","18","封印有吉塔純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","2101111","吉塔的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2020/01/02 16:00:00","0","32058","32058","0","18","封印有貪吃佩可純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","5314111","貪吃佩可的純淨記憶碎片"
"99999","1","2030/08/01 14:59:59","2020/01/02 16:00:00","0","32059","32059","0","18","封印有可可蘿純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","1432111","可可蘿的純淨記憶碎片"
