53fc16a865574eebd3463be80e8f1f45f8f680faa049adc71a14b98ca8cc3888,013346b0eab5f02789d972c51c6d0a9a258b869f791ff08d17ec74fca1c250d0,e770821e96be317d23fa9318d869737f8468fa6a6f6b61e5e9e9cc4132904271,41bd8fc1064e87984b9b3c52d821dc01f60d82b807e823ac0102c80f6874e692,5310f636ca0be867a90e5ecf1139073df63203a5a5aeb4314db6d66fe9144b86,7ed195e26814dca070f26ce063e58d1b7213053281c39d658f062316298eca0e,96678c8e825a8cc3052bbc55003295149db564deb019a3cc1d47c0bc79db6cb4,230c6459c39b131a8b20228fbdc18d172da36ead62faf1e493bcbf57abe816f5,4119c1c000462085a637737c6a70bba9ad90a0c2e1ce8ccd3afccf34b5335cab,1d04f217f67b944de0e563f27f07474f02bc8956e49040af9c48a46d8d106e90,db1263d2263686082b5faf9728b938ee438be6e3b00c34c7755fd7ef583b86fa
"3712","","0","vo_wac_220323_001","","vo_wac_220323","","3712011","0","","21"
"3712","0","1","果然做壞事心情會很愉快啊！\n今後也要在蘭德索爾\n做更多的壞事囉！","0","106111","0.5","3712012","10","1","11"
"3712","","","","","0","","3712013","","","91"
"3712","","","0","","0","","3712014","","","22"
"3713","0.2","","wac_idle_kyapi","","106111","","3713001","1","","3"
"3713","0.2","","wac_no_items","","111","","3713002","1","","3"
"3713","","0","200","","106111","","3713003","-340","","2"
"3713","","0","200","","111","","3713004","-340","","2"
"3713","","","0","","1","","3713005","","","32"
"3713","","","1","","2","","3713006","","","32"
"3713","","","0","","11","","3713007","","","32"
"3713","","","","","0","","3713008","","","91"
"3811","2","-108","107011","0","1","wac_default_01","3811001","202","-212.75","1"
"3811","2","-108","111","0","1","wac_default_01","3811002","201","-212.75","5"
"3811","1","0","1","","1","","3811003","0","1","31"
"3811","0","0","2","","2","","3811004","0","1","31"
"3811","0","0","11","","11","","3811005","0","1","31"
"3811","0.2","","wac_paint_01","","107011","","3811006","0","0","3"
"3811","0.2","","wac_paint_01","","111","","3811007","0","0","3"
"3811","","","0","","0","","3811008","","","93"
"3811","","","1","","11","","3811009","","","32"
"3811","","","se_10035700_brush","","se_10035700","","3811010","0","","23"
"3811","","","","","1","","3811011","","","131"
"3812","0.2","wac_talk_sad_loop","wac_talk_sad_in","","107011","","3812001","0","1","3"
"3812","0.2","","wac_no_items","","111","","3812002","1","","3"
"3812","","0","200","","107011","","3812003","-340","","2"
"3812","","0","200","","111","","3812004","-340","","2"
"3812","","","0","","1","","3812005","","","32"
"3812","","","1","","2","","3812006","","","32"
"3812","","","0","","11","","3812007","","","32"
"3812","","0","vo_wac_220324_000","","vo_wac_220324","","3812008","0","","21"
"3812","0","1","嗯……差不多就這樣吧。\n雖然我自認很習慣模仿了，\n但繪畫跟模仿還是有些不一樣呢。","0","107011","0.5","3812009","10","1","11"
"3812","","","","","0","","3812010","","","91"
"3812","","0","vo_wac_220324_001","","vo_wac_220324","","3812011","0","","21"
"3812","0","1","如果這樣能讓蘭德索爾\n稍微變得更有活力的話……\n我明明不需要在意這種事的……\n可能是受到公務的影響吧。","0","107011","0.5","3812012","10","1","11"
"3812","","","","","0","","3812013","","","91"
"3812","","","0","","0","","3812014","","","22"
"3813","0.2","","wac_idle_sad","","107011","","3813001","1","","3"
"3813","0.2","","wac_no_items","","111","","3813002","1","","3"
"3813","","0","200","","107011","","3813003","-340","","2"
"3813","","0","200","","111","","3813004","-340","","2"
"3813","","","0","","1","","3813005","","","32"
"3813","","","1","","2","","3813006","","","32"
"3813","","","0","","11","","3813007","","","32"
"3813","","","","","0","","3813008","","","91"
"3911","2","-108","106511","0","1","wac_default_11","3911001","202","-212.75","1"
"3911","2","-108","111","0","1","wac_default_12","3911002","201","-212.75","5"
"3911","1","0","1","","1","","3911003","0","1","31"
"3911","0","0","2","","2","","3911004","0","1","31"
"3911","0","0","11","","11","","3911005","0","1","31"
"3911","0.2","","wac_paint_11","","106511","","3911006","0","0","3"
"3911","0.2","","wac_paint_12","","111","","3911007","0","0","3"
"3911","","","0","","0.3","","3911008","","","93"
"3911","","","1","","11","","3911009","","","32"
"3911","","","se_10035700_roller","","se_10035700","","3911010","0","","23"
"3911","","","","","1","","3911011","","","131"
"3912","0.2","wac_talk_smile_loop","wac_talk_smile_in","","106511","","3912001","0","1","3"
"3912","0.2","","wac_no_items","","111","","3912002","1","","3"
"3912","","0","200","","106511","","3912003","-340","","2"
"3912","","0","200","","111","","3912004","-340","","2"
"3912","","","0","","1","","3912005","","","32"
"3912","","","1","","2","","3912006","","","32"
"3912","","","0","","11","","3912007","","","32"
"3912","","0","vo_wac_220325_000","","vo_wac_220325","","3912008","0","","21"
"3912","0","1","喝啊！這樣如何呀！\n很好，感覺畫得還不錯吧？","0","106511","0.5","3912009","10","1","11"
"3912","","","","","0","","3912010","","","91"
"3912","","0","vo_wac_220325_001","","vo_wac_220325","","3912011","0","","21"
"3912","0","1","不過，讓人在牆上畫畫這種事，\n還真是夠大膽的呢。\n反正我也畫得很開心，\n偶爾幫街道做點事也不錯啦。","0","106511","0.5","3912012","10","1","11"
"3912","","","","","0","","3912013","","","91"
"3912","","","0","","0","","3912014","","","22"
"3913","0.2","","wac_idle_smile","","106511","","3913001","1","","3"
"3913","0.2","","wac_no_items","","111","","3913002","1","","3"
"3913","","0","200","","106511","","3913003","-340","","2"
"3913","","0","200","","111","","3913004","-340","","2"
"3913","","","0","","1","","3913005","","","32"
"3913","","","1","","2","","3913006","","","32"
"3913","","","0","","11","","3913007","","","32"
"3913","","","","","0","","3913008","","","91"
"4011","2","-108","106611","0","1","wac_default_bot_01","4011001","202","-325","1"
"4011","2","-108","111","0","1","wac_default_05","4011002","201","-325","5"
"4011","1","0","3","","3","","4011003","0","1","31"
"4011","0","0","2","","2","","4011004","0","1","31"
"4011","0","0","13","","13","","4011005","0","1","31"
"4011","0.2","","wac_paint_bot_01","","106611","","4011006","0","0","3"
"4011","0.2","","wac_paint_05","","111","","4011007","0","0","3"
"4011","","","0","","0","","4011008","","","93"
"4011","","","1","","13","","4011009","","","32"
"4011","","","se_10035700_brush","","se_10035700","","4011010","0","","23"
"4011","","","","","1","","4011011","","","131"
"4012","0.2","wac_talk_wish_loop","wac_talk_wish_in","","106611","","4012001","0","1","3"
"4012","0.2","","wac_no_items","","111","","4012002","1","","3"
"4012","","0","200","","106611","","4012003","-340","","2"
"4012","","0","200","","111","","4012004","-340","","2"
"4012","","","0","","3","","4012005","","","32"
"4012","","","1","","2","","4012006","","","32"
"4012","","","0","","13","","4012007","","","32"
"4012","","0","vo_wac_220326_000","","vo_wac_220326","","4012008","0","","21"
"4012","0","1","妳這、妳這傢伙！\n這裡這樣畫就～Finish！\n呼。融入了對老大的憤怒……不對，\n融入了對這街道的情感的傑作完成了。","0","106611","0.5","4012009","10","1","11"
"4012","","","","","0","","4012010","","","91"
"4012","","0","vo_wac_220326_001","","vo_wac_220326","","4012011","0","","21"
"4012","0","1","這也是一條出色的下剋上之路。\n從不會被發現的地方慢慢開始……啊！\n在那裡的是老大！？\n不能待在這了！快逃！","0","106611","0.5","4012012","10","1","11"
"4012","","","","","0","","4012013","","","91"
"4012","","","0","","0","","4012014","","","22"
"4013","0.2","","wac_idle_wish","","106611","","4013001","1","","3"
"4013","0.2","","wac_no_items","","111","","4013002","1","","3"
"4013","","0","200","","106611","","4013003","-340","","2"
"4013","","0","200","","111","","4013004","-340","","2"
"4013","","","0","","3","","4013005","","","32"
"4013","","","1","","2","","4013006","","","32"
"4013","","","0","","13","","4013007","","","32"
"4013","","","","","0","","4013008","","","91"
"4111","2","-108","103311","0","1","wac_default_bot_01","4111001","202","-325","1"
"4111","2","-108","111","0","1","wac_default_05","4111002","201","-325","5"
"4111","1","0","3","","3","","4111003","0","1","31"
"4111","0","0","2","","2","","4111004","0","1","31"
"4111","0","0","13","","13","","4111005","0","1","31"
"4111","0.2","","wac_paint_bot_01","","103311","","4111006","0","0","3"
"4111","0.2","","wac_paint_05","","111","","4111007","0","0","3"
"4111","","","0","","0","","4111008","","","93"
"4111","","","1","","13","","4111009","","","32"
"4111","","","se_10035700_brush","","se_10035700","","4111010","0","","23"
"4111","","","","","1","","4111011","","","131"
"4112","0.2","wac_talk_smile_loop","wac_talk_smile_in","","103311","","4112001","0","1","3"
"4112","0.2","","wac_no_items","","111","","4112002","1","","3"
"4112","","0","200","","103311","","4112003","-340","","2"
"4112","","0","200","","111","","4112004","-340","","2"
"4112","","","0","","3","","4112005","","","32"
"4112","","","1","","2","","4112006","","","32"
"4112","","","0","","13","","4112007","","","32"
"4112","","0","vo_wac_220327_000","","vo_wac_220327","","4112008","0","","21"
"4112","0","1","雖然我在牧場工作時\n有漆過柵欄之類的，\n但畫畫還真沒什麼經驗，累死人的啦。","0","103311","0.5","4112009","10","1","11"
"4112","","","","","0","","4112010","","","91"
"4112","","0","vo_wac_220327_001","","vo_wac_220327","","4112011","0","","21"
"4112","0","1","不過我是覺得畫得很好啦……\n怎麼樣啊？如果來到牧場的人們\n看到這幅畫後心裡有種暖暖的感覺，\n那就太好了呢。","0","103311","0.5","4112012","10","1","11"
"4112","","","","","0","","4112013","","","91"
"4112","","","0","","0","","4112014","","","22"
"4113","0.2","","wac_idle_smile","","103311","","4113001","1","","3"
"4113","0.2","","wac_no_items","","111","","4113002","1","","3"
"4113","","0","200","","103311","","4113003","-340","","2"
"4113","","0","200","","111","","4113004","-340","","2"
"4113","","","0","","3","","4113005","","","32"
"4113","","","1","","2","","4113006","","","32"
"4113","","","0","","13","","4113007","","","32"
"4113","","","","","0","","4113008","","","91"
"4211","2","419","105211","0","1","wac_default_11","4211001","202","-212.75","1"
"4211","2","419","111","0","1","wac_default_12","4211002","201","-212.75","5"
"4211","1","0","1","","1","","4211003","527","1","31"
"4211","0","0","10","","10","","4211004","0","1","31"
"4211","0","0","11","","11","","4211005","527","1","31"
"4211","0","0","14","","14","","4211006","0","1","31"
"4211","0","0","18","","18","","4211007","0","1","31"
"4211","0.2","","wac_paint_11","","105211","","4211008","0","0","3"
"4211","0.2","","wac_paint_12","","111","","4211009","0","0","3"
"4211","","","0","","0.3","","4211010","","","93"
"4211","","","1","","11","","4211011","","","32"
"4211","","","se_10035700_roller","","se_10035700","","4211012","0","","23"
"4211","","","","","1","","4211013","","","131"
"4212","","","1","","14","","4212001","","","32"
"4212","","","1","","18","","4212002","","","32"
"4212","0.2","wac_talk_wish_loop","wac_talk_wish_in","","105211","","4212003","0","1","3"
"4212","0.2","","wac_no_items","","111","","4212004","1","","3"
"4212","","0","287","","105211","","4212005","-357","","2"
"4212","","0","287","","111","","4212006","-357","","2"
"4212","","","0","","1","","4212007","","","32"
"4212","","","1","","10","","4212008","","","32"
"4212","","","0","","11","","4212009","","","32"
"4212","","","0","","1.8","","4212010","","","93"
"4212","","0","vo_wac_220328_000","","vo_wac_220328","","4212011","0","","21"
"4212","0","1","人家畫得非～～常可愛呢♪\n如果城牆上有這種可愛的畫，\n蘭德索爾就會被認為是\n很棒的地方了吧♪","0","105211","0.5","4212012","10","1","11"
"4212","","","","","0","","4212013","","","91"
"4212","","0","vo_wac_220328_001","","vo_wac_220328","","4212014","0","","21"
"4212","0","1","能幫重要的人們生活的街道充滿朝氣，\n真是太幸福了。\n如果大家的心情也能變得溫暖的話，\n人家會很開心的。","0","105211","0.5","4212015","10","1","11"
"4212","","","","","0","","4212016","","","91"
"4212","","","0","","0","","4212017","","","22"
"4213","","","0","","14","","4213001","","","32"
"4213","","","1","","18","","4213002","","","32"
"4213","0.2","","wac_idle_wish","","105211","","4213003","1","","3"
"4213","0.2","","wac_no_items","","111","","4213004","1","","3"
"4213","","0","287","","105211","","4213005","-357","","2"
"4213","","0","287","","111","","4213006","-357","","2"
"4213","","","0","","1","","4213007","","","32"
"4213","","","1","","10","","4213008","","","32"
"4213","","","0","","11","","4213009","","","32"
"4213","","","","","0","","4213010","","","91"
"4311","2","-108","103811","0","1","wac_default_01","4311001","202","-212.75","1"
"4311","2","-108","111","0","1","wac_default_02","4311002","201","-212.75","5"
"4311","1","0","1","","1","","4311003","0","1","31"
"4311","0","0","2","","2","","4311004","0","1","31"
"4311","0","0","11","","11","","4311005","0","1","31"
"4311","0.2","","wac_paint_01","","103811","","4311006","0","0","3"
"4311","0.2","","wac_paint_02","","111","","4311007","0","0","3"
"4311","","","0","","0","","4311008","","","93"
"4311","","","1","","11","","4311009","","","32"
"4311","","","se_10035700_brush","","se_10035700","","4311010","0","","23"
"4311","","","300","","103811","","4311011","","","13"
"4311","","","","","1","","4311012","","","131"
"4312","0.2","wac_talk_wish_loop","wac_talk_wish_in","","103811","","4312001","0","1","3"
"4312","0.2","","wac_no_items","","111","","4312002","1","","3"
"4312","","0","200","","103811","","4312003","-340","","2"
"4312","","0","200","","111","","4312004","-340","","2"
"4312","","","0","","1","","4312005","","","32"
"4312","","","1","","2","","4312006","","","32"
"4312","","","0","","11","","4312007","","","32"
"4312","","0","vo_wac_220329_000","","vo_wac_220329","","4312008","0","","21"
"4312","0","1","雖然畫得很慢，花了一些時間，\n不過這樣就完成了。\n呵呵，畫畫真是有趣呢。","0","103811","0.5","4312009","10","1","11"
"4312","","","","","0","","4312010","","","91"
"4312","","0","vo_wac_220329_001","","vo_wac_220329","","4312011","0","","21"
"4312","0","1","這個完成以後，\n我也會時常來看的。\n我想如果能一邊回憶這份快樂，\n一邊悠哉地度過就太好了。","0","103811","0.5","4312012","10","1","11"
"4312","","","","","0","","4312013","","","91"
"4312","","","0","","0","","4312014","","","22"
"4313","0.2","","wac_idle_wish","","103811","","4313001","1","","3"
"4313","0.2","","wac_no_items","","111","","4313002","1","","3"
"4313","","0","200","","103811","","4313003","-340","","2"
"4313","","0","200","","111","","4313004","-340","","2"
"4313","","","0","","1","","4313005","","","32"
"4313","","","1","","2","","4313006","","","32"
"4313","","","0","","11","","4313007","","","32"
"4313","","","","","0","","4313008","","","91"
"4411","2","-108","102611","0","1","wac_default_01","4411001","202","-212.75","1"
"4411","2","-108","111","0","1","wac_default_03","4411002","201","-212.75","5"
"4411","1","0","1","","1","","4411003","0","1","31"
"4411","0","0","2","","2","","4411004","0","1","31"
"4411","0","0","11","","11","","4411005","0","1","31"
"4411","0.2","","wac_paint_01","","102611","","4411006","0","0","3"
"4411","0.2","","wac_paint_03","","111","","4411007","0","0","3"
"4411","","","0","","0","","4411008","","","93"
"4411","","","1","","11","","4411009","","","32"
"4411","","","se_10035700_brush","","se_10035700","","4411010","0","","23"
"4411","","","300","","102611","","4411011","","","13"
"4411","","","","","1","","4411012","","","131"
"4412","0.2","wac_talk_smile_loop","wac_talk_smile_in","","102611","","4412001","0","1","3"
"4412","0.2","","wac_no_items","","111","","4412002","1","","3"
"4412","","0","200","","102611","","4412003","-340","","2"
"4412","","0","200","","111","","4412004","-340","","2"
