bd058e48abb2f39df1a941cb6163bc43f4b2c178110b877946008c6895db6595,83109a667b4caee45e1e29005e1f0ba8f2a3689f5107bc4c196489616943496c,b77ab8c961d4a6a451a886ea8b5d13bdebf3e3af956248d5b253e0099836488b,cc0f8967f8f8abd6cfc87f020453cbb5d77f82c30d2cc9cc87e005d453d56e56,aadc0072f8a9ad7b6c84c5759335f081f00172ad285d7e770cabac997ebd3dc5,dcb9b0c69344e1f42f9dcc16099bb12e0070c36cae2ca8bc4d4dcf56ec335bf6,d515648c62837c52fdc64f2bc9512725068a95fc84c42b9b6823566f330db31a,d846481d6d3979526d9ddab148787bd24f5f00fcbc249dcfa3cefc0dd93c74a5,0fb0d18ab97eaa1f2a5e64e1c7f19e1579454ee614c45b5a29938c8f7f2e9fc2,a6dd250319919f17d05d1a5ea402152ab442e8b62b5e106bd8bdd02524b26ea4,2d4b6ecf8f163faaf31fbeae84645d7612e7430865a9ae37919687c1a6c9ffe2,541c1e14e08c3424d0d181024781767a2dc3f3119bc9ebe2d723041cd5a5ded0,83624025a65aa7436545233306f6360b5cf895713def8e70936c667c6ecea5ec,7cb47a302100fd89f00588ecfac7865a8668f165c85c96bc5845f0652d31506d,6eb10f376a47278aec3bc1be288a39d96929b3342b7ff05ee3a3c97595c6193a,e8ed1dc15fbb8ba979e54ebe0558aab20e2d3e71e36beecb6a8ad3dfa8e2a3a0,218d93eda27a6b25e170ad95ded82ea69ab502b2b29b0d58e0374d03688bc023,d7bf54193da59c7d5e0b8df84b0a28622538b66efa239538b04697468264f135,ddc05d051b4099014b161c3a36e1965a6a3dadcdc3d6bfd8be4093596e23e11e,eb71e58de6eeb69a65e04283a852310c3e3989c16d0558f72994505a756c398e,102331ed0037d9c3b331b4e1abf70c761532857194f30c63ef0c65a02ef84a93,562206e0b725a9894a5de9bcc1408be21aded7ebd006d7a1d1cbf3f8e5db9360,d086e48d50bafec4db418883e6deac9020a58c188679cd246a92942903dc7fa7,885043286df6dd9c69c20e09524585aab614ad86be6bc828dad260d3ebb77d0d,859d19fafae35e215f935cb422e36539762ed01aa3223d2bc08c2cb73bc8db18,5725bb9dc523df71ea0585f5d9efc6398d70f0922ded6006e7562df2d5e04122,49e6244c4fbc7b2f2c7894b3f227e9dff64acc77ac13f845f9e8312bcb05252a,7fa02be2c2d6d78517af49c9411e13c8c64e63f16908ba9d30d9848a8fdadffe,68d32b05035449d8420d895bbe78cb65bded59c008cdf4b68edd83b335843277,0f2173416d69c2b8be5eb98c929f1ece3fc29aff56db68309c6843f7d0cacd06,2b007aa1c35ad132c80f551bbd4c4cb77147f17b5ff1efa86e7ee8cc483cd00a,2606beb3b8ebb2cc18229f66b6d26497354f2a848924e310df707c115b289332,007fbaf850d5da0f2a8a860d262dda1598ae24e5c2b6d8b27ac0c396f590517d,9ca266fb0ed80735e7fc866683858b4940fa4f4548fc234066feb20a35d4fb62,5cad1061c93eeed50248b4492debbd14b466db04f138d0e078d0e5fc0eea622b,f03384d7139a8b878114a2e0dd52686ad03d8fd739cbe685b080edc50e76485d,97d4f22e24b515e7c4b8fe797d0570023d5d0b30f0ab5f7e562b8070f5439fdb,9a11ed94831c81802cdc954b3e12c4835dafd09351036462edf4de2b71b31417,d0a4c284b9ade1e60909d17cd8da1420d1a5ce2d531f09ed8a5d83d25b787dd0,5423c783ac938b369d8dbe6f8d3816c284d7a387d287346582eb50a8bd3b87c1,a71ff6dca2d2a959d2341e6ae9900de089627e3ecf0c7e04338e3efb401ffe30
"620070061","0","0","4","0","2","0","0","600110642","61001010","0","0","0","0","713","620300161","1","10","0","64001","10011008","0","0","64001","1","0","0","0","0","0","0","600000490","2","60021","0","620090061","101011","0","100","0","1"
"620070062","0","0","4","0","2","0","0","600110652","61001010","0","0","0","0","722","620300162","1","10","0","65001","10011008","0","0","65001","1","0","0","0","0","0","0","600000491","2","60021","0","620090062","101011","0","100","0","1"
"620070063","0","0","4","0","2","0","0","600110662","61001010","0","0","0","0","733","620300163","1","10","0","66001","10011008","0","0","66001","1","0","0","0","0","0","0","600000492","2","60021","0","620090063","101011","0","100","0","1"
"620070064","0","0","4","0","2","0","0","600110672","61001010","0","0","0","0","741","620300164","1","10","0","67001","10011008","0","0","67001","1","0","0","0","0","0","0","600000493","2","60021","0","620090064","101011","0","100","0","1"
"620070065","0","0","4","0","2","0","0","600110682","61001010","0","0","0","0","750","620300165","1","10","0","68001","10011008","0","0","68001","1","0","0","0","0","0","0","600000494","2","60021","0","620090065","101011","0","100","0","1"
"620070066","0","0","4","0","2","0","0","600110692","61001010","0","0","0","0","762","620300166","1","10","0","69001","10011008","0","0","69001","1","0","0","0","0","0","0","600000495","2","60021","0","620090066","101011","0","100","0","1"
"620390001","0","0","4","0","2","0","0","600110032","61001010","0","0","0","0","258","620300001","1","36","0","3001","10011001","0","0","3001","1","0","0","0","0","0","0","600000500","2","60021","0","620120001","101011","0","100","0","1"
"620390001","0","0","4","0","2","0","0","600110042","61001010","0","0","0","0","258","620300001","1","36","0","4001","10011001","0","0","4001","1","0","0","0","0","0","0","600000501","2","60021","0","620120001","101011","0","100","0","1"
"620390002","0","0","4","0","2","0","0","600110052","61001010","0","0","0","0","268","620300002","1","36","0","5001","10011001","0","0","5001","1","0","0","0","0","0","0","600000502","2","60021","0","620120001","101011","0","100","0","1"
"620390003","0","0","4","0","2","0","0","600110062","61001010","0","0","0","0","273","620300003","1","36","0","6001","10011001","0","0","6001","1","0","0","0","0","0","0","600000503","2","60021","0","620120001","101011","0","100","0","1"
"620390004","0","0","4","0","2","0","0","600110072","61001010","0","0","0","0","281","620300004","1","36","0","7001","10011001","0","0","7001","1","0","0","0","0","0","0","600000504","2","60021","0","620120002","101011","0","100","0","1"
"620390005","0","0","4","0","2","0","0","600110082","61001010","0","0","0","0","288","620300005","1","36","0","8001","10011001","0","0","8001","1","0","0","0","0","0","0","600000505","2","60021","0","620120003","101011","0","100","0","1"
"620390006","0","0","4","0","2","0","0","600110092","61001010","0","0","0","0","298","620300006","1","36","0","9001","10011002","0","0","9001","1","0","0","0","0","0","0","600000506","2","60021","0","620120004","101011","0","100","0","1"
"620390007","0","0","4","0","2","0","0","600110102","61001010","0","0","0","0","309","620300007","1","36","0","10001","10011002","0","0","10001","1","0","0","0","0","0","0","600000507","2","60021","0","620120005","101011","0","100","0","1"
"620390008","0","0","4","0","2","0","0","600110112","61001010","0","0","0","0","313","620300008","1","36","0","11001","10011002","0","0","11001","1","0","0","0","0","0","0","600000508","2","60021","0","620120006","101011","0","100","0","1"
"620390009","0","0","4","0","2","0","0","600110122","61001010","0","0","0","0","321","620300009","1","36","0","12001","10011002","0","0","12001","1","0","0","0","0","0","0","600000509","2","60021","0","620120007","101011","0","100","0","1"
"620390010","0","0","4","0","2","0","0","600110132","61001010","0","0","0","0","326","620300010","1","36","0","13001","10011002","0","0","13001","1","0","0","0","0","0","0","600000510","2","60021","0","620120008","101011","0","100","0","1"
"620390011","0","0","4","0","2","0","0","600110142","61001010","0","0","0","0","336","620300011","1","36","0","14001","10011002","0","0","14001","1","0","0","0","0","0","0","600000511","2","60021","0","620120009","101011","0","100","0","1"
"620390012","0","0","4","0","2","0","0","600110152","61001010","0","0","0","0","341","620300012","1","36","0","15001","10011002","0","0","15001","1","0","0","0","0","0","0","600000512","2","60021","0","620120010","101011","0","100","0","1"
"620390013","0","0","4","0","2","0","0","600110162","61001010","0","0","0","0","351","620300013","1","36","0","16001","10011002","0","0","16001","1","0","0","0","0","0","0","600000513","2","60021","0","620120011","101011","0","100","0","1"
"620390014","0","0","4","0","2","0","0","600110172","61001010","0","0","0","0","356","620300014","1","36","0","17001","10011002","0","0","17001","1","0","0","0","0","0","0","600000514","2","60021","0","620120012","101011","0","100","0","1"
"620390015","0","0","4","0","2","0","0","600110182","61001010","0","0","0","0","366","620300015","1","36","0","18001","10011003","0","0","18001","1","0","0","0","0","0","0","600000515","2","60021","0","620120013","101011","0","100","0","1"
"620390016","0","0","4","0","2","0","0","600110192","61001010","0","0","0","0","371","620300016","1","36","0","19001","10011003","0","0","19001","1","0","0","0","0","0","0","600000516","2","60021","0","620120014","101011","0","100","0","1"
"620390017","0","0","4","0","2","0","0","600110202","61001010","0","0","0","0","375","620300017","1","36","0","20001","10011003","0","0","20001","1","0","0","0","0","0","0","600000517","2","60021","0","620120015","101011","0","100","0","1"
"620390018","0","0","4","0","2","0","0","600110212","61001010","0","0","0","0","381","620300018","1","36","0","21001","10011003","0","0","21001","1","0","0","0","0","0","0","600000518","2","60021","0","620120016","101011","0","100","0","1"
"620390019","0","0","4","0","2","0","0","600110222","61001010","0","0","0","0","386","620300019","1","36","0","22001","10011003","0","0","22001","1","0","0","0","0","0","0","600000519","2","60021","0","620120017","101011","0","100","0","1"
"620390020","0","0","4","0","2","0","0","600110232","61001010","0","0","0","0","390","620300020","1","36","0","23001","10011003","0","0","23001","1","0","0","0","0","0","0","600000520","2","60021","0","620120018","101011","0","100","0","1"
"620390021","0","0","4","0","2","0","0","600110242","61001010","0","0","0","0","396","620300021","1","36","0","24001","10011003","0","0","24001","1","0","0","0","0","0","0","600000521","2","60021","0","620120019","101011","0","100","0","1"
"620390022","0","0","4","0","2","0","0","600110252","61001010","0","0","0","0","401","620300022","1","36","0","25001","10011003","0","0","25001","1","0","0","0","0","0","0","600000522","2","60021","0","620120020","101011","0","100","0","1"
"620390023","0","0","4","0","2","0","0","600110262","61001010","0","0","0","0","405","620300023","1","36","0","26001","10011003","0","0","26001","1","0","0","0","0","0","0","600000523","2","60021","0","620120021","101011","0","100","0","1"
"620390024","0","0","4","0","2","0","0","600110272","61001010","0","0","0","0","411","620300024","1","36","0","27001","10011004","0","0","27001","1","0","0","0","0","0","0","600000524","2","60021","0","620120022","101011","0","100","0","1"
"620390025","0","0","4","0","2","0","0","600110282","61001010","0","0","0","0","417","620300025","1","36","0","28001","10011004","0","0","28001","1","0","0","0","0","0","0","600000525","2","60021","0","620120023","101011","0","100","0","1"
"620390026","0","0","4","0","2","0","0","600110292","61001010","0","0","0","0","422","620300026","1","36","0","29001","10011004","0","0","29001","1","0","0","0","0","0","0","600000526","2","60021","0","620120024","101011","0","100","0","1"
"620390027","0","0","4","0","2","0","0","600110302","61001010","0","0","0","0","427","620300027","1","36","0","30001","10011004","0","0","30001","1","0","0","0","0","0","0","600000527","2","60021","0","620120025","101011","0","100","0","1"
"620390028","0","0","4","0","2","0","0","600110312","61001010","0","0","0","0","433","620300028","1","36","0","31001","10011004","0","0","31001","1","0","0","0","0","0","0","600000528","2","60021","0","620120026","101011","0","100","0","1"
"620390029","0","0","4","0","2","0","0","600110322","61001010","0","0","0","0","442","620300029","1","36","0","32001","10011004","0","0","32001","1","0","0","0","0","0","0","600000529","2","60021","0","620120027","101011","0","100","0","1"
"620390030","0","0","4","0","2","0","0","600110332","61001010","0","0","0","0","455","620300030","1","36","0","33001","10011004","0","0","33001","1","0","0","0","0","0","0","600000530","2","60021","0","620120028","101011","0","100","0","1"
"620390031","0","0","4","0","2","0","0","600110342","61001010","0","0","0","0","460","620300031","1","36","0","34001","10011004","0","0","34001","1","0","0","0","0","0","0","600000531","2","60021","0","620120029","101011","0","100","0","1"
"620390032","0","0","4","0","2","0","0","600110352","61001010","0","0","0","0","464","620300032","1","36","0","35001","10011005","0","0","35001","1","0","0","0","0","0","0","600000532","2","60021","0","620120030","101011","0","100","0","1"
"620390033","0","0","4","0","2","0","0","600110362","61001010","0","0","0","0","476","620300033","1","36","0","36001","10011005","0","0","36001","1","0","0","0","0","0","0","600000533","2","60021","0","620120031","101011","0","100","0","1"
"620390034","0","0","4","0","2","0","0","600110372","61001010","0","0","0","0","482","620300034","1","36","0","37001","10011005","0","0","37001","1","0","0","0","0","0","0","600000534","2","60021","0","620120032","101011","0","100","0","1"
"620390035","0","0","4","0","2","0","0","600110382","61001010","0","0","0","0","492","620300035","1","36","0","38001","10011005","0","0","38001","1","0","0","0","0","0","0","600000535","2","60021","0","620120033","101011","0","100","0","1"
"620390036","0","0","4","0","2","0","0","600110392","61001010","0","0","0","0","500","620300036","1","36","0","39001","10011005","0","0","39001","1","0","0","0","0","0","0","600000536","2","60021","0","620120034","101011","0","100","0","1"
"620390037","0","0","4","0","2","0","0","600110402","61001010","0","0","0","0","514","620300037","1","36","0","40001","10011005","0","0","40001","1","0","0","0","0","0","0","600000537","2","60021","0","620120035","101011","0","100","0","1"
"620390038","0","0","4","0","2","0","0","600110412","61001010","0","0","0","0","518","620300038","1","36","0","41001","10011005","0","0","41001","1","0","0","0","0","0","0","600000538","2","60021","0","620120036","101011","0","100","0","1"
"620390039","0","0","4","0","2","0","0","600110422","61001010","0","0","0","0","523","620300039","1","36","0","42001","10011006","0","0","42001","1","0","0","0","0","0","0","600000539","2","60021","0","620120037","101011","0","100","0","1"
"620390040","0","0","4","0","2","0","0","600110432","61001010","0","0","0","0","538","620300040","1","36","0","43001","10011006","0","0","43001","1","0","0","0","0","0","0","600000540","2","60021","0","620120038","101011","0","100","0","1"
"620390041","0","0","4","0","2","0","0","600110442","61001010","0","0","0","0","551","620300041","1","36","0","44001","10011006","0","0","44001","1","0","0","0","0","0","0","600000541","2","60021","0","620120039","101011","0","100","0","1"
"620390042","0","0","4","0","2","0","0","600110452","61001010","0","0","0","0","565","620300042","1","36","0","45001","10011006","0","0","45001","1","0","0","0","0","0","0","600000542","2","60021","0","620120040","101011","0","100","0","1"
"620390043","0","0","4","0","2","0","0","600110462","61001010","0","0","0","0","574","620300043","1","36","0","46001","10011006","0","0","46001","1","0","0","0","0","0","0","600000543","2","60021","0","620120041","101011","0","100","0","1"
"620390044","0","0","4","0","2","0","0","600110472","61001010","0","0","0","0","577","620300044","1","36","0","47001","10011006","0","0","47001","1","0","0","0","0","0","0","600000544","2","60021","0","620120042","101011","0","100","0","1"
"620390045","0","0","4","0","2","0","0","600110482","61001010","0","0","0","0","587","620300045","1","36","0","48001","10011006","0","0","48001","1","0","0","0","0","0","0","600000545","2","60021","0","620120043","101011","0","100","0","1"
"620390046","0","0","4","0","2","0","0","600110492","61001010","0","0","0","0","598","620300046","1","36","0","49001","10011007","0","0","49001","1","0","0","0","0","0","0","600000546","2","60021","0","620120044","101011","0","100","0","1"
"620390047","0","0","4","0","2","0","0","600110502","61001010","0","0","0","0","614","620300047","1","36","0","50001","10011007","0","0","50001","1","0","0","0","0","0","0","600000547","2","60021","0","620120045","101011","0","100","0","1"
"620390048","0","0","4","0","2","0","0","600110512","61001010","0","0","0","0","621","620300048","1","36","0","51001","10011007","0","0","51001","1","0","0","0","0","0","0","600000548","2","60021","0","620120046","101011","0","100","0","1"
"620390049","0","0","4","0","2","0","0","600110522","61001010","0","0","0","0","629","620300049","1","36","0","52001","10011007","0","0","52001","1","0","0","0","0","0","0","600000549","2","60021","0","620120047","101011","0","100","0","1"
"620390050","0","0","4","0","2","0","0","600110532","61001010","0","0","0","0","640","620300050","1","36","0","53001","10011007","0","0","53001","1","0","0","0","0","0","0","600000550","2","60021","0","620120048","101011","0","100","0","1"
"620390051","0","0","4","0","2","0","0","600110542","61001010","0","0","0","0","647","620300051","1","36","0","54001","10011007","0","0","54001","1","0","0","0","0","0","0","600000551","2","60021","0","620120049","101011","0","100","0","1"
"620390052","0","0","4","0","2","0","0","600110552","61001010","0","0","0","0","652","620300052","1","36","0","55001","10011007","0","0","55001","1","0","0","0","0","0","0","600000552","2","60021","0","620120050","101011","0","100","0","1"
"620390053","0","0","4","0","2","0","0","600110562","61001010","0","0","0","0","659","620300053","1","36","0","56001","10011007","0","0","56001","1","0","0","0","0","0","0","600000553","2","60021","0","620120051","101011","0","100","0","1"
"620390054","0","0","4","0","2","0","0","600110572","61001010","0","0","0","0","662","620300054","1","36","0","57001","10011007","0","0","57001","1","0","0","0","0","0","0","600000554","2","60021","0","620120052","101011","0","100","0","1"
"620390055","0","0","4","0","2","0","0","600110582","61001010","0","0","0","0","667","620300055","1","36","0","58001","10011007","0","0","58001","1","0","0","0","0","0","0","600000555","2","60021","0","620120053","101011","0","100","0","1"
"620390056","0","0","4","0","2","0","0","600110592","61001010","0","0","0","0","679","620300056","1","36","0","59001","10011007","0","0","59001","1","0","0","0","0","0","0","600000556","2","60021","0","620120054","101011","0","100","0","1"
"620390057","0","0","4","0","2","0","0","600110602","61001010","0","0","0","0","683","620300057","1","36","0","60001","10011007","0","0","60001","1","0","0","0","0","0","0","600000557","2","60021","0","620120055","101011","0","100","0","1"
"620390058","0","0","4","0","2","0","0","600110612","61001010","0","0","0","0","692","620300058","1","36","0","61001","10011007","0","0","61001","1","0","0","0","0","0","0","600000558","2","60021","0","620120056","101011","0","100","0","1"
"620390059","0","0","4","0","2","0","0","600110622","61001010","0","0","0","0","698","620300059","1","10","0","62001","10011008","0","0","62001","1","0","0","0","0","0","0","600000559","2","60021","0","620120057","101011","0","100","0","1"
"620390060","0","0","4","0","2","0","0","600110632","61001010","0","0","0","0","703","620300060","1","10","0","63001","10011008","0","0","63001","1","0","0","0","0","0","0","600000560","2","60021","0","620120058","101011","0","100","0","1"
"620390061","0","0","4","0","2","0","0","600110642","61001010","0","0","0","0","713","620300061","1","10","0","64001","10011008","0","0","64001","1","0","0","0","0","0","0","600000561","2","60021","0","620120059","101011","0","100","0","1"
"620390062","0","0","4","0","2","0","0","600110652","61001010","0","0","0","0","722","620300062","1","10","0","65001","10011008","0","0","65001","1","0","0","0","0","0","0","600000562","2","60021","0","620120060","101011","0","100","0","1"
