4d9620729ec5df76aa4be95c3e126ebdb325d7315311d461b746b6d9fe9bcb32,a7034998a644ca224cd5d54c58cbb597029e8f5b32d4fe276cab1051221b4072,b32ba7ecd9c5cbf59daf0a7e6e8c4d21c0e3aec5f91f707af12116113dfd8f84,e452d68251d252a689a234f2206775a7191a6f73ddb1becb051bb2b5a3a67382
"502506","5025","10007","5400"
"502507","5025","10001","6800"
"502508","5025","10003","7750"
"502509","5025","10013","8100"
"502601","5026","10013","1050"
"502602","5026","10015","2050"
"502603","5026","10007","2850"
"502604","5026","10005","3525"
"502605","5026","11003","4600"
"502606","5026","10001","6000"
"502607","5026","10010","6475"
"502608","5026","10003","7900"
"502609","5026","10004","8675"
"502701","5027","10005","925"
"502702","5027","10015","2150"
"502703","5027","10007","2900"
"502704","5027","10004","4275"
"502705","5027","10013","4650"
"502706","5027","11003","5550"
"502707","5027","10010","6525"
"502708","5027","10001","7800"
"502709","5027","10003","8800"
"502801","5028","10004","1375"
"502802","5028","10004","2275"
"502803","5028","10004","3175"
"502804","5028","10005","3425"
"502805","5028","10002","4700"
"502806","5028","10007","5400"
"502807","5028","10007","6300"
"502808","5028","10004","7675"
"502809","5028","10004","8575"
"502901","5029","10004","1275"
"502902","5029","10004","2125"
"502903","5029","10004","3025"
"502904","5029","10004","3925"
"502905","5029","10005","4125"
"502906","5029","10007","5200"
"502907","5029","10007","6150"
"502908","5029","10002","7200"
"502909","5029","10004","8475"
"503001","5030","10007","700"
"503002","5030","10004","2075"
"503003","5030","10004","2975"
"503004","5030","10004","3975"
"503005","5030","10004","4825"
"503006","5030","10007","5300"
"503007","5030","10004","6675"
"503008","5030","10002","7250"
"503009","5030","10005","7725"
"503101","5031","10010","975"
"503102","5031","11003","1800"
"503103","5031","10010","2775"
"503104","5031","10009","3900"
"503105","5031","10009","4800"
"503106","5031","10009","5700"
"503107","5031","10010","6375"
"503108","5031","11003","7200"
"503109","5031","10010","8175"
"503201","5032","10010","1075"
"503202","5032","10009","2300"
"503203","5032","10010","2875"
"503204","5032","10010","3825"
"503205","5032","11003","4600"
"503206","5032","10010","5625"
"503207","5032","10009","6750"
"503208","5032","10009","7600"
"503209","5032","11003","8300"
"503301","5033","10009","1350"
"503302","5033","10010","2025"
"503303","5033","10010","2925"
"503304","5033","10010","3775"
"503305","5033","10009","5000"
"503306","5033","10009","5800"
"503307","5033","10010","6475"
"503308","5033","11003","7350"
"503309","5033","11003","8200"
"503401","5034","11012","1400"
"503402","5034","11012","2300"
"503403","5034","11012","3200"
"503404","5034","10013","3600"
"503405","5034","10013","4500"
"503406","5034","10013","5400"
"503407","5034","10015","6450"
"503408","5034","10003","7750"
"503409","5034","11004","8100"
"503501","5035","10015","950"
"503502","5035","11012","2150"
"503503","5035","10013","2550"
"503504","5035","11012","3900"
"503505","5035","11004","4300"
"503506","5035","10013","5250"
"503507","5035","10003","6700"
"503508","5035","10013","7050"
"503509","5035","11012","8400"
"503601","5036","11004","700"
"503602","5036","11012","2100"
"503603","5036","11012","3100"
"503604","5036","10013","3500"
"503605","5036","10013","4400"
"503606","5036","10003","5750"
"503607","5036","11012","6600"
"503608","5036","10013","7100"
"503609","5036","10015","8100"
"503701","5037","10007","900"
"503702","5037","10005","1625"
"503703","5037","11001","2700"
"503704","5037","10003","4150"
"503705","5037","10003","5050"
"503706","5037","11012","5900"
"503707","5037","11003","6300"
"503708","5037","11003","7200"
"503709","5037","11004","8100"
"503710","5037","10002","9200"
"503801","5038","10003","1650"
"503802","5038","10005","1725"
"503803","5038","11012","3300"
"503804","5038","10007","3750"
"503805","5038","11003","4600"
"503806","5038","10003","6100"
"503807","5038","11003","6400"
"503808","5038","11001","7300"
"503809","5038","10002","8500"
"503810","5038","11004","9200"
"503901","5039","11001","1000"
"503902","5039","11012","2500"
"503903","5039","10005","2675"
"503904","5039","11004","3800"
"503905","5039","10003","5250"
"503906","5039","10003","6050"
"503907","5039","10002","6700"
"503908","5039","11003","7400"
"503909","5039","11003","8200"
"503910","5039","10007","9150"
"504001","5040","10010","975"
"504002","5040","10010","1875"
"504003","5040","10010","2775"
"504004","5040","10002","3800"
"504005","5040","10001","5000"
"504006","5040","11012","5900"
"504007","5040","10010","6375"
"504008","5040","11004","7200"
"504009","5040","10010","8175"
"504010","5040","10013","9000"
"504101","5041","10010","775"
"504102","5041","10013","1600"
"504103","5041","10010","2675"
"504104","5041","10001","3900"
"504105","5041","10010","4425"
"504106","5041","10002","5500"
"504107","5041","10010","6175"
"504108","5041","11012","7550"
"504109","5041","10010","8025"
"504110","5041","11004","8850"
"504201","5042","10010","875"
"504202","5042","10010","1775"
"504203","5042","10001","3000"
"504204","5042","10013","3500"
"504205","5042","10010","4475"
"504206","5042","10010","5275"
"504207","5042","11004","6150"
"504208","5042","10002","7300"
"504209","5042","10010","7975"
"504210","5042","11012","9400"
"504301","5043","10004","1375"
"504302","5043","10013","1800"
"504303","5043","10009","3000"
"504304","5043","11004","3600"
"504305","5043","11003","4500"
"504306","5043","11012","5900"
"504307","5043","10005","6125"
"504308","5043","10001","7700"
"504309","5043","10001","8600"
"504310","5043","10002","9200"
"504401","5044","10004","1575"
"504402","5044","11003","1950"
"504403","5044","10005","2725"
"504404","5044","10002","3950"
"504405","5044","10013","4600"
"504406","5044","11004","5550"
"504407","5044","11012","7000"
"504408","5044","10009","7650"
"504409","5044","10001","8700"
"504410","5044","10001","9700"
"504501","5045","11012","1500"
"504502","5045","11004","2000"
"504503","5045","10013","2800"
"504504","5045","10004","4275"
"504505","5045","10001","5150"
"504506","5045","10005","5425"
"504507","5045","10002","6650"
"504508","5045","10001","7800"
"504509","5045","11003","8250"
"504510","5045","10009","9450"
"504601","5046","10009","1200"
"504602","5046","10009","2100"
"504603","5046","10009","3000"
"504604","5046","11002","3600"
"504605","5046","11001","4500"
"504606","5046","11003","5400"
"504607","5046","11012","6800"
"504608","5046","10004","7675"
"504609","5046","11012","8600"
"504610","5046","10004","9475"
"504701","5047","10009","1100"
"504702","5047","10004","2075"
"504703","5047","10009","2850"
"504704","5047","11001","3400"
"504705","5047","11002","4300"
"504706","5047","11012","5700"
"504707","5047","11012","6650"
"504708","5047","11003","7100"
"504709","5047","10004","8425"
"504710","5047","10009","9200"
"504801","5048","10009","1000"
"504802","5048","10004","2125"
"504803","5048","11012","3000"
"504804","5048","10004","3925"
"504805","5048","10009","4650"
"504806","5048","11003","5250"
"504807","5048","11001","6100"
"504808","5048","10009","7300"
"504809","5048","11002","7900"
"504810","5048","11012","9350"
"504901","5049","10013","900"
"504902","5049","11004","1800"
"504903","5049","10013","2700"
"504904","5049","10015","3750"
"504905","5049","11003","4500"
"504906","5049","10015","5550"
"504907","5049","10004","6775"
"504908","5049","10005","7025"
"504909","5049","10004","8575"
"504910","5049","10002","9200"
"505001","5050","10013","1050"
"505002","5050","10002","2150"
"505003","5050","10004","3375"
"505004","5050","10015","3950"
"505005","5050","10015","4850"
"505006","5050","10004","6025"
"505007","5050","11004","6450"
"505008","5050","11003","7300"
"505009","5050","10013","8200"
"505010","5050","10005","9025"
"505101","5051","10013","1000"
"505102","5051","11003","2000"
"505103","5051","10005","2625"
"505104","5051","10015","3900"
"505105","5051","11004","4650"
"505106","5051","10002","5700"
"505107","5051","10013","6400"
"505108","5051","10015","7550"
"505109","5051","10004","8725"
"505110","5051","10004","9575"
"505201","5052","11012","1400"
"505202","5052","10003","2350"
"505203","5052","10003","3250"
"505204","5052","10001","4100"
"505205","5052","10003","5050"
"505206","5052","10003","5950"
"505207","5052","10015","6450"
"505208","5052","10003","7750"
"505209","5052","10003","8650"
"505210","5052","11004","9000"
"505301","5053","11012","1300"
"505302","5053","10003","2250"
"505303","5053","10003","3100"
"505304","5053","10003","3950"
"505305","5053","10003","4900"
"505306","5053","11004","5200"
"505307","5053","10003","6650"
"505308","5053","10001","7600"
"505309","5053","10003","8550"
"505310","5053","10015","9000"
"505401","5054","10003","1300"
"505402","5054","11004","1650"
"505403","5054","10003","3050"
"505404","5054","10003","4050"
"505405","5054","10003","4950"
"505406","5054","10015","5450"
"505407","5054","11012","6650"
"505408","5054","10003","7550"
"505409","5054","10003","8450"
"505410","5054","10001","9400"
"505501","5055","10003","1450"
"505502","5055","10009","2100"
"505503","5055","10003","3250"
"505504","5055","10010","3675"
"505505","5055","10015","4650"
"505506","5055","10010","5475"
"505507","5055","10015","6450"
"505508","5055","11004","7200"
"505509","5055","11004","8100"
"505510","5055","11004","9000"
"505601","5056","10003","1650"
"505602","5056","10010","2075"
"505603","5056","10003","3350"
"505604","5056","10010","3825"
"505605","5056","10015","4750"
"505606","5056","11004","5600"
"505607","5056","10015","6600"
"505608","5056","11004","7400"
"505609","5056","10009","8550"
"505610","5056","11004","9100"
"505701","5057","10010","1075"
"505702","5057","11004","1900"
"505703","5057","10015","3050"
"505704","5057","10010","3775"
"505705","5057","11004","4700"
"505706","5057","11004","5500"
"505707","5057","10003","7050"
"505708","5057","10003","7850"
"505709","5057","10009","8600"
"505710","5057","10015","9300"
"505801","5058","10003","1450"
"505802","5058","10003","2350"
"505803","5058","10003","3250"
"505804","5058","11004","3600"
"505805","5058","10002","4700"
"505806","5058","11004","5400"
"505807","5058","10005","6125"
"505808","5058","10001","7700"
"505809","5058","10001","8600"
"505810","5058","10004","9475"
"505901","5059","10004","1225"
"505902","5059","10001","2100"
"505903","5059","10003","3100"
"505904","5059","10002","3700"
"505905","5059","10005","4125"
"505906","5059","10001","5800"
"505907","5059","11004","6100"
"505908","5059","10003","7600"
"505909","5059","10003","8500"
"505910","5059","11004","8800"
"506001","5060","10004","1275"
"506002","5060","11004","1650"
"506003","5060","10005","2425"
"506004","5060","10003","3950"
"506005","5060","11004","4350"
"506006","5060","10003","5800"
"506007","5060","10001","6700"
"506008","5060","10002","7300"
"506009","5060","10001","8400"
"506010","5060","10003","9400"
"600101","6001","5","625"
"600102","6001","14","1350"
"600103","6001","19","2250"
"600104","6001","2","3400"
"600105","6001","2","4200"
"600106","6001","11","5000"
"600107","6001","3","6150"
"600108","6001","3","6950"
"600109","6001","12","7950"
"600110","6001","12","8750"
"600201","6002","5","825"
"600202","6002","19","1650"
"600203","6002","3","3150"
"600204","6002","12","4050"
"600205","6002","14","3900"
"600206","6002","2","5100"
"600207","6002","12","6550"
"600208","6002","3","7100"
"600209","6002","11","7500"
"600210","6002","2","8350"
"600301","6003","3","1450"
"600302","6003","12","2450"
"600303","6003","2","2700"
"600304","6003","14","3100"
"600305","6003","3","4650"
"600306","6003","12","5700"
"600307","6003","2","5950"
"600308","6003","11","6700"
"600309","6003","5","7225"
"600310","6003","19","8050"
"600401","6004","1012","1300"
"600402","6004","2","1800"
"600403","6004","2","2600"
"600404","6004","1","3700"
"600405","6004","11","4200"
"600406","6004","11","5000"
"600407","6004","1004","5600"
"600408","6004","1003","6400"
"600409","6004","1004","7200"
"600410","6004","11","8200"
"600501","6005","1003","700"
"600502","6005","11","1650"
"600503","6005","11","2400"
"600504","6005","11","3200"
"600505","6005","1012","4400"
"600506","6005","2","4800"
"600507","6005","1","5950"
"600508","6005","1004","6300"
"600509","6005","2","7300"
"600510","6005","1004","7800"
"600601","6006","1","1150"
"600602","6006","11","1600"
"600603","6006","1004","2250"
"600604","6006","1004","3050"
"600605","6006","2","4050"
"600606","6006","2","4900"
"600607","6006","11","5700"
"600608","6006","1012","6700"
"600609","6006","11","7250"
"600610","6006","1003","7900"
"600701","6007","12","1550"
"600702","6007","12","2350"
"600703","6007","12","3150"
"600704","6007","1013","3350"
"600705","6007","13","4000"
"600706","6007","16","4900"
"600707","6007","1","6100"
"600708","6007","1","6900"
"600709","6007","17","7700"
"600710","6007","17","8500"
"600801","6008","13","900"
"600802","6008","12","2500"
"600803","6008","12","3300"
"600804","6008","17","3800"
"600805","6008","17","4600"
"600806","6008","12","5650"
"600807","6008","16","5850"
"600808","6008","1013","6700"
"600809","6008","1","7800"
"600810","6008","1","8600"
"600901","6009","13","950"
"600902","6009","12","2550"
"600903","6009","17","3000"
"600904","6009","17","3850"
"600905","6009","1","4700"
"600906","6009","1013","5100"
"600907","6009","16","5800"
"600908","6009","1","7000"
"600909","6009","12","8100"
"600910","6009","12","8950"
"601001","6010","14","550"
"601002","6010","14","1350"
"601003","6010","14","2150"
"601004","6010","19","3050"
"601005","6010","14","3750"
"601006","6010","11","5000"
"601007","6010","1003","5600"
"601008","6010","1002","6400"
"601009","6010","1013","7350"
"601010","6010","1013","8150"
"601101","6011","14","450"
"601102","6011","1013","1600"
"601103","6011","1003","2300"
"601104","6011","1002","3050"
"601105","6011","14","3550"
"601106","6011","11","4900"
"601107","6011","19","5300"
"601108","6011","14","6000"
"601109","6011","14","6850"
"601110","6011","1013","8050"
"601201","6012","1002","650"
"601202","6012","1003","1400"
"601203","6012","1013","2400"
"601204","6012","14","2750"
"601205","6012","19","3750"
"601206","6012","1013","4800"
"601207","6012","11","5700"
"601208","6012","14","6050"
"601209","6012","14","6800"
"601210","6012","14","7600"
"601301","6013","16","900"
"601302","6013","1003","1600"
"601303","6013","1003","2400"
"601304","6013","9","3500"
"601305","6013","9","4300"
"601306","6013","1004","4800"
"601307","6013","2","5800"
"601308","6013","11","6600"
"601309","6013","2","7400"
"601310","6013","11","8200"
"601401","6014","9","1300"
"601402","6014","1003","1800"
"601403","6014","1003","2550"
"601404","6014","2","3500"
"601405","6014","11","4400"
"601406","6014","11","5100"
"601407","6014","1004","5800"
"601408","6014","9","6850"
"601409","6014","2","7500"
"601410","6014","16","8250"
"601501","6015","1003","900"
"601502","6015","2","1900"
"601503","6015","1004","2500"
"601504","6015","1003","3400"
"601505","6015","2","4350"
"601506","6015","11","5150"
"601507","6015","9","6050"
"601508","6015","16","6600"
"601509","6015","9","7700"
"601510","6015","11","8400"
"601601","6016","5","625"
