taq_no,genre,taq_type,difficulty,word,chunk,detail,detail_2,assist_detail,image_id,char_no_1,char_no_2,char_no_3,char_no_4,char_no_5,input_type_1,input_type_2,input_type_3,input_type_4,input_type_5
"3185","3","2","1","วาไรตี้","","สิ่งนี้เรียกว่าอะไร?","ประเภทของรายการทีวี มีรายการมากมาย เช่น รายการตลก รายการพูดคุย เกม ฯลฯ และมีลักษณะความบันเทิงที่เข้มข้น","รายการวาไรตี้","0","ว","า","ไ","ร","ตี้","7","7","7","7","7"
"3186","3","2","2","ปโปโร","","สิ่งนี้เรียกว่าอะไร?","เทศกาลหิมะและน้ำแข็งที่ใหญ่ที่สุดในโลกจัดขึ้นที่เมืองใด","เมืองซัปโปโร","0","ป","โ","ป","โ","ร","7","7","7","7","7"
"3187","3","2","2","เลวินชี","เลโอนาร์โด ดา วินชี","สิ่งนี้เรียกว่าอะไร?","ศิลปินชาวอิตาลีที่มีชื่อเสียงคนใดที่เป็นนักประดิษฐ์ นักดนตรี และนักวิทยาศาสตร์","เลโอนาร์โด ดา วินชี","0","เ","ล","วิ","น","ชี","7","7","7","7","7"
"3188","3","2","1","องเจ็ด","","สิ่งนี้เรียกว่าอะไร?","เลขที่เรียงกันสามตัวติดต่อกัน มักพบเห็นได้ในเครื่องสล็อต และเชื่อกันว่าเป็นเลขนำโชค","ตองเจ็ด","0","อ","ง","เ","จ็","ด","7","7","7","7","7"
"3189","3","2","3","ITYSF","DIY = DO IT YOUSELF","คำศัพท์นี้หมายถึงอะไร?","","DIY = DO IT YOUSELF","0","I","T","Y","S","F","2","2","2","2","2"
"3190","3","2","3","ทสาบซี","ทะเลสาบเดดซี","สิ่งนี้เรียกว่าอะไร?","ทะเลสาบที่มีน้ำเค็มที่สุดในโลก","ทะเลสาบเดดซี","0","ท","ส","า","บ","ซี","7","7","7","7","7"
"3191","3","2","2","ศธิเบต","","สิ่งนี้เรียกว่าอะไร?","ประเทศที่อยู่สูงที่สุดในโลก","ประเทศธิเบต","0","ศ","ธิ","เ","บ","ต","7","7","7","7","7"
"3192","3","2","1","าคริสต์","","สิ่งนี้เรียกว่าอะไร?","ศาสนาที่คนทั่วโลกนับถือมากที่สุด","ศาสนาคริสต์","0","า","ค","ริ","ส","ต์","7","7","7","7","7"
"3193","3","2","2","อกิบระ","อากิฮาบาระ","สิ่งนี้เรียกว่าอะไร?","สวรรค์ของเหล่าโอตาคุ คือย่านใดในเมืองโตเกียว","อากิฮาบาระ","0","อ","กิ","บ","ร","ะ","7","7","7","7","7"
"3194","3","2","1","EPORT","E-SPORTS","สิ่งนี้เรียกว่าอะไร?","คำที่ได้รับความนิยมในช่วงไม่กี่ปีที่ผ่านมาเพื่อถือว่าเกมดิจิทัลเป็นกีฬา","E-SPORTS","0","E","P","O","R","T","2","2","2","2","2"
"3195","3","2","2","ไม้แห้ง","","สิ่งนี้เรียกว่าอะไร?","ดอกไม้สดที่ผ่านกระบวนการพิเศษเพื่อป้องกันไม่ให้เหี่ยวเฉา เพื่อใช้ประดับ","ดอกไม้แห้ง","0","ไ","ม้","แ","ห้","ง","7","7","7","7","7"
"3196","3","2","1","Survi","","คำศัพท์นี้หมายถึงอะไร?","เกมเอาชีวิตรอด","Survival Game","0","S","u","r","v","i","2","3","3","3","3"
"3197","3","2","1","แปซิฟิก","","สิ่งนี้เรียกว่าอะไร?","ชื่อมหาสมุทรที่ใหญ่ที่สุดในโลก","แปซิฟิก","0","แ","ป","ซิ","ฟิ","ก","7","7","7","7","7"
"3199","3","2","3","ชามัทฉ","","สิ่งนี้เรียกว่าอะไร?","ชาเขียวชนิดผงละเอียดที่ใช้ในพิธีชงชา มีรสชาติขมเล็กน้อยและมีกลิ่นหอม","ชามัทฉะ","0","ช","า","มั","ท","ฉ","7","7","7","7","7"
"3200","3","2","2","ป็ดคลง","ก้าบๆๆ เป็ดอาบน้ำในคลอง","สิ่งนี้เรียกว่าอะไร?","เป็นเพลงที่ง่ายๆ และสนุกสำหรับเด็ก ร้องตามได้ง่าย และยังช่วยให้เด็กได้เรียนรู้เกี่ยวกับสัตว์น้ำและธรรมชาติ","ก้าบๆๆ เป็ดอาบน้ำในคลอง","0","ป็","ด","ค","ล","ง","7","7","7","7","7"
"3201","3","2","3","Batma","","สิ่งนี้เรียกว่าอะไร?","ตัวละครซูเปอร์ฮีโร่ชื่อดัง เป็นมนุษย์ค้างคาวที่ต่อสู้กับเหล่าอาชญากรรมในเมือง","Batman","0","B","a","t","m","a","2","3","3","3","3"
"3202","3","2","1","าเหว่า","","สิ่งนี้คืออะไร?","เพลงกล่อมเด็กที่เก่าแก่เพลงหนึ่งของไทย เล่าเรื่องราวของนกกาเหว่าและแม่กา","นกกาเหว่า","0","า","เ","ห","ว่","า","7","7","7","7","7"
"3204","3","2","1","เด็ทาร","เด็กทารก","สิ่งนี้เรียกว่าอะไร?","[ตีนเท่าฝาหอย] หมายถึงสิ่งใด","เด็กทารก","0","เ","ด็","ท","า","ร","7","7","7","7","7"
"3205","3","2","1","บิกเบน","","สิ่งนี้เรียกว่าอะไร?","หอนาฬิกาที่มีชื่อเสียงและเป็นที่รู้จักมากที่สุดทั่วโลก สัญลักษณ์สำคัญของประเทศอังกฤษ","บิกเบน","0","บิ","ก","เ","บ","น","7","7","7","7","7"
"3206","3","2","1","แซลมอ","","สิ่งนี้เรียกว่าอะไร?","ปลาที่อาศัยในทะเลแต่วางไข่ในน้ำจืด มีจุดเด่นที่เนื้อสีส้มอมชมพูที่สวยงาม","ปลาแซลมอน","0","แ","ซ","ล","ม","อ","7","7","7","7","7"
