a42f622b2144ac16231d0ebd9676406f5fe3b7ccd2de799df5fd286b0d4d9d9b,cdc9b275ccd3d9a083aabd3b1d89427954c2846803849e5b85a73665e0ebaeb2,41747ac3b9327c744f425e9d92b264e610c415a7b0a4f3ec38b461ebae9404cf,7c49604cb72d70e3c873ae1ea0da6147af00232df84664deabc9e3d557fe4dad,6268968c063bd013909ff548b5a19fd3b416e873d67722b6ec91e75b0fff40a9,a7a3c8a560bae74cf4379cbf4eb4d813fa538f1b31345814cf28c7dec690fb52,b7f12eaf92ca9745cdf56ed4eed8ae825206851f382b22f5e252e32b29b70689,940075e488150a49d7ed8a7822b1732c0b02d9ade11bd0745097fe92d2be4ea8,b77d07abd821ba64f1b253cad1d27c6b7e6f431b54aa509031f8f32e15b66c67,9b7f6f2f2f6e36737ca4f13565b93f6219662f22cc67d0588a48c1563757fa7d,2033dbcbbf047626202bfe97863fd3b36217f393be0fc1f054a3b9d456f01965
"514049","514","弟くん！\nはいこれ、美味しいよ。\nあーん！","0","0","104931","11","1","0.5","0","8"
"514050","514","nop_14_shizuru_talk_joy","","0.2","104931","3","","","","1"
"514051","514","","","","1","93","","","",""
"514052","514","nop_14_shizuru_feed_in","1","0.2","104931","3","nop_14_shizuru_feed_loop","","0","0"
"514053","514","nop_14_shizuru_feed_in","1","0","2","3","nop_14_shizuru_feed_loop","","0","0"
"514054","514","","","","514049","91","","","",""
"514055","514","vo_drama_10082014_007","","","vo_drama_10082014","21","0","","","0"
"514056","514","あーー！\nお兄ちゃん！\nこっちも美味しかったですよ！\nどうぞ！","0","0","101131","11","1","0.5","0","8"
"514057","514","nop_talk_anger2","","0.2","101131","3","","","","1"
"514058","514","1","","","1","93","","","",""
"514059","514","nop_14_rino_look_talk_joy4","","0.2","101131","3","","","","1"
"514060","514","1","","","1","93","","","",""
"514061","514","nop_14_rino_feed_in","1","0.2","101131","3","nop_14_rino_feed_loop","","0","0"
"514062","514","nop_14_rino_feed_in","1","0","1","3","nop_14_rino_feed_loop","","0","0"
"514063","514","","","","514056","91","","","",""
"514064","514","vo_drama_10082014_008","","","vo_drama_10082014","21","0","","","0"
"514065","514","大丈夫かい？\nははっ、キミのまわりは\n相変わらず賑やかだね。\n少なくとも退屈はしなくてよさそうだ。","0","0","106831","11","1","0.5","0","8"
"514066","514","nop_talk_bitter","","0.2","106831","3","","","","1"
"514067","514","1","","","4","93","","","",""
"514068","514","nop_talk_arm_crossed_joy","1","0.2","106831","3","nop_talk_arm_crossed_loop_joy","","0","0"
"514069","514","","","","514065","91","","","",""
"514070","514","0","","","0.5","93","","","",""
"515001","515","102931","-270","1.95","1","1","150","nop_idle_joy1","1","105"
"515002","515","104211","-255","1.95","1","1","-150","nop_idle_wish","0","103"
"515003","515","105411","-275","1.95","1","1","-300","nop_15_tsumugi_idle_arm_crossed","0","104"
"515004","515","0","","","0.5","93","","","",""
"515005","515","vo_drama_10082015_001","","","vo_drama_10082015","21","0","","","0"
"515006","515","あけましておめでとう！\nカルミナ新年ライブにようこそ！\n……じゃなくて、呼んでもらったのは\n私たちのほうだったね。ごめん！","0","0","102931","11","1","0.5","0","6"
"515007","515","nop_15_nozomi_talk_joy","","0.2","102931","3","","","","1"
"515008","515","1","","","2.5","93","","","",""
"515009","515","nop_15_nozomi_start","1","0.2","102931","3","nop_15_nozomi_start_loop","","0.2","0"
"515010","515","1","","","3","93","","","",""
"515011","515","nop_talk_bitter","","0.2","102931","3","","","","1"
"515012","515","","","","515006","91","","","",""
"515013","515","1","","","0.2","93","","","",""
"515014","515","nop_idle_bitter","","0.2","102931","3","","","","1"
"515015","515","vo_drama_10082015_002","","","vo_drama_10082015","21","0","","","0"
"515016","515","もう、ノゾミってば。\nすみません、先ほどまで\nリハーサルをしていたので……\n今日はお招きありがとうございます。","0","0","104211","11","1","0.5","0","5"
"515017","515","nop_talk_worry","","0.2","104211","3","","","","1"
"515018","515","1","","","3","93","","","",""
"515019","515","nop_talk_wish4","","0.2","104211","3","","","","1"
"515020","515","1","","","5","93","","","",""
"515021","515","nop_talk_joy3","","0.2","104211","3","","","","1"
"515022","515","1","","","1.5","93","","","",""
"515023","515","nop_bow2","1","0.2","104211","3","nop_idle_normal","","0.2","0"
"515024","515","","","","515016","91","","","",""
"515025","515","vo_drama_10082015_003","","","vo_drama_10082015","21","0","","","0"
"515026","515","まったく、騎士さんは\n誘ってくるのが急なんですから。\nアイドルは年末年始も\nスケジュールいっぱいなんですよ？","0","0","105411","11","1","0.5","0","7"
"515027","515","nop_talk_sad2","","0.2","105411","3","","","","1"
"515028","515","1","","","4.5","93","","","",""
"515029","515","nop_talk_anger","","0.2","105411","3","","","","1"
"515030","515","","","","515026","91","","","",""
"515031","515","nop_idle_anger","","0.2","105411","3","","","","1"
"515032","515","vo_drama_10082015_004","","","vo_drama_10082015","21","0","","","0"
"515033","515","ふふっ。お誘いを受けてから\nまっさきに『行きましょう！』　\nって言ったのはツムギなのにね。","0","0","102931","11","1","0.5","0","8"
"515034","515","nop_talk_bitter","","0.2","102931","3","","","","1"
"515035","515","1","","","1.5","93","","","",""
"515036","515","nop_talk_thinking","","0.2","102931","3","","","","1"
"515037","515","","","","515033","91","","","",""
"515038","515","nop_idle_thinking","","0.2","102931","3","","","","1"
"515039","515","vo_drama_10082015_005","","","vo_drama_10082015","21","0","","","0"
"515040","515","ノ、ノゾミさん！\nそれは、レイ様も来られるんじゃないか\nって思っただけですから！","0","0","105411","11","1","0.5","0","6"
"515041","515","nop_talk_surprise2","","0.2","105411","3","","","","1"
"515042","515","1","","","1.75","93","","","",""
"515043","515","nop_talk_anger2","","0.2","105411","3","","","","1"
"515044","515","","","","515040","91","","","",""
"515045","515","nop_idle_anger2","","0.2","105411","3","","","","1"
"515046","515","vo_drama_10082015_006","","","vo_drama_10082015","21","0","","","0"
"515047","515","確かに沢山の人が来られてますね。\nプロデューサーさんも\n楽しそうにしてました。","0","0","104211","11","1","0.5","0","7"
"515048","515","nop_talk_wish","","0.2","104211","3","","","","1"
"515049","515","","","","515047","91","","","",""
"515050","515","nop_idle_wish","","0.2","104211","3","","","","1"
"515051","515","vo_drama_10082015_007","","","vo_drama_10082015","21","0","","","0"
"515052","515","こんなに人が集まったのも\nきっとキミの人望だね。","0","0","102931","11","1","0.5","0","6"
"515053","515","nop_15_nozomi_talk_joy","","0.2","102931","3","","","","1"
"515054","515","","","","515052","91","","","",""
"515055","515","nop_idle_joy1","","0.2","102931","3","","","","1"
"515056","515","vo_drama_10082015_008","","","vo_drama_10082015","21","0","","","0"
"515057","515","そういえばさっきプロデューサーが\nこの会場に来てる連中を\n今度のライブに呼んでやったらどうだ\nって言ってましたけど……","0","0","105411","11","1","0.5","0","7"
"515058","515","nop_talk_surprise1","","0.2","105411","3","","","","1"
"515059","515","1","","","2","93","","","",""
"515060","515","nop_talk_thinking","","0.5","105411","3","","","","1"
"515061","515","1","","","5","93","","","",""
"515062","515","nop_talk_surprise1","","0.2","105411","3","","","","1"
"515063","515","","","","515057","91","","","",""
"515064","515","nop_idle_surprise1","","0.2","105411","3","","","","1"
"515065","515","vo_drama_10082015_009","","","vo_drama_10082015","21","0","","","0"
"515066","515","それいいね！\n迷惑じゃないならぜひ招待したいな。\nみんなはどう？","0","0","102931","11","1","0.5","0","5"
"515067","515","nop_talk_joy2","","0.2","102931","3","","","","1"
"515068","515","1","","","2","93","","","",""
"515069","515","nop_talk_normal","","0.2","102931","3","","","","1"
"515070","515","","","","515066","91","","","",""
"515071","515","nop_idle_normal","","0.2","102931","3","","","","1"
"515072","515","vo_drama_10082015_010","","","vo_drama_10082015","21","0","","","0"
"515073","515","私もお招きしたいです。\n素敵な新年会に呼んでいただいた\nお礼がしたいですから。","0","0","104211","11","1","0.5","0","7"
"515074","515","nop_talk_joy1","","0.2","104211","3","","","","1"
"515075","515","1","","","2.25","93","","","",""
"515076","515","nop_talk_wish","","0.2","104211","3","","","","1"
"515077","515","","","","515073","91","","","",""
"515078","515","nop_idle_wish","","0.2","104211","3","","","","1"
"515079","515","vo_drama_10082015_011","","","vo_drama_10082015","21","0","","","0"
"515080","515","そうなると次のライブも\n完璧にやりますよ。\nレイ様も呼ぶんですからね！","0","0","105411","11","1","0.5","0","6"
"515081","515","nop_talk_guts2","1","0.2","105411","3","nop_talk_guts2_loop","","0.2","0"
"515082","515","1","","","3.5","93","","","",""
"515083","515","nop_talk_doya","1","0.2","105411","3","nop_talk_doya_loop","","0.2","0"
"515084","515","","","","515080","91","","","",""
"515085","515","nop_idle_doya","","0.2","105411","3","","","","1"
"515086","515","vo_drama_10082015_012","","","vo_drama_10082015","21","0","","","0"
"515087","515","やる気十分だね！\nじゃあ帰ったらさっそく\nリハーサルの続きをしよう！","0","0","102931","11","1","0.5","0","6"
"515088","515","nop_talk_joy2","","0.2","102931","3","","","","1"
"515089","515","1","","","2","93","","","",""
"515090","515","nop_talk_joy1","","0.2","102931","3","","","","1"
"515091","515","","","","515087","91","","","",""
"515092","515","nop_idle_joy1","","0.2","102931","3","","","","1"
"515093","515","vo_drama_10082015_013","","","vo_drama_10082015","21","0","","","0"
"515094","515","新しい年の始まりに相応しい\n素敵なライブにしてみせます。","0","0","104211","11","1","0.5","0","7"
"515095","515","nop_talk_joy3_blink","","0.2","104211","3","","","","1"
"515096","515","","","","515094","91","","","",""
"515097","515","nop_idle_joy1","","0.2","104211","3","","","","1"
"515098","515","vo_drama_10082015_014","","","vo_drama_10082015","21","0","","","0"
"515099","515","完璧なステージを\nお見せしますから。\n期待しててください。","0","0","105411","11","1","0.5","0","8"
"515100","515","nop_15_tsumugi_talk_arm_crossed","1","0.2","105411","3","nop_15_tsumugi_talk_arm_crossed_loop","","0.2","0"
"515101","515","1","","","2.5","93","","","",""
"515102","515","nop_talk_arm_crossed_loop_joy","","0.2","105411","3","","","","1"
"515103","515","","","","515099","91","","","",""
"515104","515","nop_idle_arm_crossed_joy","","0.2","105411","3","","","","1"
"515105","515","vo_drama_10082015_015","","","vo_drama_10082015","21","0","","","0"
"515106","515","今年も私たちカルミナは\n全力でアイドルするから！\n見逃しちゃ、だめだよ♪","0","0","102931","11","1","0.5","0","6"
"515107","515","nop_talk_joy2","","0.2","102931","3","","","","1"
"515108","515","","","","3","93","","","",""
"515109","515","nop_15_cmn_last","1","0.2","102931","3","nop_talk_joy1_wink","","0.2","0"
"515110","515","","","","515106","91","","","",""
"515111","515","nop_talk_guts4","1","0.2","102931","3","nop_idle_guts4","","0.2","0"
"515112","515","","","","0.2","93","","","",""
"515113","515","nop_talk_guts2","1","0.2","104211","3","nop_idle_guts2","","0.2","0"
"515114","515","","","","0.1","93","","","",""
"515115","515","nop_talk_guts2","1","0.2","105411","3","nop_idle_guts2","","0.2","0"
"515116","515","0","","","1","93","","","",""
"516001","516","106731","-255","1.95","1","1","150","nop_idle_normal","1","105"
"516002","516","106631","-255","1.95","1","1","-150","nop_idle_joy2","0","101"
"516003","516","106531","-275","1.95","1","1","-300","nop_16_kaya_idle_normal2","0","104"
"516004","516","2","-255","1.95","1","5","230","nop_rago_idle","1","106"
"516005","516","22","-255","1.95","1","5","150","NoItem_idle","1","106"
"516006","516","23","-255","1.95","1","5","150","NoItem","1","100"
"516007","516","1","0","0","23","6","1","","0","1"
"516008","516","1","0","0","22","6","1","","0","1"
"516009","516","0","","","0.5","93","","","",""
"516010","516","nop_talk_joy2","","0.2","106631","3","","","","1"
"516011","516","vo_drama_10082016_001","","","vo_drama_10082016","21","0","","","0"
"516012","516","さあお兄さん！　あけおめですよ！\nお年玉をよこすです！","0","0","106631","11","1","0.5","0","8"
"516013","516","1","","","2.2","93","","","",""
"516014","516","nop_16_inori_talk_doya","1","0.2","106631","3","nop_16_inori_talk_doya_loop","","0","0"
"516015","516","","","","516012","91","","","",""
"516016","516","nop_16_inori_idle_doya","","0.2","106631","3","","","","1"
"516017","516","nop_16_kaya_talk_normal","","0.2","106531","3","","","","1"
"516018","516","vo_drama_10082016_002","","","vo_drama_10082016","21","0","","","0"
"516019","516","こーら、イノリ。\nなに新年早々みっともない\n真似してんだよ。\nボスも何か言ってくれよ。","0","0","106531","11","1","0.5","0","8"
"516020","516","1","","","4","93","","","",""
"516021","516","nop_16_kaya_talk_normal2","1","0.2","106531","3","nop_16_kaya_talk_normal2_loop","","0","0"
"516022","516","","","","516019","91","","","",""
"516023","516","nop_16_kaya_idle_normal2","","0.2","106531","3","","","","1"
"516024","516","nop_talk_joy1","","0.2","106731","3","","","","1"
"516025","516","vo_drama_10082016_003","","","vo_drama_10082016","21","0","","","0"
"516026","516","それにしてもすごいよね～\nこの会場には有力ギルドのマスター\nだけじゃなくて七冠に王女まで\n来てるんだもん。","0","0","106731","11","1","0.5","0","8"
"516027","516","","","","516026","91","","","",""
"516028","516","nop_idle_joy1","","0.2","106731","3","","","","1"
"516029","516","nop_16_inori_talk_nofaith","1","0.2","106631","3","nop_16_inori_talk_nofaith_loop","","0","0"
"516030","516","vo_drama_10082016_004","","","vo_drama_10082016","21","0","","","0"
"516031","516","なんか物騒なこと考えてやがるですよ？\nあたしじゃなくてこっちを\nなんとかすべきじゃないですか？\nマツリたちに突き出してやるです！！","0","0","106631","11","1","0.5","0","8"
"516032","516","1","","","4","93","","","",""
"516033","516","nop_16_inori_talk_guts","1","0.2","106631","3","nop_16_inori_talk_guts_loop","","0","0"
"516034","516","","","","516031","91","","","",""
"516035","516","nop_16_inori_idle_guts","","0.2","106631","3","","","","1"
"516036","516","nop_talk_normal","","0.2","106731","3","","","","1"
"516037","516","vo_drama_10082016_005","","","vo_drama_10082016","21","0","","","0"
"516038","516","イノリちゃんひどいな～\nそんなみんなと力を合わせて\n世界の秘密を明かしていこ～！\nって意味だよ？","0","0","106731","11","1","0.5","0","8"
"516039","516","1","","","4","93","","","",""
"516040","516","nop_talk_guts2","1","0.2","106731","3","nop_talk_guts2_loop","","0","0"
"516041","516","","","","516038","91","","","",""
"516042","516","nop_idle_wish","","0.2","106731","3","","","","1"
"516043","516","nop_16_homare_idle_wish","","0.2","22","3","","","","1"
"516044","516","nop_talk_sad","","0.2","106631","3","","","","1"
"516045","516","vo_drama_10082016_006","","","vo_drama_10082016","21","0","","","0"
"516046","516","そんなうさんくさいこと\n信用できるわけ……\nぴゃあっ！　目ッ！\n目を開けないでほしいですっ！","0","0","106631","11","1","0.5","0","8"
"516047","516","1","","","3.4","93","","","",""
"516048","516","BlackFade","","0","23","3","","","","1"
"516049","516","1","0.5","0.2","23","6","1","","0","1"
"516050","516","1","","","0.2","93","","","",""
"516051","516","1","1","0","22","6","1","","0","1"
"516052","516","nop_16_homare_talk_kaigan_wish","1","0.2","22","3","nop_16_homare_idle_kaigan_wish","","0.2","0"
"516053","516","nop_16_homare_talk_kaigan_wish","1","0.2","106731","3","nop_16_homare_idle_kaigan_wish","","0.2","0"
"516054","516","nop_surprise","1","0.2","106631","3","nop_talk_surprise2","","0.2","0"
"516055","516","0","","","1","93","","","",""
"516056","516","1","0","0.2","23","6","1","","0","1"
"516057","516","","","","516046","91","","","",""
"516058","516","nop_idle_surprise2","","0.2","106631","3","","","","1"
"516059","516","nop_15_tsumugi_talk_arm_crossed","1","0.2","106531","3","nop_15_tsumugi_talk_arm_crossed_loop","","0","0"
"516060","516","vo_drama_10082016_007","","","vo_drama_10082016","21","0","","","0"
"516061","516","はぁ……うちは年が明けても\n相変わらず、って感じだな。\nま、今年もよろしく頼むよ。","0","0","106531","11","1","0.5","0","8"
"516062","516","1","","","4","93","","","",""
"516063","516","nop_16_inori_talk_doya","1","0.2","106531","3","nop_16_inori_talk_doya_loop","","0","0"
"516064","516","","","","516061","91","","","",""
"516065","516","nop_16_inori_idle_doya","","0.2","106531","3","","","","1"
"516066","516","0","","","0.5","93","","","",""
"517001","517","111031","-225","1.95","1","1","150","nop_idle_normal","1","104"
"517002","517","110931","-225","1.95","1","1","-150","nop_idle_normal","0","103"
"517003","517","110831","-255","1.95","1","1","-300","nop_17_chloe_idle_normal2","0","105"
"517004","517","0","","","0.5","93","","","",""
"517005","517","vo_drama_10082017_001","","","vo_drama_10082017","21","0","","","0"
"517006","517","きゃあああ～ん！\n無敵の歌姫カルミナちゃんたち筆頭に、\n右も左も美少女ざんまい！\n何なんですか、この顔の良い新年会！","0","0","110931","11","1","0.5","0","8"
"517007","517","nop_17_chieru_swing","1","0.2","110931","3","nop_idle_normal","","0.2","0"
"517008","517","1","","","1.5","93","","","",""
"517009","517","nop_17_chieru_ahahaStand_in","1","0.2","110931","3","nop_17_chieru_ahahaStand_loop","","0","0"
"517010","517","1","","","4","93","","","",""
"517011","517","nop_17_chieru_huhuStand_in","1","0.2","110931","3","nop_17_chieru_huhuStand_loop","","0","0"
"517012","517","","","","517006","91","","","",""
"517013","517","vo_drama_10082017_002","","","vo_drama_10082017","21","0","","","0"
"517014","517","てかメンツ濃いなァ……\nうちら完全にモブじゃん。\nアオイなんか柱に抱きついて\nがたがた震えちゃってるじゃん。","0","0","110831","11","1","0.5","0","8"
"517015","517","nop_17_chloe_talk_normal_sad","1","0.2","110831","3","nop_17_chloe_talk_normal_sad_loop","","0","0"
"517016","517","1","","","3.5","93","","","",""
"517017","517","nop_talk_worry","","0.2","110831","3","","","","1"
"517018","517","","","","517014","91","","","",""
"517019","517","nop_17_chloe_idle_normal2","","0.2","110831","3","","","","1"
"517020","517","vo_drama_10082017_003","","","vo_drama_10082017","21","0","","","0"
"517021","517","それに比してメ団の面々は豪胆だ、\n麦しゅわ煽って大騒ぎとは畏れ入る。\nさすが辣腕の事業家と言ったところか。\nとりわけアキノ君は貴族の出自だしな。","0","0","111031","11","1","0.5","0","8"
"517022","517","nop_talk_normal_suprise1","","0.2","111031","3","","","","1"
"517023","517","nop_idle_normal_suprise1","","0.2","110931","3","","","","1"
"517024","517","1","","","2.2","93","","","",""
"517025","517","nop_talk_joy1","","0.2","111031","3","","","","1"
"517026","517","1","","","4.8","93","","","",""
"517027","517","nop_talk_joy3_blink2","","0.2","111031","3","","","","1"
"517028","517","","","","517021","91","","","",""
"517029","517","nop_idle_normal","","0.2","111031","3","","","","1"
"517030","517","vo_drama_10082017_004","","","vo_drama_10082017","21","0","","","0"
"517031","517","あ、そういえば貴族って、\nなんか教訓みたいのありましたよね？\n家ガチャ当たったオレたち金持ちは\n貧乏庶民を助けるべし、みたいなやつ。","0","0","110931","11","1","0.5","0","8"
"517032","517","nop_talk_joy1_normal","","0.2","110931","3","","","","1"
"517033","517","1","","","4.3","93","","","",""
"517034","517","nop_17_chieru_talk_doya","1","0.2","110931","3","nop_17_chieru_talk_doya_loop","","0","0"
"517035","517","","","","517031","91","","","",""
"517036","517","vo_drama_10082017_005","","","vo_drama_10082017","21","0","","","0"
"517037","517","それだチエル君。\nノブレス・オブリージュ──\n大雑把に換言すれば、アキノ君は我々に\n金銭的援助をほどこす義務がある。","0","0","111031","11","1","0.5","0","8"
"517038","517","nop_17_yuni_talk_nofaith","1","0.2","111031","3","nop_17_yuni_talk_nofaith_loop","","0","0"
"517039","517","1","","","3","93","","","",""
"517040","517","nop_talk_guts2","1","0.2","111031","3","nop_talk_guts2_loop","","0","0"
"517041","517","","","","517037","91","","","",""
"517042","517","vo_drama_10082017_006","","","vo_drama_10082017","21","0","","","0"
"517043","517","あ？　そーなんすか？\nしたら、お年玉もらいに\n行ってあげなきゃ駄目じゃん。","0","0","110831","11","1","0.5","0","8"
"517044","517","nop_talk_arm_crossed_loop2","","0.2","110831","3","","","","1"
"517045","517","1","","","1.7","93","","","",""
"517046","517","nop_17_chloe_talk_normal_joy","1","0.2","110831","3","nop_17_chloe_talk_normal_joy_loop","","0","0"
"517047","517","nop_idle_joy1","","0.2","110931","3","","","","1"
"517048","517","","","","517043","91","","","",""
"517049","517","nop_17_chloe_idle_normal_joy","","0.2","110831","3","","","","1"
"517050","517","vo_drama_10082017_007","","","vo_drama_10082017","21","0","","","0"
"517051","517","てゆか、こんだけ集まってれば、\n貴族とか王族とか\nやんごとない系の人たち、\nもう何人かいるんじゃないです？","0","0","110931","11","1","0.5","0","8"
"517052","517","nop_talk_joy2","","0.2","110931","3","","","","1"
"517053","517","1","","","5","93","","","",""
"517054","517","nop_idle_surprise_kira","","0.2","111031","3","","","","1"
"517055","517","","","","517051","91","","","",""
"517056","517","nop_idle_normal","","0.2","110931","3","","","","1"
"517057","517","vo_drama_10082017_008","","","vo_drama_10082017","21","0","","","0"
"517058","517","よし、ゆくぞ諸君！\nふはは富裕層どもめ、\n身ぐるみ剥いでくれるわー！","0","0","111031","11","1","0.5","0","8"
"517059","517","nop_17_yuni_pose","1","0.2","111031","3","nop_17_yuni_pose_loop","","0","0"
"517060","517","1","","","0.7","93","","","",""
"517061","517","nop_17_chieru_smile","1","0.2","110931","3","nop_idle_normal","","0.2","0"
"517062","517","10","0","0","110931","12","0","0","0","1"
"517063","517","nop_17_chloe_04","1","0.2","110831","3","nop_17_chloe_idle_normal_joy","","0.2","0"
"517064","517","6","0","0","110831","12","0","0","0","1"
"517065","517","1","","","1","93","","","",""
"517066","517","nop_17_yuni_huhuStand_in","","0.2","111031","3","","","","0"
"517067","517","1","","","1.5","93","","","",""
"517068","517","nop_17_yuni_ahahaStand_in","1","0.2","111031","3","nop_17_yuni_ahahaStand_loop","","0","0"
"517069","517","","","","517058","91","","","",""
"517070","517","0","","","111031","4","","","",""
"517071","517","nop_run","","0.2","111031","3","","","","1"
"517072","517","1000","0","","111031","2","3","","","-225"
"517073","517","0","","","0.3","93","","","",""
"517074","517","nop_run","","0.2","110931","3","","","","1"
"517075","517","1000","0","","110931","2","3","","","-225"
"517076","517","0","","","0.1","93","","","",""
"517077","517","nop_run_joy","","0.2","110831","3","","","","1"
"517078","517","1000","0","","110831","2","3","","","-255"
"517079","517","0","","","3","93","","","",""
"517080","517","0","","","0.5","93","","","",""
"518001","518","115031","-255","1.95","1","1","-150","nop_idle_normal","0","105"
"518002","518","114711","-255","1.95","1","1","150","nop_18_muimi_idle_joy_normal","1","104"
"518003","518","118511","-275","1.95","1","1","-1000","nop_18_karin_idle_normal","0","107"
"518004","518","118031","-275","1.95","1","1","300","nop_idle_joy2","1","106"
"518005","518","0","","","0.5","93","","","",""
"518006","518","nop_18_credita_talk_surprise","","0.2","118031","3","","","","1"
"518007","518","vo_drama_10082018_001","","","vo_drama_10082018","21","0","","","0"
"518008","518","あらあらまあまあ！\nなかなかの新年会ではありませんの！\n我が【リッチモンド商工会】主催の\n新年会にも引けを取りませんわね。","0","0","118031","11","1","0.5","0","8"
"518009","518","1","","","3.5","93","","","",""
"518010","518","nop_talk_doya","1","0.2","118031","3","nop_talk_doya_loop","","0","0"
"518011","518","","","","518008","91","","","",""
"518012","518","nop_idle_doya","","0.2","118031","3","","","","1"
"518013","518","nop_18_muimi_hello","","0.2","114711","3","","","","1"
"518014","518","vo_drama_10082018_002","","","vo_drama_10082018","21","0","","","0"
"518015","518","あけましておめでとう！\nおせちも美味しいし\n最高の正月だな！","0","0","114711","11","1","0.5","0","8"
"518016","518","1","","","1.5","93","","","",""
"518017","518","nop_talk_normal","","0.2","114711","3","","","","1"
"518018","518","","","","518015","91","","","",""
"518019","518","nop_idle_normal","","0.2","114711","3","","","","1"
"518020","518","nop_talk_sad2","","0.2","115031","3","","","","1"
"518021","518","vo_drama_10082018_003","","","vo_drama_10082018","21","0","","","0"
"518022","518","かなりの人数が集まっていますね。\n緊張感がないのは困りものですが\nまあ正月くらいはいいでしょう。","0","0","115031","11","1","0.5","0","8"
"518023","518","","","","518022","91","","","",""
"518024","518","nop_idle_normal","","0.2","115031","3","","","","1"
"518025","518","nop_talk_bitter","","0.2","114711","3","","","","1"
"518026","518","vo_drama_10082018_004","","","vo_drama_10082018","21","0","","","0"
"518027","518","そんなこと言いながらネネカも\nバッチリ晴れ着姿なんだな。","0","0","114711","11","1","0.5","0","8"
"518028","518","","","","518027","91","","","",""
"518029","518","nop_18_muimi_idle_normal","","0.2","114711","3","","","","1"
"518030","518","nop_talk_thinking","","0.2","115031","3","","","","1"
"518031","518","vo_drama_10082018_005","","","vo_drama_10082018","21","0","","","0"
"518032","518","……適した服装で場に溶け込むのは\n隠密工作の一種です。","0","0","115031","11","1","0.5","0","8"
"518033","518","","","","518032","91","","","",""
"518034","518","nop_idle_thinking","","0.2","115031","3","","","","1"
"518035","518","nop_18_neneka_talk_normal","","0.2","115031","3","","","","1"
"518036","518","vo_drama_10082018_006","","","vo_drama_10082018","21","0","","","0"
"518037","518","別に浮かれているわけでは\nありませんよ。\n不穏分子がいないかの\n確認は大切ですから……ふむ。","0","0","115031","11","1","0.5","0","8"
"518038","518","1","","","3","93","","","",""
"518039","518","nop_18_neneka_humu2","1","0.2","115031","3","nop_18_neneka_humu2_loop","","0","0"
"518040","518","","","","518037","91","","","",""
"518041","518","nop_surprise","1","0.2","118031","3","nop_talk_surprise1","","0","0"
"518042","518","vo_drama_10082018_007","","","vo_drama_10082018","21","0","","","0"
"518043","518","！？\n……な、なにやら視線を感じますわね。\nわたくしは陛下の忠実なるしもべ！\n不穏分子などではありませんわよ～っ！","0","0","118031","11","1","0.5","0","8"
"518044","518","1","","","1","93","","","",""
"518045","518","nop_talk_sad","","0.2","118031","3","","","","1"
"518046","518","1","","","2","93","","","",""
"518047","518","nop_18_credita_ahahaStand_in","1","0.2","118031","3","nop_18_credita_ahahaStand_loop","","0","0"
"518048","518","1","","","1","93","","","",""
"518049","518","nop_walk","","0.2","118511","3","","","","1"
"518050","518","-350","0","","118511","2","3","","","-275"
"518051","518","0","","","1","93","","","",""
"518052","518","nop_18_credita_ohohoStand_in","1","0.2","118031","3","nop_18_credita_ohohoStand_loop","","0","0"
"518053","518","0","","","2","93","","","",""
"518054","518","nop_18_karin_idle_normal","","0.2","118511","3","","","","1"
"518055","518","","","","518043","91","","","",""
"518056","518","nop_18_credita_ohohoStand_out","","0.2","118031","3","nop_idle_sad","","0.4","1"
"518057","518","0","","","0","93","","","",""
"518058","518","1","","","115031","4","","","",""
"518059","518","nop_idle_normal","","0.2","115031","3","","","","1"
"518060","518","0","","","0","93","","","",""
"518061","518","nop_idle_joy1","","0.2","114711","3","","","","1"
"518062","518","nop_idle_normal","","0.2","118031","3","","","","1"
"518063","518","nop_18_karin_talk_normal","","0.2","118511","3","","","","1"
"518064","518","vo_drama_10082018_008","","","vo_drama_10082018","21","0","","","0"
"518065","518","御来賓の皆さまも\n楽しんでいただけているようですね。\n本年もギルド管理協会ともども\nよろしくお願いいたします！","0","0","118511","11","1","0.5","0","8"
"518066","518","1","","","0.5","93","","","",""
"518067","518","1","","","4.5","93","","","",""
"518068","518","nop_18_karin_bow","1","0.2","118511","3","nop_18_karin_idle_normal","","0","0"
"518069","518","","","","518065","91","","","",""
"518070","518","nop_18_muimi_hello","1","0.2","114711","3","nop_idle_normal","","0","0"
"518071","518","nop_bow","1","0.2","115031","3","nop_idle_normal","","0","0"
"518072","518","nop_18_credita_ahahaStand_loop","","0.2","118031","3","","","","1"
"518073","518","0","","","1.5","93","","","",""
