308c43a8a165f3137153a848be7b8941eeb8145e95b098dea6770a6042b3ff64,3a80388225faa2ff302df5cd0fd28df75c26a7ea227edda15aeb2edc46d407eb,28f86dd323e1b461cececc8e514767868a7ebde0bfebaa774525499c02fa957d,cbc13735882a5e988bd5b562a6f6d8c6e400d3441a556cc3601dde4c586293ef,b0eedee0c476f617cc94643ac0d9e79896d05a6753cb8ec2efda70916da828bd,2ddf799162362319ae8b4385b92b83f1c7f1f0cf38454c9fafc9e10e5fbb7212,39bfb38aa4af62aa079912ef1f83202899e55904c910832a55f91c0d7fb08149,515413750217f31fe4af9dc6bdf27103ed043fab58497b4e11300ac96db3fa47,d5d6d2e08723e3e039a7138d452e35f481dec1a6ae7133665043e9b46c1bb250,b02b6cc6bb1a87f77aa6e1958c68112ef26d326871ddbbfc01ccafdd6cbc9e35,d0cadd7e79837914ffe6a044a2e30c3abfca6bce578917ecc4d71be9d6f0f6a5,f8fb57033e5271448d5430be1a3be7affa72090955c056c4ce496b6b53b27375,cb0170948f23cf3f299b932a130315c9446ef4ca130919559c9bfc993f74e8b3,8e80a64a109a47ddbb8b865b466bd46c6909aa026b1724984824d92588631c1d,812910451d06d5dde38bd6ea51b1f45ab59197c8409a935107586ff13e8986d4,570cbfd965e4889137123b5f4bfdfa2c24d6ba02cd874dad972444d79d984588,aebc74b7146ddf6969ae5f6d2798570f0e03864eef0945cb3d2b47e0d8a65a8a,712492409d752c7b74e3b0363612acb224d50aa485f6c3239ef9162a2b2d4881,6549a082a973989ffcca553b01385f0f9c307e7fbf1959c3a0d7affc852f305e,398f5ab73999dbd144a42224c7ea824d1d2bdfd79feff8fa0cd7df5fc22b4991,a1498cec31331c2400d2a95fdfe34a0b77161e4109778e16b88deece5dabaee8
"物理ダメージ+{0}","52.5","3","0","0","0","範囲内の敵に{0}の物理ダメージ","1","1","1","0","52.5","4.2","700","0","99","0","1","1","0","107501101"
"","6","3","135","0","0","","1","107501103","26","2","0.1125","0","700","135","99","0","1","1","0","107501102"
"物理攻撃力アップ+{0}","1","7","18","1","0","自分の物理攻撃力を{0}アップ","2","10","10","1","15","15","0","0","1","0","1","1","1","107501103"
"物理攻撃力アップ+{0}","1","7","12","0","0","自分の物理攻撃力を{0}アップ","2","10","10","1","90","90","0","0","1","0","1","3","0","107501201"
"","1","7","12","0","0","自分の物理クリティカルを{0}アップ","2","60","10","0","100","0","0","0","1","0","1","3","0","107501202"
"","2","7","12","0","0","自分の魔法防御力を初期値の20%ダウン","2","41","10","0","20","0","0","0","1","0","1","3","0","107501203"
"物理攻撃力アップ+{0}","1","0","1","0","0","自分の物理攻撃力を{0}アップ","0","2","90","0","15","15","0","0","0","0","1","0","0","107550101"
"物理攻撃力アップ+{0}","1","0","1","0","0","自分の物理攻撃力を{0}アップ","0","2","90","0","240","15","0","0","0","0","1","0","0","107551101"
"ＨＰ回復量+{0}","1","5","2.7","0","0","味方単体のＨＰを{0}回復","2","1","4","0","22.5","22.5","2160","0","1","0","1","2","0","107600101"
"","50","3","0","0","0","","1","1","2","0","0","0","-1","0","1","0","1","1","0","107600201"
"物理ダメージ+{0}","10","3","0","0","0","敵単体に{0}の物理ダメージ","1","1","1","0","10","0.8","-1","0","1","0","1","1","0","107600202"
"物理防御力ダウン+{0}","1","3","12","0","0","敵単体の物理防御力を{0}ダウン","1","21","10","0","0.6","0.6","-1","0","1","0","1","1","0","107600203"
"物理攻撃力アップ+{0}","1","3","12","0","0","味方全体の物理攻撃力を{0}アップ","2","10","10","0","6","6","2160","0","99","0","1","3","0","107600301"
"ＨＰ回復量+{0}","1","5","2.7","0","0","味方単体のＨＰを{0}回復","2","1","4","0","22.5","22.5","2160","0","1","0","1","2","0","107601101"
"ＨＰ回復量+{0}","1","3","0.4","0","0","味方全体のＨＰを{0}回復","2","1","4","0","4.8","4.8","2160","0","99","0","1","3","0","107601102"
"物理攻撃力アップ+{0}","1","3","18","0","0","味方全体の物理攻撃力を{0}アップ","2","10","10","1","24","24","2160","0","99","0","1","3","0","107601103"
"","1","3","18","0","0","味方全体のＴＰ上昇を10アップ","2","80","10","1","10","0","2160","0","99","0","1","3","0","107601104"
"","2","3","18","0","0","味方全体の物理攻撃クリティカル時のダメージを{0}％アップ","2","110","10","1","20","0","2160","0","99","0","1","3","0","107601105"
"物理防御力ダウン+{0}","1","3","18","0","0","敵全体の物理防御力を{0}ダウン","1","21","10","0","0.4","0.4","2160","0","99","0","1","3","0","107601106"
"","50","3","0","0","0","","1","1","2","0","0","0","-1","0","1","0","1","1","0","107601201"
"物理ダメージ+{0}","10","3","0","0","0","敵単体に{0}の物理ダメージ","1","1","1","0","10","0.8","-1","0","1","0","1","1","0","107601202"
"物理防御力ダウン+{0}","1","3","12","0","0","敵単体の物理防御力を{0}ダウン","1","21","10","0","1","1","-1","0","1","0","1","1","0","107601203"
"魔法防御力アップ+{0}","1","0","1","0","0","自分の魔法防御力を{0}アップ","0","5","90","0","2","2","0","0","0","0","1","0","0","107650101"
"魔法防御力アップ+{0}","1","0","1","0","0","自分の魔法防御力を{0}アップ","0","5","90","0","32","2","0","0","0","0","1","0","0","107651101"
"物理防御力アップ+{0}","1","3","18","0","0","味方全体の物理防御力を{0}アップ","2","20","10","1","0.45","0.45","2160","0","99","0","1","3","0","107700101"
"魔法防御力アップ+{0}","1","3","18","0","0","味方全体の魔法防御力を{0}アップ","2","40","10","1","0.45","0.45","2160","0","99","0","1","3","0","107700102"
"回復量+{0}","1.5","3","0","0","0","毎秒ＨＰを{0}回復する","2","2","48","1","1.5","0.09","2160","10","99","0","1","3","0","107700103"
"召喚するぷちゴーレムのＬｖ+{0}","0","7","0","1","0","ぷちゴーレムを召喚する","2","1","15","407701","0","1","0","1","1","1","1","1","200","107700201"
"","0","10","0","0","0","","2","1","7","0","0","0","2160","0","1","0","1","1","0","107700301"
"魔法防御力アップ+{0}","1","1","12","0","0","範囲内の味方の魔法防御力を{0}アップ","2","40","10","1","0.75","0.75","200","0","99","0","1","2","1","107700302"
"召喚するぷちゴーレムのＬｖ+{0}","0","7","0","1","0","ぷちゴーレムを召喚する","2","1","15","407701","0","1","0","1","1","1","1","1","200","107701201"
"物理防御力アップ+{0}","1.35","10","0","3","0","物理防御力を{0}アップさせるフィールドを展開する","2","20","38","1","1.35","12","2160","250","1","0","1","1","0","107701202"
"魔法防御力アップ+{0}","1.35","10","0","0","0","魔法防御力を{0}アップさせるフィールドを展開する","2","40","38","1","1.35","12","2160","250","1","0","1","1","0","107701203"
"","0","10","0","0","0","","2","1","7","0","0","0","2160","0","1","0","1","1","0","107701301"
"魔法防御力アップ+{0}","1","1","18","0","0","範囲内の味方の魔法防御力を{0}アップ","2","40","10","1","1.8","1.8","350","0","99","0","1","2","1","107701302"
"物理攻撃力アップ+{0}","1","1","18","0","0","範囲内の味方の物理攻撃力を{0}アップ","2","10","10","1","45","45","350","0","99","0","1","2","1","107701303"
"魔法攻撃力アップ+{0}","1","1","18","0","0","範囲内の味方の魔法攻撃力を{0}アップ","2","30","10","1","45","45","350","0","99","0","1","2","1","107701304"
"ＨＰ回復量+{0}","1","1","0.3","0","0","範囲内の味方のＨＰを{0}回復","2","2","4","0","5","5","350","0","99","0","1","2","0","107701305"
"吸収ダメージ量+{0}","90","1","0","0","0","{0}ダメージ分の魔法吸収バリアを展開する","2","4","6","0","90","18","350","0","99","0","1","2","0","107701306"
"魔法防御力アップ+{0}","1","0","1","0","0","自分の魔法防御力を{0}アップ","0","5","90","0","2","2","0","0","0","0","1","0","0","107750101"
"魔法防御力アップ+{0}","1","0","1","0","0","自分の魔法防御力を{0}アップ","0","5","90","0","2","2","0","0","0","0","1","0","0","107751101"
"","1","0","1","0","0","自分の物理防御力を{0}アップ","0","3","90","0","30","0","0","0","0","0","1","0","0","107751102"
"魔法ダメージ+{0}","60","3","0","0","0","敵単体に{0}の魔法ダメージ","1","2","1","0","60","5","-1","0","1","0","1","1","0","107800101"
"魔法ダメージ+{0}","20","3","0","0","0","敵単体に{0}の魔法ダメージ","1","2","1","0","20","1.6","-1","0","1","0","1","1","0","107800201"
"魔法ダメージ+{0}","8","3","0","0","0","敵単体に{0}の魔法ダメージ","1","2","1","0","8","0.6","-1","0","1","0","1","1","0","107800301"
"魔法防御力ダウン+{0}","1","1","12","0","0","敵単体の魔法防御力を{0}ダウン","1","41","10","0","0.8","0.8","800","0","1","0","1","1","0","107800302"
"魔法ダメージ+{0}","60","3","0","0","0","敵単体に{0}の魔法ダメージ","1","2","1","0","60","5","-1","0","1","0","1","1","0","107801101"
"魔法防御力ダウン+{0}","1","1","18","0","0","敵単体の魔法防御力を{0}ダウン","1","41","10","1","0.3","0.3","-1","0","1","0","1","1","0","107801102"
"","0","1","0","0","0","","1","1700","28","107801104","0","41","-1","0","1","0","1","1","0","107801103"
"魔法ダメージ+{0}","40","1","0","0","0","対象が魔法防御力ダウン状態の時、敵単体に{0}の魔法ダメージ","1","2","1","0","40","3.2","-1","0","1","0","1","1","0","107801104"
"魔法ダメージ+{0}","30","3","0","0","0","敵単体に{0}の魔法ダメージ","1","2","1","0","30","2.4","-1","0","1","0","1","1","0","107801201"
"魔法防御力ダウン+{0}","1","3","12","0","0","敵単体の魔法防御力を{0}ダウン","1","41","10","0","0.6","0.6","-1","0","1","0","1","1","0","107801202"
"魔法攻撃力アップ+{0}","1","0","1","0","0","自分の魔法攻撃力を{0}アップ","0","4","90","0","15","15","0","0","0","0","1","0","0","107850101"
"魔法攻撃力アップ+{0}","1","0","1","0","0","自分の魔法攻撃力を{0}アップ","0","4","90","0","240","15","0","0","0","0","1","0","0","107851101"
"物理ダメージ+{0}","16","2","0","0","0","敵単体に{0}の物理ダメージ","1","1","1","0","16","1.4","480","0","1","0","1","1","0","107900101"
"物理ダメージ+{0}","16","2","0","0","0","敵単体に{0}の物理ダメージ","1","1","1","0","16","1.4","480","0","1","0","1","1","0","107900102"
"物理ダメージ+{0}","16","2","0","0","0","敵単体に{0}の物理ダメージ","1","1","1","0","16","1.4","480","0","1","0","1","1","0","107900103"
"物理ダメージ+{0}","16","2","0","0","0","敵単体に{0}の物理ダメージ","1","1","1","0","16","1.4","480","0","1","0","1","1","0","107900104"
"ＴＰダメージ+{0}","40","3","0","0","0","敵単体のＴＰを{0}失わせる","1","2","16","0","1.25","0","2160","0","1","0","1","1","0","107900201"
"ＴＰ回復量+{0}","40","7","0","0","0","自分のＴＰを{0}回復","2","1","16","0","1.25","0","0","0","1","0","1","1","0","107900202"
"物理攻撃力アップ+{0}","1","7","12","0","0","自分の物理攻撃力を{0}アップ","2","10","10","1","11","11","0","0","1","0","1","1","1","107900301"
"","2","7","0","0","0","自分の行動速度アップ","2","2","8","0","0","12","0","0","1","0","1","1","0","107900302"
"ＴＰダメージ+{0}","50","3","0","0","0","敵単体のＴＰを{0}失わせる","1","2","16","0","1.5","0","2160","0","1","0","1","1","0","107901201"
"ＴＰ回復量+{0}","50","7","0","0","0","自分のＴＰを{0}回復","2","1","16","0","1.5","0","0","0","1","0","1","1","0","107901202"
"物理攻撃力ダウン+{0}","1","3","12","0","0","敵単体の物理攻撃力を{0}ダウン","1","11","10","1","16","16","2160","0","1","0","1","1","1","107901203"
"物理攻撃力アップ+{0}","1","7","12","0","0","自分の物理攻撃力を{0}アップ","2","10","10","1","32","32","0","0","1","0","1","1","1","107901204"
"物理攻撃力アップ+{0}","1","7","180","0","0","自分の物理攻撃力を{0}アップ","2","10","10","1","80","80","2160","0","1","0","1","1","1","107901301"
"","1","7","180","0","0","自分の物理攻撃クリティカル時のダメージを{0}％アップ","2","110","10","0","10","0","2160","0","1","0","1","1","1","107901302"
"","2","7","0","0","0","自分の行動速度アップ","2","2","8","0","0","18","2160","0","1","0","1","1","0","107901303"
"","365","3","0","0","0","敵単体のＴＰを{0}失わせる","1","2","16","0","0","0","2160","0","1","0","1","1","0","107920201"
"","365","7","0","0","0","自分のＴＰを{0}回復","2","1","16","0","0","0","0","0","1","0","1","1","0","107920202"
"物理攻撃力アップ+{0}","1","7","12","0","0","自分の物理攻撃力を{0}アップ","2","10","10","1","-2080","8","0","0","1","0","1","1","1","107920203"
"","440","3","0","0","0","敵単体のＴＰを{0}失わせる","1","2","16","0","0","0","2160","0","1","0","1","1","0","107921201"
"","440","7","0","0","0","自分のＴＰを{0}回復","2","1","16","0","0","0","0","0","1","0","1","1","0","107921202"
"物理攻撃力ダウン+{0}","1","3","12","0","0","敵単体の物理攻撃力を{0}ダウン","1","11","10","1","16","16","2160","0","1","0","1","1","1","107921203"
"物理攻撃力アップ+{0}","1","7","12","0","0","自分の物理攻撃力を{0}アップ","2","10","10","1","-2048","40","0","0","1","0","1","1","1","107921204"
"物理攻撃力アップ+{0}","1","0","1","0","0","自分の物理攻撃力を{0}アップ","0","2","90","0","15","15","0","0","0","0","1","0","0","107950101"
"物理攻撃力アップ+{0}","1","0","1","0","0","自分の物理攻撃力を{0}アップ","0","2","90","0","240","15","0","0","0","0","1","0","0","107951101"
"物理ダメージ+{0}","45","3","0","0","0","敵単体に{0}の物理ダメージ","1","1","1","0","45","3.6","2160","0","1","0","1","1","0","108000101"
"物理攻撃力アップ+{0}","1","3","18","0","0","味方全体の物理攻撃力を{0}アップ","2","10","10","1","6.9","6.9","2160","0","99","0","1","3","1","108000102"
"物理ダメージ+{0}","15","3","0","0","0","敵単体に{0}の物理ダメージ","1","1","1","0","15","1.2","-1","0","1","0","1","1","0","108000201"
"","0","3","0","0","0","","1","1","7","0","0","0","-1","0","1","0","1","1","0","108000202"
"物理ダメージ+{0}","3.4","3","0","0","0","範囲内の敵に{0}の物理ダメージ","1","1","1","0","3.4","0.27","300","0","99","0","1","2","0","108000203"
"物理攻撃力+{0}","1","7","12","0","0","自分の物理攻撃力を{0}アップ","2","10","10","1","15","15","0","0","1","0","1","1","1","108000301"
"","1","7","12","0","0","自分の物理クリティカルを{0}アップ","2","60","10","1","100","0","0","0","1","0","1","1","1","108000302"
"物理ダメージ+{0}","15","3","0","0","0","敵単体に{0}の物理ダメージ","1","1","1","0","15","1.2","-1","0","1","0","1","1","0","108001201"
"","0","3","0","0","0","","1","1","7","0","0","0","-1","0","1","0","1","1","0","108001202"
"物理ダメージ+{0}","26","3","0","0","0","範囲内の敵に{0}の物理ダメージ","1","1","1","0","26","2.1","450","0","99","0","1","2","0","108001203"
"物理攻撃力アップ+{0}","1","7","12","0","0","自分の物理攻撃力を{0}アップ","2","10","10","1","70","70","0","0","1","0","1","1","1","108001301"
"","1","7","12","0","0","自分の物理クリティカルを{0}アップ","2","60","10","1","150","0","0","0","1","0","1","1","1","108001302"
"","1","7","6","0","0","自分の物理クリティカルを{0}アップ","2","60","10","1","400","0","0","0","1","0","1","1","1","108001303"
"","1","7","6","0","0","自分の物理攻撃クリティカル時のダメージを{0}％アップ","2","110","10","1","24","0","0","0","1","0","1","1","1","108001304"
"物理攻撃力アップ+{0}","1","0","1","0","0","自分の物理攻撃力を{0}アップ","0","2","90","0","15","15","0","0","0","0","1","0","0","108050101"
"物理攻撃力アップ+{0}","1","0","1","0","0","自分の物理攻撃力を{0}アップ","0","2","90","0","240","15","0","0","0","0","1","0","0","108051101"
"物理ダメージ+{0}","50","5","0","0","0","敵単体に{0}の物理ダメージ","1","1","1","0","50","4","2160","0","1","0","1","3","0","108100101"
"","1","7","0","0","0","","2","1000","28","108100103","0","0","0","0","1","0","1","1","0","108100102"
"物理ダメージ+{0}","9","3","0","0","0","敵全体に{0}の物理ダメージ","1","1","1","0","9","0.81","2160","0","99","0","1","3","0","108100103"
"物理攻撃力+{0}","1","7","12","0","0","自分の物理攻撃力を{0}アップ","2","10","10","1","20","20","0","0","1","0","1","1","1","108100201"
"物理ダメージ+{0}","15","3","0","0","0","範囲内の敵に{0}の物理ダメージ","1","1","1","0","15","1.2","800","0","99","0","1","2","0","108100301"
"物理攻撃力+{0}","1","7","12","0","0","自分の物理攻撃力を{0}アップ","2","10","10","1","50","50","0","0","1","0","1","1","1","108101201"
"","1","7","12","0","0","自分の物理クリティカルを{0}アップ","2","60","10","1","150","0","0","0","1","0","1","1","1","108101202"
"","4","3","0","0","0","","1","108101302","26","2","5","5","800","0","99","0","1","2","0","108101301"
"物理攻撃力アップ+{0}","1","7","12","0","0","自分の物理攻撃力を{0}アップ","2","10","10","1","25","25","800","0","1","0","1","2","0","108101302"
"","4","3","0","0","0","","1","108101304","26","2","3","0","800","0","99","0","1","2","0","108101303"
"","1","7","12","0","0","自分の物理攻撃クリティカル時のダメージを{0}％アップ","2","110","10","1","10","0","800","0","1","0","1","2","0","108101304"
"","4","3","0","0","0","","1","108101306","26","3","0.3","0","800","0","99","0","1","2","0","108101305"
"物理ダメージ+{0}","31.25","3","0","0","0","範囲内の敵に{0}の物理ダメージ","1","1","1","0","31.25","2.5","800","0","99","0","1","2","0","108101306"
"","520","7","0","0","0","自分のＴＰを{0}回復","2","1","16","0","0","0","2160","0","1","0","1","2","0","108101307"
"物理攻撃力アップ+{0}","1","0","1","0","0","自分の物理攻撃力を{0}アップ","0","2","90","0","15","15","0","0","0","0","1","0","0","108150101"
"物理攻撃力アップ+{0}","1","0","1","0","0","自分の物理攻撃力を{0}アップ","0","2","90","0","240","15","0","0","0","0","1","0","0","108151101"
