72def465eca3ce21e7cc3c3f379d0f215ac28737d77472c20eecf3499634ce60,1a82b28faec31698609748ffce406406e2813d1af233b7bc04a2666b94004013,76c4bccae692ec06d74064eadecd8a06da2d1208213cfce12f711a0a1253146c,45593d5f2079b6baa204be85b161d5a1e1e8b83fdead7fe17354d1e67cf0992a,a0eefcb4d2bc460e50beed6b1020710ee7427b36d9e172970dc88c8f53524902,4a86e792967c7d70c6805c7b666fb7b94b9de230d47cad7c298b7d221a4ca20d,97ca655fa836856bee364c8c1f103fbeece7ade9dad5fb98156c9c5991c1c77f,3e942a299f57b449d2affc67be54faa7c1bc1d5602fa9c4234e82a752e9715af,62ce9184568ba47c50156481878e0677bee036708fcedc461b146989a056a131,f5759fe7f6aa5e5aa08c1d01d0dd246cc086010c4f9379c15b03ba8c5cade0e5,af42f1a784b4fe66d1d6fa1e5e0fe29cdf7442a7f632a5151b5c88da3412b335,ea12297fb031c3708dd2f219f16514bdf6de76de0a8fae6c2c6b91ff1500e618,d07e2235aea999afa18001bad9c431c5926d2049976a3bde4ed2b99f75393f4d,a5bdc9879f4dd9e5cb5056013e5d52adec3de6db70cf60df682ae49a93ab5fcf,9c58756bc74aa5c0f97723b59c8187718ec392802fe102baac2a282afb47f4d7,ddb2f916983fff02f5d9e36d25a9f3da019190f5b81365f7ec8ff45abf2af0f9,2799c990a38b8839fbeee665b42b83765db6f99f0824e7ec99666200ac65dbe2,373c62fb5491d4af87ba070c6aafe883d4be9862c4bd66e1bbcae0a34f68be96,5570f185fad49c81bb9ac74fda347acf3e0713922ff3c15e357ffd7af06e8246,f38797676a8f6aaaaf5f24af889979fa1961bdc831e3cce70ee77680174439aa,390f41318b7853acd4cc264cf051790a9aeb8e3631619e5b047de273c03193af
"110100203","0","4","0","5","1","0.25","0","2","1","0","0","1","2","2","0","味方単体のＨＰを{0}回復","4","ＨＰ回復量+{0}","2160","4"
"110100301","0","1","0","3","4.5","0","0","2","99","0","0","1","1","1","0","範囲内の敵に{0}の魔法ダメージ","4.5","魔法ダメージ+{0}","900","0.36"
"110100302","1","10","0","3","1","12","0","41","99","0","0","1","1","1","1","範囲内の敵の魔法防御力を{0}ダウン","0.375","魔法防御力ダウン+{0}","900","0.375"
"110101201","0","1","0","3","12","0","0","2","99","0","0","1","1","1","0","範囲内の敵すべてに{0}の魔法ダメージ","12","魔法ダメージ+{0}","1100","1"
"110101202","4","26","0","3","4","0","0","110101203","99","0","0","1","1","1","0","","0.18","","1100","0"
"110101203","0","4","0","5","1","0.3","0","2","1","0","0","1","2","2","0","味方単体のＨＰを{0}回復","5","ＨＰ回復量+{0}","2160","5"
"110101301","0","1","0","3","22.5","0","0","2","99","0","0","1","1","1","0","範囲内の敵に{0}の魔法ダメージ","22.5","魔法ダメージ+{0}","1100","1.8"
"110101302","1","10","0","3","1","18","0","41","99","0","0","1","1","1","1","範囲内の敵の魔法防御力を{0}ダウン","0.6","魔法防御力ダウン+{0}","1100","0.6"
"110101303","3","26","0","3","4","0","0","110101301","99","0","0","1","1","1","0","","0.18","","1100","0"
"110101304","2","26","0","3","4","0","0","110101302","99","0","0","1","1","1","0","","0.06","","1100","0.06"
"110101305","1","10","0","7","1","180","0","30","1","0","0","1","2","3","1","自分の魔法攻撃力を{0}アップ","25","魔法攻撃力アップ+{0}","0","25"
"110101306","1","10","0","7","1","180","0","70","1","0","0","1","2","3","1","自分の魔法クリティカルを{0}アップ","150","","0","0"
"110150101","0","90","0","0","1","1","0","4","0","0","0","1","0","0","0","自分の魔法攻撃力を{0}アップ","15","魔法攻撃力アップ+{0}","0","15"
"110151101","0","90","0","0","1","1","0","4","0","0","0","1","0","0","0","自分の魔法攻撃力を{0}アップ","240","魔法攻撃力アップ+{0}","0","15"
"110300101","1","10","0","3","1","12","0","10","99","0","0","1","2","3","1","味方全体の物理攻撃力を{0}アップ","10.5","物理攻撃力アップ+{0}","2160","10.5"
"110300102","1","10","0","3","1","12","0","30","99","0","0","1","2","3","1","味方全体の魔法攻撃力を{0}アップ","10.5","魔法攻撃力アップ+{0}","2160","10.5"
"110300103","0","8","0","3","1.5","0","0","2","99","0","0","1","2","3","0","味方全体の行動速度アップ","0","","2160","12"
"110300201","0","16","0","3","175","0","0","1","99","0","0","1","2","3","0","味方全体のＴＰを{0}回復","1.25","ＴＰ回復量+{0}","2160","0"
"110300301","1","10","0","3","1","12","0","10","99","0","0","1","2","3","1","味方全体の物理攻撃力を{0}アップ","2.5","物理攻撃力アップ+{0}","2160","2.5"
"110300302","1","10","0","3","1","12","0","30","99","0","0","1","2","3","1","味方全体の魔法攻撃力を{0}アップ","2.5","魔法攻撃力アップ+{0}","2160","2.5"
"110300303","1","10","0","3","1","12","0","60","99","0","0","1","2","3","1","味方全体の物理クリティカルを{0}アップ","20","物理クリティカルアップ+{0}","2160","0"
"110300304","1","10","0","3","1","12","0","70","99","0","0","1","2","3","1","味方全体の魔法クリティカルを{0}アップ","20","魔法クリティカルアップ+{0}","2160","0"
"110301201","0","16","0","3","200","0","0","1","99","0","0","1","2","3","0","味方全体のＴＰを{0}回復","1.35","ＴＰ回復量+{0}","2160","0"
"110301202","1","10","0","3","1","20","0","10","99","0","0","1","2","3","1","味方全体の物理攻撃力を{0}アップ","18","物理攻撃力アップ+{0}","2160","18"
"110301203","1","10","0","3","1","20","0","30","99","0","0","1","2","3","1","味方全体の魔法攻撃力を{0}アップ","18","魔法攻撃力アップ+{0}","2160","18"
"110301301","1","10","0","3","1","12","0","10","99","0","0","1","2","3","1","味方全体の物理攻撃力を{0}アップ","25","物理攻撃力アップ+{0}","2160","25"
"110301302","1","10","0","3","1","12","0","30","99","0","0","1","2","3","1","味方全体の魔法攻撃力を{0}アップ","25","魔法攻撃力アップ+{0}","2160","25"
"110301303","1","10","0","3","1","12","0","60","99","0","0","1","2","3","1","味方全体の物理クリティカルを{0}アップ","100","","2160","0"
"110301304","1","10","0","3","1","12","0","70","99","0","0","1","2","3","1","味方全体の魔法クリティカルを{0}アップ","100","","2160","0"
"110301305","1","10","0","3","1","12","0","20","99","0","0","1","2","3","1","味方全体の物理防御力を{0}アップ","0.6","物理防御力アップ+{0}","2160","0.6"
"110301306","1","10","0","3","1","12","0","40","99","0","0","1","2","3","1","味方全体の魔法防御力を{0}アップ","0.6","魔法防御力アップ+{0}","2160","0.6"
"110320201","0","16","0","3","500","0","0","1","99","0","0","1","2","3","0","味方全体のＴＰを{0}回復","0","","2160","0"
"110320202","1","10","0","3","1","20","0","10","99","0","0","1","2","3","1","味方全体の物理攻撃力を{0}アップ","-1040","物理攻撃力アップ+{0}","2160","4"
"110320203","1","10","0","3","1","20","0","30","99","0","0","1","2","3","1","味方全体の魔法攻撃力を{0}アップ","-1040","魔法攻撃力アップ+{0}","2160","4"
"110321201","0","16","0","3","551","0","0","1","99","0","0","1","2","3","0","味方全体のＴＰを{0}回復","0","","2160","0"
"110321202","1","10","0","3","1","20","0","10","99","0","0","1","2","3","1","味方全体の物理攻撃力を{0}アップ","-1022","物理攻撃力アップ+{0}","2160","22"
"110321203","1","10","0","3","1","20","0","30","99","0","0","1","2","3","1","味方全体の魔法攻撃力を{0}アップ","-1022","魔法攻撃力アップ+{0}","2160","22"
"110350101","0","90","0","0","1","1","0","2","0","0","0","1","0","0","0","自分の物理攻撃力を{0}アップ","15","物理攻撃力アップ+{0}","0","15"
"110351101","0","90","0","0","1","1","0","2","0","0","0","1","0","0","0","自分の物理攻撃力を{0}アップ","15","物理攻撃力アップ+{0}","0","15"
"110351102","0","90","0","0","1","1","0","5","0","0","0","1","0","0","0","自分の魔法防御力を{0}アップ","30","","0","0"
"110400101","110400102","23","110400103","3","1","0","0","700","1","0","0","1","1","1","0","","2","","-1","0"
"110400102","0","1","0","3","60","0","0","1","1","0","0","1","1","1","0","残りの攻撃対象が１つの場合、敵単体に{0}の物理ダメージ","60","物理ダメージ+{0}","-1","5"
"110400103","0","1","0","3","40","0","0","1","1","0","0","1","1","1","0","残りの攻撃対象が２つ以上の場合、敵単体に{0}の物理ダメージ","40","物理ダメージ+{0}","-1","3.6"
"110400104","1","10","0","3","1","18","0","21","1","0","0","1","1","1","1","残りの攻撃対象が１つの場合、敵単体の物理防御力を{0}ダウン","1.1","物理防御力ダウン+{0}","-1","1.1"
"110400201","0","1","0","3","20","0","0","1","1","0","0","1","1","1","0","敵単体に{0}の物理ダメージ","20","物理ダメージ+{0}","-1","1.6"
"110400202","110400203","23","0","3","1","0","0","700","1","0","0","1","1","1","0","","0","","-1","0"
"110400203","0","1","0","3","10","0","0","1","1","0","0","1","1","1","0","残りの攻撃対象が１つの場合、敵単体に{0}の追加物理ダメージ","10","物理ダメージ+{0}","-1","0.8"
"110400204","1","10","0","3","1","12","0","21","1","0","0","1","1","1","0","残りの攻撃対象が１つの場合、敵単体の物理防御力を{0}ダウン","0.3","物理防御力ダウン+{0}","-1","0.3"
"110400301","110400302","28","110400303","3","1","0","0","700","1","0","0","1","1","1","0","","0","","-1","0"
"110400302","1","10","0","7","1","180","0","10","1","0","0","1","2","1","1","自分の物理攻撃力を{0}アップ","10","物理攻撃力アップ+{0}","0","10"
"110400303","1","10","0","7","1","12","0","10","1","0","0","1","2","1","1","","10","","0","10"
"110401201","0","1","0","3","20","0","0","1","1","0","0","1","1","1","0","敵単体に{0}の物理ダメージ","20","物理ダメージ+{0}","-1","1.6"
"110401202","110401203","23","0","3","1","0","0","700","1","0","0","1","1","1","0","","0","","-1","0"
"110401203","0","1","0","3","20","0","0","1","1","0","0","1","1","1","0","残りの攻撃対象が１つの場合、敵単体に{0}の追加物理ダメージ","20","物理ダメージ+{0}","-1","1.6"
"110401204","1","10","0","3","1","12","0","21","1","0","0","1","1","1","0","残りの攻撃対象が１つの場合、敵単体の物理防御力を{0}ダウン","0.5","物理防御力ダウン+{0}","-1","0.5"
"110401205","110401206","28","0","3","1","0","0","700","1","0","0","1","1","1","0","","0","","-1","0"
"110401206","1","10","0","7","1","180","0","10","1","0","0","1","2","1","0","残りの攻撃対象が１つの場合、自分の物理攻撃力を{0}アップ","5","物理攻撃力アップ+{0}","0","5"
"110401301","110401302","28","110401303","3","1","0","0","700","1","0","0","1","1","1","0","","0","","-1","0"
"110401302","1","10","0","7","1","180","0","10","1","0","0","1","2","1","1","自分の物理攻撃力を{0}アップ","40","物理攻撃力アップ+{0}","0","40"
"110401303","1","10","0","7","1","12","0","10","1","0","0","1","2","1","1","","40","","0","40"
"110401304","110401305","28","110401306","3","1","0","0","700","1","0","0","1","1","1","0","","0","","-1","0"
"110401305","1","10","0","7","1","180","0","110","1","0","0","1","2","1","1","自分の物理攻撃クリティカル時のダメージを{0}％アップ","9","","0","0"
"110401306","1","10","0","7","1","12","0","110","1","0","0","1","2","1","1","","9","","0","0"
"110401307","0","16","0","7","150","0","0","1","1","0","0","1","2","1","0","自分のＴＰを{0}回復","0","","0","0"
"110450101","0","90","0","0","1","1","0","2","0","0","0","1","0","0","0","自分の物理攻撃力を{0}アップ","15","物理攻撃力アップ+{0}","0","15"
"110451101","0","90","0","0","1","1","0","2","0","0","0","1","0","0","0","自分の物理攻撃力を{0}アップ","240","物理攻撃力アップ+{0}","0","15"
"110500101","3","26","0","3","4","0","0","110500102","99","0","0","1","1","1","0","","0.5","","790","0"
"110500102","0","1","0","3","30","0","0","1","99","0","0","1","1","1","0","範囲内の敵に{0}の物理ダメージ","30","物理ダメージ+{0}","790","1.42"
"110500201","0","1","0","3","10","0","0","1","99","0","0","1","1","1","0","範囲内の敵に{0}の物理ダメージ","10","物理ダメージ+{0}","790","0.8"
"110500202","0","3","0","3","200","0","0","3","1","0","0","1","1","1","0","","0","","790","500"
"110500301","1","10","0","7","1","12","0","10","1","0","0","1","2","1","1","自分の物理攻撃力を{0}アップ","20","物理攻撃力アップ+{0}","0","20"
"110500302","0","8","0","3","1.35","0","0","2","99","0","0","1","2","2","0","範囲内の味方の行動速度アップ","0","","300","12"
"110501201","0","1","0","3","22.5","0","0","1","99","0","0","1","1","1","0","範囲内の敵に{0}の物理ダメージ","22.5","物理ダメージ+{0}","790","1.8"
"110501202","0","3","0","3","400","0","0","3","1","0","0","1","1","1","0","","0","","790","1000"
"110501203","0","8","0","3","0","0","0","7","99","0","0","1","1","1","0","範囲内の敵を一定時間行動不能にする","0","スタンの確定成功Ｌｖ+1","790","1.5"
"110501301","0","8","0","3","1.55","0","0","2","99","0","0","1","2","2","0","範囲内の味方の行動速度アップ","0","","300","18"
"110501302","1","10","0","7","1","180","0","10","1","0","0","1","2","1","1","自分の物理攻撃力を{0}アップ","35","物理攻撃力アップ+{0}","0","35"
"110501303","1","10","0","7","1","180","0","110","1","0","0","1","2","1","1","自分の物理攻撃クリティカル時のダメージを{0}％アップ","6","","0","0"
"110501304","0","16","0","7","150","0","0","1","1","0","0","1","2","1","0","自分のＴＰを{0}回復","0","","0","0"
"110550101","0","90","0","0","1","1","0","2","0","0","0","1","0","0","0","自分の物理攻撃力を{0}アップ","15","物理攻撃力アップ+{0}","0","15"
"110551101","0","90","0","0","1","1","0","2","0","0","0","1","0","0","0","自分の物理攻撃力を{0}アップ","240","物理攻撃力アップ+{0}","0","15"
"110600101","0","1","0","2","20","0","0","2","1","0","0","1","1","2","0","敵単体に{0}の魔法ダメージ","20","魔法ダメージ+{0}","2160","1.6"
"110600102","0","1","0","2","20","0","0","2","1","0","0","1","1","2","0","敵単体に{0}の魔法ダメージ","20","魔法ダメージ+{0}","2160","1.6"
"110600103","0","1","0","2","20","0","0","2","1","0","0","1","1","2","0","敵単体に{0}の魔法ダメージ","20","魔法ダメージ+{0}","2160","1.6"
"110600104","0","1","0","2","20","0","0","2","1","0","0","1","1","2","0","敵単体に{0}の魔法ダメージ","20","魔法ダメージ+{0}","2160","1.6"
"110600201","1","10","0","7","1","12","0","30","1","0","0","1","2","1","1","自分の魔法攻撃力を{0}アップ","15","魔法攻撃力アップ+{0}","0","15"
"110600202","0","16","0","7","100","0","0","1","1","0","0","1","2","1","0","自分のＴＰを{0}回復","1","ＴＰ回復量+{0}","0","0"
"110600301","0","1","0","2","25","0","0","2","1","0","0","1","1","2","0","敵単体に{0}の魔法ダメージ","25","魔法ダメージ+{0}","2160","2"
"110601201","1","10","0","7","1","15","0","30","1","0","0","1","2","1","1","自分の魔法攻撃力を{0}アップ","60","魔法攻撃力アップ+{0}","0","60"
"110601202","0","16","0","7","150","0","0","1","1","0","0","1","2","1","0","自分のＴＰを{0}回復","1.5","ＴＰ回復量+{0}","0","0"
"110601203","0","10","0","7","1","15","0","80","1","0","0","1","2","1","0","自分のＴＰ上昇を{0}アップ","15","ＴＰ上昇アップ+{0}","0","0"
"110601301","0","1","0","2","37.5","0","0","2","1","0","0","1","1","2","0","敵単体に{0}の魔法ダメージ","37.5","魔法ダメージ+{0}","2160","3"
"110601302","1","10","0","2","1","18","0","41","1","0","0","1","1","2","1","敵単体の魔法防御力を{0}ダウン","0.8","魔法防御力ダウン+{0}","2160","0.8"
"110601303","1","10","0","7","1","18","0","30","1","0","0","1","2","1","1","自分の魔法攻撃力を{0}アップ","85","魔法攻撃力アップ+{0}","0","85"
"110601304","1","10","0","7","1","18","0","70","1","0","0","1","2","1","1","自分の魔法クリティカルを{0}アップ","150","","0","0"
"110601305","1","10","0","7","1","18","0","120","1","0","0","1","2","1","1","自分の魔法攻撃クリティカル時のダメージを{0}％アップ","25","","0","0"
"110620201","1","10","0","7","1","12","0","30","1","0","0","1","2","1","1","自分の魔法攻撃力を{0}アップ","-2065","魔法攻撃力アップ+{0}","0","23"
"110620202","0","16","0","7","360","0","0","1","1","0","0","1","2","1","0","自分のＴＰを{0}回復","0","","0","0"
"110621201","1","10","0","7","1","15","0","30","1","0","0","1","2","1","1","自分の魔法攻撃力を{0}アップ","-2020","魔法攻撃力アップ+{0}","0","68"
"110621202","0","16","0","7","540","0","0","1","1","0","0","1","2","1","0","自分のＴＰを{0}回復","0","","0","0"
"110621203","0","10","0","7","1","15","0","80","1","0","0","1","2","1","0","自分のＴＰ上昇を{0}アップ","15","ＴＰ上昇アップ+{0}","0","0"
"110650101","0","90","0","0","1","1","0","4","0","0","0","1","0","0","0","自分の魔法攻撃力を{0}アップ","15","魔法攻撃力アップ+{0}","0","15"
"110651101","0","90","0","0","1","1","0","4","0","0","0","1","0","0","0","自分の魔法攻撃力を{0}アップ","240","魔法攻撃力アップ+{0}","0","15"
"110700101","0","1","0","3","30","0","0","1","1","0","0","1","1","1","0","敵単体に{0}の物理ダメージ","30","物理ダメージ+{0}","2160","2.4"
"110700102","1","10","0","3","1","18","0","21","1","0","0","1","1","1","1","敵単体の物理防御力を{0}ダウン","1","物理防御力ダウン+{0}","2160","1"
"110700103","0","9","0","3","6","0","0","1","1","0","0","1","1","1","0","{0}ダメージを与える毒状態にする","6","毒の1秒当たりのダメージ量+{0}","2160","20"
"110700201","110700202","23","110700203","3","1","0","0","512","1","0","0","1","1","1","0","","2","","2160","0"
"110700202","0","36","0","3","6.5","0","0","3","1","8.5","0","1","1","1","300","発動時の中心の敵が毒または猛毒状態の時、毎秒{0}の物理ダメージを与えるフィールドを展開する","6.5","１秒当たりのダメージ量+{0}","2160","0.5"
"110700203","0","36","0","3","1.3","0","0","3","1","8.5","0","1","1","1","300","発動時の中心の敵が毒または猛毒状態でない時、毎秒{0}の物理ダメージを与えるフィールドを展開する","1.3","１秒当たりのダメージ量+{0}","2160","0.1"
"110700301","110700302","23","110700303","3","1","0","0","512","1","0","0","1","1","1","0","","2","","2160","0"
"110700302","1","10","0","3","1","12","0","21","1","0","0","1","1","1","1","敵単体の物理防御力を{0}ダウン","0.7","物理防御力ダウン+{0}","2160","0.7"
