39a867fd6a26a68e0c6d52298e1f86fb5704019eef34c41922c918e9596f2738,73cf363534c208fb8d07f901b52a15130eb6a4e630be35fdd8114b8e37d5703c,f7edbc222ffdfda44b328b02805cc2d1c40efb94810432512edc6ce6990d1776,574f17aa7f706c46fa94d3c6c54553f92303017beaf4a2f56e098846f31670e7,dd1932d5d01e3470e61113347bf9e5f1381418f9d428993b442efc7398b60f40,bfee307c5293f4e6199a277e7e544ebb229ce260f0153c92ea7973d1f3b7951d,ca507aeb19f20a0fb92bf75ba83ae0f6e98a3c7ef0a84dd5c1dd54acba4fed8a,b40de16dfbe06aae603fa9c11d8b046b95488cc709ffe263ee222112c97bc123,a3b4d1762176620288fddcb4daa03fcf052a48e651c236acdf84bc548f4d2c3e,fb5e50af42e96b3ac5ec09f135693083bd5c0bee7c53bf07cb9dd13488b7113c,8b4ab318b196449f33bac7a640bc54d4082d5a17cffac1051c2467266d7198da,7b05733e474cd13dd7606af237172304b7e7c99706c33b387adfb362b11e2434,64a8640a3445786908ca5812803f6cab663205b9cd08882065883abe020b920e,0094617f7d0ddb0480790ed39b6d35850cd3212a485c7b86492887d8ce630faa
"981","1500","0","351","1","80","0","0","-1","2021/10/24 05:00:00","0","2021/10/31 04:59:59","8004","1"
"982","1500","0","352","1","80","0","0","-1","2021/10/24 05:00:00","0","2021/10/31 04:59:59","8005","1"
"983","2000","0","37","1","30","0","0","-1","2021/10/26 5:00:00","0","2021/10/31 4:59:59","109","1"
"984","2000","0","38","1","30","0","0","-1","2021/10/26 5:00:00","0","2021/10/31 4:59:59","112","1"
"985","2000","0","31","1","30","0","0","-1","2021/10/26 5:00:00","0","2021/10/31 4:59:59","101","1"
"986","2000","0","41","1","40","0","0","-1","2021/10/26 5:00:00","0","2021/10/31 4:59:59","101","1"
"987","2000","0","34","1","30","0","0","-1","2021/10/26 5:00:00","0","2021/11/06 4:59:59","103","1"
"988","2000","0","44","1","40","0","0","-1","2021/10/26 5:00:00","0","2021/11/06 4:59:59","103","1"
"989","3000","0","32","1","30","0","0","-1","2021/10/31 5:00:00","0","2021/11/05 04:59:59","102","1"
"990","3000","0","42","1","40","0","0","-1","2021/10/31 5:00:00","0","2021/11/05 04:59:59","102","1"
"991","1500","0","151","1","80","0","0","-1","2021/11/30 12:00:00","0","2021/12/14 20:59:59","6004","1"
"992","1500","0","152","1","80","0","0","-1","2021/11/30 12:00:00","0","2021/12/14 20:59:59","6005","1"
"993","4000","0","31","1","30","0","0","-1","2021/11/05 5:00:00","0","2021/11/10 4:59:59","101","1"
"994","2000","0","41","1","40","0","0","-1","2021/11/05 5:00:00","0","2021/11/10 4:59:59","101","1"
"995","3000","0","39","1","30","0","0","-1","2021/11/10 5:00:00","0","2021/11/15 4:59:59","111","1"
"996","3000","0","49","1","40","0","0","-1","2021/11/10 5:00:00","0","2021/11/15 4:59:59","111","1"
"997","3000","0","37","1","30","0","0","-1","2021/11/10 5:00:00","0","2021/11/15 4:59:59","109","1"
"998","3000","0","38","1","30","0","0","-1","2021/11/10 5:00:00","0","2021/11/15 4:59:59","112","1"
"999","3000","0","31","1","30","0","0","-1","2021/11/15 5:00:00","0","2021/11/19 4:59:59","101","1"
"1000","2000","0","41","1","40","0","0","-1","2021/11/15 5:00:00","0","2021/11/19 4:59:59","101","1"
"1001","2000","0","45","1","40","0","0","-1","2021/11/17 05:00:00","0","2021/12/01 04:59:59","104","1"
"1002","2000","0","32","1","30","0","0","-1","2021/11/19 05:00:00","0","2021/11/25 04:59:59","102","1"
"1003","2000","0","42","1","40","0","0","-1","2021/11/19 05:00:00","0","2021/11/25 04:59:59","102","1"
"1004","1500","0","81","1","80","0","0","-1","2021/11/23 05:00:00","0","2021/12/01 04:59:59","101","1"
"1005","1500","0","82","1","80","0","0","-1","2021/11/23 05:00:00","0","2021/12/01 04:59:59","102","1"
"1006","1500","0","83","1","80","0","0","-1","2021/11/23 05:00:00","0","2021/12/01 04:59:59","111","1"
"1007","1500","0","84","1","80","0","0","-1","2021/11/23 05:00:00","0","2021/12/01 04:59:59","109","1"
"1008","1500","0","85","1","80","0","0","-1","2021/11/23 05:00:00","0","2021/12/01 04:59:59","112","1"
"1009","1500","0","351","1","80","0","0","-1","2021/11/23 05:00:00","0","2021/12/01 04:59:59","8004","1"
"1010","1500","0","352","1","80","0","0","-1","2021/11/23 05:00:00","0","2021/12/01 04:59:59","8005","1"
"1011","2000","0","37","1","30","0","0","-1","2021/11/25 5:00:00","0","2021/12/01 4:59:59","109","1"
"1012","2000","0","38","1","30","0","0","-1","2021/11/25 5:00:00","0","2021/12/01 4:59:59","112","1"
"1013","2000","0","31","1","30","0","0","-1","2021/11/25 5:00:00","0","2021/12/01 4:59:59","101","1"
"1014","2000","0","41","1","40","0","0","-1","2021/11/25 5:00:00","0","2021/12/01 4:59:59","101","1"
"1015","2000","0","34","1","30","0","0","-1","2021/11/25 5:00:00","0","2021/12/06 4:59:59","103","1"
"1016","2000","0","44","1","40","0","0","-1","2021/11/25 5:00:00","0","2021/12/06 4:59:59","103","1"
"1017","1500","0","251","1","80","0","0","-1","2022/01/18 12:00:00","0","2022/01/25 20:59:59","7004","1"
"1018","1500","0","252","1","80","0","0","-1","2022/01/18 12:00:00","0","2022/01/25 20:59:59","7005","1"
"1019","1500","0","251","1","80","0","0","-1","2022/02/10 12:00:00","0","2022/02/22 20:59:59","7004","1"
"1020","1500","0","252","1","80","0","0","-1","2022/02/10 12:00:00","0","2022/02/22 20:59:59","7005","1"
"1021","1500","0","151","1","80","0","0","-1","2022/01/31 12:00:00","0","2022/02/20 20:59:59","6004","1"
"1022","1500","0","152","1","80","0","0","-1","2022/01/31 12:00:00","0","2022/02/20 20:59:59","6005","1"
"1023","1500","0","151","1","80","0","0","-1","2021/12/31 12:00:00","0","2022/01/14 20:59:59","6004","1"
"1024","1500","0","152","1","80","0","0","-1","2021/12/31 12:00:00","0","2022/01/14 20:59:59","6005","1"
"1025","2000","0","32","1","30","0","0","-1","2021/12/01 05:00:00","0","2021/12/06 04:59:59","102","1"
"1026","2000","0","42","1","40","0","0","-1","2021/12/01 05:00:00","0","2021/12/06 04:59:59","102","1"
"1027","2000","0","31","1","30","0","0","-1","2021/12/06 5:00:00","0","2021/12/11 4:59:59","101","1"
"1028","2000","0","41","1","40","0","0","-1","2021/12/06 5:00:00","0","2021/12/11 4:59:59","101","1"
"1029","2000","0","39","1","30","0","0","-1","2021/12/11 5:00:00","0","2021/12/15 4:59:59","111","1"
"1030","2000","0","49","1","40","0","0","-1","2021/12/11 5:00:00","0","2021/12/15 4:59:59","111","1"
"1031","3000","0","31","1","30","0","0","-1","2021/12/15 5:00:00","0","2021/12/20 4:59:59","101","1"
"1032","2000","0","41","1","40","0","0","-1","2021/12/15 5:00:00","0","2021/12/20 4:59:59","101","1"
"1033","2000","0","45","1","40","0","0","-1","2021/12/15 5:00:00","0","2021/12/31 04:59:59","104","1"
"1034","2000","0","32","1","30","0","0","-1","2021/12/20 05:00:00","0","2021/12/26 04:59:59","102","1"
"1035","2000","0","42","1","40","0","0","-1","2021/12/20 05:00:00","0","2021/12/26 04:59:59","102","1"
"1036","2000","0","37","1","30","0","0","-1","2021/12/20 05:00:00","0","2021/12/24 4:59:59","109","1"
"1037","1500","0","81","1","80","0","0","-1","2021/12/24 05:00:00","0","2021/12/31 04:59:59","101","1"
"1038","1500","0","82","1","80","0","0","-1","2021/12/24 05:00:00","0","2021/12/31 04:59:59","102","1"
"1039","1500","0","83","1","80","0","0","-1","2021/12/24 05:00:00","0","2021/12/31 04:59:59","111","1"
"1040","1500","0","84","1","80","0","0","-1","2021/12/24 05:00:00","0","2021/12/31 04:59:59","109","1"
"1041","1500","0","85","1","80","0","0","-1","2021/12/24 05:00:00","0","2021/12/31 04:59:59","112","1"
"1042","1500","0","351","1","80","0","0","-1","2021/12/24 05:00:00","0","2021/12/31 04:59:59","8004","1"
"1043","1500","0","352","1","80","0","0","-1","2021/12/24 05:00:00","0","2021/12/31 04:59:59","8005","1"
"1044","2000","0","37","1","30","0","0","-1","2021/12/26 5:00:00","0","2021/12/31 4:59:59","109","1"
"1045","2000","0","38","1","30","0","0","-1","2021/12/26 5:00:00","0","2021/12/31 4:59:59","112","1"
"1046","2000","0","31","1","30","0","0","-1","2021/12/26 5:00:00","0","2021/12/31 4:59:59","101","1"
"1047","2000","0","41","1","40","0","0","-1","2021/12/26 5:00:00","0","2021/12/31 4:59:59","101","1"
"1048","2000","0","34","1","30","0","0","-1","2021/12/26 5:00:00","0","2022/01/06 4:59:59","103","1"
"1049","2000","0","44","1","40","0","0","-1","2021/12/26 5:00:00","0","2022/01/06 4:59:59","103","1"
"1050","2000","0","32","1","30","0","0","-1","2021/12/31 05:00:00","0","2022/01/06 04:59:59","102","1"
"1051","2000","0","42","1","40","0","0","-1","2021/12/31 05:00:00","0","2022/01/06 04:59:59","102","1"
"1052","2000","0","31","1","30","0","0","-1","2022/01/06 5:00:00","0","2022/01/11 4:59:59","101","1"
"1053","2000","0","41","1","40","0","0","-1","2022/01/06 5:00:00","0","2022/01/11 4:59:59","101","1"
"1054","2000","0","39","1","30","0","0","-1","2022/01/11 5:00:00","0","2022/01/15 4:59:59","111","1"
"1055","2000","0","49","1","40","0","0","-1","2022/01/11 5:00:00","0","2022/01/15 4:59:59","111","1"
"1056","3000","0","31","1","30","0","0","-1","2022/01/15 5:00:00","0","2022/01/20 4:59:59","101","1"
"1057","2000","0","41","1","40","0","0","-1","2022/01/15 5:00:00","0","2022/01/20 4:59:59","101","1"
"1058","2000","0","32","1","30","0","0","-1","2022/01/20 05:00:00","0","2022/01/26 04:59:59","102","1"
"1059","2000","0","42","1","40","0","0","-1","2022/01/20 05:00:00","0","2022/01/26 04:59:59","102","1"
"1060","2000","0","37","1","30","0","0","-1","2022/01/20 05:00:00","0","2022/01/24 4:59:59","109","1"
"1061","2000","0","45","1","40","0","0","-1","2022/01/20 5:00:00","0","2022/02/01 04:59:59","104","1"
"1062","1500","0","81","1","80","0","0","-1","2022/01/24 05:00:00","0","2022/02/01 04:59:59","101","1"
"1063","1500","0","82","1","80","0","0","-1","2022/01/24 05:00:00","0","2022/02/01 04:59:59","102","1"
"1064","1500","0","83","1","80","0","0","-1","2022/01/24 05:00:00","0","2022/02/01 04:59:59","111","1"
"1065","1500","0","84","1","80","0","0","-1","2022/01/24 05:00:00","0","2022/02/01 04:59:59","109","1"
"1066","1500","0","85","1","80","0","0","-1","2022/01/24 05:00:00","0","2022/02/01 04:59:59","112","1"
"1067","1500","0","351","1","80","0","0","-1","2022/01/24 05:00:00","0","2022/02/01 04:59:59","8004","1"
"1068","1500","0","352","1","80","0","0","-1","2022/01/24 05:00:00","0","2022/02/01 04:59:59","8005","1"
"1069","2000","0","37","1","30","0","0","-1","2022/01/26 5:00:00","0","2022/02/01 04:59:59","109","1"
"1070","2000","0","38","1","30","0","0","-1","2022/01/26 5:00:00","0","2022/02/01 04:59:59","112","1"
"1071","2000","0","31","1","30","0","0","-1","2022/01/26 5:00:00","0","2022/02/01 04:59:59","101","1"
"1072","2000","0","41","1","40","0","0","-1","2022/01/26 5:00:00","0","2022/02/01 04:59:59","101","1"
"1073","2000","0","34","1","30","0","0","-1","2022/01/26 5:00:00","0","2022/02/06 04:59:59","103","1"
"1074","2000","0","44","1","40","0","0","-1","2022/01/26 5:00:00","0","2022/02/06 04:59:59","103","1"
"1075","1500","0","151","1","80","0","0","-1","2022/02/28 12:00:00","0","2022/03/14 20:59:59","6004","1"
"1076","1500","0","152","1","80","0","0","-1","2022/02/28 12:00:00","0","2022/03/14 20:59:59","6005","1"
"1077","2000","0","32","1","30","0","0","-1","2022/02/01 05:00:00","0","2022/02/06 04:59:59","102","1"
"1078","2000","0","42","1","40","0","0","-1","2022/02/01 05:00:00","0","2022/02/06 04:59:59","102","1"
"1079","2000","0","31","1","30","0","0","-1","2022/02/06 5:00:00","0","2022/02/11 4:59:59","101","1"
"1080","2000","0","41","1","40","0","0","-1","2022/02/06 5:00:00","0","2022/02/11 4:59:59","101","1"
"1081","2000","0","39","1","30","0","0","-1","2022/02/11 5:00:00","0","2022/02/15 4:59:59","111","1"
"1082","2000","0","49","1","40","0","0","-1","2022/02/11 5:00:00","0","2022/02/15 4:59:59","111","1"
"1083","4000","0","31","1","30","0","0","-1","2022/02/15 5:00:00","0","2022/02/19 4:59:59","101","1"
"1084","2000","0","41","1","40","0","0","-1","2022/02/15 5:00:00","0","2022/02/19 4:59:59","101","1"
"1085","4000","0","34","1","30","0","0","-1","2022/02/15 5:00:00","0","2022/02/21 4:59:59","103","1"
"1086","4000","0","44","1","40","0","0","-1","2022/02/15 5:00:00","0","2022/02/21 4:59:59","103","1"
"1087","1500","0","91","1","100","0","0","-1","2022/02/15 5:00:00","0","2022/3/1 04:59:59","101","1"
"1088","1500","0","92","1","100","0","0","-1","2022/02/15 5:00:00","0","2022/3/1 04:59:59","102","1"
"1089","1500","0","93","1","100","0","0","-1","2022/02/15 5:00:00","0","2022/3/1 04:59:59","111","1"
"1090","1500","0","94","1","100","0","0","-1","2022/02/15 5:00:00","0","2022/3/1 04:59:59","109","1"
"1091","1500","0","95","1","100","0","0","-1","2022/02/15 5:00:00","0","2022/3/1 04:59:59","112","1"
"1092","1500","0","100","1","100","0","0","-1","2022/02/15 5:00:00","0","2022/3/1 04:59:59","8004","1"
"1093","1500","0","101","1","100","0","0","-1","2022/02/15 5:00:00","0","2022/3/1 04:59:59","8005","1"
"1094","1500","0","96","1","100","0","0","-1","2022/02/15 5:00:00","0","2022/2/20 20:59:59","6004","1"
"1095","1500","0","97","1","100","0","0","-1","2022/02/15 5:00:00","0","2022/2/20 20:59:59","6005","1"
"1096","1500","0","96","1","100","0","0","-1","2022/02/28 12:00:00","0","2022/3/1 04:59:59","6004","1"
"1097","1500","0","97","1","100","0","0","-1","2022/02/28 12:00:00","0","2022/3/1 04:59:59","6005","1"
"1098","1500","0","98","1","100","0","0","-1","2022/02/15 5:00:00","0","2022/2/22 20:59:59","7004","1"
"1099","1500","0","99","1","100","0","0","-1","2022/02/15 5:00:00","0","2022/2/22 20:59:59","7005","1"
"1100","4000","0","32","1","30","0","0","-1","2022/02/19 05:00:00","0","2022/02/25 04:59:59","102","1"
"1101","4000","0","42","1","40","0","0","-1","2022/02/19 05:00:00","0","2022/02/25 04:59:59","102","1"
"1102","4000","0","39","1","30","0","0","-1","2022/02/25 5:00:00","0","2022/02/28 4:59:59","111","1"
"1103","4000","0","49","1","40","0","0","-1","2022/02/25 5:00:00","0","2022/02/28 4:59:59","111","1"
"1104","4000","0","37","1","30","0","0","-1","2022/02/25 5:00:00","0","2022/02/28 4:59:59","109","1"
"1105","4000","0","38","1","30","0","0","-1","2022/02/25 5:00:00","0","2022/02/28 4:59:59","112","1"
"1106","4000","0","31","1","30","0","0","-1","2022/02/28 5:00:00","0","2022/03/04 4:59:59","101","1"
"1107","2000","0","41","1","40","0","0","-1","2022/02/28 5:00:00","0","2022/03/04 4:59:59","101","1"
"1108","1500","0","251","1","80","0","0","-1","2022/03/16 12:00:00","0","2022/03/23 20:59:59","7004","1"
"1109","1500","0","252","1","80","0","0","-1","2022/03/16 12:00:00","0","2022/03/23 20:59:59","7005","1"
"1110","2000","0","32","1","30","0","0","-1","2022/03/04 05:00:00","0","2022/03/11 04:59:59","102","1"
"1111","2000","0","42","1","40","0","0","-1","2022/03/04 05:00:00","0","2022/03/11 04:59:59","102","1"
"1112","2000","0","39","1","30","0","0","-1","2022/03/11 5:00:00","0","2022/03/15 4:59:59","111","1"
"1113","2000","0","49","1","40","0","0","-1","2022/03/11 5:00:00","0","2022/03/15 4:59:59","111","1"
"1114","3000","0","31","1","30","0","0","-1","2022/03/15 5:00:00","0","2022/03/20 4:59:59","101","1"
"1115","2000","0","41","1","40","0","0","-1","2022/03/15 5:00:00","0","2022/03/20 4:59:59","101","1"
"1116","2000","0","32","1","30","0","0","-1","2022/03/20 05:00:00","0","2022/03/26 04:59:59","102","1"
"1117","2000","0","42","1","40","0","0","-1","2022/03/20 05:00:00","0","2022/03/26 04:59:59","102","1"
"1118","2000","0","37","1","30","0","0","-1","2022/03/20 05:00:00","0","2022/03/24 4:59:59","109","1"
"1119","2000","0","45","1","40","0","0","-1","2022/03/20 05:00:00","0","2022/04/01 04:59:59","104","1"
"1120","1500","0","81","1","80","0","0","-1","2022/03/24 05:00:00","0","2022/04/01 04:59:59","101","1"
"1121","1500","0","82","1","80","0","0","-1","2022/03/24 05:00:00","0","2022/04/01 04:59:59","102","1"
"1122","1500","0","83","1","80","0","0","-1","2022/03/24 05:00:00","0","2022/04/01 04:59:59","111","1"
"1123","1500","0","84","1","80","0","0","-1","2022/03/24 05:00:00","0","2022/04/01 04:59:59","109","1"
"1124","1500","0","85","1","80","0","0","-1","2022/03/24 05:00:00","0","2022/04/01 04:59:59","112","1"
"1125","1500","0","351","1","80","0","0","-1","2022/03/24 05:00:00","0","2022/04/01 04:59:59","8004","1"
"1126","1500","0","352","1","80","0","0","-1","2022/03/24 05:00:00","0","2022/04/01 04:59:59","8005","1"
"1127","2000","0","37","1","30","0","0","-1","2022/03/26 5:00:00","0","2022/04/01 4:59:59","109","1"
"1128","2000","0","38","1","30","0","0","-1","2022/03/26 5:00:00","0","2022/04/01 4:59:59","112","1"
"1129","2000","0","31","1","30","0","0","-1","2022/03/26 5:00:00","0","2022/04/01 4:59:59","101","1"
"1130","2000","0","41","1","40","0","0","-1","2022/03/26 5:00:00","0","2022/04/01 4:59:59","101","1"
"1131","2000","0","34","1","30","0","0","-1","2022/03/26 5:00:00","0","2022/04/06 4:59:59","103","1"
"1132","2000","0","44","1","40","0","0","-1","2022/03/26 5:00:00","0","2022/04/06 4:59:59","103","1"
"1133","1500","0","151","1","80","0","0","-1","2022/03/31 12:00:00","0","2022/04/14 20:59:59","6004","1"
"1134","1500","0","152","1","80","0","0","-1","2022/03/31 12:00:00","0","2022/04/14 20:59:59","6005","1"
"1135","1500","0","151","1","80","0","0","-1","2022/04/30 12:00:00","0","2022/05/14 20:59:59","6004","1"
"1136","1500","0","152","1","80","0","0","-1","2022/04/30 12:00:00","0","2022/05/14 20:59:59","6005","1"
"1137","2000","0","32","1","30","0","0","-1","2022/04/01 05:00:00","0","2022/04/06 04:59:59","102","1"
"1138","2000","0","42","1","40","0","0","-1","2022/04/01 05:00:00","0","2022/04/06 04:59:59","102","1"
"1139","2000","0","31","1","30","0","0","-1","2022/04/06 5:00:00","0","2022/04/11 4:59:59","101","1"
"1140","2000","0","41","1","40","0","0","-1","2022/04/06 5:00:00","0","2022/04/11 4:59:59","101","1"
"1141","2000","0","39","1","30","0","0","-1","2022/04/11 5:00:00","0","2022/04/15 4:59:59","111","1"
"1142","2000","0","49","1","40","0","0","-1","2022/04/11 5:00:00","0","2022/04/15 4:59:59","111","1"
"1143","3000","0","31","1","30","0","0","-1","2022/04/15 5:00:00","0","2022/04/20 4:59:59","101","1"
"1144","2000","0","41","1","40","0","0","-1","2022/04/15 5:00:00","0","2022/04/20 4:59:59","101","1"
"1145","2000","0","45","1","40","0","0","-1","2022/04/15 5:00:00","0","2022/04/30 04:59:59","104","1"
"1146","2000","0","32","1","30","0","0","-1","2022/04/20 05:00:00","0","2022/04/25 04:59:59","102","1"
"1147","2000","0","42","1","40","0","0","-1","2022/04/20 05:00:00","0","2022/04/25 04:59:59","102","1"
"1148","2000","0","37","1","30","0","0","-1","2022/04/12 05:00:00","0","2022/04/15 4:59:59","109","1"
"1149","2000","0","38","1","30","0","0","-1","2022/04/12 05:00:00","0","2022/04/15 4:59:59","112","1"
"1150","1500","0","81","1","80","0","0","-1","2022/04/24 05:00:00","0","2022/04/30 04:59:59","101","1"
"1151","1500","0","82","1","80","0","0","-1","2022/04/24 05:00:00","0","2022/04/30 04:59:59","102","1"
"1152","1500","0","83","1","80","0","0","-1","2022/04/24 05:00:00","0","2022/04/30 04:59:59","111","1"
"1153","1500","0","84","1","80","0","0","-1","2022/04/24 05:00:00","0","2022/04/30 04:59:59","109","1"
"1154","1500","0","85","1","80","0","0","-1","2022/04/24 05:00:00","0","2022/04/30 04:59:59","112","1"
"1155","1500","0","351","1","80","0","0","-1","2022/04/24 05:00:00","0","2022/04/30 04:59:59","8004","1"
"1156","1500","0","352","1","80","0","0","-1","2022/04/24 05:00:00","0","2022/04/30 04:59:59","8005","1"
"1157","2000","0","37","1","30","0","0","-1","2022/04/25 5:00:00","0","2022/04/30 04:59:59","109","1"
"1158","2000","0","38","1","30","0","0","-1","2022/04/25 5:00:00","0","2022/04/30 04:59:59","112","1"
"1159","2000","0","31","1","30","0","0","-1","2022/04/25 5:00:00","0","2022/04/30 04:59:59","101","1"
"1160","2000","0","41","1","40","0","0","-1","2022/04/25 5:00:00","0","2022/04/30 04:59:59","101","1"
"1161","2000","0","34","1","30","0","0","-1","2022/04/25 5:00:00","0","2022/05/06 04:59:59","103","1"
"1162","2000","0","44","1","40","0","0","-1","2022/04/25 5:00:00","0","2022/05/06 04:59:59","103","1"
"1163","1500","0","251","1","80","0","0","-1","2022/04/18 12:00:00","0","2022/04/25 20:59:59","7004","1"
"1164","1500","0","252","1","80","0","0","-1","2022/04/18 12:00:00","0","2022/04/25 20:59:59","7005","1"
"1165","1500","0","251","1","80","0","0","-1","2022/05/16 12:00:00","0","2022/05/23 20:59:59","7004","1"
"1166","1500","0","252","1","80","0","0","-1","2022/05/16 12:00:00","0","2022/05/23 20:59:59","7005","1"
"1167","1500","0","151","1","80","0","0","-1","2022/06/30 12:00:00","0","2022/07/14 20:59:59","6004","1"
"1168","1500","0","152","1","80","0","0","-1","2022/06/30 12:00:00","0","2022/07/14 20:59:59","6005","1"
"1169","3000","0","32","1","30","0","5","-1","2022/04/30 5:00:00","0","2022/05/06 4:59:59","102","2"
"1171","2000","0","42","1","40","0","5","-1","2022/04/30 5:00:00","0","2022/05/06 4:59:59","102","2"
"1173","50","0","12","1","11","0","1","-1","2022/04/30 5:00:00","0","2022/05/06 4:59:59","102","2"
"1174","3000","0","82","1","81","0","1","-1","2022/04/30 5:00:00","0","2022/05/06 4:59:59","102","2"
"1175","2000","0","82","1","80","0","2","-1","2022/04/30 5:00:00","0","2022/05/06 4:59:59","102","2"
"1176","3000","0","31","1","30","0","6","-1","2022/05/06 5:00:00","0","2022/05/11 4:59:59","101","2"
"1178","2000","0","41","1","40","0","6","-1","2022/05/06 5:00:00","0","2022/05/11 4:59:59","101","2"
"1180","50","0","11","1","11","0","3","-1","2022/05/06 5:00:00","0","2022/05/11 4:59:59","101","2"
"1181","3000","0","81","1","81","0","3","-1","2022/05/06 5:00:00","0","2022/05/11 4:59:59","101","2"
