4cb465b6d9979d88f5c4fcb1a83c221fb3dea4a4907d43da217d125c330f7b0a,4420bce317c0423a4b64934b8bce9c98643c26ae0ddf89df117a865688a88dc6,49e08293afaad42068a21a43c2464cebf4b5a26dde10ad93ad4d50e5aa349892,a95de0a349b79f6d69208f1a902040edad1e62343afce4fae26a78d4e0eaefac,81f2846587f79ef6953d310ed0ebdd514a61c29f50067abec19e7079f14886d5,917b41a684aa2f54090df62ab31263f00079cbc9006c973f0079757971d78d7b,f6b5437d63590dc55794961c949cf077357a9901778158f36fa675c3a2378c95,ec58de48b825a0c3391cb7e3e68ef2b4bdc8ef6f44bbb0a5a6eded38f1bad00f,ddb64bc6f8723593f7fb2ca504312b8e6b3fcce8f124f55138b8306400e3e22b,22ae711adb79b717b3962e7c0f7dc9dbdce966a83b99e6ddf30e94e5fa01984b,423dd76eb4b92b57439d847650b9cc449a9da9f5b5c27bdcd6ae5ea61f3b3ecd
"nop_14_shizuru_talk_joy","0.2","","514","","","1","3","","104931","514050"
"","","","514","","","","93","","1","514051"
"nop_14_shizuru_feed_in","0.2","","514","1","nop_14_shizuru_feed_loop","0","3","0","104931","514052"
"nop_14_shizuru_feed_in","0","","514","1","nop_14_shizuru_feed_loop","0","3","0","2","514053"
"","","","514","","","","91","","514049","514054"
"vo_drama_10082014_007","","","514","","0","0","21","","vo_drama_10082014","514055"
"あーー！\nお兄ちゃん！\nこっちも美味しかったですよ！\nどうぞ！","0","0.5","514","0","1","8","11","0","101131","514056"
"nop_talk_anger2","0.2","","514","","","1","3","","101131","514057"
"1","","","514","","","","93","","1","514058"
"nop_14_rino_look_talk_joy4","0.2","","514","","","1","3","","101131","514059"
"1","","","514","","","","93","","1","514060"
"nop_14_rino_feed_in","0.2","","514","1","nop_14_rino_feed_loop","0","3","0","101131","514061"
"nop_14_rino_feed_in","0","","514","1","nop_14_rino_feed_loop","0","3","0","1","514062"
"","","","514","","","","91","","514056","514063"
"vo_drama_10082014_008","","","514","","0","0","21","","vo_drama_10082014","514064"
"大丈夫かい？\nははっ、キミのまわりは\n相変わらず賑やかだね。\n少なくとも退屈はしなくてよさそうだ。","0","0.5","514","0","1","8","11","0","106831","514065"
"nop_talk_bitter","0.2","","514","","","1","3","","106831","514066"
"1","","","514","","","","93","","4","514067"
"nop_talk_arm_crossed_joy","0.2","","514","1","nop_talk_arm_crossed_loop_joy","0","3","0","106831","514068"
"","","","514","","","","91","","514065","514069"
"0","","","514","","","","93","","0.5","514070"
"102931","1.95","nop_idle_joy1","515","-270","150","105","1","1","1","515001"
"104211","1.95","nop_idle_wish","515","-255","-150","103","1","0","1","515002"
"105411","1.95","nop_15_tsumugi_idle_arm_crossed","515","-275","-300","104","1","0","1","515003"
"0","","","515","","","","93","","0.5","515004"
"vo_drama_10082015_001","","","515","","0","0","21","","vo_drama_10082015","515005"
"あけましておめでとう！\nカルミナ新年ライブにようこそ！\n……じゃなくて、呼んでもらったのは\n私たちのほうだったね。ごめん！","0","0.5","515","0","1","6","11","0","102931","515006"
"nop_15_nozomi_talk_joy","0.2","","515","","","1","3","","102931","515007"
"1","","","515","","","","93","","2.5","515008"
"nop_15_nozomi_start","0.2","","515","1","nop_15_nozomi_start_loop","0","3","0.2","102931","515009"
"1","","","515","","","","93","","3","515010"
"nop_talk_bitter","0.2","","515","","","1","3","","102931","515011"
"","","","515","","","","91","","515006","515012"
"1","","","515","","","","93","","0.2","515013"
"nop_idle_bitter","0.2","","515","","","1","3","","102931","515014"
"vo_drama_10082015_002","","","515","","0","0","21","","vo_drama_10082015","515015"
"もう、ノゾミってば。\nすみません、先ほどまで\nリハーサルをしていたので……\n今日はお招きありがとうございます。","0","0.5","515","0","1","5","11","0","104211","515016"
"nop_talk_worry","0.2","","515","","","1","3","","104211","515017"
"1","","","515","","","","93","","3","515018"
"nop_talk_wish4","0.2","","515","","","1","3","","104211","515019"
"1","","","515","","","","93","","5","515020"
"nop_talk_joy3","0.2","","515","","","1","3","","104211","515021"
"1","","","515","","","","93","","1.5","515022"
"nop_bow2","0.2","","515","1","nop_idle_normal","0","3","0.2","104211","515023"
"","","","515","","","","91","","515016","515024"
"vo_drama_10082015_003","","","515","","0","0","21","","vo_drama_10082015","515025"
"まったく、騎士さんは\n誘ってくるのが急なんですから。\nアイドルは年末年始も\nスケジュールいっぱいなんですよ？","0","0.5","515","0","1","7","11","0","105411","515026"
"nop_talk_sad2","0.2","","515","","","1","3","","105411","515027"
"1","","","515","","","","93","","4.5","515028"
"nop_talk_anger","0.2","","515","","","1","3","","105411","515029"
"","","","515","","","","91","","515026","515030"
"nop_idle_anger","0.2","","515","","","1","3","","105411","515031"
"vo_drama_10082015_004","","","515","","0","0","21","","vo_drama_10082015","515032"
"ふふっ。お誘いを受けてから\nまっさきに『行きましょう！』　\nって言ったのはツムギなのにね。","0","0.5","515","0","1","8","11","0","102931","515033"
"nop_talk_bitter","0.2","","515","","","1","3","","102931","515034"
"1","","","515","","","","93","","1.5","515035"
"nop_talk_thinking","0.2","","515","","","1","3","","102931","515036"
"","","","515","","","","91","","515033","515037"
"nop_idle_thinking","0.2","","515","","","1","3","","102931","515038"
"vo_drama_10082015_005","","","515","","0","0","21","","vo_drama_10082015","515039"
"ノ、ノゾミさん！\nそれは、レイ様も来られるんじゃないか\nって思っただけですから！","0","0.5","515","0","1","6","11","0","105411","515040"
"nop_talk_surprise2","0.2","","515","","","1","3","","105411","515041"
"1","","","515","","","","93","","1.75","515042"
"nop_talk_anger2","0.2","","515","","","1","3","","105411","515043"
"","","","515","","","","91","","515040","515044"
"nop_idle_anger2","0.2","","515","","","1","3","","105411","515045"
"vo_drama_10082015_006","","","515","","0","0","21","","vo_drama_10082015","515046"
"確かに沢山の人が来られてますね。\nプロデューサーさんも\n楽しそうにしてました。","0","0.5","515","0","1","7","11","0","104211","515047"
"nop_talk_wish","0.2","","515","","","1","3","","104211","515048"
"","","","515","","","","91","","515047","515049"
"nop_idle_wish","0.2","","515","","","1","3","","104211","515050"
"vo_drama_10082015_007","","","515","","0","0","21","","vo_drama_10082015","515051"
"こんなに人が集まったのも\nきっとキミの人望だね。","0","0.5","515","0","1","6","11","0","102931","515052"
"nop_15_nozomi_talk_joy","0.2","","515","","","1","3","","102931","515053"
"","","","515","","","","91","","515052","515054"
"nop_idle_joy1","0.2","","515","","","1","3","","102931","515055"
"vo_drama_10082015_008","","","515","","0","0","21","","vo_drama_10082015","515056"
"そういえばさっきプロデューサーが\nこの会場に来てる連中を\n今度のライブに呼んでやったらどうだ\nって言ってましたけど……","0","0.5","515","0","1","7","11","0","105411","515057"
"nop_talk_surprise1","0.2","","515","","","1","3","","105411","515058"
"1","","","515","","","","93","","2","515059"
"nop_talk_thinking","0.5","","515","","","1","3","","105411","515060"
"1","","","515","","","","93","","5","515061"
"nop_talk_surprise1","0.2","","515","","","1","3","","105411","515062"
"","","","515","","","","91","","515057","515063"
"nop_idle_surprise1","0.2","","515","","","1","3","","105411","515064"
"vo_drama_10082015_009","","","515","","0","0","21","","vo_drama_10082015","515065"
"それいいね！\n迷惑じゃないならぜひ招待したいな。\nみんなはどう？","0","0.5","515","0","1","5","11","0","102931","515066"
"nop_talk_joy2","0.2","","515","","","1","3","","102931","515067"
"1","","","515","","","","93","","2","515068"
"nop_talk_normal","0.2","","515","","","1","3","","102931","515069"
"","","","515","","","","91","","515066","515070"
"nop_idle_normal","0.2","","515","","","1","3","","102931","515071"
"vo_drama_10082015_010","","","515","","0","0","21","","vo_drama_10082015","515072"
"私もお招きしたいです。\n素敵な新年会に呼んでいただいた\nお礼がしたいですから。","0","0.5","515","0","1","7","11","0","104211","515073"
"nop_talk_joy1","0.2","","515","","","1","3","","104211","515074"
"1","","","515","","","","93","","2.25","515075"
"nop_talk_wish","0.2","","515","","","1","3","","104211","515076"
"","","","515","","","","91","","515073","515077"
"nop_idle_wish","0.2","","515","","","1","3","","104211","515078"
"vo_drama_10082015_011","","","515","","0","0","21","","vo_drama_10082015","515079"
"そうなると次のライブも\n完璧にやりますよ。\nレイ様も呼ぶんですからね！","0","0.5","515","0","1","6","11","0","105411","515080"
"nop_talk_guts2","0.2","","515","1","nop_talk_guts2_loop","0","3","0.2","105411","515081"
"1","","","515","","","","93","","3.5","515082"
"nop_talk_doya","0.2","","515","1","nop_talk_doya_loop","0","3","0.2","105411","515083"
"","","","515","","","","91","","515080","515084"
"nop_idle_doya","0.2","","515","","","1","3","","105411","515085"
"vo_drama_10082015_012","","","515","","0","0","21","","vo_drama_10082015","515086"
"やる気十分だね！\nじゃあ帰ったらさっそく\nリハーサルの続きをしよう！","0","0.5","515","0","1","6","11","0","102931","515087"
"nop_talk_joy2","0.2","","515","","","1","3","","102931","515088"
"1","","","515","","","","93","","2","515089"
"nop_talk_joy1","0.2","","515","","","1","3","","102931","515090"
"","","","515","","","","91","","515087","515091"
"nop_idle_joy1","0.2","","515","","","1","3","","102931","515092"
"vo_drama_10082015_013","","","515","","0","0","21","","vo_drama_10082015","515093"
"新しい年の始まりに相応しい\n素敵なライブにしてみせます。","0","0.5","515","0","1","7","11","0","104211","515094"
"nop_talk_joy3_blink","0.2","","515","","","1","3","","104211","515095"
"","","","515","","","","91","","515094","515096"
"nop_idle_joy1","0.2","","515","","","1","3","","104211","515097"
"vo_drama_10082015_014","","","515","","0","0","21","","vo_drama_10082015","515098"
"完璧なステージを\nお見せしますから。\n期待しててください。","0","0.5","515","0","1","8","11","0","105411","515099"
"nop_15_tsumugi_talk_arm_crossed","0.2","","515","1","nop_15_tsumugi_talk_arm_crossed_loop","0","3","0.2","105411","515100"
"1","","","515","","","","93","","2.5","515101"
"nop_talk_arm_crossed_loop_joy","0.2","","515","","","1","3","","105411","515102"
"","","","515","","","","91","","515099","515103"
"nop_idle_arm_crossed_joy","0.2","","515","","","1","3","","105411","515104"
"vo_drama_10082015_015","","","515","","0","0","21","","vo_drama_10082015","515105"
"今年も私たちカルミナは\n全力でアイドルするから！\n見逃しちゃ、だめだよ♪","0","0.5","515","0","1","6","11","0","102931","515106"
"nop_talk_joy2","0.2","","515","","","1","3","","102931","515107"
"","","","515","","","","93","","3","515108"
"nop_15_cmn_last","0.2","","515","1","nop_talk_joy1_wink","0","3","0.2","102931","515109"
"","","","515","","","","91","","515106","515110"
"nop_talk_guts4","0.2","","515","1","nop_idle_guts4","0","3","0.2","102931","515111"
"","","","515","","","","93","","0.2","515112"
"nop_talk_guts2","0.2","","515","1","nop_idle_guts2","0","3","0.2","104211","515113"
"","","","515","","","","93","","0.1","515114"
"nop_talk_guts2","0.2","","515","1","nop_idle_guts2","0","3","0.2","105411","515115"
"0","","","515","","","","93","","1","515116"
"106731","1.95","nop_idle_normal","516","-255","150","105","1","1","1","516001"
"106631","1.95","nop_idle_joy2","516","-255","-150","101","1","0","1","516002"
"106531","1.95","nop_16_kaya_idle_normal2","516","-275","-300","104","1","0","1","516003"
"2","1.95","nop_rago_idle","516","-255","230","106","5","1","1","516004"
"22","1.95","NoItem_idle","516","-255","150","106","5","1","1","516005"
"23","1.95","NoItem","516","-255","150","100","5","1","1","516006"
"1","0","","516","0","1","1","6","0","23","516007"
"1","0","","516","0","1","1","6","0","22","516008"
"0","","","516","","","","93","","0.5","516009"
"nop_talk_joy2","0.2","","516","","","1","3","","106631","516010"
"vo_drama_10082016_001","","","516","","0","0","21","","vo_drama_10082016","516011"
"さあお兄さん！　あけおめですよ！\nお年玉をよこすです！","0","0.5","516","0","1","8","11","0","106631","516012"
"1","","","516","","","","93","","2.2","516013"
"nop_16_inori_talk_doya","0.2","","516","1","nop_16_inori_talk_doya_loop","0","3","0","106631","516014"
"","","","516","","","","91","","516012","516015"
"nop_16_inori_idle_doya","0.2","","516","","","1","3","","106631","516016"
"nop_16_kaya_talk_normal","0.2","","516","","","1","3","","106531","516017"
"vo_drama_10082016_002","","","516","","0","0","21","","vo_drama_10082016","516018"
"こーら、イノリ。\nなに新年早々みっともない\n真似してんだよ。\nボスも何か言ってくれよ。","0","0.5","516","0","1","8","11","0","106531","516019"
"1","","","516","","","","93","","4","516020"
"nop_16_kaya_talk_normal2","0.2","","516","1","nop_16_kaya_talk_normal2_loop","0","3","0","106531","516021"
"","","","516","","","","91","","516019","516022"
"nop_16_kaya_idle_normal2","0.2","","516","","","1","3","","106531","516023"
"nop_talk_joy1","0.2","","516","","","1","3","","106731","516024"
"vo_drama_10082016_003","","","516","","0","0","21","","vo_drama_10082016","516025"
"それにしてもすごいよね～\nこの会場には有力ギルドのマスター\nだけじゃなくて七冠に王女まで\n来てるんだもん。","0","0.5","516","0","1","8","11","0","106731","516026"
"","","","516","","","","91","","516026","516027"
"nop_idle_joy1","0.2","","516","","","1","3","","106731","516028"
"nop_16_inori_talk_nofaith","0.2","","516","1","nop_16_inori_talk_nofaith_loop","0","3","0","106631","516029"
"vo_drama_10082016_004","","","516","","0","0","21","","vo_drama_10082016","516030"
"なんか物騒なこと考えてやがるですよ？\nあたしじゃなくてこっちを\nなんとかすべきじゃないですか？\nマツリたちに突き出してやるです！！","0","0.5","516","0","1","8","11","0","106631","516031"
"1","","","516","","","","93","","4","516032"
"nop_16_inori_talk_guts","0.2","","516","1","nop_16_inori_talk_guts_loop","0","3","0","106631","516033"
"","","","516","","","","91","","516031","516034"
"nop_16_inori_idle_guts","0.2","","516","","","1","3","","106631","516035"
"nop_talk_normal","0.2","","516","","","1","3","","106731","516036"
"vo_drama_10082016_005","","","516","","0","0","21","","vo_drama_10082016","516037"
"イノリちゃんひどいな～\nそんなみんなと力を合わせて\n世界の秘密を明かしていこ～！\nって意味だよ？","0","0.5","516","0","1","8","11","0","106731","516038"
"1","","","516","","","","93","","4","516039"
"nop_talk_guts2","0.2","","516","1","nop_talk_guts2_loop","0","3","0","106731","516040"
"","","","516","","","","91","","516038","516041"
"nop_idle_wish","0.2","","516","","","1","3","","106731","516042"
"nop_16_homare_idle_wish","0.2","","516","","","1","3","","22","516043"
"nop_talk_sad","0.2","","516","","","1","3","","106631","516044"
"vo_drama_10082016_006","","","516","","0","0","21","","vo_drama_10082016","516045"
"そんなうさんくさいこと\n信用できるわけ……\nぴゃあっ！　目ッ！\n目を開けないでほしいですっ！","0","0.5","516","0","1","8","11","0","106631","516046"
"1","","","516","","","","93","","3.4","516047"
"BlackFade","0","","516","","","1","3","","23","516048"
"1","0.2","","516","0.5","1","1","6","0","23","516049"
"1","","","516","","","","93","","0.2","516050"
"1","0","","516","1","1","1","6","0","22","516051"
"nop_16_homare_talk_kaigan_wish","0.2","","516","1","nop_16_homare_idle_kaigan_wish","0","3","0.2","22","516052"
"nop_16_homare_talk_kaigan_wish","0.2","","516","1","nop_16_homare_idle_kaigan_wish","0","3","0.2","106731","516053"
"nop_surprise","0.2","","516","1","nop_talk_surprise2","0","3","0.2","106631","516054"
"0","","","516","","","","93","","1","516055"
"1","0.2","","516","0","1","1","6","0","23","516056"
"","","","516","","","","91","","516046","516057"
"nop_idle_surprise2","0.2","","516","","","1","3","","106631","516058"
"nop_15_tsumugi_talk_arm_crossed","0.2","","516","1","nop_15_tsumugi_talk_arm_crossed_loop","0","3","0","106531","516059"
"vo_drama_10082016_007","","","516","","0","0","21","","vo_drama_10082016","516060"
"はぁ……うちは年が明けても\n相変わらず、って感じだな。\nま、今年もよろしく頼むよ。","0","0.5","516","0","1","8","11","0","106531","516061"
"1","","","516","","","","93","","4","516062"
"nop_16_inori_talk_doya","0.2","","516","1","nop_16_inori_talk_doya_loop","0","3","0","106531","516063"
"","","","516","","","","91","","516061","516064"
"nop_16_inori_idle_doya","0.2","","516","","","1","3","","106531","516065"
"0","","","516","","","","93","","0.5","516066"
"111031","1.95","nop_idle_normal","517","-225","150","104","1","1","1","517001"
"110931","1.95","nop_idle_normal","517","-225","-150","103","1","0","1","517002"
"110831","1.95","nop_17_chloe_idle_normal2","517","-255","-300","105","1","0","1","517003"
"0","","","517","","","","93","","0.5","517004"
"vo_drama_10082017_001","","","517","","0","0","21","","vo_drama_10082017","517005"
"きゃあああ～ん！\n無敵の歌姫カルミナちゃんたち筆頭に、\n右も左も美少女ざんまい！\n何なんですか、この顔の良い新年会！","0","0.5","517","0","1","8","11","0","110931","517006"
"nop_17_chieru_swing","0.2","","517","1","nop_idle_normal","0","3","0.2","110931","517007"
"1","","","517","","","","93","","1.5","517008"
"nop_17_chieru_ahahaStand_in","0.2","","517","1","nop_17_chieru_ahahaStand_loop","0","3","0","110931","517009"
"1","","","517","","","","93","","4","517010"
"nop_17_chieru_huhuStand_in","0.2","","517","1","nop_17_chieru_huhuStand_loop","0","3","0","110931","517011"
"","","","517","","","","91","","517006","517012"
"vo_drama_10082017_002","","","517","","0","0","21","","vo_drama_10082017","517013"
"てかメンツ濃いなァ……\nうちら完全にモブじゃん。\nアオイなんか柱に抱きついて\nがたがた震えちゃってるじゃん。","0","0.5","517","0","1","8","11","0","110831","517014"
"nop_17_chloe_talk_normal_sad","0.2","","517","1","nop_17_chloe_talk_normal_sad_loop","0","3","0","110831","517015"
"1","","","517","","","","93","","3.5","517016"
"nop_talk_worry","0.2","","517","","","1","3","","110831","517017"
"","","","517","","","","91","","517014","517018"
"nop_17_chloe_idle_normal2","0.2","","517","","","1","3","","110831","517019"
"vo_drama_10082017_003","","","517","","0","0","21","","vo_drama_10082017","517020"
"それに比してメ団の面々は豪胆だ、\n麦しゅわ煽って大騒ぎとは畏れ入る。\nさすが辣腕の事業家と言ったところか。\nとりわけアキノ君は貴族の出自だしな。","0","0.5","517","0","1","8","11","0","111031","517021"
"nop_talk_normal_suprise1","0.2","","517","","","1","3","","111031","517022"
"nop_idle_normal_suprise1","0.2","","517","","","1","3","","110931","517023"
"1","","","517","","","","93","","2.2","517024"
"nop_talk_joy1","0.2","","517","","","1","3","","111031","517025"
"1","","","517","","","","93","","4.8","517026"
"nop_talk_joy3_blink2","0.2","","517","","","1","3","","111031","517027"
"","","","517","","","","91","","517021","517028"
"nop_idle_normal","0.2","","517","","","1","3","","111031","517029"
"vo_drama_10082017_004","","","517","","0","0","21","","vo_drama_10082017","517030"
"あ、そういえば貴族って、\nなんか教訓みたいのありましたよね？\n家ガチャ当たったオレたち金持ちは\n貧乏庶民を助けるべし、みたいなやつ。","0","0.5","517","0","1","8","11","0","110931","517031"
"nop_talk_joy1_normal","0.2","","517","","","1","3","","110931","517032"
"1","","","517","","","","93","","4.3","517033"
"nop_17_chieru_talk_doya","0.2","","517","1","nop_17_chieru_talk_doya_loop","0","3","0","110931","517034"
"","","","517","","","","91","","517031","517035"
"vo_drama_10082017_005","","","517","","0","0","21","","vo_drama_10082017","517036"
"それだチエル君。\nノブレス・オブリージュ──\n大雑把に換言すれば、アキノ君は我々に\n金銭的援助をほどこす義務がある。","0","0.5","517","0","1","8","11","0","111031","517037"
"nop_17_yuni_talk_nofaith","0.2","","517","1","nop_17_yuni_talk_nofaith_loop","0","3","0","111031","517038"
"1","","","517","","","","93","","3","517039"
"nop_talk_guts2","0.2","","517","1","nop_talk_guts2_loop","0","3","0","111031","517040"
"","","","517","","","","91","","517037","517041"
"vo_drama_10082017_006","","","517","","0","0","21","","vo_drama_10082017","517042"
"あ？　そーなんすか？\nしたら、お年玉もらいに\n行ってあげなきゃ駄目じゃん。","0","0.5","517","0","1","8","11","0","110831","517043"
"nop_talk_arm_crossed_loop2","0.2","","517","","","1","3","","110831","517044"
"1","","","517","","","","93","","1.7","517045"
"nop_17_chloe_talk_normal_joy","0.2","","517","1","nop_17_chloe_talk_normal_joy_loop","0","3","0","110831","517046"
"nop_idle_joy1","0.2","","517","","","1","3","","110931","517047"
"","","","517","","","","91","","517043","517048"
"nop_17_chloe_idle_normal_joy","0.2","","517","","","1","3","","110831","517049"
"vo_drama_10082017_007","","","517","","0","0","21","","vo_drama_10082017","517050"
"てゆか、こんだけ集まってれば、\n貴族とか王族とか\nやんごとない系の人たち、\nもう何人かいるんじゃないです？","0","0.5","517","0","1","8","11","0","110931","517051"
"nop_talk_joy2","0.2","","517","","","1","3","","110931","517052"
"1","","","517","","","","93","","5","517053"
"nop_idle_surprise_kira","0.2","","517","","","1","3","","111031","517054"
"","","","517","","","","91","","517051","517055"
"nop_idle_normal","0.2","","517","","","1","3","","110931","517056"
"vo_drama_10082017_008","","","517","","0","0","21","","vo_drama_10082017","517057"
"よし、ゆくぞ諸君！\nふはは富裕層どもめ、\n身ぐるみ剥いでくれるわー！","0","0.5","517","0","1","8","11","0","111031","517058"
"nop_17_yuni_pose","0.2","","517","1","nop_17_yuni_pose_loop","0","3","0","111031","517059"
"1","","","517","","","","93","","0.7","517060"
"nop_17_chieru_smile","0.2","","517","1","nop_idle_normal","0","3","0.2","110931","517061"
"10","0","0","517","0","0","1","12","0","110931","517062"
"nop_17_chloe_04","0.2","","517","1","nop_17_chloe_idle_normal_joy","0","3","0.2","110831","517063"
"6","0","0","517","0","0","1","12","0","110831","517064"
"1","","","517","","","","93","","1","517065"
"nop_17_yuni_huhuStand_in","0.2","","517","","","0","3","","111031","517066"
"1","","","517","","","","93","","1.5","517067"
"nop_17_yuni_ahahaStand_in","0.2","","517","1","nop_17_yuni_ahahaStand_loop","0","3","0","111031","517068"
"","","","517","","","","91","","517058","517069"
"0","","","517","","","","4","","111031","517070"
"nop_run","0.2","","517","","","1","3","","111031","517071"
"1000","","","517","0","3","-225","2","","111031","517072"
"0","","","517","","","","93","","0.3","517073"
"nop_run","0.2","","517","","","1","3","","110931","517074"
"1000","","","517","0","3","-225","2","","110931","517075"
"0","","","517","","","","93","","0.1","517076"
"nop_run_joy","0.2","","517","","","1","3","","110831","517077"
"1000","","","517","0","3","-255","2","","110831","517078"
"0","","","517","","","","93","","3","517079"
"0","","","517","","","","93","","0.5","517080"
"115031","1.95","nop_idle_normal","518","-255","-150","105","1","0","1","518001"
"114711","1.95","nop_18_muimi_idle_joy_normal","518","-255","150","104","1","1","1","518002"
"118511","1.95","nop_18_karin_idle_normal","518","-275","-1000","107","1","0","1","518003"
"118031","1.95","nop_idle_joy2","518","-275","300","106","1","1","1","518004"
"0","","","518","","","","93","","0.5","518005"
"nop_18_credita_talk_surprise","0.2","","518","","","1","3","","118031","518006"
"vo_drama_10082018_001","","","518","","0","0","21","","vo_drama_10082018","518007"
"あらあらまあまあ！\nなかなかの新年会ではありませんの！\n我が【リッチモンド商工会】主催の\n新年会にも引けを取りませんわね。","0","0.5","518","0","1","8","11","0","118031","518008"
"1","","","518","","","","93","","3.5","518009"
"nop_talk_doya","0.2","","518","1","nop_talk_doya_loop","0","3","0","118031","518010"
"","","","518","","","","91","","518008","518011"
"nop_idle_doya","0.2","","518","","","1","3","","118031","518012"
"nop_18_muimi_hello","0.2","","518","","","1","3","","114711","518013"
"vo_drama_10082018_002","","","518","","0","0","21","","vo_drama_10082018","518014"
"あけましておめでとう！\nおせちも美味しいし\n最高の正月だな！","0","0.5","518","0","1","8","11","0","114711","518015"
"1","","","518","","","","93","","1.5","518016"
"nop_talk_normal","0.2","","518","","","1","3","","114711","518017"
"","","","518","","","","91","","518015","518018"
"nop_idle_normal","0.2","","518","","","1","3","","114711","518019"
"nop_talk_sad2","0.2","","518","","","1","3","","115031","518020"
"vo_drama_10082018_003","","","518","","0","0","21","","vo_drama_10082018","518021"
"かなりの人数が集まっていますね。\n緊張感がないのは困りものですが\nまあ正月くらいはいいでしょう。","0","0.5","518","0","1","8","11","0","115031","518022"
"","","","518","","","","91","","518022","518023"
"nop_idle_normal","0.2","","518","","","1","3","","115031","518024"
"nop_talk_bitter","0.2","","518","","","1","3","","114711","518025"
"vo_drama_10082018_004","","","518","","0","0","21","","vo_drama_10082018","518026"
"そんなこと言いながらネネカも\nバッチリ晴れ着姿なんだな。","0","0.5","518","0","1","8","11","0","114711","518027"
"","","","518","","","","91","","518027","518028"
"nop_18_muimi_idle_normal","0.2","","518","","","1","3","","114711","518029"
"nop_talk_thinking","0.2","","518","","","1","3","","115031","518030"
"vo_drama_10082018_005","","","518","","0","0","21","","vo_drama_10082018","518031"
"……適した服装で場に溶け込むのは\n隠密工作の一種です。","0","0.5","518","0","1","8","11","0","115031","518032"
"","","","518","","","","91","","518032","518033"
"nop_idle_thinking","0.2","","518","","","1","3","","115031","518034"
"nop_18_neneka_talk_normal","0.2","","518","","","1","3","","115031","518035"
"vo_drama_10082018_006","","","518","","0","0","21","","vo_drama_10082018","518036"
"別に浮かれているわけでは\nありませんよ。\n不穏分子がいないかの\n確認は大切ですから……ふむ。","0","0.5","518","0","1","8","11","0","115031","518037"
"1","","","518","","","","93","","3","518038"
"nop_18_neneka_humu2","0.2","","518","1","nop_18_neneka_humu2_loop","0","3","0","115031","518039"
"","","","518","","","","91","","518037","518040"
"nop_surprise","0.2","","518","1","nop_talk_surprise1","0","3","0","118031","518041"
"vo_drama_10082018_007","","","518","","0","0","21","","vo_drama_10082018","518042"
"！？\n……な、なにやら視線を感じますわね。\nわたくしは陛下の忠実なるしもべ！\n不穏分子などではありませんわよ～っ！","0","0.5","518","0","1","8","11","0","118031","518043"
"1","","","518","","","","93","","1","518044"
"nop_talk_sad","0.2","","518","","","1","3","","118031","518045"
"1","","","518","","","","93","","2","518046"
"nop_18_credita_ahahaStand_in","0.2","","518","1","nop_18_credita_ahahaStand_loop","0","3","0","118031","518047"
"1","","","518","","","","93","","1","518048"
"nop_walk","0.2","","518","","","1","3","","118511","518049"
"-350","","","518","0","3","-275","2","","118511","518050"
"0","","","518","","","","93","","1","518051"
"nop_18_credita_ohohoStand_in","0.2","","518","1","nop_18_credita_ohohoStand_loop","0","3","0","118031","518052"
"0","","","518","","","","93","","2","518053"
"nop_18_karin_idle_normal","0.2","","518","","","1","3","","118511","518054"
"","","","518","","","","91","","518043","518055"
"nop_18_credita_ohohoStand_out","0.2","","518","","nop_idle_sad","1","3","0.4","118031","518056"
"0","","","518","","","","93","","0","518057"
"1","","","518","","","","4","","115031","518058"
"nop_idle_normal","0.2","","518","","","1","3","","115031","518059"
"0","","","518","","","","93","","0","518060"
"nop_idle_joy1","0.2","","518","","","1","3","","114711","518061"
"nop_idle_normal","0.2","","518","","","1","3","","118031","518062"
"nop_18_karin_talk_normal","0.2","","518","","","1","3","","118511","518063"
"vo_drama_10082018_008","","","518","","0","0","21","","vo_drama_10082018","518064"
"御来賓の皆さまも\n楽しんでいただけているようですね。\n本年もギルド管理協会ともども\nよろしくお願いいたします！","0","0.5","518","0","1","8","11","0","118511","518065"
"1","","","518","","","","93","","0.5","518066"
"1","","","518","","","","93","","4.5","518067"
"nop_18_karin_bow","0.2","","518","1","nop_18_karin_idle_normal","0","3","0","118511","518068"
"","","","518","","","","91","","518065","518069"
"nop_18_muimi_hello","0.2","","518","1","nop_idle_normal","0","3","0","114711","518070"
"nop_bow","0.2","","518","1","nop_idle_normal","0","3","0","115031","518071"
"nop_18_credita_ahahaStand_loop","0.2","","518","","","1","3","","118031","518072"
"0","","","518","","","","93","","1.5","518073"
